"","t2","t4","t6","t10","t15","t62","t63","t94","t134","t135","t44","t28","t29","t76","t85","t86","t31","t95","t161","t162","t88","t65","t81","t82","t83","t84","t128","t129","t64","t26","t42","t59","t60","t101","t102","t152","t153","t58","t98","t100","t167","t168","t138","t154","t157","t158","t116","t117","t54","t32","t33","t13","t107","t108","t12","t11","t145","t146","t47","t48","t77","t78","t66","t39","t20","t71","t89","t90","t41","t132","t133","t24","t25","t118","t130","t131","t21","t22","t72","t73","t67","t140","t141","t105","t106","t99","t46","t16","t9","t8","t40","t91","t112","t113","t159","t160","t163","t164","t92","t93","t49","t96","t97","t55","t165","t166","t109","t110","t144","t150","t151","t115","t36","t50","t51","t148","t149","t23","t124","t125","t111","t74","t79","t80","t37","t17","t14","t43","t61","t123","t126","t127","t119","t120","t142","t143","t139","t7","t5","t121","t122","t52","t53","t18","t87","t147","t155","t156","t75","t27","t68","t69","t114","t136","t137","t45","t30","t34","t35","t56","t57","t38","t19","t70","t103","t104","t3","t1"
"t117",9.81831012906,7.49272980586,5.90024500086,5.0591118295,5.5057061198,8.29508255003,7.72448030133,8.07634592943,8.56839882733,8.56839882733,8.56839882743,6.44013970879,6.54080703438,8.56839882756,7.92797841776,8.3928291989,8.56839882776,8.56839882698,8.56839882698,8.56839882698,8.568398827,8.56839882742,7.94258703568,8.56839882736,8.56839882746,8.568398827467,8.568398827467,8.382049919167,8.5683988275,2.3765689203,3.2398010878,3.2398010879,3.2398010879,3.23980108806,2.79048540893,3.23980108797,3.23980108797,3.23980108825,3.23980108805,3.23980108805,3.239801087992,3.239801087992,3.23980108803,3.23980108804,3.239801088041,3.239801088041,0.6656228042,0,1.5627252296,5.18563210223,6.3312222773,7.506316232,11.1227156284,11.1227156284,7.099320568,7.06772772603,11.12271562824,11.12271562824,10.19432723256,11.12271562836,11.12271562866,11.12271562866,11.12271562856,11.12271562863,8.90263489094,11.12271562884,11.12271562884,11.12271562884,10.04690494364,11.12271562914,11.12271562914,9.63423242811,9.11515346981,10.89362410224,11.12271562877,11.12271562877,8.25147596235,8.24507186513,10.95377318925,11.12271562905,11.12271562905,11.12271562915,11.12271562915,10.90577070348,11.12271562908,11.12271562908,10.27505926625,8.83541262363,6.60957400373,6.532854512,11.12271562806,11.12271562846,11.12271562846,11.1227156284606,11.1227156285006,11.1227156285006,11.1227156285106,11.1227156285106,11.12271562836,11.12271562836,9.95930986787,11.12271562842,11.12271562842,10.44823291062,11.1227156283,11.1227156283,11.1227156285,11.1227156285,11.1227156288,11.12271562881,11.12271562881,11.0791449092,9.38400899603,11.1227156285,10.0004897659,11.1227156288,11.1227156288,9.5790228641,11.81118174002,11.78704477392,11.923910105,11.1777753857,11.92391010522,11.92391010522,10.3588061637,8.80285104115,9.9874012387,11.923910105,11.2974912247,11.9239101052,11.92391010515,11.92391010515,11.9239101052,11.751088472,11.923910105159,11.923910105159,11.9239101051,7.619824509,6.86499705844,13.58330812506,13.58330812506,12.41911915139,13.58330812526,10.75637856206,13.58330812496,13.58330812496,13.583308125,13.583308125,13.35706482076,11.363247341789,12.77092596366,13.58330812566,13.58330812526,13.54827636516,13.58330812526,12.76350239176,12.54966327306,13.38508098725,12.17055658375,13.58330812485,12.89636206005,12.84934355215,10.95631507453,13.58330812526,13.58330812526,13.123056100793,8.62872783926,9.37556526966
"t54",9.05382934446,6.72824902126,5.13576421626,4.2946310449,4.7412253352,7.53060176543,6.95999951673,7.31186514483,7.80391804273,7.80391804273,7.80391804283,5.67565892419,5.77632624978,7.80391804296,7.16349763316,7.6283484143,7.80391804316,7.80391804238,7.80391804238,7.80391804238,7.8039180424,7.80391804282,7.17810625108,7.80391804276,7.80391804286,7.803918042867,7.803918042867,7.617569134567,7.8039180429,1.6120881357,2.4753203032,2.4753203033,2.4753203033,2.47532030346,2.02600462433,2.47532030337,2.47532030337,2.47532030365,2.47532030345,2.47532030345,2.475320303392,2.475320303392,2.47532030343,2.47532030344,2.475320303441,2.475320303441,1.5627252296,1.5627252296,0,4.42115131763,5.5667414927,6.7418354474,10.3582348438,10.3582348438,6.3348397834,6.30324694143,10.35823484364,10.35823484364,9.42984644796,10.35823484376,10.35823484406,10.35823484406,10.35823484396,10.35823484403,8.13815410634,10.35823484424,10.35823484424,10.35823484424,9.28242415904,10.35823484454,10.35823484454,8.86975164351,8.35067268521,10.12914331764,10.35823484417,10.35823484417,7.48699517775,7.48059108053,10.18929240465,10.35823484445,10.35823484445,10.35823484455,10.35823484455,10.14128991888,10.35823484448,10.35823484448,9.51057848165,8.07093183903,5.84509321913,5.7683737274,10.35823484346,10.35823484386,10.35823484386,10.3582348438606,10.3582348439006,10.3582348439006,10.3582348439106,10.3582348439106,10.35823484376,10.35823484376,9.19482908327,10.35823484382,10.35823484382,9.68375212602,10.3582348437,10.3582348437,10.3582348439,10.3582348439,10.3582348442,10.35823484421,10.35823484421,10.3146641246,8.61952821143,10.3582348439,9.2360089813,10.3582348442,10.3582348442,8.8145420795,11.04670095542,11.02256398932,11.1594293204,10.4132946011,11.15942932062,11.15942932062,9.5943253791,8.03837025655,9.2229204541,11.1594293204,10.5330104401,11.1594293206,11.15942932055,11.15942932055,11.1594293206,10.9866076874,11.159429320559,11.159429320559,11.1594293205,6.8553437244,6.10051627384,12.81882734046,12.81882734046,11.65463836679,12.81882734066,9.99189777746,12.81882734036,12.81882734036,12.8188273404,12.8188273404,12.59258403616,10.598766557189,12.00644517906,12.81882734106,12.81882734066,12.78379558056,12.81882734066,11.99902160716,11.78518248846,12.62060020265,11.40607579915,12.81882734025,12.13188127545,12.08486276755,10.19183428993,12.81882734066,12.81882734066,12.358575316193,7.86424705466,8.61108448506
"t32",7.97496497269,5.64938464949,4.05689984449,3.21576667313,3.66236096343,6.45173739366,5.88113514496,6.23300077306,6.72505367096,6.72505367096,6.72505367106,4.59679455242,4.69746187801,6.72505367119,6.08463326139,6.54948404253,6.72505367139,6.72505367061,6.72505367061,6.72505367061,6.72505367063,6.72505367105,6.09924187931,6.72505367099,6.72505367109,6.725053671097,6.725053671097,6.538704762797,6.72505367113,3.07331187993,5.18563210203,5.18563210213,5.18563210213,5.18563210229,4.73631642316,5.1856321022,5.1856321022,5.18563210248,5.18563210228,5.18563210228,5.185632102222,5.185632102222,5.18563210226,5.18563210227,5.185632102271,5.185632102271,5.18563210223,5.18563210223,4.42115131763,0,1.25826897293,5.66297107563,9.27937047203,9.27937047203,5.25597541163,5.22438256966,9.27937047187,9.27937047187,8.35098207619,9.27937047199,9.27937047229,9.27937047229,9.27937047219,9.27937047226,7.05928973457,9.27937047247,9.27937047247,9.27937047247,8.20355978727,9.27937047277,9.27937047277,7.79088727174,7.27180831344,9.05027894587,9.2793704724,9.2793704724,6.40813080598,6.40172670876,9.11042803288,9.27937047268,9.27937047268,9.27937047278,9.27937047278,9.06242554711,9.27937047271,9.27937047271,8.43171410988,6.99206746726,4.76622884736,4.68950935563,9.27937047169,9.27937047209,9.27937047209,9.2793704720906,9.2793704721306,9.2793704721306,9.2793704721406,9.2793704721406,9.27937047199,9.27937047199,8.1159647115,9.27937047205,9.27937047205,8.60488775425,9.27937047193,9.27937047193,9.27937047213,9.27937047213,9.27937047243,9.27937047244,9.27937047244,9.23579975283,7.54066383966,9.27937047213,8.15714460953,9.27937047243,9.27937047243,7.73567770773,9.96783658365,9.94369961755,10.08056494863,9.33443022933,10.08056494885,10.08056494885,8.51546100733,6.95950588478,8.14405608233,10.08056494863,9.45414606833,10.08056494883,10.08056494878,10.08056494878,10.08056494883,9.90774331563,10.080564948789,10.080564948789,10.08056494873,5.77647935263,5.02165190207,11.73996296869,11.73996296869,10.57577399502,11.73996296889,8.91303340569,11.73996296859,11.73996296859,11.73996296863,11.73996296863,11.51371966439,9.519902185419,10.92758080729,11.73996296929,11.73996296889,11.70493120879,11.73996296889,10.92015723539,10.70631811669,11.54173583088,10.32721142738,11.73996296848,11.05301690368,11.00599839578,9.11296991816,11.73996296889,11.73996296889,11.279710944423,6.78538268289,7.53222011329
"t33",9.12055514776,6.79497482456,5.20249001956,4.3613568482,4.8079511385,7.59732756873,7.02672532003,7.37859094813,7.87064384603,7.87064384603,7.87064384613,5.74238472749,5.84305205308,7.87064384626,7.23022343646,7.6950742176,7.87064384646,7.87064384568,7.87064384568,7.87064384568,7.8706438457,7.87064384612,7.24483205438,7.87064384606,7.87064384616,7.870643846167,7.870643846167,7.684294937867,7.8706438462,4.218902055,6.3312222771,6.3312222772,6.3312222772,6.33122227736,5.88190659823,6.33122227727,6.33122227727,6.33122227755,6.33122227735,6.33122227735,6.331222277292,6.331222277292,6.33122227733,6.33122227734,6.331222277341,6.331222277341,6.3312222773,6.3312222773,5.5667414927,1.25826897293,0,6.8085612507,10.4249606471,10.4249606471,6.4015655867,6.36997274473,10.42496064694,10.42496064694,9.49657225126,10.42496064706,10.42496064736,10.42496064736,10.42496064726,10.42496064733,8.20487990964,10.42496064754,10.42496064754,10.42496064754,9.34914996234,10.42496064784,10.42496064784,8.93647744681,8.41739848851,10.19586912094,10.42496064747,10.42496064747,7.55372098105,7.54731688383,10.25601820795,10.42496064775,10.42496064775,10.42496064785,10.42496064785,10.20801572218,10.42496064778,10.42496064778,9.57730428495,8.13765764233,5.91181902243,5.8350995307,10.42496064676,10.42496064716,10.42496064716,10.4249606471606,10.4249606472006,10.4249606472006,10.4249606472106,10.4249606472106,10.42496064706,10.42496064706,9.26155488657,10.42496064712,10.42496064712,9.75047792932,10.424960647,10.424960647,10.4249606472,10.4249606472,10.4249606475,10.42496064751,10.42496064751,10.3813899279,8.68625401473,10.4249606472,9.3027347846,10.4249606475,10.4249606475,8.8812678828,11.11342675872,11.08928979262,11.2261551237,10.4800204044,11.22615512392,11.22615512392,9.6610511824,8.10509605985,9.2896462574,11.2261551237,10.5997362434,11.2261551239,11.22615512385,11.22615512385,11.2261551239,11.0533334907,11.226155123859,11.226155123859,11.2261551238,6.9220695277,6.16724207714,12.88555314376,12.88555314376,11.72136417009,12.88555314396,10.05862358076,12.88555314366,12.88555314366,12.8855531437,12.8855531437,12.65930983946,10.665492360489,12.07317098236,12.88555314436,12.88555314396,12.85052138386,12.88555314396,12.06574741046,11.85190829176,12.68732600595,11.47280160245,12.88555314355,12.19860707875,12.15158857085,10.25856009323,12.88555314396,12.88555314396,12.425301119493,7.93097285796,8.67781028836
"t13",6.20191073246,3.87633040926,2.28384560426,3.3458130505,4.4436235248,7.23299995503,6.66239770633,7.01426333443,7.50631623233,7.50631623233,7.50631623243,5.37805711379,5.47872443938,7.50631623256,6.86589582276,7.3307466039,7.50631623276,7.50631623198,7.50631623198,7.50631623198,7.506316232,7.50631623242,6.88050444068,7.50631623236,7.50631623246,7.506316232467,7.506316232467,7.319967324167,7.5063162325,5.3939960097,7.5063162318,7.5063162319,7.5063162319,7.50631623206,7.05700055293,7.50631623197,7.50631623197,7.50631623225,7.50631623205,7.50631623205,7.506316231992,7.506316231992,7.50631623203,7.50631623204,7.506316232041,7.506316232041,7.506316232,7.506316232,6.7418354474,5.66297107563,6.8085612507,0,4.0185449138,4.0185449138,0.660192187,1.82690161363,5.88188951584,5.88188951584,4.95350112016,5.88188951596,5.88188951626,5.88188951626,5.88188951616,5.88188951623,3.66180877854,5.88188951644,5.88188951644,5.88188951644,4.80607883124,5.88188951674,5.88188951674,4.39340631571,3.87432735741,5.65279798984,5.88188951637,5.88188951637,3.01064984995,3.00424575273,5.71294707685,5.88188951665,5.88188951665,5.88188951675,5.88188951675,5.66494459108,5.88188951668,5.88188951668,5.03423315385,3.59458651123,1.36874789133,1.6176204548,7.20798482426,7.20798482466,7.20798482466,7.2079848246606,7.2079848247006,7.2079848247006,7.2079848247106,7.2079848247106,7.20798482456,7.20798482456,6.04457906407,7.20798482462,7.20798482462,6.53350210682,7.2079848245,7.2079848245,7.2079848247,7.2079848247,7.207984825,7.20798482501,7.20798482501,7.1644141054,5.46927819223,7.2079848247,6.0857589621,7.207984825,7.207984825,5.9626234675,8.19478234342,8.17064537732,8.3075107084,7.5613759891,8.30751070862,8.30751070862,6.7424067671,5.18645164455,6.3710018421,8.3075107084,7.6810918281,8.3075107086,8.30751070855,8.30751070855,8.3075107086,8.1346890754,8.307510708559,8.307510708559,8.3075107085,4.0034251124,3.24859766184,9.96690872846,9.96690872846,8.80271975479,9.96690872866,7.13997916546,9.96690872836,9.96690872836,9.9669087284,9.9669087284,9.74066542416,7.746847945189,9.15452656706,9.96690872906,9.96690872866,9.93187696856,9.96690872866,9.14710299516,8.93326387646,9.76868159065,8.55415718715,9.96690872825,9.27996266345,9.23294415555,7.33991567793,9.96690872866,9.96690872866,9.506656704193,5.01232844266,5.75916587306
"t107",9.81831012886,7.49272980566,5.90024500066,6.9622124469,8.0600229212,10.84939935143,10.27879710273,10.63066273083,11.12271562873,11.12271562873,11.12271562883,8.99445651019,9.09512383578,11.12271562896,10.48229521916,10.9471460003,11.12271562916,11.12271562838,11.12271562838,11.12271562838,11.1227156284,11.12271562882,10.49690383708,11.12271562876,11.12271562886,11.122715628867,11.122715628867,10.936366720567,11.1227156289,9.0103954061,11.1227156282,11.1227156283,11.1227156283,11.12271562846,10.67339994933,11.12271562837,11.12271562837,11.12271562865,11.12271562845,11.12271562845,11.122715628392,11.122715628392,11.12271562843,11.12271562844,11.122715628441,11.122715628441,11.1227156284,11.1227156284,10.3582348438,9.27937047203,10.4249606471,4.0185449138,0,0.8490266002,4.2765915834,5.44330101003,9.49828891224,9.49828891224,8.56990051656,9.49828891236,9.49828891266,9.49828891266,9.49828891256,9.49828891263,7.27820817494,9.49828891284,9.49828891284,9.49828891284,8.42247822764,9.49828891314,9.49828891314,8.00980571211,7.49072675381,9.26919738624,9.49828891277,9.49828891277,6.62704924635,6.62064514913,9.32934647325,9.49828891305,9.49828891305,9.49828891315,9.49828891315,9.28134398748,9.49828891308,9.49828891308,8.65063255025,7.21098590763,4.98514728773,5.2340198512,10.82438422066,10.82438422106,10.82438422106,10.8243842210606,10.8243842211006,10.8243842211006,10.8243842211106,10.8243842211106,10.82438422096,10.82438422096,9.66097846047,10.82438422102,10.82438422102,10.14990150322,10.8243842209,10.8243842209,10.8243842211,10.8243842211,10.8243842214,10.82438422141,10.82438422141,10.7808135018,9.08567758863,10.8243842211,9.7021583585,10.8243842214,10.8243842214,9.5790228639,11.81118173982,11.78704477372,11.9239101048,11.1777753855,11.92391010502,11.92391010502,10.3588061635,8.80285104095,9.9874012385,11.9239101048,11.2974912245,11.923910105,11.92391010495,11.92391010495,11.923910105,11.7510884718,11.923910104959,11.923910104959,11.9239101049,7.6198245088,6.86499705824,13.58330812486,13.58330812486,12.41911915119,13.58330812506,10.75637856186,13.58330812476,13.58330812476,13.5833081248,13.5833081248,13.35706482056,11.363247341589,12.77092596346,13.58330812546,13.58330812506,13.54827636496,13.58330812506,12.76350239156,12.54966327286,13.38508098705,12.17055658355,13.58330812465,12.89636205985,12.84934355195,10.95631507433,13.58330812506,13.58330812506,13.123056100593,8.62872783906,9.37556526946
"t108",9.81831012886,7.49272980566,5.90024500066,6.9622124469,8.0600229212,10.84939935143,10.27879710273,10.63066273083,11.12271562873,11.12271562873,11.12271562883,8.99445651019,9.09512383578,11.12271562896,10.48229521916,10.9471460003,11.12271562916,11.12271562838,11.12271562838,11.12271562838,11.1227156284,11.12271562882,10.49690383708,11.12271562876,11.12271562886,11.122715628867,11.122715628867,10.936366720567,11.1227156289,9.0103954061,11.1227156282,11.1227156283,11.1227156283,11.12271562846,10.67339994933,11.12271562837,11.12271562837,11.12271562865,11.12271562845,11.12271562845,11.122715628392,11.122715628392,11.12271562843,11.12271562844,11.122715628441,11.122715628441,11.1227156284,11.1227156284,10.3582348438,9.27937047203,10.4249606471,4.0185449138,0.8490266002,0,4.2765915834,5.44330101003,9.49828891224,9.49828891224,8.56990051656,9.49828891236,9.49828891266,9.49828891266,9.49828891256,9.49828891263,7.27820817494,9.49828891284,9.49828891284,9.49828891284,8.42247822764,9.49828891314,9.49828891314,8.00980571211,7.49072675381,9.26919738624,9.49828891277,9.49828891277,6.62704924635,6.62064514913,9.32934647325,9.49828891305,9.49828891305,9.49828891315,9.49828891315,9.28134398748,9.49828891308,9.49828891308,8.65063255025,7.21098590763,4.98514728773,5.2340198512,10.82438422066,10.82438422106,10.82438422106,10.8243842210606,10.8243842211006,10.8243842211006,10.8243842211106,10.8243842211106,10.82438422096,10.82438422096,9.66097846047,10.82438422102,10.82438422102,10.14990150322,10.8243842209,10.8243842209,10.8243842211,10.8243842211,10.8243842214,10.82438422141,10.82438422141,10.7808135018,9.08567758863,10.8243842211,9.7021583585,10.8243842214,10.8243842214,9.5790228639,11.81118173982,11.78704477372,11.9239101048,11.1777753855,11.92391010502,11.92391010502,10.3588061635,8.80285104095,9.9874012385,11.9239101048,11.2974912245,11.923910105,11.92391010495,11.92391010495,11.923910105,11.7510884718,11.923910104959,11.923910104959,11.9239101049,7.6198245088,6.86499705824,13.58330812486,13.58330812486,12.41911915119,13.58330812506,10.75637856186,13.58330812476,13.58330812476,13.5833081248,13.5833081248,13.35706482056,11.363247341589,12.77092596346,13.58330812546,13.58330812506,13.54827636496,13.58330812506,12.76350239156,12.54966327286,13.38508098705,12.17055658355,13.58330812465,12.89636205985,12.84934355195,10.95631507433,13.58330812506,13.58330812506,13.123056100593,8.62872783906,9.37556526946
"t12",5.79491506846,3.46933474526,1.87684994026,2.9388173865,4.0366278608,6.82600429103,6.25540204233,6.60726767043,7.09932056833,7.09932056833,7.09932056843,4.97106144979,5.07172877538,7.09932056856,6.45890015876,6.9237509399,7.09932056876,7.09932056798,7.09932056798,7.09932056798,7.099320568,7.09932056842,6.47350877668,7.09932056836,7.09932056846,7.099320568467,7.099320568467,6.912971660167,7.0993205685,4.9870003457,7.0993205678,7.0993205679,7.0993205679,7.09932056806,6.65000488893,7.09932056797,7.09932056797,7.09932056825,7.09932056805,7.09932056805,7.099320567992,7.099320567992,7.09932056803,7.09932056804,7.099320568041,7.099320568041,7.099320568,7.099320568,6.3348397834,5.25597541163,6.4015655867,0.660192187,4.2765915834,4.2765915834,0,1.41990594963,5.47489385184,5.47489385184,4.54650545616,5.47489385196,5.47489385226,5.47489385226,5.47489385216,5.47489385223,3.25481311454,5.47489385244,5.47489385244,5.47489385244,4.39908316724,5.47489385274,5.47489385274,3.98641065171,3.46733169341,5.24580232584,5.47489385237,5.47489385237,2.60365418595,2.59725008873,5.30595141285,5.47489385265,5.47489385265,5.47489385275,5.47489385275,5.25794892708,5.47489385268,5.47489385268,4.62723748985,3.18759084723,0.96175222733,1.2106247908,6.80098916026,6.80098916066,6.80098916066,6.8009891606606,6.8009891607006,6.8009891607006,6.8009891607106,6.8009891607106,6.80098916056,6.80098916056,5.63758340007,6.80098916062,6.80098916062,6.12650644282,6.8009891605,6.8009891605,6.8009891607,6.8009891607,6.800989161,6.80098916101,6.80098916101,6.7574184414,5.06228252823,6.8009891607,5.6787632981,6.800989161,6.800989161,5.5556278035,7.78778667942,7.76364971332,7.9005150444,7.1543803251,7.90051504462,7.90051504462,6.3354111031,4.77945598055,5.9640061781,7.9005150444,7.2740961641,7.9005150446,7.90051504455,7.90051504455,7.9005150446,7.7276934114,7.900515044559,7.900515044559,7.9005150445,3.5964294484,2.84160199784,9.55991306446,9.55991306446,8.39572409079,9.55991306466,6.73298350146,9.55991306436,9.55991306436,9.5599130644,9.5599130644,9.33366976016,7.339852281189,8.74753090306,9.55991306506,9.55991306466,9.52488130456,9.55991306466,8.74010733116,8.52626821246,9.36168592665,8.14716152315,9.55991306425,8.87296699945,8.82594849155,6.93292001393,9.55991306466,9.55991306466,9.099661040193,4.60533277866,5.35217020906
"t11",5.76332222649,3.43774190329,1.84525709829,2.90722454453,4.00503501883,6.79441144906,6.22380920036,6.57567482846,7.06772772636,7.06772772636,7.06772772646,4.93946860782,5.04013593341,7.06772772659,6.42730731679,6.89215809793,7.06772772679,7.06772772601,7.06772772601,7.06772772601,7.06772772603,7.06772772645,6.44191593471,7.06772772639,7.06772772649,7.067727726497,7.067727726497,6.881378818197,7.06772772653,4.95540750373,7.06772772583,7.06772772593,7.06772772593,7.06772772609,6.61841204696,7.067727726,7.067727726,7.06772772628,7.06772772608,7.06772772608,7.067727726022,7.067727726022,7.06772772606,7.06772772607,7.067727726071,7.067727726071,7.06772772603,7.06772772603,6.30324694143,5.22438256966,6.36997274473,1.82690161363,5.44330101003,5.44330101003,1.41990594963,0,4.90089936561,4.90089936561,3.97251096993,4.90089936573,4.90089936603,4.90089936603,4.90089936593,4.900899366,2.68081862831,4.90089936621,4.90089936621,4.90089936621,3.82508868101,4.90089936651,4.90089936651,3.41241616548,2.89333720718,4.67180783961,4.90089936614,4.90089936614,2.02965969972,2.0232556025,4.73195692662,4.90089936642,4.90089936642,4.90089936652,4.90089936652,4.68395444085,4.90089936645,4.90089936645,4.05324300362,2.613596361,0.8016905421,1.17903194883,6.76939631829,6.76939631869,6.76939631869,6.7693963186906,6.7693963187306,6.7693963187306,6.7693963187406,6.7693963187406,6.76939631859,6.76939631859,5.6059905581,6.76939631865,6.76939631865,6.09491360085,6.76939631853,6.76939631853,6.76939631873,6.76939631873,6.76939631903,6.76939631904,6.76939631904,6.72582559943,5.03068968626,6.76939631873,5.64717045613,6.76939631903,6.76939631903,5.52403496153,7.75619383745,7.73205687135,7.86892220243,7.12278748313,7.86892220265,7.86892220265,6.30381826113,4.74786313858,5.93241333613,7.86892220243,7.24250332213,7.86892220263,7.86892220258,7.86892220258,7.86892220263,7.69610056943,7.868922202589,7.868922202589,7.86892220253,3.56483660643,2.81000915587,9.52832022249,9.52832022249,8.36413124882,9.52832022269,6.70139065949,9.52832022239,9.52832022239,9.52832022243,9.52832022243,9.30207691819,7.308259439219,8.71593806109,9.52832022309,9.52832022269,9.49328846259,9.52832022269,8.70851448919,8.49467537049,9.33009308468,8.11556868118,9.52832022228,8.84137415748,8.79435564958,6.90132717196,9.52832022269,9.52832022269,9.068068198223,4.57373993669,5.32057736709
"t145",9.8183101287,7.4927298055,5.9002450005,6.96221244674,8.06002292104,10.84939935127,10.27879710257,10.63066273067,11.12271562857,11.12271562857,11.12271562867,8.99445651003,9.09512383562,11.1227156288,10.482295219,10.94714600014,11.122715629,11.12271562822,11.12271562822,11.12271562822,11.12271562824,11.12271562866,10.49690383692,11.1227156286,11.1227156287,11.122715628707,11.122715628707,10.936366720407,11.12271562874,9.01039540594,11.12271562804,11.12271562814,11.12271562814,11.1227156283,10.67339994917,11.12271562821,11.12271562821,11.12271562849,11.12271562829,11.12271562829,11.122715628232,11.122715628232,11.12271562827,11.12271562828,11.122715628281,11.122715628281,11.12271562824,11.12271562824,10.35823484364,9.27937047187,10.42496064694,5.88188951584,9.49828891224,9.49828891224,5.47489385184,4.90089936561,0,0.306623269,2.21262506132,3.14101345712,3.14101345742,3.14101345742,3.14101345732,3.14101345739,4.2044593997,6.4245401376,6.4245401376,6.4245401376,5.3487294524,6.4245401379,6.4245401379,5.49711197127,4.97803301297,6.7565036454,6.98559517193,6.98559517193,4.15702353473,4.15061943751,6.85932076163,7.02826320143,7.02826320143,7.02826320153,7.02826320153,6.81131827586,7.02826320146,7.02826320146,6.18060683863,4.74096019601,4.85667844431,5.23401985104,10.8243842205,10.8243842209,10.8243842209,10.8243842209006,10.8243842209406,10.8243842209406,10.8243842209506,10.8243842209506,10.8243842208,10.8243842208,9.66097846031,10.82438422086,10.82438422086,10.14990150306,10.82438422074,10.82438422074,10.82438422094,10.82438422094,10.82438422124,10.82438422125,10.82438422125,10.78081350164,9.08567758847,10.82438422094,9.70215835834,10.82438422124,10.82438422124,9.57902286374,11.81118173966,11.78704477356,11.92391010464,11.17777538534,11.92391010486,11.92391010486,10.35880616334,8.80285104079,9.98740123834,11.92391010464,11.29749122434,11.92391010484,11.92391010479,11.92391010479,11.92391010484,11.75108847164,11.923910104799,11.923910104799,11.92391010474,7.61982450864,6.86499705808,13.5833081247,13.5833081247,12.41911915103,13.5833081249,10.7563785617,13.5833081246,13.5833081246,13.58330812464,13.58330812464,13.3570648204,11.363247341429,12.7709259633,13.5833081253,13.5833081249,13.5482763648,13.5833081249,12.7635023914,12.5496632727,13.38508098689,12.17055658339,13.58330812449,12.89636205969,12.84934355179,10.95631507417,13.5833081249,13.5833081249,13.123056100433,8.6287278389,9.3755652693
"t146",9.8183101287,7.4927298055,5.9002450005,6.96221244674,8.06002292104,10.84939935127,10.27879710257,10.63066273067,11.12271562857,11.12271562857,11.12271562867,8.99445651003,9.09512383562,11.1227156288,10.482295219,10.94714600014,11.122715629,11.12271562822,11.12271562822,11.12271562822,11.12271562824,11.12271562866,10.49690383692,11.1227156286,11.1227156287,11.122715628707,11.122715628707,10.936366720407,11.12271562874,9.01039540594,11.12271562804,11.12271562814,11.12271562814,11.1227156283,10.67339994917,11.12271562821,11.12271562821,11.12271562849,11.12271562829,11.12271562829,11.122715628232,11.122715628232,11.12271562827,11.12271562828,11.122715628281,11.122715628281,11.12271562824,11.12271562824,10.35823484364,9.27937047187,10.42496064694,5.88188951584,9.49828891224,9.49828891224,5.47489385184,4.90089936561,0.306623269,0,2.21262506132,3.14101345712,3.14101345742,3.14101345742,3.14101345732,3.14101345739,4.2044593997,6.4245401376,6.4245401376,6.4245401376,5.3487294524,6.4245401379,6.4245401379,5.49711197127,4.97803301297,6.7565036454,6.98559517193,6.98559517193,4.15702353473,4.15061943751,6.85932076163,7.02826320143,7.02826320143,7.02826320153,7.02826320153,6.81131827586,7.02826320146,7.02826320146,6.18060683863,4.74096019601,4.85667844431,5.23401985104,10.8243842205,10.8243842209,10.8243842209,10.8243842209006,10.8243842209406,10.8243842209406,10.8243842209506,10.8243842209506,10.8243842208,10.8243842208,9.66097846031,10.82438422086,10.82438422086,10.14990150306,10.82438422074,10.82438422074,10.82438422094,10.82438422094,10.82438422124,10.82438422125,10.82438422125,10.78081350164,9.08567758847,10.82438422094,9.70215835834,10.82438422124,10.82438422124,9.57902286374,11.81118173966,11.78704477356,11.92391010464,11.17777538534,11.92391010486,11.92391010486,10.35880616334,8.80285104079,9.98740123834,11.92391010464,11.29749122434,11.92391010484,11.92391010479,11.92391010479,11.92391010484,11.75108847164,11.923910104799,11.923910104799,11.92391010474,7.61982450864,6.86499705808,13.5833081247,13.5833081247,12.41911915103,13.5833081249,10.7563785617,13.5833081246,13.5833081246,13.58330812464,13.58330812464,13.3570648204,11.363247341429,12.7709259633,13.5833081253,13.5833081249,13.5482763648,13.5833081249,12.7635023914,12.5496632727,13.38508098689,12.17055658339,13.58330812449,12.89636205969,12.84934355179,10.95631507417,13.5833081249,13.5833081249,13.123056100433,8.6287278389,9.3755652693
