"","t19","t34","t106","t107","t72","t29","t32","t52","t67","t68","t18","t98","t99","t27","t83","t108","t109","t85","t80","t124","t125","t97","t120","t121","t31","t36","t37","t47","t48","t4","t16","t63","t64","t94","t95","t5","t110","t111","t73","t74","t84","t112","t113","t69","t38","t114","t115","t49","t50","t54","t55","t43","t44","t41","t81","t82","t79","t96","t100","t101","t3","t7","t20","t21","t59","t60","t56","t17","t116","t117","t88","t28","t12","t2","t30","t62","t77","t78","t75","t42","t9","t13","t45","t46","t26","t58","t61","t118","t119","t92","t93","t24","t104","t105","t22","t23","t14","t39","t40","t70","t71","t57","t53","t122","t123","t91","t76","t51","t86","t87","t102","t103","t35","t33","t11","t8","t6","t10","t25","t65","t66","t15","t89","t90","t1"
"t7",5.21066224464,5.21066224474,5.2106622448,5.2106622448,5.21066224484,5.21066224474,5.21066224484,5.21066224484,5.21066224484,5.21066224484,4.0101609963,5.21066224512,5.21066224512,5.21066224444,5.21066224482,5.21066224482,5.21066224482,5.21066224489,5.21066224484,5.210662245192,5.210662245192,5.21066224519,5.21066224519,5.21066224519,5.21066224501,4.53537860872,5.21066224501,5.21066224509,5.21066224509,3.11024189399,3.95991078464,5.21066224472,5.21066224472,5.21066224478,5.21066224478,5.21066224474,4.68124915185,4.68124915185,4.68124915224,4.68124915224,4.68124915244,4.6812491524,4.6812491524,4.68124915244,3.986550215067,4.68124915233,4.68124915233,3.96425458594,3.96425458594,3.96425458604,3.61323859684,3.96425458594,3.96425458594,3.96425458604,3.96425458604,3.95340250104,3.96425458604,3.964254586,3.964254586,3.964254586,1.5551786741,0,2.6453053432,2.4949249182,2.45121468316,2.71572342426,2.22959119708,2.7157234249,2.71572342456,2.71572342456,2.7157234246,2.7157234248,1.5718879075,2.39445233818,4.24225230804,4.24225230814,4.24225230806,4.24225230806,4.24225230804,3.71721003111,4.24225230894,3.60504648514,4.24225230844,4.24225230844,3.61228839444,4.24225230844,4.242252308441,4.242252308441,4.242252308441,4.24225230834,4.24225230834,3.23743003579,4.2422523087,4.2422523087,4.13492321534,4.24225230834,3.24495174264,4.24225230864,4.24225230864,4.24225230864,4.24225230864,4.24225230854,6.03255583392,6.03255583401,6.03255583401,6.03255583392,6.03255583392,6.03255583391,6.03255583403,6.03255583403,6.03255583402,6.03255583402,6.03255583397,6.03255583394,6.03255583384,5.49885220934,5.24712042814,6.03255583364,6.03255583434,6.03255583404,5.84666903554,6.03255583364,6.03255583384,6.03255583384,3.402688231817
"t20",6.19021109864,6.19021109874,6.1902110988,6.1902110988,6.19021109884,6.19021109874,6.19021109884,6.19021109884,6.19021109884,6.19021109884,4.9897098503,6.19021109912,6.19021109912,6.19021109844,6.19021109882,6.19021109882,6.19021109882,6.19021109889,6.19021109884,6.190211099192,6.190211099192,6.19021109919,6.19021109919,6.19021109919,6.19021109901,5.51492746272,6.19021109901,6.19021109909,6.19021109909,4.08979074799,4.93945963864,6.19021109872,6.19021109872,6.19021109878,6.19021109878,6.19021109874,5.66079800585,5.66079800585,5.66079800624,5.66079800624,5.66079800644,5.6607980064,5.6607980064,5.66079800644,4.966099069067,5.66079800633,5.66079800633,4.94380343994,4.94380343994,4.94380344004,4.59278745084,4.94380343994,4.94380343994,4.94380344004,4.94380344004,4.93295135504,4.94380344004,4.94380344,4.94380344,4.94380344,2.5347275281,2.6453053432,0,2.173366757,3.15175691036,3.41626565146,2.93013342428,3.4162656521,3.41626565176,3.41626565176,3.4162656518,3.416265652,2.2724301347,3.37400119218,5.22180116204,5.22180116214,5.22180116206,5.22180116206,5.22180116204,4.69675888511,5.22180116294,4.58459533914,5.22180116244,5.22180116244,4.59183724844,5.22180116244,5.221801162441,5.221801162441,5.221801162441,5.22180116234,5.22180116234,4.21697888979,5.2218011627,5.2218011627,5.11447206934,5.22180116234,4.22450059664,5.22180116264,5.22180116264,5.22180116264,5.22180116264,5.22180116254,7.01210468792,7.01210468801,7.01210468801,7.01210468792,7.01210468792,7.01210468791,7.01210468803,7.01210468803,7.01210468802,7.01210468802,7.01210468797,7.01210468794,7.01210468784,6.47840106334,6.22666928214,7.01210468764,7.01210468834,7.01210468804,6.82621788954,7.01210468764,7.01210468784,7.01210468784,4.382237085817
"t21",6.03983067364,6.03983067374,6.0398306738,6.0398306738,6.03983067384,6.03983067374,6.03983067384,6.03983067384,6.03983067384,6.03983067384,4.8393294253,6.03983067412,6.03983067412,6.03983067344,6.03983067382,6.03983067382,6.03983067382,6.03983067389,6.03983067384,6.039830674192,6.039830674192,6.03983067419,6.03983067419,6.03983067419,6.03983067401,5.36454703772,6.03983067401,6.03983067409,6.03983067409,3.93941032299,4.78907921364,6.03983067372,6.03983067372,6.03983067378,6.03983067378,6.03983067374,5.51041758085,5.51041758085,5.51041758124,5.51041758124,5.51041758144,5.5104175814,5.5104175814,5.51041758144,4.815718644067,5.51041758133,5.51041758133,4.79342301494,4.79342301494,4.79342301504,4.44240702584,4.79342301494,4.79342301494,4.79342301504,4.79342301504,4.78257093004,4.79342301504,4.793423015,4.793423015,4.793423015,2.3843471031,2.4949249182,2.173366757,0,3.00137648536,3.26588522646,2.77975299928,3.2658852271,3.26588522676,3.26588522676,3.2658852268,3.265885227,2.1220497097,3.22362076718,5.07142073704,5.07142073714,5.07142073706,5.07142073706,5.07142073704,4.54637846011,5.07142073794,4.43421491414,5.07142073744,5.07142073744,4.44145682344,5.07142073744,5.071420737441,5.071420737441,5.071420737441,5.07142073734,5.07142073734,4.06659846479,5.0714207377,5.0714207377,4.96409164434,5.07142073734,4.07412017164,5.07142073764,5.07142073764,5.07142073764,5.07142073764,5.07142073754,6.86172426292,6.86172426301,6.86172426301,6.86172426292,6.86172426292,6.86172426291,6.86172426303,6.86172426303,6.86172426302,6.86172426302,6.86172426297,6.86172426294,6.86172426284,6.32802063834,6.07628885714,6.86172426264,6.86172426334,6.86172426304,6.67583746454,6.86172426264,6.86172426284,6.86172426284,4.231856660817
"t59",5.9961204386,5.9961204387,5.99612043876,5.99612043876,5.9961204388,5.9961204387,5.9961204388,5.9961204388,5.9961204388,5.9961204388,4.79561919026,5.99612043908,5.99612043908,5.9961204384,5.99612043878,5.99612043878,5.99612043878,5.99612043885,5.9961204388,5.996120439152,5.996120439152,5.99612043915,5.99612043915,5.99612043915,5.99612043897,5.32083680268,5.99612043897,5.99612043905,5.99612043905,3.89570008795,4.7453689786,5.99612043868,5.99612043868,5.99612043874,5.99612043874,5.9961204387,5.46670734581,5.46670734581,5.4667073462,5.4667073462,5.4667073464,5.46670734636,5.46670734636,5.4667073464,4.772008409027,5.46670734629,5.46670734629,4.7497127799,4.7497127799,4.74971278,4.3986967908,4.7497127799,4.7497127799,4.74971278,4.74971278,4.738860695,4.74971278,4.74971277996,4.74971277996,4.74971277996,2.34063686806,2.45121468316,3.15175691036,3.00137648536,0,0.6723955869,0.31955058104,3.01605518286,3.01605518252,3.01605518252,3.01605518256,3.01605518276,1.87221966546,3.17991053214,5.027710502,5.0277105021,5.02771050202,5.02771050202,5.027710502,4.50266822507,5.0277105029,4.3905046791,5.0277105024,5.0277105024,4.3977465884,5.0277105024,5.027710502401,5.027710502401,5.027710502401,5.0277105023,5.0277105023,4.02288822975,5.02771050266,5.02771050266,4.9203814093,5.0277105023,4.0304099366,5.0277105026,5.0277105026,5.0277105026,5.0277105026,5.0277105025,6.81801402788,6.81801402797,6.81801402797,6.81801402788,6.81801402788,6.81801402787,6.81801402799,6.81801402799,6.81801402798,6.81801402798,6.81801402793,6.8180140279,6.8180140278,6.2843104033,6.0325786221,6.8180140276,6.8180140283,6.818014028,6.6321272295,6.8180140276,6.8180140278,6.8180140278,4.188146425777
"t60",6.2606291797,6.2606291798,6.26062917986,6.26062917986,6.2606291799,6.2606291798,6.2606291799,6.2606291799,6.2606291799,6.2606291799,5.06012793136,6.26062918018,6.26062918018,6.2606291795,6.26062917988,6.26062917988,6.26062917988,6.26062917995,6.2606291799,6.260629180252,6.260629180252,6.26062918025,6.26062918025,6.26062918025,6.26062918007,5.58534554378,6.26062918007,6.26062918015,6.26062918015,4.16020882905,5.0098777197,6.26062917978,6.26062917978,6.26062917984,6.26062917984,6.2606291798,5.73121608691,5.73121608691,5.7312160873,5.7312160873,5.7312160875,5.73121608746,5.73121608746,5.7312160875,5.036517150127,5.73121608739,5.73121608739,5.014221521,5.014221521,5.0142215211,4.6632055319,5.014221521,5.014221521,5.0142215211,5.0142215211,5.0033694361,5.0142215211,5.01422152106,5.01422152106,5.01422152106,2.60514560916,2.71572342426,3.41626565146,3.26588522646,0.6723955869,0,0.58405932214,3.28056392396,3.28056392362,3.28056392362,3.28056392366,3.28056392386,2.13672840656,3.44441927324,5.2922192431,5.2922192432,5.29221924312,5.29221924312,5.2922192431,4.76717696617,5.292219244,4.6550134202,5.2922192435,5.2922192435,4.6622553295,5.2922192435,5.292219243501,5.292219243501,5.292219243501,5.2922192434,5.2922192434,4.28739697085,5.29221924376,5.29221924376,5.1848901504,5.2922192434,4.2949186777,5.2922192437,5.2922192437,5.2922192437,5.2922192437,5.2922192436,7.08252276898,7.08252276907,7.08252276907,7.08252276898,7.08252276898,7.08252276897,7.08252276909,7.08252276909,7.08252276908,7.08252276908,7.08252276903,7.082522769,7.0825227689,6.5488191444,6.2970873632,7.0825227687,7.0825227694,7.0825227691,6.8966359706,7.0825227687,7.0825227689,7.0825227689,4.452655166877
"t56",5.77449695252,5.77449695262,5.77449695268,5.77449695268,5.77449695272,5.77449695262,5.77449695272,5.77449695272,5.77449695272,5.77449695272,4.57399570418,5.774496953,5.774496953,5.77449695232,5.7744969527,5.7744969527,5.7744969527,5.77449695277,5.77449695272,5.774496953072,5.774496953072,5.77449695307,5.77449695307,5.77449695307,5.77449695289,5.0992133166,5.77449695289,5.77449695297,5.77449695297,3.67407660187,4.52374549252,5.7744969526,5.7744969526,5.77449695266,5.77449695266,5.77449695262,5.24508385973,5.24508385973,5.24508386012,5.24508386012,5.24508386032,5.24508386028,5.24508386028,5.24508386032,4.550384922947,5.24508386021,5.24508386021,4.52808929382,4.52808929382,4.52808929392,4.17707330472,4.52808929382,4.52808929382,4.52808929392,4.52808929392,4.51723720892,4.52808929392,4.52808929388,4.52808929388,4.52808929388,2.11901338198,2.22959119708,2.93013342428,2.77975299928,0.31955058104,0.58405932214,0,2.79443169678,2.79443169644,2.79443169644,2.79443169648,2.79443169668,1.65059617938,2.95828704606,4.80608701592,4.80608701602,4.80608701594,4.80608701594,4.80608701592,4.28104473899,4.80608701682,4.16888119302,4.80608701632,4.80608701632,4.17612310232,4.80608701632,4.806087016321,4.806087016321,4.806087016321,4.80608701622,4.80608701622,3.80126474367,4.80608701658,4.80608701658,4.69875792322,4.80608701622,3.80878645052,4.80608701652,4.80608701652,4.80608701652,4.80608701652,4.80608701642,6.5963905418,6.59639054189,6.59639054189,6.5963905418,6.5963905418,6.59639054179,6.59639054191,6.59639054191,6.5963905419,6.5963905419,6.59639054185,6.59639054182,6.59639054172,6.06268691722,5.81095513602,6.59639054152,6.59639054222,6.59639054192,6.41050374342,6.59639054152,6.59639054172,6.59639054172,3.966522939697
"t17",6.26062918034,6.26062918044,6.2606291805,6.2606291805,6.26062918054,6.26062918044,6.26062918054,6.26062918054,6.26062918054,6.26062918054,5.060127932,6.26062918082,6.26062918082,6.26062918014,6.26062918052,6.26062918052,6.26062918052,6.26062918059,6.26062918054,6.260629180892,6.260629180892,6.26062918089,6.26062918089,6.26062918089,6.26062918071,5.58534554442,6.26062918071,6.26062918079,6.26062918079,4.16020882969,5.00987772034,6.26062918042,6.26062918042,6.26062918048,6.26062918048,6.26062918044,5.73121608755,5.73121608755,5.73121608794,5.73121608794,5.73121608814,5.7312160881,5.7312160881,5.73121608814,5.036517150767,5.73121608803,5.73121608803,5.01422152164,5.01422152164,5.01422152174,4.66320553254,5.01422152164,5.01422152164,5.01422152174,5.01422152174,5.00336943674,5.01422152174,5.0142215217,5.0142215217,5.0142215217,2.6051456098,2.7157234249,3.4162656521,3.2658852271,3.01605518286,3.28056392396,2.79443169678,0,2.55742377966,2.55742377966,2.5574237797,2.5574237799,1.8870449194,3.44441927388,5.29221924374,5.29221924384,5.29221924376,5.29221924376,5.29221924374,4.76717696681,5.29221924464,4.65501342084,5.29221924414,5.29221924414,4.66225533014,5.29221924414,5.292219244141,5.292219244141,5.292219244141,5.29221924404,5.29221924404,4.28739697149,5.2922192444,5.2922192444,5.18489015104,5.29221924404,4.29491867834,5.29221924434,5.29221924434,5.29221924434,5.29221924434,5.29221924424,7.08252276962,7.08252276971,7.08252276971,7.08252276962,7.08252276962,7.08252276961,7.08252276973,7.08252276973,7.08252276972,7.08252276972,7.08252276967,7.08252276964,7.08252276954,6.54881914504,6.29708736384,7.08252276934,7.08252277004,7.08252276974,6.89663597124,7.08252276934,7.08252276954,7.08252276954,4.452655167517
"t116",6.26062918,6.2606291801,6.26062918016,6.26062918016,6.2606291802,6.2606291801,6.2606291802,6.2606291802,6.2606291802,6.2606291802,5.06012793166,6.26062918048,6.26062918048,6.2606291798,6.26062918018,6.26062918018,6.26062918018,6.26062918025,6.2606291802,6.260629180552,6.260629180552,6.26062918055,6.26062918055,6.26062918055,6.26062918037,5.58534554408,6.26062918037,6.26062918045,6.26062918045,4.16020882935,5.00987772,6.26062918008,6.26062918008,6.26062918014,6.26062918014,6.2606291801,5.73121608721,5.73121608721,5.7312160876,5.7312160876,5.7312160878,5.73121608776,5.73121608776,5.7312160878,5.036517150427,5.73121608769,5.73121608769,5.0142215213,5.0142215213,5.0142215214,4.6632055322,5.0142215213,5.0142215213,5.0142215214,5.0142215214,5.0033694364,5.0142215214,5.01422152136,5.01422152136,5.01422152136,2.60514560946,2.71572342456,3.41626565176,3.26588522676,3.01605518252,3.28056392362,2.79443169644,2.55742377966,0,0.05625626712,0.40027006256,2.01767617776,1.88704491906,3.44441927354,5.2922192434,5.2922192435,5.29221924342,5.29221924342,5.2922192434,4.76717696647,5.2922192443,4.6550134205,5.2922192438,5.2922192438,4.6622553298,5.2922192438,5.292219243801,5.292219243801,5.292219243801,5.2922192437,5.2922192437,4.28739697115,5.29221924406,5.29221924406,5.1848901507,5.2922192437,4.294918678,5.292219244,5.292219244,5.292219244,5.292219244,5.2922192439,7.08252276928,7.08252276937,7.08252276937,7.08252276928,7.08252276928,7.08252276927,7.08252276939,7.08252276939,7.08252276938,7.08252276938,7.08252276933,7.0825227693,7.0825227692,6.5488191447,6.2970873635,7.082522769,7.0825227697,7.0825227694,6.8966359709,7.082522769,7.0825227692,7.0825227692,4.452655167177
"t117",6.26062918,6.2606291801,6.26062918016,6.26062918016,6.2606291802,6.2606291801,6.2606291802,6.2606291802,6.2606291802,6.2606291802,5.06012793166,6.26062918048,6.26062918048,6.2606291798,6.26062918018,6.26062918018,6.26062918018,6.26062918025,6.2606291802,6.260629180552,6.260629180552,6.26062918055,6.26062918055,6.26062918055,6.26062918037,5.58534554408,6.26062918037,6.26062918045,6.26062918045,4.16020882935,5.00987772,6.26062918008,6.26062918008,6.26062918014,6.26062918014,6.2606291801,5.73121608721,5.73121608721,5.7312160876,5.7312160876,5.7312160878,5.73121608776,5.73121608776,5.7312160878,5.036517150427,5.73121608769,5.73121608769,5.0142215213,5.0142215213,5.0142215214,4.6632055322,5.0142215213,5.0142215213,5.0142215214,5.0142215214,5.0033694364,5.0142215214,5.01422152136,5.01422152136,5.01422152136,2.60514560946,2.71572342456,3.41626565176,3.26588522676,3.01605518252,3.28056392362,2.79443169644,2.55742377966,0.05625626712,0,0.40027006256,2.01767617776,1.88704491906,3.44441927354,5.2922192434,5.2922192435,5.29221924342,5.29221924342,5.2922192434,4.76717696647,5.2922192443,4.6550134205,5.2922192438,5.2922192438,4.6622553298,5.2922192438,5.292219243801,5.292219243801,5.292219243801,5.2922192437,5.2922192437,4.28739697115,5.29221924406,5.29221924406,5.1848901507,5.2922192437,4.294918678,5.292219244,5.292219244,5.292219244,5.292219244,5.2922192439,7.08252276928,7.08252276937,7.08252276937,7.08252276928,7.08252276928,7.08252276927,7.08252276939,7.08252276939,7.08252276938,7.08252276938,7.08252276933,7.0825227693,7.0825227692,6.5488191447,6.2970873635,7.082522769,7.0825227697,7.0825227694,6.8966359709,7.082522769,7.0825227692,7.0825227692,4.452655167177
"t88",6.26062918004,6.26062918014,6.2606291802,6.2606291802,6.26062918024,6.26062918014,6.26062918024,6.26062918024,6.26062918024,6.26062918024,5.0601279317,6.26062918052,6.26062918052,6.26062917984,6.26062918022,6.26062918022,6.26062918022,6.26062918029,6.26062918024,6.260629180592,6.260629180592,6.26062918059,6.26062918059,6.26062918059,6.26062918041,5.58534554412,6.26062918041,6.26062918049,6.26062918049,4.16020882939,5.00987772004,6.26062918012,6.26062918012,6.26062918018,6.26062918018,6.26062918014,5.73121608725,5.73121608725,5.73121608764,5.73121608764,5.73121608784,5.7312160878,5.7312160878,5.73121608784,5.036517150467,5.73121608773,5.73121608773,5.01422152134,5.01422152134,5.01422152144,4.66320553224,5.01422152134,5.01422152134,5.01422152144,5.01422152144,5.00336943644,5.01422152144,5.0142215214,5.0142215214,5.0142215214,2.6051456095,2.7157234246,3.4162656518,3.2658852268,3.01605518256,3.28056392366,2.79443169648,2.5574237797,0.40027006256,0.40027006256,0,2.0176761778,1.8870449191,3.44441927358,5.29221924344,5.29221924354,5.29221924346,5.29221924346,5.29221924344,4.76717696651,5.29221924434,4.65501342054,5.29221924384,5.29221924384,4.66225532984,5.29221924384,5.292219243841,5.292219243841,5.292219243841,5.29221924374,5.29221924374,4.28739697119,5.2922192441,5.2922192441,5.18489015074,5.29221924374,4.29491867804,5.29221924404,5.29221924404,5.29221924404,5.29221924404,5.29221924394,7.08252276932,7.08252276941,7.08252276941,7.08252276932,7.08252276932,7.08252276931,7.08252276943,7.08252276943,7.08252276942,7.08252276942,7.08252276937,7.08252276934,7.08252276924,6.54881914474,6.29708736354,7.08252276904,7.08252276974,7.08252276944,6.89663597094,7.08252276904,7.08252276924,7.08252276924,4.452655167217
"t28",6.26062918024,6.26062918034,6.2606291804,6.2606291804,6.26062918044,6.26062918034,6.26062918044,6.26062918044,6.26062918044,6.26062918044,5.0601279319,6.26062918072,6.26062918072,6.26062918004,6.26062918042,6.26062918042,6.26062918042,6.26062918049,6.26062918044,6.260629180792,6.260629180792,6.26062918079,6.26062918079,6.26062918079,6.26062918061,5.58534554432,6.26062918061,6.26062918069,6.26062918069,4.16020882959,5.00987772024,6.26062918032,6.26062918032,6.26062918038,6.26062918038,6.26062918034,5.73121608745,5.73121608745,5.73121608784,5.73121608784,5.73121608804,5.731216088,5.731216088,5.73121608804,5.036517150667,5.73121608793,5.73121608793,5.01422152154,5.01422152154,5.01422152164,4.66320553244,5.01422152154,5.01422152154,5.01422152164,5.01422152164,5.00336943664,5.01422152164,5.0142215216,5.0142215216,5.0142215216,2.6051456097,2.7157234248,3.416265652,3.265885227,3.01605518276,3.28056392386,2.79443169668,2.5574237799,2.01767617776,2.01767617776,2.0176761778,0,1.8870449193,3.44441927378,5.29221924364,5.29221924374,5.29221924366,5.29221924366,5.29221924364,4.76717696671,5.29221924454,4.65501342074,5.29221924404,5.29221924404,4.66225533004,5.29221924404,5.292219244041,5.292219244041,5.292219244041,5.29221924394,5.29221924394,4.28739697139,5.2922192443,5.2922192443,5.18489015094,5.29221924394,4.29491867824,5.29221924424,5.29221924424,5.29221924424,5.29221924424,5.29221924414,7.08252276952,7.08252276961,7.08252276961,7.08252276952,7.08252276952,7.08252276951,7.08252276963,7.08252276963,7.08252276962,7.08252276962,7.08252276957,7.08252276954,7.08252276944,6.54881914494,6.29708736374,7.08252276924,7.08252276994,7.08252276964,6.89663597114,7.08252276924,7.08252276944,7.08252276944,4.452655167417
"t12",5.11679366294,5.11679366304,5.1167936631,5.1167936631,5.11679366314,5.11679366304,5.11679366314,5.11679366314,5.11679366314,5.11679366314,3.9162924146,5.11679366342,5.11679366342,5.11679366274,5.11679366312,5.11679366312,5.11679366312,5.11679366319,5.11679366314,5.116793663492,5.116793663492,5.11679366349,5.11679366349,5.11679366349,5.11679366331,4.44151002702,5.11679366331,5.11679366339,5.11679366339,3.01637331229,3.86604220294,5.11679366302,5.11679366302,5.11679366308,5.11679366308,5.11679366304,4.58738057015,4.58738057015,4.58738057054,4.58738057054,4.58738057074,4.5873805707,4.5873805707,4.58738057074,3.892681633367,4.58738057063,4.58738057063,3.87038600424,3.87038600424,3.87038600434,3.51937001514,3.87038600424,3.87038600424,3.87038600434,3.87038600434,3.85953391934,3.87038600434,3.8703860043,3.8703860043,3.8703860043,1.4613100924,1.5718879075,2.2724301347,2.1220497097,1.87221966546,2.13672840656,1.65059617938,1.8870449194,1.88704491906,1.88704491906,1.8870449191,1.8870449193,0,2.30058375648,4.14838372634,4.14838372644,4.14838372636,4.14838372636,4.14838372634,3.62334144941,4.14838372724,3.51117790344,4.14838372674,4.14838372674,3.51841981274,4.14838372674,4.148383726741,4.148383726741,4.148383726741,4.14838372664,4.14838372664,3.14356145409,4.148383727,4.148383727,4.04105463364,4.14838372664,3.15108316094,4.14838372694,4.14838372694,4.14838372694,4.14838372694,4.14838372684,5.93868725222,5.93868725231,5.93868725231,5.93868725222,5.93868725222,5.93868725221,5.93868725233,5.93868725233,5.93868725232,5.93868725232,5.93868725227,5.93868725224,5.93868725214,5.40498362764,5.15325184644,5.93868725194,5.93868725264,5.93868725234,5.75280045384,5.93868725194,5.93868725214,5.93868725214,3.308819650117
"t2",4.77411582126,4.77411582136,4.77411582142,4.77411582142,4.77411582146,4.77411582136,4.77411582146,4.77411582146,4.77411582146,4.77411582146,3.57361457292,4.77411582174,4.77411582174,4.77411582106,4.77411582144,4.77411582144,4.77411582144,4.77411582151,4.77411582146,4.774115821812,4.774115821812,4.77411582181,4.77411582181,4.77411582181,4.77411582163,4.09883218534,4.77411582163,4.77411582171,4.77411582171,2.67369547061,3.52336436126,4.77411582134,4.77411582134,4.7741158214,4.7741158214,4.77411582136,4.24470272847,4.24470272847,4.24470272886,4.24470272886,4.24470272906,4.24470272902,4.24470272902,4.24470272906,3.550003791687,4.24470272895,4.24470272895,3.52770816256,3.52770816256,3.52770816266,3.17669217346,3.52770816256,3.52770816256,3.52770816266,3.52770816266,3.51685607766,3.52770816266,3.52770816262,3.52770816262,3.52770816262,1.26009291988,2.39445233818,3.37400119218,3.22362076718,3.17991053214,3.44441927324,2.95828704606,3.44441927388,3.44441927354,3.44441927354,3.44441927358,3.44441927378,2.30058375648,0,3.80570588466,3.80570588476,3.80570588468,3.80570588468,3.80570588466,3.28066360773,3.80570588556,3.16850006176,3.80570588506,3.80570588506,3.17574197106,3.80570588506,3.805705885061,3.805705885061,3.805705885061,3.80570588496,3.80570588496,2.80088361241,3.80570588532,3.80570588532,3.69837679196,3.80570588496,2.80840531926,3.80570588526,3.80570588526,3.80570588526,3.80570588526,3.80570588516,5.59600941054,5.59600941063,5.59600941063,5.59600941054,5.59600941054,5.59600941053,5.59600941065,5.59600941065,5.59600941064,5.59600941064,5.59600941059,5.59600941056,5.59600941046,5.06230578596,4.81057400476,5.59600941026,5.59600941096,5.59600941066,5.41012261216,5.59600941026,5.59600941046,5.59600941046,2.966141808437
"t30",6.2606291796,6.2606291797,6.26062917976,6.26062917976,6.2606291798,6.2606291797,6.2606291798,6.2606291798,6.2606291798,6.2606291798,5.06012793126,6.26062918008,6.26062918008,6.2606291794,6.26062917978,6.26062917978,6.26062917978,6.26062917985,6.2606291798,6.260629180152,6.260629180152,6.26062918015,6.26062918015,6.26062918015,6.26062917997,5.58534554368,6.26062917997,6.26062918005,6.26062918005,4.16020882895,5.0098777196,6.26062917968,6.26062917968,6.26062917974,6.26062917974,6.2606291797,5.73121608681,5.73121608681,5.7312160872,5.7312160872,5.7312160874,5.73121608736,5.73121608736,5.7312160874,5.036517150027,5.73121608729,5.73121608729,5.2922192435,5.2922192435,5.2922192436,4.9412032544,5.2922192435,5.2922192435,5.2922192436,5.2922192436,5.2813671586,5.2922192436,5.29221924356,5.29221924356,5.29221924356,3.10789288974,4.24225230804,5.22180116204,5.07142073704,5.027710502,5.2922192431,4.80608701592,5.29221924374,5.2922192434,5.2922192434,5.29221924344,5.29221924364,4.14838372634,3.80570588466,0,1.7561155937,1.75611559362,1.75611559362,1.7561155936,1.23107331667,4.5758149885,3.9386091647,4.575814988,4.575814988,3.945851074,4.575814988,4.575814988001,4.575814988001,4.575814988001,4.5758149879,4.5758149879,3.57099271535,4.57581498826,4.57581498826,4.4684858949,4.5758149879,3.5785144222,4.5758149882,4.5758149882,4.5758149882,4.5758149882,4.5758149881,7.08252276888,7.08252276897,7.08252276897,7.08252276888,7.08252276888,7.08252276887,7.08252276899,7.08252276899,7.08252276898,7.08252276898,7.08252276893,7.0825227689,7.0825227688,6.5488191443,6.2970873631,7.0825227686,7.0825227693,7.082522769,6.8966359705,7.0825227686,7.0825227688,7.0825227688,4.452655166777
"t62",6.2606291797,6.2606291798,6.26062917986,6.26062917986,6.2606291799,6.2606291798,6.2606291799,6.2606291799,6.2606291799,6.2606291799,5.06012793136,6.26062918018,6.26062918018,6.2606291795,6.26062917988,6.26062917988,6.26062917988,6.26062917995,6.2606291799,6.260629180252,6.260629180252,6.26062918025,6.26062918025,6.26062918025,6.26062918007,5.58534554378,6.26062918007,6.26062918015,6.26062918015,4.16020882905,5.0098777197,6.26062917978,6.26062917978,6.26062917984,6.26062917984,6.2606291798,5.73121608691,5.73121608691,5.7312160873,5.7312160873,5.7312160875,5.73121608746,5.73121608746,5.7312160875,5.036517150127,5.73121608739,5.73121608739,5.2922192436,5.2922192436,5.2922192437,4.9412032545,5.2922192436,5.2922192436,5.2922192437,5.2922192437,5.2813671587,5.2922192437,5.29221924366,5.29221924366,5.29221924366,3.10789288984,4.24225230814,5.22180116214,5.07142073714,5.0277105021,5.2922192432,4.80608701602,5.29221924384,5.2922192435,5.2922192435,5.29221924354,5.29221924374,4.14838372644,3.80570588476,1.7561155937,0,0.90604490472,0.90604490472,0.9060449047,0.72287083717,4.5758149886,3.9386091648,4.5758149881,4.5758149881,3.9458510741,4.5758149881,4.575814988101,4.575814988101,4.575814988101,4.575814988,4.575814988,3.57099271545,4.57581498836,4.57581498836,4.468485895,4.575814988,3.5785144223,4.5758149883,4.5758149883,4.5758149883,4.5758149883,4.5758149882,7.08252276898,7.08252276907,7.08252276907,7.08252276898,7.08252276898,7.08252276897,7.08252276909,7.08252276909,7.08252276908,7.08252276908,7.08252276903,7.082522769,7.0825227689,6.5488191444,6.2970873632,7.0825227687,7.0825227694,7.0825227691,6.8966359706,7.0825227687,7.0825227689,7.0825227689,4.452655166877
