"","t11","t12","t40","t118","t157","t158","t104","t105","t45","t46","t5","t119","t120","t47","t92","t124","t125","t110","t111","t44","t28","t50","t51","t75","t76","t68","t83","t90","t106","t107","t32","t155","t156","t148","t66","t67","t29","t25","t27","t48","t49","t24","t129","t151","t152","t35","t70","t71","t59","t115","t144","t145","t149","t150","t100","t101","t97","t98","t140","t141","t17","t19","t146","t147","t54","t55","t18","t26","t138","t139","t142","t143","t137","t84","t85","t88","t89","t126","t130","t131","t63","t116","t117","t161","t162","t74","t159","t160","t20","t3","t2","t69","t73","t127","t128","t91","t82","t72","t108","t109","t16","t42","t43","t30","t31","t56","t57","t135","t136","t134","t52","t53","t22","t23","t15","t6","t58","t86","t87","t41","t7","t13","t38","t39","t21","t77","t78","t163","t164","t165","t166","t121","t122","t36","t37","t95","t96","t65","t132","t133","t123","t153","t154","t112","t14","t10","t8","t4","t33","t64","t79","t80","t102","t103","t113","t114","t99","t93","t94","t81","t62","t60","t61","t34","t9","t1"
"t74",6.23636442575,6.5126709192,7.7254676559,9.3351351088,9.3351351088,9.3351351088,9.3351351086,9.3351351086,9.3351351089,7.9645677369,5.6437802647,9.3351351085,9.3351351085,8.0607108826,9.3351351081,9.3351351081,9.3351351081,9.33513510798,9.33513510798,7.82877901878,8.5681420176,7.8161004145,9.3351351081,9.2629275773,9.1278779411,9.0812294899,9.3351351083,9.33513510832,9.33513510832,9.33513510832,9.2764279708,9.3351351087,9.3351351087,9.33513510869,9.33513510839,8.25811089619,7.4525193047,8.5454539638,7.710199207,9.3351351081,7.85561050604,9.016632860699,9.335135109099,9.335135109079,9.335135109079,8.565302474699,9.335135108599,9.335135108599,9.335135108899,9.335135108499,9.335135108599,9.335135108599,9.335135108499,9.335135108499,9.335135108469,9.335135108469,8.775984479209,9.002958277699,9.335135108599,9.335135108599,6.940340942699,7.627217421949,9.335135109049,9.335135109049,8.356497087749,9.335135108849,6.550153670349,7.515594108602,7.515594108902,7.515594108902,7.515594108822,7.515594108822,7.515594108902,7.515594108902,7.448232584902,7.5155941081,7.5155941081,7.5155941087,7.51559410872,7.51559410872,7.1713423386,7.515594109209,7.515594109209,7.5155941092,7.5155941092,0,1.66634846492,1.66634846492,3.7872454553,7.3824715731,7.33705686642,13.88460652129,13.88460652123,13.88460652128,13.88460652128,13.88460652128,13.88460652133,13.88460652125,13.56874916878,13.50797357717,11.29834918689,12.66878435703,12.86945832683,13.06173529293,13.88460652093,13.3925339563,13.0650296984,13.884606521272,13.884606521272,13.8846065213,13.88460652121,12.36898015536,12.31899255351,11.97273136041,11.71292125021,10.32279171361,12.5715100109,13.8846065211,13.8846065211,12.3188234,10.8319718204,10.89221329461,12.26779474182,12.33638671242,12.11533397322,13.88460652142,13.21378223682,13.88460652101,13.884606521012,13.884606521012,13.884606521012,13.88460652102,13.72573855252,12.68795047781,13.88460652111,13.88460652121,13.88460652121,13.04833551291,13.88460652121,13.88460652121,13.88460652122,13.88460652112,13.88460652112,13.88460652121,11.64163614761,11.05970830121,10.6242312177,9.33847827616,12.3390204854,13.8846065213,13.8846065215,13.8846065215,13.8846065215,13.8846065215,13.8846065213,13.8846065213,13.8846065213,13.4225572526,13.32581310956,13.8846065214,13.8846065218,13.884606521,12.5827867627,12.2957236109,10.50983108107,7.47747180983
"t159",6.23636442567,6.51267091912,7.72546765582,9.33513510872,9.33513510872,9.33513510872,9.33513510852,9.33513510852,9.33513510882,7.96456773682,5.64378026462,9.33513510842,9.33513510842,8.06071088252,9.33513510802,9.33513510802,9.33513510802,9.3351351079,9.3351351079,7.8287790187,8.56814201752,7.81610041442,9.33513510802,9.26292757722,9.12787794102,9.08122948982,9.33513510822,9.33513510824,9.33513510824,9.33513510824,9.27642797072,9.33513510862,9.33513510862,9.33513510861,9.33513510831,8.25811089611,7.45251930462,8.54545396372,7.71019920692,9.33513510802,7.85561050596,9.016632860619,9.335135109019,9.335135108999,9.335135108999,8.565302474619,9.335135108519,9.335135108519,9.335135108819,9.335135108419,9.335135108519,9.335135108519,9.335135108419,9.335135108419,9.335135108389,9.335135108389,8.775984479129,9.002958277619,9.335135108519,9.335135108519,6.940340942619,7.627217421869,9.335135108969,9.335135108969,8.356497087669,9.335135108769,6.550153670269,7.515594108522,7.515594108822,7.515594108822,7.515594108742,7.515594108742,7.515594108822,7.515594108822,7.448232584822,7.51559410802,7.51559410802,7.51559410862,7.51559410864,7.51559410864,7.17134233852,7.515594109129,7.515594109129,7.51559410912,7.51559410912,1.66634846492,0,0.14848672884,3.78724545522,7.38247157302,7.33705686634,13.88460652121,13.88460652115,13.8846065212,13.8846065212,13.8846065212,13.88460652125,13.88460652117,13.5687491687,13.50797357709,11.29834918681,12.66878435695,12.86945832675,13.06173529285,13.88460652085,13.39253395622,13.06502969832,13.884606521192,13.884606521192,13.88460652122,13.88460652113,12.36898015528,12.31899255343,11.97273136033,11.71292125013,10.32279171353,12.57151001082,13.88460652102,13.88460652102,12.31882339992,10.83197182032,10.89221329453,12.26779474174,12.33638671234,12.11533397314,13.88460652134,13.21378223674,13.88460652093,13.884606520932,13.884606520932,13.884606520932,13.88460652094,13.72573855244,12.68795047773,13.88460652103,13.88460652113,13.88460652113,13.04833551283,13.88460652113,13.88460652113,13.88460652114,13.88460652104,13.88460652104,13.88460652113,11.64163614753,11.05970830113,10.62423121762,9.33847827608,12.33902048532,13.88460652122,13.88460652142,13.88460652142,13.88460652142,13.88460652142,13.88460652122,13.88460652122,13.88460652122,13.42255725252,13.32581310948,13.88460652132,13.88460652172,13.88460652092,12.58278676262,12.29572361082,10.50983108099,7.47747180975
"t160",6.23636442567,6.51267091912,7.72546765582,9.33513510872,9.33513510872,9.33513510872,9.33513510852,9.33513510852,9.33513510882,7.96456773682,5.64378026462,9.33513510842,9.33513510842,8.06071088252,9.33513510802,9.33513510802,9.33513510802,9.3351351079,9.3351351079,7.8287790187,8.56814201752,7.81610041442,9.33513510802,9.26292757722,9.12787794102,9.08122948982,9.33513510822,9.33513510824,9.33513510824,9.33513510824,9.27642797072,9.33513510862,9.33513510862,9.33513510861,9.33513510831,8.25811089611,7.45251930462,8.54545396372,7.71019920692,9.33513510802,7.85561050596,9.016632860619,9.335135109019,9.335135108999,9.335135108999,8.565302474619,9.335135108519,9.335135108519,9.335135108819,9.335135108419,9.335135108519,9.335135108519,9.335135108419,9.335135108419,9.335135108389,9.335135108389,8.775984479129,9.002958277619,9.335135108519,9.335135108519,6.940340942619,7.627217421869,9.335135108969,9.335135108969,8.356497087669,9.335135108769,6.550153670269,7.515594108522,7.515594108822,7.515594108822,7.515594108742,7.515594108742,7.515594108822,7.515594108822,7.448232584822,7.51559410802,7.51559410802,7.51559410862,7.51559410864,7.51559410864,7.17134233852,7.515594109129,7.515594109129,7.51559410912,7.51559410912,1.66634846492,0.14848672884,0,3.78724545522,7.38247157302,7.33705686634,13.88460652121,13.88460652115,13.8846065212,13.8846065212,13.8846065212,13.88460652125,13.88460652117,13.5687491687,13.50797357709,11.29834918681,12.66878435695,12.86945832675,13.06173529285,13.88460652085,13.39253395622,13.06502969832,13.884606521192,13.884606521192,13.88460652122,13.88460652113,12.36898015528,12.31899255343,11.97273136033,11.71292125013,10.32279171353,12.57151001082,13.88460652102,13.88460652102,12.31882339992,10.83197182032,10.89221329453,12.26779474174,12.33638671234,12.11533397314,13.88460652134,13.21378223674,13.88460652093,13.884606520932,13.884606520932,13.884606520932,13.88460652094,13.72573855244,12.68795047773,13.88460652103,13.88460652113,13.88460652113,13.04833551283,13.88460652113,13.88460652113,13.88460652114,13.88460652104,13.88460652104,13.88460652113,11.64163614753,11.05970830113,10.62423121762,9.33847827608,12.33902048532,13.88460652122,13.88460652142,13.88460652142,13.88460652142,13.88460652142,13.88460652122,13.88460652122,13.88460652122,13.42255725252,13.32581310948,13.88460652132,13.88460652172,13.88460652092,12.58278676262,12.29572361082,10.50983108099,7.47747180975
"t20",4.37739142405,4.6536979175,5.8664946542,7.4761621071,7.4761621071,7.4761621071,7.4761621069,7.4761621069,7.4761621072,6.1055947352,3.784807263,7.4761621068,7.4761621068,6.2017378809,7.4761621064,7.4761621064,7.4761621064,7.47616210628,7.47616210628,5.96980601708,6.7091690159,5.9571274128,7.4761621064,7.4039545756,7.2689049394,7.2222564882,7.4761621066,7.47616210662,7.47616210662,7.47616210662,7.4174549691,7.476162107,7.476162107,7.47616210699,7.47616210669,6.39913789449,5.593546303,6.6864809621,5.8512262053,7.4761621064,5.99663750434,7.157659858999,7.476162107399,7.476162107379,7.476162107379,6.706329472999,7.476162106899,7.476162106899,7.476162107199,7.476162106799,7.476162106899,7.476162106899,7.476162106799,7.476162106799,7.476162106769,7.476162106769,6.917011477509,7.143985275999,7.476162106899,7.476162106899,5.081367940999,5.768244420249,7.476162107349,7.476162107349,6.497524086049,7.476162107149,4.691180668649,5.656621106902,5.656621107202,5.656621107202,5.656621107122,5.656621107122,5.656621107202,5.656621107202,5.589259583202,5.6566211064,5.6566211064,5.656621107,5.65662110702,5.65662110702,5.3123693369,5.656621107509,5.656621107509,5.6566211075,5.6566211075,3.7872454553,3.78724545522,3.78724545522,0,5.5234985714,5.47808386472,12.02563351959,12.02563351953,12.02563351958,12.02563351958,12.02563351958,12.02563351963,12.02563351955,11.70977616708,11.64900057547,9.43937618519,10.80981135533,11.01048532513,11.20276229123,12.02563351923,11.5335609546,11.2060566967,12.025633519572,12.025633519572,12.0256335196,12.02563351951,10.51000715366,10.46001955181,10.11375835871,9.85394824851,8.46381871191,10.7125370092,12.0256335194,12.0256335194,10.4598503983,8.9729988187,9.03324029291,10.40882174012,10.47741371072,10.25636097152,12.02563351972,11.35480923512,12.02563351931,12.025633519312,12.025633519312,12.025633519312,12.02563351932,11.86676555082,10.82897747611,12.02563351941,12.02563351951,12.02563351951,11.18936251121,12.02563351951,12.02563351951,12.02563351952,12.02563351942,12.02563351942,12.02563351951,9.78266314591,9.20073529951,8.765258216,7.47950527446,10.4800474837,12.0256335196,12.0256335198,12.0256335198,12.0256335198,12.0256335198,12.0256335196,12.0256335196,12.0256335196,11.5635842509,11.46684010786,12.0256335197,12.0256335201,12.0256335193,10.723813761,10.4367506092,8.65085807937,5.61849880813
"t3",4.28370088985,4.5600073833,5.77280412,7.3824715729,7.3824715729,7.3824715729,7.3824715727,7.3824715727,7.382471573,6.011904201,3.6911167288,7.3824715726,7.3824715726,6.1080473467,7.3824715722,7.3824715722,7.3824715722,7.38247157208,7.38247157208,5.87611548288,6.6154784817,5.8634368786,7.3824715722,7.3102640414,7.1752144052,7.128565954,7.3824715724,7.38247157242,7.38247157242,7.38247157242,7.3237644349,7.3824715728,7.3824715728,7.38247157279,7.38247157249,6.30544736029,5.4998557688,6.5927904279,5.7575356711,7.3824715722,5.90294697014,7.063969324799,7.382471573199,7.382471573179,7.382471573179,6.612638938799,7.382471572699,7.382471572699,7.382471572999,7.382471572599,7.382471572699,7.382471572699,7.382471572599,7.382471572599,7.382471572569,7.382471572569,6.823320943309,7.050294741799,7.382471572699,7.382471572699,4.987677406799,5.674553886049,7.382471573149,7.382471573149,6.403833551849,7.382471572949,4.597490134449,7.382471572702,7.382471573002,7.382471573002,7.382471572922,7.382471572922,7.382471573002,7.382471573002,7.315110049002,7.3824715722,7.3824715722,7.3824715728,7.38247157282,7.38247157282,7.0382198027,7.382471573309,7.382471573309,7.3824715733,7.3824715733,7.3824715731,7.38247157302,7.38247157302,5.5234985714,0,1.86832209452,8.41587174939,8.41587174933,8.41587174938,8.41587174938,8.41587174938,8.41587174943,8.41587174935,8.10001439688,8.03923880527,5.82961441499,7.20004958513,7.40072355493,7.59300052103,8.41587174903,7.9237991844,7.5962949265,8.415871749372,8.415871749372,8.4158717494,8.41587174931,6.90024538346,6.85025778161,6.50399658851,6.24418647831,4.85405694171,7.102775239,8.4158717492,8.4158717492,6.8500886281,5.3632370485,5.42347852271,6.79905996992,6.86765194052,6.64659920132,8.41587174952,7.74504746492,8.41587174911,8.415871749112,8.415871749112,8.415871749112,8.41587174912,8.25700378062,7.21921570591,8.41587174921,8.41587174931,8.41587174931,7.57960074101,8.41587174931,8.41587174931,8.41587174932,8.41587174922,8.41587174922,8.41587174931,6.17290137571,5.59097352931,5.1554964458,3.86974350426,6.8702857135,8.4158717494,8.4158717496,8.4158717496,8.4158717496,8.4158717496,8.4158717494,8.4158717494,8.4158717494,7.9538224807,7.85707833766,8.4158717495,8.4158717499,8.4158717491,7.1140519908,6.826988839,5.04109630917,2.00873703793
"t2",4.23828618317,4.51459267662,5.72738941332,7.33705686622,7.33705686622,7.33705686622,7.33705686602,7.33705686602,7.33705686632,5.96648949432,3.64570202212,7.33705686592,7.33705686592,6.06263264002,7.33705686552,7.33705686552,7.33705686552,7.3370568654,7.3370568654,5.8307007762,6.57006377502,5.81802217192,7.33705686552,7.26484933472,7.12979969852,7.08315124732,7.33705686572,7.33705686574,7.33705686574,7.33705686574,7.27834972822,7.33705686612,7.33705686612,7.33705686611,7.33705686581,6.26003265361,5.45444106212,6.54737572122,5.71212096442,7.33705686552,5.85753226346,7.018554618119,7.337056866519,7.337056866499,7.337056866499,6.567224232119,7.337056866019,7.337056866019,7.337056866319,7.337056865919,7.337056866019,7.337056866019,7.337056865919,7.337056865919,7.337056865889,7.337056865889,6.777906236629,7.004880035119,7.337056866019,7.337056866019,4.942262700119,5.629139179369,7.337056866469,7.337056866469,6.358418845169,7.337056866269,4.552075427769,7.337056866022,7.337056866322,7.337056866322,7.337056866242,7.337056866242,7.337056866322,7.337056866322,7.269695342322,7.33705686552,7.33705686552,7.33705686612,7.33705686614,7.33705686614,6.99280509602,7.337056866629,7.337056866629,7.33705686662,7.33705686662,7.33705686642,7.33705686634,7.33705686634,5.47808386472,1.86832209452,0,6.71580851231,6.71580851225,6.7158085123,6.7158085123,6.7158085123,6.71580851235,6.71580851227,6.3999511598,6.33917556819,4.12955117791,5.49998634805,5.70066031785,5.89293728395,6.71580851195,6.22373594732,5.89623168942,6.715808512292,6.715808512292,6.71580851232,6.71580851223,5.20018214638,5.15019454453,4.80393335143,4.54412324123,3.15399370463,5.40271200192,6.71580851212,6.71580851212,5.15002539102,3.66317381142,3.72341528563,5.09899673284,5.16758870344,4.94653596424,6.71580851244,6.04498422784,6.71580851203,6.715808512032,6.715808512032,6.715808512032,6.71580851204,6.55694054354,5.51915246883,6.71580851213,6.71580851223,6.71580851223,5.87953750393,6.71580851223,6.71580851223,6.71580851224,6.71580851214,6.71580851214,6.71580851223,4.47283813863,3.89091029223,3.45543320872,2.16968026718,5.17022247642,6.71580851232,6.71580851252,6.71580851252,6.71580851252,6.71580851252,6.71580851232,6.71580851232,6.71580851232,6.25375924362,6.15701510058,6.71580851242,6.71580851282,6.71580851202,5.41398875372,5.12692560192,3.34103307209,0.92992215525
"t69",10.78583583804,11.06214233149,12.27493906819,13.88460652109,13.88460652109,13.88460652109,13.88460652089,13.88460652089,13.88460652119,12.51403914919,10.19325167699,13.88460652079,13.88460652079,12.61018229489,13.88460652039,13.88460652039,13.88460652039,13.88460652027,13.88460652027,12.37825043107,13.11761342989,12.36557182679,13.88460652039,13.81239898959,13.67734935339,13.63070090219,13.88460652059,13.88460652061,13.88460652061,13.88460652061,13.82589938309,13.88460652099,13.88460652099,13.88460652098,13.88460652068,12.80758230848,12.00199071699,13.09492537609,12.25967061929,13.88460652039,12.40508191833,13.566104272989,13.884606521389,13.884606521369,13.884606521369,13.114773886989,13.884606520889,13.884606520889,13.884606521189,13.884606520789,13.884606520889,13.884606520889,13.884606520789,13.884606520789,13.884606520759,13.884606520759,13.325455891499,13.552429689989,13.884606520889,13.884606520889,11.489812354989,12.176688834239,13.884606521339,13.884606521339,12.905968500039,13.884606521139,11.099625082639,13.884606520892,13.884606521192,13.884606521192,13.884606521112,13.884606521112,13.884606521192,13.884606521192,13.817244997192,13.88460652039,13.88460652039,13.88460652099,13.88460652101,13.88460652101,13.54035475089,13.884606521499,13.884606521499,13.88460652149,13.88460652149,13.88460652129,13.88460652121,13.88460652121,12.02563351959,8.41587174939,6.71580851231,0,1.91501061994,1.91501061999,1.91501061999,1.91501061999,1.91501062004,1.91501061996,2.42211823069,2.36134263908,3.4441452928,4.85393009212,5.05460406192,5.24688102802,6.06975225602,5.57767969139,5.25017543349,6.069752256362,6.069752256362,6.06975225639,7.9241960713,6.40856970545,6.3585821036,6.0123209105,5.7525108003,4.3623812637,6.61109956099,7.92419607119,7.92419607119,6.35841295009,4.87156137049,5.7502280749,7.12580952211,7.19440149271,6.97334875351,8.74262130171,8.07179701711,8.7426213013,8.742621301302,8.742621301302,8.742621301302,8.74262130131,8.58375333281,7.5459652581,8.7426213014,8.7426213015,8.7426213015,7.9063502932,8.7426213015,8.7426213015,8.74262130151,8.74262130141,8.74262130141,8.7426213015,6.4996509279,5.9177230815,5.48224599799,5.46721446605,8.46775667529,10.01334271119,10.01334271139,10.01334271139,10.01334271139,10.01334271139,10.01334271119,10.01334271119,10.01334271119,9.55129344249,9.45454929945,10.01334271129,10.01334271169,10.01334271089,8.71152295259,8.42445980079,6.63856727096,7.47747181012
"t73",10.78583583798,11.06214233143,12.27493906813,13.88460652103,13.88460652103,13.88460652103,13.88460652083,13.88460652083,13.88460652113,12.51403914913,10.19325167693,13.88460652073,13.88460652073,12.61018229483,13.88460652033,13.88460652033,13.88460652033,13.88460652021,13.88460652021,12.37825043101,13.11761342983,12.36557182673,13.88460652033,13.81239898953,13.67734935333,13.63070090213,13.88460652053,13.88460652055,13.88460652055,13.88460652055,13.82589938303,13.88460652093,13.88460652093,13.88460652092,13.88460652062,12.80758230842,12.00199071693,13.09492537603,12.25967061923,13.88460652033,12.40508191827,13.566104272929,13.884606521329,13.884606521309,13.884606521309,13.114773886929,13.884606520829,13.884606520829,13.884606521129,13.884606520729,13.884606520829,13.884606520829,13.884606520729,13.884606520729,13.884606520699,13.884606520699,13.325455891439,13.552429689929,13.884606520829,13.884606520829,11.489812354929,12.176688834179,13.884606521279,13.884606521279,12.905968499979,13.884606521079,11.099625082579,13.884606520832,13.884606521132,13.884606521132,13.884606521052,13.884606521052,13.884606521132,13.884606521132,13.817244997132,13.88460652033,13.88460652033,13.88460652093,13.88460652095,13.88460652095,13.54035475083,13.884606521439,13.884606521439,13.88460652143,13.88460652143,13.88460652123,13.88460652115,13.88460652115,12.02563351953,8.41587174933,6.71580851225,1.91501061994,0,1.78823805245,1.78823805245,1.78823805245,1.7882380525,1.79648110678,2.42211823063,2.36134263902,3.44414529274,4.85393009206,5.05460406186,5.24688102796,6.06975225596,5.57767969133,5.25017543343,6.069752256302,6.069752256302,6.06975225633,7.92419607124,6.40856970539,6.35858210354,6.01232091044,5.75251080024,4.36238126364,6.61109956093,7.92419607113,7.92419607113,6.35841295003,4.87156137043,5.75022807484,7.12580952205,7.19440149265,6.97334875345,8.74262130165,8.07179701705,8.74262130124,8.742621301242,8.742621301242,8.742621301242,8.74262130125,8.58375333275,7.54596525804,8.74262130134,8.74262130144,8.74262130144,7.90635029314,8.74262130144,8.74262130144,8.74262130145,8.74262130135,8.74262130135,8.74262130144,6.49965092784,5.91772308144,5.48224599793,5.46721446599,8.46775667523,10.01334271113,10.01334271133,10.01334271133,10.01334271133,10.01334271133,10.01334271113,10.01334271113,10.01334271113,9.55129344243,9.45454929939,10.01334271123,10.01334271163,10.01334271083,8.71152295253,8.42445980073,6.6385672709,7.47747181006
"t127",10.78583583803,11.06214233148,12.27493906818,13.88460652108,13.88460652108,13.88460652108,13.88460652088,13.88460652088,13.88460652118,12.51403914918,10.19325167698,13.88460652078,13.88460652078,12.61018229488,13.88460652038,13.88460652038,13.88460652038,13.88460652026,13.88460652026,12.37825043106,13.11761342988,12.36557182678,13.88460652038,13.81239898958,13.67734935338,13.63070090218,13.88460652058,13.8846065206,13.8846065206,13.8846065206,13.82589938308,13.88460652098,13.88460652098,13.88460652097,13.88460652067,12.80758230847,12.00199071698,13.09492537608,12.25967061928,13.88460652038,12.40508191832,13.566104272979,13.884606521379,13.884606521359,13.884606521359,13.114773886979,13.884606520879,13.884606520879,13.884606521179,13.884606520779,13.884606520879,13.884606520879,13.884606520779,13.884606520779,13.884606520749,13.884606520749,13.325455891489,13.552429689979,13.884606520879,13.884606520879,11.489812354979,12.176688834229,13.884606521329,13.884606521329,12.905968500029,13.884606521129,11.099625082629,13.884606520882,13.884606521182,13.884606521182,13.884606521102,13.884606521102,13.884606521182,13.884606521182,13.817244997182,13.88460652038,13.88460652038,13.88460652098,13.884606521,13.884606521,13.54035475088,13.884606521489,13.884606521489,13.88460652148,13.88460652148,13.88460652128,13.8846065212,13.8846065212,12.02563351958,8.41587174938,6.7158085123,1.91501061999,1.78823805245,0,0.5368526358,1.1989116226,1.39552791235,1.79648110683,2.42211823068,2.36134263907,3.44414529279,4.85393009211,5.05460406191,5.24688102801,6.06975225601,5.57767969138,5.25017543348,6.069752256352,6.069752256352,6.06975225638,7.92419607129,6.40856970544,6.35858210359,6.01232091049,5.75251080029,4.36238126369,6.61109956098,7.92419607118,7.92419607118,6.35841295008,4.87156137048,5.75022807489,7.1258095221,7.1944014927,6.9733487535,8.7426213017,8.0717970171,8.74262130129,8.742621301292,8.742621301292,8.742621301292,8.7426213013,8.5837533328,7.54596525809,8.74262130139,8.74262130149,8.74262130149,7.90635029319,8.74262130149,8.74262130149,8.7426213015,8.7426213014,8.7426213014,8.74262130149,6.49965092789,5.91772308149,5.48224599798,5.46721446604,8.46775667528,10.01334271118,10.01334271138,10.01334271138,10.01334271138,10.01334271138,10.01334271118,10.01334271118,10.01334271118,9.55129344248,9.45454929944,10.01334271128,10.01334271168,10.01334271088,8.71152295258,8.42445980078,6.63856727095,7.47747181011
"t128",10.78583583803,11.06214233148,12.27493906818,13.88460652108,13.88460652108,13.88460652108,13.88460652088,13.88460652088,13.88460652118,12.51403914918,10.19325167698,13.88460652078,13.88460652078,12.61018229488,13.88460652038,13.88460652038,13.88460652038,13.88460652026,13.88460652026,12.37825043106,13.11761342988,12.36557182678,13.88460652038,13.81239898958,13.67734935338,13.63070090218,13.88460652058,13.8846065206,13.8846065206,13.8846065206,13.82589938308,13.88460652098,13.88460652098,13.88460652097,13.88460652067,12.80758230847,12.00199071698,13.09492537608,12.25967061928,13.88460652038,12.40508191832,13.566104272979,13.884606521379,13.884606521359,13.884606521359,13.114773886979,13.884606520879,13.884606520879,13.884606521179,13.884606520779,13.884606520879,13.884606520879,13.884606520779,13.884606520779,13.884606520749,13.884606520749,13.325455891489,13.552429689979,13.884606520879,13.884606520879,11.489812354979,12.176688834229,13.884606521329,13.884606521329,12.905968500029,13.884606521129,11.099625082629,13.884606520882,13.884606521182,13.884606521182,13.884606521102,13.884606521102,13.884606521182,13.884606521182,13.817244997182,13.88460652038,13.88460652038,13.88460652098,13.884606521,13.884606521,13.54035475088,13.884606521489,13.884606521489,13.88460652148,13.88460652148,13.88460652128,13.8846065212,13.8846065212,12.02563351958,8.41587174938,6.7158085123,1.91501061999,1.78823805245,0.5368526358,0,1.1989116226,1.39552791235,1.79648110683,2.42211823068,2.36134263907,3.44414529279,4.85393009211,5.05460406191,5.24688102801,6.06975225601,5.57767969138,5.25017543348,6.069752256352,6.069752256352,6.06975225638,7.92419607129,6.40856970544,6.35858210359,6.01232091049,5.75251080029,4.36238126369,6.61109956098,7.92419607118,7.92419607118,6.35841295008,4.87156137048,5.75022807489,7.1258095221,7.1944014927,6.9733487535,8.7426213017,8.0717970171,8.74262130129,8.742621301292,8.742621301292,8.742621301292,8.7426213013,8.5837533328,7.54596525809,8.74262130139,8.74262130149,8.74262130149,7.90635029319,8.74262130149,8.74262130149,8.7426213015,8.7426213014,8.7426213014,8.74262130149,6.49965092789,5.91772308149,5.48224599798,5.46721446604,8.46775667528,10.01334271118,10.01334271138,10.01334271138,10.01334271138,10.01334271138,10.01334271118,10.01334271118,10.01334271118,9.55129344248,9.45454929944,10.01334271128,10.01334271168,10.01334271088,8.71152295258,8.42445980078,6.63856727095,7.47747181011
"t91",10.78583583803,11.06214233148,12.27493906818,13.88460652108,13.88460652108,13.88460652108,13.88460652088,13.88460652088,13.88460652118,12.51403914918,10.19325167698,13.88460652078,13.88460652078,12.61018229488,13.88460652038,13.88460652038,13.88460652038,13.88460652026,13.88460652026,12.37825043106,13.11761342988,12.36557182678,13.88460652038,13.81239898958,13.67734935338,13.63070090218,13.88460652058,13.8846065206,13.8846065206,13.8846065206,13.82589938308,13.88460652098,13.88460652098,13.88460652097,13.88460652067,12.80758230847,12.00199071698,13.09492537608,12.25967061928,13.88460652038,12.40508191832,13.566104272979,13.884606521379,13.884606521359,13.884606521359,13.114773886979,13.884606520879,13.884606520879,13.884606521179,13.884606520779,13.884606520879,13.884606520879,13.884606520779,13.884606520779,13.884606520749,13.884606520749,13.325455891489,13.552429689979,13.884606520879,13.884606520879,11.489812354979,12.176688834229,13.884606521329,13.884606521329,12.905968500029,13.884606521129,11.099625082629,13.884606520882,13.884606521182,13.884606521182,13.884606521102,13.884606521102,13.884606521182,13.884606521182,13.817244997182,13.88460652038,13.88460652038,13.88460652098,13.884606521,13.884606521,13.54035475088,13.884606521489,13.884606521489,13.88460652148,13.88460652148,13.88460652128,13.8846065212,13.8846065212,12.02563351958,8.41587174938,6.7158085123,1.91501061999,1.78823805245,1.1989116226,1.1989116226,0,1.39552791235,1.79648110683,2.42211823068,2.36134263907,3.44414529279,4.85393009211,5.05460406191,5.24688102801,6.06975225601,5.57767969138,5.25017543348,6.069752256352,6.069752256352,6.06975225638,7.92419607129,6.40856970544,6.35858210359,6.01232091049,5.75251080029,4.36238126369,6.61109956098,7.92419607118,7.92419607118,6.35841295008,4.87156137048,5.75022807489,7.1258095221,7.1944014927,6.9733487535,8.7426213017,8.0717970171,8.74262130129,8.742621301292,8.742621301292,8.742621301292,8.7426213013,8.5837533328,7.54596525809,8.74262130139,8.74262130149,8.74262130149,7.90635029319,8.74262130149,8.74262130149,8.7426213015,8.7426213014,8.7426213014,8.74262130149,6.49965092789,5.91772308149,5.48224599798,5.46721446604,8.46775667528,10.01334271118,10.01334271138,10.01334271138,10.01334271138,10.01334271138,10.01334271118,10.01334271118,10.01334271118,9.55129344248,9.45454929944,10.01334271128,10.01334271168,10.01334271088,8.71152295258,8.42445980078,6.63856727095,7.47747181011
