"","t119","t120","t84","t85","t49","t67","t68","t75","t76","t50","t31","t57","t58","t36","t37","t22","t12","t13","t18","t19","t6","t45","t86","t87","t115","t116","t103","t104","t102","t21","t20","t74","t105","t106","t62","t61","t94","t95","t35","t17","t43","t107","t108","t55","t56","t51","t60","t117","t118","t98","t99","t109","t110","t88","t89","t77","t78","t33","t34","t9","t14","t16","t92","t93","t72","t73","t10","t8","t11","t38","t47","t48","t90","t91","t59","t7","t15","t53","t54","t25","t70","t71","t32","t39","t40","t29","t28","t30","t41","t121","t122","t46","t79","t80","t96","t97","t42","t4","t65","t66","t26","t27","t111","t112","t100","t83","t81","t82","t44","t63","t64","t69","t113","t114","t101","t52","t5","t23","t24","t3","t2","t1"
"t72",7.5337739598592,7.5337739598592,7.4379008408102,7.5337739598302,7.5337739599302,7.5337739599302,7.5337739599302,7.5337739598302,7.5337739598302,7.5337739598302,7.5337739598402,7.5337739598402,7.5337739598402,6.9874042794002,7.5337739598402,7.5337739600402,7.5337739600702,7.3025193790702,7.5337739594702,7.0978555787702,6.1074124054702,6.3276602711402,6.3276602711402,6.3276602711402,6.3276602710432,6.3276602710432,4.958923529668,4.958923529668,4.958923529668,4.958923529598,4.920303556898,4.958923529818,4.958923529778,4.958923529778,4.958923529818,4.778509916168,4.958923529768,4.958923529768,4.438021990898,3.699321784008,4.787894771208,4.787894771168,4.787894771168,4.787894771237,4.787894771237,4.787894771108,4.787894771158,4.787894771096,4.787894771096,4.787894771148,4.787894771148,4.787894771168,4.787894771168,4.787894771208,4.787894771208,4.617761450538,4.433414688608,4.532558613538,4.617761450538,4.617761450438,1.51228948421,2.4971409904,1.0827698894,1.0827698894,0,0.4893198222,3.1955272879,1.89536958378,3.6763896355,4.1161828465,4.6109033434,4.6109033434,4.6109033433,4.6109033433,4.6109033433,4.9592294885902,4.9592294895302,4.9592294891302,4.9592294891302,4.7324546664302,4.9592294890902,4.9592294890902,4.9592294890302,4.9592294890302,4.9592294890302,4.9592294890902,4.9592294890902,4.9592294891302,4.9592294891302,4.9592294891052,4.9592294891052,4.9248555353202,4.9592294890202,4.9592294890202,4.9592294891202,4.9592294891202,4.4298127571382,3.6132526351202,4.9802560540402,4.9802560540402,4.9802560545402,4.9802560545402,4.9802560540302,4.9802560540302,4.9802560540402,4.9802560540002,4.9802560547002,4.9802560547002,4.9802560545002,4.9802560545002,4.9802560545002,4.9802560540002,4.9802560540402,4.9802560540402,4.9802560540402,4.9802560540002,6.7503482065402,6.7503482067402,6.7503482067402,4.6870116618402,5.1582607084302,7.1299265841642
"t73",7.5337739598592,7.5337739598592,7.4379008408102,7.5337739598302,7.5337739599302,7.5337739599302,7.5337739599302,7.5337739598302,7.5337739598302,7.5337739598302,7.5337739598402,7.5337739598402,7.5337739598402,6.9874042794002,7.5337739598402,7.5337739600402,7.5337739600702,7.3025193790702,7.5337739594702,7.0978555787702,6.1074124054702,6.3276602711402,6.3276602711402,6.3276602711402,6.3276602710432,6.3276602710432,4.958923529668,4.958923529668,4.958923529668,4.958923529598,4.920303556898,4.958923529818,4.958923529778,4.958923529778,4.958923529818,4.778509916168,4.958923529768,4.958923529768,4.438021990898,3.699321784008,4.787894771208,4.787894771168,4.787894771168,4.787894771237,4.787894771237,4.787894771108,4.787894771158,4.787894771096,4.787894771096,4.787894771148,4.787894771148,4.787894771168,4.787894771168,4.787894771208,4.787894771208,4.617761450538,4.433414688608,4.532558613538,4.617761450538,4.617761450438,1.51228948421,2.4971409904,1.0827698894,1.0827698894,0.4893198222,0,3.1955272879,1.89536958378,3.6763896355,4.1161828465,4.6109033434,4.6109033434,4.6109033433,4.6109033433,4.6109033433,4.9592294885902,4.9592294895302,4.9592294891302,4.9592294891302,4.7324546664302,4.9592294890902,4.9592294890902,4.9592294890302,4.9592294890302,4.9592294890302,4.9592294890902,4.9592294890902,4.9592294891302,4.9592294891302,4.9592294891052,4.9592294891052,4.9248555353202,4.9592294890202,4.9592294890202,4.9592294891202,4.9592294891202,4.4298127571382,3.6132526351202,4.9802560540402,4.9802560540402,4.9802560545402,4.9802560545402,4.9802560540302,4.9802560540302,4.9802560540402,4.9802560540002,4.9802560547002,4.9802560547002,4.9802560545002,4.9802560545002,4.9802560545002,4.9802560540002,4.9802560540402,4.9802560540402,4.9802560540402,4.9802560540002,6.7503482065402,6.7503482067402,6.7503482067402,4.6870116618402,5.1582607084302,7.1299265841642
"t10",7.5337739599592,7.5337739599592,7.4379008409102,7.5337739599302,7.5337739600302,7.5337739600302,7.5337739600302,7.5337739599302,7.5337739599302,7.5337739599302,7.5337739599402,7.5337739599402,7.5337739599402,6.9874042795002,7.5337739599402,7.5337739601402,7.5337739601702,7.3025193791702,7.5337739595702,7.0978555788702,6.1074124055702,6.3276602712402,6.3276602712402,6.3276602712402,6.3276602711432,6.3276602711432,4.958923529768,4.958923529768,4.958923529768,4.958923529698,4.920303556998,4.958923529918,4.958923529878,4.958923529878,4.958923529918,4.778509916268,4.958923529868,4.958923529868,4.438021990998,3.699321784108,4.787894771308,4.787894771268,4.787894771268,4.787894771337,4.787894771337,4.787894771208,4.787894771258,4.787894771196,4.787894771196,4.787894771248,4.787894771248,4.787894771268,4.787894771268,4.787894771308,4.787894771308,4.617761450638,4.433414688708,4.532558613638,4.617761450638,4.617761450538,1.77857194771,3.1955272875,3.1955272879,3.1955272879,3.1955272879,3.1955272879,0,1.89536958388,3.6763896356,4.1161828466,4.6109033435,4.6109033435,4.6109033434,4.6109033434,4.6109033434,4.9592294886902,4.9592294896302,4.9592294892302,4.9592294892302,4.7324546665302,4.9592294891902,4.9592294891902,4.9592294891302,4.9592294891302,4.9592294891302,4.9592294891902,4.9592294891902,4.9592294892302,4.9592294892302,4.9592294892052,4.9592294892052,4.9248555354202,4.9592294891202,4.9592294891202,4.9592294892202,4.9592294892202,4.4298127572382,3.6132526352202,4.9802560541402,4.9802560541402,4.9802560546402,4.9802560546402,4.9802560541302,4.9802560541302,4.9802560541402,4.9802560541002,4.9802560548002,4.9802560548002,4.9802560546002,4.9802560546002,4.9802560546002,4.9802560541002,4.9802560541402,4.9802560541402,4.9802560541402,4.9802560541002,6.7503482066402,6.7503482068402,6.7503482068402,4.6870116619402,5.1582607085302,7.1299265842642
"t8",5.7389458044392,5.7389458044392,5.6430726853902,5.7389458044102,5.7389458045102,5.7389458045102,5.7389458045102,5.7389458044102,5.7389458044102,5.7389458044102,5.7389458044202,5.7389458044202,5.7389458044202,5.1925761239802,5.7389458044202,5.7389458046202,5.7389458046502,5.5076912236502,5.7389458040502,5.3030274233502,4.3125842500502,4.5328321157202,4.5328321157202,4.5328321157202,4.5328321156232,4.5328321156232,3.164095374248,3.164095374248,3.164095374248,3.164095374178,3.125475401478,3.164095374398,3.164095374358,3.164095374358,3.164095374398,2.983681760748,3.164095374348,3.164095374348,2.643193835478,1.904493628588,2.993066615788,2.993066615748,2.993066615748,2.993066615817,2.993066615817,2.993066615688,2.993066615738,2.993066615676,2.993066615676,2.993066615728,2.993066615728,2.993066615748,2.993066615748,2.993066615788,2.993066615788,2.822933295118,2.638586533188,2.737730458118,2.822933295118,2.822933295018,0.47841424359,1.89536958338,1.89536958378,1.89536958378,1.89536958378,1.89536958378,1.89536958388,0,1.88156148008,2.32135469108,2.81607518798,2.81607518798,2.81607518788,2.81607518788,2.81607518788,3.1644013331702,3.1644013341102,3.1644013337102,3.1644013337102,2.9376265110102,3.1644013336702,3.1644013336702,3.1644013336102,3.1644013336102,3.1644013336102,3.1644013336702,3.1644013336702,3.1644013337102,3.1644013337102,3.1644013336852,3.1644013336852,3.1300273799002,3.1644013336002,3.1644013336002,3.1644013337002,3.1644013337002,2.6349846017182,1.8184244797002,3.1854278986202,3.1854278986202,3.1854278991202,3.1854278991202,3.1854278986102,3.1854278986102,3.1854278986202,3.1854278985802,3.1854278992802,3.1854278992802,3.1854278990802,3.1854278990802,3.1854278990802,3.1854278985802,3.1854278986202,3.1854278986202,3.1854278986202,3.1854278985802,4.9555200511202,4.9555200513202,4.9555200513202,2.8921835064202,3.3634325530102,5.3350984287442
"t11",6.5992602519592,6.5992602519592,6.5033871329102,6.5992602519302,6.5992602520302,6.5992602520302,6.5992602520302,6.5992602519302,6.5992602519302,6.5992602519302,6.5992602519402,6.5992602519402,6.5992602519402,6.0528905715002,6.5992602519402,6.5992602521402,6.5992602521702,6.3680056711702,6.5992602515702,6.1633418708702,5.1728986975702,5.3931465632402,5.3931465632402,5.3931465632402,5.3931465631432,5.3931465631432,4.024409821768,4.024409821768,4.024409821768,4.024409821698,3.985789848998,4.024409821918,4.024409821878,4.024409821878,4.024409821918,3.843996208268,4.024409821868,4.024409821868,3.503508282998,2.764808076108,3.853381063308,3.853381063268,3.853381063268,3.853381063337,3.853381063337,3.853381063208,3.853381063258,3.853381063196,3.853381063196,3.853381063248,3.853381063248,3.853381063268,3.853381063268,3.853381063308,3.853381063308,3.683247742638,3.498900980708,3.598044905638,3.683247742638,3.683247742538,2.25943429531,3.6763896351,3.6763896355,3.6763896355,3.6763896355,3.6763896355,3.6763896356,1.88156148008,0,1.7446822966,2.2394027935,2.2394027935,2.2394027934,2.2394027934,2.2394027934,4.0247157806902,4.0247157816302,4.0247157812302,4.0247157812302,3.7979409585302,4.0247157811902,4.0247157811902,4.0247157811302,4.0247157811302,4.0247157811302,4.0247157811902,4.0247157811902,4.0247157812302,4.0247157812302,4.0247157812052,4.0247157812052,3.9903418274202,4.0247157811202,4.0247157811202,4.0247157812202,4.0247157812202,3.4952990492382,2.6787389272202,4.0457423461402,4.0457423461402,4.0457423466402,4.0457423466402,4.0457423461302,4.0457423461302,4.0457423461402,4.0457423461002,4.0457423468002,4.0457423468002,4.0457423466002,4.0457423466002,4.0457423466002,4.0457423461002,4.0457423461402,4.0457423461402,4.0457423461402,4.0457423461002,5.8158344986402,5.8158344988402,5.8158344988402,3.7524979539402,4.2237470005302,6.1954128762642
"t38",7.0390534629592,7.0390534629592,6.9431803439102,7.0390534629302,7.0390534630302,7.0390534630302,7.0390534630302,7.0390534629302,7.0390534629302,7.0390534629302,7.0390534629402,7.0390534629402,7.0390534629402,6.4926837825002,7.0390534629402,7.0390534631402,7.0390534631702,6.8077988821702,7.0390534625702,6.6031350818702,5.6126919085702,5.8329397742402,5.8329397742402,5.8329397742402,5.8329397741432,5.8329397741432,4.464203032768,4.464203032768,4.464203032768,4.464203032698,4.425583059998,4.464203032918,4.464203032878,4.464203032878,4.464203032918,4.283789419268,4.464203032868,4.464203032868,3.943301493998,3.204601287108,4.293174274308,4.293174274268,4.293174274268,4.293174274337,4.293174274337,4.293174274208,4.293174274258,4.293174274196,4.293174274196,4.293174274248,4.293174274248,4.293174274268,4.293174274268,4.293174274308,4.293174274308,4.123040953638,3.938694191708,4.037838116638,4.123040953638,4.123040953538,2.69922750631,4.1161828461,4.1161828465,4.1161828465,4.1161828465,4.1161828465,4.1161828466,2.32135469108,1.7446822966,0,0.7242470723,0.7242470723,0.9562312294,0.9562312294,0.9562312294,4.4645089916902,4.4645089926302,4.4645089922302,4.4645089922302,4.2377341695302,4.4645089921902,4.4645089921902,4.4645089921302,4.4645089921302,4.4645089921302,4.4645089921902,4.4645089921902,4.4645089922302,4.4645089922302,4.4645089922052,4.4645089922052,4.4301350384202,4.4645089921202,4.4645089921202,4.4645089922202,4.4645089922202,3.9350922602382,3.1185321382202,4.4855355571402,4.4855355571402,4.4855355576402,4.4855355576402,4.4855355571302,4.4855355571302,4.4855355571402,4.4855355571002,4.4855355578002,4.4855355578002,4.4855355576002,4.4855355576002,4.4855355576002,4.4855355571002,4.4855355571402,4.4855355571402,4.4855355571402,4.4855355571002,6.2556277096402,6.2556277098402,6.2556277098402,4.1922911649402,4.6635402115302,6.6352060872642
"t47",7.5337739598592,7.5337739598592,7.4379008408102,7.5337739598302,7.5337739599302,7.5337739599302,7.5337739599302,7.5337739598302,7.5337739598302,7.5337739598302,7.5337739598402,7.5337739598402,7.5337739598402,6.9874042794002,7.5337739598402,7.5337739600402,7.5337739600702,7.3025193790702,7.5337739594702,7.0978555787702,6.1074124054702,6.3276602711402,6.3276602711402,6.3276602711402,6.3276602710432,6.3276602710432,4.958923529668,4.958923529668,4.958923529668,4.958923529598,4.920303556898,4.958923529818,4.958923529778,4.958923529778,4.958923529818,4.778509916168,4.958923529768,4.958923529768,4.438021990898,3.699321784008,4.787894771208,4.787894771168,4.787894771168,4.787894771237,4.787894771237,4.787894771108,4.787894771158,4.787894771096,4.787894771096,4.787894771148,4.787894771148,4.787894771168,4.787894771168,4.787894771208,4.787894771208,4.617761450538,4.433414688608,4.532558613538,4.617761450538,4.617761450438,3.19394800321,4.610903343,4.6109033434,4.6109033434,4.6109033434,4.6109033434,4.6109033435,2.81607518798,2.2394027935,0.7242470723,0,0.947642719,1.4509517263,1.4509517263,1.4509517263,4.9592294885902,4.9592294895302,4.9592294891302,4.9592294891302,4.7324546664302,4.9592294890902,4.9592294890902,4.9592294890302,4.9592294890302,4.9592294890302,4.9592294890902,4.9592294890902,4.9592294891302,4.9592294891302,4.9592294891052,4.9592294891052,4.9248555353202,4.9592294890202,4.9592294890202,4.9592294891202,4.9592294891202,4.4298127571382,3.6132526351202,4.9802560540402,4.9802560540402,4.9802560545402,4.9802560545402,4.9802560540302,4.9802560540302,4.9802560540402,4.9802560540002,4.9802560547002,4.9802560547002,4.9802560545002,4.9802560545002,4.9802560545002,4.9802560540002,4.9802560540402,4.9802560540402,4.9802560540402,4.9802560540002,6.7503482065402,6.7503482067402,6.7503482067402,4.6870116618402,5.1582607084302,7.1299265841642
"t48",7.5337739598592,7.5337739598592,7.4379008408102,7.5337739598302,7.5337739599302,7.5337739599302,7.5337739599302,7.5337739598302,7.5337739598302,7.5337739598302,7.5337739598402,7.5337739598402,7.5337739598402,6.9874042794002,7.5337739598402,7.5337739600402,7.5337739600702,7.3025193790702,7.5337739594702,7.0978555787702,6.1074124054702,6.3276602711402,6.3276602711402,6.3276602711402,6.3276602710432,6.3276602710432,4.958923529668,4.958923529668,4.958923529668,4.958923529598,4.920303556898,4.958923529818,4.958923529778,4.958923529778,4.958923529818,4.778509916168,4.958923529768,4.958923529768,4.438021990898,3.699321784008,4.787894771208,4.787894771168,4.787894771168,4.787894771237,4.787894771237,4.787894771108,4.787894771158,4.787894771096,4.787894771096,4.787894771148,4.787894771148,4.787894771168,4.787894771168,4.787894771208,4.787894771208,4.617761450538,4.433414688608,4.532558613538,4.617761450538,4.617761450438,3.19394800321,4.610903343,4.6109033434,4.6109033434,4.6109033434,4.6109033434,4.6109033435,2.81607518798,2.2394027935,0.7242470723,0.947642719,0,1.4509517263,1.4509517263,1.4509517263,4.9592294885902,4.9592294895302,4.9592294891302,4.9592294891302,4.7324546664302,4.9592294890902,4.9592294890902,4.9592294890302,4.9592294890302,4.9592294890302,4.9592294890902,4.9592294890902,4.9592294891302,4.9592294891302,4.9592294891052,4.9592294891052,4.9248555353202,4.9592294890202,4.9592294890202,4.9592294891202,4.9592294891202,4.4298127571382,3.6132526351202,4.9802560540402,4.9802560540402,4.9802560545402,4.9802560545402,4.9802560540302,4.9802560540302,4.9802560540402,4.9802560540002,4.9802560547002,4.9802560547002,4.9802560545002,4.9802560545002,4.9802560545002,4.9802560540002,4.9802560540402,4.9802560540402,4.9802560540402,4.9802560540002,6.7503482065402,6.7503482067402,6.7503482067402,4.6870116618402,5.1582607084302,7.1299265841642
"t90",7.5337739597592,7.5337739597592,7.4379008407102,7.5337739597302,7.5337739598302,7.5337739598302,7.5337739598302,7.5337739597302,7.5337739597302,7.5337739597302,7.5337739597402,7.5337739597402,7.5337739597402,6.9874042793002,7.5337739597402,7.5337739599402,7.5337739599702,7.3025193789702,7.5337739593702,7.0978555786702,6.1074124053702,6.3276602710402,6.3276602710402,6.3276602710402,6.3276602709432,6.3276602709432,4.958923529568,4.958923529568,4.958923529568,4.958923529498,4.920303556798,4.958923529718,4.958923529678,4.958923529678,4.958923529718,4.778509916068,4.958923529668,4.958923529668,4.438021990798,3.699321783908,4.787894771108,4.787894771068,4.787894771068,4.787894771137,4.787894771137,4.787894771008,4.787894771058,4.787894770996,4.787894770996,4.787894771048,4.787894771048,4.787894771068,4.787894771068,4.787894771108,4.787894771108,4.617761450438,4.433414688508,4.532558613438,4.617761450438,4.617761450338,3.19394800311,4.6109033429,4.6109033433,4.6109033433,4.6109033433,4.6109033433,4.6109033434,2.81607518788,2.2394027934,0.9562312294,1.4509517263,1.4509517263,0,0.265448476,0.7638627366,4.9592294884902,4.9592294894302,4.9592294890302,4.9592294890302,4.7324546663302,4.9592294889902,4.9592294889902,4.9592294889302,4.9592294889302,4.9592294889302,4.9592294889902,4.9592294889902,4.9592294890302,4.9592294890302,4.9592294890052,4.9592294890052,4.9248555352202,4.9592294889202,4.9592294889202,4.9592294890202,4.9592294890202,4.4298127570382,3.6132526350202,4.9802560539402,4.9802560539402,4.9802560544402,4.9802560544402,4.9802560539302,4.9802560539302,4.9802560539402,4.9802560539002,4.9802560546002,4.9802560546002,4.9802560544002,4.9802560544002,4.9802560544002,4.9802560539002,4.9802560539402,4.9802560539402,4.9802560539402,4.9802560539002,6.7503482064402,6.7503482066402,6.7503482066402,4.6870116617402,5.1582607083302,7.1299265840642
"t91",7.5337739597592,7.5337739597592,7.4379008407102,7.5337739597302,7.5337739598302,7.5337739598302,7.5337739598302,7.5337739597302,7.5337739597302,7.5337739597302,7.5337739597402,7.5337739597402,7.5337739597402,6.9874042793002,7.5337739597402,7.5337739599402,7.5337739599702,7.3025193789702,7.5337739593702,7.0978555786702,6.1074124053702,6.3276602710402,6.3276602710402,6.3276602710402,6.3276602709432,6.3276602709432,4.958923529568,4.958923529568,4.958923529568,4.958923529498,4.920303556798,4.958923529718,4.958923529678,4.958923529678,4.958923529718,4.778509916068,4.958923529668,4.958923529668,4.438021990798,3.699321783908,4.787894771108,4.787894771068,4.787894771068,4.787894771137,4.787894771137,4.787894771008,4.787894771058,4.787894770996,4.787894770996,4.787894771048,4.787894771048,4.787894771068,4.787894771068,4.787894771108,4.787894771108,4.617761450438,4.433414688508,4.532558613438,4.617761450438,4.617761450338,3.19394800311,4.6109033429,4.6109033433,4.6109033433,4.6109033433,4.6109033433,4.6109033434,2.81607518788,2.2394027934,0.9562312294,1.4509517263,1.4509517263,0.265448476,0,0.7638627366,4.9592294884902,4.9592294894302,4.9592294890302,4.9592294890302,4.7324546663302,4.9592294889902,4.9592294889902,4.9592294889302,4.9592294889302,4.9592294889302,4.9592294889902,4.9592294889902,4.9592294890302,4.9592294890302,4.9592294890052,4.9592294890052,4.9248555352202,4.9592294889202,4.9592294889202,4.9592294890202,4.9592294890202,4.4298127570382,3.6132526350202,4.9802560539402,4.9802560539402,4.9802560544402,4.9802560544402,4.9802560539302,4.9802560539302,4.9802560539402,4.9802560539002,4.9802560546002,4.9802560546002,4.9802560544002,4.9802560544002,4.9802560544002,4.9802560539002,4.9802560539402,4.9802560539402,4.9802560539402,4.9802560539002,6.7503482064402,6.7503482066402,6.7503482066402,4.6870116617402,5.1582607083302,7.1299265840642
"t59",7.5337739597592,7.5337739597592,7.4379008407102,7.5337739597302,7.5337739598302,7.5337739598302,7.5337739598302,7.5337739597302,7.5337739597302,7.5337739597302,7.5337739597402,7.5337739597402,7.5337739597402,6.9874042793002,7.5337739597402,7.5337739599402,7.5337739599702,7.3025193789702,7.5337739593702,7.0978555786702,6.1074124053702,6.3276602710402,6.3276602710402,6.3276602710402,6.3276602709432,6.3276602709432,4.958923529568,4.958923529568,4.958923529568,4.958923529498,4.920303556798,4.958923529718,4.958923529678,4.958923529678,4.958923529718,4.778509916068,4.958923529668,4.958923529668,4.438021990798,3.699321783908,4.787894771108,4.787894771068,4.787894771068,4.787894771137,4.787894771137,4.787894771008,4.787894771058,4.787894770996,4.787894770996,4.787894771048,4.787894771048,4.787894771068,4.787894771068,4.787894771108,4.787894771108,4.617761450438,4.433414688508,4.532558613438,4.617761450438,4.617761450338,3.19394800311,4.6109033429,4.6109033433,4.6109033433,4.6109033433,4.6109033433,4.6109033434,2.81607518788,2.2394027934,0.9562312294,1.4509517263,1.4509517263,0.7638627366,0.7638627366,0,4.9592294884902,4.9592294894302,4.9592294890302,4.9592294890302,4.7324546663302,4.9592294889902,4.9592294889902,4.9592294889302,4.9592294889302,4.9592294889302,4.9592294889902,4.9592294889902,4.9592294890302,4.9592294890302,4.9592294890052,4.9592294890052,4.9248555352202,4.9592294889202,4.9592294889202,4.9592294890202,4.9592294890202,4.4298127570382,3.6132526350202,4.9802560539402,4.9802560539402,4.9802560544402,4.9802560544402,4.9802560539302,4.9802560539302,4.9802560539402,4.9802560539002,4.9802560546002,4.9802560546002,4.9802560544002,4.9802560544002,4.9802560544002,4.9802560539002,4.9802560539402,4.9802560539402,4.9802560539402,4.9802560539002,6.7503482064402,6.7503482066402,6.7503482066402,4.6870116617402,5.1582607083302,7.1299265840642
"t7",7.533773959409,7.533773959409,7.43790084036,7.53377395938,7.53377395948,7.53377395948,7.53377395948,7.53377395938,7.53377395938,7.53377395938,7.53377395939,7.53377395939,7.53377395939,6.98740427895,7.53377395939,7.53377395959,7.53377395962,7.30251937862,7.53377395902,7.09785557832,6.10741240502,6.32766027069,6.32766027069,6.32766027069,6.327660270593,6.327660270593,4.9592294888622,4.9592294888622,4.9592294888622,4.9592294887922,4.9206095160922,4.9592294890122,4.9592294889722,4.9592294889722,4.9592294890122,4.7788158753622,4.9592294889622,4.9592294889622,4.4383279500922,3.8706565011822,4.9592294883822,4.9592294883422,4.9592294883422,4.9592294884112,4.9592294884112,4.9592294882822,4.9592294883322,4.9592294882702,4.9592294882702,4.9592294883222,4.9592294883222,4.9592294883422,4.9592294883422,4.9592294883822,4.9592294883822,4.9592294884522,4.7748827265222,4.8740266514522,4.9592294884522,4.9592294883522,3.5422741484002,4.9592294881902,4.9592294885902,4.9592294885902,4.9592294885902,4.9592294885902,4.9592294886902,3.1644013331702,4.0247157806902,4.4645089916902,4.9592294885902,4.9592294885902,4.9592294884902,4.9592294884902,4.9592294884902,0,3.79198175694,3.79198175654,3.79198175654,3.56520693384,3.7919817565,3.7919817565,3.79198175644,3.79198175644,3.79198175644,3.7919817565,4.3026574447,4.30265744474,4.30265744474,4.302657444715,4.302657444715,4.39556183707,4.42993579077,4.42993579077,4.42993579087,4.42993579087,3.900519058888,3.36598959947,4.98025605359,4.98025605359,4.98025605409,4.98025605409,4.98025605358,4.98025605358,4.98025605359,4.98025605355,4.98025605425,4.98025605425,4.98025605405,4.98025605405,4.98025605405,4.98025605355,4.98025605359,4.98025605359,4.98025605359,4.98025605355,6.75034820609,6.75034820629,6.75034820629,4.68701166139,5.15826070798,7.129926583714
"t15",7.533773960349,7.533773960349,7.4379008413,7.53377396032,7.53377396042,7.53377396042,7.53377396042,7.53377396032,7.53377396032,7.53377396032,7.53377396033,7.53377396033,7.53377396033,6.98740427989,7.53377396033,7.53377396053,7.53377396056,7.30251937956,7.53377395996,7.09785557926,6.10741240596,6.32766027163,6.32766027163,6.32766027163,6.327660271533,6.327660271533,4.9592294898022,4.9592294898022,4.9592294898022,4.9592294897322,4.9206095170322,4.9592294899522,4.9592294899122,4.9592294899122,4.9592294899522,4.7788158763022,4.9592294899022,4.9592294899022,4.4383279510322,3.8706565021222,4.9592294893222,4.9592294892822,4.9592294892822,4.9592294893512,4.9592294893512,4.9592294892222,4.9592294892722,4.9592294892102,4.9592294892102,4.9592294892622,4.9592294892622,4.9592294892822,4.9592294892822,4.9592294893222,4.9592294893222,4.9592294893922,4.7748827274622,4.8740266523922,4.9592294893922,4.9592294892922,3.5422741493402,4.9592294891302,4.9592294895302,4.9592294895302,4.9592294895302,4.9592294895302,4.9592294896302,3.1644013341102,4.0247157816302,4.4645089926302,4.9592294895302,4.9592294895302,4.9592294894302,4.9592294894302,4.9592294894302,3.79198175694,0,2.5622212996,2.5622212996,2.3354464769,2.65936369044,2.65936369044,2.65936369038,2.65936369038,2.65936369038,2.65936369044,4.30265744564,4.30265744568,4.30265744568,4.302657445655,4.302657445655,4.39556183801,4.42993579171,4.42993579171,4.42993579181,4.42993579181,3.900519059828,3.36598960041,4.98025605453,4.98025605453,4.98025605503,4.98025605503,4.98025605452,4.98025605452,4.98025605453,4.98025605449,4.98025605519,4.98025605519,4.98025605499,4.98025605499,4.98025605499,4.98025605449,4.98025605453,4.98025605453,4.98025605453,4.98025605449,6.75034820703,6.75034820723,6.75034820723,4.68701166233,5.15826070892,7.129926584654
"t53",7.533773959949,7.533773959949,7.4379008409,7.53377395992,7.53377396002,7.53377396002,7.53377396002,7.53377395992,7.53377395992,7.53377395992,7.53377395993,7.53377395993,7.53377395993,6.98740427949,7.53377395993,7.53377396013,7.53377396016,7.30251937916,7.53377395956,7.09785557886,6.10741240556,6.32766027123,6.32766027123,6.32766027123,6.327660271133,6.327660271133,4.9592294894022,4.9592294894022,4.9592294894022,4.9592294893322,4.9206095166322,4.9592294895522,4.9592294895122,4.9592294895122,4.9592294895522,4.7788158759022,4.9592294895022,4.9592294895022,4.4383279506322,3.8706565017222,4.9592294889222,4.9592294888822,4.9592294888822,4.9592294889512,4.9592294889512,4.9592294888222,4.9592294888722,4.9592294888102,4.9592294888102,4.9592294888622,4.9592294888622,4.9592294888822,4.9592294888822,4.9592294889222,4.9592294889222,4.9592294889922,4.7748827270622,4.8740266519922,4.9592294889922,4.9592294888922,3.5422741489402,4.9592294887302,4.9592294891302,4.9592294891302,4.9592294891302,4.9592294891302,4.9592294892302,3.1644013337102,4.0247157812302,4.4645089922302,4.9592294891302,4.9592294891302,4.9592294890302,4.9592294890302,4.9592294890302,3.79198175654,2.5622212996,0,0.8399788418,1.7908554525,2.65936369004,2.65936369004,2.65936368998,2.65936368998,2.65936368998,2.65936369004,4.30265744524,4.30265744528,4.30265744528,4.302657445255,4.302657445255,4.39556183761,4.42993579131,4.42993579131,4.42993579141,4.42993579141,3.900519059428,3.36598960001,4.98025605413,4.98025605413,4.98025605463,4.98025605463,4.98025605412,4.98025605412,4.98025605413,4.98025605409,4.98025605479,4.98025605479,4.98025605459,4.98025605459,4.98025605459,4.98025605409,4.98025605413,4.98025605413,4.98025605413,4.98025605409,6.75034820663,6.75034820683,6.75034820683,4.68701166193,5.15826070852,7.129926584254
