"","t130","t131","t71","t72","t80","t81","t76","t140","t141","t122","t123","t116","t43","t85","t96","t97","t58","t40","t20","t36","t37","t157","t158","t139","t35","t62","t63","t61","t83","t100","t101","t98","t164","t165","t159","t99","t39","t13","t49","t162","t163","t128","t124","t125","t73","t107","t108","t91","t92","t48","t32","t33","t34","t44","t45","t23","t29","t41","t77","t78","t42","t31","t7","t11","t12","t14","t75","t148","t149","t19","t6","t9","t22","t144","t145","t46","t53","t54","t55","t21","t64","t126","t127","t117","t111","t119","t134","t142","t143","t17","t18","t27","t28","t47","t59","t60","t88","t106","t152","t153","t104","t105","t66","t52","t3","t2","t1","t4","t112","t113","t74","t146","t147","t38","t16","t24","t89","t90","t82","t30","t50","t114","t115","t69","t70","t65","t109","t110","t118","t120","t121","t57","t160","t161","t156","t132","t133","t79","t166","t167","t68","t102","t103","t93","t94","t84","t56","t15","t5","t67","t95","t150","t151","t51","t26","t8","t135","t136","t154","t155","t129","t25","t137","t138","t86","t87","t10"
"t60",9.99365126059,9.99365126059,9.99365126061,9.23217414671,9.9670660015,9.21712058363,9.99365126059,9.99365126063,9.99365126063,9.91580957623,9.99365126063,9.99365126069,9.8830816107,9.99365126063,9.99365126063,9.99365126063,9.99365126073,9.99365126033,8.6012361144,9.5753253049,9.0911770587,9.99365126094,9.99365126094,9.9462363722,8.38816219418,9.993651261078,9.076929504278,9.99365126085,9.99365126065,9.99365126076,9.99365126076,9.99365126075,9.993651260922,9.993651260922,9.99365126092,9.99365126085,8.44878672941,6.515050588,9.99365126058,9.993651261013,9.993651261013,9.99365126097,9.99365126097,9.99365126097,9.49409585708,9.4811067154,9.99365126098,9.99365126098,9.99365126098,9.70747079178,8.42445136258,8.73018069428,9.312650717516,9.390711194216,9.993651261416,8.022946253616,9.99365126108,8.64775216252,9.99365126093,9.99365126093,9.52197809583,8.82053789582,5.30042104898,5.07925393348,4.45976000516,5.21890047666,7.71103197666,7.71103197666,7.71103197666,5.55659848056,3.45886553472,3.55783909344,5.08794222657,7.29037879707,7.29037879707,7.29037879757,7.29037879727,6.447105518375,7.290378797475,5.64926162104,7.29037879774,7.29037879753,7.29037879753,7.29037879754,7.29037879754,7.29037879754,7.29037879753,7.29037879747,7.29037879747,5.22567567148,7.29037879798,3.83637851968,3.80767278066,1.64741946138,0.55194946078,0,4.17524784758,4.17524784758,4.17524784758,4.17524784758,4.175247847519,4.175247847519,4.175247847719,3.45454402358,5.59602716788,6.95116440748,6.03489806318,7.20861892887,11.62584343157,11.28003060478,11.67217453007,11.67217453017,11.67217453017,11.67217452957,9.83291202717,10.48817987257,11.67217453007,11.54268134237,11.67217453007,10.64129285767,10.88112766157,11.67217453047,11.67217453047,11.67217453037,11.23989919047,11.67217453023,11.26456312343,11.67217453033,11.67217453062,11.67217453058,11.53373500268,10.89295279712,11.67217453071,11.67217453071,11.67217453071,11.67217453072,11.67217453072,11.67217453067,11.67217453064,11.67217453064,11.67217453077,11.67217453072,11.67217453072,11.67217453073,11.67217453073,11.53694849237,10.53730852127,9.90354592237,7.95299817687,10.668326897385,11.67217453027,11.67217453027,11.67217453027,11.64123874097,10.91147292427,8.09192796407,11.67217453069,11.67217453069,11.67217453072,11.63645166873,11.67217453069,10.27376042039,11.6721745306,11.6721745306,11.2704937189,11.6721745304,9.8314867008
"t88",11.16216533541,11.16216533541,11.16216533543,10.40068822153,11.13558007632,10.38563465845,11.16216533541,11.16216533545,11.16216533545,11.08432365105,11.16216533545,11.16216533551,11.05159568552,11.16216533545,11.16216533545,11.16216533545,11.16216533555,11.16216533515,9.76975018922,10.74383937972,10.25969113352,11.16216533576,11.16216533576,11.11475044702,9.556676269,11.162165335898,10.245443579098,11.16216533567,11.16216533547,11.16216533558,11.16216533558,11.16216533557,11.162165335742,11.162165335742,11.16216533574,11.16216533567,9.61730080423,7.68356466282,11.1621653354,11.162165335833,11.162165335833,11.16216533579,11.16216533579,11.16216533579,10.6626099319,10.64962079022,11.1621653358,11.1621653358,11.1621653358,10.8759848666,9.5929654374,9.8986947691,10.481164792336,10.559225269036,11.162165336236,9.191460328436,11.1621653359,9.81626623734,11.16216533575,11.16216533575,10.69049217065,9.98905197064,6.4689351238,6.2477680083,5.62827407998,6.38741455148,8.87954605148,8.87954605148,8.87954605148,6.72511255538,4.62737960954,4.72635316826,6.25645630139,8.45889287189,8.45889287189,8.45889287239,8.45889287209,7.615619593195,8.458892872295,6.81777569586,8.45889287256,8.45889287235,8.45889287235,8.45889287236,8.45889287236,8.45889287236,8.45889287235,8.45889287229,8.45889287229,6.3941897463,8.4588928728,5.0048925945,4.97618685548,5.3437619222,4.6866334296,4.17524784758,0,1.3878483534,1.3878483534,1.3878483534,2.132106171339,2.132106171339,2.132106171539,1.8975535904,6.7645412427,8.1196784823,7.203412138,8.37713300369,12.79435750639,12.4485446796,12.84068860489,12.84068860499,12.84068860499,12.84068860439,11.00142610199,11.65669394739,12.84068860489,12.71119541719,12.84068860489,11.80980693249,12.04964173639,12.84068860529,12.84068860529,12.84068860519,12.40841326529,12.84068860505,12.43307719825,12.84068860515,12.84068860544,12.8406886054,12.7022490775,12.06146687194,12.84068860553,12.84068860553,12.84068860553,12.84068860554,12.84068860554,12.84068860549,12.84068860546,12.84068860546,12.84068860559,12.84068860554,12.84068860554,12.84068860555,12.84068860555,12.70546256719,11.70582259609,11.07205999719,9.12151225169,11.836840972205,12.84068860509,12.84068860509,12.84068860509,12.80975281579,12.07998699909,9.26044203889,12.84068860551,12.84068860551,12.84068860554,12.80496574355,12.84068860551,11.44227449521,12.84068860542,12.84068860542,12.43900779372,12.84068860522,11.00000077562
"t106",11.16216533541,11.16216533541,11.16216533543,10.40068822153,11.13558007632,10.38563465845,11.16216533541,11.16216533545,11.16216533545,11.08432365105,11.16216533545,11.16216533551,11.05159568552,11.16216533545,11.16216533545,11.16216533545,11.16216533555,11.16216533515,9.76975018922,10.74383937972,10.25969113352,11.16216533576,11.16216533576,11.11475044702,9.556676269,11.162165335898,10.245443579098,11.16216533567,11.16216533547,11.16216533558,11.16216533558,11.16216533557,11.162165335742,11.162165335742,11.16216533574,11.16216533567,9.61730080423,7.68356466282,11.1621653354,11.162165335833,11.162165335833,11.16216533579,11.16216533579,11.16216533579,10.6626099319,10.64962079022,11.1621653358,11.1621653358,11.1621653358,10.8759848666,9.5929654374,9.8986947691,10.481164792336,10.559225269036,11.162165336236,9.191460328436,11.1621653359,9.81626623734,11.16216533575,11.16216533575,10.69049217065,9.98905197064,6.4689351238,6.2477680083,5.62827407998,6.38741455148,8.87954605148,8.87954605148,8.87954605148,6.72511255538,4.62737960954,4.72635316826,6.25645630139,8.45889287189,8.45889287189,8.45889287239,8.45889287209,7.615619593195,8.458892872295,6.81777569586,8.45889287256,8.45889287235,8.45889287235,8.45889287236,8.45889287236,8.45889287236,8.45889287235,8.45889287229,8.45889287229,6.3941897463,8.4588928728,5.0048925945,4.97618685548,5.3437619222,4.6866334296,4.17524784758,1.3878483534,0,1.1010893352,1.1010893352,2.132106171339,2.132106171339,2.132106171539,1.8975535904,6.7645412427,8.1196784823,7.203412138,8.37713300369,12.79435750639,12.4485446796,12.84068860489,12.84068860499,12.84068860499,12.84068860439,11.00142610199,11.65669394739,12.84068860489,12.71119541719,12.84068860489,11.80980693249,12.04964173639,12.84068860529,12.84068860529,12.84068860519,12.40841326529,12.84068860505,12.43307719825,12.84068860515,12.84068860544,12.8406886054,12.7022490775,12.06146687194,12.84068860553,12.84068860553,12.84068860553,12.84068860554,12.84068860554,12.84068860549,12.84068860546,12.84068860546,12.84068860559,12.84068860554,12.84068860554,12.84068860555,12.84068860555,12.70546256719,11.70582259609,11.07205999719,9.12151225169,11.836840972205,12.84068860509,12.84068860509,12.84068860509,12.80975281579,12.07998699909,9.26044203889,12.84068860551,12.84068860551,12.84068860554,12.80496574355,12.84068860551,11.44227449521,12.84068860542,12.84068860542,12.43900779372,12.84068860522,11.00000077562
"t152",11.16216533541,11.16216533541,11.16216533543,10.40068822153,11.13558007632,10.38563465845,11.16216533541,11.16216533545,11.16216533545,11.08432365105,11.16216533545,11.16216533551,11.05159568552,11.16216533545,11.16216533545,11.16216533545,11.16216533555,11.16216533515,9.76975018922,10.74383937972,10.25969113352,11.16216533576,11.16216533576,11.11475044702,9.556676269,11.162165335898,10.245443579098,11.16216533567,11.16216533547,11.16216533558,11.16216533558,11.16216533557,11.162165335742,11.162165335742,11.16216533574,11.16216533567,9.61730080423,7.68356466282,11.1621653354,11.162165335833,11.162165335833,11.16216533579,11.16216533579,11.16216533579,10.6626099319,10.64962079022,11.1621653358,11.1621653358,11.1621653358,10.8759848666,9.5929654374,9.8986947691,10.481164792336,10.559225269036,11.162165336236,9.191460328436,11.1621653359,9.81626623734,11.16216533575,11.16216533575,10.69049217065,9.98905197064,6.4689351238,6.2477680083,5.62827407998,6.38741455148,8.87954605148,8.87954605148,8.87954605148,6.72511255538,4.62737960954,4.72635316826,6.25645630139,8.45889287189,8.45889287189,8.45889287239,8.45889287209,7.615619593195,8.458892872295,6.81777569586,8.45889287256,8.45889287235,8.45889287235,8.45889287236,8.45889287236,8.45889287236,8.45889287235,8.45889287229,8.45889287229,6.3941897463,8.4588928728,5.0048925945,4.97618685548,5.3437619222,4.6866334296,4.17524784758,1.3878483534,1.1010893352,0,0.2012025904,2.132106171339,2.132106171339,2.132106171539,1.8975535904,6.7645412427,8.1196784823,7.203412138,8.37713300369,12.79435750639,12.4485446796,12.84068860489,12.84068860499,12.84068860499,12.84068860439,11.00142610199,11.65669394739,12.84068860489,12.71119541719,12.84068860489,11.80980693249,12.04964173639,12.84068860529,12.84068860529,12.84068860519,12.40841326529,12.84068860505,12.43307719825,12.84068860515,12.84068860544,12.8406886054,12.7022490775,12.06146687194,12.84068860553,12.84068860553,12.84068860553,12.84068860554,12.84068860554,12.84068860549,12.84068860546,12.84068860546,12.84068860559,12.84068860554,12.84068860554,12.84068860555,12.84068860555,12.70546256719,11.70582259609,11.07205999719,9.12151225169,11.836840972205,12.84068860509,12.84068860509,12.84068860509,12.80975281579,12.07998699909,9.26044203889,12.84068860551,12.84068860551,12.84068860554,12.80496574355,12.84068860551,11.44227449521,12.84068860542,12.84068860542,12.43900779372,12.84068860522,11.00000077562
"t153",11.16216533541,11.16216533541,11.16216533543,10.40068822153,11.13558007632,10.38563465845,11.16216533541,11.16216533545,11.16216533545,11.08432365105,11.16216533545,11.16216533551,11.05159568552,11.16216533545,11.16216533545,11.16216533545,11.16216533555,11.16216533515,9.76975018922,10.74383937972,10.25969113352,11.16216533576,11.16216533576,11.11475044702,9.556676269,11.162165335898,10.245443579098,11.16216533567,11.16216533547,11.16216533558,11.16216533558,11.16216533557,11.162165335742,11.162165335742,11.16216533574,11.16216533567,9.61730080423,7.68356466282,11.1621653354,11.162165335833,11.162165335833,11.16216533579,11.16216533579,11.16216533579,10.6626099319,10.64962079022,11.1621653358,11.1621653358,11.1621653358,10.8759848666,9.5929654374,9.8986947691,10.481164792336,10.559225269036,11.162165336236,9.191460328436,11.1621653359,9.81626623734,11.16216533575,11.16216533575,10.69049217065,9.98905197064,6.4689351238,6.2477680083,5.62827407998,6.38741455148,8.87954605148,8.87954605148,8.87954605148,6.72511255538,4.62737960954,4.72635316826,6.25645630139,8.45889287189,8.45889287189,8.45889287239,8.45889287209,7.615619593195,8.458892872295,6.81777569586,8.45889287256,8.45889287235,8.45889287235,8.45889287236,8.45889287236,8.45889287236,8.45889287235,8.45889287229,8.45889287229,6.3941897463,8.4588928728,5.0048925945,4.97618685548,5.3437619222,4.6866334296,4.17524784758,1.3878483534,1.1010893352,0.2012025904,0,2.132106171339,2.132106171339,2.132106171539,1.8975535904,6.7645412427,8.1196784823,7.203412138,8.37713300369,12.79435750639,12.4485446796,12.84068860489,12.84068860499,12.84068860499,12.84068860439,11.00142610199,11.65669394739,12.84068860489,12.71119541719,12.84068860489,11.80980693249,12.04964173639,12.84068860529,12.84068860529,12.84068860519,12.40841326529,12.84068860505,12.43307719825,12.84068860515,12.84068860544,12.8406886054,12.7022490775,12.06146687194,12.84068860553,12.84068860553,12.84068860553,12.84068860554,12.84068860554,12.84068860549,12.84068860546,12.84068860546,12.84068860559,12.84068860554,12.84068860554,12.84068860555,12.84068860555,12.70546256719,11.70582259609,11.07205999719,9.12151225169,11.836840972205,12.84068860509,12.84068860509,12.84068860509,12.80975281579,12.07998699909,9.26044203889,12.84068860551,12.84068860551,12.84068860554,12.80496574355,12.84068860551,11.44227449521,12.84068860542,12.84068860542,12.43900779372,12.84068860522,11.00000077562
"t104",11.162165335349,11.162165335349,11.162165335369,10.400688221469,11.135580076259,10.385634658389,11.162165335349,11.162165335389,11.162165335389,11.084323650989,11.162165335389,11.162165335449,11.051595685459,11.162165335389,11.162165335389,11.162165335389,11.162165335489,11.162165335089,9.769750189159,10.743839379659,10.259691133459,11.162165335699,11.162165335699,11.114750446959,9.556676268939,11.162165335837,10.245443579037,11.162165335609,11.162165335409,11.162165335519,11.162165335519,11.162165335509,11.162165335681,11.162165335681,11.162165335679,11.162165335609,9.617300804169,7.683564662759,11.162165335339,11.162165335772,11.162165335772,11.162165335729,11.162165335729,11.162165335729,10.662609931839,10.649620790159,11.162165335739,11.162165335739,11.162165335739,10.875984866539,9.592965437339,9.898694769039,10.481164792275,10.559225268975,11.162165336175,9.191460328375,11.162165335839,9.816266237279,11.162165335689,11.162165335689,10.690492170589,9.989051970579,6.468935123739,6.247768008239,5.628274079919,6.387414551419,8.879546051419,8.879546051419,8.879546051419,6.725112555319,4.627379609479,4.726353168199,6.256456301329,8.458892871829,8.458892871829,8.458892872329,8.458892872029,7.615619593134,8.458892872234,6.817775695799,8.458892872499,8.458892872289,8.458892872289,8.458892872299,8.458892872299,8.458892872299,8.458892872289,8.458892872229,8.458892872229,6.394189746239,8.458892872739,5.004892594439,4.976186855419,5.343761922139,4.686633429539,4.175247847519,2.132106171339,2.132106171339,2.132106171339,2.132106171339,0,1.1154300426,2.1282972498,1.897553590339,6.764541242639,8.119678482239,7.203412137939,8.377133003629,12.794357506329,12.448544679539,12.840688604829,12.840688604929,12.840688604929,12.840688604329,11.001426101929,11.656693947329,12.840688604829,12.711195417129,12.840688604829,11.809806932429,12.049641736329,12.840688605229,12.840688605229,12.840688605129,12.408413265229,12.840688604989,12.433077198189,12.840688605089,12.840688605379,12.840688605339,12.702249077439,12.061466871879,12.840688605469,12.840688605469,12.840688605469,12.840688605479,12.840688605479,12.840688605429,12.840688605399,12.840688605399,12.840688605529,12.840688605479,12.840688605479,12.840688605489,12.840688605489,12.705462567129,11.705822596029,11.072059997129,9.121512251629,11.836840972144,12.840688605029,12.840688605029,12.840688605029,12.809752815729,12.079986999029,9.260442038829,12.840688605449,12.840688605449,12.840688605479,12.804965743489,12.840688605449,11.442274495149,12.840688605359,12.840688605359,12.439007793659,12.840688605159,11.000000775559
"t105",11.162165335349,11.162165335349,11.162165335369,10.400688221469,11.135580076259,10.385634658389,11.162165335349,11.162165335389,11.162165335389,11.084323650989,11.162165335389,11.162165335449,11.051595685459,11.162165335389,11.162165335389,11.162165335389,11.162165335489,11.162165335089,9.769750189159,10.743839379659,10.259691133459,11.162165335699,11.162165335699,11.114750446959,9.556676268939,11.162165335837,10.245443579037,11.162165335609,11.162165335409,11.162165335519,11.162165335519,11.162165335509,11.162165335681,11.162165335681,11.162165335679,11.162165335609,9.617300804169,7.683564662759,11.162165335339,11.162165335772,11.162165335772,11.162165335729,11.162165335729,11.162165335729,10.662609931839,10.649620790159,11.162165335739,11.162165335739,11.162165335739,10.875984866539,9.592965437339,9.898694769039,10.481164792275,10.559225268975,11.162165336175,9.191460328375,11.162165335839,9.816266237279,11.162165335689,11.162165335689,10.690492170589,9.989051970579,6.468935123739,6.247768008239,5.628274079919,6.387414551419,8.879546051419,8.879546051419,8.879546051419,6.725112555319,4.627379609479,4.726353168199,6.256456301329,8.458892871829,8.458892871829,8.458892872329,8.458892872029,7.615619593134,8.458892872234,6.817775695799,8.458892872499,8.458892872289,8.458892872289,8.458892872299,8.458892872299,8.458892872299,8.458892872289,8.458892872229,8.458892872229,6.394189746239,8.458892872739,5.004892594439,4.976186855419,5.343761922139,4.686633429539,4.175247847519,2.132106171339,2.132106171339,2.132106171339,2.132106171339,1.1154300426,0,2.1282972498,1.897553590339,6.764541242639,8.119678482239,7.203412137939,8.377133003629,12.794357506329,12.448544679539,12.840688604829,12.840688604929,12.840688604929,12.840688604329,11.001426101929,11.656693947329,12.840688604829,12.711195417129,12.840688604829,11.809806932429,12.049641736329,12.840688605229,12.840688605229,12.840688605129,12.408413265229,12.840688604989,12.433077198189,12.840688605089,12.840688605379,12.840688605339,12.702249077439,12.061466871879,12.840688605469,12.840688605469,12.840688605469,12.840688605479,12.840688605479,12.840688605429,12.840688605399,12.840688605399,12.840688605529,12.840688605479,12.840688605479,12.840688605489,12.840688605489,12.705462567129,11.705822596029,11.072059997129,9.121512251629,11.836840972144,12.840688605029,12.840688605029,12.840688605029,12.809752815729,12.079986999029,9.260442038829,12.840688605449,12.840688605449,12.840688605479,12.804965743489,12.840688605449,11.442274495149,12.840688605359,12.840688605359,12.439007793659,12.840688605159,11.000000775559
"t66",11.162165335549,11.162165335549,11.162165335569,10.400688221669,11.135580076459,10.385634658589,11.162165335549,11.162165335589,11.162165335589,11.084323651189,11.162165335589,11.162165335649,11.051595685659,11.162165335589,11.162165335589,11.162165335589,11.162165335689,11.162165335289,9.769750189359,10.743839379859,10.259691133659,11.162165335899,11.162165335899,11.114750447159,9.556676269139,11.162165336037,10.245443579237,11.162165335809,11.162165335609,11.162165335719,11.162165335719,11.162165335709,11.162165335881,11.162165335881,11.162165335879,11.162165335809,9.617300804369,7.683564662959,11.162165335539,11.162165335972,11.162165335972,11.162165335929,11.162165335929,11.162165335929,10.662609932039,10.649620790359,11.162165335939,11.162165335939,11.162165335939,10.875984866739,9.592965437539,9.898694769239,10.481164792475,10.559225269175,11.162165336375,9.191460328575,11.162165336039,9.816266237479,11.162165335889,11.162165335889,10.690492170789,9.989051970779,6.468935123939,6.247768008439,5.628274080119,6.387414551619,8.879546051619,8.879546051619,8.879546051619,6.725112555519,4.627379609679,4.726353168399,6.256456301529,8.458892872029,8.458892872029,8.458892872529,8.458892872229,7.615619593334,8.458892872434,6.817775695999,8.458892872699,8.458892872489,8.458892872489,8.458892872499,8.458892872499,8.458892872499,8.458892872489,8.458892872429,8.458892872429,6.394189746439,8.458892872939,5.004892594639,4.976186855619,5.343761922339,4.686633429739,4.175247847719,2.132106171539,2.132106171539,2.132106171539,2.132106171539,2.1282972498,2.1282972498,0,1.897553590539,6.764541242839,8.119678482439,7.203412138139,8.377133003829,12.794357506529,12.448544679739,12.840688605029,12.840688605129,12.840688605129,12.840688604529,11.001426102129,11.656693947529,12.840688605029,12.711195417329,12.840688605029,11.809806932629,12.049641736529,12.840688605429,12.840688605429,12.840688605329,12.408413265429,12.840688605189,12.433077198389,12.840688605289,12.840688605579,12.840688605539,12.702249077639,12.061466872079,12.840688605669,12.840688605669,12.840688605669,12.840688605679,12.840688605679,12.840688605629,12.840688605599,12.840688605599,12.840688605729,12.840688605679,12.840688605679,12.840688605689,12.840688605689,12.705462567329,11.705822596229,11.072059997329,9.121512251829,11.836840972344,12.840688605229,12.840688605229,12.840688605229,12.809752815929,12.079986999229,9.260442039029,12.840688605649,12.840688605649,12.840688605679,12.804965743689,12.840688605649,11.442274495349,12.840688605559,12.840688605559,12.439007793859,12.840688605359,11.000000775759
"t52",10.44146151141,10.44146151141,10.44146151143,9.67998439753,10.41487625232,9.66493083445,10.44146151141,10.44146151145,10.44146151145,10.36361982705,10.44146151145,10.44146151151,10.33089186152,10.44146151145,10.44146151145,10.44146151145,10.44146151155,10.44146151115,9.04904636522,10.02313555572,9.53898730952,10.44146151176,10.44146151176,10.39404662302,8.835972445,10.441461511898,9.524739755098,10.44146151167,10.44146151147,10.44146151158,10.44146151158,10.44146151157,10.441461511742,10.441461511742,10.44146151174,10.44146151167,8.89659698023,6.96286083882,10.4414615114,10.441461511833,10.441461511833,10.44146151179,10.44146151179,10.44146151179,9.9419061079,9.92891696622,10.4414615118,10.4414615118,10.4414615118,10.1552810426,8.8722616134,9.1779909451,9.760460968336,9.838521445036,10.441461512236,8.470756504436,10.4414615119,9.09556241334,10.44146151175,10.44146151175,9.96978834665,9.26834814664,5.7482312998,5.5270641843,4.90757025598,5.66671072748,8.15884222748,8.15884222748,8.15884222748,6.00440873138,3.90667578554,4.00564934426,5.53575247739,7.73818904789,7.73818904789,7.73818904839,7.73818904809,6.894915769195,7.738189048295,6.09707187186,7.73818904856,7.73818904835,7.73818904835,7.73818904836,7.73818904836,7.73818904836,7.73818904835,7.73818904829,7.73818904829,5.6734859223,7.7381890488,4.2841887705,4.25548303148,4.6230580982,3.9659296056,3.45454402358,1.8975535904,1.8975535904,1.8975535904,1.8975535904,1.897553590339,1.897553590339,1.897553590539,0,6.0438374187,7.3989746583,6.482708314,7.65642917969,12.07365368239,11.7278408556,12.11998478089,12.11998478099,12.11998478099,12.11998478039,10.28072227799,10.93599012339,12.11998478089,11.99049159319,12.11998478089,11.08910310849,11.32893791239,12.11998478129,12.11998478129,12.11998478119,11.68770944129,12.11998478105,11.71237337425,12.11998478115,12.11998478144,12.1199847814,11.9815452535,11.34076304794,12.11998478153,12.11998478153,12.11998478153,12.11998478154,12.11998478154,12.11998478149,12.11998478146,12.11998478146,12.11998478159,12.11998478154,12.11998478154,12.11998478155,12.11998478155,11.98475874319,10.98511877209,10.35135617319,8.40080842769,11.116137148205,12.11998478109,12.11998478109,12.11998478109,12.08904899179,11.35928317509,8.53973821489,12.11998478151,12.11998478151,12.11998478154,12.08426191955,12.11998478151,10.72157067121,12.11998478142,12.11998478142,11.71830396972,12.11998478122,10.27929695162
"t3",6.99098770871,6.99098770871,6.99098770873,6.22951059483,6.96440244962,6.21445703175,6.99098770871,6.99098770875,6.99098770875,6.91314602435,6.99098770875,6.99098770881,6.88041805882,6.99098770875,6.99098770875,6.99098770875,6.99098770885,6.99098770845,5.59857256252,6.57266175302,6.08851350682,6.99098770906,6.99098770906,6.94357282032,5.3854986423,6.990987709198,6.074265952398,6.99098770897,6.99098770877,6.99098770888,6.99098770888,6.99098770887,6.990987709042,6.990987709042,6.99098770904,6.99098770897,5.44612317753,3.51238703612,6.9909877087,6.990987709133,6.990987709133,6.99098770909,6.99098770909,6.99098770909,6.4914323052,6.47844316352,6.9909877091,6.9909877091,6.9909877091,6.7048072399,5.4217878107,5.7275171424,6.309987165636,6.388047642336,6.990987709536,5.020282701736,6.9909877092,5.64508861064,6.99098770905,6.99098770905,6.51931454395,5.81787434394,4.3539303151,4.1327631996,3.51326927128,4.27240974278,6.76454124278,6.76454124278,6.76454124278,4.61010774668,2.93302797984,3.03200153856,4.56210467169,6.76454124219,6.76454124219,6.76454124269,6.76454124239,5.921267963495,6.764541242595,5.12342406616,6.76454124286,6.76454124265,6.76454124265,6.76454124266,6.76454124266,6.76454124266,6.76454124265,6.76454124259,6.76454124259,4.6998381166,6.7645412431,5.0274953918,4.99878965278,6.7645412425,6.1074127499,5.59602716788,6.7645412427,6.7645412427,6.7645412427,6.7645412427,6.764541242639,6.764541242639,6.764541242839,6.0438374187,0,3.9485008556,3.0322345113,4.20595537699,8.62317987969,8.2773670529,8.66951097819,8.66951097829,8.66951097829,8.66951097769,6.83024847529,7.48551632069,8.66951097819,8.54001779049,8.66951097819,7.63862930579,7.87846410969,8.66951097859,8.66951097859,8.66951097849,8.23723563859,8.66951097835,8.26189957155,8.66951097845,8.66951097874,8.6695109787,8.5310714508,7.89028924524,8.66951097883,8.66951097883,8.66951097883,8.66951097884,8.66951097884,8.66951097879,8.66951097876,8.66951097876,8.66951097889,8.66951097884,8.66951097884,8.66951097885,8.66951097885,8.53428494049,7.53464496939,6.90088237049,4.95033462499,7.665663345505,8.66951097839,8.66951097839,8.66951097839,8.63857518909,7.90880937239,5.08926441219,8.66951097881,8.66951097881,8.66951097884,8.63378811685,8.66951097881,7.27109686851,8.66951097872,8.66951097872,8.26783016702,8.66951097852,6.82882314892
"t2",8.11967848151,8.11967848151,8.11967848153,7.35820136763,8.09309322242,7.34314780455,8.11967848151,8.11967848155,8.11967848155,8.04183679715,8.11967848155,8.11967848161,8.00910883162,8.11967848155,8.11967848155,8.11967848155,8.11967848165,8.11967848125,6.72726333532,7.70135252582,7.21720427962,8.11967848186,8.11967848186,8.07226359312,6.5141894151,8.119678481998,7.202956725198,8.11967848177,8.11967848157,8.11967848168,8.11967848168,8.11967848167,8.119678481842,8.119678481842,8.11967848184,8.11967848177,6.57481395033,4.64107780892,8.1196784815,8.119678481933,8.119678481933,8.11967848189,8.11967848189,8.11967848189,7.620123078,7.60713393632,8.1196784819,8.1196784819,8.1196784819,7.8334980127,6.5504785835,6.8562079152,7.438677938436,7.516738415136,8.119678482336,6.148973474536,8.119678482,6.77377938344,8.11967848185,8.11967848185,7.64800531675,6.94656511674,5.7090675547,5.4879004392,4.86840651088,5.62754698238,8.11967848238,8.11967848238,8.11967848238,5.96524498628,4.28816521944,4.38713877816,5.91724191129,8.11967848179,8.11967848179,8.11967848229,8.11967848199,7.276405203095,8.119678482195,6.47856130576,8.11967848246,8.11967848225,8.11967848225,8.11967848226,8.11967848226,8.11967848226,8.11967848225,8.11967848219,8.11967848219,6.0549753562,8.1196784827,6.3826326314,6.35392689238,8.1196784821,7.4625499895,6.95116440748,8.1196784823,8.1196784823,8.1196784823,8.1196784823,8.119678482239,8.119678482239,8.119678482439,7.3989746583,3.9485008556,0,3.6165688037,4.79028966939,9.20751417209,8.8617013453,9.25384527059,9.25384527069,9.25384527069,9.25384527009,7.41458276769,8.06985061309,9.25384527059,9.12435208289,9.25384527059,8.22296359819,8.46279840209,9.25384527099,9.25384527099,9.25384527089,8.82156993099,9.25384527075,8.84623386395,9.25384527085,9.25384527114,9.2538452711,9.1154057432,8.47462353764,9.25384527123,9.25384527123,9.25384527123,9.25384527124,9.25384527124,9.25384527119,9.25384527116,9.25384527116,9.25384527129,9.25384527124,9.25384527124,9.25384527125,9.25384527125,9.11861923289,8.11897926179,7.48521666289,5.53466891739,8.249997637905,9.25384527079,9.25384527079,9.25384527079,9.22290948149,8.49314366479,5.67359870459,9.25384527121,9.25384527121,9.25384527124,9.21812240925,9.25384527121,7.85543116091,9.25384527112,9.25384527112,8.85216445942,9.25384527092,7.41315744132
