"","t38","t39","t58","t59","t136","t137","t132","t133","t49","t150","t151","t105","t89","t24","t155","t156","t82","t83","t79","t120","t121","t111","t100","t67","t34","t153","t154","t126","t127","t106","t90","t96","t146","t147","t124","t125","t138","t139","t97","t152","t161","t162","t115","t101","t98","t77","t78","t64","t65","t63","t68","t69","t54","t53","t118","t119","t117","t148","t149","t123","t94","t165","t166","t86","t21","t17","t12","t36","t130","t131","t84","t40","t116","t134","t135","t102","t142","t143","t128","t129","t35","t29","t37","t41","t42","t109","t110","t47","t48","t33","t18","t30","t31","t8","t60","t113","t114","t70","t71","t23","t16","t19","t20","t87","t88","t50","t66","t140","t141","t91","t51","t52","t57","t61","t99","t157","t158","t144","t145","t92","t93","t56","t85","t163","t164","t122","t103","t104","t95","t43","t25","t4","t7","t26","t75","t76","t44","t45","t46","t11","t28","t80","t81","t72","t73","t55","t32","t27","t62","t74","t107","t108","t159","t160","t112","t22","t15","t13","t14","t6","t9","t10","t5","t3","t1","t2"
"t48",6.11982016714,6.08662112874,6.19518897064,7.43726196764,7.43726196764,7.43726196764,7.43726196764,7.43726196764,7.43726196824,7.43726196744,7.43726196744,7.43726196744,7.18295059574,4.35617607344,7.38011413019,7.43726196763,7.43726196753,7.43726196753,7.43726196753,7.20945083544,7.43726196754,7.04095899373,7.43726196743,7.43726196713,6.67829989833,7.43726196773,7.43726196773,7.4372619676,7.4372619676,7.4372619677,7.43726196763,7.43726196747,7.43726196757,7.43726196757,7.43726196757,7.43726196757,7.43726196807,7.43726196807,7.43726196797,7.43726196809,7.43726196811,7.43726196811,7.43726196799,7.43726196808,7.43726196807,6.57017190464,7.43726196747,6.3153244305,7.43726196747,7.083125642836,6.648011045136,7.213319304536,7.437261967436,7.43726196757,7.43726196781,7.43726196781,7.43726196783,7.43726196775,7.43726196775,7.43726196785,7.43726196783,7.437261967807,7.437261967807,7.43726196783,5.50065588043,4.46435868824,3.36866690984,4.26359392226,5.17667825051,5.20855050561,5.20855050561,5.20855050551,5.20855050676,5.20855050676,5.20855050676,5.20855050625,5.20855050625,5.20855050625,5.20855050626,5.20855050626,5.20855050586,2.32986863804,2.29940300441,4.09899874145,4.30257964445,4.30257964404,4.30257964404,1.83057151474,0,2.12709975944,2.17128653814,6.29557340354,3.67012433814,4.60540648794,13.47176734964,13.20671863504,13.47176734944,13.47176734946,12.84855645176,11.18151600464,13.21672577244,11.05610851994,11.95321113894,13.47176734904,13.47176734904,12.42849678094,13.47176734944,13.47176734894,13.47176734894,13.47176734904,12.68437731374,12.38155822444,13.47176734874,12.61225834784,13.47176734894,13.47176734894,13.47176734894,13.47176734894,13.47176734894,13.19940942274,13.47176734894,12.68726171864,13.47176734914,13.47176734928,13.47176734928,13.47176734924,13.47176734925,13.47176734925,13.47176734924,12.76801855324,11.56645864584,6.68879964314,8.48689222425,11.54113984495,13.471767349464,13.253887048564,12.472929029764,12.09803007698,13.47176734978,9.91233273833,11.57853049468,12.93961201318,13.12362137138,13.47176734908,12.74954853188,12.00363684129,11.05594073216,11.92427758499,13.47176734879,13.47176734889,13.47176734889,13.47176734889,13.47176734893,13.47176734893,13.36451682883,13.47176734883,11.56908846163,10.51908134425,12.13041322125,8.85222172338,8.79541323098,8.44676299158,7.54900688965,8.74255609034,7.08373812144,7.43590115584
"t33",6.8827332677,6.8495342293,6.9581020712,8.2001750682,8.2001750682,8.2001750682,8.2001750682,8.2001750682,8.2001750688,8.200175068,8.200175068,8.200175068,7.9458636963,5.119089174,8.14302723075,8.20017506819,8.20017506809,8.20017506809,8.20017506809,7.972363936,8.2001750681,7.80387209429,8.20017506799,8.20017506769,7.44121299889,8.20017506829,8.20017506829,8.20017506816,8.20017506816,8.20017506826,8.20017506819,8.20017506803,8.20017506813,8.20017506813,8.20017506813,8.20017506813,8.20017506863,8.20017506863,8.20017506853,8.20017506865,8.20017506867,8.20017506867,8.20017506855,8.20017506864,8.20017506863,7.3330850052,8.20017506803,7.07823753106,8.20017506803,7.846038743396,7.410924145696,7.976232405096,8.200175067996,8.20017506813,8.20017506837,8.20017506837,8.20017506839,8.20017506831,8.20017506831,8.20017506841,8.20017506839,8.200175068367,8.200175068367,8.20017506839,6.26356898099,5.2272717888,4.1315800104,5.02650702282,5.93959135107,5.97146360617,5.97146360617,5.97146360607,5.97146360732,5.97146360732,5.97146360732,5.97146360681,5.97146360681,5.97146360681,5.97146360682,5.97146360682,5.97146360642,3.0927817386,3.06231610497,4.86191184201,5.06549274501,5.0654927446,5.0654927446,3.7818667647,2.12709975944,0,2.9341996387,7.0584865041,4.4330374387,5.3683195885,14.2346804502,13.9696317356,14.23468045,14.23468045002,13.61146955232,11.9444291052,13.979638873,11.8190216205,12.7161242395,14.2346804496,14.2346804496,13.1914098815,14.23468045,14.2346804495,14.2346804495,14.2346804496,13.4472904143,13.144471325,14.2346804493,13.3751714484,14.2346804495,14.2346804495,14.2346804495,14.2346804495,14.2346804495,13.9623225233,14.2346804495,13.4501748192,14.2346804497,14.23468044984,14.23468044984,14.2346804498,14.23468044981,14.23468044981,14.2346804498,13.5309316538,12.3293717464,7.4517127437,9.24980532481,12.30405294551,14.234680450024,14.016800149124,13.235842130324,12.86094317754,14.23468045034,10.67524583889,12.34144359524,13.70252511374,13.88653447194,14.23468044964,13.51246163244,12.76654994185,11.81885383272,12.68719068555,14.23468044935,14.23468044945,14.23468044945,14.23468044945,14.23468044949,14.23468044949,14.12742992939,14.23468044939,12.33200156219,11.28199444481,12.89332632181,9.61513482394,9.55832633154,9.20967609214,8.31191999021,9.5054691909,7.846651222,8.1988142564
"t18",4.4976777648,4.4644787264,4.5730465683,5.8151195653,5.8151195653,5.8151195653,5.8151195653,5.8151195653,5.8151195659,5.8151195651,5.8151195651,5.8151195651,5.5608081934,2.7340336711,5.75797172785,5.81511956529,5.81511956519,5.81511956519,5.81511956519,5.5873084331,5.8151195652,5.41881659139,5.81511956509,5.81511956479,5.05615749599,5.81511956539,5.81511956539,5.81511956526,5.81511956526,5.81511956536,5.81511956529,5.81511956513,5.81511956523,5.81511956523,5.81511956523,5.81511956523,5.81511956573,5.81511956573,5.81511956563,5.81511956575,5.81511956577,5.81511956577,5.81511956565,5.81511956574,5.81511956573,4.9480295023,5.81511956513,4.69318202816,5.81511956513,5.460983240496,5.025868642796,5.591176902196,5.815119565096,5.81511956523,5.81511956547,5.81511956547,5.81511956549,5.81511956541,5.81511956541,5.81511956551,5.81511956549,5.815119565467,5.815119565467,5.81511956549,3.87851347809,2.8422162859,1.7465245075,2.88109695912,3.79418128737,3.82605354247,3.82605354247,3.82605354237,3.82605354362,3.82605354362,3.82605354362,3.82605354311,3.82605354311,3.82605354311,3.82605354312,3.82605354312,3.82605354272,1.8533425367,1.82287690307,3.62247264011,3.82605354311,3.8260535427,3.8260535427,3.8260535434,2.17128653814,2.9341996387,0,4.6734310012,2.0479819358,2.9832640856,11.8496249473,11.5845762327,11.8496249471,11.84962494712,11.22641404942,9.5593736023,11.5945833701,9.4339661176,10.3310687366,11.8496249467,11.8496249467,10.8063543786,11.8496249471,11.8496249466,11.8496249466,11.8496249467,11.0622349114,10.7594158221,11.8496249464,10.9901159455,11.8496249466,11.8496249466,11.8496249466,11.8496249466,11.8496249466,11.5772670204,11.8496249466,11.0651193163,11.8496249468,11.84962494694,11.84962494694,11.8496249469,11.84962494691,11.84962494691,11.8496249469,11.1458761509,9.9443162435,5.0666572408,6.86474982191,9.91899744261,11.849624947124,11.631744646224,10.850786627424,10.47588767464,11.84962494744,8.29019033599,9.95638809234,11.31746961084,11.50147896904,11.84962494674,11.12740612954,10.38149443895,9.43379832982,10.30213518265,11.84962494645,11.84962494655,11.84962494655,11.84962494655,11.84962494659,11.84962494659,11.74237442649,11.84962494649,9.94694605929,8.89693894191,10.50827081891,7.23007932104,7.17327082864,6.82462058924,5.92686448731,7.120413688,5.4615957191,5.8137587535
"t30",7.7745871716,7.7413881332,7.8499559751,9.0920289721,9.0920289721,9.0920289721,9.0920289721,9.0920289721,9.0920289727,9.0920289719,9.0920289719,9.0920289719,8.8377176002,6.0109430779,9.03488113465,9.09202897209,9.09202897199,9.09202897199,9.09202897199,8.8642178399,9.092028972,8.69572599819,9.09202897189,9.09202897159,8.33306690279,9.09202897219,9.09202897219,9.09202897206,9.09202897206,9.09202897216,9.09202897209,9.09202897193,9.09202897203,9.09202897203,9.09202897203,9.09202897203,9.09202897253,9.09202897253,9.09202897243,9.09202897255,9.09202897257,9.09202897257,9.09202897245,9.09202897254,9.09202897253,8.2249389091,9.09202897193,7.97009143496,9.09202897193,8.737892647296,8.302778049596,8.868086308996,9.092028971896,9.09202897203,9.09202897227,9.09202897227,9.09202897229,9.09202897221,9.09202897221,9.09202897231,9.09202897229,9.092028972267,9.092028972267,9.09202897229,7.15542288489,6.1191256927,5.0234339143,7.00538382452,7.91846815277,7.95034040787,7.95034040787,7.95034040777,7.95034040902,7.95034040902,7.95034040902,7.95034040851,7.95034040851,7.95034040851,7.95034040852,7.95034040852,7.95034040812,5.9776294021,5.94716376847,7.74675950551,7.95034040851,7.9503404081,7.9503404081,7.9503404088,6.29557340354,7.0584865041,4.6734310012,0,2.8298666226,6.2601734924,15.1265343541,14.8614856395,15.1265343539,15.12653435392,14.50332345622,12.8362830091,14.8714927769,12.7108755244,13.6079781434,15.1265343535,15.1265343535,14.0832637854,15.1265343539,15.1265343534,15.1265343534,15.1265343535,14.3391443182,14.0363252289,15.1265343532,14.2670253523,15.1265343534,15.1265343534,15.1265343534,15.1265343534,15.1265343534,14.8541764272,15.1265343534,14.3420287231,15.1265343536,15.12653435374,15.12653435374,15.1265343537,15.12653435371,15.12653435371,15.1265343537,14.4227855577,13.2212256503,8.3435666476,10.14165922871,13.19590684941,15.126534353924,14.908654053024,14.127696034224,13.75279708144,15.12653435424,11.56709974279,13.23329749914,14.59437901764,14.77838837584,15.12653435354,14.40431553634,13.65840384575,12.71070773662,13.57904458945,15.12653435325,15.12653435335,15.12653435335,15.12653435335,15.12653435339,15.12653435339,15.01928383329,15.12653435329,13.22385546609,12.17384834871,13.78518022571,10.50698872784,10.45018023544,10.10152999604,9.20377389411,10.3973230948,8.7385051259,9.0906681603
"t31",5.1491381062,5.1159390678,5.2245069097,6.4665799067,6.4665799067,6.4665799067,6.4665799067,6.4665799067,6.4665799073,6.4665799065,6.4665799065,6.4665799065,6.2122685348,3.3854940125,6.40943206925,6.46657990669,6.46657990659,6.46657990659,6.46657990659,6.2387687745,6.4665799066,6.07027693279,6.46657990649,6.46657990619,5.70761783739,6.46657990679,6.46657990679,6.46657990666,6.46657990666,6.46657990676,6.46657990669,6.46657990653,6.46657990663,6.46657990663,6.46657990663,6.46657990663,6.46657990713,6.46657990713,6.46657990703,6.46657990715,6.46657990717,6.46657990717,6.46657990705,6.46657990714,6.46657990713,5.5994898437,6.46657990653,5.34464236956,6.46657990653,6.112443581896,5.677328984196,6.242637243596,6.466579906496,6.46657990663,6.46657990687,6.46657990687,6.46657990689,6.46657990681,6.46657990681,6.46657990691,6.46657990689,6.466579906867,6.466579906867,6.46657990689,4.52997381949,3.4936766273,2.3979848489,4.37993475912,5.29301908737,5.32489134247,5.32489134247,5.32489134237,5.32489134362,5.32489134362,5.32489134362,5.32489134311,5.32489134311,5.32489134311,5.32489134312,5.32489134312,5.32489134272,3.3521803367,3.32171470307,5.12131044011,5.32489134311,5.3248913427,5.3248913427,5.3248913434,3.67012433814,4.4330374387,2.0479819358,2.8298666226,0,3.634724427,12.5010852887,12.2360365741,12.5010852885,12.50108528852,11.87787439082,10.2108339437,12.2460437115,10.085426459,10.982529078,12.5010852881,12.5010852881,11.45781472,12.5010852885,12.501085288,12.501085288,12.5010852881,11.7136952528,11.4108761635,12.5010852878,11.6415762869,12.501085288,12.501085288,12.501085288,12.501085288,12.501085288,12.2287273618,12.501085288,11.7165796577,12.5010852882,12.50108528834,12.50108528834,12.5010852883,12.50108528831,12.50108528831,12.5010852883,11.7973364923,10.5957765849,5.7181175822,7.51621016331,10.57045778401,12.501085288524,12.283204987624,11.502246968824,11.12734801604,12.50108528884,8.94165067739,10.60784843374,11.96892995224,12.15293931044,12.50108528814,11.77886647094,11.03295478035,10.08525867122,10.95359552405,12.50108528785,12.50108528795,12.50108528795,12.50108528795,12.50108528799,12.50108528799,12.39383476789,12.50108528789,10.59840640069,9.54839928331,11.15973116031,7.88153966244,7.82473117004,7.47608093064,6.57832482871,7.7718740294,6.1130560605,6.4652190949
"t8",4.9427316926,4.9095326542,5.0181004961,6.2601734931,6.2601734931,6.2601734931,6.2601734931,6.2601734931,6.2601734937,6.2601734929,6.2601734929,6.2601734929,6.0058621212,3.1790875989,6.20302565565,6.26017349309,6.26017349299,6.26017349299,6.26017349299,6.0323623609,6.260173493,5.86387051919,6.26017349289,6.26017349259,5.50121142379,6.26017349319,6.26017349319,6.26017349306,6.26017349306,6.26017349316,6.26017349309,6.26017349293,6.26017349303,6.26017349303,6.26017349303,6.26017349303,6.26017349353,6.26017349353,6.26017349343,6.26017349355,6.26017349357,6.26017349357,6.26017349345,6.26017349354,6.26017349353,5.3930834301,6.26017349293,5.13823595596,6.26017349293,5.906037168296,5.470922570596,6.036230829996,6.260173492896,6.26017349303,6.26017349327,6.26017349327,6.26017349329,6.26017349321,6.26017349321,6.26017349331,6.26017349329,6.260173493267,6.260173493267,6.26017349329,4.32356740589,3.2872702137,2.1915784353,5.31521690892,6.22830123717,6.26017349227,6.26017349227,6.26017349217,6.26017349342,6.26017349342,6.26017349342,6.26017349291,6.26017349291,6.26017349291,6.26017349292,6.26017349292,6.26017349252,4.2874624865,4.25699685287,6.05659258991,6.26017349291,6.2601734925,6.2601734925,6.2601734932,4.60540648794,5.3683195885,2.9832640856,6.2601734924,3.634724427,0,10.5959558855,10.3309071709,10.5959558853,10.59595588532,9.97274498762,8.3057045405,10.3409143083,8.1802970558,9.0773996748,10.5959558849,10.5959558849,9.5526853168,10.5959558853,10.5959558848,10.5959558848,10.5959558849,9.8085658496,9.5057467603,10.5959558846,9.7364468837,10.5959558848,10.5959558848,10.5959558848,10.5959558848,10.5959558848,10.3235979586,10.5959558848,9.8114502545,10.595955885,10.59595588514,10.59595588514,10.5959558851,10.59595588511,10.59595588511,10.5959558851,9.8922070891,8.6906471817,3.812988179,5.61108076011,8.66532838081,10.595955885324,10.378075584424,9.597117565624,9.22221861284,10.59595588564,7.03652127419,8.70271903054,10.06380054904,10.24780990724,10.59595588494,9.87373706774,9.12782537715,8.18012926802,9.04846612085,10.59595588465,10.59595588475,10.59595588475,10.59595588475,10.59595588479,10.59595588479,10.48870536469,10.59595588469,8.69327699749,7.64326988011,9.25460175711,5.97641025924,5.91960176684,5.57095152744,4.67319542551,5.8667446262,4.2079266573,4.5600896917
"t60",13.8090925543,13.7758935159,13.8844613578,15.1265343548,15.1265343548,15.1265343548,15.1265343548,15.1265343548,15.1265343554,15.1265343546,15.1265343546,15.1265343546,14.8722229829,12.0454484606,15.06938651735,15.12653435479,15.12653435469,15.12653435469,15.12653435469,14.8987232226,15.1265343547,14.73023138089,15.12653435459,15.12653435429,14.36757228549,15.12653435489,15.12653435489,15.12653435476,15.12653435476,15.12653435486,15.12653435479,15.12653435463,15.12653435473,15.12653435473,15.12653435473,15.12653435473,15.12653435523,15.12653435523,15.12653435513,15.12653435525,15.12653435527,15.12653435527,15.12653435515,15.12653435524,15.12653435523,14.2594442918,15.12653435463,14.00459681766,15.12653435463,14.772398029996,14.337283432296,14.902591691696,15.126534354596,15.12653435473,15.12653435497,15.12653435497,15.12653435499,15.12653435491,15.12653435491,15.12653435501,15.12653435499,15.126534354967,15.126534354967,15.12653435499,13.18992826759,12.1536310754,11.057939297,14.18157777062,15.09466209887,15.12653435397,15.12653435397,15.12653435387,15.12653435512,15.12653435512,15.12653435512,15.12653435461,15.12653435461,15.12653435461,15.12653435462,15.12653435462,15.12653435422,13.1538233482,13.12335771457,14.92295345161,15.12653435461,15.1265343542,15.1265343542,15.1265343549,13.47176734964,14.2346804502,11.8496249473,15.1265343541,12.5010852887,10.5959558855,0,2.5161202034,2.7811689178,2.78116891782,2.15795802012,4.464904581,7.3989590312,5.6705165511,6.5676191701,8.0861753802,8.0861753802,7.0429048121,8.0861753806,8.0861753801,8.0861753801,8.0861753802,7.2987853449,6.9959662556,8.0861753799,7.226666379,8.0861753801,8.0861753801,8.0861753801,8.0861753801,8.0861753801,7.8138174539,8.0861753801,7.3016697498,8.0861753803,8.08617538044,8.08617538044,8.0861753804,8.08617538041,8.08617538041,8.0861753804,7.3824265844,6.180866677,7.0119552263,8.88394230221,11.93818992291,13.868817427424,13.650937126524,12.869979107724,12.49508015494,13.86881742774,10.30938281629,11.97558057264,13.33666209114,13.52067144934,13.86881742704,13.14659860984,12.40068691925,11.45299081012,12.32132766295,13.86881742675,13.86881742685,13.86881742685,13.86881742685,13.86881742689,13.86881742689,13.76156690679,13.86881742679,11.96613853959,10.91613142221,12.52746329921,9.24927180134,9.19246330894,8.84381306954,7.94605696761,9.7137234433,8.738505127,9.0906681614
"t113",13.5440438397,13.5108448013,13.6194126432,14.8614856402,14.8614856402,14.8614856402,14.8614856402,14.8614856402,14.8614856408,14.86148564,14.86148564,14.86148564,14.6071742683,11.780399746,14.80433780275,14.86148564019,14.86148564009,14.86148564009,14.86148564009,14.633674508,14.8614856401,14.46518266629,14.86148563999,14.86148563969,14.10252357089,14.86148564029,14.86148564029,14.86148564016,14.86148564016,14.86148564026,14.86148564019,14.86148564003,14.86148564013,14.86148564013,14.86148564013,14.86148564013,14.86148564063,14.86148564063,14.86148564053,14.86148564065,14.86148564067,14.86148564067,14.86148564055,14.86148564064,14.86148564063,13.9943955772,14.86148564003,13.73954810306,14.86148564003,14.507349315396,14.072234717696,14.637542977096,14.861485639996,14.86148564013,14.86148564037,14.86148564037,14.86148564039,14.86148564031,14.86148564031,14.86148564041,14.86148564039,14.861485640367,14.861485640367,14.86148564039,12.92487955299,11.8885823608,10.7928905824,13.91652905602,14.82961338427,14.86148563937,14.86148563937,14.86148563927,14.86148564052,14.86148564052,14.86148564052,14.86148564001,14.86148564001,14.86148564001,14.86148564002,14.86148564002,14.86148563962,12.8887746336,12.85830899997,14.65790473701,14.86148564001,14.8614856396,14.8614856396,14.8614856403,13.20671863504,13.9696317356,11.5845762327,14.8614856395,12.2360365741,10.3309071709,2.5161202034,0,0.6061649612,1.70409301222,1.08088211452,4.1998558664,7.1339103166,5.4054678365,6.3025704555,7.8211266656,7.8211266656,6.7778560975,7.821126666,7.8211266655,7.8211266655,7.8211266656,7.0337366303,6.730917541,7.8211266653,6.9616176644,7.8211266655,7.8211266655,7.8211266655,7.8211266655,7.8211266655,7.5487687393,7.8211266655,7.0366210352,7.8211266657,7.82112666584,7.82112666584,7.8211266658,7.82112666581,7.82112666581,7.8211266658,7.1173778698,5.9158179624,6.7469065117,8.61889358761,11.67314120831,13.603768712824,13.385888411924,12.604930393124,12.23003144034,13.60376871314,10.04433410169,11.71053185804,13.07161337654,13.25562273474,13.60376871244,12.88154989524,12.13563820465,11.18794209552,12.05627894835,13.60376871215,13.60376871225,13.60376871225,13.60376871225,13.60376871229,13.60376871229,13.49651819219,13.60376871219,11.70108982499,10.65108270761,12.26241458461,8.98422308674,8.92741459434,8.57876435494,7.68100825301,9.4486747287,8.4734564124,8.8256194468
"t114",13.8090925541,13.7758935157,13.8844613576,15.1265343546,15.1265343546,15.1265343546,15.1265343546,15.1265343546,15.1265343552,15.1265343544,15.1265343544,15.1265343544,14.8722229827,12.0454484604,15.06938651715,15.12653435459,15.12653435449,15.12653435449,15.12653435449,14.8987232224,15.1265343545,14.73023138069,15.12653435439,15.12653435409,14.36757228529,15.12653435469,15.12653435469,15.12653435456,15.12653435456,15.12653435466,15.12653435459,15.12653435443,15.12653435453,15.12653435453,15.12653435453,15.12653435453,15.12653435503,15.12653435503,15.12653435493,15.12653435505,15.12653435507,15.12653435507,15.12653435495,15.12653435504,15.12653435503,14.2594442916,15.12653435443,14.00459681746,15.12653435443,14.772398029796,14.337283432096,14.902591691496,15.126534354396,15.12653435453,15.12653435477,15.12653435477,15.12653435479,15.12653435471,15.12653435471,15.12653435481,15.12653435479,15.126534354767,15.126534354767,15.12653435479,13.18992826739,12.1536310752,11.0579392968,14.18157777042,15.09466209867,15.12653435377,15.12653435377,15.12653435367,15.12653435492,15.12653435492,15.12653435492,15.12653435441,15.12653435441,15.12653435441,15.12653435442,15.12653435442,15.12653435402,13.153823348,13.12335771437,14.92295345141,15.12653435441,15.126534354,15.126534354,15.1265343547,13.47176734944,14.23468045,11.8496249471,15.1265343539,12.5010852885,10.5959558853,2.7811689178,0.6061649612,0,1.96914172662,1.34593082892,4.4649045808,7.398959031,5.6705165509,6.5676191699,8.08617538,8.08617538,7.0429048119,8.0861753804,8.0861753799,8.0861753799,8.08617538,7.2987853447,6.9959662554,8.0861753797,7.2266663788,8.0861753799,8.0861753799,8.0861753799,8.0861753799,8.0861753799,7.8138174537,8.0861753799,7.3016697496,8.0861753801,8.08617538024,8.08617538024,8.0861753802,8.08617538021,8.08617538021,8.0861753802,7.3824265842,6.1808666768,7.0119552261,8.88394230201,11.93818992271,13.868817427224,13.650937126324,12.869979107524,12.49508015474,13.86881742754,10.30938281609,11.97558057244,13.33666209094,13.52067144914,13.86881742684,13.14659860964,12.40068691905,11.45299080992,12.32132766275,13.86881742655,13.86881742665,13.86881742665,13.86881742665,13.86881742669,13.86881742669,13.76156690659,13.86881742659,11.96613853939,10.91613142201,12.52746329901,9.24927180114,9.19246330874,8.84381306934,7.94605696741,9.7137234431,8.7385051268,9.0906681612
"t70",13.80909255412,13.77589351572,13.88446135762,15.12653435462,15.12653435462,15.12653435462,15.12653435462,15.12653435462,15.12653435522,15.12653435442,15.12653435442,15.12653435442,14.87222298272,12.04544846042,15.06938651717,15.12653435461,15.12653435451,15.12653435451,15.12653435451,14.89872322242,15.12653435452,14.73023138071,15.12653435441,15.12653435411,14.36757228531,15.12653435471,15.12653435471,15.12653435458,15.12653435458,15.12653435468,15.12653435461,15.12653435445,15.12653435455,15.12653435455,15.12653435455,15.12653435455,15.12653435505,15.12653435505,15.12653435495,15.12653435507,15.12653435509,15.12653435509,15.12653435497,15.12653435506,15.12653435505,14.25944429162,15.12653435445,14.00459681748,15.12653435445,14.772398029816,14.337283432116,14.902591691516,15.126534354416,15.12653435455,15.12653435479,15.12653435479,15.12653435481,15.12653435473,15.12653435473,15.12653435483,15.12653435481,15.126534354787,15.126534354787,15.12653435481,13.18992826741,12.15363107522,11.05793929682,14.18157777044,15.09466209869,15.12653435379,15.12653435379,15.12653435369,15.12653435494,15.12653435494,15.12653435494,15.12653435443,15.12653435443,15.12653435443,15.12653435444,15.12653435444,15.12653435404,13.15382334802,13.12335771439,14.92295345143,15.12653435443,15.12653435402,15.12653435402,15.12653435472,13.47176734946,14.23468045002,11.84962494712,15.12653435392,12.50108528852,10.59595588532,2.78116891782,1.70409301222,1.96914172662,0,1.2714604921,4.46490458082,7.39895903102,5.67051655092,6.56761916992,8.08617538002,8.08617538002,7.04290481192,8.08617538042,8.08617537992,8.08617537992,8.08617538002,7.29878534472,6.99596625542,8.08617537972,7.22666637882,8.08617537992,8.08617537992,8.08617537992,8.08617537992,8.08617537992,7.81381745372,8.08617537992,7.30166974962,8.08617538012,8.08617538026,8.08617538026,8.08617538022,8.08617538023,8.08617538023,8.08617538022,7.38242658422,6.18086667682,7.01195522612,8.88394230203,11.93818992273,13.868817427244,13.650937126344,12.869979107544,12.49508015476,13.86881742756,10.30938281611,11.97558057246,13.33666209096,13.52067144916,13.86881742686,13.14659860966,12.40068691907,11.45299080994,12.32132766277,13.86881742657,13.86881742667,13.86881742667,13.86881742667,13.86881742671,13.86881742671,13.76156690661,13.86881742661,11.96613853941,10.91613142203,12.52746329903,9.24927180116,9.19246330876,8.84381306936,7.94605696743,9.71372344312,8.73850512682,9.09066816122
"t71",13.18588165642,13.15268261802,13.26125045992,14.50332345692,14.50332345692,14.50332345692,14.50332345692,14.50332345692,14.50332345752,14.50332345672,14.50332345672,14.50332345672,14.24901208502,11.42223756272,14.44617561947,14.50332345691,14.50332345681,14.50332345681,14.50332345681,14.27551232472,14.50332345682,14.10702048301,14.50332345671,14.50332345641,13.74436138761,14.50332345701,14.50332345701,14.50332345688,14.50332345688,14.50332345698,14.50332345691,14.50332345675,14.50332345685,14.50332345685,14.50332345685,14.50332345685,14.50332345735,14.50332345735,14.50332345725,14.50332345737,14.50332345739,14.50332345739,14.50332345727,14.50332345736,14.50332345735,13.63623339392,14.50332345675,13.38138591978,14.50332345675,14.149187132116,13.714072534416,14.279380793816,14.503323456716,14.50332345685,14.50332345709,14.50332345709,14.50332345711,14.50332345703,14.50332345703,14.50332345713,14.50332345711,14.503323457087,14.503323457087,14.50332345711,12.56671736971,11.53042017752,10.43472839912,13.55836687274,14.47145120099,14.50332345609,14.50332345609,14.50332345599,14.50332345724,14.50332345724,14.50332345724,14.50332345673,14.50332345673,14.50332345673,14.50332345674,14.50332345674,14.50332345634,12.53061245032,12.50014681669,14.29974255373,14.50332345673,14.50332345632,14.50332345632,14.50332345702,12.84855645176,13.61146955232,11.22641404942,14.50332345622,11.87787439082,9.97274498762,2.15795802012,1.08088211452,1.34593082892,1.2714604921,0,3.84169368312,6.77574813332,5.04730565322,5.94440827222,7.46296448232,7.46296448232,6.41969391422,7.46296448272,7.46296448222,7.46296448222,7.46296448232,6.67557444702,6.37275535772,7.46296448202,6.60345548112,7.46296448222,7.46296448222,7.46296448222,7.46296448222,7.46296448222,7.19060655602,7.46296448222,6.67845885192,7.46296448242,7.46296448256,7.46296448256,7.46296448252,7.46296448253,7.46296448253,7.46296448252,6.75921568652,5.55765577912,6.38874432842,8.26073140433,11.31497902503,13.245606529544,13.027726228644,12.246768209844,11.87186925706,13.24560652986,9.68617191841,11.35236967476,12.71345119326,12.89746055146,13.24560652916,12.52338771196,11.77747602137,10.82977991224,11.69811676507,13.24560652887,13.24560652897,13.24560652897,13.24560652897,13.24560652901,13.24560652901,13.13835600891,13.24560652891,11.34292764171,10.29292052433,11.90425240133,8.62606090346,8.56925241106,8.22060217166,7.32284606973,9.09051254542,8.11529422912,8.46745726352
