"","t1","t10","t16","t101","t102","t84","t145","t146","t79","t80","t147","t148","t151","t152","t49","t43","t118","t119","t137","t138","t88","t89","t55","t38","t39","t73","t157","t158","t60","t120","t121","t56","t44","t34","t54","t70","t71","t111","t112","t75","t128","t129","t143","t144","t125","t122","t22","t25","t26","t7","t66","t67","t153","t154","t149","t150","t103","t36","t37","t131","t132","t41","t58","t123","t124","t6","t24","t29","t30","t13","t14","t19","t32","t33","t40","t85","t86","t45","t114","t115","t74","t72","t135","t136","t87","t59","t113","t133","t134","t97","t98","t78","t53","t61","t62","t52","t51","t104","t105","t64","t23","t50","t92","t93","t99","t100","t63","t5","t4","t8","t9","t116","t117","t107","t108","t69","t109","t110","t106","t11","t20","t31","t83","t141","t142","t94","t95","t96","t17","t81","t82","t90","t91","t65","t27","t28","t18","t15","t21","t76","t77","t47","t48","t139","t140","t42","t68","t126","t127","t35","t57","t155","t156","t130","t46","t12","t2","t3"
"t22",5.50551757461,4.45624312463,4.71823294753,6.88941648593,6.4213123305908,6.45890544433,6.88941648597,6.88941648597,6.88941648593,6.88941648593,6.8894164859,6.8894164859,6.88941648586,6.88941648586,5.83218307993,6.88941648601,6.88941648551,6.88941648551,6.88941648577,6.88941648577,6.88941648587,6.88941648587,6.88941648603,6.31811888362,6.88941648592,6.88941648613,6.889416486112,6.889416486112,6.88941648647,6.88941648627,6.88941648627,6.88941648583,6.40954386253,6.6484847012,6.2343469252,6.2313835553,6.8894164863,6.8894164864,6.8894164864,3.6223713061,4.2588865224,4.2588865224,4.25888652238,4.25888652238,4.25888652241,4.0489011922,0,3.9726156399,3.9726156399,2.9567371745,7.3908217445,7.0503952909,7.50214350885,7.50214350885,7.50214350982,7.50214350982,7.50214350979,6.81747070469,6.15594820299,7.50214350969,7.50214350969,7.50214350969,7.50214350889,7.50214350939,7.50214350939,4.47563246299,6.56348786924,7.50214350942,6.46090980172,5.07058950146,5.31126012354,6.22944585842,6.49577245062,6.57852085462,7.50214350952,6.89666701456,7.50214350932,6.354606008232,7.5021435089,7.5021435089,6.79910069277,7.502143508932,7.502143509232,7.502143509232,7.502143509232,7.502143509532,7.104063846332,7.502143509132,7.502143509132,7.502143509132,7.502143509132,7.502143509132,7.502143508732,7.502143509232,7.502143509232,7.351140103932,6.348484691692,7.502143509202,7.502143509202,7.022890694102,6.234790908022,7.502143509522,7.502143509222,7.502143509222,7.502143509222,7.169591541222,7.502143509222,4.4691309323,4.69907483091,7.17519714936,7.09757232816,9.7221324252,9.7221324252,9.7221324252,9.7221324252,9.43852023546,9.722132425121,9.722132425121,9.72213242516,7.78369572176,8.55057189876,8.70669775616,9.72213242526,9.72213242524,9.72213242524,9.72213242526,9.220807266203,9.72213242516,8.0001931911,9.722132425,9.722132425,9.72213242502,9.20790095252,9.72213242512,7.95854624408,7.93747293852,7.60421572298,7.41833381231,9.0226542763,9.7221324251,9.7221324251,8.76746150143,9.72213242563,9.72213242561,9.72213242561,8.63021741091,9.72213242541,9.72213242531,9.57992615908,8.031563863228,9.72213242482,9.722132425048,9.722132425048,9.72213242502,9.02388789402,7.61147169232,5.38534101451,7.21957929391
"t25",5.50551757451,4.45624312453,4.71823294743,6.88941648583,6.4213123304908,6.45890544423,6.88941648587,6.88941648587,6.88941648583,6.88941648583,6.8894164858,6.8894164858,6.88941648576,6.88941648576,5.83218307983,6.88941648591,6.88941648541,6.88941648541,6.88941648567,6.88941648567,6.88941648577,6.88941648577,6.88941648593,6.31811888352,6.88941648582,6.88941648603,6.889416486012,6.889416486012,6.88941648637,6.88941648617,6.88941648617,6.88941648573,6.40954386243,6.6484847011,6.2343469251,6.2313835552,6.8894164862,6.8894164863,6.8894164863,3.622371306,4.2588865223,4.2588865223,4.25888652228,4.25888652228,4.25888652231,4.0489011921,3.9726156399,0,3.75688405,2.9567371744,7.3908217444,7.0503952908,7.50214350875,7.50214350875,7.50214350972,7.50214350972,7.50214350969,6.81747070459,6.15594820289,7.50214350959,7.50214350959,7.50214350959,7.50214350879,7.50214350929,7.50214350929,4.47563246289,6.56348786914,7.50214350932,6.46090980162,5.07058950136,5.31126012344,6.22944585832,6.49577245052,6.57852085452,7.50214350942,6.89666701446,7.50214350922,6.354606008132,7.5021435088,7.5021435088,6.79910069267,7.502143508832,7.502143509132,7.502143509132,7.502143509132,7.502143509432,7.104063846232,7.502143509032,7.502143509032,7.502143509032,7.502143509032,7.502143509032,7.502143508632,7.502143509132,7.502143509132,7.351140103832,6.348484691592,7.502143509102,7.502143509102,7.022890694002,6.234790907922,7.502143509422,7.502143509122,7.502143509122,7.502143509122,7.169591541122,7.502143509122,4.4691309322,4.69907483081,7.17519714926,7.09757232806,9.7221324251,9.7221324251,9.7221324251,9.7221324251,9.43852023536,9.722132425021,9.722132425021,9.72213242506,7.78369572166,8.55057189866,8.70669775606,9.72213242516,9.72213242514,9.72213242514,9.72213242516,9.220807266103,9.72213242506,8.000193191,9.7221324249,9.7221324249,9.72213242492,9.20790095242,9.72213242502,7.95854624398,7.93747293842,7.60421572288,7.41833381221,9.0226542762,9.722132425,9.722132425,8.76746150133,9.72213242553,9.72213242551,9.72213242551,8.63021741081,9.72213242531,9.72213242521,9.57992615898,8.031563863128,9.72213242472,9.722132424948,9.722132424948,9.72213242492,9.02388789392,7.61147169222,5.38534101441,7.21957929381
"t26",5.50551757451,4.45624312453,4.71823294743,6.88941648583,6.4213123304908,6.45890544423,6.88941648587,6.88941648587,6.88941648583,6.88941648583,6.8894164858,6.8894164858,6.88941648576,6.88941648576,5.83218307983,6.88941648591,6.88941648541,6.88941648541,6.88941648567,6.88941648567,6.88941648577,6.88941648577,6.88941648593,6.31811888352,6.88941648582,6.88941648603,6.889416486012,6.889416486012,6.88941648637,6.88941648617,6.88941648617,6.88941648573,6.40954386243,6.6484847011,6.2343469251,6.2313835552,6.8894164862,6.8894164863,6.8894164863,3.622371306,4.2588865223,4.2588865223,4.25888652228,4.25888652228,4.25888652231,4.0489011921,3.9726156399,3.75688405,0,2.9567371744,7.3908217444,7.0503952908,7.50214350875,7.50214350875,7.50214350972,7.50214350972,7.50214350969,6.81747070459,6.15594820289,7.50214350959,7.50214350959,7.50214350959,7.50214350879,7.50214350929,7.50214350929,4.47563246289,6.56348786914,7.50214350932,6.46090980162,5.07058950136,5.31126012344,6.22944585832,6.49577245052,6.57852085452,7.50214350942,6.89666701446,7.50214350922,6.354606008132,7.5021435088,7.5021435088,6.79910069267,7.502143508832,7.502143509132,7.502143509132,7.502143509132,7.502143509432,7.104063846232,7.502143509032,7.502143509032,7.502143509032,7.502143509032,7.502143509032,7.502143508632,7.502143509132,7.502143509132,7.351140103832,6.348484691592,7.502143509102,7.502143509102,7.022890694002,6.234790907922,7.502143509422,7.502143509122,7.502143509122,7.502143509122,7.169591541122,7.502143509122,4.4691309322,4.69907483081,7.17519714926,7.09757232806,9.7221324251,9.7221324251,9.7221324251,9.7221324251,9.43852023536,9.722132425021,9.722132425021,9.72213242506,7.78369572166,8.55057189866,8.70669775606,9.72213242516,9.72213242514,9.72213242514,9.72213242516,9.220807266103,9.72213242506,8.000193191,9.7221324249,9.7221324249,9.72213242492,9.20790095242,9.72213242502,7.95854624398,7.93747293842,7.60421572288,7.41833381221,9.0226542762,9.722132425,9.722132425,8.76746150133,9.72213242553,9.72213242551,9.72213242551,8.63021741081,9.72213242531,9.72213242521,9.57992615898,8.031563863128,9.72213242472,9.722132424948,9.722132424948,9.72213242492,9.02388789392,7.61147169222,5.38534101441,7.21957929381
"t7",2.78654387471,1.73726942473,1.99925924763,4.17044278603,3.7023386306908,3.73993174443,4.17044278607,4.17044278607,4.17044278603,4.17044278603,4.170442786,4.170442786,4.17044278596,4.17044278596,3.11320938003,4.17044278611,4.17044278561,4.17044278561,4.17044278587,4.17044278587,4.17044278597,4.17044278597,4.17044278613,3.59914518372,4.17044278602,4.17044278623,4.170442786212,4.170442786212,4.17044278657,4.17044278637,4.17044278637,4.17044278593,3.69057016263,3.9295110013,3.5153732253,3.5124098554,4.1704427864,4.1704427865,4.1704427865,2.3202219582,2.9567371745,2.9567371745,2.95673717448,2.95673717448,2.95673717451,2.7467518443,2.9567371745,2.9567371744,2.9567371744,0,4.6718480446,4.331421591,4.78316980895,4.78316980895,4.78316980992,4.78316980992,4.78316980989,4.09849700479,3.43697450309,4.78316980979,4.78316980979,4.78316980979,4.78316980899,4.78316980949,4.78316980949,1.75665876309,3.84451416934,4.78316980952,3.74193610182,2.35161580156,2.59228642364,3.51047215852,3.77679875072,3.85954715472,4.78316980962,4.17769331466,4.78316980942,3.635632308332,4.783169809,4.783169809,4.08012699287,4.783169809032,4.783169809332,4.783169809332,4.783169809332,4.783169809632,4.385090146432,4.783169809232,4.783169809232,4.783169809232,4.783169809232,4.783169809232,4.783169808832,4.783169809332,4.783169809332,4.632166404032,3.629510991792,4.783169809302,4.783169809302,4.303916994202,3.515817208122,4.783169809622,4.783169809322,4.783169809322,4.783169809322,4.450617841322,4.783169809322,1.7501572324,1.98010113101,4.45622344946,4.37859862826,7.0031587253,7.0031587253,7.0031587253,7.0031587253,6.71954653556,7.003158725221,7.003158725221,7.00315872526,5.06472202186,5.83159819886,5.98772405626,7.00315872536,7.00315872534,7.00315872534,7.00315872536,6.501833566303,7.00315872526,5.2812194912,7.0031587251,7.0031587251,7.00315872512,6.48892725262,7.00315872522,5.23957254418,5.21849923862,4.88524202308,4.69936011241,6.3036805764,7.0031587252,7.0031587252,6.04848780153,7.00315872573,7.00315872571,7.00315872571,5.91124371101,7.00315872551,7.00315872541,6.86095245918,5.312590163328,7.00315872492,7.003158725148,7.003158725148,7.00315872512,6.30491419412,4.89249799242,2.66636731461,4.50060559401
"t66",5.50551757451,4.95764838333,5.21963820623,7.39082174463,6.9227175892908,6.96031070303,7.39082174467,7.39082174467,7.39082174463,7.39082174463,7.3908217446,7.3908217446,7.39082174456,7.39082174456,6.33358833863,7.39082174471,7.39082174421,7.39082174421,7.39082174447,7.39082174447,7.39082174457,7.39082174457,7.39082174473,6.81952414232,7.39082174462,7.39082174483,7.390821744812,7.390821744812,7.39082174517,7.39082174497,7.39082174497,7.39082174453,6.91094912123,7.1498899599,6.7357521839,6.732788814,7.390821745,7.3908217451,7.3908217451,6.7543065282,7.3908217445,7.3908217445,7.39082174448,7.39082174448,7.39082174451,7.1808364143,7.3908217445,7.3908217444,7.3908217444,4.6718480446,0,1.3800119228,7.50214350875,7.50214350875,7.50214350972,7.50214350972,7.50214350969,6.81747070459,6.15594820289,7.50214350959,7.50214350959,7.50214350959,7.50214350879,7.50214350929,7.50214350929,4.47563246289,6.56348786914,7.50214350932,6.46090980162,5.07058950136,5.31126012344,6.22944585832,6.49577245052,6.57852085452,7.50214350942,6.89666701446,7.50214350922,6.354606008132,7.5021435088,7.5021435088,6.79910069267,7.502143508832,7.502143509132,7.502143509132,7.502143509132,7.502143509432,7.104063846232,7.502143509032,7.502143509032,7.502143509032,7.502143509032,7.502143509032,7.502143508632,7.502143509132,7.502143509132,7.351140103832,6.348484691592,7.502143509102,7.502143509102,7.022890694002,6.234790907922,7.502143509422,7.502143509122,7.502143509122,7.502143509122,7.169591541122,7.502143509122,4.4691309322,4.69907483081,7.17519714926,7.09757232806,9.7221324251,9.7221324251,9.7221324251,9.7221324251,9.43852023536,9.722132425021,9.722132425021,9.72213242506,7.78369572166,8.55057189866,8.70669775606,9.72213242516,9.72213242514,9.72213242514,9.72213242516,9.220807266103,9.72213242506,8.000193191,9.7221324249,9.7221324249,9.72213242492,9.20790095242,9.72213242502,7.95854624398,7.93747293842,7.60421572288,7.41833381221,9.0226542762,9.722132425,9.722132425,8.76746150133,9.72213242553,9.72213242551,9.72213242551,8.63021741081,9.72213242531,9.72213242521,9.57992615898,8.031563863128,9.72213242472,9.722132424948,9.722132424948,9.72213242492,9.02388789392,7.61147169222,5.38534101441,7.21957929381
"t67",5.16509112091,4.61722192973,4.87921175263,7.05039529103,6.5822911356908,6.61988424943,7.05039529107,7.05039529107,7.05039529103,7.05039529103,7.050395291,7.050395291,7.05039529096,7.05039529096,5.99316188503,7.05039529111,7.05039529061,7.05039529061,7.05039529087,7.05039529087,7.05039529097,7.05039529097,7.05039529113,6.47909768872,7.05039529102,7.05039529123,7.050395291212,7.050395291212,7.05039529157,7.05039529137,7.05039529137,7.05039529093,6.57052266763,6.8094635063,6.3953257303,6.3923623604,7.0503952914,7.0503952915,7.0503952915,6.4138800746,7.0503952909,7.0503952909,7.05039529088,7.05039529088,7.05039529091,6.8404099607,7.0503952909,7.0503952908,7.0503952908,4.331421591,1.3800119228,0,7.16171705515,7.16171705515,7.16171705612,7.16171705612,7.16171705609,6.47704425099,5.81552174929,7.16171705599,7.16171705599,7.16171705599,7.16171705519,7.16171705569,7.16171705569,4.13520600929,6.22306141554,7.16171705572,6.12048334802,4.73016304776,4.97083366984,5.88901940472,6.15534599692,6.23809440092,7.16171705582,6.55624056086,7.16171705562,6.014179554532,7.1617170552,7.1617170552,6.45867423907,7.161717055232,7.161717055532,7.161717055532,7.161717055532,7.161717055832,6.763637392632,7.161717055432,7.161717055432,7.161717055432,7.161717055432,7.161717055432,7.161717055032,7.161717055532,7.161717055532,7.010713650232,6.008058237992,7.161717055502,7.161717055502,6.682464240402,5.894364454322,7.161717055822,7.161717055522,7.161717055522,7.161717055522,6.829165087522,7.161717055522,4.1287044786,4.35864837721,6.83477069566,6.75714587446,9.3817059715,9.3817059715,9.3817059715,9.3817059715,9.09809378176,9.381705971421,9.381705971421,9.38170597146,7.44326926806,8.21014544506,8.36627130246,9.38170597156,9.38170597154,9.38170597154,9.38170597156,8.880380812503,9.38170597146,7.6597667374,9.3817059713,9.3817059713,9.38170597132,8.86747449882,9.38170597142,7.61811979038,7.59704648482,7.26378926928,7.07790735861,8.6822278226,9.3817059714,9.3817059714,8.42703504773,9.38170597193,9.38170597191,9.38170597191,8.28979095721,9.38170597171,9.38170597161,9.23949970538,7.691137409528,9.38170597112,9.381705971348,9.381705971348,9.38170597132,8.68346144032,7.27104523862,5.04491456081,6.87915284021
"t153",5.50551757424,5.06897014768,5.33095997058,7.50214350898,7.0340393536408,7.07163246738,7.50214350902,7.50214350902,7.50214350898,7.50214350898,7.50214350895,7.50214350895,7.50214350891,7.50214350891,6.44491010298,7.50214350906,7.50214350856,7.50214350856,7.50214350882,7.50214350882,7.50214350892,7.50214350892,7.50214350908,6.93084590667,7.50214350897,7.50214350918,7.502143509162,7.502143509162,7.50214350952,7.50214350932,7.50214350932,7.50214350888,7.02227088558,7.26121172425,6.84707394825,6.84411057835,7.50214350935,7.50214350945,7.50214350945,6.86562829255,7.50214350885,7.50214350885,7.50214350883,7.50214350883,7.50214350886,7.29215817865,7.50214350885,7.50214350875,7.50214350875,4.78316980895,7.50214350875,7.16171705515,0,0.02536974172,3.34476457669,3.34476457669,3.34476457666,3.13286779736,2.47134529566,4.79146272036,4.79146272036,4.79146272036,4.79146271956,4.79146272006,4.79146272006,3.28135697846,5.36921238471,6.30786802489,5.26663431719,3.87631401693,4.11698463901,5.17965724685,5.44598383905,5.52873224305,6.45235489795,5.84687840299,6.45235489775,5.304817396662,6.45235489733,6.45235489733,5.7493120812,6.452354897362,6.452354897662,6.452354897662,6.452354897662,6.452354897962,6.054275234762,6.452354897562,6.452354897562,6.452354897562,6.452354897562,6.452354897562,6.452354897162,6.452354897662,6.452354897662,6.301351492362,5.298696080122,6.452354897632,6.452354897632,5.973102082532,5.185002296452,6.452354897952,6.452354897652,6.452354897652,6.452354897652,6.119802929652,6.452354897652,3.41934232073,3.86611031114,7.17519714899,7.09757232779,9.72213242483,9.72213242483,9.72213242483,9.72213242483,9.43852023509,9.722132424751,9.722132424751,9.72213242479,7.78369572139,8.55057189839,8.70669775579,9.72213242489,9.72213242487,9.72213242487,9.72213242489,9.220807265833,9.72213242479,8.00019319073,9.72213242463,9.72213242463,9.72213242465,9.20790095215,9.72213242475,7.95854624371,7.93747293815,7.60421572261,7.41833381194,9.02265427593,9.72213242473,9.72213242473,8.76746150106,9.72213242526,9.72213242524,9.72213242524,8.63021741054,9.72213242504,9.72213242494,9.57992615871,8.031563862858,9.72213242445,9.722132424678,9.722132424678,9.72213242465,9.02388789365,7.61147169195,5.38534101414,7.21957929354
"t154",5.50551757424,5.06897014768,5.33095997058,7.50214350898,7.0340393536408,7.07163246738,7.50214350902,7.50214350902,7.50214350898,7.50214350898,7.50214350895,7.50214350895,7.50214350891,7.50214350891,6.44491010298,7.50214350906,7.50214350856,7.50214350856,7.50214350882,7.50214350882,7.50214350892,7.50214350892,7.50214350908,6.93084590667,7.50214350897,7.50214350918,7.502143509162,7.502143509162,7.50214350952,7.50214350932,7.50214350932,7.50214350888,7.02227088558,7.26121172425,6.84707394825,6.84411057835,7.50214350935,7.50214350945,7.50214350945,6.86562829255,7.50214350885,7.50214350885,7.50214350883,7.50214350883,7.50214350886,7.29215817865,7.50214350885,7.50214350875,7.50214350875,4.78316980895,7.50214350875,7.16171705515,0.02536974172,0,3.34476457669,3.34476457669,3.34476457666,3.13286779736,2.47134529566,4.79146272036,4.79146272036,4.79146272036,4.79146271956,4.79146272006,4.79146272006,3.28135697846,5.36921238471,6.30786802489,5.26663431719,3.87631401693,4.11698463901,5.17965724685,5.44598383905,5.52873224305,6.45235489795,5.84687840299,6.45235489775,5.304817396662,6.45235489733,6.45235489733,5.7493120812,6.452354897362,6.452354897662,6.452354897662,6.452354897662,6.452354897962,6.054275234762,6.452354897562,6.452354897562,6.452354897562,6.452354897562,6.452354897562,6.452354897162,6.452354897662,6.452354897662,6.301351492362,5.298696080122,6.452354897632,6.452354897632,5.973102082532,5.185002296452,6.452354897952,6.452354897652,6.452354897652,6.452354897652,6.119802929652,6.452354897652,3.41934232073,3.86611031114,7.17519714899,7.09757232779,9.72213242483,9.72213242483,9.72213242483,9.72213242483,9.43852023509,9.722132424751,9.722132424751,9.72213242479,7.78369572139,8.55057189839,8.70669775579,9.72213242489,9.72213242487,9.72213242487,9.72213242489,9.220807265833,9.72213242479,8.00019319073,9.72213242463,9.72213242463,9.72213242465,9.20790095215,9.72213242475,7.95854624371,7.93747293815,7.60421572261,7.41833381194,9.02265427593,9.72213242473,9.72213242473,8.76746150106,9.72213242526,9.72213242524,9.72213242524,8.63021741054,9.72213242504,9.72213242494,9.57992615871,8.031563862858,9.72213242445,9.722132424678,9.722132424678,9.72213242465,9.02388789365,7.61147169195,5.38534101414,7.21957929354
"t149",5.50551757521,5.06897014865,5.33095997155,7.50214350995,7.0340393546108,7.07163246835,7.50214350999,7.50214350999,7.50214350995,7.50214350995,7.50214350992,7.50214350992,7.50214350988,7.50214350988,6.44491010395,7.50214351003,7.50214350953,7.50214350953,7.50214350979,7.50214350979,7.50214350989,7.50214350989,7.50214351005,6.93084590764,7.50214350994,7.50214351015,7.502143510132,7.502143510132,7.50214351049,7.50214351029,7.50214351029,7.50214350985,7.02227088655,7.26121172522,6.84707394922,6.84411057932,7.50214351032,7.50214351042,7.50214351042,6.86562829352,7.50214350982,7.50214350982,7.5021435098,7.5021435098,7.50214350983,7.29215817962,7.50214350982,7.50214350972,7.50214350972,4.78316980992,7.50214350972,7.16171705612,3.34476457669,3.34476457669,0,0.06561975706,0.93450088963,3.13286779833,2.47134529663,4.79146272133,4.79146272133,4.79146272133,4.79146272053,4.79146272103,4.79146272103,3.28135697943,5.36921238568,6.30786802586,5.26663431816,3.8763140179,4.11698463998,5.17965724782,5.44598384002,5.52873224402,6.45235489892,5.84687840396,6.45235489872,5.304817397632,6.4523548983,6.4523548983,5.74931208217,6.452354898332,6.452354898632,6.452354898632,6.452354898632,6.452354898932,6.054275235732,6.452354898532,6.452354898532,6.452354898532,6.452354898532,6.452354898532,6.452354898132,6.452354898632,6.452354898632,6.301351493332,5.298696081092,6.452354898602,6.452354898602,5.973102083502,5.185002297422,6.452354898922,6.452354898622,6.452354898622,6.452354898622,6.119802930622,6.452354898622,3.4193423217,3.86611031211,7.17519714996,7.09757232876,9.7221324258,9.7221324258,9.7221324258,9.7221324258,9.43852023606,9.722132425721,9.722132425721,9.72213242576,7.78369572236,8.55057189936,8.70669775676,9.72213242586,9.72213242584,9.72213242584,9.72213242586,9.220807266803,9.72213242576,8.0001931917,9.7221324256,9.7221324256,9.72213242562,9.20790095312,9.72213242572,7.95854624468,7.93747293912,7.60421572358,7.41833381291,9.0226542769,9.7221324257,9.7221324257,8.76746150203,9.72213242623,9.72213242621,9.72213242621,8.63021741151,9.72213242601,9.72213242591,9.57992615968,8.031563863828,9.72213242542,9.722132425648,9.722132425648,9.72213242562,9.02388789462,7.61147169292,5.38534101511,7.21957929451
"t150",5.50551757521,5.06897014865,5.33095997155,7.50214350995,7.0340393546108,7.07163246835,7.50214350999,7.50214350999,7.50214350995,7.50214350995,7.50214350992,7.50214350992,7.50214350988,7.50214350988,6.44491010395,7.50214351003,7.50214350953,7.50214350953,7.50214350979,7.50214350979,7.50214350989,7.50214350989,7.50214351005,6.93084590764,7.50214350994,7.50214351015,7.502143510132,7.502143510132,7.50214351049,7.50214351029,7.50214351029,7.50214350985,7.02227088655,7.26121172522,6.84707394922,6.84411057932,7.50214351032,7.50214351042,7.50214351042,6.86562829352,7.50214350982,7.50214350982,7.5021435098,7.5021435098,7.50214350983,7.29215817962,7.50214350982,7.50214350972,7.50214350972,4.78316980992,7.50214350972,7.16171705612,3.34476457669,3.34476457669,0.06561975706,0,0.93450088963,3.13286779833,2.47134529663,4.79146272133,4.79146272133,4.79146272133,4.79146272053,4.79146272103,4.79146272103,3.28135697943,5.36921238568,6.30786802586,5.26663431816,3.8763140179,4.11698463998,5.17965724782,5.44598384002,5.52873224402,6.45235489892,5.84687840396,6.45235489872,5.304817397632,6.4523548983,6.4523548983,5.74931208217,6.452354898332,6.452354898632,6.452354898632,6.452354898632,6.452354898932,6.054275235732,6.452354898532,6.452354898532,6.452354898532,6.452354898532,6.452354898532,6.452354898132,6.452354898632,6.452354898632,6.301351493332,5.298696081092,6.452354898602,6.452354898602,5.973102083502,5.185002297422,6.452354898922,6.452354898622,6.452354898622,6.452354898622,6.119802930622,6.452354898622,3.4193423217,3.86611031211,7.17519714996,7.09757232876,9.7221324258,9.7221324258,9.7221324258,9.7221324258,9.43852023606,9.722132425721,9.722132425721,9.72213242576,7.78369572236,8.55057189936,8.70669775676,9.72213242586,9.72213242584,9.72213242584,9.72213242586,9.220807266803,9.72213242576,8.0001931917,9.7221324256,9.7221324256,9.72213242562,9.20790095312,9.72213242572,7.95854624468,7.93747293912,7.60421572358,7.41833381291,9.0226542769,9.7221324257,9.7221324257,8.76746150203,9.72213242623,9.72213242621,9.72213242621,8.63021741151,9.72213242601,9.72213242591,9.57992615968,8.031563863828,9.72213242542,9.722132425648,9.722132425648,9.72213242562,9.02388789462,7.61147169292,5.38534101511,7.21957929451
"t103",5.50551757518,5.06897014862,5.33095997152,7.50214350992,7.0340393545808,7.07163246832,7.50214350996,7.50214350996,7.50214350992,7.50214350992,7.50214350989,7.50214350989,7.50214350985,7.50214350985,6.44491010392,7.50214351,7.5021435095,7.5021435095,7.50214350976,7.50214350976,7.50214350986,7.50214350986,7.50214351002,6.93084590761,7.50214350991,7.50214351012,7.502143510102,7.502143510102,7.50214351046,7.50214351026,7.50214351026,7.50214350982,7.02227088652,7.26121172519,6.84707394919,6.84411057929,7.50214351029,7.50214351039,7.50214351039,6.86562829349,7.50214350979,7.50214350979,7.50214350977,7.50214350977,7.5021435098,7.29215817959,7.50214350979,7.50214350969,7.50214350969,4.78316980989,7.50214350969,7.16171705609,3.34476457666,3.34476457666,0.93450088963,0.93450088963,0,3.1328677983,2.4713452966,4.7914627213,4.7914627213,4.7914627213,4.7914627205,4.791462721,4.791462721,3.2813569794,5.36921238565,6.30786802583,5.26663431813,3.87631401787,4.11698463995,5.17965724779,5.44598383999,5.52873224399,6.45235489889,5.84687840393,6.45235489869,5.304817397602,6.45235489827,6.45235489827,5.74931208214,6.452354898302,6.452354898602,6.452354898602,6.452354898602,6.452354898902,6.054275235702,6.452354898502,6.452354898502,6.452354898502,6.452354898502,6.452354898502,6.452354898102,6.452354898602,6.452354898602,6.301351493302,5.298696081062,6.452354898572,6.452354898572,5.973102083472,5.185002297392,6.452354898892,6.452354898592,6.452354898592,6.452354898592,6.119802930592,6.452354898592,3.41934232167,3.86611031208,7.17519714993,7.09757232873,9.72213242577,9.72213242577,9.72213242577,9.72213242577,9.43852023603,9.722132425691,9.722132425691,9.72213242573,7.78369572233,8.55057189933,8.70669775673,9.72213242583,9.72213242581,9.72213242581,9.72213242583,9.220807266773,9.72213242573,8.00019319167,9.72213242557,9.72213242557,9.72213242559,9.20790095309,9.72213242569,7.95854624465,7.93747293909,7.60421572355,7.41833381288,9.02265427687,9.72213242567,9.72213242567,8.767461502,9.7221324262,9.72213242618,9.72213242618,8.63021741148,9.72213242598,9.72213242588,9.57992615965,8.031563863798,9.72213242539,9.722132425618,9.722132425618,9.72213242559,9.02388789459,7.61147169289,5.38534101508,7.21957929448
"t36",4.82084477008,4.38429734352,4.64628716642,6.81747070482,6.3493665494808,6.38695966322,6.81747070486,6.81747070486,6.81747070482,6.81747070482,6.81747070479,6.81747070479,6.81747070475,6.81747070475,5.76023729882,6.8174707049,6.8174707044,6.8174707044,6.81747070466,6.81747070466,6.81747070476,6.81747070476,6.81747070492,6.24617310251,6.81747070481,6.81747070502,6.817470705002,6.817470705002,6.81747070536,6.81747070516,6.81747070516,6.81747070472,6.33759808142,6.57653892009,6.16240114409,6.15943777419,6.81747070519,6.81747070529,6.81747070529,6.18095548839,6.81747070469,6.81747070469,6.81747070467,6.81747070467,6.8174707047,6.60748537449,6.81747070469,6.81747070459,6.81747070459,4.09849700479,6.81747070459,6.47704425099,3.13286779736,3.13286779736,3.13286779833,3.13286779833,3.1328677983,0,1.2378281011,4.1067899162,4.1067899162,4.1067899162,4.1067899154,4.1067899159,4.1067899159,2.5966841743,4.68453958055,5.62319522073,4.58196151303,3.19164121277,3.43231183485,4.49498444269,4.76131103489,4.84405943889,5.76768209379,5.16220559883,5.76768209359,4.620144592502,5.76768209317,5.76768209317,5.06463927704,5.767682093202,5.767682093502,5.767682093502,5.767682093502,5.767682093802,5.369602430602,5.767682093402,5.767682093402,5.767682093402,5.767682093402,5.767682093402,5.767682093002,5.767682093502,5.767682093502,5.616678688202,4.614023275962,5.767682093472,5.767682093472,5.288429278372,4.500329492292,5.767682093792,5.767682093492,5.767682093492,5.767682093492,5.435130125492,5.767682093492,2.73466951657,3.18143750698,6.49052434483,6.41289952363,9.03745962067,9.03745962067,9.03745962067,9.03745962067,8.75384743093,9.037459620591,9.037459620591,9.03745962063,7.09902291723,7.86589909423,8.02202495163,9.03745962073,9.03745962071,9.03745962071,9.03745962073,8.536134461673,9.03745962063,7.31552038657,9.03745962047,9.03745962047,9.03745962049,8.52322814799,9.03745962059,7.27387343955,7.25280013399,6.91954291845,6.73366100778,8.33798147177,9.03745962057,9.03745962057,8.0827886969,9.0374596211,9.03745962108,9.03745962108,7.94554460638,9.03745962088,9.03745962078,8.89525335455,7.346891058698,9.03745962029,9.037459620518,9.037459620518,9.03745962049,8.33921508949,6.92679888779,4.70066820998,6.53490648938
