"","t1","t12","t33","t136","t137","t114","t101","t41","t42","t32","t89","t150","t151","t46","t29","t107","t108","t173","t174","t131","t132","t164","t165","t177","t178","t172","t24","t83","t84","t63","t45","t7","t15","t28","t38","t85","t86","t97","t98","t49","t73","t74","t52","t53","t20","t19","t30","t40","t87","t90","t91","t109","t110","t94","t103","t104","t130","t158","t159","t166","t167","t16","t31","t80","t126","t127","t129","t154","t155","t36","t37","t54","t66","t72","t100","t160","t161","t120","t121","t115","t144","t145","t95","t96","t39","t23","t27","t43","t139","t140","t8","t9","t11","t22","t67","t68","t69","t50","t51","t75","t168","t169","t112","t48","t59","t106","t113","t152","t153","t122","t123","t102","t124","t125","t60","t55","t56","t76","t77","t62","t92","t93","t105","t134","t135","t116","t117","t88","t133","t156","t157","t143","t64","t128","t141","t142","t35","t58","t170","t171","t111","t44","t34","t21","t14","t47","t70","t118","t119","t71","t162","t163","t13","t3","t2","t25","t26","t99","t138","t148","t149","t61","t65","t146","t147","t175","t176","t81","t82","t5","t6","t57","t78","t79","t10","t4","t17","t18"
"t99",6.646182189361,7.638239806181,9.548180076294,10.939066765494,10.939066765494,10.648083749894,10.699005719494,10.939066765694,9.762036622194,10.939066766294,10.939066765894,10.939066765994,10.833082257394,9.798384558394,10.939066765894,10.939066765694,10.939066765694,10.939066765944,10.939066765944,10.939066765804,10.939066765804,10.939066765814,10.939066765814,10.9390667658634,10.9390667658634,10.939066765864,8.764787200794,10.939066765694,10.939066765694,10.510307432594,9.818932247394,8.434131464361,9.003019203751,8.801668790461,10.776013375961,10.939066765961,10.939066765961,10.939066766161,10.939066766161,10.081394080071,10.295795040471,10.559451151971,9.851501637831,10.939066766131,8.992559539951,9.608981205151,10.494080724951,9.467760601451,10.939066765651,10.340344507931,10.210831162071,10.745166861441,10.487564344341,10.212042491191,10.908358428041,10.939066765541,10.939066765841,10.939066765941,10.939066765941,10.939066765641,10.939066765641,8.751916311251,9.317934247851,10.939066765651,10.939066765651,10.619267635031,10.573586302471,10.939066765751,10.939066765751,9.364614072651,9.360997014251,10.939066765501,9.953108113401,10.696811883311,10.939066765611,10.939066765711,10.939066765711,10.939066765701,10.939066765701,10.939066765701,10.939066765601,10.939066765601,10.429286136401,10.939066765701,10.050352636751,10.939066765251,9.310499395351,10.791652870451,10.939066765851,10.939066765851,7.794175497051,7.335001216941,8.18684621684,8.63727268834,10.93906676604,10.125005346728,10.939066765228,9.61542052124,10.41048609444,10.60251262854,10.93906676562,10.93906676562,10.93906676564,10.81441903129,10.26696901119,10.93906676559,10.9390667656,10.9390667656,10.9105498213,10.93906676562,10.93906676562,10.93906676562,10.93906676564,10.93906676564,10.15445140044,10.93906676562,10.14994402922,10.57989741784,10.93906676534,10.93906676474,10.93906676548,10.64623512948,10.93906676545,10.93906676545,10.93906676545,10.93906676535,10.93906676535,10.93906676546,10.93906676546,10.93906676543,10.93906676543,10.93906676543,10.05792124036,10.93906676576,10.93906676576,10.93906676576,9.513199746604,10.939066765304,10.939066765474,10.939066765474,10.939066765504,10.564708533904,9.1045396694,9.40832315446,9.13958970186,10.93906676584,10.93906676604,10.93906676559,10.93906676559,10.16662773439,10.93906676534,10.93906676534,8.40399007514,7.34547606594,6.20711046041,2.46878468219,2.39179304541,0,1.112809221,1.112809221,1.112809221,3.0415445204,3.04154452036,3.04154452086,3.04154452086,3.041544520513,3.041544520513,3.3599874554,3.5862941579,4.5291874587,4.272164597417,9.1044233013,8.8997503206,9.2740138918,5.82700159418,5.306303417988,7.0057882443,7.7968804133
"t138",6.930900233961,7.922957850781,9.832898120894,11.223784810094,11.223784810094,10.932801794494,10.983723764094,11.223784810294,10.046754666794,11.223784810894,11.223784810494,11.223784810594,11.117800301994,10.083102602994,11.223784810494,11.223784810294,11.223784810294,11.223784810544,11.223784810544,11.223784810404,11.223784810404,11.223784810414,11.223784810414,11.2237848104634,11.2237848104634,11.223784810464,9.049505245394,11.223784810294,11.223784810294,10.795025477194,10.103650291994,8.718849508961,9.287737248351,9.086386835061,11.060731420561,11.223784810561,11.223784810561,11.223784810761,11.223784810761,10.366112124671,10.580513085071,10.844169196571,10.136219682431,11.223784810731,9.277277584551,9.893699249751,10.778798769551,9.752478646051,11.223784810251,10.625062552531,10.495549206671,11.029884906041,10.772282388941,10.496760535791,11.193076472641,11.223784810141,11.223784810441,11.223784810541,11.223784810541,11.223784810241,11.223784810241,9.036634355851,9.602652292451,11.223784810251,11.223784810251,10.903985679631,10.858304347071,11.223784810351,11.223784810351,9.649332117251,9.645715058851,11.223784810101,10.237826158001,10.981529927911,11.223784810211,11.223784810311,11.223784810311,11.223784810301,11.223784810301,11.223784810301,11.223784810201,11.223784810201,10.714004181001,11.223784810301,10.335070681351,11.223784809851,9.595217439951,11.076370915051,11.223784810451,11.223784810451,8.078893541651,7.619719261541,8.47156426144,8.92199073294,11.22378481064,10.409723391328,11.223784809828,9.90013856584,10.69520413904,10.88723067314,11.22378481022,11.22378481022,11.22378481024,11.09913707589,10.55168705579,11.22378481019,11.2237848102,11.2237848102,11.1952678659,11.22378481022,11.22378481022,11.22378481022,11.22378481024,11.22378481024,10.43916944504,11.22378481022,10.43466207382,10.86461546244,11.22378480994,11.22378480934,11.22378481008,10.93095317408,11.22378481005,11.22378481005,11.22378481005,11.22378480995,11.22378480995,11.22378481006,11.22378481006,11.22378481003,11.22378481003,11.22378481003,10.34263928496,11.22378481036,11.22378481036,11.22378481036,9.797917791204,11.223784809904,11.223784810074,11.223784810074,11.223784810104,10.849426578504,9.389257714,9.69304119906,9.42430774646,11.22378481044,11.22378481064,11.22378481019,11.22378481019,10.45134577899,11.22378480994,11.22378480994,8.68870811974,7.63019411054,6.49182850501,2.75350272679,2.67651109001,1.112809221,0,0.5586578712,0.5586578712,3.326262565,3.32626256496,3.32626256546,3.32626256546,3.326262565113,3.326262565113,3.6447055,3.8710122025,4.8139055033,4.556882642017,9.3891413459,9.1844683652,9.5587319364,6.11171963878,5.591021462588,7.2905062889,8.0815984579
"t148",6.930900233961,7.922957850781,9.832898120894,11.223784810094,11.223784810094,10.932801794494,10.983723764094,11.223784810294,10.046754666794,11.223784810894,11.223784810494,11.223784810594,11.117800301994,10.083102602994,11.223784810494,11.223784810294,11.223784810294,11.223784810544,11.223784810544,11.223784810404,11.223784810404,11.223784810414,11.223784810414,11.2237848104634,11.2237848104634,11.223784810464,9.049505245394,11.223784810294,11.223784810294,10.795025477194,10.103650291994,8.718849508961,9.287737248351,9.086386835061,11.060731420561,11.223784810561,11.223784810561,11.223784810761,11.223784810761,10.366112124671,10.580513085071,10.844169196571,10.136219682431,11.223784810731,9.277277584551,9.893699249751,10.778798769551,9.752478646051,11.223784810251,10.625062552531,10.495549206671,11.029884906041,10.772282388941,10.496760535791,11.193076472641,11.223784810141,11.223784810441,11.223784810541,11.223784810541,11.223784810241,11.223784810241,9.036634355851,9.602652292451,11.223784810251,11.223784810251,10.903985679631,10.858304347071,11.223784810351,11.223784810351,9.649332117251,9.645715058851,11.223784810101,10.237826158001,10.981529927911,11.223784810211,11.223784810311,11.223784810311,11.223784810301,11.223784810301,11.223784810301,11.223784810201,11.223784810201,10.714004181001,11.223784810301,10.335070681351,11.223784809851,9.595217439951,11.076370915051,11.223784810451,11.223784810451,8.078893541651,7.619719261541,8.47156426144,8.92199073294,11.22378481064,10.409723391328,11.223784809828,9.90013856584,10.69520413904,10.88723067314,11.22378481022,11.22378481022,11.22378481024,11.09913707589,10.55168705579,11.22378481019,11.2237848102,11.2237848102,11.1952678659,11.22378481022,11.22378481022,11.22378481022,11.22378481024,11.22378481024,10.43916944504,11.22378481022,10.43466207382,10.86461546244,11.22378480994,11.22378480934,11.22378481008,10.93095317408,11.22378481005,11.22378481005,11.22378481005,11.22378480995,11.22378480995,11.22378481006,11.22378481006,11.22378481003,11.22378481003,11.22378481003,10.34263928496,11.22378481036,11.22378481036,11.22378481036,9.797917791204,11.223784809904,11.223784810074,11.223784810074,11.223784810104,10.849426578504,9.389257714,9.69304119906,9.42430774646,11.22378481044,11.22378481064,11.22378481019,11.22378481019,10.45134577899,11.22378480994,11.22378480994,8.68870811974,7.63019411054,6.49182850501,2.75350272679,2.67651109001,1.112809221,0.5586578712,0,0.3728518094,3.326262565,3.32626256496,3.32626256546,3.32626256546,3.326262565113,3.326262565113,3.6447055,3.8710122025,4.8139055033,4.556882642017,9.3891413459,9.1844683652,9.5587319364,6.11171963878,5.591021462588,7.2905062889,8.0815984579
"t149",6.930900233961,7.922957850781,9.832898120894,11.223784810094,11.223784810094,10.932801794494,10.983723764094,11.223784810294,10.046754666794,11.223784810894,11.223784810494,11.223784810594,11.117800301994,10.083102602994,11.223784810494,11.223784810294,11.223784810294,11.223784810544,11.223784810544,11.223784810404,11.223784810404,11.223784810414,11.223784810414,11.2237848104634,11.2237848104634,11.223784810464,9.049505245394,11.223784810294,11.223784810294,10.795025477194,10.103650291994,8.718849508961,9.287737248351,9.086386835061,11.060731420561,11.223784810561,11.223784810561,11.223784810761,11.223784810761,10.366112124671,10.580513085071,10.844169196571,10.136219682431,11.223784810731,9.277277584551,9.893699249751,10.778798769551,9.752478646051,11.223784810251,10.625062552531,10.495549206671,11.029884906041,10.772282388941,10.496760535791,11.193076472641,11.223784810141,11.223784810441,11.223784810541,11.223784810541,11.223784810241,11.223784810241,9.036634355851,9.602652292451,11.223784810251,11.223784810251,10.903985679631,10.858304347071,11.223784810351,11.223784810351,9.649332117251,9.645715058851,11.223784810101,10.237826158001,10.981529927911,11.223784810211,11.223784810311,11.223784810311,11.223784810301,11.223784810301,11.223784810301,11.223784810201,11.223784810201,10.714004181001,11.223784810301,10.335070681351,11.223784809851,9.595217439951,11.076370915051,11.223784810451,11.223784810451,8.078893541651,7.619719261541,8.47156426144,8.92199073294,11.22378481064,10.409723391328,11.223784809828,9.90013856584,10.69520413904,10.88723067314,11.22378481022,11.22378481022,11.22378481024,11.09913707589,10.55168705579,11.22378481019,11.2237848102,11.2237848102,11.1952678659,11.22378481022,11.22378481022,11.22378481022,11.22378481024,11.22378481024,10.43916944504,11.22378481022,10.43466207382,10.86461546244,11.22378480994,11.22378480934,11.22378481008,10.93095317408,11.22378481005,11.22378481005,11.22378481005,11.22378480995,11.22378480995,11.22378481006,11.22378481006,11.22378481003,11.22378481003,11.22378481003,10.34263928496,11.22378481036,11.22378481036,11.22378481036,9.797917791204,11.223784809904,11.223784810074,11.223784810074,11.223784810104,10.849426578504,9.389257714,9.69304119906,9.42430774646,11.22378481044,11.22378481064,11.22378481019,11.22378481019,10.45134577899,11.22378480994,11.22378480994,8.68870811974,7.63019411054,6.49182850501,2.75350272679,2.67651109001,1.112809221,0.5586578712,0.3728518094,0,3.326262565,3.32626256496,3.32626256546,3.32626256546,3.326262565113,3.326262565113,3.6447055,3.8710122025,4.8139055033,4.556882642017,9.3891413459,9.1844683652,9.5587319364,6.11171963878,5.591021462588,7.2905062889,8.0815984579
"t61",6.930900233561,7.922957850381,9.832898120494,11.223784809694,11.223784809694,10.932801794094,10.983723763694,11.223784809894,10.046754666394,11.223784810494,11.223784810094,11.223784810194,11.117800301594,10.083102602594,11.223784810094,11.223784809894,11.223784809894,11.223784810144,11.223784810144,11.223784810004,11.223784810004,11.223784810014,11.223784810014,11.2237848100634,11.2237848100634,11.223784810064,9.049505244994,11.223784809894,11.223784809894,10.795025476794,10.103650291594,8.718849508561,9.287737247951,9.086386834661,11.060731420161,11.223784810161,11.223784810161,11.223784810361,11.223784810361,10.366112124271,10.580513084671,10.844169196171,10.136219682031,11.223784810331,9.277277584151,9.893699249351,10.778798769151,9.752478645651,11.223784809851,10.625062552131,10.495549206271,11.029884905641,10.772282388541,10.496760535391,11.193076472241,11.223784809741,11.223784810041,11.223784810141,11.223784810141,11.223784809841,11.223784809841,9.036634355451,9.602652292051,11.223784809851,11.223784809851,10.903985679231,10.858304346671,11.223784809951,11.223784809951,9.649332116851,9.645715058451,11.223784809701,10.237826157601,10.981529927511,11.223784809811,11.223784809911,11.223784809911,11.223784809901,11.223784809901,11.223784809901,11.223784809801,11.223784809801,10.714004180601,11.223784809901,10.335070680951,11.223784809451,9.595217439551,11.076370914651,11.223784810051,11.223784810051,8.078893541251,7.619719261141,8.47156426104,8.92199073254,11.22378481024,10.409723390928,11.223784809428,9.90013856544,10.69520413864,10.88723067274,11.22378480982,11.22378480982,11.22378480984,11.09913707549,10.55168705539,11.22378480979,11.2237848098,11.2237848098,11.1952678655,11.22378480982,11.22378480982,11.22378480982,11.22378480984,11.22378480984,10.43916944464,11.22378480982,10.43466207342,10.86461546204,11.22378480954,11.22378480894,11.22378480968,10.93095317368,11.22378480965,11.22378480965,11.22378480965,11.22378480955,11.22378480955,11.22378480966,11.22378480966,11.22378480963,11.22378480963,11.22378480963,10.34263928456,11.22378480996,11.22378480996,11.22378480996,9.797917790804,11.223784809504,11.223784809674,11.223784809674,11.223784809704,10.849426578104,9.3892577136,9.69304119866,9.42430774606,11.22378481004,11.22378481024,11.22378480979,11.22378480979,10.45134577859,11.22378480954,11.22378480954,8.68870811934,7.63019411014,6.49182850461,2.75350272639,2.67651108961,3.0415445204,3.326262565,3.326262565,3.326262565,0,2.57258807796,2.57258807846,2.57258807846,2.572588078113,2.572588078113,3.6447054996,3.8710122021,4.8139055029,4.556882641617,9.3891413455,9.1844683648,9.558731936,6.11171963838,5.591021462188,7.2905062885,8.0815984575
"t65",6.930900233521,7.922957850341,9.832898120454,11.223784809654,11.223784809654,10.932801794054,10.983723763654,11.223784809854,10.046754666354,11.223784810454,11.223784810054,11.223784810154,11.117800301554,10.083102602554,11.223784810054,11.223784809854,11.223784809854,11.223784810104,11.223784810104,11.223784809964,11.223784809964,11.223784809974,11.223784809974,11.2237848100234,11.2237848100234,11.223784810024,9.049505244954,11.223784809854,11.223784809854,10.795025476754,10.103650291554,8.718849508521,9.287737247911,9.086386834621,11.060731420121,11.223784810121,11.223784810121,11.223784810321,11.223784810321,10.366112124231,10.580513084631,10.844169196131,10.136219681991,11.223784810291,9.277277584111,9.893699249311,10.778798769111,9.752478645611,11.223784809811,10.625062552091,10.495549206231,11.029884905601,10.772282388501,10.496760535351,11.193076472201,11.223784809701,11.223784810001,11.223784810101,11.223784810101,11.223784809801,11.223784809801,9.036634355411,9.602652292011,11.223784809811,11.223784809811,10.903985679191,10.858304346631,11.223784809911,11.223784809911,9.649332116811,9.645715058411,11.223784809661,10.237826157561,10.981529927471,11.223784809771,11.223784809871,11.223784809871,11.223784809861,11.223784809861,11.223784809861,11.223784809761,11.223784809761,10.714004180561,11.223784809861,10.335070680911,11.223784809411,9.595217439511,11.076370914611,11.223784810011,11.223784810011,8.078893541211,7.619719261101,8.471564261,8.9219907325,11.2237848102,10.409723390888,11.223784809388,9.9001385654,10.6952041386,10.8872306727,11.22378480978,11.22378480978,11.2237848098,11.09913707545,10.55168705535,11.22378480975,11.22378480976,11.22378480976,11.19526786546,11.22378480978,11.22378480978,11.22378480978,11.2237848098,11.2237848098,10.4391694446,11.22378480978,10.43466207338,10.864615462,11.2237848095,11.2237848089,11.22378480964,10.93095317364,11.22378480961,11.22378480961,11.22378480961,11.22378480951,11.22378480951,11.22378480962,11.22378480962,11.22378480959,11.22378480959,11.22378480959,10.34263928452,11.22378480992,11.22378480992,11.22378480992,9.797917790764,11.223784809464,11.223784809634,11.223784809634,11.223784809664,10.849426578064,9.38925771356,9.69304119862,9.42430774602,11.22378481,11.2237848102,11.22378480975,11.22378480975,10.45134577855,11.2237848095,11.2237848095,8.6887081193,7.6301941101,6.49182850457,2.75350272635,2.67651108957,3.04154452036,3.32626256496,3.32626256496,3.32626256496,2.57258807796,0,2.3496790685,2.3496790685,2.469763730013,2.469763730013,3.64470549956,3.87101220206,4.81390550286,4.556882641577,9.38914134546,9.18446836476,9.55873193596,6.11171963834,5.591021462148,7.29050628846,8.08159845746
"t146",6.930900234021,7.922957850841,9.832898120954,11.223784810154,11.223784810154,10.932801794554,10.983723764154,11.223784810354,10.046754666854,11.223784810954,11.223784810554,11.223784810654,11.117800302054,10.083102603054,11.223784810554,11.223784810354,11.223784810354,11.223784810604,11.223784810604,11.223784810464,11.223784810464,11.223784810474,11.223784810474,11.2237848105234,11.2237848105234,11.223784810524,9.049505245454,11.223784810354,11.223784810354,10.795025477254,10.103650292054,8.718849509021,9.287737248411,9.086386835121,11.060731420621,11.223784810621,11.223784810621,11.223784810821,11.223784810821,10.366112124731,10.580513085131,10.844169196631,10.136219682491,11.223784810791,9.277277584611,9.893699249811,10.778798769611,9.752478646111,11.223784810311,10.625062552591,10.495549206731,11.029884906101,10.772282389001,10.496760535851,11.193076472701,11.223784810201,11.223784810501,11.223784810601,11.223784810601,11.223784810301,11.223784810301,9.036634355911,9.602652292511,11.223784810311,11.223784810311,10.903985679691,10.858304347131,11.223784810411,11.223784810411,9.649332117311,9.645715058911,11.223784810161,10.237826158061,10.981529927971,11.223784810271,11.223784810371,11.223784810371,11.223784810361,11.223784810361,11.223784810361,11.223784810261,11.223784810261,10.714004181061,11.223784810361,10.335070681411,11.223784809911,9.595217440011,11.076370915111,11.223784810511,11.223784810511,8.078893541711,7.619719261601,8.4715642615,8.921990733,11.2237848107,10.409723391388,11.223784809888,9.9001385659,10.6952041391,10.8872306732,11.22378481028,11.22378481028,11.2237848103,11.09913707595,10.55168705585,11.22378481025,11.22378481026,11.22378481026,11.19526786596,11.22378481028,11.22378481028,11.22378481028,11.2237848103,11.2237848103,10.4391694451,11.22378481028,10.43466207388,10.8646154625,11.22378481,11.2237848094,11.22378481014,10.93095317414,11.22378481011,11.22378481011,11.22378481011,11.22378481001,11.22378481001,11.22378481012,11.22378481012,11.22378481009,11.22378481009,11.22378481009,10.34263928502,11.22378481042,11.22378481042,11.22378481042,9.797917791264,11.223784809964,11.223784810134,11.223784810134,11.223784810164,10.849426578564,9.38925771406,9.69304119912,9.42430774652,11.2237848105,11.2237848107,11.22378481025,11.22378481025,10.45134577905,11.22378481,11.22378481,8.6887081198,7.6301941106,6.49182850507,2.75350272685,2.67651109007,3.04154452086,3.32626256546,3.32626256546,3.32626256546,2.57258807846,2.3496790685,0,0.4768846224,2.469763730513,2.469763730513,3.64470550006,3.87101220256,4.81390550336,4.556882642077,9.38914134596,9.18446836526,9.55873193646,6.11171963884,5.591021462648,7.29050628896,8.08159845796
"t147",6.930900234021,7.922957850841,9.832898120954,11.223784810154,11.223784810154,10.932801794554,10.983723764154,11.223784810354,10.046754666854,11.223784810954,11.223784810554,11.223784810654,11.117800302054,10.083102603054,11.223784810554,11.223784810354,11.223784810354,11.223784810604,11.223784810604,11.223784810464,11.223784810464,11.223784810474,11.223784810474,11.2237848105234,11.2237848105234,11.223784810524,9.049505245454,11.223784810354,11.223784810354,10.795025477254,10.103650292054,8.718849509021,9.287737248411,9.086386835121,11.060731420621,11.223784810621,11.223784810621,11.223784810821,11.223784810821,10.366112124731,10.580513085131,10.844169196631,10.136219682491,11.223784810791,9.277277584611,9.893699249811,10.778798769611,9.752478646111,11.223784810311,10.625062552591,10.495549206731,11.029884906101,10.772282389001,10.496760535851,11.193076472701,11.223784810201,11.223784810501,11.223784810601,11.223784810601,11.223784810301,11.223784810301,9.036634355911,9.602652292511,11.223784810311,11.223784810311,10.903985679691,10.858304347131,11.223784810411,11.223784810411,9.649332117311,9.645715058911,11.223784810161,10.237826158061,10.981529927971,11.223784810271,11.223784810371,11.223784810371,11.223784810361,11.223784810361,11.223784810361,11.223784810261,11.223784810261,10.714004181061,11.223784810361,10.335070681411,11.223784809911,9.595217440011,11.076370915111,11.223784810511,11.223784810511,8.078893541711,7.619719261601,8.4715642615,8.921990733,11.2237848107,10.409723391388,11.223784809888,9.9001385659,10.6952041391,10.8872306732,11.22378481028,11.22378481028,11.2237848103,11.09913707595,10.55168705585,11.22378481025,11.22378481026,11.22378481026,11.19526786596,11.22378481028,11.22378481028,11.22378481028,11.2237848103,11.2237848103,10.4391694451,11.22378481028,10.43466207388,10.8646154625,11.22378481,11.2237848094,11.22378481014,10.93095317414,11.22378481011,11.22378481011,11.22378481011,11.22378481001,11.22378481001,11.22378481012,11.22378481012,11.22378481009,11.22378481009,11.22378481009,10.34263928502,11.22378481042,11.22378481042,11.22378481042,9.797917791264,11.223784809964,11.223784810134,11.223784810134,11.223784810164,10.849426578564,9.38925771406,9.69304119912,9.42430774652,11.2237848105,11.2237848107,11.22378481025,11.22378481025,10.45134577905,11.22378481,11.22378481,8.6887081198,7.6301941106,6.49182850507,2.75350272685,2.67651109007,3.04154452086,3.32626256546,3.32626256546,3.32626256546,2.57258807846,2.3496790685,0.4768846224,0,2.469763730513,2.469763730513,3.64470550006,3.87101220256,4.81390550336,4.556882642077,9.38914134596,9.18446836526,9.55873193646,6.11171963884,5.591021462648,7.29050628896,8.08159845796
"t175",6.930900233674,7.922957850494,9.832898120607,11.223784809807,11.223784809807,10.932801794207,10.983723763807,11.223784810007,10.046754666507,11.223784810607,11.223784810207,11.223784810307,11.117800301707,10.083102602707,11.223784810207,11.223784810007,11.223784810007,11.223784810257,11.223784810257,11.223784810117,11.223784810117,11.223784810127,11.223784810127,11.2237848101764,11.2237848101764,11.223784810177,9.049505245107,11.223784810007,11.223784810007,10.795025476907,10.103650291707,8.718849508674,9.287737248064,9.086386834774,11.060731420274,11.223784810274,11.223784810274,11.223784810474,11.223784810474,10.366112124384,10.580513084784,10.844169196284,10.136219682144,11.223784810444,9.277277584264,9.893699249464,10.778798769264,9.752478645764,11.223784809964,10.625062552244,10.495549206384,11.029884905754,10.772282388654,10.496760535504,11.193076472354,11.223784809854,11.223784810154,11.223784810254,11.223784810254,11.223784809954,11.223784809954,9.036634355564,9.602652292164,11.223784809964,11.223784809964,10.903985679344,10.858304346784,11.223784810064,11.223784810064,9.649332116964,9.645715058564,11.223784809814,10.237826157714,10.981529927624,11.223784809924,11.223784810024,11.223784810024,11.223784810014,11.223784810014,11.223784810014,11.223784809914,11.223784809914,10.714004180714,11.223784810014,10.335070681064,11.223784809564,9.595217439664,11.076370914764,11.223784810164,11.223784810164,8.078893541364,7.619719261254,8.471564261153,8.921990732653,11.223784810353,10.409723391041,11.223784809541,9.900138565553,10.695204138753,10.887230672853,11.223784809933,11.223784809933,11.223784809953,11.099137075603,10.551687055503,11.223784809903,11.223784809913,11.223784809913,11.195267865613,11.223784809933,11.223784809933,11.223784809933,11.223784809953,11.223784809953,10.439169444753,11.223784809933,10.434662073533,10.864615462153,11.223784809653,11.223784809053,11.223784809793,10.930953173793,11.223784809763,11.223784809763,11.223784809763,11.223784809663,11.223784809663,11.223784809773,11.223784809773,11.223784809743,11.223784809743,11.223784809743,10.342639284673,11.223784810073,11.223784810073,11.223784810073,9.797917790917,11.223784809617,11.223784809787,11.223784809787,11.223784809817,10.849426578217,9.389257713713,9.693041198773,9.424307746173,11.223784810153,11.223784810353,11.223784809903,11.223784809903,10.451345778703,11.223784809653,11.223784809653,8.688708119453,7.630194110253,6.491828504723,2.753502726503,2.676511089723,3.041544520513,3.326262565113,3.326262565113,3.326262565113,2.572588078113,2.469763730013,2.469763730513,2.469763730513,0,0.008283546166,3.644705499713,3.871012202213,4.813905503013,4.55688264173,9.389141345613,9.184468364913,9.558731936113,6.111719638493,5.591021462301,7.290506288613,8.081598457613
"t176",6.930900233674,7.922957850494,9.832898120607,11.223784809807,11.223784809807,10.932801794207,10.983723763807,11.223784810007,10.046754666507,11.223784810607,11.223784810207,11.223784810307,11.117800301707,10.083102602707,11.223784810207,11.223784810007,11.223784810007,11.223784810257,11.223784810257,11.223784810117,11.223784810117,11.223784810127,11.223784810127,11.2237848101764,11.2237848101764,11.223784810177,9.049505245107,11.223784810007,11.223784810007,10.795025476907,10.103650291707,8.718849508674,9.287737248064,9.086386834774,11.060731420274,11.223784810274,11.223784810274,11.223784810474,11.223784810474,10.366112124384,10.580513084784,10.844169196284,10.136219682144,11.223784810444,9.277277584264,9.893699249464,10.778798769264,9.752478645764,11.223784809964,10.625062552244,10.495549206384,11.029884905754,10.772282388654,10.496760535504,11.193076472354,11.223784809854,11.223784810154,11.223784810254,11.223784810254,11.223784809954,11.223784809954,9.036634355564,9.602652292164,11.223784809964,11.223784809964,10.903985679344,10.858304346784,11.223784810064,11.223784810064,9.649332116964,9.645715058564,11.223784809814,10.237826157714,10.981529927624,11.223784809924,11.223784810024,11.223784810024,11.223784810014,11.223784810014,11.223784810014,11.223784809914,11.223784809914,10.714004180714,11.223784810014,10.335070681064,11.223784809564,9.595217439664,11.076370914764,11.223784810164,11.223784810164,8.078893541364,7.619719261254,8.471564261153,8.921990732653,11.223784810353,10.409723391041,11.223784809541,9.900138565553,10.695204138753,10.887230672853,11.223784809933,11.223784809933,11.223784809953,11.099137075603,10.551687055503,11.223784809903,11.223784809913,11.223784809913,11.195267865613,11.223784809933,11.223784809933,11.223784809933,11.223784809953,11.223784809953,10.439169444753,11.223784809933,10.434662073533,10.864615462153,11.223784809653,11.223784809053,11.223784809793,10.930953173793,11.223784809763,11.223784809763,11.223784809763,11.223784809663,11.223784809663,11.223784809773,11.223784809773,11.223784809743,11.223784809743,11.223784809743,10.342639284673,11.223784810073,11.223784810073,11.223784810073,9.797917790917,11.223784809617,11.223784809787,11.223784809787,11.223784809817,10.849426578217,9.389257713713,9.693041198773,9.424307746173,11.223784810153,11.223784810353,11.223784809903,11.223784809903,10.451345778703,11.223784809653,11.223784809653,8.688708119453,7.630194110253,6.491828504723,2.753502726503,2.676511089723,3.041544520513,3.326262565113,3.326262565113,3.326262565113,2.572588078113,2.469763730013,2.469763730513,2.469763730513,0.008283546166,0,3.644705499713,3.871012202213,4.813905503013,4.55688264173,9.389141345613,9.184468364913,9.558731936113,6.111719638493,5.591021462301,7.290506288613,8.081598457613
