"","t1","t3","t115","t116","t99","t100","t48","t49","t28","t46","t47","t29","t30","t12","t97","t98","t89","t90","t125","t126","t55","t92","t93","t31","t86","t87","t85","t123","t124","t4","t11","t13","t14","t5","t63","t64","t112","t113","t114","t88","t60","t61","t7","t6","t57","t62","t70","t71","t75","t76","t34","t35","t95","t96","t81","t82","t56","t68","t69","t27","t94","t107","t108","t39","t40","t25","t105","t106","t121","t122","t23","t53","t54","t36","t33","t17","t10","t77","t78","t104","t109","t110","t91","t102","t103","t72","t73","t32","t8","t74","t117","t118","t111","t51","t16","t79","t80","t65","t18","t19","t9","t22","t83","t84","t21","t15","t20","t45","t52","t119","t120","t101","t24","t41","t42","t58","t59","t26","t37","t38","t66","t67","t50","t43","t44","t2"
"t47",9.0221542079,6.6121601676,7.23002296663,7.23002296663,7.2300229667,7.2300229667,7.2300229668,7.2300229668,7.2300229668,0.803339946,0,1.54310129358,1.54310129358,3.0224145965,8.249089815,8.249089815,8.2490898146,8.2490898146,8.2490898149671,8.2490898149671,8.2490898149,8.2490898149,8.0625706484,7.65566235515,8.24908981485,8.24908981485,8.17840634495,8.249089814837,8.249089814837,6.00224137675,6.6835012101,7.9026011412,6.8575531168,6.5189645964,8.2490898146,8.2490898146,8.24908981467,8.24908981467,8.24908981467,8.2490898147,8.24908981462,8.24908981462,6.5113994859,6.6709862953,8.24908981506,8.24908981499,8.249089815,8.249089815,8.24908981456,8.24908981456,8.24908981456,8.24908981506,8.24908981506,8.24908981506,8.24908981506,8.24908981506,8.24908981511,8.24908981514,8.24908981514,8.24908981511,8.24908981511,8.24908981511,8.24908981511,8.24908981506,8.24908981506,8.24908981466,8.2490898145,8.14930381758,8.249089814505,8.249089814505,8.0419410501,8.24908981459,7.841943655,8.24908981459,7.5519941968,8.2490898142,6.72571476359,8.24908981479,8.24908981479,8.24908981467,8.1690793202,8.24908981469,8.24908981467,8.24908981457,8.24908981457,8.24908981467,8.24908981467,7.48967547092,8.24908981489,8.24908981479,8.24908981474,8.24908981474,8.24908981474,8.24908981479,6.93678785119,8.2490898149,8.2490898149,8.24908981489,7.33056114289,8.24908981509,6.81944886789,8.2490898145,8.2490898148,8.2490898148,8.24908981519,7.25224521889,7.0740273304,8.24908981479,8.24908981482,8.24908981477,8.24908981477,8.24908981482,8.24908981499,8.24908981479,8.24908981479,8.24908981479,8.24908981479,8.24908981479,8.24908981489,8.24908981489,8.24908981489,8.24908981489,8.24908981489,8.24908981519,8.24908981519,6.1576338219
"t29",9.35796239948,6.94796835918,7.56583115821,7.56583115821,7.56583115828,7.56583115828,7.56583115838,7.56583115838,7.56583115838,1.87890948518,1.54310129358,0,1.8039529224,3.35822278808,8.58489800658,8.58489800658,8.58489800618,8.58489800618,8.5848980065471,8.5848980065471,8.58489800648,8.58489800648,8.39837883998,7.99147054673,8.58489800643,8.58489800643,8.51421453653,8.584898006417,8.584898006417,6.33804956833,7.01930940168,8.23840933278,7.19336130838,6.85477278798,8.58489800618,8.58489800618,8.58489800625,8.58489800625,8.58489800625,8.58489800628,8.5848980062,8.5848980062,6.84720767748,7.00679448688,8.58489800664,8.58489800657,8.58489800658,8.58489800658,8.58489800614,8.58489800614,8.58489800614,8.58489800664,8.58489800664,8.58489800664,8.58489800664,8.58489800664,8.58489800669,8.58489800672,8.58489800672,8.58489800669,8.58489800669,8.58489800669,8.58489800669,8.58489800664,8.58489800664,8.58489800624,8.58489800608,8.48511200916,8.584898006085,8.584898006085,8.37774924168,8.58489800617,8.17775184658,8.58489800617,7.88780238838,8.58489800578,7.06152295517,8.58489800637,8.58489800637,8.58489800625,8.50488751178,8.58489800627,8.58489800625,8.58489800615,8.58489800615,8.58489800625,8.58489800625,7.8254836625,8.58489800647,8.58489800637,8.58489800632,8.58489800632,8.58489800632,8.58489800637,7.27259604277,8.58489800648,8.58489800648,8.58489800647,7.66636933447,8.58489800667,7.15525705947,8.58489800608,8.58489800638,8.58489800638,8.58489800677,7.58805341047,7.40983552198,8.58489800637,8.5848980064,8.58489800635,8.58489800635,8.5848980064,8.58489800657,8.58489800637,8.58489800637,8.58489800637,8.58489800637,8.58489800637,8.58489800647,8.58489800647,8.58489800647,8.58489800647,8.58489800647,8.58489800677,8.58489800677,6.49344201348
"t30",9.35796239948,6.94796835918,7.56583115821,7.56583115821,7.56583115828,7.56583115828,7.56583115838,7.56583115838,7.56583115838,1.87890948518,1.54310129358,1.8039529224,0,3.35822278808,8.58489800658,8.58489800658,8.58489800618,8.58489800618,8.5848980065471,8.5848980065471,8.58489800648,8.58489800648,8.39837883998,7.99147054673,8.58489800643,8.58489800643,8.51421453653,8.584898006417,8.584898006417,6.33804956833,7.01930940168,8.23840933278,7.19336130838,6.85477278798,8.58489800618,8.58489800618,8.58489800625,8.58489800625,8.58489800625,8.58489800628,8.5848980062,8.5848980062,6.84720767748,7.00679448688,8.58489800664,8.58489800657,8.58489800658,8.58489800658,8.58489800614,8.58489800614,8.58489800614,8.58489800664,8.58489800664,8.58489800664,8.58489800664,8.58489800664,8.58489800669,8.58489800672,8.58489800672,8.58489800669,8.58489800669,8.58489800669,8.58489800669,8.58489800664,8.58489800664,8.58489800624,8.58489800608,8.48511200916,8.584898006085,8.584898006085,8.37774924168,8.58489800617,8.17775184658,8.58489800617,7.88780238838,8.58489800578,7.06152295517,8.58489800637,8.58489800637,8.58489800625,8.50488751178,8.58489800627,8.58489800625,8.58489800615,8.58489800615,8.58489800625,8.58489800625,7.8254836625,8.58489800647,8.58489800637,8.58489800632,8.58489800632,8.58489800632,8.58489800637,7.27259604277,8.58489800648,8.58489800648,8.58489800647,7.66636933447,8.58489800667,7.15525705947,8.58489800608,8.58489800638,8.58489800638,8.58489800677,7.58805341047,7.40983552198,8.58489800637,8.5848980064,8.58489800635,8.58489800635,8.5848980064,8.58489800657,8.58489800637,8.58489800637,8.58489800637,8.58489800637,8.58489800637,8.58489800647,8.58489800647,8.58489800647,8.58489800647,8.58489800647,8.58489800677,8.58489800677,6.49344201348
"t12",9.3579623994,6.9479683591,7.56583115813,7.56583115813,7.5658311582,7.5658311582,7.5658311583,7.5658311583,7.5658311583,3.3582227881,3.0224145965,3.35822278808,3.35822278808,0,8.5848980065,8.5848980065,8.5848980061,8.5848980061,8.5848980064671,8.5848980064671,8.5848980064,8.5848980064,8.3983788399,7.99147054665,8.58489800635,8.58489800635,8.51421453645,8.584898006337,8.584898006337,6.33804956825,7.0193094016,8.2384093327,7.1933613083,6.8547727879,8.5848980061,8.5848980061,8.58489800617,8.58489800617,8.58489800617,8.5848980062,8.58489800612,8.58489800612,6.8472076774,7.0067944868,8.58489800656,8.58489800649,8.5848980065,8.5848980065,8.58489800606,8.58489800606,8.58489800606,8.58489800656,8.58489800656,8.58489800656,8.58489800656,8.58489800656,8.58489800661,8.58489800664,8.58489800664,8.58489800661,8.58489800661,8.58489800661,8.58489800661,8.58489800656,8.58489800656,8.58489800616,8.584898006,8.48511200908,8.584898006005,8.584898006005,8.3777492416,8.58489800609,8.1777518465,8.58489800609,7.8878023883,8.5848980057,7.06152295509,8.58489800629,8.58489800629,8.58489800617,8.5048875117,8.58489800619,8.58489800617,8.58489800607,8.58489800607,8.58489800617,8.58489800617,7.82548366242,8.58489800639,8.58489800629,8.58489800624,8.58489800624,8.58489800624,8.58489800629,7.27259604269,8.5848980064,8.5848980064,8.58489800639,7.66636933439,8.58489800659,7.15525705939,8.584898006,8.5848980063,8.5848980063,8.58489800669,7.58805341039,7.4098355219,8.58489800629,8.58489800632,8.58489800627,8.58489800627,8.58489800632,8.58489800649,8.58489800629,8.58489800629,8.58489800629,8.58489800629,8.58489800629,8.58489800639,8.58489800639,8.58489800639,8.58489800639,8.58489800639,8.58489800669,8.58489800669,6.4934420134
"t97",9.3579623997,6.9479683594,8.58489800663,8.58489800663,8.5848980067,8.5848980067,8.5848980068,8.5848980068,8.5848980068,8.5848980066,8.249089815,8.58489800658,8.58489800658,8.5848980065,0,0.4695050162,3.3095798258,3.3095798258,3.5819661823671,3.5819661823671,3.5819661823,3.5819661823,3.3954470158,6.25741795455,6.85084541425,6.85084541425,6.78016194435,6.850845414237,6.850845414237,4.60399697615,5.2852568095,6.5043567406,5.4593087162,5.1207201958,6.850845414,6.850845414,6.85084541407,6.85084541407,6.85084541407,6.8508454141,6.85084541402,6.85084541402,5.1131550853,5.2727418947,6.85084541446,6.85084541439,6.8508454144,6.8508454144,6.85084541396,6.85084541396,6.85084541396,6.85084541446,6.85084541446,6.85084541446,6.85084541446,6.85084541446,6.85084541451,6.85084541454,6.85084541454,6.85084541451,6.85084541451,6.85084541451,6.85084541451,6.85084541446,6.85084541446,6.85084541406,6.8508454139,6.75105941698,6.850845413905,6.850845413905,6.6436966495,6.85084541399,6.4436992544,6.85084541399,6.1537497962,6.8508454136,5.69156605319,7.21494110439,7.21494110439,7.21494110427,7.1349306098,7.21494110429,7.21494110427,7.21494110417,7.21494110417,7.21494110427,7.21494110427,6.45552676052,7.21494110449,7.21494110439,7.21494110434,7.21494110434,7.21494110434,7.21494110439,5.90263914079,7.2149411045,7.2149411045,7.21494110449,6.29641243249,7.21494110469,5.78530015749,7.2149411041,7.2149411044,7.2149411044,7.21494110479,6.21809650849,6.03987862,7.21494110439,7.21494110442,7.21494110437,7.21494110437,7.21494110442,7.21494110459,7.21494110439,7.21494110439,7.21494110439,7.21494110439,7.21494110439,7.21494110449,7.21494110449,7.21494110449,7.21494110449,7.21494110449,7.21494110479,7.21494110479,6.4934420137
"t98",9.3579623997,6.9479683594,8.58489800663,8.58489800663,8.5848980067,8.5848980067,8.5848980068,8.5848980068,8.5848980068,8.5848980066,8.249089815,8.58489800658,8.58489800658,8.5848980065,0.4695050162,0,3.3095798258,3.3095798258,3.5819661823671,3.5819661823671,3.5819661823,3.5819661823,3.3954470158,6.25741795455,6.85084541425,6.85084541425,6.78016194435,6.850845414237,6.850845414237,4.60399697615,5.2852568095,6.5043567406,5.4593087162,5.1207201958,6.850845414,6.850845414,6.85084541407,6.85084541407,6.85084541407,6.8508454141,6.85084541402,6.85084541402,5.1131550853,5.2727418947,6.85084541446,6.85084541439,6.8508454144,6.8508454144,6.85084541396,6.85084541396,6.85084541396,6.85084541446,6.85084541446,6.85084541446,6.85084541446,6.85084541446,6.85084541451,6.85084541454,6.85084541454,6.85084541451,6.85084541451,6.85084541451,6.85084541451,6.85084541446,6.85084541446,6.85084541406,6.8508454139,6.75105941698,6.850845413905,6.850845413905,6.6436966495,6.85084541399,6.4436992544,6.85084541399,6.1537497962,6.8508454136,5.69156605319,7.21494110439,7.21494110439,7.21494110427,7.1349306098,7.21494110429,7.21494110427,7.21494110417,7.21494110417,7.21494110427,7.21494110427,6.45552676052,7.21494110449,7.21494110439,7.21494110434,7.21494110434,7.21494110434,7.21494110439,5.90263914079,7.2149411045,7.2149411045,7.21494110449,6.29641243249,7.21494110469,5.78530015749,7.2149411041,7.2149411044,7.2149411044,7.21494110479,6.21809650849,6.03987862,7.21494110439,7.21494110442,7.21494110437,7.21494110437,7.21494110442,7.21494110459,7.21494110439,7.21494110439,7.21494110439,7.21494110439,7.21494110439,7.21494110449,7.21494110449,7.21494110449,7.21494110449,7.21494110449,7.21494110479,7.21494110479,6.4934420137
"t89",9.3579623993,6.947968359,8.58489800623,8.58489800623,8.5848980063,8.5848980063,8.5848980064,8.5848980064,8.5848980064,8.5848980062,8.2490898146,8.58489800618,8.58489800618,8.5848980061,3.3095798258,3.3095798258,0,0.5999120354,3.5819661819671,3.5819661819671,3.5819661819,3.5819661819,3.3954470154,6.25741795415,6.85084541385,6.85084541385,6.78016194395,6.850845413837,6.850845413837,4.60399697575,5.2852568091,6.5043567402,5.4593087158,5.1207201954,6.8508454136,6.8508454136,6.85084541367,6.85084541367,6.85084541367,6.8508454137,6.85084541362,6.85084541362,5.1131550849,5.2727418943,6.85084541406,6.85084541399,6.850845414,6.850845414,6.85084541356,6.85084541356,6.85084541356,6.85084541406,6.85084541406,6.85084541406,6.85084541406,6.85084541406,6.85084541411,6.85084541414,6.85084541414,6.85084541411,6.85084541411,6.85084541411,6.85084541411,6.85084541406,6.85084541406,6.85084541366,6.8508454135,6.75105941658,6.850845413505,6.850845413505,6.6436966491,6.85084541359,6.443699254,6.85084541359,6.1537497958,6.8508454132,5.69156605279,7.21494110399,7.21494110399,7.21494110387,7.1349306094,7.21494110389,7.21494110387,7.21494110377,7.21494110377,7.21494110387,7.21494110387,6.45552676012,7.21494110409,7.21494110399,7.21494110394,7.21494110394,7.21494110394,7.21494110399,5.90263914039,7.2149411041,7.2149411041,7.21494110409,6.29641243209,7.21494110429,5.78530015709,7.2149411037,7.214941104,7.214941104,7.21494110439,6.21809650809,6.0398786196,7.21494110399,7.21494110402,7.21494110397,7.21494110397,7.21494110402,7.21494110419,7.21494110399,7.21494110399,7.21494110399,7.21494110399,7.21494110399,7.21494110409,7.21494110409,7.21494110409,7.21494110409,7.21494110409,7.21494110439,7.21494110439,6.4934420133
"t90",9.3579623993,6.947968359,8.58489800623,8.58489800623,8.5848980063,8.5848980063,8.5848980064,8.5848980064,8.5848980064,8.5848980062,8.2490898146,8.58489800618,8.58489800618,8.5848980061,3.3095798258,3.3095798258,0.5999120354,0,3.5819661819671,3.5819661819671,3.5819661819,3.5819661819,3.3954470154,6.25741795415,6.85084541385,6.85084541385,6.78016194395,6.850845413837,6.850845413837,4.60399697575,5.2852568091,6.5043567402,5.4593087158,5.1207201954,6.8508454136,6.8508454136,6.85084541367,6.85084541367,6.85084541367,6.8508454137,6.85084541362,6.85084541362,5.1131550849,5.2727418943,6.85084541406,6.85084541399,6.850845414,6.850845414,6.85084541356,6.85084541356,6.85084541356,6.85084541406,6.85084541406,6.85084541406,6.85084541406,6.85084541406,6.85084541411,6.85084541414,6.85084541414,6.85084541411,6.85084541411,6.85084541411,6.85084541411,6.85084541406,6.85084541406,6.85084541366,6.8508454135,6.75105941658,6.850845413505,6.850845413505,6.6436966491,6.85084541359,6.443699254,6.85084541359,6.1537497958,6.8508454132,5.69156605279,7.21494110399,7.21494110399,7.21494110387,7.1349306094,7.21494110389,7.21494110387,7.21494110377,7.21494110377,7.21494110387,7.21494110387,6.45552676012,7.21494110409,7.21494110399,7.21494110394,7.21494110394,7.21494110394,7.21494110399,5.90263914039,7.2149411041,7.2149411041,7.21494110409,6.29641243209,7.21494110429,5.78530015709,7.2149411037,7.214941104,7.214941104,7.21494110439,6.21809650809,6.0398786196,7.21494110399,7.21494110402,7.21494110397,7.21494110397,7.21494110402,7.21494110419,7.21494110399,7.21494110399,7.21494110399,7.21494110399,7.21494110399,7.21494110409,7.21494110409,7.21494110409,7.21494110409,7.21494110409,7.21494110439,7.21494110439,6.4934420133
"t125",9.3579623996671,6.9479683593671,8.5848980065971,8.5848980065971,8.5848980066671,8.5848980066671,8.5848980067671,8.5848980067671,8.5848980067671,8.5848980065671,8.2490898149671,8.5848980065471,8.5848980065471,8.5848980064671,3.5819661823671,3.5819661823671,3.5819661819671,3.5819661819671,0,0.0009087965342,1.8257133004671,1.8257133004671,1.6391941339671,6.2574179545171,6.8508454142171,6.8508454142171,6.7801619443171,6.8508454142041,6.8508454142041,4.6039969761171,5.2852568094671,6.5043567405671,5.4593087161671,5.1207201957671,6.8508454139671,6.8508454139671,6.8508454140371,6.8508454140371,6.8508454140371,6.8508454140671,6.8508454139871,6.8508454139871,5.1131550852671,5.2727418946671,6.8508454144271,6.8508454143571,6.8508454143671,6.8508454143671,6.8508454139271,6.8508454139271,6.8508454139271,6.8508454144271,6.8508454144271,6.8508454144271,6.8508454144271,6.8508454144271,6.8508454144771,6.8508454145071,6.8508454145071,6.8508454144771,6.8508454144771,6.8508454144771,6.8508454144771,6.8508454144271,6.8508454144271,6.8508454140271,6.8508454138671,6.7510594169471,6.8508454138721,6.8508454138721,6.6436966494671,6.8508454139571,6.4436992543671,6.8508454139571,6.1537497961671,6.8508454135671,5.6915660531571,7.2149411043571,7.2149411043571,7.2149411042371,7.1349306097671,7.2149411042571,7.2149411042371,7.2149411041371,7.2149411041371,7.2149411042371,7.2149411042371,6.4555267604871,7.2149411044571,7.2149411043571,7.2149411043071,7.2149411043071,7.2149411043071,7.2149411043571,5.9026391407571,7.2149411044671,7.2149411044671,7.2149411044571,6.2964124324571,7.2149411046571,5.7853001574571,7.2149411040671,7.2149411043671,7.2149411043671,7.2149411047571,6.2180965084571,6.0398786199671,7.2149411043571,7.2149411043871,7.2149411043371,7.2149411043371,7.2149411043871,7.2149411045571,7.2149411043571,7.2149411043571,7.2149411043571,7.2149411043571,7.2149411043571,7.2149411044571,7.2149411044571,7.2149411044571,7.2149411044571,7.2149411044571,7.2149411047571,7.2149411047571,6.4934420136671
"t126",9.3579623996671,6.9479683593671,8.5848980065971,8.5848980065971,8.5848980066671,8.5848980066671,8.5848980067671,8.5848980067671,8.5848980067671,8.5848980065671,8.2490898149671,8.5848980065471,8.5848980065471,8.5848980064671,3.5819661823671,3.5819661823671,3.5819661819671,3.5819661819671,0.0009087965342,0,1.8257133004671,1.8257133004671,1.6391941339671,6.2574179545171,6.8508454142171,6.8508454142171,6.7801619443171,6.8508454142041,6.8508454142041,4.6039969761171,5.2852568094671,6.5043567405671,5.4593087161671,5.1207201957671,6.8508454139671,6.8508454139671,6.8508454140371,6.8508454140371,6.8508454140371,6.8508454140671,6.8508454139871,6.8508454139871,5.1131550852671,5.2727418946671,6.8508454144271,6.8508454143571,6.8508454143671,6.8508454143671,6.8508454139271,6.8508454139271,6.8508454139271,6.8508454144271,6.8508454144271,6.8508454144271,6.8508454144271,6.8508454144271,6.8508454144771,6.8508454145071,6.8508454145071,6.8508454144771,6.8508454144771,6.8508454144771,6.8508454144771,6.8508454144271,6.8508454144271,6.8508454140271,6.8508454138671,6.7510594169471,6.8508454138721,6.8508454138721,6.6436966494671,6.8508454139571,6.4436992543671,6.8508454139571,6.1537497961671,6.8508454135671,5.6915660531571,7.2149411043571,7.2149411043571,7.2149411042371,7.1349306097671,7.2149411042571,7.2149411042371,7.2149411041371,7.2149411041371,7.2149411042371,7.2149411042371,6.4555267604871,7.2149411044571,7.2149411043571,7.2149411043071,7.2149411043071,7.2149411043071,7.2149411043571,5.9026391407571,7.2149411044671,7.2149411044671,7.2149411044571,6.2964124324571,7.2149411046571,5.7853001574571,7.2149411040671,7.2149411043671,7.2149411043671,7.2149411047571,6.2180965084571,6.0398786199671,7.2149411043571,7.2149411043871,7.2149411043371,7.2149411043371,7.2149411043871,7.2149411045571,7.2149411043571,7.2149411043571,7.2149411043571,7.2149411043571,7.2149411043571,7.2149411044571,7.2149411044571,7.2149411044571,7.2149411044571,7.2149411044571,7.2149411047571,7.2149411047571,6.4934420136671
"t55",9.3579623996,6.9479683593,8.58489800653,8.58489800653,8.5848980066,8.5848980066,8.5848980067,8.5848980067,8.5848980067,8.5848980065,8.2490898149,8.58489800648,8.58489800648,8.5848980064,3.5819661823,3.5819661823,3.5819661819,3.5819661819,1.8257133004671,1.8257133004671,0,0.9670371402,0.7805179737,6.25741795445,6.85084541415,6.85084541415,6.78016194425,6.850845414137,6.850845414137,4.60399697605,5.2852568094,6.5043567405,5.4593087161,5.1207201957,6.8508454139,6.8508454139,6.85084541397,6.85084541397,6.85084541397,6.850845414,6.85084541392,6.85084541392,5.1131550852,5.2727418946,6.85084541436,6.85084541429,6.8508454143,6.8508454143,6.85084541386,6.85084541386,6.85084541386,6.85084541436,6.85084541436,6.85084541436,6.85084541436,6.85084541436,6.85084541441,6.85084541444,6.85084541444,6.85084541441,6.85084541441,6.85084541441,6.85084541441,6.85084541436,6.85084541436,6.85084541396,6.8508454138,6.75105941688,6.850845413805,6.850845413805,6.6436966494,6.85084541389,6.4436992543,6.85084541389,6.1537497961,6.8508454135,5.69156605309,7.21494110429,7.21494110429,7.21494110417,7.1349306097,7.21494110419,7.21494110417,7.21494110407,7.21494110407,7.21494110417,7.21494110417,6.45552676042,7.21494110439,7.21494110429,7.21494110424,7.21494110424,7.21494110424,7.21494110429,5.90263914069,7.2149411044,7.2149411044,7.21494110439,6.29641243239,7.21494110459,5.78530015739,7.214941104,7.2149411043,7.2149411043,7.21494110469,6.21809650839,6.0398786199,7.21494110429,7.21494110432,7.21494110427,7.21494110427,7.21494110432,7.21494110449,7.21494110429,7.21494110429,7.21494110429,7.21494110429,7.21494110429,7.21494110439,7.21494110439,7.21494110439,7.21494110439,7.21494110439,7.21494110469,7.21494110469,6.4934420136
"t92",9.3579623996,6.9479683593,8.58489800653,8.58489800653,8.5848980066,8.5848980066,8.5848980067,8.5848980067,8.5848980067,8.5848980065,8.2490898149,8.58489800648,8.58489800648,8.5848980064,3.5819661823,3.5819661823,3.5819661819,3.5819661819,1.8257133004671,1.8257133004671,0.9670371402,0,0.3916843783,6.25741795445,6.85084541415,6.85084541415,6.78016194425,6.850845414137,6.850845414137,4.60399697605,5.2852568094,6.5043567405,5.4593087161,5.1207201957,6.8508454139,6.8508454139,6.85084541397,6.85084541397,6.85084541397,6.850845414,6.85084541392,6.85084541392,5.1131550852,5.2727418946,6.85084541436,6.85084541429,6.8508454143,6.8508454143,6.85084541386,6.85084541386,6.85084541386,6.85084541436,6.85084541436,6.85084541436,6.85084541436,6.85084541436,6.85084541441,6.85084541444,6.85084541444,6.85084541441,6.85084541441,6.85084541441,6.85084541441,6.85084541436,6.85084541436,6.85084541396,6.8508454138,6.75105941688,6.850845413805,6.850845413805,6.6436966494,6.85084541389,6.4436992543,6.85084541389,6.1537497961,6.8508454135,5.69156605309,7.21494110429,7.21494110429,7.21494110417,7.1349306097,7.21494110419,7.21494110417,7.21494110407,7.21494110407,7.21494110417,7.21494110417,6.45552676042,7.21494110439,7.21494110429,7.21494110424,7.21494110424,7.21494110424,7.21494110429,5.90263914069,7.2149411044,7.2149411044,7.21494110439,6.29641243239,7.21494110459,5.78530015739,7.214941104,7.2149411043,7.2149411043,7.21494110469,6.21809650839,6.0398786199,7.21494110429,7.21494110432,7.21494110427,7.21494110427,7.21494110432,7.21494110449,7.21494110429,7.21494110429,7.21494110429,7.21494110429,7.21494110429,7.21494110439,7.21494110439,7.21494110439,7.21494110439,7.21494110439,7.21494110469,7.21494110469,6.4934420136
"t93",9.1714432331,6.7614491928,8.39837884003,8.39837884003,8.3983788401,8.3983788401,8.3983788402,8.3983788402,8.3983788402,8.39837884,8.0625706484,8.39837883998,8.39837883998,8.3983788399,3.3954470158,3.3954470158,3.3954470154,3.3954470154,1.6391941339671,1.6391941339671,0.7805179737,0.3916843783,0,6.07089878795,6.66432624765,6.66432624765,6.59364277775,6.664326247637,6.664326247637,4.41747780955,5.0987376429,6.317837574,5.2727895496,4.9342010292,6.6643262474,6.6643262474,6.66432624747,6.66432624747,6.66432624747,6.6643262475,6.66432624742,6.66432624742,4.9266359187,5.0862227281,6.66432624786,6.66432624779,6.6643262478,6.6643262478,6.66432624736,6.66432624736,6.66432624736,6.66432624786,6.66432624786,6.66432624786,6.66432624786,6.66432624786,6.66432624791,6.66432624794,6.66432624794,6.66432624791,6.66432624791,6.66432624791,6.66432624791,6.66432624786,6.66432624786,6.66432624746,6.6643262473,6.56454025038,6.664326247305,6.664326247305,6.4571774829,6.66432624739,6.2571800878,6.66432624739,5.9672306296,6.664326247,5.50504688659,7.02842193779,7.02842193779,7.02842193767,6.9484114432,7.02842193769,7.02842193767,7.02842193757,7.02842193757,7.02842193767,7.02842193767,6.26900759392,7.02842193789,7.02842193779,7.02842193774,7.02842193774,7.02842193774,7.02842193779,5.71611997419,7.0284219379,7.0284219379,7.02842193789,6.10989326589,7.02842193809,5.59878099089,7.0284219375,7.0284219378,7.0284219378,7.02842193819,6.03157734189,5.8533594534,7.02842193779,7.02842193782,7.02842193777,7.02842193777,7.02842193782,7.02842193799,7.02842193779,7.02842193779,7.02842193779,7.02842193779,7.02842193779,7.02842193789,7.02842193789,7.02842193789,7.02842193789,7.02842193789,7.02842193819,7.02842193819,6.3069228471
"t31",8.76453493985,6.35454089955,7.99147054678,7.99147054678,7.99147054685,7.99147054685,7.99147054695,7.99147054695,7.99147054695,7.99147054675,7.65566235515,7.99147054673,7.99147054673,7.99147054665,6.25741795455,6.25741795455,6.25741795415,6.25741795415,6.2574179545171,6.2574179545171,6.25741795445,6.25741795445,6.07089878795,0,1.1585825179,1.1585825179,1.087899048,1.158582517887,1.158582517887,3.2336231858,4.09684826945,5.31594820055,4.27090017615,3.93231165575,5.66243687395,5.66243687395,5.66243687402,5.66243687402,5.66243687402,5.66243687405,5.66243687397,5.66243687397,3.92474654525,4.08433335465,5.66243687441,5.66243687434,5.66243687435,5.66243687435,5.66243687391,5.66243687391,5.66243687391,5.66243687441,5.66243687441,5.66243687441,5.66243687441,5.66243687441,5.66243687446,5.66243687449,5.66243687449,5.66243687446,5.66243687446,5.66243687446,5.66243687446,5.66243687441,5.66243687441,5.66243687401,5.66243687385,5.56265087693,5.662436873855,5.662436873855,5.45528810945,5.66243687394,5.25529071435,5.66243687394,4.96534125615,5.66243687355,5.09813859334,6.62151364454,6.62151364454,6.62151364442,6.54150314995,6.62151364444,6.62151364442,6.62151364432,6.62151364432,6.62151364442,6.62151364442,5.86209930067,6.62151364464,6.62151364454,6.62151364449,6.62151364449,6.62151364449,6.62151364454,5.30921168094,6.62151364465,6.62151364465,6.62151364464,5.70298497264,6.62151364484,5.19187269764,6.62151364425,6.62151364455,6.62151364455,6.62151364494,5.62466904864,5.44645116015,6.62151364454,6.62151364457,6.62151364452,6.62151364452,6.62151364457,6.62151364474,6.62151364454,6.62151364454,6.62151364454,6.62151364454,6.62151364454,6.62151364464,6.62151364464,6.62151364464,6.62151364464,6.62151364464,6.62151364494,6.62151364494,5.90001455385
"t86",9.35796239955,6.94796835925,8.58489800648,8.58489800648,8.58489800655,8.58489800655,8.58489800665,8.58489800665,8.58489800665,8.58489800645,8.24908981485,8.58489800643,8.58489800643,8.58489800635,6.85084541425,6.85084541425,6.85084541385,6.85084541385,6.8508454142171,6.8508454142171,6.85084541415,6.85084541415,6.66432624765,1.1585825179,0,0.6040052532,1.0187633059,1.089446775787,1.089446775787,3.8270506455,4.69027572915,5.90937566025,4.86432763585,4.52573911545,6.25586433365,6.25586433365,6.25586433372,6.25586433372,6.25586433372,6.25586433375,6.25586433367,6.25586433367,4.51817400495,4.67776081435,6.25586433411,6.25586433404,6.25586433405,6.25586433405,6.25586433361,6.25586433361,6.25586433361,6.25586433411,6.25586433411,6.25586433411,6.25586433411,6.25586433411,6.25586433416,6.25586433419,6.25586433419,6.25586433416,6.25586433416,6.25586433416,6.25586433416,6.25586433411,6.25586433411,6.25586433371,6.25586433355,6.15607833663,6.255864333555,6.255864333555,6.04871556915,6.25586433364,5.84871817405,6.25586433364,5.55876871585,6.25586433325,5.69156605304,7.21494110424,7.21494110424,7.21494110412,7.13493060965,7.21494110414,7.21494110412,7.21494110402,7.21494110402,7.21494110412,7.21494110412,6.45552676037,7.21494110434,7.21494110424,7.21494110419,7.21494110419,7.21494110419,7.21494110424,5.90263914064,7.21494110435,7.21494110435,7.21494110434,6.29641243234,7.21494110454,5.78530015734,7.21494110395,7.21494110425,7.21494110425,7.21494110464,6.21809650834,6.03987861985,7.21494110424,7.21494110427,7.21494110422,7.21494110422,7.21494110427,7.21494110444,7.21494110424,7.21494110424,7.21494110424,7.21494110424,7.21494110424,7.21494110434,7.21494110434,7.21494110434,7.21494110434,7.21494110434,7.21494110464,7.21494110464,6.49344201355
