"","t5","t86","t91","t92","t119","t120","t32","t162","t163","t55","t50","t51","t46","t143","t144","t97","t44","t40","t6","t14","t15","t7","t12","t13","t99","t100","t67","t37","t26","t27","t28","t21","t68","t69","t16","t39","t70","t71","t42","t61","t72","t73","t58","t48","t49","t43","t89","t90","t8","t9","t11","t25","t116","t117","t62","t82","t139","t140","t155","t156","t157","t137","t138","t160","t161","t131","t132","t38","t65","t74","t75","t22","t31","t52","t53","t4","t29","t141","t142","t95","t81","t59","t54","t45","t56","t57","t10","t23","t24","t124","t125","t93","t94","t130","t147","t148","t145","t146","t153","t154","t66","t110","t111","t98","t47","t104","t105","t41","t76","t77","t78","t83","t88","t112","t122","t123","t113","t158","t159","t126","t33","t128","t129","t30","t101","t102","t135","t136","t114","t115","t151","t152","t87","t17","t34","t35","t127","t133","t134","t36","t64","t79","t80","t19","t20","t164","t165","t121","t96","t103","t118","t149","t150","t60","t84","t85","t63","t18","t106","t107","t108","t109","t2","t3","t1"
"t7",2.517790072644,5.899508333944,5.899508333924,5.899508333924,5.899508333944,5.899508333944,5.091885772344,5.899508334182,5.899508334182,5.532877334444,4.993069904444,5.580745959744,5.899508334544,5.899508334384,5.899508334384,5.899508334344,4.861663162644,4.787973592044,1.4648779981,1.6966787713,4.1217309705,0,2.156544611674,3.295681282744,5.234483368544,5.234483368544,4.862378405044,3.729751248454,4.183866688344,5.234483368044,3.375259352444,4.652312832244,5.209271339944,5.768854574944,3.662545765044,4.553646154544,5.195401453544,5.340693810944,4.745452526544,5.768854575284,5.768854575284,5.768854575284,5.768854575244,4.795374980244,5.768854575144,4.773311112444,5.768854575144,5.768854575144,3.384864998854,2.618494536927,3.334174285354,5.700479227454,5.768854575154,5.768854575154,5.768854575254,5.612106537954,5.768854575234,5.768854575234,5.762316332654,5.768854575263,5.768854575263,5.768854575293,5.699729282253,5.768854575258,5.768854575258,5.768854575093,5.655474773733,5.054694196413,5.768854575313,5.768854575413,5.768854575413,4.099203577713,5.130220188354,5.768854574954,5.768854574954,3.581003318644,5.376159909724,6.043970005974,6.043970005974,6.043970006024,5.423358131948,5.446419483924,5.483435001924,4.805042098734,5.855257846024,6.043970006024,6.043970006124,4.066979984124,3.852974100204,6.043970006324,6.043970006324,6.043970006274,6.043970006274,6.043970006144,6.043970006154,6.043970006154,6.043970006204,6.043970006204,6.043970006294,6.043970006294,5.446524265944,5.998012905164,6.043970005464,5.642322274364,4.891500828324,6.043970005624,6.039235016924,5.783054790634,6.043970005934,5.560528784364,6.043970005964,6.043970005934,6.043970005964,6.043970005894,6.043970005894,6.043970005894,6.043970005994,6.043970006004,6.043970006004,6.043970005994,6.043970005894,6.043970006394,6.043970006394,4.444060972424,6.043970005804,6.043970005804,6.043970005824,6.043970005824,5.762225855664,6.043970005724,6.043970005774,6.043970005774,6.043970005824,6.104727876324,6.200809987524,6.503715762624,7.394515586024,7.394515585964,7.394515585964,7.394515587124,6.701882825524,7.394515586724,7.394515586724,5.553410059424,6.749406227324,7.394515586227,7.394515586227,7.394515586254,7.394515586254,7.394515586224,7.394515586224,7.394515586304,7.394515586304,7.390756800036,7.394515586266,7.394515586266,7.394515586266,6.838986426554,7.394515585854,7.394515585854,7.394515585854,7.394515585854,7.791670897224,7.444897820824,7.751722280124
"t12",2.41784890463,5.79956716593,5.79956716591,5.79956716591,5.79956716593,5.79956716593,4.99194460433,5.799567166168,5.799567166168,5.43293616643,4.89312873643,5.48080479173,5.79956716653,5.79956716637,5.79956716637,5.79956716633,4.76172199463,4.68803242403,1.378572156974,2.153005707574,4.578057906774,2.156544611674,0,1.30906959493,5.13454220053,5.13454220053,4.76243723703,3.62981008044,4.08392552033,5.13454220003,3.27531818443,4.55237166423,5.10933017193,5.66891340693,3.56260459703,4.45370498653,5.09546028553,5.24075264293,4.64551135853,5.66891340727,5.66891340727,5.66891340727,5.66891340723,4.69543381223,5.66891340713,4.67336994443,5.66891340713,5.66891340713,3.28492383084,2.518553368913,3.23423311734,5.60053805944,5.66891340714,5.66891340714,5.66891340724,5.51216536994,5.66891340722,5.66891340722,5.66237516464,5.668913407249,5.668913407249,5.668913407279,5.599788114239,5.668913407244,5.668913407244,5.668913407079,5.555533605719,4.954753028399,5.668913407299,5.668913407399,5.668913407399,3.999262409699,5.03027902034,5.66891340694,5.66891340694,3.48106215063,5.27621874171,5.94402883796,5.94402883796,5.94402883801,5.323416963934,5.34647831591,5.38349383391,4.70510093072,5.75531667801,5.94402883801,5.94402883811,3.96703881611,3.75303293219,5.94402883831,5.94402883831,5.94402883826,5.94402883826,5.94402883813,5.94402883814,5.94402883814,5.94402883819,5.94402883819,5.94402883828,5.94402883828,5.34658309793,5.89807173715,5.94402883745,5.54238110635,4.79155966031,5.94402883761,5.93929384891,5.68311362262,5.94402883792,5.46058761635,5.94402883795,5.94402883792,5.94402883795,5.94402883788,5.94402883788,5.94402883788,5.94402883798,5.94402883799,5.94402883799,5.94402883798,5.94402883788,5.94402883838,5.94402883838,4.34411980441,5.94402883779,5.94402883779,5.94402883781,5.94402883781,5.66228468765,5.94402883771,5.94402883776,5.94402883776,5.94402883781,6.00478670831,6.10086881951,6.40377459461,7.29457441801,7.29457441795,7.29457441795,7.29457441911,6.60194165751,7.29457441871,7.29457441871,5.45346889141,6.64946505931,7.294574418213,7.294574418213,7.29457441824,7.29457441824,7.29457441821,7.29457441821,7.29457441829,7.29457441829,7.290815632022,7.294574418252,7.294574418252,7.294574418252,6.73904525854,7.29457441784,7.29457441784,7.29457441784,7.29457441784,7.69172972921,7.34495665281,7.65178111211
"t13",3.5569855757,6.938703837,6.93870383698,6.93870383698,6.938703837,6.938703837,6.1310812754,6.938703837238,6.938703837238,6.5720728375,6.0322654075,6.6199414628,6.9387038376,6.93870383744,6.93870383744,6.9387038374,5.9008586657,5.8271690951,2.517708828044,3.292142378644,5.717194577844,3.295681282744,1.30906959493,0,6.2736788716,6.2736788716,5.9015739081,4.76894675151,5.2230621914,6.2736788711,4.4144548555,5.6915083353,6.248466843,6.808050078,4.7017412681,5.5928416576,6.2345969566,6.379889314,5.7846480296,6.80805007834,6.80805007834,6.80805007834,6.8080500783,5.8345704833,6.8080500782,5.8125066155,6.8080500782,6.8080500782,4.42406050191,3.657690039983,4.37336978841,6.73967473051,6.80805007821,6.80805007821,6.80805007831,6.65130204101,6.80805007829,6.80805007829,6.80151183571,6.808050078319,6.808050078319,6.808050078349,6.738924785309,6.808050078314,6.808050078314,6.808050078149,6.694670276789,6.093889699469,6.808050078369,6.808050078469,6.808050078469,5.138399080769,6.16941569141,6.80805007801,6.80805007801,4.6201988217,6.41535541278,7.08316550903,7.08316550903,7.08316550908,6.462553635004,6.48561498698,6.52263050498,5.84423760179,6.89445334908,7.08316550908,7.08316550918,5.10617548718,4.89216960326,7.08316550938,7.08316550938,7.08316550933,7.08316550933,7.0831655092,7.08316550921,7.08316550921,7.08316550926,7.08316550926,7.08316550935,7.08316550935,6.485719769,7.03720840822,7.08316550852,6.68151777742,5.93069633138,7.08316550868,7.07843051998,6.82225029369,7.08316550899,6.59972428742,7.08316550902,7.08316550899,7.08316550902,7.08316550895,7.08316550895,7.08316550895,7.08316550905,7.08316550906,7.08316550906,7.08316550905,7.08316550895,7.08316550945,7.08316550945,5.48325647548,7.08316550886,7.08316550886,7.08316550888,7.08316550888,6.80142135872,7.08316550878,7.08316550883,7.08316550883,7.08316550888,7.14392337938,7.24000549058,7.54291126568,8.43371108908,8.43371108902,8.43371108902,8.43371109018,7.74107832858,8.43371108978,8.43371108978,6.59260556248,7.78860173038,8.433711089283,8.433711089283,8.43371108931,8.43371108931,8.43371108928,8.43371108928,8.43371108936,8.43371108936,8.429952303092,8.433711089322,8.433711089322,8.433711089322,7.87818192961,8.43371108891,8.43371108891,8.43371108891,8.43371108891,8.83086640028,8.48409332388,8.79091778318
"t99",4.9393033675,8.3210216288,8.32102162878,8.32102162878,8.3210216288,8.3210216288,7.5133990672,8.321021629038,8.321021629038,7.9543906293,7.4145831993,8.0022592546,8.3210216294,8.32102162924,8.32102162924,8.3210216292,7.2831764575,7.2094868869,4.456510913844,5.230944464444,7.655996663644,5.234483368544,5.13454220053,6.2736788716,0,0.860168716,1.2356074283,1.58697774131,3.0018451826,5.5926085149,3.7333844993,5.0104379791,7.6307846348,8.1903678698,6.0840590599,6.9751594494,7.6169147484,7.7622071058,7.1669658214,8.19036787014,8.19036787014,8.19036787014,8.1903678701,7.2168882751,8.19036787,7.1948244073,8.19036787,8.19036787,5.80637829371,5.040007831783,5.75568758021,8.12199252231,8.19036787001,8.19036787001,8.19036787011,8.03361983281,8.19036787009,8.19036787009,8.18382962751,8.190367870119,8.190367870119,8.190367870149,8.121242577109,8.190367870114,8.190367870114,8.190367869949,8.076988068589,7.476207491269,8.190367870169,8.190367870269,8.190367870269,6.520716872569,7.55173348321,8.19036786981,8.19036786981,6.0025166135,7.79767320458,8.46548330083,8.46548330083,8.46548330088,7.844871426804,7.86793277878,7.90494829678,7.22655539359,8.27677114088,8.46548330088,8.46548330098,6.48849327898,6.27448739506,8.46548330118,8.46548330118,8.46548330113,8.46548330113,8.465483301,8.46548330101,8.46548330101,8.46548330106,8.46548330106,8.46548330115,8.46548330115,7.8680375608,8.41952620002,8.46548330032,8.06383556922,7.31301412318,8.46548330048,8.46074831178,8.20456808549,8.46548330079,7.98204207922,8.46548330082,8.46548330079,8.46548330082,8.46548330075,8.46548330075,8.46548330075,8.46548330085,8.46548330086,8.46548330086,8.46548330085,8.46548330075,8.46548330125,8.46548330125,6.86557426728,8.46548330066,8.46548330066,8.46548330068,8.46548330068,8.18373915052,8.46548330058,8.46548330063,8.46548330063,8.46548330068,8.52624117118,8.62232328238,8.92522905748,9.81602888088,9.81602888082,9.81602888082,9.81602888198,9.12339612038,9.81602888158,9.81602888158,7.97492335428,9.17091952218,9.816028881083,9.816028881083,9.81602888111,9.81602888111,9.81602888108,9.81602888108,9.81602888116,9.81602888116,9.812270094892,9.816028881122,9.816028881122,9.816028881122,9.26049972141,9.81602888071,9.81602888071,9.81602888071,9.81602888071,10.21318419208,9.86641111568,10.17323557498
"t100",4.9393033675,8.3210216288,8.32102162878,8.32102162878,8.3210216288,8.3210216288,7.5133990672,8.321021629038,8.321021629038,7.9543906293,7.4145831993,8.0022592546,8.3210216294,8.32102162924,8.32102162924,8.3210216292,7.2831764575,7.2094868869,4.456510913844,5.230944464444,7.655996663644,5.234483368544,5.13454220053,6.2736788716,0.860168716,0,1.2356074283,1.58697774131,3.0018451826,5.5926085149,3.7333844993,5.0104379791,7.6307846348,8.1903678698,6.0840590599,6.9751594494,7.6169147484,7.7622071058,7.1669658214,8.19036787014,8.19036787014,8.19036787014,8.1903678701,7.2168882751,8.19036787,7.1948244073,8.19036787,8.19036787,5.80637829371,5.040007831783,5.75568758021,8.12199252231,8.19036787001,8.19036787001,8.19036787011,8.03361983281,8.19036787009,8.19036787009,8.18382962751,8.190367870119,8.190367870119,8.190367870149,8.121242577109,8.190367870114,8.190367870114,8.190367869949,8.076988068589,7.476207491269,8.190367870169,8.190367870269,8.190367870269,6.520716872569,7.55173348321,8.19036786981,8.19036786981,6.0025166135,7.79767320458,8.46548330083,8.46548330083,8.46548330088,7.844871426804,7.86793277878,7.90494829678,7.22655539359,8.27677114088,8.46548330088,8.46548330098,6.48849327898,6.27448739506,8.46548330118,8.46548330118,8.46548330113,8.46548330113,8.465483301,8.46548330101,8.46548330101,8.46548330106,8.46548330106,8.46548330115,8.46548330115,7.8680375608,8.41952620002,8.46548330032,8.06383556922,7.31301412318,8.46548330048,8.46074831178,8.20456808549,8.46548330079,7.98204207922,8.46548330082,8.46548330079,8.46548330082,8.46548330075,8.46548330075,8.46548330075,8.46548330085,8.46548330086,8.46548330086,8.46548330085,8.46548330075,8.46548330125,8.46548330125,6.86557426728,8.46548330066,8.46548330066,8.46548330068,8.46548330068,8.18373915052,8.46548330058,8.46548330063,8.46548330063,8.46548330068,8.52624117118,8.62232328238,8.92522905748,9.81602888088,9.81602888082,9.81602888082,9.81602888198,9.12339612038,9.81602888158,9.81602888158,7.97492335428,9.17091952218,9.816028881083,9.816028881083,9.81602888111,9.81602888111,9.81602888108,9.81602888108,9.81602888116,9.81602888116,9.812270094892,9.816028881122,9.816028881122,9.816028881122,9.26049972141,9.81602888071,9.81602888071,9.81602888071,9.81602888071,10.21318419208,9.86641111568,10.17323557498
"t67",4.567198404,7.9489166653,7.94891666528,7.94891666528,7.9489166653,7.9489166653,7.1412941037,7.948916665538,7.948916665538,7.5822856658,7.0424782358,7.6301542911,7.9489166659,7.94891666574,7.94891666574,7.9489166657,6.911071494,6.8373819234,4.084405950344,4.858839500944,7.283891700144,4.862378405044,4.76243723703,5.9015739081,1.2356074283,1.2356074283,0,1.21487277781,2.6297402191,5.2205035514,3.3612795358,4.6383330156,7.2586796713,7.8182629063,5.7119540964,6.6030544859,7.2448097849,7.3901021423,6.7948608579,7.81826290664,7.81826290664,7.81826290664,7.8182629066,6.8447833116,7.8182629065,6.8227194438,7.8182629065,7.8182629065,5.43427333021,4.667902868283,5.38358261671,7.74988755881,7.81826290651,7.81826290651,7.81826290661,7.66151486931,7.81826290659,7.81826290659,7.81172466401,7.818262906619,7.818262906619,7.818262906649,7.749137613609,7.818262906614,7.818262906614,7.818262906449,7.704883105089,7.104102527769,7.818262906669,7.818262906769,7.818262906769,6.148611909069,7.17962851971,7.81826290631,7.81826290631,5.63041165,7.42556824108,8.09337833733,8.09337833733,8.09337833738,7.472766463304,7.49582781528,7.53284333328,6.85445043009,7.90466617738,8.09337833738,8.09337833748,6.11638831548,5.90238243156,8.09337833768,8.09337833768,8.09337833763,8.09337833763,8.0933783375,8.09337833751,8.09337833751,8.09337833756,8.09337833756,8.09337833765,8.09337833765,7.4959325973,8.04742123652,8.09337833682,7.69173060572,6.94090915968,8.09337833698,8.08864334828,7.83246312199,8.09337833729,7.60993711572,8.09337833732,8.09337833729,8.09337833732,8.09337833725,8.09337833725,8.09337833725,8.09337833735,8.09337833736,8.09337833736,8.09337833735,8.09337833725,8.09337833775,8.09337833775,6.49346930378,8.09337833716,8.09337833716,8.09337833718,8.09337833718,7.81163418702,8.09337833708,8.09337833713,8.09337833713,8.09337833718,8.15413620768,8.25021831888,8.55312409398,9.44392391738,9.44392391732,9.44392391732,9.44392391848,8.75129115688,9.44392391808,9.44392391808,7.60281839078,8.79881455868,9.443923917583,9.443923917583,9.44392391761,9.44392391761,9.44392391758,9.44392391758,9.44392391766,9.44392391766,9.440165131392,9.443923917622,9.443923917622,9.443923917622,8.88839475791,9.44392391721,9.44392391721,9.44392391721,9.44392391721,9.84107922858,9.49430615218,9.80113061148
"t37",3.43457124741,6.81628950871,6.81628950869,6.81628950869,6.81628950871,6.81628950871,6.00866694711,6.816289508948,6.816289508948,6.44965850921,5.90985107921,6.49752713451,6.81628950931,6.81628950915,6.81628950915,6.81628950911,5.77844433741,5.70475476681,2.951778793754,3.726212344354,6.151264543554,3.729751248454,3.62981008044,4.76894675151,1.58697774131,1.58697774131,1.21487277781,0,1.49711306251,4.08787639481,2.22865237921,3.50570585901,6.12605251471,6.68563574971,4.57932693981,5.47042732931,6.11218262831,6.25747498571,5.66223370131,6.68563575005,6.68563575005,6.68563575005,6.68563575001,5.71215615501,6.68563574991,5.69009228721,6.68563574991,6.68563574991,4.30164617362,3.535275711693,4.25095546012,6.61726040222,6.68563574992,6.68563574992,6.68563575002,6.52888771272,6.68563575,6.68563575,6.67909750742,6.685635750029,6.685635750029,6.685635750059,6.616510457019,6.685635750024,6.685635750024,6.685635749859,6.572255948499,5.971475371179,6.685635750079,6.685635750179,6.685635750179,5.015984752479,6.04700136312,6.68563574972,6.68563574972,4.49778449341,6.29294108449,6.96075118074,6.96075118074,6.96075118079,6.340139306714,6.36320065869,6.40021617669,5.7218232735,6.77203902079,6.96075118079,6.96075118089,4.98376115889,4.76975527497,6.96075118109,6.96075118109,6.96075118104,6.96075118104,6.96075118091,6.96075118092,6.96075118092,6.96075118097,6.96075118097,6.96075118106,6.96075118106,6.36330544071,6.91479407993,6.96075118023,6.55910344913,5.80828200309,6.96075118039,6.95601619169,6.6998359654,6.9607511807,6.47730995913,6.96075118073,6.9607511807,6.96075118073,6.96075118066,6.96075118066,6.96075118066,6.96075118076,6.96075118077,6.96075118077,6.96075118076,6.96075118066,6.96075118116,6.96075118116,5.36084214719,6.96075118057,6.96075118057,6.96075118059,6.96075118059,6.67900703043,6.96075118049,6.96075118054,6.96075118054,6.96075118059,7.02150905109,7.11759116229,7.42049693739,8.31129676079,8.31129676073,8.31129676073,8.31129676189,7.61866400029,8.31129676149,8.31129676149,6.47019123419,7.66618740209,8.311296760993,8.311296760993,8.31129676102,8.31129676102,8.31129676099,8.31129676099,8.31129676107,8.31129676107,8.307537974802,8.311296761032,8.311296761032,8.311296761032,7.75576760132,8.31129676062,8.31129676062,8.31129676062,8.31129676062,8.70845207199,8.36167899559,8.66850345489
"t26",3.8886866873,7.2704049486,7.27040494858,7.27040494858,7.2704049486,7.2704049486,6.462782387,7.270404948838,7.270404948838,6.9037739491,6.3639665191,6.9516425744,7.2704049492,7.27040494904,7.27040494904,7.270404949,6.2325597773,6.1588702067,3.405894233644,4.180327784244,6.605379983444,4.183866688344,4.08392552033,5.2230621914,3.0018451826,3.0018451826,2.6297402191,1.49711306251,0,4.5419918347,2.6827678191,3.9598212989,6.5801679546,7.1397511896,5.0334423797,5.9245427692,6.5662980682,6.7115904256,6.1163491412,7.13975118994,7.13975118994,7.13975118994,7.1397511899,6.1662715949,7.1397511898,6.1442077271,7.1397511898,7.1397511898,4.75576161351,3.989391151583,4.70507090001,7.07137584211,7.13975118981,7.13975118981,7.13975118991,6.98300315261,7.13975118989,7.13975118989,7.13321294731,7.139751189919,7.139751189919,7.139751189949,7.070625896909,7.139751189914,7.139751189914,7.139751189749,7.026371388389,6.425590811069,7.139751189969,7.139751190069,7.139751190069,5.470100192369,6.50111680301,7.13975118961,7.13975118961,4.9518999333,6.74705652438,7.41486662063,7.41486662063,7.41486662068,6.794254746604,6.81731609858,6.85433161658,6.17593871339,7.22615446068,7.41486662068,7.41486662078,5.43787659878,5.22387071486,7.41486662098,7.41486662098,7.41486662093,7.41486662093,7.4148666208,7.41486662081,7.41486662081,7.41486662086,7.41486662086,7.41486662095,7.41486662095,6.8174208806,7.36890951982,7.41486662012,7.01321888902,6.26239744298,7.41486662028,7.41013163158,7.15395140529,7.41486662059,6.93142539902,7.41486662062,7.41486662059,7.41486662062,7.41486662055,7.41486662055,7.41486662055,7.41486662065,7.41486662066,7.41486662066,7.41486662065,7.41486662055,7.41486662105,7.41486662105,5.81495758708,7.41486662046,7.41486662046,7.41486662048,7.41486662048,7.13312247032,7.41486662038,7.41486662043,7.41486662043,7.41486662048,7.47562449098,7.57170660218,7.87461237728,8.76541220068,8.76541220062,8.76541220062,8.76541220178,8.07277944018,8.76541220138,8.76541220138,6.92430667408,8.12030284198,8.765412200883,8.765412200883,8.76541220091,8.76541220091,8.76541220088,8.76541220088,8.76541220096,8.76541220096,8.761653414692,8.765412200922,8.765412200922,8.765412200922,8.20988304121,8.76541220051,8.76541220051,8.76541220051,8.76541220051,9.16256751188,8.81579443548,9.12261889478
"t27",4.939303367,8.3210216283,8.32102162828,8.32102162828,8.3210216283,8.3210216283,7.5133990667,8.321021628538,8.321021628538,7.9543906288,7.4145831988,8.0022592541,8.3210216289,8.32102162874,8.32102162874,8.3210216287,7.283176457,7.2094868864,4.456510913344,5.230944463944,7.655996663144,5.234483368044,5.13454220003,6.2736788711,5.5926085149,5.5926085149,5.2205035514,4.08787639481,4.5419918347,0,2.1665501284,3.9851763378,7.6307846343,8.1903678693,6.0840590594,6.9751594489,7.6169147479,7.7622071053,7.1669658209,8.19036786964,8.19036786964,8.19036786964,8.1903678696,7.2168882746,8.1903678695,7.1948244068,8.1903678695,8.1903678695,5.80637829321,5.040007831283,5.75568757971,8.12199252181,8.19036786951,8.19036786951,8.19036786961,8.03361983231,8.19036786959,8.19036786959,8.18382962701,8.190367869619,8.190367869619,8.190367869649,8.121242576609,8.190367869614,8.190367869614,8.190367869449,8.076988068089,7.476207490769,8.190367869669,8.190367869769,8.190367869769,6.520716872069,7.55173348271,8.19036786931,8.19036786931,6.002516613,7.79767320408,8.46548330033,8.46548330033,8.46548330038,7.844871426304,7.86793277828,7.90494829628,7.22655539309,8.27677114038,8.46548330038,8.46548330048,6.48849327848,6.27448739456,8.46548330068,8.46548330068,8.46548330063,8.46548330063,8.4654833005,8.46548330051,8.46548330051,8.46548330056,8.46548330056,8.46548330065,8.46548330065,7.8680375603,8.41952619952,8.46548329982,8.06383556872,7.31301412268,8.46548329998,8.46074831128,8.20456808499,8.46548330029,7.98204207872,8.46548330032,8.46548330029,8.46548330032,8.46548330025,8.46548330025,8.46548330025,8.46548330035,8.46548330036,8.46548330036,8.46548330035,8.46548330025,8.46548330075,8.46548330075,6.86557426678,8.46548330016,8.46548330016,8.46548330018,8.46548330018,8.18373915002,8.46548330008,8.46548330013,8.46548330013,8.46548330018,8.52624117068,8.62232328188,8.92522905698,9.81602888038,9.81602888032,9.81602888032,9.81602888148,9.12339611988,9.81602888108,9.81602888108,7.97492335378,9.17091952168,9.816028880583,9.816028880583,9.81602888061,9.81602888061,9.81602888058,9.81602888058,9.81602888066,9.81602888066,9.812270094392,9.816028880622,9.816028880622,9.816028880622,9.26049972091,9.81602888021,9.81602888021,9.81602888021,9.81602888021,10.21318419158,9.86641111518,10.17323557448
"t28",3.0800793514,6.4617976127,6.46179761268,6.46179761268,6.4617976127,6.4617976127,5.6541750511,6.461797612938,6.461797612938,6.0951666132,5.5553591832,6.1430352385,6.4617976133,6.46179761314,6.46179761314,6.4617976131,5.4239524414,5.3502628708,2.597286897744,3.371720448344,5.796772647544,3.375259352444,3.27531818443,4.4144548555,3.7333844993,3.7333844993,3.3612795358,2.22865237921,2.6827678191,2.1665501284,0,2.1259523222,5.7715606187,6.3311438537,4.2248350438,5.1159354333,5.7576907323,5.9029830897,5.3077418053,6.33114385404,6.33114385404,6.33114385404,6.331143854,5.357664259,6.3311438539,5.3356003912,6.3311438539,6.3311438539,3.94715427761,3.180783815683,3.89646356411,6.26276850621,6.33114385391,6.33114385391,6.33114385401,6.17439581671,6.33114385399,6.33114385399,6.32460561141,6.331143854019,6.331143854019,6.331143854049,6.262018561009,6.331143854014,6.331143854014,6.331143853849,6.217764052489,5.616983475169,6.331143854069,6.331143854169,6.331143854169,4.661492856469,5.69250946711,6.33114385371,6.33114385371,4.1432925974,5.93844918848,6.60625928473,6.60625928473,6.60625928478,5.985647410704,6.00870876268,6.04572428068,5.36733137749,6.41754712478,6.60625928478,6.60625928488,4.62926926288,4.41526337896,6.60625928508,6.60625928508,6.60625928503,6.60625928503,6.6062592849,6.60625928491,6.60625928491,6.60625928496,6.60625928496,6.60625928505,6.60625928505,6.0088135447,6.56030218392,6.60625928422,6.20461155312,5.45379010708,6.60625928438,6.60152429568,6.34534406939,6.60625928469,6.12281806312,6.60625928472,6.60625928469,6.60625928472,6.60625928465,6.60625928465,6.60625928465,6.60625928475,6.60625928476,6.60625928476,6.60625928475,6.60625928465,6.60625928515,6.60625928515,5.00635025118,6.60625928456,6.60625928456,6.60625928458,6.60625928458,6.32451513442,6.60625928448,6.60625928453,6.60625928453,6.60625928458,6.66701715508,6.76309926628,7.06600504138,7.95680486478,7.95680486472,7.95680486472,7.95680486588,7.26417210428,7.95680486548,7.95680486548,6.11569933818,7.31169550608,7.956804864983,7.956804864983,7.95680486501,7.95680486501,7.95680486498,7.95680486498,7.95680486506,7.95680486506,7.953046078792,7.956804865022,7.956804865022,7.956804865022,7.40127570531,7.95680486461,7.95680486461,7.95680486461,7.95680486461,8.35396017598,8.00718709958,8.31401155888
"t21",4.3571328312,7.7388510925,7.73885109248,7.73885109248,7.7388510925,7.7388510925,6.9312285309,7.738851092738,7.738851092738,7.372220093,6.832412663,7.4200887183,7.7388510931,7.73885109294,7.73885109294,7.7388510929,6.7010059212,6.6273163506,3.874340377544,4.648773928144,7.073826127344,4.652312832244,4.55237166423,5.6915083353,5.0104379791,5.0104379791,4.6383330156,3.50570585901,3.9598212989,3.9851763378,2.1259523222,0,7.0486140985,7.6081973335,5.5018885236,6.3929889131,7.0347442121,7.1800365695,6.5847952851,7.60819733384,7.60819733384,7.60819733384,7.6081973338,6.6347177388,7.6081973337,6.612653871,7.6081973337,7.6081973337,5.22420775741,4.457837295483,5.17351704391,7.53982198601,7.60819733371,7.60819733371,7.60819733381,7.45144929651,7.60819733379,7.60819733379,7.60165909121,7.608197333819,7.608197333819,7.608197333849,7.539072040809,7.608197333814,7.608197333814,7.608197333649,7.494817532289,6.894036954969,7.608197333869,7.608197333969,7.608197333969,5.938546336269,6.96956294691,7.60819733351,7.60819733351,5.4203460772,7.21550266828,7.88331276453,7.88331276453,7.88331276458,7.262700890504,7.28576224248,7.32277776048,6.64438485729,7.69460060458,7.88331276458,7.88331276468,5.90632274268,5.69231685876,7.88331276488,7.88331276488,7.88331276483,7.88331276483,7.8833127647,7.88331276471,7.88331276471,7.88331276476,7.88331276476,7.88331276485,7.88331276485,7.2858670245,7.83735566372,7.88331276402,7.48166503292,6.73084358688,7.88331276418,7.87857777548,7.62239754919,7.88331276449,7.39987154292,7.88331276452,7.88331276449,7.88331276452,7.88331276445,7.88331276445,7.88331276445,7.88331276455,7.88331276456,7.88331276456,7.88331276455,7.88331276445,7.88331276495,7.88331276495,6.28340373098,7.88331276436,7.88331276436,7.88331276438,7.88331276438,7.60156861422,7.88331276428,7.88331276433,7.88331276433,7.88331276438,7.94407063488,8.04015274608,8.34305852118,9.23385834458,9.23385834452,9.23385834452,9.23385834568,8.54122558408,9.23385834528,9.23385834528,7.39275281798,8.58874898588,9.233858344783,9.233858344783,9.23385834481,9.23385834481,9.23385834478,9.23385834478,9.23385834486,9.23385834486,9.230099558592,9.233858344822,9.233858344822,9.233858344822,8.67832918511,9.23385834441,9.23385834441,9.23385834441,9.23385834441,9.63101365578,9.28424057938,9.59106503868
