"","t2","t19","t34","t49","t50","t21","t16","t32","t33","t7","t29","t47","t48","t73","t79","t86","t87","t65","t67","t80","t108","t109","t54","t141","t142","t140","t111","t112","t84","t85","t154","t155","t35","t39","t40","t145","t146","t68","t123","t138","t139","t150","t151","t124","t113","t114","t100","t131","t147","t160","t161","t46","t41","t42","t152","t153","t66","t55","t56","t36","t28","t134","t135","t24","t23","t12","t63","t106","t107","t102","t148","t149","t105","t103","t156","t157","t92","t121","t122","t115","t116","t128","t132","t133","t110","t72","t81","t119","t120","t126","t127","t104","t26","t45","t88","t89","t69","t70","t125","t158","t159","t62","t51","t27","t101","t143","t144","t78","t75","t60","t61","t25","t76","t96","t97","t71","t129","t130","t52","t136","t137","t93","t83","t22","t11","t8","t9","t10","t17","t18","t98","t99","t82","t58","t59","t44","t37","t38","t57","t74","t117","t118","t64","t94","t95","t20","t15","t4","t3","t6","t13","t14","t30","t31","t43","t53","t77","t90","t91","t5","t1"
"t157",7.18573558367,7.80861479329,9.17153637769,9.83720705369,9.83720705369,7.35318524989,6.88886581529,8.23620183869,9.83720705369,4.71152650051,6.11888908439,8.06753286795,8.06753286795,7.41302801439,7.67703143019,8.06753286829,8.06753286829,8.06753286839,8.06753286851,8.06753286851,8.06753286841,8.06753286841,8.06753286891,8.067532868474,8.067532868474,8.06753286841,8.06753286841,7.79113751411,7.66841723911,8.06753286881,8.06753286948,8.06753286948,8.06753286871,8.06753286931,7.82395287931,8.06753286921,8.06753286921,8.06753286901,8.06753286901,8.06753286901,8.06753286901,8.06753286895,8.06753286895,7.85461886471,8.06753286889,8.06753286889,8.06753286889,8.06753286889,8.06753286899,8.0675328689556,8.0675328689556,8.06753286919,6.87238978801,6.48674956155,8.06753286882,8.06753286882,7.22718993073,7.75573336343,7.62136901343,8.06753286883,8.06753286939,8.06753286859,8.06753286859,8.06753286919,6.46028455991,4.98472262961,6.0866148912,6.59728303441,6.97689632491,6.97689632488,2.56986686129,2.56986686129,2.56986686129,2.56986686128,0.03302678436,0,1.07247977968,2.93163083508,2.93163083508,2.93163083518,2.52980475474,3.57460690613,3.57460690618,3.57460690618,3.57460690623,3.57460690583,3.574606905913,3.574606905813,3.574606905813,3.574606905713,3.286754759803,3.554963803613,5.47356006941,5.685190973665,6.525165317265,6.525165317265,6.525165317345,6.436995695645,6.525165317345,6.525165317405,6.525165317405,5.787605518765,5.276188505365,4.449671015285,6.21003421333,6.52516531693,6.52516531693,6.52516531693,6.46800586821,6.52516531721,6.52516531721,4.48082123565,6.26136706225,6.52516531735,6.52516531735,5.81457113535,6.52516531735,6.52516531735,5.96617751325,6.52516531748,6.52516531748,6.52516531748,6.52516531745,4.832470205,5.78744502461,4.62596854309,7.61650166692,5.29938797012,8.55434606119,5.75741103813,8.55434606143,8.55434606143,7.96504007002,8.55434606123,8.55434606123,7.07321036174,8.55434606153,8.55434606153,8.55434606103,8.55434606133,8.55434606133,8.55434606133,7.87928475263,8.33411334483,8.55434606083,6.61217495173,6.02039969749,5.41858991409,5.59180295867,6.50962562492,9.14743402312,8.06285717762,9.58002302602,9.350442103801,9.447848645001,10.815370997101,10.815370997501,10.537201251501,10.815370997501,7.38986914437,7.49160858257
"t92",7.18573558359,7.80861479321,9.17153637761,9.83720705361,9.83720705361,7.35318524981,6.88886581521,8.23620183861,9.83720705361,4.71152650043,6.11888908431,8.06753286787,8.06753286787,7.41302801431,7.67703143011,8.06753286821,8.06753286821,8.06753286831,8.06753286843,8.06753286843,8.06753286833,8.06753286833,8.06753286883,8.067532868394,8.067532868394,8.06753286833,8.06753286833,7.79113751403,7.66841723903,8.06753286873,8.0675328694,8.0675328694,8.06753286863,8.06753286923,7.82395287923,8.06753286913,8.06753286913,8.06753286893,8.06753286893,8.06753286893,8.06753286893,8.06753286887,8.06753286887,7.85461886463,8.06753286881,8.06753286881,8.06753286881,8.06753286881,8.06753286891,8.0675328688756,8.0675328688756,8.06753286911,6.87238978793,6.48674956147,8.06753286874,8.06753286874,7.22718993065,7.75573336335,7.62136901335,8.06753286875,8.06753286931,8.06753286851,8.06753286851,8.06753286911,6.46028455983,4.98472262953,6.08661489112,6.59728303433,6.97689632483,6.9768963248,2.56986686121,2.56986686121,2.56986686121,2.5698668612,1.07247977968,1.07247977968,0,2.931630835,2.931630835,2.9316308351,2.52980475466,3.57460690605,3.5746069061,3.5746069061,3.57460690615,3.57460690575,3.574606905833,3.574606905733,3.574606905733,3.574606905633,3.286754759723,3.554963803533,5.47356006933,5.685190973585,6.525165317185,6.525165317185,6.525165317265,6.436995695565,6.525165317265,6.525165317325,6.525165317325,5.787605518685,5.276188505285,4.449671015205,6.21003421325,6.52516531685,6.52516531685,6.52516531685,6.46800586813,6.52516531713,6.52516531713,4.48082123557,6.26136706217,6.52516531727,6.52516531727,5.81457113527,6.52516531727,6.52516531727,5.96617751317,6.5251653174,6.5251653174,6.5251653174,6.52516531737,4.83247020492,5.78744502453,4.62596854301,7.61650166684,5.29938797004,8.55434606111,5.75741103805,8.55434606135,8.55434606135,7.96504006994,8.55434606115,8.55434606115,7.07321036166,8.55434606145,8.55434606145,8.55434606095,8.55434606125,8.55434606125,8.55434606125,7.87928475255,8.33411334475,8.55434606075,6.61217495165,6.02039969741,5.41858991401,5.59180295859,6.50962562484,9.14743402304,8.06285717754,9.58002302594,9.350442103721,9.447848644921,10.815370997021,10.815370997421,10.537201251421,10.815370997421,7.38986914429,7.49160858249
"t121",7.18573558359,7.80861479321,9.17153637761,9.83720705361,9.83720705361,7.35318524981,6.88886581521,8.23620183861,9.83720705361,4.71152650043,6.11888908431,8.06753286787,8.06753286787,7.41302801431,7.67703143011,8.06753286821,8.06753286821,8.06753286831,8.06753286843,8.06753286843,8.06753286833,8.06753286833,8.06753286883,8.067532868394,8.067532868394,8.06753286833,8.06753286833,7.79113751403,7.66841723903,8.06753286873,8.0675328694,8.0675328694,8.06753286863,8.06753286923,7.82395287923,8.06753286913,8.06753286913,8.06753286893,8.06753286893,8.06753286893,8.06753286893,8.06753286887,8.06753286887,7.85461886463,8.06753286881,8.06753286881,8.06753286881,8.06753286881,8.06753286891,8.0675328688756,8.0675328688756,8.06753286911,6.87238978793,6.48674956147,8.06753286874,8.06753286874,7.22718993065,7.75573336335,7.62136901335,8.06753286875,8.06753286931,8.06753286851,8.06753286851,8.06753286911,6.46028455983,4.98472262953,6.08661489112,6.59728303433,6.97689632483,6.9768963248,2.93163083501,2.93163083501,2.93163083501,2.931630835,2.93163083508,2.93163083508,2.931630835,0,0.7528024284,1.1774033921,0.77557731166,3.57460690605,3.5746069061,3.5746069061,3.57460690615,3.57460690575,3.574606905833,3.574606905733,3.574606905733,3.574606905633,3.286754759723,3.554963803533,5.47356006933,5.685190973585,6.525165317185,6.525165317185,6.525165317265,6.436995695565,6.525165317265,6.525165317325,6.525165317325,5.787605518685,5.276188505285,4.449671015205,6.21003421325,6.52516531685,6.52516531685,6.52516531685,6.46800586813,6.52516531713,6.52516531713,4.48082123557,6.26136706217,6.52516531727,6.52516531727,5.81457113527,6.52516531727,6.52516531727,5.96617751317,6.5251653174,6.5251653174,6.5251653174,6.52516531737,4.83247020492,5.78744502453,4.62596854301,7.61650166684,5.29938797004,8.55434606111,5.75741103805,8.55434606135,8.55434606135,7.96504006994,8.55434606115,8.55434606115,7.07321036166,8.55434606145,8.55434606145,8.55434606095,8.55434606125,8.55434606125,8.55434606125,7.87928475255,8.33411334475,8.55434606075,6.61217495165,6.02039969741,5.41858991401,5.59180295859,6.50962562484,9.14743402304,8.06285717754,9.58002302594,9.350442103721,9.447848644921,10.815370997021,10.815370997421,10.537201251421,10.815370997421,7.38986914429,7.49160858249
"t122",7.18573558359,7.80861479321,9.17153637761,9.83720705361,9.83720705361,7.35318524981,6.88886581521,8.23620183861,9.83720705361,4.71152650043,6.11888908431,8.06753286787,8.06753286787,7.41302801431,7.67703143011,8.06753286821,8.06753286821,8.06753286831,8.06753286843,8.06753286843,8.06753286833,8.06753286833,8.06753286883,8.067532868394,8.067532868394,8.06753286833,8.06753286833,7.79113751403,7.66841723903,8.06753286873,8.0675328694,8.0675328694,8.06753286863,8.06753286923,7.82395287923,8.06753286913,8.06753286913,8.06753286893,8.06753286893,8.06753286893,8.06753286893,8.06753286887,8.06753286887,7.85461886463,8.06753286881,8.06753286881,8.06753286881,8.06753286881,8.06753286891,8.0675328688756,8.0675328688756,8.06753286911,6.87238978793,6.48674956147,8.06753286874,8.06753286874,7.22718993065,7.75573336335,7.62136901335,8.06753286875,8.06753286931,8.06753286851,8.06753286851,8.06753286911,6.46028455983,4.98472262953,6.08661489112,6.59728303433,6.97689632483,6.9768963248,2.93163083501,2.93163083501,2.93163083501,2.931630835,2.93163083508,2.93163083508,2.931630835,0.7528024284,0,1.1774033921,0.77557731166,3.57460690605,3.5746069061,3.5746069061,3.57460690615,3.57460690575,3.574606905833,3.574606905733,3.574606905733,3.574606905633,3.286754759723,3.554963803533,5.47356006933,5.685190973585,6.525165317185,6.525165317185,6.525165317265,6.436995695565,6.525165317265,6.525165317325,6.525165317325,5.787605518685,5.276188505285,4.449671015205,6.21003421325,6.52516531685,6.52516531685,6.52516531685,6.46800586813,6.52516531713,6.52516531713,4.48082123557,6.26136706217,6.52516531727,6.52516531727,5.81457113527,6.52516531727,6.52516531727,5.96617751317,6.5251653174,6.5251653174,6.5251653174,6.52516531737,4.83247020492,5.78744502453,4.62596854301,7.61650166684,5.29938797004,8.55434606111,5.75741103805,8.55434606135,8.55434606135,7.96504006994,8.55434606115,8.55434606115,7.07321036166,8.55434606145,8.55434606145,8.55434606095,8.55434606125,8.55434606125,8.55434606125,7.87928475255,8.33411334475,8.55434606075,6.61217495165,6.02039969741,5.41858991401,5.59180295859,6.50962562484,9.14743402304,8.06285717754,9.58002302594,9.350442103721,9.447848644921,10.815370997021,10.815370997421,10.537201251421,10.815370997421,7.38986914429,7.49160858249
"t115",7.18573558369,7.80861479331,9.17153637771,9.83720705371,9.83720705371,7.35318524991,6.88886581531,8.23620183871,9.83720705371,4.71152650053,6.11888908441,8.06753286797,8.06753286797,7.41302801441,7.67703143021,8.06753286831,8.06753286831,8.06753286841,8.06753286853,8.06753286853,8.06753286843,8.06753286843,8.06753286893,8.067532868494,8.067532868494,8.06753286843,8.06753286843,7.79113751413,7.66841723913,8.06753286883,8.0675328695,8.0675328695,8.06753286873,8.06753286933,7.82395287933,8.06753286923,8.06753286923,8.06753286903,8.06753286903,8.06753286903,8.06753286903,8.06753286897,8.06753286897,7.85461886473,8.06753286891,8.06753286891,8.06753286891,8.06753286891,8.06753286901,8.0675328689756,8.0675328689756,8.06753286921,6.87238978803,6.48674956157,8.06753286884,8.06753286884,7.22718993075,7.75573336345,7.62136901345,8.06753286885,8.06753286941,8.06753286861,8.06753286861,8.06753286921,6.46028455993,4.98472262963,6.08661489122,6.59728303443,6.97689632493,6.9768963249,2.93163083511,2.93163083511,2.93163083511,2.9316308351,2.93163083518,2.93163083518,2.9316308351,1.1774033921,1.1774033921,0,0.40434064336,3.57460690615,3.5746069062,3.5746069062,3.57460690625,3.57460690585,3.574606905933,3.574606905833,3.574606905833,3.574606905733,3.286754759823,3.554963803633,5.47356006943,5.685190973685,6.525165317285,6.525165317285,6.525165317365,6.436995695665,6.525165317365,6.525165317425,6.525165317425,5.787605518785,5.276188505385,4.449671015305,6.21003421335,6.52516531695,6.52516531695,6.52516531695,6.46800586823,6.52516531723,6.52516531723,4.48082123567,6.26136706227,6.52516531737,6.52516531737,5.81457113537,6.52516531737,6.52516531737,5.96617751327,6.5251653175,6.5251653175,6.5251653175,6.52516531747,4.83247020502,5.78744502463,4.62596854311,7.61650166694,5.29938797014,8.55434606121,5.75741103815,8.55434606145,8.55434606145,7.96504007004,8.55434606125,8.55434606125,7.07321036176,8.55434606155,8.55434606155,8.55434606105,8.55434606135,8.55434606135,8.55434606135,7.87928475265,8.33411334485,8.55434606085,6.61217495175,6.02039969751,5.41858991411,5.59180295869,6.50962562494,9.14743402314,8.06285717764,9.58002302604,9.350442103821,9.447848645021,10.815370997121,10.815370997521,10.537201251521,10.815370997521,7.38986914439,7.49160858259
"t116",6.78390950325,7.40678871287,8.76971029727,9.43538097327,9.43538097327,6.95135916947,6.48703973487,7.83437575827,9.43538097327,4.30970042009,5.71706300397,7.66570678753,7.66570678753,7.01120193397,7.27520534977,7.66570678787,7.66570678787,7.66570678797,7.66570678809,7.66570678809,7.66570678799,7.66570678799,7.66570678849,7.665706788054,7.665706788054,7.66570678799,7.66570678799,7.38931143369,7.26659115869,7.66570678839,7.66570678906,7.66570678906,7.66570678829,7.66570678889,7.42212679889,7.66570678879,7.66570678879,7.66570678859,7.66570678859,7.66570678859,7.66570678859,7.66570678853,7.66570678853,7.45279278429,7.66570678847,7.66570678847,7.66570678847,7.66570678847,7.66570678857,7.6657067885356,7.6657067885356,7.66570678877,6.47056370759,6.08492348113,7.6657067884,7.6657067884,6.82536385031,7.35390728301,7.21954293301,7.66570678841,7.66570678897,7.66570678817,7.66570678817,7.66570678877,6.05845847949,4.58289654919,5.68478881078,6.19545695399,6.57507024449,6.57507024446,2.52980475467,2.52980475467,2.52980475467,2.52980475466,2.52980475474,2.52980475474,2.52980475466,0.77557731166,0.77557731166,0.40434064336,0,3.17278082571,3.17278082576,3.17278082576,3.17278082581,3.17278082541,3.172780825493,3.172780825393,3.172780825393,3.172780825293,2.884928679383,3.153137723193,5.07173398899,5.283364893245,6.123339236845,6.123339236845,6.123339236925,6.035169615225,6.123339236925,6.123339236985,6.123339236985,5.385779438345,4.874362424945,4.047844934865,5.80820813291,6.12333923651,6.12333923651,6.12333923651,6.06617978779,6.12333923679,6.12333923679,4.07899515523,5.85954098183,6.12333923693,6.12333923693,5.41274505493,6.12333923693,6.12333923693,5.56435143283,6.12333923706,6.12333923706,6.12333923706,6.12333923703,4.43064412458,5.38561894419,4.22414246267,7.2146755865,4.8975618897,8.15251998077,5.35558495771,8.15251998101,8.15251998101,7.5632139896,8.15251998081,8.15251998081,6.67138428132,8.15251998111,8.15251998111,8.15251998061,8.15251998091,8.15251998091,8.15251998091,7.47745867221,7.93228726441,8.15251998041,6.21034887131,5.61857361707,5.01676383367,5.18997687825,6.1077995445,8.7456079427,7.6610310972,9.1781969456,8.948616023381,9.046022564581,10.413544916681,10.413544917081,10.135375171081,10.413544917081,6.98804306395,7.08978250215
"t128",7.18573558404,7.80861479366,9.17153637806,9.83720705406,9.83720705406,7.35318525026,6.88886581566,8.23620183906,9.83720705406,4.71152650088,6.11888908476,8.06753286832,8.06753286832,7.41302801476,7.67703143056,8.06753286866,8.06753286866,8.06753286876,8.06753286888,8.06753286888,8.06753286878,8.06753286878,8.06753286928,8.067532868844,8.067532868844,8.06753286878,8.06753286878,7.79113751448,7.66841723948,8.06753286918,8.06753286985,8.06753286985,8.06753286908,8.06753286968,7.82395287968,8.06753286958,8.06753286958,8.06753286938,8.06753286938,8.06753286938,8.06753286938,8.06753286932,8.06753286932,7.85461886508,8.06753286926,8.06753286926,8.06753286926,8.06753286926,8.06753286936,8.0675328693256,8.0675328693256,8.06753286956,6.87238978838,6.48674956192,8.06753286919,8.06753286919,7.2271899311,7.7557333638,7.6213690138,8.0675328692,8.06753286976,8.06753286896,8.06753286896,8.06753286956,6.46028456028,4.98472262998,6.08661489157,6.59728303478,6.97689632528,6.97689632525,3.57460690606,3.57460690606,3.57460690606,3.57460690605,3.57460690613,3.57460690613,3.57460690605,3.57460690605,3.57460690605,3.57460690615,3.17278082571,0,0.61391164545,0.61391164545,0.8682786367,3.4281743863,3.428174386383,3.428174386283,3.428174386283,3.428174386183,3.140322240273,3.408531284083,5.47356006978,5.685190974035,6.525165317635,6.525165317635,6.525165317715,6.436995696015,6.525165317715,6.525165317775,6.525165317775,5.787605519135,5.276188505735,4.449671015655,6.2100342137,6.5251653173,6.5251653173,6.5251653173,6.46800586858,6.52516531758,6.52516531758,4.48082123602,6.26136706262,6.52516531772,6.52516531772,5.81457113572,6.52516531772,6.52516531772,5.96617751362,6.52516531785,6.52516531785,6.52516531785,6.52516531782,4.83247020537,5.78744502498,4.62596854346,7.61650166729,5.29938797049,8.55434606156,5.7574110385,8.5543460618,8.5543460618,7.96504007039,8.5543460616,8.5543460616,7.07321036211,8.5543460619,8.5543460619,8.5543460614,8.5543460617,8.5543460617,8.5543460617,7.879284753,8.3341133452,8.5543460612,6.6121749521,6.02039969786,5.41858991446,5.59180295904,6.50962562529,9.14743402349,8.06285717799,9.58002302639,9.350442104171,9.447848645371,10.815370997471,10.815370997871,10.537201251871,10.815370997871,7.38986914474,7.49160858294
"t132",7.18573558409,7.80861479371,9.17153637811,9.83720705411,9.83720705411,7.35318525031,6.88886581571,8.23620183911,9.83720705411,4.71152650093,6.11888908481,8.06753286837,8.06753286837,7.41302801481,7.67703143061,8.06753286871,8.06753286871,8.06753286881,8.06753286893,8.06753286893,8.06753286883,8.06753286883,8.06753286933,8.067532868894,8.067532868894,8.06753286883,8.06753286883,7.79113751453,7.66841723953,8.06753286923,8.0675328699,8.0675328699,8.06753286913,8.06753286973,7.82395287973,8.06753286963,8.06753286963,8.06753286943,8.06753286943,8.06753286943,8.06753286943,8.06753286937,8.06753286937,7.85461886513,8.06753286931,8.06753286931,8.06753286931,8.06753286931,8.06753286941,8.0675328693756,8.0675328693756,8.06753286961,6.87238978843,6.48674956197,8.06753286924,8.06753286924,7.22718993115,7.75573336385,7.62136901385,8.06753286925,8.06753286981,8.06753286901,8.06753286901,8.06753286961,6.46028456033,4.98472263003,6.08661489162,6.59728303483,6.97689632533,6.9768963253,3.57460690611,3.57460690611,3.57460690611,3.5746069061,3.57460690618,3.57460690618,3.5746069061,3.5746069061,3.5746069061,3.5746069062,3.17278082576,0.61391164545,0,0.574881406,0.86827863675,3.42817438635,3.428174386433,3.428174386333,3.428174386333,3.428174386233,3.140322240323,3.408531284133,5.47356006983,5.685190974085,6.525165317685,6.525165317685,6.525165317765,6.436995696065,6.525165317765,6.525165317825,6.525165317825,5.787605519185,5.276188505785,4.449671015705,6.21003421375,6.52516531735,6.52516531735,6.52516531735,6.46800586863,6.52516531763,6.52516531763,4.48082123607,6.26136706267,6.52516531777,6.52516531777,5.81457113577,6.52516531777,6.52516531777,5.96617751367,6.5251653179,6.5251653179,6.5251653179,6.52516531787,4.83247020542,5.78744502503,4.62596854351,7.61650166734,5.29938797054,8.55434606161,5.75741103855,8.55434606185,8.55434606185,7.96504007044,8.55434606165,8.55434606165,7.07321036216,8.55434606195,8.55434606195,8.55434606145,8.55434606175,8.55434606175,8.55434606175,7.87928475305,8.33411334525,8.55434606125,6.61217495215,6.02039969791,5.41858991451,5.59180295909,6.50962562534,9.14743402354,8.06285717804,9.58002302644,9.350442104221,9.447848645421,10.815370997521,10.815370997921,10.537201251921,10.815370997921,7.38986914479,7.49160858299
"t133",7.18573558409,7.80861479371,9.17153637811,9.83720705411,9.83720705411,7.35318525031,6.88886581571,8.23620183911,9.83720705411,4.71152650093,6.11888908481,8.06753286837,8.06753286837,7.41302801481,7.67703143061,8.06753286871,8.06753286871,8.06753286881,8.06753286893,8.06753286893,8.06753286883,8.06753286883,8.06753286933,8.067532868894,8.067532868894,8.06753286883,8.06753286883,7.79113751453,7.66841723953,8.06753286923,8.0675328699,8.0675328699,8.06753286913,8.06753286973,7.82395287973,8.06753286963,8.06753286963,8.06753286943,8.06753286943,8.06753286943,8.06753286943,8.06753286937,8.06753286937,7.85461886513,8.06753286931,8.06753286931,8.06753286931,8.06753286931,8.06753286941,8.0675328693756,8.0675328693756,8.06753286961,6.87238978843,6.48674956197,8.06753286924,8.06753286924,7.22718993115,7.75573336385,7.62136901385,8.06753286925,8.06753286981,8.06753286901,8.06753286901,8.06753286961,6.46028456033,4.98472263003,6.08661489162,6.59728303483,6.97689632533,6.9768963253,3.57460690611,3.57460690611,3.57460690611,3.5746069061,3.57460690618,3.57460690618,3.5746069061,3.5746069061,3.5746069061,3.5746069062,3.17278082576,0.61391164545,0.574881406,0,0.86827863675,3.42817438635,3.428174386433,3.428174386333,3.428174386333,3.428174386233,3.140322240323,3.408531284133,5.47356006983,5.685190974085,6.525165317685,6.525165317685,6.525165317765,6.436995696065,6.525165317765,6.525165317825,6.525165317825,5.787605519185,5.276188505785,4.449671015705,6.21003421375,6.52516531735,6.52516531735,6.52516531735,6.46800586863,6.52516531763,6.52516531763,4.48082123607,6.26136706267,6.52516531777,6.52516531777,5.81457113577,6.52516531777,6.52516531777,5.96617751367,6.5251653179,6.5251653179,6.5251653179,6.52516531787,4.83247020542,5.78744502503,4.62596854351,7.61650166734,5.29938797054,8.55434606161,5.75741103855,8.55434606185,8.55434606185,7.96504007044,8.55434606165,8.55434606165,7.07321036216,8.55434606195,8.55434606195,8.55434606145,8.55434606175,8.55434606175,8.55434606175,7.87928475305,8.33411334525,8.55434606125,6.61217495215,6.02039969791,5.41858991451,5.59180295909,6.50962562534,9.14743402354,8.06285717804,9.58002302644,9.350442104221,9.447848645421,10.815370997521,10.815370997921,10.537201251921,10.815370997921,7.38986914479,7.49160858299
"t110",7.18573558414,7.80861479376,9.17153637816,9.83720705416,9.83720705416,7.35318525036,6.88886581576,8.23620183916,9.83720705416,4.71152650098,6.11888908486,8.06753286842,8.06753286842,7.41302801486,7.67703143066,8.06753286876,8.06753286876,8.06753286886,8.06753286898,8.06753286898,8.06753286888,8.06753286888,8.06753286938,8.067532868944,8.067532868944,8.06753286888,8.06753286888,7.79113751458,7.66841723958,8.06753286928,8.06753286995,8.06753286995,8.06753286918,8.06753286978,7.82395287978,8.06753286968,8.06753286968,8.06753286948,8.06753286948,8.06753286948,8.06753286948,8.06753286942,8.06753286942,7.85461886518,8.06753286936,8.06753286936,8.06753286936,8.06753286936,8.06753286946,8.0675328694256,8.0675328694256,8.06753286966,6.87238978848,6.48674956202,8.06753286929,8.06753286929,7.2271899312,7.7557333639,7.6213690139,8.0675328693,8.06753286986,8.06753286906,8.06753286906,8.06753286966,6.46028456038,4.98472263008,6.08661489167,6.59728303488,6.97689632538,6.97689632535,3.57460690616,3.57460690616,3.57460690616,3.57460690615,3.57460690623,3.57460690623,3.57460690615,3.57460690615,3.57460690615,3.57460690625,3.17278082581,0.8682786367,0.86827863675,0.86827863675,0,3.4281743864,3.428174386483,3.428174386383,3.428174386383,3.428174386283,3.140322240373,3.408531284183,5.47356006988,5.685190974135,6.525165317735,6.525165317735,6.525165317815,6.436995696115,6.525165317815,6.525165317875,6.525165317875,5.787605519235,5.276188505835,4.449671015755,6.2100342138,6.5251653174,6.5251653174,6.5251653174,6.46800586868,6.52516531768,6.52516531768,4.48082123612,6.26136706272,6.52516531782,6.52516531782,5.81457113582,6.52516531782,6.52516531782,5.96617751372,6.52516531795,6.52516531795,6.52516531795,6.52516531792,4.83247020547,5.78744502508,4.62596854356,7.61650166739,5.29938797059,8.55434606166,5.7574110386,8.5543460619,8.5543460619,7.96504007049,8.5543460617,8.5543460617,7.07321036221,8.554346062,8.554346062,8.5543460615,8.5543460618,8.5543460618,8.5543460618,7.8792847531,8.3341133453,8.5543460613,6.6121749522,6.02039969796,5.41858991456,5.59180295914,6.50962562539,9.14743402359,8.06285717809,9.58002302649,9.350442104271,9.447848645471,10.815370997571,10.815370997971,10.537201251971,10.815370997971,7.38986914484,7.49160858304
"t72",7.18573558374,7.80861479336,9.17153637776,9.83720705376,9.83720705376,7.35318524996,6.88886581536,8.23620183876,9.83720705376,4.71152650058,6.11888908446,8.06753286802,8.06753286802,7.41302801446,7.67703143026,8.06753286836,8.06753286836,8.06753286846,8.06753286858,8.06753286858,8.06753286848,8.06753286848,8.06753286898,8.067532868544,8.067532868544,8.06753286848,8.06753286848,7.79113751418,7.66841723918,8.06753286888,8.06753286955,8.06753286955,8.06753286878,8.06753286938,7.82395287938,8.06753286928,8.06753286928,8.06753286908,8.06753286908,8.06753286908,8.06753286908,8.06753286902,8.06753286902,7.85461886478,8.06753286896,8.06753286896,8.06753286896,8.06753286896,8.06753286906,8.0675328690256,8.0675328690256,8.06753286926,6.87238978808,6.48674956162,8.06753286889,8.06753286889,7.2271899308,7.7557333635,7.6213690135,8.0675328689,8.06753286946,8.06753286866,8.06753286866,8.06753286926,6.46028455998,4.98472262968,6.08661489127,6.59728303448,6.97689632498,6.97689632495,3.57460690576,3.57460690576,3.57460690576,3.57460690575,3.57460690583,3.57460690583,3.57460690575,3.57460690575,3.57460690575,3.57460690585,3.17278082541,3.4281743863,3.42817438635,3.42817438635,3.4281743864,0,1.625014420283,1.625014420183,1.625014420183,1.625014420083,1.337162274173,1.605371317983,5.47356006948,5.685190973735,6.525165317335,6.525165317335,6.525165317415,6.436995695715,6.525165317415,6.525165317475,6.525165317475,5.787605518835,5.276188505435,4.449671015355,6.2100342134,6.525165317,6.525165317,6.525165317,6.46800586828,6.52516531728,6.52516531728,4.48082123572,6.26136706232,6.52516531742,6.52516531742,5.81457113542,6.52516531742,6.52516531742,5.96617751332,6.52516531755,6.52516531755,6.52516531755,6.52516531752,4.83247020507,5.78744502468,4.62596854316,7.61650166699,5.29938797019,8.55434606126,5.7574110382,8.5543460615,8.5543460615,7.96504007009,8.5543460613,8.5543460613,7.07321036181,8.5543460616,8.5543460616,8.5543460611,8.5543460614,8.5543460614,8.5543460614,7.8792847527,8.3341133449,8.5543460609,6.6121749518,6.02039969756,5.41858991416,5.59180295874,6.50962562499,9.14743402319,8.06285717769,9.58002302609,9.350442103871,9.447848645071,10.815370997171,10.815370997571,10.537201251571,10.815370997571,7.38986914444,7.49160858264
