"","t1","t3","t4","t56","t65","t66","t30","t19","t163","t164","t165","t166","t39","t131","t132","t122","t135","t136","t82","t129","t130","t38","t145","t146","t57","t55","t81","t113","t114","t152","t155","t156","t111","t112","t84","t85","t50","t51","t133","t134","t148","t167","t168","t53","t72","t73","t41","t24","t25","t6","t16","t49","t105","t106","t83","t103","t104","t36","t161","t162","t141","t142","t17","t68","t75","t76","t10","t45","t46","t169","t170","t151","t147","t8","t22","t23","t21","t100","t101","t42","t43","t44","t95","t98","t99","t11","t32","t92","t93","t79","t80","t159","t160","t61","t62","t149","t150","t63","t64","t58","t52","t34","t18","t86","t87","t109","t110","t40","t107","t108","t26","t27","t28","t70","t77","t78","t94","t153","t154","t121","t115","t116","t102","t96","t139","t140","t137","t138","t74","t90","t91","t47","t48","t14","t15","t12","t13","t31","t33","t69","t71","t117","t118","t97","t125","t126","t37","t9","t7","t54","t143","t144","t157","t158","t67","t88","t89","t59","t60","t35","t20","t123","t124","t127","t128","t119","t120","t29","t5","t2"
"t147",9.92673224653,9.55790339123,7.29383860053,11.2603056399,10.3738379069,11.26030564,10.8680138103,10.3940740668,11.26030563898,11.26030563898,11.26030563899,11.26030563899,9.8850306654,11.2603056394,11.2603056394,11.2603056396,11.26030563958,11.26030563958,11.1917138792,11.2603056396,11.2603056396,10.4987590032,11.26030563936,11.26030563936,10.39042809076,10.1212705039,10.59241568996,11.26030563945,11.26030563945,11.26030563947,11.21326952289,11.2603056395,11.26030563946,11.10079849646,11.26030563946,11.26030563946,11.26030563948,11.26030563948,11.26030563948,11.26030563948,11.26030563938,11.26030563945,11.26030563945,10.195296307265,11.260305639465,11.260305639465,11.2603056395,10.037680158,9.10073832748,5.5500348318,5.3507057728,7.1249008353,7.12490083576,7.12490083576,7.12490083576,7.1249008358,7.1249008358,5.4172273011,7.1249008357,7.1249008357,7.1249008361,7.1249008361,4.7849116597,7.1249008353,7.1249008354,7.1249008354,3.7026578547,5.4368334197,6.0926373861,0.31281620927,0.31281620927,0.31281620926,0,4.4592192167,7.8640236005,6.38856573414,6.9984499788,8.3227874432,8.6367526505,7.5021700206,8.6367526512,7.6190685408,8.6367526507,8.63675265065,8.23642094365,5.7709467672,6.8216919175,8.44015915916,8.63675265056,8.63675265056,8.63675265056,8.63675265102,8.63675265102,7.64398310774,8.63675265106,8.63675265096,8.63675265096,8.01455488264,8.11646691204,8.63675265037,8.50125286357,8.03843469147,6.2464607956,8.01971482142,8.6367526505,8.6367526509,8.6367526509,8.6367526506,8.6367526512,8.6367526512,6.5696718305,6.8010261365,7.1612544774,8.636752651,8.636752651,7.93613909508,8.63675265103,8.63675265093,8.63675265093,8.63675265093,8.31331753849,8.63675265105,8.22765469015,8.63675265103,8.63675265103,8.63675265103,8.50066988433,8.63675265103,8.17864567353,8.63675265113,8.63675265113,7.5258796861,7.6669274478,6.22209579475,6.60507311355,5.7898243639,6.65679905089,9.03049395439,10.9723054206,10.972305421,10.972305421,10.972305421,10.7791320085,10.9723054209,10.972305421,10.972305421,10.468997441,7.6343474094,9.2731115091,9.82921811851,10.97230542201,10.97230542201,10.97230542195,10.97230542195,10.47771609221,10.97230542191,10.97230542191,10.09014331271,10.03904679121,10.97230542201,8.7119541029,10.97230542178,10.97230542178,10.97230542175,10.80344249555,10.97230542181,10.97230542181,8.89515710001,6.1553296263,6.848363004
"t8",7.13026179483,6.76143293953,4.49736814883,8.4638351882,7.5773674552,8.4638351883,8.0715433586,7.5976036151,8.46383518728,8.46383518728,8.46383518729,8.46383518729,7.0885602137,8.4638351877,8.4638351877,8.4638351879,8.46383518788,8.46383518788,8.3952434275,8.4638351879,8.4638351879,7.7022885515,8.46383518766,8.46383518766,7.59395763906,7.3248000522,7.79594523826,8.46383518775,8.46383518775,8.46383518777,8.41679907119,8.4638351878,8.46383518776,8.30432804476,8.46383518776,8.46383518776,8.46383518778,8.46383518778,8.46383518778,8.46383518778,8.46383518768,8.46383518775,8.46383518775,7.398825855565,8.463835187765,8.463835187765,8.4638351878,7.2412097063,6.30426787578,2.7535643801,2.7832959751,4.5574910376,4.55749103806,4.55749103806,4.55749103806,4.5574910381,4.5574910381,2.8498175034,4.557491038,4.557491038,4.5574910384,4.5574910384,2.217501862,4.5574910376,4.5574910377,4.5574910377,1.6898347714,3.9016870722,4.5574910386,4.55749103777,4.55749103777,4.55749103776,4.4592192167,0,5.0675531488,3.59209528244,4.2019795271,5.5263169915,5.8402821988,4.7056995689,5.8402821995,4.8225980891,5.840282199,5.84028219895,5.43995049195,2.9744763155,4.0252214658,5.64368870746,5.84028219886,5.84028219886,5.84028219886,5.84028219932,5.84028219932,4.84751265604,5.84028219936,5.84028219926,5.84028219926,5.21808443094,5.31999646034,5.84028219867,5.70478241187,5.24196423977,3.4499903439,5.22324436972,5.8402821988,5.8402821992,5.8402821992,5.8402821989,5.8402821995,5.8402821995,3.7732013788,4.0045556848,4.3647840257,5.8402821993,5.8402821993,5.13966864338,5.84028219933,5.84028219923,5.84028219923,5.84028219923,5.51684708679,5.84028219935,5.43118423845,5.84028219933,5.84028219933,5.84028219933,5.70419943263,5.84028219933,5.38217522183,5.84028219943,5.84028219943,4.7294092344,4.8704569961,3.42562534305,3.80860266185,2.9933539122,3.86032859919,6.23402350269,8.1758349689,8.1758349693,8.1758349693,8.1758349693,7.9826615568,8.1758349692,8.1758349693,8.1758349693,7.6725269893,4.8378769577,6.4766410574,7.03274766681,8.17583497031,8.17583497031,8.17583497025,8.17583497025,7.68124564051,8.17583497021,8.17583497021,7.29367286101,7.24257633951,8.17583497031,5.9154836512,8.17583497008,8.17583497008,8.17583497005,8.00697204385,8.17583497011,8.17583497011,6.09868664831,3.3588591746,4.0518925523
"t22",9.25227501743,8.88344616213,6.61938137143,10.5858484108,9.6993806778,10.5858484109,10.1935565812,9.7196168377,10.58584840988,10.58584840988,10.58584840989,10.58584840989,9.2105734363,10.5858484103,10.5858484103,10.5858484105,10.58584841048,10.58584841048,10.5172566501,10.5858484105,10.5858484105,9.8243017741,10.58584841026,10.58584841026,9.71597086166,9.4468132748,9.91795846086,10.58584841035,10.58584841035,10.58584841037,10.53881229379,10.5858484104,10.58584841036,10.42634126736,10.58584841036,10.58584841036,10.58584841038,10.58584841038,10.58584841038,10.58584841038,10.58584841028,10.58584841035,10.58584841035,9.520839078165,10.585848410365,10.585848410365,10.5858484104,9.3632229289,8.42628109838,4.8755776027,6.1881003589,7.9622954214,7.96229542186,7.96229542186,7.96229542186,7.9622954219,7.9622954219,6.2546218872,7.9622954218,7.9622954218,7.9622954222,7.9622954222,5.6223062458,7.9622954214,7.9622954215,7.9622954215,5.0946391552,7.306491456,7.9622954224,7.96229542157,7.96229542157,7.96229542156,7.8640236005,5.0675531488,0,1.50899428764,4.4130370043,5.7373744687,6.051339676,4.9167570461,6.0513396767,5.0336555663,6.0513396762,6.05133967615,5.65100796915,3.1855337927,5.786168145,7.40463538666,7.60122887806,7.60122887806,7.60122887806,7.60122887852,7.60122887852,6.60845933524,7.60122887856,7.60122887846,7.60122887846,6.97903111014,7.08094313954,7.60122887787,7.46572909107,7.00291091897,5.2109370231,6.98419104892,7.601228878,7.6012288784,7.6012288784,7.6012288781,7.6012288787,7.6012288787,5.534148058,5.765502364,6.1257307049,7.6012288785,7.6012288785,6.90061532258,7.60122887853,7.60122887843,7.60122887843,7.60122887843,7.27779376599,7.60122887855,7.19213091765,7.60122887853,7.60122887853,7.60122887853,7.46514611183,7.60122887853,7.14312190103,7.60122887863,7.60122887863,6.4903559136,6.6314036753,5.18657202225,5.56954934105,4.7543005914,5.62127527839,8.35603672529,10.2978481915,10.2978481919,10.2978481919,10.2978481919,10.1046747794,10.2978481918,10.2978481919,10.2978481919,9.7945402119,6.9598901803,8.59865428,9.15476088941,10.29784819291,10.29784819291,10.29784819285,10.29784819285,9.80325886311,10.29784819281,10.29784819281,9.41568608361,9.36458956211,10.29784819291,8.0374968738,10.29784819268,10.29784819268,10.29784819265,10.12898526645,10.29784819271,10.29784819271,8.22069987091,5.4808723972,6.1739057749
"t23",7.77681715107,7.40798829577,5.14392350507,9.11039054444,8.22392281144,9.11039054454,8.71809871484,8.24415897134,9.11039054352,9.11039054352,9.11039054353,9.11039054353,7.73511556994,9.11039054394,9.11039054394,9.11039054414,9.11039054412,9.11039054412,9.04179878374,9.11039054414,9.11039054414,8.34884390774,9.1103905439,9.1103905439,8.2405129953,7.97135540844,8.4425005945,9.11039054399,9.11039054399,9.11039054401,9.06335442743,9.11039054404,9.110390544,8.950883401,9.110390544,9.110390544,9.11039054402,9.11039054402,9.11039054402,9.11039054402,9.11039054392,9.11039054399,9.11039054399,8.045381211805,9.110390544005,9.110390544005,9.11039054404,7.88776506254,6.95082323202,3.40011973634,4.71264249254,6.48683755504,6.4868375555,6.4868375555,6.4868375555,6.48683755554,6.48683755554,4.77916402084,6.48683755544,6.48683755544,6.48683755584,6.48683755584,4.14684837944,6.48683755504,6.48683755514,6.48683755514,3.61918128884,5.83103358964,6.48683755604,6.48683755521,6.48683755521,6.4868375552,6.38856573414,3.59209528244,1.50899428764,0,2.93757913794,4.26191660234,4.57588180964,3.44129917974,4.57588181034,3.55819769994,4.57588180984,4.57588180979,4.17555010279,1.71007592634,4.31071027864,5.9291775203,6.1257710117,6.1257710117,6.1257710117,6.12577101216,6.12577101216,5.13300146888,6.1257710122,6.1257710121,6.1257710121,5.50357324378,5.60548527318,6.12577101151,5.99027122471,5.52745305261,3.73547915674,5.50873318256,6.12577101164,6.12577101204,6.12577101204,6.12577101174,6.12577101234,6.12577101234,4.05869019164,4.29004449764,4.65027283854,6.12577101214,6.12577101214,5.42515745622,6.12577101217,6.12577101207,6.12577101207,6.12577101207,5.80233589963,6.12577101219,5.71667305129,6.12577101217,6.12577101217,6.12577101217,5.98968824547,6.12577101217,5.66766403467,6.12577101227,6.12577101227,5.01489804724,5.15594580894,3.71111415589,4.09409147469,3.27884272504,4.14581741203,6.88057885893,8.82239032514,8.82239032554,8.82239032554,8.82239032554,8.62921691304,8.82239032544,8.82239032554,8.82239032554,8.31908234554,5.48443231394,7.12319641364,7.67930302305,8.82239032655,8.82239032655,8.82239032649,8.82239032649,8.32780099675,8.82239032645,8.82239032645,7.94022821725,7.88913169575,8.82239032655,6.56203900744,8.82239032632,8.82239032632,8.82239032629,8.65352740009,8.82239032635,8.82239032635,6.74524200455,4.00541453084,4.69844790854
"t21",8.38670139573,8.01787254043,5.75380774973,9.7202747891,8.8338070561,9.7202747892,9.3279829595,8.854043216,9.72027478818,9.72027478818,9.72027478819,9.72027478819,8.3449998146,9.7202747886,9.7202747886,9.7202747888,9.72027478878,9.72027478878,9.6516830284,9.7202747888,9.7202747888,8.9587281524,9.72027478856,9.72027478856,8.85039723996,8.5812396531,9.05238483916,9.72027478865,9.72027478865,9.72027478867,9.67323867209,9.7202747887,9.72027478866,9.56076764566,9.72027478866,9.72027478866,9.72027478868,9.72027478868,9.72027478868,9.72027478868,9.72027478858,9.72027478865,9.72027478865,8.655265456465,9.720274788665,9.720274788665,9.7202747887,8.4976493072,7.56070747668,4.010003981,5.3225267372,7.0967217997,7.09672180016,7.09672180016,7.09672180016,7.0967218002,7.0967218002,5.3890482655,7.0967218001,7.0967218001,7.0967218005,7.0967218005,4.7567326241,7.0967217997,7.0967217998,7.0967217998,4.2290655335,6.4409178343,7.0967218007,7.09672179987,7.09672179987,7.09672179986,6.9984499788,4.2019795271,4.4130370043,2.93757913794,0,2.6038670968,2.9178323041,1.7832496742,2.9178323048,1.9001481944,2.9178323043,2.91783230425,2.51750059725,2.0777059608,4.9205945233,6.53906176496,6.73565525636,6.73565525636,6.73565525636,6.73565525682,6.73565525682,5.74288571354,6.73565525686,6.73565525676,6.73565525676,6.11345748844,6.21536951784,6.73565525617,6.60015546937,6.13733729727,4.3453634014,6.11861742722,6.7356552563,6.7356552567,6.7356552567,6.7356552564,6.735655257,6.735655257,4.6685744363,4.8999287423,5.2601570832,6.7356552568,6.7356552568,6.03504170088,6.73565525683,6.73565525673,6.73565525673,6.73565525673,6.41222014429,6.73565525685,6.32655729595,6.73565525683,6.73565525683,6.73565525683,6.59957249013,6.73565525683,6.27754827933,6.73565525693,6.73565525693,5.6247822919,5.7658300536,4.32099840055,4.70397571935,3.8887269697,4.75570165669,7.49046310359,9.4322745698,9.4322745702,9.4322745702,9.4322745702,9.2391011577,9.4322745701,9.4322745702,9.4322745702,8.9289665902,6.0943165586,7.7330806583,8.28918726771,9.43227457121,9.43227457121,9.43227457115,9.43227457115,8.93768524141,9.43227457111,9.43227457111,8.55011246191,8.49901594041,9.43227457121,7.1719232521,9.43227457098,9.43227457098,9.43227457095,9.26341164475,9.43227457101,9.43227457101,7.35512624921,4.6152987755,5.3083321532
"t100",9.71103886013,9.34221000483,7.07814521413,11.0446122535,10.1581445205,11.0446122536,10.6523204239,10.1783806804,11.04461225258,11.04461225258,11.04461225259,11.04461225259,9.669337279,11.044612253,11.044612253,11.0446122532,11.04461225318,11.04461225318,10.9760204928,11.0446122532,11.0446122532,10.2830656168,11.04461225296,11.04461225296,10.17473470436,9.9055771175,10.37672230356,11.04461225305,11.04461225305,11.04461225307,10.99757613649,11.0446122531,11.04461225306,10.88510511006,11.04461225306,11.04461225306,11.04461225308,11.04461225308,11.04461225308,11.04461225308,11.04461225298,11.04461225305,11.04461225305,9.979602920865,11.044612253065,11.044612253065,11.0446122531,9.8219867716,8.88504494108,5.3343414454,6.6468642016,8.4210592641,8.42105926456,8.42105926456,8.42105926456,8.4210592646,8.4210592646,6.7133857299,8.4210592645,8.4210592645,8.4210592649,8.4210592649,6.0810700885,8.4210592641,8.4210592642,8.4210592642,5.5534029979,7.7652552987,8.4210592651,8.42105926427,8.42105926427,8.42105926426,8.3227874432,5.5263169915,5.7373744687,4.26191660234,2.6038670968,0,0.5964585779,1.732865818,3.6814172958,2.6637331854,3.6814172953,3.68141729525,3.28108558825,3.4020434252,6.2449319877,7.86339922936,8.05999272076,8.05999272076,8.05999272076,8.05999272122,8.05999272122,7.06722317794,8.05999272126,8.05999272116,8.05999272116,7.43779495284,7.53970698224,8.05999272057,7.92449293377,7.46167476167,5.6697008658,7.44295489162,8.0599927207,8.0599927211,8.0599927211,8.0599927208,8.0599927214,8.0599927214,5.9929119007,6.2242662067,6.5844945476,8.0599927212,8.0599927212,7.35937916528,8.05999272123,8.05999272113,8.05999272113,8.05999272113,7.73655760869,8.05999272125,7.65089476035,8.05999272123,8.05999272123,8.05999272123,7.92390995453,8.05999272123,7.60188574373,8.05999272133,8.05999272133,6.9491197563,7.090167518,5.64533586495,6.02831318375,5.2130644341,6.08003912109,8.81480056799,10.7566120342,10.7566120346,10.7566120346,10.7566120346,10.5634386221,10.7566120345,10.7566120346,10.7566120346,10.2533040546,7.418654023,9.0574181227,9.61352473211,10.75661203561,10.75661203561,10.75661203555,10.75661203555,10.26202270581,10.75661203551,10.75661203551,9.87444992631,9.82335340481,10.75661203561,8.4962607165,10.75661203538,10.75661203538,10.75661203535,10.58774910915,10.75661203541,10.75661203541,8.67946371361,5.9396362399,6.6326696176
"t101",10.02500406743,9.65617521213,7.39211042143,11.3585774608,10.4721097278,11.3585774609,10.9662856312,10.4923458877,11.35857745988,11.35857745988,11.35857745989,11.35857745989,9.9833024863,11.3585774603,11.3585774603,11.3585774605,11.35857746048,11.35857746048,11.2899857001,11.3585774605,11.3585774605,10.5970308241,11.35857746026,11.35857746026,10.48869991166,10.2195423248,10.69068751086,11.35857746035,11.35857746035,11.35857746037,11.31154134379,11.3585774604,11.35857746036,11.19907031736,11.35857746036,11.35857746036,11.35857746038,11.35857746038,11.35857746038,11.35857746038,11.35857746028,11.35857746035,11.35857746035,10.293568128165,11.358577460365,11.358577460365,11.3585774604,10.1359519789,9.19901014838,5.6483066527,6.9608294089,8.7350244714,8.73502447186,8.73502447186,8.73502447186,8.7350244719,8.7350244719,7.0273509372,8.7350244718,8.7350244718,8.7350244722,8.7350244722,6.3950352958,8.7350244714,8.7350244715,8.7350244715,5.8673682052,8.079220506,8.7350244724,8.73502447157,8.73502447157,8.73502447156,8.6367526505,5.8402821988,6.051339676,4.57588180964,2.9178323041,0.5964585779,0,2.0468310253,3.9953825031,2.9776983927,3.9953825026,3.99538250255,3.59505079555,3.7160086325,6.558897195,8.17736443666,8.37395792806,8.37395792806,8.37395792806,8.37395792852,8.37395792852,7.38118838524,8.37395792856,8.37395792846,8.37395792846,7.75176016014,7.85367218954,8.37395792787,8.23845814107,7.77563996897,5.9836660731,7.75692009892,8.373957928,8.3739579284,8.3739579284,8.3739579281,8.3739579287,8.3739579287,6.306877108,6.538231414,6.8984597549,8.3739579285,8.3739579285,7.67334437258,8.37395792853,8.37395792843,8.37395792843,8.37395792843,8.05052281599,8.37395792855,7.96485996765,8.37395792853,8.37395792853,8.37395792853,8.23787516183,8.37395792853,7.91585095103,8.37395792863,8.37395792863,7.2630849636,7.4041327253,5.95930107225,6.34227839105,5.5270296414,6.39400432839,9.12876577529,11.0705772415,11.0705772419,11.0705772419,11.0705772419,10.8774038294,11.0705772418,11.0705772419,11.0705772419,10.5672692619,7.7326192303,9.37138333,9.92748993941,11.07057724291,11.07057724291,11.07057724285,11.07057724285,10.57598791311,11.07057724281,11.07057724281,10.18841513361,10.13731861211,11.07057724291,8.8102259238,11.07057724268,11.07057724268,11.07057724265,10.90171431645,11.07057724271,11.07057724271,8.99342892091,6.2536014472,6.9466348249
"t42",8.89042143753,8.52159258223,6.25752779153,10.2239948309,9.3375270979,10.223994831,9.8317030013,9.3577632578,10.22399482998,10.22399482998,10.22399482999,10.22399482999,8.8487198564,10.2239948304,10.2239948304,10.2239948306,10.22399483058,10.22399483058,10.1554030702,10.2239948306,10.2239948306,9.4624481942,10.22399483036,10.22399483036,9.35411728176,9.0849596949,9.55610488096,10.22399483045,10.22399483045,10.22399483047,10.17695871389,10.2239948305,10.22399483046,10.06448768746,10.22399483046,10.22399483046,10.22399483048,10.22399483048,10.22399483048,10.22399483048,10.22399483038,10.22399483045,10.22399483045,9.158985498265,10.223994830465,10.223994830465,10.2239948305,9.001369349,8.06442751848,4.5137240228,5.826246779,7.6004418415,7.60044184196,7.60044184196,7.60044184196,7.600441842,7.600441842,5.8927683073,7.6004418419,7.6004418419,7.6004418423,7.6004418423,5.2604526659,7.6004418415,7.6004418416,7.6004418416,4.7327855753,6.9446378761,7.6004418425,7.60044184167,7.60044184167,7.60044184166,7.5021700206,4.7056995689,4.9167570461,3.44129917974,1.7832496742,1.732865818,2.0468310253,0,2.8607998732,1.8431157628,2.8607998727,2.86079987265,2.46046816565,2.5814260026,5.4243145651,7.04278180676,7.23937529816,7.23937529816,7.23937529816,7.23937529862,7.23937529862,6.24660575534,7.23937529866,7.23937529856,7.23937529856,6.61717753024,6.71908955964,7.23937529797,7.10387551117,6.64105733907,4.8490834432,6.62233746902,7.2393752981,7.2393752985,7.2393752985,7.2393752982,7.2393752988,7.2393752988,5.1722944781,5.4036487841,5.763877125,7.2393752986,7.2393752986,6.53876174268,7.23937529863,7.23937529853,7.23937529853,7.23937529853,6.91594018609,7.23937529865,6.83027733775,7.23937529863,7.23937529863,7.23937529863,7.10329253193,7.23937529863,6.78126832113,7.23937529873,7.23937529873,6.1285023337,6.2695500954,4.82471844235,5.20769576115,4.3924470115,5.25942169849,7.99418314539,9.9359946116,9.935994612,9.935994612,9.935994612,9.7428211995,9.9359946119,9.935994612,9.935994612,9.432686632,6.5980366004,8.2368007001,8.79290730951,9.93599461301,9.93599461301,9.93599461295,9.93599461295,9.44140528321,9.93599461291,9.93599461291,9.05383250371,9.00273598221,9.93599461301,7.6756432939,9.93599461278,9.93599461278,9.93599461275,9.76713168655,9.93599461281,9.93599461281,7.85884629101,5.1190188173,5.812052195
"t43",10.02500406813,9.65617521283,7.39211042213,11.3585774615,10.4721097285,11.3585774616,10.9662856319,10.4923458884,11.35857746058,11.35857746058,11.35857746059,11.35857746059,9.983302487,11.358577461,11.358577461,11.3585774612,11.35857746118,11.35857746118,11.2899857008,11.3585774612,11.3585774612,10.5970308248,11.35857746096,11.35857746096,10.48869991236,10.2195423255,10.69068751156,11.35857746105,11.35857746105,11.35857746107,11.31154134449,11.3585774611,11.35857746106,11.19907031806,11.35857746106,11.35857746106,11.35857746108,11.35857746108,11.35857746108,11.35857746108,11.35857746098,11.35857746105,11.35857746105,10.293568128865,11.358577461065,11.358577461065,11.3585774611,10.1359519796,9.19901014908,5.6483066534,6.9608294096,8.7350244721,8.73502447256,8.73502447256,8.73502447256,8.7350244726,8.7350244726,7.0273509379,8.7350244725,8.7350244725,8.7350244729,8.7350244729,6.3950352965,8.7350244721,8.7350244722,8.7350244722,5.8673682059,8.0792205067,8.7350244731,8.73502447227,8.73502447227,8.73502447226,8.6367526512,5.8402821995,6.0513396767,4.57588181034,2.9178323048,3.6814172958,3.9953825031,2.8607998732,0,2.0809924996,3.6309557015,3.63095570145,3.23062399445,3.7160086332,6.5588971957,8.17736443736,8.37395792876,8.37395792876,8.37395792876,8.37395792922,8.37395792922,7.38118838594,8.37395792926,8.37395792916,8.37395792916,7.75176016084,7.85367219024,8.37395792857,8.23845814177,7.77563996967,5.9836660738,7.75692009962,8.3739579287,8.3739579291,8.3739579291,8.3739579288,8.3739579294,8.3739579294,6.3068771087,6.5382314147,6.8984597556,8.3739579292,8.3739579292,7.67334437328,8.37395792923,8.37395792913,8.37395792913,8.37395792913,8.05052281669,8.37395792925,7.96485996835,8.37395792923,8.37395792923,8.37395792923,8.23787516253,8.37395792923,7.91585095173,8.37395792933,8.37395792933,7.2630849643,7.404132726,5.95930107295,6.34227839175,5.5270296421,6.39400432909,9.12876577599,11.0705772422,11.0705772426,11.0705772426,11.0705772426,10.8774038301,11.0705772425,11.0705772426,11.0705772426,10.5672692626,7.732619231,9.3713833307,9.92748994011,11.07057724361,11.07057724361,11.07057724355,11.07057724355,10.57598791381,11.07057724351,11.07057724351,10.18841513431,10.13731861281,11.07057724361,8.8102259245,11.07057724338,11.07057724338,11.07057724335,10.90171431715,11.07057724341,11.07057724341,8.99342892161,6.2536014479,6.9466348256
"t44",9.00731995773,8.63849110243,6.37442631173,10.3408933511,9.4544256181,10.3408933512,9.9486015215,9.474661778,10.34089335018,10.34089335018,10.34089335019,10.34089335019,8.9656183766,10.3408933506,10.3408933506,10.3408933508,10.34089335078,10.34089335078,10.2723015904,10.3408933508,10.3408933508,9.5793467144,10.34089335056,10.34089335056,9.47101580196,9.2018582151,9.67300340116,10.34089335065,10.34089335065,10.34089335067,10.29385723409,10.3408933507,10.34089335066,10.18138620766,10.34089335066,10.34089335066,10.34089335068,10.34089335068,10.34089335068,10.34089335068,10.34089335058,10.34089335065,10.34089335065,9.275884018465,10.340893350665,10.340893350665,10.3408933507,9.1182678692,8.18132603868,4.630622543,5.9431452992,7.7173403617,7.71734036216,7.71734036216,7.71734036216,7.7173403622,7.7173403622,6.0096668275,7.7173403621,7.7173403621,7.7173403625,7.7173403625,5.3773511861,7.7173403617,7.7173403618,7.7173403618,4.8496840955,7.0615363963,7.7173403627,7.71734036187,7.71734036187,7.71734036186,7.6190685408,4.8225980891,5.0336555663,3.55819769994,1.9001481944,2.6637331854,2.9776983927,1.8431157628,2.0809924996,0,2.6132715911,2.61327159105,2.21293988405,2.6983245228,5.5412130853,7.15968032696,7.35627381836,7.35627381836,7.35627381836,7.35627381882,7.35627381882,6.36350427554,7.35627381886,7.35627381876,7.35627381876,6.73407605044,6.83598807984,7.35627381817,7.22077403137,6.75795585927,4.9659819634,6.73923598922,7.3562738183,7.3562738187,7.3562738187,7.3562738184,7.356273819,7.356273819,5.2891929983,5.5205473043,5.8807756452,7.3562738188,7.3562738188,6.65566026288,7.35627381883,7.35627381873,7.35627381873,7.35627381873,7.03283870629,7.35627381885,6.94717585795,7.35627381883,7.35627381883,7.35627381883,7.22019105213,7.35627381883,6.89816684133,7.35627381893,7.35627381893,6.2454008539,6.3864486156,4.94161696255,5.32459428135,4.5093455317,5.37632021869,8.11108166559,10.0528931318,10.0528931322,10.0528931322,10.0528931322,9.8597197197,10.0528931321,10.0528931322,10.0528931322,9.5495851522,6.7149351206,8.3536992203,8.90980582971,10.05289313321,10.05289313321,10.05289313315,10.05289313315,9.55830380341,10.05289313311,10.05289313311,9.17073102391,9.11963450241,10.05289313321,7.7925418141,10.05289313298,10.05289313298,10.05289313295,9.88403020675,10.05289313301,10.05289313301,7.97574481121,5.2359173375,5.9289507152
"t95",10.02500406763,9.65617521233,7.39211042163,11.358577461,10.472109728,11.3585774611,10.9662856314,10.4923458879,11.35857746008,11.35857746008,11.35857746009,11.35857746009,9.9833024865,11.3585774605,11.3585774605,11.3585774607,11.35857746068,11.35857746068,11.2899857003,11.3585774607,11.3585774607,10.5970308243,11.35857746046,11.35857746046,10.48869991186,10.219542325,10.69068751106,11.35857746055,11.35857746055,11.35857746057,11.31154134399,11.3585774606,11.35857746056,11.19907031756,11.35857746056,11.35857746056,11.35857746058,11.35857746058,11.35857746058,11.35857746058,11.35857746048,11.35857746055,11.35857746055,10.293568128365,11.358577460565,11.358577460565,11.3585774606,10.1359519791,9.19901014858,5.6483066529,6.9608294091,8.7350244716,8.73502447206,8.73502447206,8.73502447206,8.7350244721,8.7350244721,7.0273509374,8.735024472,8.735024472,8.7350244724,8.7350244724,6.395035296,8.7350244716,8.7350244717,8.7350244717,5.8673682054,8.0792205062,8.7350244726,8.73502447177,8.73502447177,8.73502447176,8.6367526507,5.840282199,6.0513396762,4.57588180984,2.9178323043,3.6814172953,3.9953825026,2.8607998727,3.6309557015,2.6132715911,0,1.12285626695,0.72252455995,3.7160086327,6.5588971952,8.17736443686,8.37395792826,8.37395792826,8.37395792826,8.37395792872,8.37395792872,7.38118838544,8.37395792876,8.37395792866,8.37395792866,7.75176016034,7.85367218974,8.37395792807,8.23845814127,7.77563996917,5.9836660733,7.75692009912,8.3739579282,8.3739579286,8.3739579286,8.3739579283,8.3739579289,8.3739579289,6.3068771082,6.5382314142,6.8984597551,8.3739579287,8.3739579287,7.67334437278,8.37395792873,8.37395792863,8.37395792863,8.37395792863,8.05052281619,8.37395792875,7.96485996785,8.37395792873,8.37395792873,8.37395792873,8.23787516203,8.37395792873,7.91585095123,8.37395792883,8.37395792883,7.2630849638,7.4041327255,5.95930107245,6.34227839125,5.5270296416,6.39400432859,9.12876577549,11.0705772417,11.0705772421,11.0705772421,11.0705772421,10.8774038296,11.070577242,11.0705772421,11.0705772421,10.5672692621,7.7326192305,9.3713833302,9.92748993961,11.07057724311,11.07057724311,11.07057724305,11.07057724305,10.57598791331,11.07057724301,11.07057724301,10.18841513381,10.13731861231,11.07057724311,8.810225924,11.07057724288,11.07057724288,11.07057724285,10.90171431665,11.07057724291,11.07057724291,8.99342892111,6.2536014474,6.9466348251
