"","t1","t43","t163","t164","t91","t92","t76","t77","t37","t17","t31","t39","t40","t115","t116","t119","t120","t19","t90","t169","t170","t167","t168","t121","t64","t65","t93","t137","t138","t108","t100","t101","t81","t82","t46","t83","t152","t153","t6","t7","t8","t28","t111","t112","t141","t142","t15","t173","t174","t59","t23","t5","t33","t38","t113","t114","t22","t29","t53","t54","t27","t18","t3","t4","t109","t110","t80","t57","t51","t52","t41","t55","t95","t96","t146","t147","t156","t157","t118","t16","t12","t13","t11","t134","t171","t172","t49","t50","t14","t21","t44","t45","t70","t71","t68","t69","t99","t103","t165","t166","t139","t158","t159","t62","t63","t60","t72","t132","t133","t32","t135","t136","t128","t129","t67","t56","t30","t88","t89","t75","t73","t74","t106","t107","t66","t58","t104","t105","t117","t144","t145","t143","t84","t122","t154","t155","t126","t127","t160","t161","t162","t85","t42","t9","t10","t36","t61","t86","t87","t47","t48","t130","t131","t94","t79","t102","t123","t124","t78","t97","t98","t125","t148","t149","t140","t150","t151","t34","t35","t26","t20","t24","t25","t2"
"t141",4.94599334023,8.19125132021,8.19125132027,8.19125132027,8.09604031891,8.19125132031,6.70228841902,6.1650135617,5.85848530882,4.70032919882,4.84591359092,6.02749189198,6.16960032848,7.01934252328,7.01934252328,7.01934252338,7.01934252338,4.69932992848,7.0193425241,7.019342524083,7.019342524083,7.01934252411,7.01934252411,7.0193425241,7.01934252427,6.73315510197,7.01934252409,7.01934252409,7.01934252409,7.01934252409,6.83671447399,7.01934252399,6.23573606336,7.01934252409,5.8283554939,6.3377993149,7.0193425242,7.0193425242,7.0193425235,3.67663886502,4.07884947,2.45995460043,1.8013022995,1.8013022995,0,0.3295188384,4.6208467711,6.127369930803,6.127369930803,5.2475547282,4.2959594918,3.91672370346,5.32380142833,5.77280219072,6.99211348661,7.39149685392,5.41179904751,7.43294172151,6.36390648801,6.67913514361,4.98937211143,5.63432375421,6.84548535472,6.28756165142,9.82198261192,9.46126049002,9.04892424965,9.01109273152,8.5251026743,8.69412918027,8.68593146702,8.58839456621,9.82198261192,9.82198261192,9.82198261191,9.82198261191,9.82198261189,9.82198261189,9.82198261192,8.06260359612,6.96929289729,7.53997095129,7.67985681985,9.82198261235,9.821982612399,9.821982612399,8.8754646311,9.8219826116,7.91359817992,7.32729388482,9.82198261242,8.97168540732,9.82198261182,8.90336657791,9.82198261182,9.82198261182,9.69824397922,9.82198261172,9.82198261173,9.82198261173,9.82198261182,9.82198261183,9.82198261183,9.82198261162,9.45045394192,9.25353796222,9.31269068232,9.82198261182,9.82198261182,7.64617276669,9.82198261212,9.82198261212,9.82198261182,9.82198261182,9.82198261162,9.78112831422,9.15864883102,9.82198261182,9.82198261182,9.82198261172,9.82198261182,9.12998516292,9.82198261182,9.76203379072,9.42552979892,9.82198261181,9.82198261181,9.82198261181,9.73512590902,9.82198261176,9.82198261176,9.82198261182,9.82198261182,9.821982611781,9.821982611851,9.821982611851,9.821982611681,9.821982611681,9.821982611731,9.821982611731,9.821982611731,9.701217083581,9.20787047382,7.22540170632,6.95377541442,8.4259508276,8.99988485395,9.82198261245,9.82198261245,8.56217856871,8.75799281807,9.821982612341,9.821982612341,9.821982612341,9.059243977291,9.821982612291,9.821982612291,9.821982612291,9.82198261237,9.82198261229,9.82198261229,9.82198261237,9.82198261235,9.82198261235,9.82198261237,9.82198261205,9.82198261205,9.82198261265,8.19181745925,7.44171530092,7.45705876842,8.29529551313,7.96940491643,5.84985580643
"t142",4.94599334023,8.19125132021,8.19125132027,8.19125132027,8.09604031891,8.19125132031,6.70228841902,6.1650135617,5.85848530882,4.70032919882,4.84591359092,6.02749189198,6.16960032848,7.01934252328,7.01934252328,7.01934252338,7.01934252338,4.69932992848,7.0193425241,7.019342524083,7.019342524083,7.01934252411,7.01934252411,7.0193425241,7.01934252427,6.73315510197,7.01934252409,7.01934252409,7.01934252409,7.01934252409,6.83671447399,7.01934252399,6.23573606336,7.01934252409,5.8283554939,6.3377993149,7.0193425242,7.0193425242,7.0193425235,3.67663886502,4.07884947,2.45995460043,1.8013022995,1.8013022995,0.3295188384,0,4.6208467711,6.127369930803,6.127369930803,5.2475547282,4.2959594918,3.91672370346,5.32380142833,5.77280219072,6.99211348661,7.39149685392,5.41179904751,7.43294172151,6.36390648801,6.67913514361,4.98937211143,5.63432375421,6.84548535472,6.28756165142,9.82198261192,9.46126049002,9.04892424965,9.01109273152,8.5251026743,8.69412918027,8.68593146702,8.58839456621,9.82198261192,9.82198261192,9.82198261191,9.82198261191,9.82198261189,9.82198261189,9.82198261192,8.06260359612,6.96929289729,7.53997095129,7.67985681985,9.82198261235,9.821982612399,9.821982612399,8.8754646311,9.8219826116,7.91359817992,7.32729388482,9.82198261242,8.97168540732,9.82198261182,8.90336657791,9.82198261182,9.82198261182,9.69824397922,9.82198261172,9.82198261173,9.82198261173,9.82198261182,9.82198261183,9.82198261183,9.82198261162,9.45045394192,9.25353796222,9.31269068232,9.82198261182,9.82198261182,7.64617276669,9.82198261212,9.82198261212,9.82198261182,9.82198261182,9.82198261162,9.78112831422,9.15864883102,9.82198261182,9.82198261182,9.82198261172,9.82198261182,9.12998516292,9.82198261182,9.76203379072,9.42552979892,9.82198261181,9.82198261181,9.82198261181,9.73512590902,9.82198261176,9.82198261176,9.82198261182,9.82198261182,9.821982611781,9.821982611851,9.821982611851,9.821982611681,9.821982611681,9.821982611731,9.821982611731,9.821982611731,9.701217083581,9.20787047382,7.22540170632,6.95377541442,8.4259508276,8.99988485395,9.82198261245,9.82198261245,8.56217856871,8.75799281807,9.821982612341,9.821982612341,9.821982612341,9.059243977291,9.821982612291,9.821982612291,9.821982612291,9.82198261237,9.82198261229,9.82198261229,9.82198261237,9.82198261235,9.82198261235,9.82198261237,9.82198261205,9.82198261205,9.82198261265,8.19181745925,7.44171530092,7.45705876842,8.29529551313,7.96940491643,5.84985580643
"t15",3.43947018013,6.68472816011,6.68472816017,6.68472816017,6.58951715881,6.68472816021,5.19576525892,4.6584904016,4.35196214872,3.19380603872,3.33939043082,4.52096873188,4.66307716838,5.51281936318,5.51281936318,5.51281936328,5.51281936328,3.19280676838,5.512819364,5.512819363983,5.512819363983,5.51281936401,5.51281936401,5.512819364,5.51281936417,5.22663194187,5.51281936399,5.51281936399,5.51281936399,5.51281936399,5.33019131389,5.51281936389,4.72921290326,5.51281936399,4.3218323338,4.8312761548,5.5128193641,5.5128193641,5.5128193634,2.17011570492,2.5723263099,2.26724130793,4.620846771,4.620846771,4.6208467711,4.6208467711,0,4.163938199703,4.163938199703,3.2841229971,2.3325277607,2.41020054336,3.81727826823,4.26627903062,5.48559032651,5.88497369382,3.90527588741,5.92641856141,4.85738332791,5.17261198351,3.48284895133,4.12780059411,5.33896219462,4.78103849132,8.31545945182,7.95473732992,7.54240108955,7.50456957142,7.0185795142,7.18760602017,7.17940830692,7.08187140611,8.31545945182,8.31545945182,8.31545945181,8.31545945181,8.31545945179,8.31545945179,8.31545945182,6.55608043602,5.46276973719,6.03344779119,6.17333365975,8.31545945225,8.315459452299,8.315459452299,7.368941471,8.3154594515,6.40707501982,5.82077072472,8.31545945232,7.46516224722,8.31545945172,7.39684341781,8.31545945172,8.31545945172,8.19172081912,8.31545945162,8.31545945163,8.31545945163,8.31545945172,8.31545945173,8.31545945173,8.31545945152,7.94393078182,7.74701480212,7.80616752222,8.31545945172,8.31545945172,6.13964960659,8.31545945202,8.31545945202,8.31545945172,8.31545945172,8.31545945152,8.27460515412,7.65212567092,8.31545945172,8.31545945172,8.31545945162,8.31545945172,7.62346200282,8.31545945172,8.25551063062,7.91900663882,8.31545945171,8.31545945171,8.31545945171,8.22860274892,8.31545945166,8.31545945166,8.31545945172,8.31545945172,8.315459451681,8.315459451751,8.315459451751,8.315459451581,8.315459451581,8.315459451631,8.315459451631,8.315459451631,8.194693923481,7.70134731372,5.71887854622,5.44725225432,6.9194276675,7.49336169385,8.31545945235,8.31545945235,7.05565540861,7.25146965797,8.315459452241,8.315459452241,8.315459452241,7.552720817191,8.315459452191,8.315459452191,8.315459452191,8.31545945227,8.31545945219,8.31545945219,8.31545945227,8.31545945225,8.31545945225,8.31545945227,8.31545945195,8.31545945195,8.31545945255,6.68529429915,5.93519214082,5.95053560832,6.78877235303,6.46288175633,4.34333264633
"t173",4.945993339833,8.191251319813,8.191251319873,8.191251319873,8.096040318513,8.191251319913,6.702288418623,6.165013561303,5.858485308423,4.700329198423,4.845913590523,6.027491891583,6.169600328083,7.019342522883,7.019342522883,7.019342522983,7.019342522983,4.699329928083,7.019342523703,7.019342523686,7.019342523686,7.019342523713,7.019342523713,7.019342523703,7.019342523873,6.733155101573,7.019342523693,7.019342523693,7.019342523693,7.019342523693,6.836714473593,7.019342523593,6.235736062963,7.019342523693,5.828355493503,6.337799314503,7.019342523803,7.019342523803,7.019342523103,3.676638864623,4.078849469603,3.773764467633,6.127369930703,6.127369930703,6.127369930803,6.127369930803,4.163938199703,0,0.008149211406,1.600882000803,3.334764018403,3.916723703063,5.323801427933,5.772802190323,6.992113486213,7.391496853523,5.411799047113,7.432941721113,6.363906487613,6.679135143213,4.989372111033,5.634323753813,6.845485354323,6.287561651023,9.821982611523,9.461260489623,9.048924249253,9.011092731123,8.525102673903,8.694129179873,8.685931466623,8.588394565813,9.821982611523,9.821982611523,9.821982611513,9.821982611513,9.821982611493,9.821982611493,9.821982611523,8.062603595723,6.969292896893,7.539970950893,7.679856819453,9.821982611953,9.821982612002,9.821982612002,8.875464630703,9.821982611203,7.913598179523,7.327293884423,9.821982612023,8.971685406923,9.821982611423,8.903366577513,9.821982611423,9.821982611423,9.698243978823,9.821982611323,9.821982611333,9.821982611333,9.821982611423,9.821982611433,9.821982611433,9.821982611223,9.450453941523,9.253537961823,9.312690681923,9.821982611423,9.821982611423,7.646172766293,9.821982611723,9.821982611723,9.821982611423,9.821982611423,9.821982611223,9.781128313823,9.158648830623,9.821982611423,9.821982611423,9.821982611323,9.821982611423,9.129985162523,9.821982611423,9.762033790323,9.425529798523,9.821982611413,9.821982611413,9.821982611413,9.735125908623,9.821982611363,9.821982611363,9.821982611423,9.821982611423,9.821982611384,9.821982611454,9.821982611454,9.821982611284,9.821982611284,9.821982611334,9.821982611334,9.821982611334,9.701217083184,9.207870473423,7.225401705923,6.953775414023,8.425950827203,8.999884853553,9.821982612053,9.821982612053,8.562178568313,8.757992817673,9.821982611944,9.821982611944,9.821982611944,9.059243976894,9.821982611894,9.821982611894,9.821982611894,9.821982611973,9.821982611893,9.821982611893,9.821982611973,9.821982611953,9.821982611953,9.821982611973,9.821982611653,9.821982611653,9.821982612253,8.191817458853,7.441715300523,7.457058768023,8.295295512733,7.969404916033,5.849855806033
"t174",4.945993339833,8.191251319813,8.191251319873,8.191251319873,8.096040318513,8.191251319913,6.702288418623,6.165013561303,5.858485308423,4.700329198423,4.845913590523,6.027491891583,6.169600328083,7.019342522883,7.019342522883,7.019342522983,7.019342522983,4.699329928083,7.019342523703,7.019342523686,7.019342523686,7.019342523713,7.019342523713,7.019342523703,7.019342523873,6.733155101573,7.019342523693,7.019342523693,7.019342523693,7.019342523693,6.836714473593,7.019342523593,6.235736062963,7.019342523693,5.828355493503,6.337799314503,7.019342523803,7.019342523803,7.019342523103,3.676638864623,4.078849469603,3.773764467633,6.127369930703,6.127369930703,6.127369930803,6.127369930803,4.163938199703,0.008149211406,0,1.600882000803,3.334764018403,3.916723703063,5.323801427933,5.772802190323,6.992113486213,7.391496853523,5.411799047113,7.432941721113,6.363906487613,6.679135143213,4.989372111033,5.634323753813,6.845485354323,6.287561651023,9.821982611523,9.461260489623,9.048924249253,9.011092731123,8.525102673903,8.694129179873,8.685931466623,8.588394565813,9.821982611523,9.821982611523,9.821982611513,9.821982611513,9.821982611493,9.821982611493,9.821982611523,8.062603595723,6.969292896893,7.539970950893,7.679856819453,9.821982611953,9.821982612002,9.821982612002,8.875464630703,9.821982611203,7.913598179523,7.327293884423,9.821982612023,8.971685406923,9.821982611423,8.903366577513,9.821982611423,9.821982611423,9.698243978823,9.821982611323,9.821982611333,9.821982611333,9.821982611423,9.821982611433,9.821982611433,9.821982611223,9.450453941523,9.253537961823,9.312690681923,9.821982611423,9.821982611423,7.646172766293,9.821982611723,9.821982611723,9.821982611423,9.821982611423,9.821982611223,9.781128313823,9.158648830623,9.821982611423,9.821982611423,9.821982611323,9.821982611423,9.129985162523,9.821982611423,9.762033790323,9.425529798523,9.821982611413,9.821982611413,9.821982611413,9.735125908623,9.821982611363,9.821982611363,9.821982611423,9.821982611423,9.821982611384,9.821982611454,9.821982611454,9.821982611284,9.821982611284,9.821982611334,9.821982611334,9.821982611334,9.701217083184,9.207870473423,7.225401705923,6.953775414023,8.425950827203,8.999884853553,9.821982612053,9.821982612053,8.562178568313,8.757992817673,9.821982611944,9.821982611944,9.821982611944,9.059243976894,9.821982611894,9.821982611894,9.821982611894,9.821982611973,9.821982611893,9.821982611893,9.821982611973,9.821982611953,9.821982611953,9.821982611973,9.821982611653,9.821982611653,9.821982612253,8.191817458853,7.441715300523,7.457058768023,8.295295512733,7.969404916033,5.849855806033
"t59",4.06617813723,7.31143611721,7.31143611727,7.31143611727,7.21622511591,7.31143611731,5.82247321602,5.2851983587,4.97867010582,3.82051399582,3.96609838792,5.14767668898,5.28978512548,6.13952732028,6.13952732028,6.13952732038,6.13952732038,3.81951472548,6.1395273211,6.139527321083,6.139527321083,6.13952732111,6.13952732111,6.1395273211,6.13952732127,5.85333989897,6.13952732109,6.13952732109,6.13952732109,6.13952732109,5.95689927099,6.13952732099,5.35592086036,6.13952732109,4.9485402909,5.4579841119,6.1395273212,6.1395273212,6.1395273205,2.79682366202,3.199034267,2.89394926503,5.2475547281,5.2475547281,5.2475547282,5.2475547282,3.2841229971,1.600882000803,1.600882000803,0,2.4549488158,3.03690850046,4.44398622533,4.89298698772,6.11229828361,6.51168165092,4.53198384451,6.55312651851,5.48409128501,5.79931994061,4.10955690843,4.75450855121,5.96567015172,5.40774644842,8.94216740892,8.58144528702,8.16910904665,8.13127752852,7.6452874713,7.81431397727,7.80611626402,7.70857936321,8.94216740892,8.94216740892,8.94216740891,8.94216740891,8.94216740889,8.94216740889,8.94216740892,7.18278839312,6.08947769429,6.66015574829,6.80004161685,8.94216740935,8.942167409399,8.942167409399,7.9956494281,8.9421674086,7.03378297692,6.44747868182,8.94216740942,8.09187020432,8.94216740882,8.02355137491,8.94216740882,8.94216740882,8.81842877622,8.94216740872,8.94216740873,8.94216740873,8.94216740882,8.94216740883,8.94216740883,8.94216740862,8.57063873892,8.37372275922,8.43287547932,8.94216740882,8.94216740882,6.76635756369,8.94216740912,8.94216740912,8.94216740882,8.94216740882,8.94216740862,8.90131311122,8.27883362802,8.94216740882,8.94216740882,8.94216740872,8.94216740882,8.25016995992,8.94216740882,8.88221858772,8.54571459592,8.94216740881,8.94216740881,8.94216740881,8.85531070602,8.94216740876,8.94216740876,8.94216740882,8.94216740882,8.942167408781,8.942167408851,8.942167408851,8.942167408681,8.942167408681,8.942167408731,8.942167408731,8.942167408731,8.821401880581,8.32805527082,6.34558650332,6.07396021142,7.5461356246,8.12006965095,8.94216740945,8.94216740945,7.68236336571,7.87817761507,8.942167409341,8.942167409341,8.942167409341,8.179428774291,8.942167409291,8.942167409291,8.942167409291,8.94216740937,8.94216740929,8.94216740929,8.94216740937,8.94216740935,8.94216740935,8.94216740937,8.94216740905,8.94216740905,8.94216740965,7.31200225625,6.56190009792,6.57724356542,7.41548031013,7.08958971343,4.97004060343
"t23",3.11458290083,6.35984088081,6.35984088087,6.35984088087,6.26462987951,6.35984088091,4.87087797962,4.3336031223,4.02707486942,2.86891875942,3.01450315152,4.19608145258,4.33818988908,5.18793208388,5.18793208388,5.18793208398,5.18793208398,2.86791948908,5.1879320847,5.187932084683,5.187932084683,5.18793208471,5.18793208471,5.1879320847,5.18793208487,4.90174466257,5.18793208469,5.18793208469,5.18793208469,5.18793208469,5.00530403459,5.18793208459,4.40432562396,5.18793208469,3.9969450545,4.5063888755,5.1879320848,5.1879320848,5.1879320841,1.84522842562,2.2474390306,1.94235402863,4.2959594917,4.2959594917,4.2959594918,4.2959594918,2.3325277607,3.334764018403,3.334764018403,2.4549488158,0,2.08531326406,3.49239098893,3.94139175132,5.16070304721,5.56008641452,3.58038860811,5.60153128211,4.53249604861,4.84772470421,3.15796167203,3.80291331481,5.01407491532,4.45615121202,7.99057217252,7.62985005062,7.21751381025,7.17968229212,6.6936922349,6.86271874087,6.85452102762,6.75698412681,7.99057217252,7.99057217252,7.99057217251,7.99057217251,7.99057217249,7.99057217249,7.99057217252,6.23119315672,5.13788245789,5.70856051189,5.84844638045,7.99057217295,7.990572172999,7.990572172999,7.0440541917,7.9905721722,6.08218774052,5.49588344542,7.99057217302,7.14027496792,7.99057217242,7.07195613851,7.99057217242,7.99057217242,7.86683353982,7.99057217232,7.99057217233,7.99057217233,7.99057217242,7.99057217243,7.99057217243,7.99057217222,7.61904350252,7.42212752282,7.48128024292,7.99057217242,7.99057217242,5.81476232729,7.99057217272,7.99057217272,7.99057217242,7.99057217242,7.99057217222,7.94971787482,7.32723839162,7.99057217242,7.99057217242,7.99057217232,7.99057217242,7.29857472352,7.99057217242,7.93062335132,7.59411935952,7.99057217241,7.99057217241,7.99057217241,7.90371546962,7.99057217236,7.99057217236,7.99057217242,7.99057217242,7.990572172381,7.990572172451,7.990572172451,7.990572172281,7.990572172281,7.990572172331,7.990572172331,7.990572172331,7.869806644181,7.37646003442,5.39399126692,5.12236497502,6.5945403882,7.16847441455,7.99057217305,7.99057217305,6.73076812931,6.92658237867,7.990572172941,7.990572172941,7.990572172941,7.227833537891,7.990572172891,7.990572172891,7.990572172891,7.99057217297,7.99057217289,7.99057217289,7.99057217297,7.99057217295,7.99057217295,7.99057217297,7.99057217265,7.99057217265,7.99057217325,6.36040701985,5.61030486152,5.62564832902,6.46388507373,6.13799447703,4.01844536703
"t5",1.47122019005,4.71647817003,4.71647817009,4.71647817009,4.62126716873,4.71647817013,3.59966959904,3.06239474172,2.75586648884,1.59771037884,1.74329477094,2.924873072,3.0669815085,3.9167237033,3.9167237033,3.9167237034,3.9167237034,1.5967111085,3.91672370412,3.916723704103,3.916723704103,3.91672370413,3.91672370413,3.91672370412,3.91672370429,3.63053628199,3.91672370411,3.91672370411,3.91672370411,3.91672370411,3.73409565401,3.91672370401,3.13311724338,3.91672370411,2.72573667392,3.23518049492,3.91672370422,3.91672370422,3.91672370352,0.78481089824,1.28685437766,1.56311824029,3.91672370336,3.91672370336,3.91672370346,3.91672370346,2.41020054336,3.916723703063,3.916723703063,3.03690850046,2.08531326406,0,1.49745135315,1.94645211554,3.16576341143,3.56514677874,1.93702589733,3.95816857133,2.88913333783,3.20436199343,1.51459896125,2.15955060403,3.37071220454,2.81278850124,6.34720946174,5.98648733984,5.57415109947,5.53631958134,5.05032952412,5.21935603009,5.21115831684,5.11362141603,6.34720946174,6.34720946174,6.34720946173,6.34720946173,6.34720946171,6.34720946171,6.34720946174,4.58783044594,3.49451974711,4.06519780111,4.20508366967,6.34720946217,6.347209462219,6.347209462219,5.40069148092,6.34720946142,4.43882502974,3.85252073464,6.34720946224,5.49691225714,6.34720946164,5.42859342773,6.34720946164,6.34720946164,6.22347082904,6.34720946154,6.34720946155,6.34720946155,6.34720946164,6.34720946165,6.34720946165,6.34720946144,5.97568079174,5.77876481204,5.83791753214,6.34720946164,6.34720946164,4.17139961651,6.34720946194,6.34720946194,6.34720946164,6.34720946164,6.34720946144,6.30635516404,5.68387568084,6.34720946164,6.34720946164,6.34720946154,6.34720946164,5.65521201274,6.34720946164,6.28726064054,5.95075664874,6.34720946163,6.34720946163,6.34720946163,6.26035275884,6.34720946158,6.34720946158,6.34720946164,6.34720946164,6.347209461601,6.347209461671,6.347209461671,6.347209461501,6.347209461501,6.347209461551,6.347209461551,6.347209461551,6.226443933401,5.73309732364,3.75062855614,3.47900226424,4.95117767742,5.52511170377,6.34720946227,6.34720946227,5.08740541853,5.28321966789,6.347209462161,6.347209462161,6.347209462161,5.584470827111,6.347209462111,6.347209462111,6.347209462111,6.34720946219,6.34720946211,6.34720946211,6.34720946219,6.34720946217,6.34720946217,6.34720946219,6.34720946187,6.34720946187,6.34720946247,4.71704430907,3.96694215074,3.98228561824,4.82052236295,4.49463176625,2.37508265625
"t33",2.87829791492,6.1235558949,6.12355589496,6.12355589496,6.0283448936,6.123555895,5.00674732391,4.46947246659,4.16294421371,3.00478810371,3.15037249581,4.33195079687,4.47405923337,5.32380142817,5.32380142817,5.32380142827,5.32380142827,3.00378883337,5.32380142899,5.323801428973,5.323801428973,5.323801429,5.323801429,5.32380142899,5.32380142916,5.03761400686,5.32380142898,5.32380142898,5.32380142898,5.32380142898,5.14117337888,5.32380142888,4.54019496825,5.32380142898,4.13281439879,4.64225821979,5.32380142909,5.32380142909,5.32380142839,2.19188862311,2.69393210253,2.97019596516,5.32380142823,5.32380142823,5.32380142833,5.32380142833,3.81727826823,5.323801427933,5.323801427933,4.44398622533,3.49239098893,1.49745135315,0,0.53221427241,1.7515255683,2.15090893561,3.3441036222,5.3652462962,4.2962110627,4.6114397183,2.92167668612,3.5666283289,4.77778992941,4.21986622611,7.75428718661,7.39356506471,6.98122882434,6.94339730621,6.45740724899,6.62643375496,6.61823604171,6.5206991409,7.75428718661,7.75428718661,7.7542871866,7.7542871866,7.75428718658,7.75428718658,7.75428718661,5.99490817081,4.90159747198,5.47227552598,5.61216139454,7.75428718704,7.754287187089,7.754287187089,6.80776920579,7.75428718629,5.84590275461,5.25959845951,7.75428718711,6.90398998201,7.75428718651,6.8356711526,7.75428718651,7.75428718651,7.63054855391,7.75428718641,7.75428718642,7.75428718642,7.75428718651,7.75428718652,7.75428718652,7.75428718631,7.38275851661,7.18584253691,7.24499525701,7.75428718651,7.75428718651,5.57847734138,7.75428718681,7.75428718681,7.75428718651,7.75428718651,7.75428718631,7.71343288891,7.09095340571,7.75428718651,7.75428718651,7.75428718641,7.75428718651,7.06228973761,7.75428718651,7.69433836541,7.35783437361,7.7542871865,7.7542871865,7.7542871865,7.66743048371,7.75428718645,7.75428718645,7.75428718651,7.75428718651,7.754287186471,7.754287186541,7.754287186541,7.754287186371,7.754287186371,7.754287186421,7.754287186421,7.754287186421,7.633521658271,7.14017504851,5.15770628101,4.88607998911,6.35825540229,6.93218942864,7.75428718714,7.75428718714,6.4944831434,6.69029739276,7.754287187031,7.754287187031,7.754287187031,6.991548551981,7.754287186981,7.754287186981,7.754287186981,7.75428718706,7.75428718698,7.75428718698,7.75428718706,7.75428718704,7.75428718704,7.75428718706,7.75428718674,7.75428718674,7.75428718734,6.12412203394,5.37401987561,5.38936334311,6.22760008782,5.90170949112,3.78216038112
"t38",3.32729867731,6.57255665729,6.57255665735,6.57255665735,6.47734565599,6.57255665739,5.4557480863,4.91847322898,4.6119449761,3.4537888661,3.5993732582,4.78095155926,4.92305999576,5.77280219056,5.77280219056,5.77280219066,5.77280219066,3.45278959576,5.77280219138,5.772802191363,5.772802191363,5.77280219139,5.77280219139,5.77280219138,5.77280219155,5.48661476925,5.77280219137,5.77280219137,5.77280219137,5.77280219137,5.59017414127,5.77280219127,4.98919573064,5.77280219137,4.58181516118,5.09125898218,5.77280219148,5.77280219148,5.77280219078,2.6408893855,3.14293286492,3.41919672755,5.77280219062,5.77280219062,5.77280219072,5.77280219072,4.26627903062,5.772802190323,5.772802190323,4.89298698772,3.94139175132,1.94645211554,0.53221427241,0,1.64621967489,2.0456030422,3.79310438459,5.81424705859,4.74521182509,5.06044048069,3.37067744851,4.01562909129,5.2267906918,4.6688669885,8.203287949,7.8425658271,7.43022958673,7.3923980686,6.90640801138,7.07543451735,7.0672368041,6.96969990329,8.203287949,8.203287949,8.20328794899,8.20328794899,8.20328794897,8.20328794897,8.203287949,6.4439089332,5.35059823437,5.92127628837,6.06116215693,8.20328794943,8.203287949479,8.203287949479,7.25676996818,8.20328794868,6.294903517,5.7085992219,8.2032879495,7.3529907444,8.2032879489,7.28467191499,8.2032879489,8.2032879489,8.0795493163,8.2032879488,8.20328794881,8.20328794881,8.2032879489,8.20328794891,8.20328794891,8.2032879487,7.831759279,7.6348432993,7.6939960194,8.2032879489,8.2032879489,6.02747810377,8.2032879492,8.2032879492,8.2032879489,8.2032879489,8.2032879487,8.1624336513,7.5399541681,8.2032879489,8.2032879489,8.2032879488,8.2032879489,7.5112905,8.2032879489,8.1433391278,7.806835136,8.20328794889,8.20328794889,8.20328794889,8.1164312461,8.20328794884,8.20328794884,8.2032879489,8.2032879489,8.203287948861,8.203287948931,8.203287948931,8.203287948761,8.203287948761,8.203287948811,8.203287948811,8.203287948811,8.082522420661,7.5891758109,5.6067070434,5.3350807515,6.80725616468,7.38119019103,8.20328794953,8.20328794953,6.94348390579,7.13929815515,8.203287949421,8.203287949421,8.203287949421,7.440549314371,8.203287949371,8.203287949371,8.203287949371,8.20328794945,8.20328794937,8.20328794937,8.20328794945,8.20328794943,8.20328794943,8.20328794945,8.20328794913,8.20328794913,8.20328794973,6.57312279633,5.823020638,5.8383641055,6.67660085021,6.35071025351,4.23116114351
"t113",4.5466099732,7.79186795318,7.79186795324,7.79186795324,7.69665695188,7.79186795328,6.67505938219,6.13778452487,5.83125627199,4.67310016199,4.81868455409,6.00026285515,6.14237129165,6.99211348645,6.99211348645,6.99211348655,6.99211348655,4.67210089165,6.99211348727,6.992113487253,6.992113487253,6.99211348728,6.99211348728,6.99211348727,6.99211348744,6.70592606514,6.99211348726,6.99211348726,6.99211348726,6.99211348726,6.80948543716,6.99211348716,6.20850702653,6.99211348726,5.80112645707,6.31057027807,6.99211348737,6.99211348737,6.99211348667,3.86020068139,4.36224416081,4.63850802344,6.99211348651,6.99211348651,6.99211348661,6.99211348661,5.48559032651,6.992113486213,6.992113486213,6.11229828361,5.16070304721,3.16576341143,1.7515255683,1.64621967489,0,0.45494890409,5.01241568048,7.03355835448,5.96452312098,6.27975177658,4.5899887444,5.23494038718,6.44610198769,5.88817828439,9.42259924489,9.06187712299,8.64954088262,8.61170936449,8.12571930727,8.29474581324,8.28654809999,8.18901119918,9.42259924489,9.42259924489,9.42259924488,9.42259924488,9.42259924486,9.42259924486,9.42259924489,7.66322022909,6.56990953026,7.14058758426,7.28047345282,9.42259924532,9.422599245369,9.422599245369,8.47608126407,9.42259924457,7.51421481289,6.92791051779,9.42259924539,8.57230204029,9.42259924479,8.50398321088,9.42259924479,9.42259924479,9.29886061219,9.42259924469,9.4225992447,9.4225992447,9.42259924479,9.4225992448,9.4225992448,9.42259924459,9.05107057489,8.85415459519,8.91330731529,9.42259924479,9.42259924479,7.24678939966,9.42259924509,9.42259924509,9.42259924479,9.42259924479,9.42259924459,9.38174494719,8.75926546399,9.42259924479,9.42259924479,9.42259924469,9.42259924479,8.73060179589,9.42259924479,9.36265042369,9.02614643189,9.42259924478,9.42259924478,9.42259924478,9.33574254199,9.42259924473,9.42259924473,9.42259924479,9.42259924479,9.422599244751,9.422599244821,9.422599244821,9.422599244651,9.422599244651,9.422599244701,9.422599244701,9.422599244701,9.301833716551,8.80848710679,6.82601833929,6.55439204739,8.02656746057,8.60050148692,9.42259924542,9.42259924542,8.16279520168,8.35860945104,9.422599245311,9.422599245311,9.422599245311,8.659860610261,9.422599245261,9.422599245261,9.422599245261,9.42259924534,9.42259924526,9.42259924526,9.42259924534,9.42259924532,9.42259924532,9.42259924534,9.42259924502,9.42259924502,9.42259924562,7.79243409222,7.04233193389,7.05767540139,7.8959121461,7.5700215494,5.4504724394
