accepted_species,Medicinal
Acranthera megaphylla,0.0
Acranthera yatesii,0.0
Rhytidocaulon baricum,0.0
Rhytidocaulon specksii,0.0
Guettarda leonis,0.0
Guettarda ocoteifolia,0.0
Guettarda abbottii,0.0
Laxoplumeria longipetiolata,0.0
Acranthera variegata,0.0
Leuconotis anceps,0.0
Rhytidocaulon paradoxum,0.0
Guettarda brevinodis,0.0
Guettarda colubrinoides,0.0
Guettarda crenulata,0.0
Guettarda nannocarpa,0.0
Guettarda guerrerensis,0.0
Lisianthius saponarioides,0.0
Pleioceras barteri,1.0
Laxoplumeria verticillata,0.0
Acranthera capitata,
Chomelia tristis,0.0
Coutaportla guatemalensis,0.0
Coutaportla pailensis,0.0
Rytigynia lewisii,0.0
Stephanostegia hildebrandtii,0.0
Strophanthus kombe,1.0
Pentanopsis fragrans,0.0
Xanthophytum longipedunculatum,0.0
Forsteronia brevifolia,0.0
Forsteronia montana,
Forsteronia myriantha,0.0
Sommera donnell-smithii,0.0
Chomelia anisophylla,0.0
Chomelia stergiosii,0.0
Rytigynia senegalensis,0.0
Rytigynia flavida,0.0
Malouetia amplexicaulis,0.0
Malouetia calva,0.0
Malouetia gentryi,0.0
Microrphium pubescens,0.0
Rytigynia macrostipulata,
Rytigynia parvifolia,0.0
Rytigynia torrei,
Strophanthus bequaertii,0.0
Strophanthus sarmentosus,1.0
Xanthophytum johannis-winkleri,0.0
Ruehssia lindenii,
Forsteronia glabrescens,1.0
Forsteronia graciloides,1.0
Malouetia pumila,0.0
Chomelia pedunculosa,0.0
Chomelia triantha,0.0
Chomelia venezuelensis,0.0
Rytigynia ignobilis,0.0
Rytigynia macrura,0.0
Strophanthus bullenianus,0.0
Strophanthus hispidus,1.0
Multidentia saxicola,0.0
Ruehssia sumiderensis,0.0
Plumeria obtusa,1.0
Forsteronia × correntina,0.0
Multidentia exserta,
Odontadenia glauca,0.0
Plumeria emarginata,0.0
Plumeria subsessilis,0.0
Sommera fusca,0.0
Ruehssia rotheana,0.0
Chomelia rubra,0.0
Chomelia transiens,0.0
Rytigynia rubra,0.0
Tocoyena viscidula,0.0
Xanthophytum magnisepalum,0.0
Plumeria filifolia,
Forsteronia pycnothyrsus,0.0
Plumeria venosa,0.0
Rytigynia pawekiae,0.0
Chomelia brasiliana,0.0
Chomelia glabricalyx,0.0
Chomelia glabriuscula,0.0
Chomelia hirsuta,0.0
Rytigynia caudatissima,0.0
Rytigynia longipedicellata,0.0
Rytigynia obscura,0.0
Rytigynia saliensis,0.0
Strophanthus barteri,1.0
Strophanthus perakensis,0.0
Strophanthus wallichii,1.0
Ruehssia yamanigueyensis,0.0
Forsteronia amazonica,0.0
Forsteronia simulans,0.0
Chomelia pringlei,0.0
Rytigynia liberica,
Rytigynia pubescens,0.0
Rytigynia sambavensis,0.0
Odontadenia kochii,
Diadorimia densifolia,0.0
Chomelia bahiae,0.0
Chomelia barbata,0.0
Rytigynia pergracilis,0.0
Tocoyena megistantha,0.0
Plumeria trinitensis,0.0
Strophanthus eminii,1.0
Tocoyena prostrata,0.0
Tocoyena orinocensis,0.0
Xanthophytum grandifolium,0.0
Plumeria alba,1.0
Plumeria ekmanii,0.0
Chomelia breedlovei,0.0
Chomelia sessilis,0.0
Stephanostegia capuronii,0.0
Strophanthus congoensis,0.0
Xanthophytum capitatum,0.0
Forsteronia nitida,0.0
Xanthophytum glomeratum,0.0
Xanthophytum polyanthum,0.0
Malouetia parvifolia,0.0
Plumeria pudica,
Chomelia intercedens,0.0
Chomelia tenuiflora,0.0
Chomelia vulpina,
Rytigynia kigeziensis,1.0
Strophanthus thollonii,1.0
Forsteronia pubescens,0.0
Odontadenia funigera,0.0
Chomelia malaneoides,0.0
Chomelia recordii,0.0
Chomelia sericea,0.0
Rytigynia mutabilis,0.0
Rytigynia stolzii,0.0
Strophanthus demeusei,0.0
Strophanthus gardeniiflorus,1.0
Strophanthus mortehanii,1.0
Ruehssia quirinopolensis,0.0
Tocoyena guianensis,
Forsteronia duckei,0.0
Malouetia naias,1.0
Forsteronia affinis,0.0
Plumeria clusioides,0.0
Chomelia barbinervis,0.0
Chomelia pohliana,0.0
Rytigynia krauseana,0.0
Rytigynia longituba,0.0
Rytigynia pseudolongicaudata,0.0
Rytigynia setosa,0.0
Ruehssia schlechteriana,0.0
Xanthophytum glabrum,0.0
Forsteronia amblybasis,0.0
Forsteronia subcordata,0.0
Chomelia brevicornu,0.0
Chomelia oligantha,
Strophanthus holosericeus,1.0
Strophanthus ledienii,
Xanthophytum involucratum,0.0
Xanthophytum nitens,
Strophanthus courmontii,
Strophanthus puberulus,0.0
Rytigynia dichasialis,0.0
Tocoyena costanensis,0.0
Tocoyena pendulina,0.0
Xanthophytum setosum,0.0
Xanthophytum kwangtungense,0.0
Strophanthus arnoldianus,0.0
Strophanthus gerrardii,1.0
Canthiumera robusta,0.0
Strophanthus parviflorus,1.0
Forsteronia paraensis,
Tocoyena hispidula,0.0
Tocoyena sprucei,1.0
Senaea janeirensis,0.0
Plumeria montana,
Forsteronia adenobasis,0.0
Forsteronia domatiella,0.0
Malouetia duckei,0.0
Multidentia kingupirensis,0.0
Odontadenia killipii,0.0
Plumeria × stenopetala,0.0
Chomelia spinosa,0.0
Chomelia venulosa,0.0
Rytigynia lecomtei,0.0
Rytigynia seyrigii,0.0
Strophanthus vanderijstii,
Ruehssia hiriartiana,0.0
Tocoyena brevifolia,0.0
Malouetia glandulifera,1.0
Malouetia pubescens,0.0
Plumeria lanata,0.0
Sommera parva,0.0
Sommera cusucoana,0.0
Forsteronia prancei,0.0
Tocoyena longiflora,0.0
Xanthophytum brookei,0.0
Xanthophytum papuanum,
Xanthophytum sessile,0.0
Chomelia chiquitensis,0.0
Plumeria rubra,1.0
Ruehssia callosa,0.0
Malouetia heudelotii,1.0
Chomelia pubescens,0.0
Chomelia splitgerberi,0.0
Rytigynia madagascariensis,
Rytigynia mayumbensis,
Strophanthus hypoleucos,0.0
Chomelia costaricensis,0.0
Forsteronia rufa,0.0
Malouetia aquatica,0.0
Plumeria cubensis,0.0
Guihaiothamnus acaulis,0.0
Pentaloncha humilis,0.0
Tocoyena foetida,0.0
Xanthophytum bullatum,0.0
Forsteronia obtusiloba,0.0
Forsteronia paludosa,0.0
Forsteronia tarapotensis,0.0
Malouetia bequaertiana,1.0
Malouetia killipii,0.0
Chomelia delascioi,0.0
Chomelia myrtifolia,0.0
Sommera arborescens,0.0
Hekistocarpa minutiflora,
Malouetia amazonica,0.0
Tocoyena arenicola,0.0
Plumeria inodora,1.0
Forsteronia australis,0.0
Forsteronia chiriquensis,0.0
Plumeria tuberculata,0.0
Sommera montana,0.0
Chomelia schomburgkii,0.0
Rytigynia gossweileri,0.0
Rytigynia mrimaensis,
Strophanthus wightianus,1.0
Tocoyena atlantica,0.0
Pentodon laurentioides,0.0
Xanthophytum grandiflorum,0.0
Xanthophytum olivaceum,0.0
Malouetia quadricasarum,0.0
Chomelia crassifolia,0.0
Chomelia kirkbridei,0.0
Rytigynia claviflora,0.0
Rytigynia hirsutiflora,0.0
Rytigynia humbertii,0.0
Rytigynia ruwenzoriensis,0.0
Strophanthus zimmermannianus,0.0
Ectadium virgatum,0.0
Ruehssia amorimii,0.0
Malouetia cuatrecasasatis,0.0
Malouetia tamaquarina,1.0
Odontadenia campanulata,0.0
Odontadenia markgrafiana,0.0
Chomelia psilocarpa,0.0
Xanthophytum fruticulosum,0.0
Forsteronia elachista,0.0
Forsteronia mollis,
Plumeria krugii,
Chomelia gracilis,0.0
Chomelia microloba,0.0
Chomelia minutiflora,
Rytigynia bridsoniae,0.0
Strophanthus gracilis,1.0
Strophanthus nicholsonii,1.0
Strophanthus petersianus,1.0
Gomphocalyx herniarioides,0.0
Xanthophytum foliaceum,0.0
Plumeria magna,0.0
Malouetia bubalina,0.0
Odontadenia matogrossana,0.0
Sommera purdiei,0.0
Senaea coerulea,0.0
Chomelia grandicarpa,0.0
Chomelia polyantha,
Rytigynia constricta,0.0
Strophanthus mirabilis,1.0
Xanthophytum minus,0.0
Xanthophytum pubistylosum,
Chomelia ulei,0.0
Sommera guatemalensis,0.0
Chomelia brachypoda,0.0
Chomelia monachinoi,0.0
Chomelia occidentalis,0.0
Chomelia ribesioides,0.0
Forsteronia lucida,0.0
Forsteronia refracta,0.0
Odontadenia stemmadeniifolia,0.0
Rytigynia rhamnoides,0.0
Strophanthus boivinii,1.0
Strophanthus luteolus,1.0
Xanthophytum alopecurum,0.0
Forsteronia apurensis,0.0
Malouetia barbata,0.0
Malouetia lata,0.0
Malouetia molongo,0.0
Malouetia nitida,1.0
Sommera sabiceoides,
Chomelia estrellana,0.0
Strophanthus preussii,1.0
Odontadenia chapadensis,0.0
Canthiumera glabra,1.0
Forsteronia manausana,0.0
Tocoyena neglecta,0.0
Ruehssia altissima,1.0
Chomelia ramiae,0.0
Forsteronia diospyrifolia,0.0
Malouetia gracillima,0.0
Malouetia grandiflora,0.0
Malouetia virescens,0.0
Sommera chiapensis,0.0
Chomelia obtusa,0.0
Rytigynia ferruginea,0.0
Xanthophytum cylindricum,
Rytigynia griseovelutina,0.0
Rytigynia longicaudata,0.0
Forsteronia guyanensis,0.0
Tapeinostemon zamoranus,
Voyria primuloides,0.0
Symbolanthus obscure-rosaceus,0.0
Symbolanthus pulcherrimus,0.0
Catesbaea parvifolia,0.0
Mycetia balansae,0.0
Mycetia minor,0.0
Bouvardia sinaloae,0.0
Genianthus crassifolius,0.0
Bouvardia ferruginea,
Bouvardia conzattii,0.0
Bouvardia glabra,0.0
Bouvardia latifolia,0.0
Bouvardia subcordata,0.0
Condaminea elegans,0.0
Bouvardia pungens,0.0
Tapeinostemon spenneroides,0.0
Genianthus ridleyi,0.0
Genianthus valvatus,0.0
Mycetia angustifolia,0.0
Standleya erecta,0.0
Bouvardia mitlensis,0.0
Genianthus trullatus,0.0
Coutoubea ramosa,1.0
Tapeinostemon longiflorus,0.0
Bouvardia borhidiana,0.0
Schultesia piresiana,0.0
Symbolanthus stuebelii,0.0
Symbolanthus sessilis,0.0
Mycetia effusa,0.0
Schultesia doniana,0.0
Schultesia pachyphylla,0.0
Symbolanthus incaicus,0.0
Dolichodelphys chlorocrater,0.0
Symbolanthus tetrapterus,0.0
Catesbaea foliosa,0.0
Catesbaea phyllacantha,0.0
Macrosphyra brachysiphon,0.0
Micrechites archboldianus,0.0
Mycetia hainanensis,0.0
Coutoubea humilis,0.0
Bouvardia rosei,0.0
Bouvardia xylosteoides,0.0
Schultesia brachyptera,0.0
Symbolanthus jasonii,
Allamanda weberbaueri,
Voyria clavata,0.0
Mycetia longiflora,0.0
Mycetia squamulosopilosa,0.0
Mycetia yunnanica,0.0
Calycosia kajewskii,0.0
Allamanda laevis,0.0
Allamanda polyantha,0.0
Carpacoce gigantea,0.0
Bouvardia rekoi,0.0
Calycosia sessilis,0.0
Bouvardia fragilis,0.0
Catesbaea holacantha,0.0
Catesbaea parviflora,0.0
Macrocnemum tortuosum,0.0
Mycetia parishii,0.0
Genianthus nicobarensis,0.0
Genianthus subpeltatus,0.0
Bouvardia juarezana,0.0
Bouvardia hintoniorum,0.0
Symbolanthus condorensis,
Voyria spruceana,0.0
Symbolanthus brittonianus,0.0
Symbolanthus pauciflorus,
Mycetia paniculiformis,0.0
Bouvardia lancifolia,0.0
Bouvardia keniae,0.0
Bouvardia quinquenervata,0.0
Bouvardia rosea,0.0
Allamanda schottii,1.0
Neobertiera pakaraimensis,0.0
Tapeinostemon adulans,0.0
Tapeinostemon breweri,
Voyria rosea,0.0
Catesbaea longispina,0.0
Micrechites jacquetii,1.0
Micrechites rhombifolius,0.0
Standleya limae,0.0
Mycetia fangii,0.0
Piaranthus comptus,0.0
Bouvardia pedicellaris,0.0
Voyria corymbosa,0.0
Catesbaea melanocarpa,0.0
Micrechites novoguineensis,0.0
Micrechites glaber,0.0
Neobertiera montedouradensis,0.0
Bouvardia rzedowskii,0.0
Bouvardia viminalis,0.0
Calycosia mamosei,0.0
Piaranthus parvulus,0.0
Bouvardia pascualii,
Micrechites parkinsonii,0.0
Mycetia mukerjiana,0.0
Mycetia basiflora,0.0
Genianthus hastatus,0.0
Agathisanthemum bojeri,1.0
Bouvardia loeseneriana,0.0
Bouvardia costaricensis,0.0
Bouvardia tenuis,0.0
Symbolanthus alboarenicola,0.0
Mycetia dagohoyana,0.0
Antonia ovata,1.0
Macrocnemum rotundatum,0.0
Thevetia amazonica,0.0
Coutoubea reflexa,0.0
Schultesia subcrenata,0.0
Voyria chionea,0.0
Symbolanthus camanensis,0.0
Voyria flavescens,0.0
Symbolanthus microphyllus,
Catesbaea grayi,0.0
Micrechites andamanicus,0.0
Hexasepalum zappiae,0.0
Schultesia angustifolia,0.0
Schultesia benthamiana,0.0
Schultesia minensis,0.0
Hexasepalum angustifolium,0.0
Bouvardia sancaroli,0.0
Catesbaea ekmaniana,0.0
Macrocnemum stylocarpum,
Micrechites malipoensis,0.0
Mycetia brevisepala,0.0
Thevetia bicornuta,0.0
Didymosalpinx callianthus,
Genianthus siamicus,0.0
Bouvardia chrysantha,0.0
Bouvardia gracilipes,0.0
Voyria bicolor,0.0
Voyria tenuiflora,0.0
Neobertiera gracilis,0.0
Catesbaea spinosa,1.0
Mycetia listeri,0.0
Mycetia myrioneura,
Genianthus maingayi,0.0
Bouvardia amplexicaulis,0.0
Mondia whitei,1.0
Tarenna campaniflora,0.0
Oxypetalum pubescens,0.0
Oxypetalum corymbosum,0.0
Tarenna macroptera,0.0
Tarenna costata,0.0
Metastelma occidentale,0.0
Asclepias albens,
Metastelma quitense,0.0
Metastelma paraquense,0.0
Deppea blumenaviensis,0.0
Orthosia virgata,1.0
Coccocypselum lanceolatum,0.0
Orthosia cardozoi,0.0
Leptostigma longiflorum,0.0
Urophyllum macrophyllum,0.0
Orthosia scoparia,0.0
Ornichia trinervis,0.0
Orthosia tomentosa,0.0
Calycosiphonia macrochlamys,0.0
Neohymenopogon assamicus,0.0
Notopleura subimbricata,0.0
Notopleura tolimensis,0.0
Mandevilla montana,0.0
Atrostemma glaberrimum,0.0
Cyclophyllum cardiocarpum,0.0
Mandevilla mollissima,0.0
Mandevilla angustata,0.0
Mandevilla subsagittata,1.0
Cynanchum aculeatum,
Cynanchum somaliense,
Gardenia ewartii,0.0
Peponidium latiflorum,0.0
Ceropegia stellata,
Plocama tinctoria,0.0
Bertiera bicarpellata,0.0
Ceropegia vartakii,0.0
Ceropegia pruinosior,0.0
Ceropegia plocamoides,0.0
Neanotis lancifolia,0.0
Ceropegia ciliatior,1.0
Retiniphyllum concolor,0.0
Bertiera racemosa,1.0
Ceropegia barberae,
Psychotria papuana,0.0
Psychotria capuronii,0.0
Galium sterneri,0.0
Galium proliferum,0.0
Psychotria goniocarpa,0.0
Galium baeticum,0.0
Psychotria nigra,
Neonauclea reticulata,0.0
Empogona lanceolata,1.0
Asperula glomerata,
Empogona discolor,0.0
Crawfurdia championii,0.0
Neonauclea chalmersii,0.0
Minaria inconspicua,0.0
Acunaeanthus tinifolius,0.0
Kohautia tenuis,1.0
Neonauclea superba,0.0
Vahadenia laurentii,0.0
Alyxia gracilis,0.0
Bremeria eriantha,
Ixora hekouensis,0.0
Dirichletia virgata,0.0
Nephradenia laurifolium,
Alyxia poyaensis,0.0
Porterandia hosei,0.0
Ixora korthalsiana,0.0
Ixora grandifolia,1.0
Alyxia tropica,0.0
Belonophora talbotii,0.0
Razafimandimbisonia orientalis,0.0
Dioicodendron dioicum,1.0
Nernstia mexicana,1.0
Flagenium setosum,
Chelonanthus purpurascens,1.0
Cynanchica ophiolitica,0.0
Hedyotis thwaitesii,0.0
Cynanchica pulvinaris,0.0
Ciliosemina pedunculata,1.0
Cynanchica malevonensis,0.0
Benkara microcarpa,0.0
Eumachia leptothyrsa,1.0
Hexaphylla hercegovina,0.0
Coffea sapinii,0.0
Eumachia horsfieldiana,0.0
Pacouria paraensis,0.0
Chimarrhis speciosa,0.0
Guettardella atropurpurea,0.0
Nauclea pobeguinii,1.0
Wandersong seminervis,0.0
Guettardella sphaerocarpa,0.0
Petchia humbertii,
Vangueria induta,0.0
Secamone griffithii,1.0
Coussarea nodosa,0.0
Heterostemma garrettii,0.0
Palicourea breedlovei,0.0
Palicourea fanshawei,0.0
Palicourea cotejensis,0.0
Palicourea cerronis,0.0
Palicourea jervisei,0.0
Palicourea alba,1.0
Palicourea boraginoides,0.0
Palicourea canescens,0.0
Palicourea prancei,
Palicourea ayangannensis,0.0
Vangueria albosetulosa,0.0
Cosmibuena matudae,0.0
Palicourea kirkbrideae,0.0
Coussarea ilheotica,0.0
Palicourea luteovirescens,0.0
Phyllocyclus lucidissimus,1.0
Petalostelma martianum,0.0
Simira aristeguietae,0.0
Petalostelma sarcostemma,0.0
Dictyanthus suffruticosus,0.0
Matelea oaxacana,0.0
Matelea wootonii,0.0
Dictyanthus hamatus,0.0
Matelea geminiflora,
Matelea costata,
Tripterospermum membranaceum,0.0
Dictyanthus reticulatus,0.0
Jobinia balslevii,0.0
Leichhardtia glandulifera,0.0
Spermacoce pilulifera,0.0
Leichhardtia quadrata,0.0
Catharanthus roseus,1.0
Spermacoce rosea,0.0
Jobinia canoi,0.0
Buchozia japonica,1.0
Gonolobus dasystephanus,0.0
Micrasepalum eritrichoides,0.0
Gonolobus retusus,0.0
Diplorhynchus condylocarpon,1.0
Rennellia wallichii,1.0
Gynochthodes epiphytica,0.0
Cryptolepis cryptolepioides,0.0
Gynochthodes elmeri,0.0
Timonius uniflorus,1.0
Morinda ramosa,0.0
Psydrax longistylus,0.0
Sabatia calycina,0.0
Corynanthe talbotii,1.0
Dischidia hirsuta,0.0
Lasianthus latifolius,0.0
Adina eurhyncha,1.0
Celiantha imthurniana,0.0
Lasianthus biflorus,0.0
Tassadia fosteri,0.0
Microloma armatum,0.0
Scyphostelma confusum,0.0
Scyphostelma ruizteranii,0.0
Lasianthus simizui,0.0
Scyphostelma isidrense,0.0
Lasianthus chinensis,1.0
Scyphostelma trianae,0.0
Kuepferia leucantha,0.0
Helia angustifolia,0.0
Fadogiella rogersii,0.0
Tromotriche revoluta,0.0
Pentas lanceolata,1.0
Rudgea pungens,0.0
Carapichea vasivensis,0.0
Carapichea crebrinervia,0.0
Gymnema sylvestre,1.0
Alstonia scholaris,1.0
Hyperacanthus microphyllus,0.0
Ottoschmidtia microphylla,0.0
Halenia viridis,0.0
Gentianella wrightii,0.0
Gentianella helianthemoides,0.0
Gentianella silenoides,0.0
Thliphthisa tournefortii,0.0
Gentianella tubulosa,0.0
Thliphthisa brevifolia,0.0
Gentianella grisebachii,
Gentianella amarella,1.0
Gentianella oreosilene,0.0
Gentianella multicaulis,1.0
Orbea sacculata,0.0
Vincetoxicum petrense,0.0
Vincetoxicum longipes,
Dolianthus montiswilhelmii,0.0
Zeltnera nudicaulis,0.0
Zeltnera stricta,1.0
Macroscepis diademata,0.0
Vincetoxicum hainanense,0.0
Stathmostelma spectabile,0.0
Gonzalagunia rudis,1.0
Gonzalagunia panamensis,1.0
Pyrostria ankaranensis,
Pyrostria brunnescens,0.0
Pyrostria bibracteata,1.0
Ophiorrhiza laxiflora,0.0
Solenandra sanctae-luciae,1.0
Ophiorrhiza howii,0.0
Mesechites repens,0.0
Cruciata articulata,0.0
× Hoodiapelia beukmanii,0.0
Ophiorrhiza bremerae,0.0
Sabicea lanata,0.0
Paracephaelis sericea,0.0
Saba senegalensis,
Ophiorrhiza longanensis,0.0
Arachnothryx wendtii,0.0
Praravinia triflora,0.0
Arachnothryx macrocalyx,0.0
Chassalia melanocarpa,0.0
Arachnothryx reflexa,0.0
Anisopus magniflorus,0.0
Machaonia martinicensis,0.0
Ridsdalea sootepensis,0.0
Eumachia wilhelminensis,
Voyria crucitasensis,0.0
Schultesia aptera,0.0
Allamanda blanchetii,1.0
Allamanda cathartica,1.0
Allamanda puberula,0.0
Duidania montana,
Robbrechtia milleri,0.0
Voyria caerulea,0.0
Symbolanthus huachamacariensis,0.0
Mycetia gracilis,0.0
Mycetia ovatistipulata,0.0
Mycetia sumatrana,0.0
Bouvardia karwinskyi,0.0
Symbolanthus gaultherioides,0.0
Catesbaea fuertesii,0.0
Catesbaea sphaerocarpa,
Cremaspora thomsonii,0.0
Bouvardia langlassei,0.0
Coutoubea spicata,1.0
Allamanda setulosa,0.0
Allamanda thevetifolia,0.0
Catesbaea gamboana,
Mycetia macrocarpa,0.0
Mycetia siamensis,0.0
Coutoubea minor,0.0
Bouvardia cordifolia,0.0
Calycosia macrocyatha,0.0
Bouvardia stenosiphon,0.0
Piaranthus cornutus,0.0
Allamanda nobilis,0.0
Symbolanthus rosmarinifolius,0.0
Macrocnemum jamaicense,
Hexasepalum nordestinum,
Schultesia pohliana,0.0
Neblinathamnus argyreus,0.0
Robbrechtia grandifolia,0.0
Bouvardia hernan-maganae,0.0
Tapeinostemon rugosus,0.0
Voyria acuminata,
Voyria aurantiaca,0.0
Symbolanthus superbus,
Mycetia bracteata,0.0
Mycetia brevipes,0.0
Mycetia hirta,0.0
Standleya kuhlmannii,0.0
Standleya glomerulata,0.0
Bouvardia lottiae,0.0
Catesbaea flaviflora,0.0
Agathisanthemum assimile,
Bouvardia dictyoneura,0.0
Bouvardia oaxacana,0.0
Schultesia crenuliflora,0.0
Allamanda oenotherifolia,0.0
Voyria obconica,0.0
Symbolanthus aureus,0.0
Genianthus bicoronatus,0.0
Symbolanthus australis,0.0
Cladoceras rovumense,0.0
Conostomium gazense,0.0
Bouvardia tubicalyx,0.0
Schultesia irwiniana,0.0
Schultesia gracilis,0.0
Allamanda calcicola,0.0
Symbolanthus pterocalyx,0.0
Catesbaea nana,0.0
Mycetia rivicola,
Genianthus rufovelutinus,0.0
Bouvardia capitata,0.0
Bouvardia scabra,0.0
Mycetia suedixieana,0.0
Symbolanthus nebulosus,0.0
Allamanda angustifolia,0.0
Symbolanthus yaviensis,0.0
Catesbaea microcarpa,0.0
Mycetia anlongensis,0.0
Mycetia glandulosa,0.0
Bouvardia pallida,0.0
Bouvardia tenuifolia,0.0
Calycosia callithrix,
Schultesia australis,0.0
Voyria tenella,0.0
Voyria alvesiana,0.0
Macrosphyra brachystylis,0.0
Genianthus horei,0.0
Bouvardia leiantha,
Schultesia bahiensis,0.0
Carpacoce curvifolia,0.0
Tapeinostemon jauaensis,
Bouvardia castilloi,0.0
Bouvardia obovata,0.0
Bouvardia standleyana,0.0
Catesbaea glabra,0.0
Mycetia nepalensis,0.0
Neobertiera micrantha,
Mycetia pubifolia,0.0
Calycosia petiolata,1.0
Catesbaea macracantha,0.0
Mycetia brachybotrys,0.0
Mycetia cauliflora,0.0
Bouvardia laevis,
Bouvardia pulverulenta,
Piaranthus erratus,0.0
Allamanda doniana,1.0
Allamanda martii,0.0
Carpacoce burchellii,0.0
Mycetia rodgeri,0.0
Condaminea glabrata,0.0
Symbolanthus pascoensis,
Carpacoce vaginellata,0.0
Neblinathamnus brasiliensis,0.0
Oxypetalum brussae,0.0
Anthospermum aethiopicum,1.0
Robynsia glabrata,0.0
Ditassa capillaris,0.0
Ditassa crassifolia,0.0
Ditassa liesneri,0.0
Ditassa nitida,
Ditassa oxyphylla,0.0
Marsdenia engleriana,0.0
Marsdenia formosana,1.0
Marsdenia vohiborensis,0.0
Oxypetalum habrogynum,0.0
Oxypetalum megapotamicum,
Oxypetalum pachyglossum,0.0
Tarennella cordatifolia,0.0
Coptosapelta lutescens,
Rubia mandersii,0.0
Tarenna chevalieri,0.0
Tarenna nitida,0.0
Tarenna pangasinensis,0.0
Tarenna stenantha,0.0
Tarenna trichurensis,0.0
Decalepis hamiltonii,1.0
Anthospermum ammannioides,0.0
Anthospermum emirnense,0.0
Chilocarpus costatus,0.0
Marsdenia pseudoedulis,0.0
Oxypetalum lanatum,0.0
Oxypetalum marambaiense,
Oxypetalum schottii,
Oxypetalum strictum,0.0
Tarennella homolleana,0.0
Tarennella puberula,0.0
Galopina tomentosa,0.0
Pentagonia bocataurensis,0.0
Rubia crassipes,0.0
Rubia salicifolia,0.0
Saldinia dasyclada,0.0
Tarenna annamensis,0.0
Tarenna leioloba,0.0
Anthospermum ibityense,0.0
Anthospermum littoreum,0.0
Anthospermum longisepalum,0.0
Rubia pseudogalium,0.0
Schizocalyx obovatus,0.0
Ditassa cordeiroana,0.0
Marsdenia jenkinsii,0.0
Marsdenia oculata,0.0
Marsdenia pierrei,0.0
Marsdenia stellaris,0.0
Oxypetalum aurantiacum,0.0
Oxypetalum brachystemma,0.0
Oxypetalum timbense,0.0
Rubia tenuifolia,0.0
Tarenna peekeliana,0.0
Urceola brachysepala,1.0
Urceola malayana,0.0
Tarenna harmandiana,0.0
Ditassa anderssonii,0.0
Ditassa edmundoi,0.0
Ditassa gardneri,0.0
Ditassa grandiflora,0.0
Ditassa peruviana,0.0
Ditassa verticillata,0.0
Marsdenia panamensis,0.0
Marsdenia pulchella,0.0
Oxypetalum confusum,0.0
Oxypetalum glaziovianum,0.0
Oxypetalum nitidum,0.0
Tarennella sanguinea,0.0
Cameraria angustifolia,0.0
Rubia pallida,0.0
Rubia peregrina,1.0
Rubia sikkimensis,1.0
Tarenna citrina,0.0
Tarenna evansii,0.0
Tarenna hosei,0.0
Tarenna polysperma,0.0
Tarenna uzungwaensis,0.0
Tarenna winkleri,0.0
Anthospermum usambarense,0.0
Anthospermum vallicola,0.0
Chilocarpus suaveolens,0.0
Ditassa angustifolia,0.0
Ditassa auriflora,0.0
Marsdenia hamiltonii,1.0
Oxypetalum ceratostemma,0.0
Coptosapelta fuscescens,0.0
Neoblakea ecuadorensis,0.0
Rubia hispidicaulis,0.0
Rubia wallichiana,1.0
Rubia cordifolia,1.0
Rubia gedrosiaca,0.0
Rubia pauciflora,0.0
Tarenna acuminata,0.0
Tarenna agumbensis,0.0
Tarenna bartlettii,0.0
Tarenna elongata,0.0
Pentagonia tapacula,0.0
Ditassa leonii,0.0
Ditassa venamensis,
Emplectanthus gerrardii,
Marsdenia glomerata,0.0
Marsdenia olgamarthae,0.0
Oxypetalum wightianum,0.0
Coptosapelta griffithii,1.0
Galopina crocyllioides,0.0
Tarenna acutisepala,0.0
Rubia agostinhoi,0.0
Carphalea madagascariensis,0.0
Rubia filiformis,0.0
Saldinia phlebophylla,0.0
Tarenna petitii,0.0
Tarenna thorelii,0.0
Breonia lowryi,0.0
Tarenna monticola,0.0
Anthospermum hirtum,0.0
Anthospermum madagascariense,0.0
Anthospermum paniculatum,0.0
Anthospermum rosmarinus,0.0
Anthospermum streyi,0.0
Ditassa crassa,0.0
Ditassa endoleuca,0.0
Ditassa fiebrigii,0.0
Ditassa gracilipes,0.0
Ditassa mucronata,0.0
Marsdenia sinensis,1.0
Oxypetalum weberbaueri,0.0
Breonia louvelii,0.0
Breonia perrieri,0.0
Carvalhoa campanulata,0.0
Rubia membranacea,1.0
Rubia schugnanica,0.0
Saldinia aegialodes,0.0
Saldinia platyclada,0.0
Tarenna borneensis,0.0
Tarenna oblanceolata,0.0
Ditassa insignis,0.0
Ditassa perijensis,0.0
Marsdenia barbata,0.0
Marsdenia nicaraguensis,0.0
Marsdenia oreophila,1.0
Oxypetalum boliviense,0.0
Oxypetalum chodatianum,0.0
Oxypetalum pardense,0.0
Rubia dolichophylla,0.0
Carphalea linearifolia,0.0
Breonia macrocarpa,0.0
Rubia garrettii,0.0
Saldinia pycnophylla,0.0
Tarenna eketensis,0.0
Tarenna lanceolata,0.0
Pentagonia imparipinnata,
Sindechites henryi,1.0
Chilocarpus denudatus,
Ditassa ayangannensis,0.0
Ditassa hastata,
Ditassa sipapoana,0.0
Ditassa violascens,0.0
Marsdenia fulva,0.0
Marsdenia hainanensis,0.0
Marsdenia lucida,1.0
Oxypetalum arenicola,0.0
