"","c1","c2","c3","c4","c5","c6","c7","c8","c9","c10","c11","c12","c13","c14","c15","c16","c17","c18","c19","c20","c21","c22","c23","c24","c25","c26","c27","c28","c29","c30","c31","c32","c33","c34","c35","c36","c37","c38","c39","c40","c41","c42","c43","c44","c45","c46","c47","c48","c49","c50","c51","c52","c53","c54","c55","c56","c57","c58","c59","c60","c61","c62","c63","c64","c65","c66","c67","c68","c69","c70","c71","c72","c73","c74","c75","c76","c77","c78","c79","c80","c81","c82","c83","c84","c85","c86","c87","c88","c89","c90","c91","c92","c93","c94","c95","c96","c97","c98","c99","c100","c101","c102","c103","c104","c105","c106","c107","c108","c109","c110","c111","c112","c113","c114","c115","c116","c117","c118","c119","c120","c121","c122","c123","c124","c125","c126","c127","c128"
"t95",0.127037707144119,0.110717192464624,0.0150972770264042,0.0161731836602625,-0.0266518698528741,0.240359380158109,0.000700661945025322,0.00333856886568004,0.0687314640436668,-0.00164108551716325,0.000207787617600414,-0.000756727448294532,-0.000596651151561907,-0.006817721094256,0.0068297232327628,-0.00614910858839619,0.0213296474955478,-0.00137587755219873,-0.0063533682609279,0.0196557917705014,-0.000924506601310118,0.00178458318273604,8.91307227492547e-05,-0.000292797718984025,0.0684115559657555,0.128040536919559,0.00128326991596879,-0.000412792254020959,0.00171896283024571,0.00433883842459422,0.00134033352080366,0.0026753537441018,-0.000136205672229309,-3.05532544708365e-05,-0.000131508727143355,-0.000857184728114008,-0.00535107906373922,0.13936128336831,0.112146163219131,-0.000866874748303103,7.25842364524346e-06,5.46678290520277e-05,7.39502585416416e-05,6.05310375492657e-05,-9.09762946271631e-07,-1.93914051237064e-08,-2.67599315638162e-07,-2.07921319817718e-07,1.78439701837507e-05,4.14855263098052e-05,1.64091130706767e-05,0.00615680119773081,-0.239660198730283,-0.197608544676129,-1.35229358092923e-06,-0.000153369965182174,-5.67658013656725e-06,-4.92097997493158e-05,1.89272968927256e-05,0.0176402759194338,0.000143400872628291,3.91321756407498e-06,0.000342175665168677,0.000586830674756492,0.00161003393492467,-0.112702725567834,-0.00930274628601695,0.015341779692582,-8.12830864466872e-06,-0.000458320194478224,0.0124676327118352,9.62858619662848e-06,0.000349083235607254,1.14336370760337e-09,3.21061613236001e-16,-3.00019727099957e-08,-4.52828352911607e-16,1.27900309206844e-08,2.53281157333419e-16,5.3356368968827e-16,3.40956048965136e-07,-2.02456058679729e-16,2.51360911530287e-16,9.94678830531064e-11,1.04647608837631e-07,-1.46269829658926e-08,-5.76356283578148e-17,-7.94506875889877e-07,-4.98463207107152e-07,-4.14190056458057e-15,-1.85819398844631e-15,-4.7162743063864e-15,-0.000670135549187683,-0.00652860538872153,3.64612242886469e-16,-2.95558417580145e-14,0.482522703595391,6.90777874005311e-14,-1.15115961649375e-05,-0.0550316484596812,6.9448954261746e-08,-0.00264790878990443,-4.29549150255011e-15,2.44649077012253e-08,-2.39867583366125e-06,-1.80237648278767e-08,-0.70710678118655,1.60591558929946e-05,6.43623182341493e-15,1.06658368789501e-14,-7.10516689070203e-15,1.83157001612064e-08,1.61751667152953e-09,2.61255314591934e-16,-1.36515084490061e-15,-1.3492493310864e-09,1.42511412140487e-09,-5.92205165092697e-09,1.11466314578155e-15,-1.50551516958016e-15,4.15911518904667e-16,9.21999208688548e-16,9.36594063590348e-16,1.08955967893519e-15,1.66732718639304e-15,-3.55659528359525e-15,1.36272773322754e-15,0.0883883476483328
"t87",0.126865850806994,0.110489735586154,0.0150469213432347,0.0160963568651728,-0.0265225150533911,0.239124671810579,0.00069648625453656,0.00331562883522741,0.0682378349160194,-0.00162799029979039,0.000205921884806273,-0.00074729415873604,-0.000588386165062279,-0.00670778297851406,0.00670972323192791,-0.0060373549924237,0.0209359201175682,-0.00134961988368697,-0.00622339617870016,0.0191691600042725,-0.000901479976526908,0.00173982907454198,8.64212539997726e-05,-0.000283863665795209,0.0658474944614941,0.123029000661678,0.00122871683485985,-0.000394435466336343,0.00163533000289813,0.00410904261749468,0.00126875588163727,0.00252505765763994,-0.000128462376233882,-2.87894576787786e-05,-0.0001236677545381,-0.000805259399585141,-0.00501740718091582,0.130539686048838,0.10465960715847,-0.000808508457047559,6.75510354728945e-06,5.04795946169746e-05,6.79987548103495e-05,5.54171050820753e-05,-8.29526966398898e-07,-1.76511769128972e-08,-2.42882583147559e-07,-1.88589085926348e-07,1.58297043665435e-05,3.67870291929212e-05,1.42802143062707e-05,0.00535382134391877,-0.207747864521684,-0.171261351153585,-1.15830664075648e-06,-0.000128182530537373,-4.73915597254097e-06,-4.06347428413017e-05,1.55276476248601e-05,0.0140757806345363,0.000113443050015223,3.07743753924749e-06,0.000268116236675917,0.000459582351529314,0.0012560458001231,-0.0876398756947473,-0.00721686636497626,0.0118895008217016,-6.2890505032143e-06,-0.000353821473136528,0.00950415550997935,7.0902458004515e-06,0.000256776659957843,8.2684970138159e-10,1.10305964114268e-15,-2.12949340757428e-08,-1.93327054389177e-16,8.39391201730817e-09,-5.94829580666151e-16,-2.26207737293388e-16,2.06859556496277e-07,5.39615901662282e-16,5.84890421521029e-16,5.37271112688681e-11,5.63112207623109e-08,-7.26083925339022e-09,-7.65558306564169e-17,-3.22323278068419e-07,-1.93338696025087e-07,-2.08557836681591e-15,1.15354165789372e-15,6.83473548584878e-15,-0.000102568528766206,-0.000263373112999874,-2.13517928482339e-15,3.41135297891417e-14,-0.582185952816344,-8.47726297090028e-14,5.02625635901929e-05,-0.648347847726972,-4.16179965317234e-05,-0.111203892783313,2.1440504026046e-14,7.79204457516507e-08,-6.76751280173952e-06,-3.95369851911089e-08,2.63152056066122e-15,3.13505412359952e-05,7.72963188408572e-16,-8.48199833279636e-15,-1.71326469369146e-16,3.25504459132964e-08,2.82976312184701e-09,-2.9624709648624e-16,2.86907014314469e-15,-2.1105703981582e-09,2.14915695816261e-09,-8.86701101793544e-09,5.75471274030461e-16,3.28665209439515e-16,5.93449840421516e-16,-1.6743863318977e-15,1.79268138753726e-15,-5.29622343577508e-16,1.65452084308397e-15,-4.11041009866183e-15,1.70236079756189e-15,0.0883883476482835
"t125",0.126596831624545,0.110131497991527,0.0149667181821179,0.0159724564711309,-0.0263137107993145,0.237126597262884,0.00068967934176714,0.00327792813345921,0.0674243213549145,-0.00160625389639287,0.000202796947031905,-0.000730982827312247,-0.000573910313803354,-0.0065110903893591,0.00649207411278544,-0.00583349486743939,0.0202157280844895,-0.00130130214995027,-0.00598104798253041,0.0182227349651933,-0.000856630230047827,0.00165251138917425,8.08423380829299e-05,-0.000265446441505707,0.060157838309678,0.111705244070352,0.00110074681142377,-0.000350406537157724,0.00142473307756091,0.00349952771929232,0.00107786995450927,0.00211010352570542,-0.000106900709293706,-2.38225837922067e-05,-0.000101038820808754,-0.000653515249293126,-0.00401892243638403,0.10380321124592,0.0808598048768585,-0.000621457114683812,5.09492234235936e-06,3.50621639467546e-05,4.46768742478419e-05,3.39619002477213e-05,-4.69641276005671e-07,-9.61594216064181e-09,-1.22809104727339e-07,-9.35195186491939e-08,-2.99059025257071e-07,-1.27061041447834e-06,-2.001250044089e-05,-0.0081183844949793,0.433974908653808,0.365286871818785,1.34535321224705e-05,-0.000569649162579511,-2.03506417206805e-05,-0.00013640558936642,4.74398936437751e-05,0.0344414494163645,0.000267003404368552,7.08468857594564e-06,0.000609820314158436,0.00104360483262642,0.0028192614220746,-0.194963743287929,-0.015956265759344,0.0262195287999525,-1.38147942819936e-05,-0.000773204376843396,0.0202568778537143,1.44864696765373e-05,0.000524168794123675,1.66874585757226e-09,1.58226923350556e-15,-4.26299619191514e-08,1.94464785319823e-16,1.67379494815509e-08,4.90589780925997e-16,-3.3708202231848e-16,4.2151042944659e-07,5.84672746355501e-16,5.30915098598316e-17,1.15476026277434e-10,1.21271685224561e-07,-1.63666698512247e-08,-2.82700658413405e-16,-8.28166365980895e-07,-5.1264081420294e-07,-1.36295835670025e-15,-4.7568827395444e-16,-1.05986630167374e-15,-0.000578028171695607,-0.00515337105688214,-2.07939543988161e-16,-1.19961363669227e-15,0.0221951366415553,2.99319335898627e-15,1.98305624932302e-05,-0.000823152469897894,-2.57384523852717e-05,-0.0693289842230796,-4.88633739750796e-15,6.22753773286117e-08,-5.58624399952264e-06,-3.51771547202914e-08,2.02980692176019e-15,2.89701992977294e-05,6.4792535254603e-16,-5.21596243905471e-15,7.69919423190547e-17,3.10400231723215e-08,2.71282391153525e-09,1.77742303908497e-16,3.118688804544e-15,-2.10089595350555e-09,2.16517113587002e-09,-8.95384956901362e-09,-7.49028628485892e-16,-2.03025758041884e-15,-1.42573442393571e-15,4.16265057177624e-15,-1.41244880702717e-15,-2.72467168754833e-14,3.81855599451297e-15,-0.707106781186549,-6.02637257626192e-17,0.0883883476483047
"t126",0.126596831624545,0.110131497991527,0.0149667181821179,0.0159724564711309,-0.0263137107993145,0.237126597262884,0.000689679341767237,0.00327792813345918,0.0674243213549145,-0.00160625389639283,0.000202796947031832,-0.000730982827312094,-0.000573910313803293,-0.00651109038935922,0.00649207411278542,-0.00583349486743939,0.0202157280844895,-0.0013013021499503,-0.0059810479825304,0.0182227349651931,-0.0008566302300478,0.00165251138917446,8.08423380829181e-05,-0.000265446441505779,0.0601578383096782,0.111705244070352,0.00110074681142456,-0.000350406537157721,0.00142473307756091,0.0034995277192916,0.00107786995450919,0.00211010352570529,-0.000106900709293739,-2.38225837921392e-05,-0.000101038820808864,-0.000653515249293179,-0.00401892243638414,0.10380321124592,0.0808598048768583,-0.00062145711468414,5.09492234199854e-06,3.50621639466046e-05,4.46768742475212e-05,3.39619002462021e-05,-4.6964127574925e-07,-9.61594217259472e-09,-1.22809104726248e-07,-9.35195189279431e-08,-2.99059025773721e-07,-1.2706104145564e-06,-2.00125004417849e-05,-0.00811838449497932,0.433974908653808,0.365286871818785,1.34535321225107e-05,-0.000569649162579779,-2.03506417214306e-05,-0.000136405589366746,4.74398936431043e-05,0.0344414494163653,0.000267003404367866,7.08468857612198e-06,0.000609820314158126,0.00104360483262666,0.00281926142207439,-0.194963743287929,-0.0159562657593438,0.0262195287999523,-1.38147942818931e-05,-0.000773204376841328,0.0202568778537145,1.44864696769864e-05,0.000524168794123633,1.66874586999534e-09,1.06878858749129e-15,-4.26299613634236e-08,-3.36570524068998e-16,1.6737949178765e-08,-1.20032803340238e-16,-1.35854097224671e-16,4.21510429507295e-07,-3.9826673113904e-17,9.57749802577672e-16,1.15476019375644e-10,1.21271684973295e-07,-1.63666701857671e-08,8.55278322682261e-16,-8.28166365902482e-07,-5.12640813645496e-07,5.5217636077816e-16,-8.31478986826229e-16,8.96901779230051e-16,-0.000578028171695926,-0.00515337105688251,3.73565781871948e-16,-1.45725801910912e-15,0.0221951366415532,3.37961161985992e-15,1.98305624938418e-05,-0.00082315246990091,-2.57384523850878e-05,-0.0693289842230799,-8.13206675914412e-16,6.22753768500411e-08,-5.58624399924652e-06,-3.51771542029122e-08,-2.71415923394483e-15,2.89701992947286e-05,-3.05150295957714e-16,3.1662213968646e-15,5.32467105055208e-16,3.10400230729836e-08,2.7128212913414e-09,-1.2526629470031e-15,-3.18182686020065e-15,-2.10089977476669e-09,2.16516974666308e-09,-8.95385034876652e-09,2.11328498496695e-15,8.35507880195918e-16,1.00003584615074e-15,-4.98707051773773e-15,5.10871323682697e-15,2.80128994540185e-14,-1.47130986301611e-15,0.707106781186546,2.34228024796671e-15,0.0883883476483323
"t48",0.124951305632194,0.107951466149369,0.0144832342672454,0.0152333824532026,-0.0250691422556659,0.225242450331211,0.000649443274290688,0.00305661195655027,0.0626600077702791,-0.00147972988575107,0.000184746741868869,-0.000639308328963595,-0.000493449723387679,-0.00543784138336243,0.00531857118545545,-0.00473985725446744,0.0163613656423629,-0.0010440679639855,-0.00470577097365722,0.0134255789746305,-0.00062960143081025,0.00121118438811269,5.39861196575807e-05,-0.000176883203410089,0.0346010038150005,0.0617009723873648,0.000555446938172421,-0.00016676737582577,0.000587171821463357,0.0011980655780725,0.000361047848626047,0.000606044822453341,-2.94318490127032e-05,-6.1835833637986e-06,-2.2710882596121e-05,-0.000135156038159031,-0.000692971635902951,0.0159541273186128,0.00662571422115322,-4.32128563745268e-05,1.25238707144454e-07,-5.56520232631083e-06,-1.22565587601516e-05,-1.40477051291726e-05,2.66855494558936e-07,6.18060051654989e-09,9.67200543912144e-08,7.72126110601724e-08,-1.15039844549951e-05,-2.68821519929673e-05,-8.58891390413944e-06,-0.00303877808561866,0.0778193900994114,0.0613811862676747,-4.90282387692193e-06,0.000693047219226769,2.5511850855622e-05,0.000222965459091117,-8.88082374733504e-05,-0.104838986979743,-0.000929761360699917,-2.69980138784517e-05,-0.0024547941365203,-0.00423349650268989,-0.0121170734211393,0.879196126622826,0.0745325586662171,-0.124367210265728,6.71188103069915e-05,0.00388296478976094,-0.122771769924799,-0.000152205982453777,-0.00561230997927263,-2.45514725314515e-08,-4.87904390509663e-15,9.60245408503524e-07,-3.03304121861935e-16,7.15727452821623e-07,4.62997509185505e-16,7.99842439184884e-16,6.59201536305728e-06,-1.88516957859079e-16,2.31725008265013e-16,1.14494872626085e-09,1.19144769180592e-06,-1.38043344009543e-07,6.56263905233986e-16,-5.69494226872383e-06,-3.42669240681641e-06,-6.54454690901413e-16,-3.91991967660638e-15,-2.9588479207688e-15,-0.00309848659042745,-0.0261013463030111,5.65425328123449e-16,-3.55589227667798e-15,0.0531522532601648,8.16024977288131e-15,8.05257959139854e-05,-0.00269909467077651,-9.85914049867372e-05,-0.263953549718865,-1.43615084029757e-14,2.15448064161801e-07,-1.89840137032469e-05,-1.13444360032047e-07,-3.76155131953722e-16,9.01994233516527e-05,4.63171996738748e-17,6.52764719696658e-18,6.79978315648013e-16,9.31979223315445e-08,8.08857593650254e-09,-1.29188283668242e-15,-1.33632936147703e-16,-5.90079323317143e-09,5.93474127184845e-09,-2.44168363082434e-08,8.41028438042457e-16,-4.81974916239087e-16,1.7505108136594e-16,-8.87371786141971e-16,9.73866057511545e-16,-1.3778657903481e-15,1.00999544773602e-15,-1.57419167037085e-15,1.29258212575376e-15,0.0883883476483143
"t76",0.122279281841348,0.104387940422071,0.0136831218107622,0.0139931379200946,-0.0229784720434309,0.205222319742771,0.000581095298904294,0.00267713493927977,0.0544645656039091,-0.00126026128376366,0.000153102185734204,-0.000472265458232384,-0.000344471781785269,-0.00339595235565367,0.00304572812209314,-0.00260553730422743,0.00881199260134324,-0.000536186548584883,-0.00214238900349986,0.00319520809511263,-0.000144403537659563,0.000265667473250543,-8.39995118316321e-06,2.92225128581019e-05,-0.0324924415471713,-0.0737746035572696,-0.00102547724438179,0.000388428048036681,-0.00220201320646009,-0.00736973960655342,-0.00234018408245432,-0.00553671107297568,0.000293525738710232,6.94031521139853e-05,0.0003344534438941,0.00230731563454555,0.0160191844588833,-0.441586567169277,-0.439604928261198,0.00352359132863706,-3.3629438463835e-05,-0.000437853567906434,-0.00087243846916892,-0.00127694538559843,5.84006017370098e-05,6.68661984674069e-06,-1.48888333135418e-05,-9.1312163011481e-06,9.58789649729962e-05,0.000218307364285445,2.04955741488894e-05,0.00649999590566798,-0.0410653681952852,-0.0212250417571446,1.52870178763342e-05,-0.000887899554501854,-3.16833240799805e-05,-0.000204337998893225,6.81795693930421e-05,0.0359748146263644,0.000236606397386594,5.43400324652447e-06,0.000420305017825921,0.000707507688468385,0.00166538859599504,-0.100301884732111,-0.00728248205151897,0.0112868181429412,-5.37672848323307e-06,-0.000255738946876501,-0.000758224274402785,-2.26935885205784e-05,-0.000856634271793596,-4.96905884286828e-09,9.63514050855118e-16,2.37275887811023e-07,-3.67802056455356e-16,2.61604560745187e-07,-5.56809666254582e-16,2.6200264633497e-16,2.81198839191119e-06,8.75293514209124e-16,3.66533355407621e-15,5.41691920844682e-10,5.6492093289291e-07,-6.78448845486422e-08,1.51342645778803e-15,-2.92163394091773e-06,-1.76669406781991e-06,1.18619841899542e-14,-0.707106781186547,-1.1504750761003e-15,-0.00162890225137619,-0.0136617379994692,2.23938177480551e-15,-1.0886043387953e-15,0.01373203656657,2.24337885766673e-15,3.64119900170134e-05,-0.000982513740163475,-3.98109586296544e-05,-0.104846670408186,-5.80240404502114e-15,4.89784401799618e-08,-3.2948908895496e-06,7.86565117853157e-09,-7.80282631081331e-16,-3.34575886851679e-05,-2.9472985420397e-16,-9.7286979955541e-16,-7.86660211769717e-16,-9.23087902790141e-08,-9.59794127196535e-09,-1.46511786814949e-16,4.9845488754507e-16,9.21229962009932e-08,6.25729876653308e-08,-1.99480580627221e-07,6.58121021959652e-16,-3.39634527859947e-16,-1.07052201012029e-16,-6.85347899762226e-16,1.32810249730308e-15,-1.2597788864854e-16,1.01555038209449e-15,-2.07717293211236e-15,9.73345421829211e-16,0.0883883476483152
"t77",0.122279281841348,0.104387940422071,0.0136831218107622,0.0139931379200946,-0.0229784720434309,0.205222319742771,0.000581095298904273,0.00267713493927981,0.054464565603909,-0.00126026128376363,0.000153102185734187,-0.000472265458232299,-0.000344471781785491,-0.00339595235565365,0.0030457281220933,-0.00260553730422758,0.00881199260134321,-0.000536186548584778,-0.00214238900349991,0.0031952080951127,-0.000144403537659524,0.000265667473250152,-8.39995118275101e-06,2.9222512858073e-05,-0.0324924415471713,-0.0737746035572697,-0.00102547724438199,0.000388428048036644,-0.00220201320645987,-0.00736973960655227,-0.00234018408245376,-0.00553671107297568,0.000293525738710192,6.94031521138471e-05,0.000334453443894142,0.00230731563454528,0.0160191844588834,-0.441586567169276,-0.439604928261197,0.00352359132863701,-3.36294384629329e-05,-0.000437853567906357,-0.000872438469168583,-0.00127694538559675,5.84006017372365e-05,6.68661984694825e-06,-1.48888333140143e-05,-9.13121630097469e-06,9.58789649724949e-05,0.000218307364284284,2.04955741490107e-05,0.0064999959056677,-0.0410653681952848,-0.0212250417571437,1.52870178767959e-05,-0.000887899554502415,-3.16833240833523e-05,-0.000204337998893422,6.81795693931904e-05,0.0359748146263657,0.000236606397387602,5.43400324617581e-06,0.000420305017825273,0.00070750768846855,0.00166538859599486,-0.100301884732108,-0.00728248205151877,0.0112868181429408,-5.37672848337499e-06,-0.000255738946880512,-0.000758224274403588,-2.2693588520983e-05,-0.00085663427179744,-4.9690578847876e-09,4.01463644671232e-16,2.37275887674461e-07,1.5029888736901e-16,2.616045621533e-07,3.45246541170017e-16,-3.93722827606513e-16,2.81198839220036e-06,-7.11978466732812e-16,-3.39325626967405e-15,5.41687036025032e-10,5.64920934764946e-07,-6.7844883556799e-08,-9.15186408941105e-16,-2.92163394049385e-06,-1.76669404913671e-06,-1.03216596208372e-14,0.707106781186548,-1.31874325326975e-15,-0.00162890225140141,-0.0136617379995356,-2.31997575361939e-15,-9.62166116037112e-16,0.0137320365665747,1.77157461550861e-15,3.64119900155037e-05,-0.000982513740164308,-3.9810958624565e-05,-0.104846670408188,-7.11385499285961e-15,4.89784415497722e-08,-3.29489089015856e-06,7.86564713681257e-09,-2.04737483301422e-17,-3.34575886847871e-05,7.87737594478998e-16,2.76131103147573e-16,7.33069561285651e-16,-9.23087906864271e-08,-9.59794062659292e-09,-9.86498075190532e-16,-4.83398599856666e-16,9.21229957128876e-08,6.25729879282716e-08,-1.99480581190023e-07,4.3607793287825e-16,-8.53112670449717e-16,-5.25374614258401e-17,-7.23237324877105e-16,1.64529109578301e-15,-3.9399266570538e-16,1.49082127102772e-15,-1.6168301214126e-15,1.05921389265906e-15,0.0883883476483171
"t12",0.106625782354634,0.0836015426608469,0.00905318628661834,0.00688095434990216,-0.0109975365894216,0.0907047697975638,0.00019224206273587,0.000531248382361242,0.00821750635639693,-2.8501091463353e-05,-2.32776788624343e-05,0.000435642472010657,0.000456791612085925,0.00739154513174701,-0.00882076399413137,0.00848155450984445,-0.0303100630429931,0.00208171593342758,0.0109130128858035,-0.0468476260091207,0.00222546921373411,-0.00434467092122679,-0.00029555684716269,0.000976634350788363,-0.313252009905735,-0.625683825949308,-0.00707771144797515,0.00242572462151457,-0.0113335763794888,-0.0308164368261897,-0.00955288956729477,-0.0188816876790931,0.000947315686089988,0.000206019986967829,0.000765280674041166,0.00423367013905906,0.00726542134951913,0.587236997304119,-0.331662524737059,-0.000925428486698082,0.000184082258645808,-0.00541018592685296,-0.00763108315912204,-0.00935132282012479,0.000385154204662692,4.26073842843079e-05,-9.02473725883057e-05,-5.47707212179082e-05,0.000460689505283417,0.00104570549776909,8.14479924698365e-05,0.0251395650333227,-0.0311011430701394,0.0300450555738107,6.50977567806815e-05,-0.00331050650921518,-0.000117483475497779,-0.000714754891344006,0.000229340059340649,0.0918208524359698,0.000498824562425962,9.08358566496572e-06,0.000551681920535437,0.000887278090110474,0.00121629609880751,-0.0133234873642854,0.00329413524065848,-0.00861910446860756,7.22311071532053e-06,0.000616040074892707,-0.0506281229038449,-0.000135426160568847,-0.0050568832816071,-2.59338814104923e-08,9.69875320302669e-18,1.14235317854236e-06,1.29573336846421e-16,1.07514725199425e-06,-6.37891025548786e-16,6.217759888691e-17,1.07054615509945e-05,-2.99630076381157e-16,1.97982148076566e-17,1.91986849859394e-09,1.99839047034596e-06,-2.31521813828915e-07,-1.03806744295022e-17,-9.33074428763157e-06,-5.57663278576693e-06,2.22182732475153e-16,-2.37476900592869e-15,2.89114421585927e-16,-0.00450960715717271,-0.0358616801260281,-1.8024957657027e-17,-2.1739593431983e-16,0.00239813869275993,8.51193149569051e-17,4.07828957682775e-05,-0.000189462368259707,-1.26479422686305e-05,-0.0204900320840254,-2.16817469257425e-15,-2.5084315423886e-07,2.92453945891944e-05,3.62393488947977e-07,-9.62334765519911e-17,-0.000468722310749341,3.61894844416115e-16,6.79674589608807e-16,1.63995758834595e-16,-8.61398076117157e-07,-8.50516144061954e-08,-1.02721891796655e-16,-8.8970552720427e-16,6.08816779656045e-07,3.83116172995105e-07,-1.20415818964412e-06,5.70115814419397e-16,-5.52852937101766e-16,1.26357018885716e-16,-6.1183883250798e-16,1.68666638991661e-15,-3.08550493092787e-16,1.07689263275521e-15,-1.71190021473506e-15,9.45930337149407e-16,0.0883883476483226
"t104",0.110811695175173,0.0875049634447534,0.00877943541870266,-0.000293937185461673,0.00333515382475173,-0.144482813682131,0.00263057625328252,0.0041626065626407,0.073613324994495,-0.00129455173591188,0.000113364726900068,0.00024340441813772,0.000523086616930518,0.0191920657826911,-0.0494967832837608,0.0867976438221793,-0.503717448389554,-0.0957396120594176,-0.0535684956866746,0.0545131390502363,-0.00251192515199881,0.00473855128945719,0.000134611111579434,-0.000437506140703072,0.0969326288036941,0.0133028820361571,-1.49434352698565e-05,7.90479497046865e-05,-0.00105395451545371,-0.00469028927737906,-0.00152089304313892,-0.022211730101696,0.000110655507117763,3.42986681927861e-05,0.000161615020558734,0.00100738844817844,0.00403133061315938,-0.00114722088328067,-0.00140163902621457,-0.000786535805737198,5.3533741616511e-05,-0.00171333795274555,-0.00259527174034157,-0.0034062354382367,0.000148850707804262,1.68605807800786e-05,-3.71281503496886e-05,-2.2734409361999e-05,0.000249523994627013,0.00056914820829994,6.46623456478273e-05,0.0253585251467213,-0.0171521326906464,0.0201695037567616,4.98932448554463e-05,-0.0034623169525402,-0.000124722623347565,-0.000890711024246928,0.000317728661840916,0.237922573669965,0.00177285404032081,4.35479420193297e-05,0.00337941901484591,0.00565864576652104,0.0112125192967006,0.0432070063800508,0.0176672446767658,-0.157327477169929,0.000424700519211061,-0.0354623514480262,0.264559302559341,0.000182076619056978,0.00661542705196913,2.29266655212268e-08,-4.61780941340158e-16,-6.77219021642832e-07,-6.71626790017837e-16,8.77535129814289e-08,9.36704830934961e-16,-9.85560995356993e-17,8.41131452310711e-06,3.87034068888267e-17,1.33939963865923e-16,5.95296724722217e-08,0.00021565848036336,6.04878150241557e-07,1.34323710085219e-16,9.47487719236093e-06,5.15590463082642e-06,-4.75832995626872e-16,8.28760379916027e-16,6.71516463721724e-17,0.00219393056013154,0.014913154851971,2.51883838052559e-17,-6.83178023127034e-18,8.6810657356143e-05,-1.54673001885636e-16,-6.49180485104477e-06,-1.90818289890054e-06,7.18816425042452e-07,-0.00015970117141442,2.2173403056452e-15,2.79412459885647e-08,0.000562943986633348,2.20990294074638e-09,7.87202308001664e-16,1.27870102164276e-06,-6.40584915653368e-16,-3.11983146322766e-14,-6.98624737854629e-15,-1.02027783276874e-08,-1.28775123382e-09,0.707106781186547,1.93036413601999e-14,2.74194694748531e-08,2.20332503244496e-08,-2.02930692951261e-05,-5.46036209715224e-16,-5.01771565490507e-16,1.42367225737461e-15,-1.65516503463969e-15,2.52790311958602e-15,1.24046415003792e-14,1.15756721335094e-15,-1.17086803284137e-15,1.95955826338856e-15,0.0883883476483261
"t105",0.110811695175173,0.0875049634447534,0.00877943541870265,-0.000293937185461723,0.00333515382475176,-0.144482813682131,0.00263057625328248,0.00416260656264073,0.073613324994495,-0.00129455173591181,0.000113364726900112,0.000243404418137824,0.000523086616930438,0.0191920657826911,-0.0494967832837608,0.0867976438221791,-0.503717448389554,-0.0957396120594177,-0.0535684956866745,0.0545131390502358,-0.00251192515199891,0.00473855128945723,0.00013461111158001,-0.000437506140703243,0.0969326288036937,0.0133028820361571,-1.49434352700902e-05,7.90479497047684e-05,-0.00105395451545352,-0.00469028927737941,-0.00152089304313902,-0.0222117301016959,0.000110655507117746,3.42986681924266e-05,0.000161615020558874,0.00100738844817812,0.00403133061315874,-0.00114722088328076,-0.00140163902621469,-0.000786535805736737,5.35337416167139e-05,-0.00171333795274576,-0.00259527174034146,-0.00340623543823572,0.00014885070780441,1.68605807797942e-05,-3.71281503488908e-05,-2.27344093620192e-05,0.000249523994626848,0.00056914820829919,6.46623456485698e-05,0.0253585251467214,-0.0171521326906465,0.0201695037567616,4.98932448545093e-05,-0.00346231695254055,-0.000124722623348764,-0.000890711024246942,0.000317728661840119,0.237922573669967,0.00177285404032158,4.3547942019332e-05,0.00337941901484467,0.00565864576652081,0.0112125192967004,0.0432070063800508,0.0176672446767662,-0.157327477169929,0.000424700519211486,-0.0354623514480238,0.26455930255934,0.000182076619056934,0.00661542705196911,2.29266646437037e-08,3.1884462219524e-16,-6.77219021146138e-07,-5.26426166229508e-16,8.77535137411648e-08,4.85676725002284e-16,-9.72856731880864e-16,8.41131452308461e-06,-2.07627323002961e-16,1.33939963867673e-16,5.95296740151342e-08,0.0002156584803634,6.04878150068876e-07,-3.58337767941337e-16,9.47487719184923e-06,5.15590463261726e-06,-7.15224835311679e-16,-1.21914831062936e-16,-2.8673194272795e-16,0.00219393056013204,0.0149131548519694,-8.12458585366301e-16,1.74845922306689e-17,8.6810657355384e-05,8.88399237979616e-17,-6.49180485181865e-06,-1.90818289904777e-06,7.18816426034177e-07,-0.000159701171409072,-4.11093093471819e-15,2.79412434502351e-08,0.000562943986635934,2.20989767632448e-09,-9.47522003337543e-16,1.27870100137618e-06,9.44952039246058e-16,3.12499957794128e-14,6.70221969873452e-15,-1.02027742521406e-08,-1.28776243350476e-09,-0.707106781186548,-2.12403157203317e-14,2.74194771467218e-08,2.20332501660468e-08,-2.0293069293443e-05,2.02540320048842e-15,-9.87494298007625e-16,-1.76725075322113e-15,6.96017866828304e-16,-2.17943063274799e-16,-1.40741776375281e-14,1.22058862256103e-15,-2.56052043591642e-15,2.69617721362726e-17,0.0883883476483214
