"","t3","t18","t101","t102","t52","t120","t121","t57","t58","t45","t35","t14","t15","t69","t70","t89","t90","t38","t105","t106","t43","t41","t67","t68","t47","t55","t56","t36","t37","t71","t72","t122","t123","t33","t19","t20","t78","t79","t61","t62","t13","t100","t103","t104","t96","t97","t93","t94","t32","t44","t82","t83","t28","t87","t88","t48","t42","t26","t27","t22","t23","t118","t119","t12","t50","t51","t31","t16","t17","t25","t110","t111","t77","t5","t8","t9","t124","t125","t80","t66","t59","t60","t24","t91","t92","t112","t113","t11","t84","t116","t117","t53","t54","t75","t76","t108","t109","t63","t10","t64","t65","t39","t40","t29","t34","t98","t99","t95","t73","t74","t49","t2","t114","t115","t107","t46","t7","t21","t81","t85","t86","t30","t6","t4","t1"
"t31",5.2793074341,5.54665281355,5.54665281341,5.54665281341,5.48522651142,5.54665281345,5.54665281345,5.54665281348,5.54665281348,5.54665281348,5.54665281338,5.54665281334,4.75204881864,5.54665281364,5.54665281364,5.54665281374,5.54665281374,5.54665281374,5.54665281375,5.54665281375,5.54665281368,5.36002328434,5.54665281384,5.54665281384,5.54665281384,5.54665281385,5.54665281385,5.54665281384,5.54665281384,5.54665281374,5.5466528138,5.546652813804,5.546652813804,4.85783490584,5.54665281419,4.89009118789,5.54665281374,5.49264945684,5.54665281374,5.54665281374,5.54665281372,5.54665281375,5.54665281375,5.54665281375,5.54665281324,5.54665281324,5.54665281325,5.54665281325,5.546652813261,5.546652813261,5.546652813261,5.546652813261,4.695727607881,5.54665281355,5.54665281355,5.54665281355,5.54665281345,4.1838690795,4.1873347363,3.22049476658,4.05502611909,4.18733473612,4.18733473612,1.2440451205,1.22260442658,1.6643600482,0,3.8568283249,3.8568283249,5.5653050719,6.04476303743,6.04476303743,6.0447630374,5.5529739205,5.817603288,6.0447630372,6.044763037368,6.044763037368,6.04476303738,6.04476303738,6.04476303738,6.04476303738,5.8728270616,7.3204065064,7.3204065064,7.32040650641,7.32040650641,6.3663845133,7.3204065068,7.32040650685,7.32040650685,7.3204065068,7.2073173979,7.3204065068,7.3204065068,7.70770153843,7.70770153843,7.7077015385,7.7077015381,7.9917930344,7.9917930344,7.99179303435,7.99179303435,7.99179303435,7.9917930344,7.99179303442,7.99179303442,7.9917930344,7.9917930344,7.9917930344,7.7669601643,6.6889261817,10.35373555503,10.35373555503,10.34275630077,10.3537355551,9.5370581226,10.353735555,10.353735555,10.353735554959,10.353735554959,10.353735555,10.3537355555,9.4178741464,5.474133063544
"t16",5.2793074342,5.54665281365,5.54665281351,5.54665281351,5.48522651152,5.54665281355,5.54665281355,5.54665281358,5.54665281358,5.54665281358,5.54665281348,5.54665281344,4.75204881874,5.54665281374,5.54665281374,5.54665281384,5.54665281384,5.54665281384,5.54665281385,5.54665281385,5.54665281378,5.36002328444,5.54665281394,5.54665281394,5.54665281394,5.54665281395,5.54665281395,5.54665281394,5.54665281394,5.54665281384,5.5466528139,5.546652813904,5.546652813904,4.85783490594,5.54665281429,4.89009118799,5.54665281384,5.49264945694,5.54665281384,5.54665281384,5.54665281382,5.54665281385,5.54665281385,5.54665281385,5.54665281334,5.54665281334,5.54665281335,5.54665281335,5.546652813361,5.546652813361,5.546652813361,5.546652813361,4.695727607981,5.54665281365,5.54665281365,5.54665281365,5.54665281355,4.1838690796,4.1873347364,3.22049476668,4.05502611919,4.18733473622,4.18733473622,2.8894217142,3.41507270328,3.8568283249,3.8568283249,0,2.092592056,5.565305072,6.04476303753,6.04476303753,6.0447630375,5.5529739206,5.8176032881,6.0447630373,6.044763037468,6.044763037468,6.04476303748,6.04476303748,6.04476303748,6.04476303748,5.8728270617,7.3204065065,7.3204065065,7.32040650651,7.32040650651,6.3663845134,7.3204065069,7.32040650695,7.32040650695,7.3204065069,7.207317398,7.3204065069,7.3204065069,7.70770153853,7.70770153853,7.7077015386,7.7077015382,7.9917930345,7.9917930345,7.99179303445,7.99179303445,7.99179303445,7.9917930345,7.99179303452,7.99179303452,7.9917930345,7.9917930345,7.9917930345,7.7669601644,6.6889261818,10.35373555513,10.35373555513,10.34275630087,10.3537355552,9.5370581227,10.3537355551,10.3537355551,10.353735555059,10.353735555059,10.3537355551,10.3537355556,9.4178741465,5.474133063644
"t17",5.2793074342,5.54665281365,5.54665281351,5.54665281351,5.48522651152,5.54665281355,5.54665281355,5.54665281358,5.54665281358,5.54665281358,5.54665281348,5.54665281344,4.75204881874,5.54665281374,5.54665281374,5.54665281384,5.54665281384,5.54665281384,5.54665281385,5.54665281385,5.54665281378,5.36002328444,5.54665281394,5.54665281394,5.54665281394,5.54665281395,5.54665281395,5.54665281394,5.54665281394,5.54665281384,5.5466528139,5.546652813904,5.546652813904,4.85783490594,5.54665281429,4.89009118799,5.54665281384,5.49264945694,5.54665281384,5.54665281384,5.54665281382,5.54665281385,5.54665281385,5.54665281385,5.54665281334,5.54665281334,5.54665281335,5.54665281335,5.546652813361,5.546652813361,5.546652813361,5.546652813361,4.695727607981,5.54665281365,5.54665281365,5.54665281365,5.54665281355,4.1838690796,4.1873347364,3.22049476668,4.05502611919,4.18733473622,4.18733473622,2.8894217142,3.41507270328,3.8568283249,3.8568283249,2.092592056,0,5.565305072,6.04476303753,6.04476303753,6.0447630375,5.5529739206,5.8176032881,6.0447630373,6.044763037468,6.044763037468,6.04476303748,6.04476303748,6.04476303748,6.04476303748,5.8728270617,7.3204065065,7.3204065065,7.32040650651,7.32040650651,6.3663845134,7.3204065069,7.32040650695,7.32040650695,7.3204065069,7.207317398,7.3204065069,7.3204065069,7.70770153853,7.70770153853,7.7077015386,7.7077015382,7.9917930345,7.9917930345,7.99179303445,7.99179303445,7.99179303445,7.9917930345,7.99179303452,7.99179303452,7.9917930345,7.9917930345,7.9917930345,7.7669601644,6.6889261818,10.35373555513,10.35373555513,10.34275630087,10.3537355552,9.5370581227,10.3537355551,10.3537355551,10.353735555059,10.353735555059,10.3537355551,10.3537355556,9.4178741465,5.474133063644
"t25",4.7998494684,5.56530507165,5.56530507151,5.56530507151,5.50387876952,5.56530507155,5.56530507155,5.56530507158,5.56530507158,5.56530507158,5.56530507148,5.56530507144,4.77070107674,5.56530507174,5.56530507174,5.56530507184,5.56530507184,5.56530507184,5.56530507185,5.56530507185,5.56530507178,5.37867554244,5.56530507194,5.56530507194,5.56530507194,5.56530507195,5.56530507195,5.56530507194,5.56530507194,5.56530507184,5.5653050719,5.565305071904,5.565305071904,4.87648716394,5.56530507229,4.90874344599,5.56530507184,5.51130171494,5.56530507184,5.56530507184,5.56530507182,5.56530507185,5.56530507185,5.56530507185,5.56530507134,5.56530507134,5.56530507135,5.56530507135,5.565305071361,5.565305071361,5.565305071361,5.565305071361,4.714379865981,5.56530507165,5.56530507165,5.56530507165,5.56530507155,5.561839415,5.5653050718,4.59846510208,5.43299645459,5.56530507162,5.56530507162,4.5978984612,5.12354945028,5.5653050719,5.5653050719,5.565305072,5.565305072,0,1.46702630453,1.46702630453,1.4670263045,2.6641209354,3.5311233391,3.7582830883,3.758283088468,3.758283088468,3.75828308848,3.75828308848,3.75828308848,3.75828308848,3.5863471127,6.8409485407,6.8409485407,6.84094854071,6.84094854071,5.8869265476,6.8409485411,6.84094854115,6.84094854115,6.8409485411,6.7278594322,6.8409485411,6.8409485411,7.22824357273,7.22824357273,7.2282435728,7.2282435724,7.5123350687,7.5123350687,7.51233506865,7.51233506865,7.51233506865,7.5123350687,7.51233506872,7.51233506872,7.5123350687,7.5123350687,7.5123350687,7.2875021986,6.209468216,9.87427758933,9.87427758933,9.86329833507,9.8742775894,9.0576001569,9.8742775893,9.8742775893,9.874277589259,9.874277589259,9.8742775893,9.8742775898,8.9384161807,4.994675097844
"t110",5.27930743393,6.04476303718,6.04476303704,6.04476303704,5.98333673505,6.04476303708,6.04476303708,6.04476303711,6.04476303711,6.04476303711,6.04476303701,6.04476303697,5.25015904227,6.04476303727,6.04476303727,6.04476303737,6.04476303737,6.04476303737,6.04476303738,6.04476303738,6.04476303731,5.85813350797,6.04476303747,6.04476303747,6.04476303747,6.04476303748,6.04476303748,6.04476303747,6.04476303747,6.04476303737,6.04476303743,6.044763037434,6.044763037434,5.35594512947,6.04476303782,5.38820141152,6.04476303737,5.99075968047,6.04476303737,6.04476303737,6.04476303735,6.04476303738,6.04476303738,6.04476303738,6.04476303687,6.04476303687,6.04476303688,6.04476303688,6.044763036891,6.044763036891,6.044763036891,6.044763036891,5.193837831511,6.04476303718,6.04476303718,6.04476303718,6.04476303708,6.04129738053,6.04476303733,5.07792306761,5.91245442012,6.04476303715,6.04476303715,5.07735642673,5.60300741581,6.04476303743,6.04476303743,6.04476303753,6.04476303753,1.46702630453,0,0.09490107606,0.55219470403,3.14357890093,4.01058130463,4.23774105383,4.237741053998,4.237741053998,4.23774105401,4.23774105401,4.23774105401,4.23774105401,4.06580507823,7.32040650623,7.32040650623,7.32040650624,7.32040650624,6.36638451313,7.32040650663,7.32040650668,7.32040650668,7.32040650663,7.20731739773,7.32040650663,7.32040650663,7.70770153826,7.70770153826,7.70770153833,7.70770153793,7.99179303423,7.99179303423,7.99179303418,7.99179303418,7.99179303418,7.99179303423,7.99179303425,7.99179303425,7.99179303423,7.99179303423,7.99179303423,7.76696016413,6.68892618153,10.35373555486,10.35373555486,10.3427563006,10.35373555493,9.53705812243,10.35373555483,10.35373555483,10.353735554789,10.353735554789,10.35373555483,10.35373555533,9.41787414623,5.474133063374
"t111",5.27930743393,6.04476303718,6.04476303704,6.04476303704,5.98333673505,6.04476303708,6.04476303708,6.04476303711,6.04476303711,6.04476303711,6.04476303701,6.04476303697,5.25015904227,6.04476303727,6.04476303727,6.04476303737,6.04476303737,6.04476303737,6.04476303738,6.04476303738,6.04476303731,5.85813350797,6.04476303747,6.04476303747,6.04476303747,6.04476303748,6.04476303748,6.04476303747,6.04476303747,6.04476303737,6.04476303743,6.044763037434,6.044763037434,5.35594512947,6.04476303782,5.38820141152,6.04476303737,5.99075968047,6.04476303737,6.04476303737,6.04476303735,6.04476303738,6.04476303738,6.04476303738,6.04476303687,6.04476303687,6.04476303688,6.04476303688,6.044763036891,6.044763036891,6.044763036891,6.044763036891,5.193837831511,6.04476303718,6.04476303718,6.04476303718,6.04476303708,6.04129738053,6.04476303733,5.07792306761,5.91245442012,6.04476303715,6.04476303715,5.07735642673,5.60300741581,6.04476303743,6.04476303743,6.04476303753,6.04476303753,1.46702630453,0.09490107606,0,0.55219470403,3.14357890093,4.01058130463,4.23774105383,4.237741053998,4.237741053998,4.23774105401,4.23774105401,4.23774105401,4.23774105401,4.06580507823,7.32040650623,7.32040650623,7.32040650624,7.32040650624,6.36638451313,7.32040650663,7.32040650668,7.32040650668,7.32040650663,7.20731739773,7.32040650663,7.32040650663,7.70770153826,7.70770153826,7.70770153833,7.70770153793,7.99179303423,7.99179303423,7.99179303418,7.99179303418,7.99179303418,7.99179303423,7.99179303425,7.99179303425,7.99179303423,7.99179303423,7.99179303423,7.76696016413,6.68892618153,10.35373555486,10.35373555486,10.3427563006,10.35373555493,9.53705812243,10.35373555483,10.35373555483,10.353735554789,10.353735554789,10.35373555483,10.35373555533,9.41787414623,5.474133063374
"t77",5.2793074339,6.04476303715,6.04476303701,6.04476303701,5.98333673502,6.04476303705,6.04476303705,6.04476303708,6.04476303708,6.04476303708,6.04476303698,6.04476303694,5.25015904224,6.04476303724,6.04476303724,6.04476303734,6.04476303734,6.04476303734,6.04476303735,6.04476303735,6.04476303728,5.85813350794,6.04476303744,6.04476303744,6.04476303744,6.04476303745,6.04476303745,6.04476303744,6.04476303744,6.04476303734,6.0447630374,6.044763037404,6.044763037404,5.35594512944,6.04476303779,5.38820141149,6.04476303734,5.99075968044,6.04476303734,6.04476303734,6.04476303732,6.04476303735,6.04476303735,6.04476303735,6.04476303684,6.04476303684,6.04476303685,6.04476303685,6.044763036861,6.044763036861,6.044763036861,6.044763036861,5.193837831481,6.04476303715,6.04476303715,6.04476303715,6.04476303705,6.0412973805,6.0447630373,5.07792306758,5.91245442009,6.04476303712,6.04476303712,5.0773564267,5.60300741578,6.0447630374,6.0447630374,6.0447630375,6.0447630375,1.4670263045,0.55219470403,0.55219470403,0,3.1435789009,4.0105813046,4.2377410538,4.237741053968,4.237741053968,4.23774105398,4.23774105398,4.23774105398,4.23774105398,4.0658050782,7.3204065062,7.3204065062,7.32040650621,7.32040650621,6.3663845131,7.3204065066,7.32040650665,7.32040650665,7.3204065066,7.2073173977,7.3204065066,7.3204065066,7.70770153823,7.70770153823,7.7077015383,7.7077015379,7.9917930342,7.9917930342,7.99179303415,7.99179303415,7.99179303415,7.9917930342,7.99179303422,7.99179303422,7.9917930342,7.9917930342,7.9917930342,7.7669601641,6.6889261815,10.35373555483,10.35373555483,10.34275630057,10.3537355549,9.5370581224,10.3537355548,10.3537355548,10.353735554759,10.353735554759,10.3537355548,10.3537355553,9.4178741462,5.474133063344
"t5",4.787518317,5.55297392025,5.55297392011,5.55297392011,5.49154761812,5.55297392015,5.55297392015,5.55297392018,5.55297392018,5.55297392018,5.55297392008,5.55297392004,4.75836992534,5.55297392034,5.55297392034,5.55297392044,5.55297392044,5.55297392044,5.55297392045,5.55297392045,5.55297392038,5.36634439104,5.55297392054,5.55297392054,5.55297392054,5.55297392055,5.55297392055,5.55297392054,5.55297392054,5.55297392044,5.5529739205,5.552973920504,5.552973920504,4.86415601254,5.55297392089,4.89641229459,5.55297392044,5.49897056354,5.55297392044,5.55297392044,5.55297392042,5.55297392045,5.55297392045,5.55297392045,5.55297391994,5.55297391994,5.55297391995,5.55297391995,5.552973919961,5.552973919961,5.552973919961,5.552973919961,4.702048714581,5.55297392025,5.55297392025,5.55297392025,5.55297392015,5.5495082636,5.5529739204,4.58613395068,5.42066530319,5.55297392022,5.55297392022,4.5855673098,5.11121829888,5.5529739205,5.5529739205,5.5529739206,5.5529739206,2.6641209354,3.14357890093,3.14357890093,3.1435789009,0,3.5187921877,3.7459519369,3.745951937068,3.745951937068,3.74595193708,3.74595193708,3.74595193708,3.74595193708,3.5740159613,6.8286173893,6.8286173893,6.82861738931,6.82861738931,5.8745953962,6.8286173897,6.82861738975,6.82861738975,6.8286173897,6.7155282808,6.8286173897,6.8286173897,7.21591242133,7.21591242133,7.2159124214,7.215912421,7.5000039173,7.5000039173,7.50000391725,7.50000391725,7.50000391725,7.5000039173,7.50000391732,7.50000391732,7.5000039173,7.5000039173,7.5000039173,7.2751710472,6.1971370646,9.86194643793,9.86194643793,9.85096718367,9.861946438,9.0452690055,9.8619464379,9.8619464379,9.861946437859,9.861946437859,9.8619464379,9.8619464384,8.9260850293,4.982343946444
"t8",5.0521476845,5.81760328775,5.81760328761,5.81760328761,5.75617698562,5.81760328765,5.81760328765,5.81760328768,5.81760328768,5.81760328768,5.81760328758,5.81760328754,5.02299929284,5.81760328784,5.81760328784,5.81760328794,5.81760328794,5.81760328794,5.81760328795,5.81760328795,5.81760328788,5.63097375854,5.81760328804,5.81760328804,5.81760328804,5.81760328805,5.81760328805,5.81760328804,5.81760328804,5.81760328794,5.817603288,5.817603288004,5.817603288004,5.12878538004,5.81760328839,5.16104166209,5.81760328794,5.76359993104,5.81760328794,5.81760328794,5.81760328792,5.81760328795,5.81760328795,5.81760328795,5.81760328744,5.81760328744,5.81760328745,5.81760328745,5.817603287461,5.817603287461,5.817603287461,5.817603287461,4.966678082081,5.81760328775,5.81760328775,5.81760328775,5.81760328765,5.8141376311,5.8176032879,4.85076331818,5.68529467069,5.81760328772,5.81760328772,4.8501966773,5.37584766638,5.817603288,5.817603288,5.8176032881,5.8176032881,3.5311233391,4.01058130463,4.01058130463,4.0105813046,3.5187921877,0,2.1200506888,2.696844295168,2.696844295168,2.69684429518,2.69684429518,2.69684429518,2.69684429518,2.5249083194,7.0932467568,7.0932467568,7.09324675681,7.09324675681,6.1392247637,7.0932467572,7.09324675725,7.09324675725,7.0932467572,6.9801576483,7.0932467572,7.0932467572,7.48054178883,7.48054178883,7.4805417889,7.4805417885,7.7646332848,7.7646332848,7.76463328475,7.76463328475,7.76463328475,7.7646332848,7.76463328482,7.76463328482,7.7646332848,7.7646332848,7.7646332848,7.5398004147,6.4617664321,10.12657580543,10.12657580543,10.11559655117,10.1265758055,9.309898373,10.1265758054,10.1265758054,10.126575805359,10.126575805359,10.1265758054,10.1265758059,9.1907143968,5.246973313944
"t9",5.2793074337,6.04476303695,6.04476303681,6.04476303681,5.98333673482,6.04476303685,6.04476303685,6.04476303688,6.04476303688,6.04476303688,6.04476303678,6.04476303674,5.25015904204,6.04476303704,6.04476303704,6.04476303714,6.04476303714,6.04476303714,6.04476303715,6.04476303715,6.04476303708,5.85813350774,6.04476303724,6.04476303724,6.04476303724,6.04476303725,6.04476303725,6.04476303724,6.04476303724,6.04476303714,6.0447630372,6.044763037204,6.044763037204,5.35594512924,6.04476303759,5.38820141129,6.04476303714,5.99075968024,6.04476303714,6.04476303714,6.04476303712,6.04476303715,6.04476303715,6.04476303715,6.04476303664,6.04476303664,6.04476303665,6.04476303665,6.044763036661,6.044763036661,6.044763036661,6.044763036661,5.193837831281,6.04476303695,6.04476303695,6.04476303695,6.04476303685,6.0412973803,6.0447630371,5.07792306738,5.91245441989,6.04476303692,6.04476303692,5.0773564265,5.60300741558,6.0447630372,6.0447630372,6.0447630373,6.0447630373,3.7582830883,4.23774105383,4.23774105383,4.2377410538,3.7459519369,2.1200506888,0,2.924004044368,2.924004044368,2.92400404438,2.92400404438,2.92400404438,2.92400404438,2.7520680686,7.320406506,7.320406506,7.32040650601,7.32040650601,6.3663845129,7.3204065064,7.32040650645,7.32040650645,7.3204065064,7.2073173975,7.3204065064,7.3204065064,7.70770153803,7.70770153803,7.7077015381,7.7077015377,7.991793034,7.991793034,7.99179303395,7.99179303395,7.99179303395,7.991793034,7.99179303402,7.99179303402,7.991793034,7.991793034,7.991793034,7.7669601639,6.6889261813,10.35373555463,10.35373555463,10.34275630037,10.3537355547,9.5370581222,10.3537355546,10.3537355546,10.353735554559,10.353735554559,10.3537355546,10.3537355551,9.417874146,5.474133063144
"t124",5.279307433868,6.044763037118,6.044763036978,6.044763036978,5.983336734988,6.044763037018,6.044763037018,6.044763037048,6.044763037048,6.044763037048,6.044763036948,6.044763036908,5.250159042208,6.044763037208,6.044763037208,6.044763037308,6.044763037308,6.044763037308,6.044763037318,6.044763037318,6.044763037248,5.858133507908,6.044763037408,6.044763037408,6.044763037408,6.044763037418,6.044763037418,6.044763037408,6.044763037408,6.044763037308,6.044763037368,6.044763037372,6.044763037372,5.355945129408,6.044763037758,5.388201411458,6.044763037308,5.990759680408,6.044763037308,6.044763037308,6.044763037288,6.044763037318,6.044763037318,6.044763037318,6.044763036808,6.044763036808,6.044763036818,6.044763036818,6.044763036829,6.044763036829,6.044763036829,6.044763036829,5.193837831449,6.044763037118,6.044763037118,6.044763037118,6.044763037018,6.041297380468,6.044763037268,5.077923067548,5.912454420058,6.044763037088,6.044763037088,5.077356426668,5.603007415748,6.044763037368,6.044763037368,6.044763037468,6.044763037468,3.758283088468,4.237741053998,4.237741053998,4.237741053968,3.745951937068,2.696844295168,2.924004044368,0,0.017572532776,0.503646345588,0.843624083988,1.833040468788,1.833040468788,1.775823476568,7.320406506168,7.320406506168,7.320406506178,7.320406506178,6.366384513068,7.320406506568,7.320406506618,7.320406506618,7.320406506568,7.207317397668,7.320406506568,7.320406506568,7.707701538198,7.707701538198,7.707701538268,7.707701537868,7.991793034168,7.991793034168,7.991793034118,7.991793034118,7.991793034118,7.991793034168,7.991793034188,7.991793034188,7.991793034168,7.991793034168,7.991793034168,7.766960164068,6.688926181468,10.353735554798,10.353735554798,10.342756300538,10.353735554868,9.537058122368,10.353735554768,10.353735554768,10.353735554727,10.353735554727,10.353735554768,10.353735555268,9.417874146168,5.474133063312
"t125",5.279307433868,6.044763037118,6.044763036978,6.044763036978,5.983336734988,6.044763037018,6.044763037018,6.044763037048,6.044763037048,6.044763037048,6.044763036948,6.044763036908,5.250159042208,6.044763037208,6.044763037208,6.044763037308,6.044763037308,6.044763037308,6.044763037318,6.044763037318,6.044763037248,5.858133507908,6.044763037408,6.044763037408,6.044763037408,6.044763037418,6.044763037418,6.044763037408,6.044763037408,6.044763037308,6.044763037368,6.044763037372,6.044763037372,5.355945129408,6.044763037758,5.388201411458,6.044763037308,5.990759680408,6.044763037308,6.044763037308,6.044763037288,6.044763037318,6.044763037318,6.044763037318,6.044763036808,6.044763036808,6.044763036818,6.044763036818,6.044763036829,6.044763036829,6.044763036829,6.044763036829,5.193837831449,6.044763037118,6.044763037118,6.044763037118,6.044763037018,6.041297380468,6.044763037268,5.077923067548,5.912454420058,6.044763037088,6.044763037088,5.077356426668,5.603007415748,6.044763037368,6.044763037368,6.044763037468,6.044763037468,3.758283088468,4.237741053998,4.237741053998,4.237741053968,3.745951937068,2.696844295168,2.924004044368,0.017572532776,0,0.503646345588,0.843624083988,1.833040468788,1.833040468788,1.775823476568,7.320406506168,7.320406506168,7.320406506178,7.320406506178,6.366384513068,7.320406506568,7.320406506618,7.320406506618,7.320406506568,7.207317397668,7.320406506568,7.320406506568,7.707701538198,7.707701538198,7.707701538268,7.707701537868,7.991793034168,7.991793034168,7.991793034118,7.991793034118,7.991793034118,7.991793034168,7.991793034188,7.991793034188,7.991793034168,7.991793034168,7.991793034168,7.766960164068,6.688926181468,10.353735554798,10.353735554798,10.342756300538,10.353735554868,9.537058122368,10.353735554768,10.353735554768,10.353735554727,10.353735554727,10.353735554768,10.353735555268,9.417874146168,5.474133063312
"t80",5.27930743388,6.04476303713,6.04476303699,6.04476303699,5.983336735,6.04476303703,6.04476303703,6.04476303706,6.04476303706,6.04476303706,6.04476303696,6.04476303692,5.25015904222,6.04476303722,6.04476303722,6.04476303732,6.04476303732,6.04476303732,6.04476303733,6.04476303733,6.04476303726,5.85813350792,6.04476303742,6.04476303742,6.04476303742,6.04476303743,6.04476303743,6.04476303742,6.04476303742,6.04476303732,6.04476303738,6.044763037384,6.044763037384,5.35594512942,6.04476303777,5.38820141147,6.04476303732,5.99075968042,6.04476303732,6.04476303732,6.0447630373,6.04476303733,6.04476303733,6.04476303733,6.04476303682,6.04476303682,6.04476303683,6.04476303683,6.044763036841,6.044763036841,6.044763036841,6.044763036841,5.193837831461,6.04476303713,6.04476303713,6.04476303713,6.04476303703,6.04129738048,6.04476303728,5.07792306756,5.91245442007,6.0447630371,6.0447630371,5.07735642668,5.60300741576,6.04476303738,6.04476303738,6.04476303748,6.04476303748,3.75828308848,4.23774105401,4.23774105401,4.23774105398,3.74595193708,2.69684429518,2.92400404438,0.503646345588,0.503646345588,0,0.843624084,1.8330404688,1.8330404688,1.77582347658,7.32040650618,7.32040650618,7.32040650619,7.32040650619,6.36638451308,7.32040650658,7.32040650663,7.32040650663,7.32040650658,7.20731739768,7.32040650658,7.32040650658,7.70770153821,7.70770153821,7.70770153828,7.70770153788,7.99179303418,7.99179303418,7.99179303413,7.99179303413,7.99179303413,7.99179303418,7.9917930342,7.9917930342,7.99179303418,7.99179303418,7.99179303418,7.76696016408,6.68892618148,10.35373555481,10.35373555481,10.34275630055,10.35373555488,9.53705812238,10.35373555478,10.35373555478,10.353735554739,10.353735554739,10.35373555478,10.35373555528,9.41787414618,5.474133063324
"t66",5.27930743388,6.04476303713,6.04476303699,6.04476303699,5.983336735,6.04476303703,6.04476303703,6.04476303706,6.04476303706,6.04476303706,6.04476303696,6.04476303692,5.25015904222,6.04476303722,6.04476303722,6.04476303732,6.04476303732,6.04476303732,6.04476303733,6.04476303733,6.04476303726,5.85813350792,6.04476303742,6.04476303742,6.04476303742,6.04476303743,6.04476303743,6.04476303742,6.04476303742,6.04476303732,6.04476303738,6.044763037384,6.044763037384,5.35594512942,6.04476303777,5.38820141147,6.04476303732,5.99075968042,6.04476303732,6.04476303732,6.0447630373,6.04476303733,6.04476303733,6.04476303733,6.04476303682,6.04476303682,6.04476303683,6.04476303683,6.044763036841,6.044763036841,6.044763036841,6.044763036841,5.193837831461,6.04476303713,6.04476303713,6.04476303713,6.04476303703,6.04129738048,6.04476303728,5.07792306756,5.91245442007,6.0447630371,6.0447630371,5.07735642668,5.60300741576,6.04476303738,6.04476303738,6.04476303748,6.04476303748,3.75828308848,4.23774105401,4.23774105401,4.23774105398,3.74595193708,2.69684429518,2.92400404438,0.843624083988,0.843624083988,0.843624084,0,1.8330404688,1.8330404688,1.77582347658,7.32040650618,7.32040650618,7.32040650619,7.32040650619,6.36638451308,7.32040650658,7.32040650663,7.32040650663,7.32040650658,7.20731739768,7.32040650658,7.32040650658,7.70770153821,7.70770153821,7.70770153828,7.70770153788,7.99179303418,7.99179303418,7.99179303413,7.99179303413,7.99179303413,7.99179303418,7.9917930342,7.9917930342,7.99179303418,7.99179303418,7.99179303418,7.76696016408,6.68892618148,10.35373555481,10.35373555481,10.34275630055,10.35373555488,9.53705812238,10.35373555478,10.35373555478,10.353735554739,10.353735554739,10.35373555478,10.35373555528,9.41787414618,5.474133063324
"t59",5.27930743388,6.04476303713,6.04476303699,6.04476303699,5.983336735,6.04476303703,6.04476303703,6.04476303706,6.04476303706,6.04476303706,6.04476303696,6.04476303692,5.25015904222,6.04476303722,6.04476303722,6.04476303732,6.04476303732,6.04476303732,6.04476303733,6.04476303733,6.04476303726,5.85813350792,6.04476303742,6.04476303742,6.04476303742,6.04476303743,6.04476303743,6.04476303742,6.04476303742,6.04476303732,6.04476303738,6.044763037384,6.044763037384,5.35594512942,6.04476303777,5.38820141147,6.04476303732,5.99075968042,6.04476303732,6.04476303732,6.0447630373,6.04476303733,6.04476303733,6.04476303733,6.04476303682,6.04476303682,6.04476303683,6.04476303683,6.044763036841,6.044763036841,6.044763036841,6.044763036841,5.193837831461,6.04476303713,6.04476303713,6.04476303713,6.04476303703,6.04129738048,6.04476303728,5.07792306756,5.91245442007,6.0447630371,6.0447630371,5.07735642668,5.60300741576,6.04476303738,6.04476303738,6.04476303748,6.04476303748,3.75828308848,4.23774105401,4.23774105401,4.23774105398,3.74595193708,2.69684429518,2.92400404438,1.833040468788,1.833040468788,1.8330404688,1.8330404688,0,0.936111575,1.77582347658,7.32040650618,7.32040650618,7.32040650619,7.32040650619,6.36638451308,7.32040650658,7.32040650663,7.32040650663,7.32040650658,7.20731739768,7.32040650658,7.32040650658,7.70770153821,7.70770153821,7.70770153828,7.70770153788,7.99179303418,7.99179303418,7.99179303413,7.99179303413,7.99179303413,7.99179303418,7.9917930342,7.9917930342,7.99179303418,7.99179303418,7.99179303418,7.76696016408,6.68892618148,10.35373555481,10.35373555481,10.34275630055,10.35373555488,9.53705812238,10.35373555478,10.35373555478,10.353735554739,10.353735554739,10.35373555478,10.35373555528,9.41787414618,5.474133063324
