"","c1","c2","c3","c4","c5","c6","c7","c8","c9","c10","c11","c12","c13","c14","c15","c16","c17","c18","c19","c20","c21","c22","c23","c24","c25","c26","c27","c28","c29","c30","c31","c32","c33","c34","c35","c36","c37","c38","c39","c40","c41","c42","c43","c44","c45","c46","c47","c48","c49","c50","c51","c52","c53","c54","c55","c56","c57","c58","c59","c60","c61","c62","c63","c64","c65","c66","c67","c68","c69","c70","c71","c72","c73","c74","c75","c76","c77","c78","c79","c80","c81","c82","c83","c84","c85","c86","c87","c88","c89","c90","c91","c92","c93","c94","c95","c96","c97","c98","c99","c100","c101","c102","c103","c104","c105","c106","c107","c108","c109","c110","c111","c112","c113","c114","c115","c116","c117","c118","c119","c120","c121","c122","c123","c124","c125","c126","c127","c128"
"t111",0.105362572712159,0.0614333479020547,0.00900137077166167,-0.177954475442705,0.0101783058478663,-0.0232395362381179,-0.0437991619891846,-0.0176660497220444,0.0357771441653548,0.33329389245477,-0.00153212557083127,0.0380863593836163,-0.00284321569829884,-0.0715449062477086,0.000313493474987649,-0.0287134130578869,-0.0241861511668414,-0.0215888138316806,-5.10952234508016e-06,-4.82612865228481e-05,0.000397142803386808,0.000373437538127392,0.0161791090458423,0.000101895016722878,-0.000306238611820588,-0.000946742680087571,-0.00217527891077955,-0.0855120343626652,0.00445601271234207,0.00102518233685529,0.000278789859241949,-0.00325384708287586,0.000106399928809009,0.00116163158553302,-0.0215142397884204,0.00218755642202524,1.3541655721348e-05,2.01415021701917e-06,-7.03774251180712e-05,0.000136771105645721,6.07770269941754e-16,-6.92154660963947e-05,-2.25347751851739e-05,0.0025615493537426,-0.000730663665033185,-0.000249299719421051,-0.000728674909484661,0.000631822273094232,-0.000494505105462059,-2.74930768047241e-05,-2.90593297282694e-06,0.000108553416932217,-1.1109372551605e-05,0.000125901935665823,-0.00369174870647576,0.0117092825266626,-0.00845412279446697,-5.2415357324316e-05,-0.0132261396741319,-9.61187271557538e-05,-0.0122920307074246,0.000100844064810988,0.00660267363305534,0.00496038543585031,0.483951099459588,0.00884174119167748,0.279756540940231,0.0117911743503084,9.70368498084519e-06,1.87972423690299e-07,-4.99421466627858e-05,-0.000242087495732651,7.90604075575474e-07,8.51492952013609e-08,1.4359870117794e-05,-4.27346105696795e-15,2.68982883340843e-07,-7.74471655701388e-06,-1.11127836644816e-15,-2.52263295926127e-16,1.00393034478906e-15,-0.000287123811659462,-1.05520847813547e-05,-8.20209579034064e-17,-1.49099901494618e-08,4.71047259568769e-16,3.46803048437688e-05,1.57911049067325e-08,-2.16464806110504e-15,2.54570158309537e-07,-2.15867609681193e-05,-5.7563558402916e-16,-4.1660219971161e-07,6.18800270178037e-07,3.75173319119482e-08,-2.13246081499221e-17,-3.25121040564231e-16,5.06955827453183e-16,1.32866454034833e-16,2.20107770824746e-16,6.08756852812009e-07,-9.83524572822572e-09,5.15407017279321e-08,1.53221780023196e-05,-1.87663459090501e-08,-0.0231172477521375,-2.1898241096112e-15,-9.99525294016002e-16,-1.89070982252409e-16,4.74310577075987e-09,2.55362600533646e-06,6.09427630078573e-15,5.55915502188602e-09,1.78761812055825e-14,2.36899301532041e-16,1.30577377699437e-15,1.43029030512319e-14,-0.707106781186549,1.64614794647645e-09,-3.47023769539323e-15,-5.0322079168302e-15,3.39953381368365e-15,7.25524221817035e-17,-6.6661299705248e-16,2.76529637361887e-14,-5.77146812092155e-15,5.28110164113619e-15,-3.69704060592728e-15
"t91",0.105542123382597,0.0615483839665117,0.00902454925311456,-0.178912498017882,0.0102490752241116,-0.0234223420931549,-0.0441786933599961,-0.0178302292918551,0.0361197216600748,0.337126101704395,-0.0015563959998735,0.0388513507581466,-0.0029237489603597,-0.0738495471594764,0.000323905272169732,-0.0297075450339632,-0.0250294279379363,-0.0224256649459708,-5.32213607329823e-06,-5.04776744304871e-05,0.000418246191538373,0.000396278063315676,0.017188221353076,0.000108473122379729,-0.000327342939543602,-0.00102083751834493,-0.00234572479669757,-0.0925799035125512,0.0048512907953759,0.00112897519356274,0.000310586148439276,-0.00364867672519899,0.000119952675937811,0.0013144510466245,-0.0243810621334693,0.00248022756894182,1.56047019736381e-05,2.37078940520272e-06,-8.3294630218296e-05,0.000162760232482647,1.76222197912389e-16,-8.40759155521891e-05,-2.78832114707842e-05,0.00330699449701263,-0.000949380173449221,-0.000361435841782899,-0.00107789414289884,0.000978350200760749,-0.000775194190206544,-4.37743065034159e-05,-4.87922110758423e-06,0.000217761528352,-2.39926007919917e-05,0.00035852216801677,-0.0106401822480392,0.0405163050317915,-0.0312947265217238,-0.00731046105167284,0.0832342248570643,0.000489738897352961,0.0353231667360485,-0.000138247568506512,-0.00834653729298248,-0.00369935465546619,-0.3119460524585,-0.00499284150522376,-0.062481221109118,-0.000616184338052439,8.25644213953494e-07,1.84567604610342e-08,-6.02234150325989e-06,-3.34155782159122e-05,1.86516192916266e-07,2.58893540659442e-08,4.63168866436225e-06,-3.33948014001523e-16,9.29832116434342e-08,-2.68322817904842e-06,8.54026204621719e-16,-3.52027193651392e-16,-8.46152602707768e-16,-0.000124590270536072,-4.54567994289832e-06,-4.3848307808836e-16,-6.32082593544698e-09,-5.59149864719995e-16,1.41834355663773e-05,6.33023027046103e-09,2.55889894936464e-15,9.99349821466643e-08,-7.83485116863646e-06,-6.12626838202885e-16,-1.39155636436593e-07,2.02597764582221e-07,1.17833217126736e-08,-1.27344254661043e-15,1.44105857764925e-15,2.17015976089386e-15,-1.73624454814864e-15,1.58545732061488e-15,8.07715157618259e-08,-4.6495048689778e-10,-2.24076070406162e-09,-2.87920832506294e-06,4.48162179474629e-09,0.834593370219262,-6.79932309660434e-16,-9.1093527860977e-16,-1.72505067951094e-15,6.56719622776343e-09,3.53462633861723e-06,3.32551319864486e-16,7.10709127630098e-09,1.6128895148602e-16,-6.81371608092528e-16,-4.67019082904079e-15,-5.92792273796903e-16,-1.11565695261749e-15,1.90433288323378e-09,1.09114200231989e-16,6.189574624153e-16,2.00008289459657e-15,-5.04431913575519e-16,8.48626330015333e-16,2.50029660574598e-14,-5.95119626847105e-15,4.16122423527149e-15,-3.55334324569026e-15
"t104",0.105674871819197,0.061633346098811,0.00904159460816634,-0.179605265628975,0.0102997842006004,-0.0235526448189786,-0.0444479956533628,-0.0179463140496196,0.0363615624393382,0.339802830175858,-0.00157296036874137,0.0393623008896497,-0.00297546591282802,-0.0753039095659866,0.000330446932684764,-0.0303283356782936,-0.0255554635918217,-0.0229391504214153,-5.45107583452406e-06,-5.17988796463056e-05,0.000430485410301472,0.000409148725553468,0.0177544797534416,0.000112136855060174,-0.000338927028466234,-0.00106031165283643,-0.00243650397597973,-0.0962952048647963,0.00505539251387529,0.00118072588769019,0.000325921453879419,-0.00383572273492495,0.000126281915186849,0.00138513285504123,-0.0257019083125918,0.00261490770426333,1.65167127132691e-05,2.52099542501289e-06,-8.86708639049762e-05,0.000173452921912567,-3.91648280473218e-16,-8.99422085398519e-05,-2.99225432669012e-05,0.00357144120288703,-0.001026189110255,-0.000395424784150994,-0.00118135600422607,0.00107619381159883,-0.00085349321192204,-4.82489262014486e-05,-5.39648507724005e-06,0.000242961016621884,-2.68422850229616e-05,0.000404088372020899,-0.0119954686542083,0.0458249636521367,-0.0354298996600385,-0.00836802032756414,0.0957630176087048,0.000564025588096225,0.0408310396250362,-0.000160932035809349,-0.00972500506950048,-0.00433817774975618,-0.366495422298194,-0.0058758394253594,-0.0743249685742113,-0.000739933242461064,1.00341843430535e-06,2.24641118548872e-08,-7.34993171376173e-06,-4.08761336792018e-05,2.32128402622377e-07,3.28569381861647e-08,5.92144384728693e-06,5.02856739549138e-15,1.2021079331037e-07,-3.47040481617732e-06,-3.19665076022745e-16,6.20132195291708e-16,-4.79686640766765e-16,-0.000191598792580936,-7.2984747101156e-06,-1.541604215749e-16,-1.06485095366174e-08,-2.25261930061228e-16,2.57716583644601e-05,1.19194312934263e-08,-8.07367867772821e-16,1.94832853798939e-07,-1.71831856140146e-05,1.86947580295364e-17,-3.41772204910694e-07,5.10815283499195e-07,3.13416710557806e-08,-4.90361954002358e-16,-2.65008123978158e-16,-3.25022980544367e-16,-3.33770801776655e-16,-9.27272124565203e-16,5.75192864917288e-07,-9.73033622524557e-09,5.33203779539104e-08,1.69140038424591e-05,-2.11653567470263e-08,-0.388770110654965,-3.21443251511993e-16,5.09645199650206e-15,8.02313463733242e-16,2.30396472283626e-09,1.24096191883964e-06,1.15352675317996e-16,3.00045272799577e-09,3.06327365178979e-14,2.95489011261482e-15,0.70710678118655,-1.04299476165638e-12,2.25897244305336e-15,9.98995820971606e-10,-2.13887512888587e-15,1.16977561201648e-15,2.8054200464664e-15,1.8518706049258e-15,-8.64452737839387e-16,2.94307786479149e-14,-6.9060871227964e-15,3.13341048278114e-15,-4.95282328672975e-15
"t105",0.105674871819197,0.061633346098811,0.00904159460816634,-0.179605265628975,0.0102997842006005,-0.0235526448189785,-0.0444479956533628,-0.0179463140496196,0.0363615624393383,0.339802830175858,-0.00157296036874129,0.0393623008896496,-0.00297546591282796,-0.0753039095659868,0.000330446932684954,-0.0303283356782935,-0.025555463591822,-0.0229391504214154,-5.45107583453544e-06,-5.1798879646498e-05,0.000430485410301325,0.000409148725553436,0.0177544797534415,0.000112136855060327,-0.000338927028465599,-0.00106031165283631,-0.00243650397597979,-0.0962952048647966,0.00505539251387523,0.00118072588769018,0.000325921453879328,-0.00383572273492508,0.000126281915187088,0.00138513285504142,-0.0257019083125921,0.00261490770426331,1.65167127130442e-05,2.52099542506684e-06,-8.86708639046189e-05,0.000173452921912332,-4.02056621329007e-16,-8.9942208539861e-05,-2.99225432670526e-05,0.00357144120288703,-0.0010261891102554,-0.000395424784151017,-0.00118135600422603,0.00107619381159896,-0.000853493211921893,-4.82489262016143e-05,-5.39648507665791e-06,0.000242961016621591,-2.68422850236265e-05,0.000404088372022525,-0.0119954686542086,0.0458249636521363,-0.0354298996600386,-0.00836802032756423,0.0957630176087054,0.000564025588097051,0.0408310396250366,-0.000160932035808658,-0.0097250050695,-0.00433817774975615,-0.366495422298193,-0.00587583942535977,-0.074324968574211,-0.000739933242460953,1.00341843410135e-06,2.24641123038315e-08,-7.34993171470911e-06,-4.08761336786072e-05,2.32128402374637e-07,3.28569377824214e-08,5.9214438473355e-06,1.55912044353836e-15,1.20210792733033e-07,-3.47040481560139e-06,1.34566946091544e-15,2.45431924452916e-16,4.38853753246329e-16,-0.000191598792581088,-7.29847471039533e-06,5.39980725819443e-17,-1.06485096063566e-08,2.87214764657623e-16,2.57716583628607e-05,1.19194307762856e-08,-2.32728566310005e-17,1.948328534577e-07,-1.71831856142631e-05,1.71350426181832e-16,-3.41772204047426e-07,5.10815282793291e-07,3.13416715442679e-08,5.30522811613369e-16,-7.79528054321869e-16,-1.12262887066558e-15,8.24996966234224e-16,-1.09033613105181e-15,5.75192863854661e-07,-9.73033592318006e-09,5.33203766021813e-08,1.69140038444249e-05,-2.11653578399241e-08,-0.388770110654973,7.49982326710925e-16,-4.38660910921682e-15,1.83949160751186e-16,2.30398733642044e-09,1.24096191670216e-06,5.10869627144474e-16,3.00045609730034e-09,-3.42008186732593e-14,-3.38398896696104e-15,-0.707106781186546,1.04209256985402e-12,-5.04208875710747e-16,9.99020749728053e-10,2.88702561654539e-15,-2.58416592528017e-15,-8.71036721564546e-16,-1.63492319603901e-15,-8.15880431677071e-16,2.17008508389624e-14,-6.2685570732087e-15,5.88174321702148e-15,-2.65877906205332e-15
"t6",0.0884101834547242,0.0505884613479821,0.00682986740208485,-0.0903931838141815,0.00379779049847057,-0.00688738649594422,-0.0100822710880666,-0.00315896128897809,0.00557949642628498,0.000974609635461244,0.000497044055903136,-0.0236560935556925,0.00323043438311713,0.0967932189553596,-0.0004407681405458,0.0424693210222566,0.0360732224999369,0.036301872758616,9.24995114584299e-06,9.60072073592362e-05,-0.000891512822708824,-0.000919443260793294,-0.0402599905314652,-0.000257943117918338,0.000796005207842575,0.00251383759488292,0.00577563837013865,0.225149000310161,-0.0113220698182253,-0.00210152524890426,-0.000240414845120993,-0.00128340264067443,0.000216913540499534,0.00433662857267777,-0.0994240516245854,0.0107928578886462,0.00210207922533954,-6.62895816759165e-05,0.0018000459643765,-0.0030380214527262,1.74870398933211e-16,0.00121981684022359,0.000369475383366194,-0.0404846511567353,0.0115574466311391,0.00424969509493852,0.0126385058199196,-0.0113991307552309,0.00901582951859999,0.000507907371153193,5.61075673000032e-05,-0.00240945966521795,0.000260634654887312,-0.00362650062812958,0.107299526947254,-0.390821610131336,0.29725243904892,0.0535489883875277,-0.495872943108427,-0.00277146986456625,-0.158805824290048,0.000276981406163932,0.0139000982215526,-0.00199047784896085,-0.314496511116667,-0.00645684797116059,0.503645845137022,0.11514958736474,0.00040336384468965,9.4164327229101e-06,-0.00362330817267166,-0.025207616152911,-0.000128574812520052,-7.36731874530009e-06,-0.001156591369111,-1.7128474915414e-16,-2.04704551389105e-05,0.000588616684796971,3.4032578361541e-15,6.54597164151877e-16,-7.71218701613965e-16,0.0309201236589032,0.00128595827278185,-1.02189562033404e-15,2.08036079634476e-06,-1.0099805658413e-15,-0.00595186241622054,-2.98162976401887e-06,4.10515879149863e-16,-5.27157225076511e-05,0.00609094970064266,3.46451998407426e-16,0.000158878795935263,-0.000253501074255091,-1.78429292395213e-05,-9.52069169167499e-16,-2.17358953252371e-16,4.05486135447798e-16,6.99195188420213e-16,4.42552673075485e-16,0.00091625547277986,-7.04837883663734e-06,2.59441997147859e-05,0.00571081564325627,-6.51756048182425e-06,-0.00024986605142558,1.91623956063459e-16,-1.95762296247967e-16,-1.30308352963377e-16,4.11566778468493e-07,0.000221503599673133,7.96942004284607e-17,4.34285781946358e-07,-9.57644471256999e-16,-4.85081370174403e-16,-1.08655800650365e-16,-3.95418997253442e-16,2.0275381846848e-16,1.07624614030036e-07,2.84086296644164e-16,-6.57472429371543e-17,7.48739199036441e-16,1.42418890226279e-16,-2.64085871437364e-16,2.47997656346878e-14,-6.10624761842103e-15,4.34844470644758e-15,-3.88661558365695e-15
"t7",0.0898504868278391,0.0514948261015724,0.00699874193823712,-0.0951346708003587,0.00405723228246579,-0.00742231400238402,-0.0109486478326291,-0.00345109831154658,0.00611195411614699,0.00108749645714981,0.000578369047900288,-0.0286905370225095,0.00425231839518942,0.132543286546287,-0.000609782705357539,0.0596146869665619,0.0507641148453992,0.0532068612270397,1.39731332193277e-05,0.000151943707643568,-0.00152903463308864,-0.00173190687333903,-0.0769479775124408,-0.000506325810225181,0.00164997962602112,0.00589654094635574,0.0135649011714939,0.561769291292528,-0.0309027980776282,-0.00705523360657476,-0.00103902683978688,-0.0065819949973574,0.00130975341704021,0.0297763079327259,-0.722450682809827,0.0798918909048468,0.0415583603812832,0.00122565446423863,-0.0224563998765369,0.0287366152947241,2.90497561710836e-16,-0.00613982961339422,-0.00132753322231177,0.09021503142924,-0.0244259284965995,-0.0050435771430889,-0.014008810255234,0.011069631214879,-0.00848680737344052,-0.000460667360351887,-4.55397347050052e-05,0.00151243541008988,-0.000151845614491265,0.00174348020854165,-0.0512654601888161,0.172373052411559,-0.128003383407179,-0.0177866586310452,0.146548987078938,0.000800509631795447,0.0422065327376953,-6.28037285206276e-05,-0.00308697432955771,0.000381704321075394,0.0577809956076264,0.00114078266634756,-0.0688573616468731,-0.0123590369574962,-3.06031195646346e-05,-6.81348513619683e-07,0.000239500182639985,0.00153735432424479,3.53421790834905e-06,-1.97783857948736e-08,-1.42909137781765e-05,-4.82045344605077e-18,-5.26397023452269e-07,1.54164247799723e-05,-7.90325218809591e-17,-3.17575413911133e-16,2.43365993256026e-16,0.00401059191402616,0.000182547703359696,1.46546948580927e-17,3.18055075814216e-07,-5.12168004090032e-17,-0.000988376367918812,-5.09981841369292e-07,-4.75271859933696e-16,-9.2424377675566e-06,0.00113713907406137,-3.28380141708201e-16,3.09031555702834e-05,-4.9689361849044e-05,-3.54713644952435e-06,-1.53956539264797e-16,8.20304915001538e-17,-3.52278659334648e-18,-1.5472629662693e-16,-1.93183680010868e-16,0.000201960835202337,-1.59156088890863e-06,5.96868593375556e-06,0.00134170394668454,-1.5400310286313e-06,-6.4698257531628e-05,-2.2753379187156e-16,1.39898055321982e-16,2.83156271023964e-16,1.21130015773051e-07,6.51969958463545e-05,2.10147600838226e-16,1.31025578213823e-07,-5.93446406557624e-16,-4.62480455925745e-16,9.89004221204306e-17,-2.30731978461103e-16,-3.98283834305359e-17,3.39822645404004e-08,3.39268323696382e-16,-1.150828017698e-16,1.13294980972793e-15,-2.10935811857755e-16,-4.2255241381697e-16,2.55182094402434e-14,-6.27618481205575e-15,4.40307237671933e-15,-3.78308993355785e-15
"t24",0.0164097225028847,0.00344712743214623,-0.00371847556686936,-0.0212020411765367,-0.0353651965307613,0.131254335705003,0.368855634836036,0.165117676280735,0.122081343771759,0.00235493833891627,-0.0082149085472785,0.0750905868381035,-0.00795093082515595,-0.00669160085366008,-0.000266239572078763,-0.00717031145570158,0.000774796913972718,0.00369985260361705,0.00268386010317187,-0.000641667352680993,0.00126382931619204,5.58752085929826e-05,0.00235431748505346,-0.00238129978212598,-0.000313304630785131,-0.000133239981130945,-4.71252338180218e-05,-0.000749781015255658,-2.53392508060905e-06,0.000353935576231766,0.000346779319833177,-0.00564257681942187,0.000176108412588144,0.000918983891219561,-0.00105236109125524,-0.000561180088986619,-0.0090122184832815,-0.000545543389931704,0.000189541396790091,-0.00311054334556858,-1.69086344449114e-15,0.00560085548409771,0.00159729235926056,-0.172762227507705,-0.0502880635464525,-0.802824502108462,-0.234427938906608,-0.00125414063681679,-0.046386211781272,-0.00204199065640178,-0.00013002451718078,0.00186200794513879,-0.000143097263635795,0.00047756947195593,-0.00546825538511203,0.0248203628038358,-0.0205830275679137,0.00483930821099251,-0.0281782498906169,-9.96550181106275e-05,0.0232988936970868,0.000189466966869375,0.00648001116287636,-4.867351484854e-05,-0.000142550902573577,-4.67851017571113e-06,-0.00198048957590926,0.0251528795272714,-3.88749174409734e-05,5.1343703996488e-07,-3.69890936568268e-06,0.0012473258221055,8.05717871217122e-05,1.64678992878327e-05,0.00419312032746848,1.23962096913131e-15,0.000196624076738124,-0.00594394487884568,2.92560338244156e-16,7.08778394916894e-16,-1.94763498433652e-16,0.000115112004011777,0.00411044807656802,-2.40895104880421e-15,6.59278639292401e-06,9.31442061375219e-16,-0.019353401235321,-9.88087214696062e-06,1.71341373205262e-15,-0.000178245253745837,0.0002253817516234,-2.04604980464193e-15,0.000697330855671288,-1.54443464713336e-05,-8.52101154422746e-05,-7.22042818378149e-15,6.04202753095835e-16,-3.51430405522927e-15,-4.32248200081522e-16,-2.03824336634936e-15,0.22618875787244,6.57556348167291e-05,-0.000109440861979031,-3.04977646528005e-05,1.17860485158328e-05,-2.64528839127923e-07,6.28575310310924e-16,2.24323592932258e-16,5.65822291316282e-16,4.32719605948137e-07,7.91352352816382e-06,-5.15807573418594e-17,4.9093116275273e-07,-1.10364397421523e-16,-1.07772088743405e-15,-7.43362468955696e-17,-1.88038115885563e-16,-6.55842389050492e-16,1.31887494454706e-07,1.64110084028516e-17,5.45357848136792e-17,1.16991468714151e-15,-2.21950662275026e-16,-3.61319341907195e-16,2.49582234973199e-14,-6.09952588504124e-15,4.71935257320422e-15,-3.99303210936799e-15
"t41",0.0165538478518005,0.0034804956818291,-0.0037685987427327,-0.0218302405943057,-0.0367569131241864,0.137193934650218,0.387507266230673,0.174173526425906,0.129014771531964,0.00252117220700128,-0.0090791647963909,0.0859231518007412,-0.00984601401389676,-0.00865416088475349,-0.000348438546421534,-0.00954774125644131,0.00103484481799442,0.00520317307583752,0.00393331639990321,-0.00100761295089822,0.00227615607693841,0.000122444611125956,0.00534249987459286,-0.0057820327607296,-0.000889041857404952,-0.000617425667144852,-0.000219823718791312,-0.00509149452679505,-5.27280673146725e-05,-0.00201811345427592,-0.000806594736537954,0.00960678021961169,-0.000242979840402078,-0.00111534975939141,0.00121643568596772,0.000638967535720639,0.00658924926174374,0.000255538444443003,-8.03181113154428e-05,0.00119831117525905,1.25788209022904e-15,-0.00155480221884488,-0.000340132425192444,0.0212419647591972,0.00571445377401174,0.0230959006478538,0.00497758608173115,1.05233385830072e-05,0.000264849081329398,5.47886739611577e-06,-6.80810542993516e-07,3.18254614432652e-05,-2.70131019111989e-06,9.66306047028371e-06,-0.00011047463579344,0.000481735123501583,-0.000391729764030275,5.41120166393742e-05,-0.000159885691114197,-4.4545769241229e-07,-4.83580543537499e-06,-1.95028496271601e-06,-7.58683804564421e-05,1.08059050008367e-06,3.62054054875777e-06,1.32683284632215e-07,9.58299201651363e-05,-0.00169544586640362,3.61885846027084e-06,-4.94794587912081e-08,3.7892986735855e-07,-0.000134259739210494,-1.18990761477142e-05,-3.21440432234394e-06,-0.00089495008890432,-1.70396687784524e-17,-4.75060875767821e-05,0.00144249512719373,-8.50104596247176e-16,-1.3802623389673e-15,3.31999361096622e-16,-8.1072284233997e-05,-0.00337497831314058,7.7483121796006e-16,-6.26833277330868e-06,-6.56839824584354e-15,0.0223108481142762,1.23202221546978e-05,-6.79309762336489e-15,0.000238474026842481,-0.000369418531064606,7.6168923101558e-15,-0.00133699750565708,3.05804533132189e-05,0.000179434689125221,2.95439249618303e-14,-5.48635471747091e-16,1.39109640385323e-14,2.22502857986495e-16,9.1085553858426e-15,-0.874398866134895,-0.000313989805864581,0.000637340417932533,0.00023514806868782,-9.96108336457848e-05,-4.51154835341268e-06,-2.923231252209e-15,-6.06056397439628e-16,-2.37376747730047e-15,1.49874976197974e-06,2.7395774420333e-05,2.32941151483615e-15,1.48498858523393e-06,-2.03697043752749e-15,1.84404010887522e-15,6.75472338397517e-16,-1.33376590593193e-15,2.18062655588481e-15,3.25653709056862e-07,1.38566262117362e-16,-1.15913593210216e-15,1.82935185210613e-15,3.07338803979717e-16,-3.68613252446246e-16,2.69857637259909e-14,-6.86905998748657e-15,3.08051810658587e-15,-3.77538458057456e-15
"t77",0.016823564662875,0.00354280845829133,-0.00386137938390594,-0.0229539973565547,-0.0392010487649323,0.147516036501168,0.419628173761167,0.189659435588214,0.140834046996233,0.00279863555524134,-0.010457539751088,0.102490680547558,-0.0125346518541208,-0.0113482365838996,-0.000460349378909591,-0.0127475741922601,0.00138416180719017,0.00716138989020912,0.0055259077480395,-0.00145949376736114,0.00346497124065821,0.000196642510566691,0.00864802756887275,-0.00949351800050998,-0.00150114702400904,-0.0011054662567376,-0.000393808061983488,-0.009364790811025,-0.000100591595375777,-0.00414471057547748,-0.00178207164867466,0.0221064728612587,-0.000578025591420541,-0.00271455546608713,0.00298798640346776,0.00157409917073165,0.0179251377849315,0.000790583860372638,-0.000256879247580504,0.00396138899606335,6.18689522320797e-16,-0.0058242696471414,-0.00142805331461997,0.117178321601031,0.0329155231990746,0.330333040959809,0.090326224273832,0.000422150474729425,0.015099854830419,0.000638118110483891,3.57360435181359e-05,-0.000363384991626606,2.48953071015881e-05,-5.88876192501069e-05,0.000665803936208655,-0.00254028707169541,0.00199071075354637,-0.0001968274162434,0.000515677137086698,1.4056282276078e-06,1.41533533306212e-05,5.0255359082495e-06,0.000192540799788665,-2.48225961139987e-06,-8.09857821776987e-06,-2.89930768188992e-07,-0.000183091673876779,0.00292787522966471,-5.59194593986737e-06,7.54968979380946e-08,-5.65240772709267e-07,0.000196578985343664,1.53750317549498e-05,3.69140055756286e-06,0.000988373935380377,-7.39049639397002e-16,4.96515690103846e-05,-0.00150464406619868,1.71072434170592e-15,1.23439017887507e-15,4.0259579230041e-16,5.17171119976221e-05,0.00200957298926435,-1.26436467707458e-15,3.50006822208289e-06,2.30614754157187e-15,-0.0114840141240268,-6.14188263411379e-06,-4.46560188275925e-15,-0.000115587811005932,0.000165708825992655,-3.98563465383805e-15,0.000567118408607322,-1.28290192442806e-05,-7.37354629271684e-05,3.38680102261434e-12,0.707106781186547,-1.79224800802091e-14,7.65103984232701e-15,-2.064197230142e-15,0.302345852620709,0.000103599303910269,-0.000202387974419955,-7.13536131143251e-05,2.98399745793102e-05,1.06415025710806e-06,1.43488777421082e-15,-5.96461884445278e-16,4.26733119315435e-16,-2.11738425623546e-07,-3.8686838662078e-06,-1.23396283075375e-15,-1.81523747504047e-07,8.0794833125587e-16,-6.23161509308712e-16,-4.73603328138217e-16,1.43787948511432e-16,-1.1173225521331e-15,-2.82361077443901e-08,2.02172563903403e-16,1.83638634856891e-16,9.45127577596497e-16,-6.00675398746371e-16,-5.34758209978052e-16,2.57146249492443e-14,-5.5517594837382e-15,4.82201573805078e-15,-3.69432710080171e-15
"t78",0.016823564662875,0.00354280845829133,-0.00386137938390595,-0.0229539973565547,-0.0392010487649323,0.147516036501168,0.419628173761167,0.189659435588214,0.140834046996233,0.00279863555524133,-0.0104575397510878,0.102490680547558,-0.0125346518541209,-0.0113482365838996,-0.00046034937890959,-0.0127475741922599,0.00138416180718981,0.00716138989020918,0.00552590774803954,-0.00145949376736098,0.003464971240658,0.000196642510566698,0.00864802756887272,-0.00949351800051008,-0.00150114702400872,-0.0011054662567374,-0.000393808061983548,-0.009364790811025,-0.000100591595375715,-0.00414471057547714,-0.00178207164867425,0.0221064728612586,-0.000578025591420307,-0.00271455546608693,0.00298798640346781,0.00157409917073183,0.0179251377849323,0.000790583860372774,-0.000256879247580379,0.00396138899606366,5.90933946705161e-16,-0.00582426964714177,-0.00142805331461941,0.11717832160103,0.0329155231990744,0.330333040959808,0.0903262242738322,0.000422150474729425,0.0150998548304185,0.000638118110485213,3.57360435180591e-05,-0.000363384991626771,2.48953071014904e-05,-5.88876192494482e-05,0.000665803936208552,-0.00254028707169501,0.00199071075354621,-0.000196827416243554,0.000515677137086956,1.40562822810752e-06,1.41533533304534e-05,5.02553590856998e-06,0.000192540799788376,-2.48225961166761e-06,-8.09857821805482e-06,-2.8993076839657e-07,-0.000183091673876986,0.00292787522966382,-5.59194593965731e-06,7.54968980366592e-08,-5.65240772451065e-07,0.000196578985343245,1.53750317536727e-05,3.69140055716799e-06,0.000988373935382762,1.02950094436128e-15,4.96515690103881e-05,-0.00150464406619895,-6.34621797814837e-16,-3.44208184263998e-16,-5.57313629539875e-16,5.17171120007728e-05,0.00200957298927211,-6.60680907217583e-16,3.50006821864565e-06,1.39370739262889e-15,-0.0114840141240223,-6.14188263212739e-06,8.82931883712715e-15,-0.000115587811005116,0.000165708825997236,-1.39048833376059e-15,0.000567118408604488,-1.28290192425767e-05,-7.37354629212227e-05,-3.40793042154531e-12,-0.707106781186547,8.32735564064718e-15,-7.79428746731128e-15,-4.53010665124165e-15,0.30234585262071,0.000103599303906724,-0.000202387974430537,-7.13536131104196e-05,2.98399745788496e-05,1.06415025940241e-06,3.57624491320472e-16,1.04821475377503e-15,1.14143919455912e-15,-2.11738423550119e-07,-3.86868386636548e-06,5.90966265980178e-16,-1.81523748435027e-07,-1.00310297766392e-15,-1.59254702997966e-15,1.19162755107064e-16,-3.55812425650911e-16,-7.37504022061826e-16,-2.82361082708988e-08,4.79728490528866e-16,1.7105180965832e-17,8.41152483809524e-16,2.11175186780269e-16,-1.39241257372032e-16,2.35219344756096e-14,-6.39913720134532e-15,4.87960240938782e-15,-4.01324395861858e-15
