"","t1","t9","t18","t19","t28","t29","t10","t107","t108","t98","t100","t101","t109","t110","t173","t174","t64","t63","t68","t158","t159","t47","t48","t43","t20","t12","t36","t37","t78","t79","t53","t111","t132","t133","t38","t44","t56","t57","t147","t148","t105","t106","t54","t169","t170","t77","t113","t167","t168","t155","t171","t172","t52","t85","t126","t127","t86","t112","t156","t157","t62","t42","t27","t50","t51","t58","t114","t115","t61","t15","t8","t23","t34","t35","t162","t163","t151","t152","t97","t67","t149","t150","t73","t30","t90","t91","t87","t74","t72","t81","t95","t96","t65","t66","t17","t24","t25","t16","t22","t45","t143","t144","t118","t119","t13","t75","t76","t82","t83","t49","t103","t104","t99","t116","t117","t92","t32","t120","t121","t39","t40","t124","t125","t14","t3","t134","t135","t123","t141","t142","t55","t21","t80","t165","t166","t164","t128","t69","t93","t94","t84","t102","t145","t146","t160","t161","t139","t140","t136","t153","t154","t122","t46","t70","t71","t130","t131","t129","t137","t138","t33","t7","t88","t89","t41","t5","t6","t11","t26","t59","t60","t31","t4","t2"
"t72",11.01009354773,6.37283353023,7.55477467093,7.36534351009,8.15485379423,8.14375273453,6.38795823333,10.02116483883,10.02116483883,10.02116483883,10.02116483883,10.02116483883,9.68340269473,10.02116483873,10.021164838806,10.021164838806,10.02116483881,10.02116483893,9.40555336453,10.02116483802,10.02116483802,8.98639067333,9.18688699013,10.02116483853,7.35701499583,5.70884189701,10.02116483783,10.02116483783,10.02116483843,10.02116483843,8.59015389049,10.02116483773,10.02116483773,10.02116483773,8.23639314713,9.72591431893,9.24625519458,9.25017145748,10.02116483807,10.02116483807,9.86181575668,9.69062608718,8.78788234604,10.02116483835,10.02116483835,9.31942675364,10.02116483814,10.02116483806,10.02116483806,10.02116483806,10.021164838074,10.021164838074,10.02116483813,10.02116483824,10.021164838201,10.021164838201,9.748892075701,10.02116483813,10.02116483815,10.02116483815,9.12895150313,8.80751079523,7.26081879679,10.02116483769,9.91962648969,8.76077586933,10.02116483829,10.02116483829,9.31737245979,8.02274467773,4.96321828513,3.99412507981,4.71941569749,3.96905802399,6.19346179551,6.19346179551,6.19346179556,6.19346179556,6.19346179559,6.19346179519,6.19346179556,6.19346179556,6.19346179559,2.99569501499,4.72696407152,5.3947996748,5.2456802832,4.9589744121,0,1.07567771411,1.9329249676,1.9329249676,2.0613908876,1.4951108815,4.10482635271,4.81186207271,4.99212364301,7.54949587281,4.74483718384,6.41846449061,7.90586538951,7.90586538951,7.90586538951,7.88221856201,4.54628181179,7.57412022239,7.18102153473,8.04552627669,7.30579644498,6.80076309569,8.04552627679,7.87740339969,8.04552627679,8.04552627679,8.04552627679,8.04552627669,6.87761271589,8.04552627649,8.04552627649,8.04552627664,6.89106633964,8.04552627659,8.04552627659,4.82841920159,8.34148234213,13.31313640574,13.31313640574,13.31313640572,13.31313640562,13.31313640562,13.16514297333,10.27358423733,12.61184284823,13.313136406189,13.313136406189,13.31313640619,13.31313640613,13.31313640613,13.31313640618,13.31313640618,12.97873564431,13.31313640611,13.31313640621,13.31313640621,13.31313640624,13.31313640624,13.31313640628,13.31313640628,13.31313640628,13.31313640588,13.31313640588,13.31313640592,12.44761411542,12.91419161903,12.40955209656,13.31313640603,13.31313640603,13.31313640613,13.3131364061,13.3131364061,11.75845678273,10.44872403757,13.31313640607,12.84688207237,13.31313640657,9.71589305974,10.36867470874,9.12435957603,13.31313640603,12.73933626553,12.75012714303,13.31313640583,9.78207894153,8.95557126453
"t81",10.15284629424,5.51558627674,6.69752741744,6.5080962566,7.29760654074,7.28650548104,5.53071097984,9.16391758534,9.16391758534,9.16391758534,9.16391758534,9.16391758534,8.82615544124,9.16391758524,9.163917585316,9.163917585316,9.16391758532,9.16391758544,8.54830611104,9.16391758453,9.16391758453,8.12914341984,8.32963973664,9.16391758504,6.49976774234,4.85159464352,9.16391758434,9.16391758434,9.16391758494,9.16391758494,7.732906637,9.16391758424,9.16391758424,9.16391758424,7.37914589364,8.86866706544,8.38900794109,8.39292420399,9.16391758458,9.16391758458,9.00456850319,8.83337883369,7.93063509255,9.16391758486,9.16391758486,8.46217950015,9.16391758465,9.16391758457,9.16391758457,9.16391758457,9.163917584584,9.163917584584,9.16391758464,9.16391758475,9.163917584711,9.163917584711,8.891644822211,9.16391758464,9.16391758466,9.16391758466,8.27170424964,7.95026354174,6.4035715433,9.1639175842,9.0623792362,7.90352861584,9.1639175848,9.1639175848,8.4601252063,7.16549742424,4.10597103164,3.13687782632,3.862168444,3.1118107705,5.33621454202,5.33621454202,5.33621454207,5.33621454207,5.3362145421,5.3362145417,5.33621454207,5.33621454207,5.3362145421,2.1384477615,3.86971681803,4.53755242131,4.38843302971,4.10172715861,1.07567771411,0,0.89018696991,0.89018696991,1.20414363411,0.63786362801,3.24757909922,3.95461481922,4.13487638952,6.69224861932,3.88758993035,5.56121723712,7.04861813602,7.04861813602,7.04861813602,7.02497130852,3.6890345583,6.7168729689,6.32377428124,7.1882790232,6.44854919149,5.9435158422,7.1882790233,7.0201561462,7.1882790233,7.1882790233,7.1882790233,7.1882790232,6.0203654624,7.188279023,7.188279023,7.18827902315,6.03381908615,7.1882790231,7.1882790231,3.9711719481,7.48423508864,12.45588915225,12.45588915225,12.45588915223,12.45588915213,12.45588915213,12.30789571984,9.41633698384,11.75459559474,12.455889152699,12.455889152699,12.4558891527,12.45588915264,12.45588915264,12.45588915269,12.45588915269,12.12148839082,12.45588915262,12.45588915272,12.45588915272,12.45588915275,12.45588915275,12.45588915279,12.45588915279,12.45588915279,12.45588915239,12.45588915239,12.45588915243,11.59036686193,12.05694436554,11.55230484307,12.45588915254,12.45588915254,12.45588915264,12.45588915261,12.45588915261,10.90120952924,9.59147678408,12.45588915258,11.98963481888,12.45588915308,8.85864580625,9.51142745525,8.26711232254,12.45588915254,11.88208901204,11.89287988954,12.45588915234,8.92483168804,8.09832401104
"t95",11.01009354773,6.37283353023,7.55477467093,7.36534351009,8.15485379423,8.14375273453,6.38795823333,10.02116483883,10.02116483883,10.02116483883,10.02116483883,10.02116483883,9.68340269473,10.02116483873,10.021164838806,10.021164838806,10.02116483881,10.02116483893,9.40555336453,10.02116483802,10.02116483802,8.98639067333,9.18688699013,10.02116483853,7.35701499583,5.70884189701,10.02116483783,10.02116483783,10.02116483843,10.02116483843,8.59015389049,10.02116483773,10.02116483773,10.02116483773,8.23639314713,9.72591431893,9.24625519458,9.25017145748,10.02116483807,10.02116483807,9.86181575668,9.69062608718,8.78788234604,10.02116483835,10.02116483835,9.31942675364,10.02116483814,10.02116483806,10.02116483806,10.02116483806,10.021164838074,10.021164838074,10.02116483813,10.02116483824,10.021164838201,10.021164838201,9.748892075701,10.02116483813,10.02116483815,10.02116483815,9.12895150313,8.80751079523,7.26081879679,10.02116483769,9.91962648969,8.76077586933,10.02116483829,10.02116483829,9.31737245979,8.02274467773,4.96321828513,3.99412507981,4.71941569749,3.96905802399,6.19346179551,6.19346179551,6.19346179556,6.19346179556,6.19346179559,6.19346179519,6.19346179556,6.19346179556,6.19346179559,2.99569501499,4.72696407152,5.3947996748,5.2456802832,4.9589744121,1.9329249676,0.89018696991,0,1.4284899984,2.0613908876,1.4951108815,4.10482635271,4.81186207271,4.99212364301,7.54949587281,4.74483718384,6.41846449061,7.90586538951,7.90586538951,7.90586538951,7.88221856201,4.54628181179,7.57412022239,7.18102153473,8.04552627669,7.30579644498,6.80076309569,8.04552627679,7.87740339969,8.04552627679,8.04552627679,8.04552627679,8.04552627669,6.87761271589,8.04552627649,8.04552627649,8.04552627664,6.89106633964,8.04552627659,8.04552627659,4.82841920159,8.34148234213,13.31313640574,13.31313640574,13.31313640572,13.31313640562,13.31313640562,13.16514297333,10.27358423733,12.61184284823,13.313136406189,13.313136406189,13.31313640619,13.31313640613,13.31313640613,13.31313640618,13.31313640618,12.97873564431,13.31313640611,13.31313640621,13.31313640621,13.31313640624,13.31313640624,13.31313640628,13.31313640628,13.31313640628,13.31313640588,13.31313640588,13.31313640592,12.44761411542,12.91419161903,12.40955209656,13.31313640603,13.31313640603,13.31313640613,13.3131364061,13.3131364061,11.75845678273,10.44872403757,13.31313640607,12.84688207237,13.31313640657,9.71589305974,10.36867470874,9.12435957603,13.31313640603,12.73933626553,12.75012714303,13.31313640583,9.78207894153,8.95557126453
"t96",11.01009354773,6.37283353023,7.55477467093,7.36534351009,8.15485379423,8.14375273453,6.38795823333,10.02116483883,10.02116483883,10.02116483883,10.02116483883,10.02116483883,9.68340269473,10.02116483873,10.021164838806,10.021164838806,10.02116483881,10.02116483893,9.40555336453,10.02116483802,10.02116483802,8.98639067333,9.18688699013,10.02116483853,7.35701499583,5.70884189701,10.02116483783,10.02116483783,10.02116483843,10.02116483843,8.59015389049,10.02116483773,10.02116483773,10.02116483773,8.23639314713,9.72591431893,9.24625519458,9.25017145748,10.02116483807,10.02116483807,9.86181575668,9.69062608718,8.78788234604,10.02116483835,10.02116483835,9.31942675364,10.02116483814,10.02116483806,10.02116483806,10.02116483806,10.021164838074,10.021164838074,10.02116483813,10.02116483824,10.021164838201,10.021164838201,9.748892075701,10.02116483813,10.02116483815,10.02116483815,9.12895150313,8.80751079523,7.26081879679,10.02116483769,9.91962648969,8.76077586933,10.02116483829,10.02116483829,9.31737245979,8.02274467773,4.96321828513,3.99412507981,4.71941569749,3.96905802399,6.19346179551,6.19346179551,6.19346179556,6.19346179556,6.19346179559,6.19346179519,6.19346179556,6.19346179556,6.19346179559,2.99569501499,4.72696407152,5.3947996748,5.2456802832,4.9589744121,1.9329249676,0.89018696991,1.4284899984,0,2.0613908876,1.4951108815,4.10482635271,4.81186207271,4.99212364301,7.54949587281,4.74483718384,6.41846449061,7.90586538951,7.90586538951,7.90586538951,7.88221856201,4.54628181179,7.57412022239,7.18102153473,8.04552627669,7.30579644498,6.80076309569,8.04552627679,7.87740339969,8.04552627679,8.04552627679,8.04552627679,8.04552627669,6.87761271589,8.04552627649,8.04552627649,8.04552627664,6.89106633964,8.04552627659,8.04552627659,4.82841920159,8.34148234213,13.31313640574,13.31313640574,13.31313640572,13.31313640562,13.31313640562,13.16514297333,10.27358423733,12.61184284823,13.313136406189,13.313136406189,13.31313640619,13.31313640613,13.31313640613,13.31313640618,13.31313640618,12.97873564431,13.31313640611,13.31313640621,13.31313640621,13.31313640624,13.31313640624,13.31313640628,13.31313640628,13.31313640628,13.31313640588,13.31313640588,13.31313640592,12.44761411542,12.91419161903,12.40955209656,13.31313640603,13.31313640603,13.31313640613,13.3131364061,13.3131364061,11.75845678273,10.44872403757,13.31313640607,12.84688207237,13.31313640657,9.71589305974,10.36867470874,9.12435957603,13.31313640603,12.73933626553,12.75012714303,13.31313640583,9.78207894153,8.95557126453
"t65",10.68854821413,6.05128819663,7.23322933733,7.04379817649,7.83330846063,7.82220740093,6.06641289973,9.69961950523,9.69961950523,9.69961950523,9.69961950523,9.69961950523,9.36185736113,9.69961950513,9.699619505206,9.699619505206,9.69961950521,9.69961950533,9.08400803093,9.69961950442,9.69961950442,8.66484533973,8.86534165653,9.69961950493,7.03546966223,5.38729656341,9.69961950423,9.69961950423,9.69961950483,9.69961950483,8.26860855689,9.69961950413,9.69961950413,9.69961950413,7.91484781353,9.40436898533,8.92470986098,8.92862612388,9.69961950447,9.69961950447,9.54027042308,9.36908075358,8.46633701244,9.69961950475,9.69961950475,8.99788142004,9.69961950454,9.69961950446,9.69961950446,9.69961950446,9.699619504474,9.699619504474,9.69961950453,9.69961950464,9.699619504601,9.699619504601,9.427346742101,9.69961950453,9.69961950455,9.69961950455,8.80740616953,8.48596546163,6.93927346319,9.69961950409,9.59808115609,8.43923053573,9.69961950469,9.69961950469,8.99582712619,7.70119934413,4.64167295153,3.67257974621,4.39787036389,3.64751269039,5.87191646191,5.87191646191,5.87191646196,5.87191646196,5.87191646199,5.87191646159,5.87191646196,5.87191646196,5.87191646199,2.67414968139,4.40541873792,5.0732543412,4.9241349496,4.6374290785,2.0613908876,1.20414363411,2.0613908876,2.0613908876,0,0.9323497421,3.78328101911,4.49031673911,4.67057830941,7.22795053921,4.42329185024,6.09691915701,7.58432005591,7.58432005591,7.58432005591,7.56067322841,4.22473647819,7.25257488879,6.85947620113,7.72398094309,6.98425111138,6.47921776209,7.72398094319,7.55585806609,7.72398094319,7.72398094319,7.72398094319,7.72398094309,6.55606738229,7.72398094289,7.72398094289,7.72398094304,6.56952100604,7.72398094299,7.72398094299,4.50687386799,8.01993700853,12.99159107214,12.99159107214,12.99159107212,12.99159107202,12.99159107202,12.84359763973,9.95203890373,12.29029751463,12.991591072589,12.991591072589,12.99159107259,12.99159107253,12.99159107253,12.99159107258,12.99159107258,12.65719031071,12.99159107251,12.99159107261,12.99159107261,12.99159107264,12.99159107264,12.99159107268,12.99159107268,12.99159107268,12.99159107228,12.99159107228,12.99159107232,12.12606878182,12.59264628543,12.08800676296,12.99159107243,12.99159107243,12.99159107253,12.9915910725,12.9915910725,11.43691144913,10.12717870397,12.99159107247,12.52533673877,12.99159107297,9.39434772614,10.04712937514,8.80281424243,12.99159107243,12.41779093193,12.42858180943,12.99159107223,9.46053360793,8.63402593093
"t66",10.12226820803,5.48500819053,6.66694933123,6.47751817039,7.26702845453,7.25592739483,5.50013289363,9.13333949913,9.13333949913,9.13333949913,9.13333949913,9.13333949913,8.79557735503,9.13333949903,9.133339499106,9.133339499106,9.13333949911,9.13333949923,8.51772802483,9.13333949832,9.13333949832,8.09856533363,8.29906165043,9.13333949883,6.46918965613,4.82101655731,9.13333949813,9.13333949813,9.13333949873,9.13333949873,7.70232855079,9.13333949803,9.13333949803,9.13333949803,7.34856780743,8.83808897923,8.35842985488,8.36234611778,9.13333949837,9.13333949837,8.97399041698,8.80280074748,7.90005700634,9.13333949865,9.13333949865,8.43160141394,9.13333949844,9.13333949836,9.13333949836,9.13333949836,9.133339498374,9.133339498374,9.13333949843,9.13333949854,9.133339498501,9.133339498501,8.861066736001,9.13333949843,9.13333949845,9.13333949845,8.24112616343,7.91968545553,6.37299345709,9.13333949799,9.03180114999,7.87295052963,9.13333949859,9.13333949859,8.42954712009,7.13491933803,4.07539294543,3.10629974011,3.83159035779,3.08123268429,5.30563645581,5.30563645581,5.30563645586,5.30563645586,5.30563645589,5.30563645549,5.30563645586,5.30563645586,5.30563645589,2.10786967529,3.83913873182,4.5069743351,4.3578549435,4.0711490724,1.4951108815,0.63786362801,1.4951108815,1.4951108815,0.9323497421,0,3.21700101301,3.92403673301,4.10429830331,6.66167053311,3.85701184414,5.53063915091,7.01804004981,7.01804004981,7.01804004981,6.99439322231,3.65845647209,6.68629488269,6.29319619503,7.15770093699,6.41797110528,5.91293775599,7.15770093709,6.98957805999,7.15770093709,7.15770093709,7.15770093709,7.15770093699,5.98978737619,7.15770093679,7.15770093679,7.15770093694,6.00324099994,7.15770093689,7.15770093689,3.94059386189,7.45365700243,12.42531106604,12.42531106604,12.42531106602,12.42531106592,12.42531106592,12.27731763363,9.38575889763,11.72401750853,12.425311066489,12.425311066489,12.42531106649,12.42531106643,12.42531106643,12.42531106648,12.42531106648,12.09091030461,12.42531106641,12.42531106651,12.42531106651,12.42531106654,12.42531106654,12.42531106658,12.42531106658,12.42531106658,12.42531106618,12.42531106618,12.42531106622,11.55978877572,12.02636627933,11.52172675686,12.42531106633,12.42531106633,12.42531106643,12.4253110664,12.4253110664,10.87063144303,9.56089869787,12.42531106637,11.95905673267,12.42531106687,8.82806772004,9.48084936904,8.23653423633,12.42531106633,11.85151092583,11.86230180333,12.42531106613,8.89425360183,8.06774592483
"t17",8.19185969682,3.55459967932,4.73654082002,4.54710965918,5.33661994332,5.32551888362,3.56972438242,7.20293098792,7.20293098792,7.20293098792,7.20293098792,7.20293098792,6.86516884382,7.20293098782,7.202930987896,7.202930987896,7.2029309879,7.20293098802,6.58731951362,7.20293098711,7.20293098711,6.16815682242,6.36865313922,7.20293098762,4.53878114492,2.8906080461,7.20293098692,7.20293098692,7.20293098752,7.20293098752,5.77192003958,7.20293098682,7.20293098682,7.20293098682,5.41815929622,6.90768046802,6.42802134367,6.43193760657,7.20293098716,7.20293098716,7.04358190577,6.87239223627,5.96964849513,7.20293098744,7.20293098744,6.50119290273,7.20293098723,7.20293098715,7.20293098715,7.20293098715,7.202930987164,7.202930987164,7.20293098722,7.20293098733,7.202930987291,7.202930987291,6.930658224791,7.20293098722,7.20293098724,7.20293098724,6.31071765222,5.98927694432,4.44258494588,7.20293098678,7.10139263878,5.94254201842,7.20293098738,7.20293098738,6.49913860888,5.20451082682,2.14498443422,1.7652202345,2.63078025442,1.88042258092,4.10482635244,4.10482635244,4.10482635249,4.10482635249,4.10482635252,4.10482635212,4.10482635249,4.10482635249,4.10482635252,1.52624671572,3.43699074903,4.10482635231,3.95570696071,3.66900108961,4.10482635271,3.24757909922,4.10482635271,4.10482635271,3.78328101911,3.21700101301,0,1.9936282218,2.1738897921,4.7312620219,1.92660333293,3.6002306397,5.0876315386,5.0876315386,5.0876315386,5.0639847111,1.72804796088,4.75588637148,4.36278768382,5.22729242578,4.48756259407,3.98252924478,5.22729242588,5.05916954878,5.22729242588,5.22729242588,5.22729242588,5.22729242578,4.05937886498,5.22729242558,5.22729242558,5.22729242573,4.07283248873,5.22729242568,5.22729242568,2.01018535068,5.52324849122,10.49490255483,10.49490255483,10.49490255481,10.49490255471,10.49490255471,10.34690912242,7.45535038642,9.79360899732,10.494902555279,10.494902555279,10.49490255528,10.49490255522,10.49490255522,10.49490255527,10.49490255527,10.1605017934,10.4949025552,10.4949025553,10.4949025553,10.49490255533,10.49490255533,10.49490255537,10.49490255537,10.49490255537,10.49490255497,10.49490255497,10.49490255501,9.62938026451,10.09595776812,9.59131824565,10.49490255512,10.49490255512,10.49490255522,10.49490255519,10.49490255519,8.94022293182,7.63049018666,10.49490255516,10.02864822146,10.49490255566,6.89765920883,7.55044085783,6.30612572512,10.49490255512,9.92110241462,9.93189329212,10.49490255492,6.96384509062,6.13733741362
"t24",8.27245974762,3.63519973012,4.81714087082,4.62770970998,5.41721999412,5.40611893442,3.65032443322,7.28353103872,7.28353103872,7.28353103872,7.28353103872,7.28353103872,6.94576889462,7.28353103862,7.283531038696,7.283531038696,7.2835310387,7.28353103882,6.66791956442,7.28353103791,7.28353103791,6.24875687322,6.44925319002,7.28353103842,4.61938119572,2.9712080969,7.28353103772,7.28353103772,7.28353103832,7.28353103832,5.85252009038,7.28353103762,7.28353103762,7.28353103762,5.49875934702,6.98828051882,6.50862139447,6.51253765737,7.28353103796,7.28353103796,7.12418195657,6.95299228707,6.05024854593,7.28353103824,7.28353103824,6.58179295353,7.28353103803,7.28353103795,7.28353103795,7.28353103795,7.283531037964,7.283531037964,7.28353103802,7.28353103813,7.283531038091,7.283531038091,7.011258275591,7.28353103802,7.28353103804,7.28353103804,6.39131770302,6.06987699512,4.52318499668,7.28353103758,7.18199268958,6.02314206922,7.28353103818,7.28353103818,6.57973865968,5.28511087762,2.22558448502,2.4722559545,3.33781597442,2.58745830092,4.81186207244,4.81186207244,4.81186207249,4.81186207249,4.81186207252,4.81186207212,4.81186207249,4.81186207249,4.81186207252,2.23328243572,4.14402646903,4.81186207231,4.66274268071,4.37603680961,4.81186207271,3.95461481922,4.81186207271,4.81186207271,4.49031673911,3.92403673301,1.9936282218,0,0.7972826047,4.2101185799,2.00720338373,3.6808306905,5.1682315894,5.1682315894,5.1682315894,5.1445847619,1.80864801168,4.83648642228,4.44338773462,5.30789247658,4.56816264487,4.06312929558,5.30789247668,5.13976959958,5.30789247668,5.30789247668,5.30789247668,5.30789247658,4.13997891578,5.30789247638,5.30789247638,5.30789247653,4.15343253953,5.30789247648,5.30789247648,2.09078540148,5.60384854202,10.57550260563,10.57550260563,10.57550260561,10.57550260551,10.57550260551,10.42750917322,7.53595043722,9.87420904812,10.575502606079,10.575502606079,10.57550260608,10.57550260602,10.57550260602,10.57550260607,10.57550260607,10.2411018442,10.575502606,10.5755026061,10.5755026061,10.57550260613,10.57550260613,10.57550260617,10.57550260617,10.57550260617,10.57550260577,10.57550260577,10.57550260581,9.70998031531,10.17655781892,9.67191829645,10.57550260592,10.57550260592,10.57550260602,10.57550260599,10.57550260599,9.02082298262,7.71109023746,10.57550260596,10.10924827226,10.57550260646,6.97825925963,7.63104090863,6.38672577592,10.57550260592,10.00170246542,10.01249334292,10.57550260572,7.04444514142,6.21793746442
"t25",8.45272131792,3.81546130042,4.99740244112,4.80797128028,5.59748156442,5.58638050472,3.83058600352,7.46379260902,7.46379260902,7.46379260902,7.46379260902,7.46379260902,7.12603046492,7.46379260892,7.463792608996,7.463792608996,7.463792609,7.46379260912,6.84818113472,7.46379260821,7.46379260821,6.42901844352,6.62951476032,7.46379260872,4.79964276602,3.1514696672,7.46379260802,7.46379260802,7.46379260862,7.46379260862,6.03278166068,7.46379260792,7.46379260792,7.46379260792,5.67902091732,7.16854208912,6.68888296477,6.69279922767,7.46379260826,7.46379260826,7.30444352687,7.13325385737,6.23051011623,7.46379260854,7.46379260854,6.76205452383,7.46379260833,7.46379260825,7.46379260825,7.46379260825,7.463792608264,7.463792608264,7.46379260832,7.46379260843,7.463792608391,7.463792608391,7.191519845891,7.46379260832,7.46379260834,7.46379260834,6.57157927332,6.25013856542,4.70344656698,7.46379260788,7.36225425988,6.20340363952,7.46379260848,7.46379260848,6.76000022998,5.46537244792,2.40584605532,2.6525175248,3.51807754472,2.76771987122,4.99212364274,4.99212364274,4.99212364279,4.99212364279,4.99212364282,4.99212364242,4.99212364279,4.99212364279,4.99212364282,2.41354400602,4.32428803933,4.99212364261,4.84300425101,4.55629837991,4.99212364301,4.13487638952,4.99212364301,4.99212364301,4.67057830941,4.10429830331,2.1738897921,0.7972826047,0,4.3903801502,2.18746495403,3.8610922608,5.3484931597,5.3484931597,5.3484931597,5.3248463322,1.98890958198,5.01674799258,4.62364930492,5.48815404688,4.74842421517,4.24339086588,5.48815404698,5.32003116988,5.48815404698,5.48815404698,5.48815404698,5.48815404688,4.32024048608,5.48815404668,5.48815404668,5.48815404683,4.33369410983,5.48815404678,5.48815404678,2.27104697178,5.78411011232,10.75576417593,10.75576417593,10.75576417591,10.75576417581,10.75576417581,10.60777074352,7.71621200752,10.05447061842,10.755764176379,10.755764176379,10.75576417638,10.75576417632,10.75576417632,10.75576417637,10.75576417637,10.4213634145,10.7557641763,10.7557641764,10.7557641764,10.75576417643,10.75576417643,10.75576417647,10.75576417647,10.75576417647,10.75576417607,10.75576417607,10.75576417611,9.89024188561,10.35681938922,9.85217986675,10.75576417622,10.75576417622,10.75576417632,10.75576417629,10.75576417629,9.20108455292,7.89135180776,10.75576417626,10.28950984256,10.75576417676,7.15852082993,7.81130247893,6.56698734622,10.75576417622,10.18196403572,10.19275491322,10.75576417602,7.22470671172,6.39819903472
"t16",11.01009354772,6.37283353022,7.55477467092,7.36534351008,8.15485379422,8.14375273452,6.38795823332,10.02116483882,10.02116483882,10.02116483882,10.02116483882,10.02116483882,9.68340269472,10.02116483872,10.021164838796,10.021164838796,10.0211648388,10.02116483892,9.40555336452,10.02116483801,10.02116483801,8.98639067332,9.18688699012,10.02116483852,7.35701499582,5.708841897,10.02116483782,10.02116483782,10.02116483842,10.02116483842,8.59015389048,10.02116483772,10.02116483772,10.02116483772,8.23639314712,9.72591431892,9.24625519457,9.25017145747,10.02116483806,10.02116483806,9.86181575667,9.69062608717,8.78788234603,10.02116483834,10.02116483834,9.31942675363,10.02116483813,10.02116483805,10.02116483805,10.02116483805,10.021164838064,10.021164838064,10.02116483812,10.02116483823,10.021164838191,10.021164838191,9.748892075691,10.02116483812,10.02116483814,10.02116483814,9.12895150312,8.80751079522,7.26081879678,10.02116483768,9.91962648968,8.76077586932,10.02116483828,10.02116483828,9.31737245978,8.02274467772,4.96321828512,5.2098897546,6.07544977452,5.32509210102,7.54949587254,7.54949587254,7.54949587259,7.54949587259,7.54949587262,7.54949587222,7.54949587259,7.54949587259,7.54949587262,4.97091623582,6.88166026913,7.54949587241,7.40037648081,7.11367060971,7.54949587281,6.69224861932,7.54949587281,7.54949587281,7.22795053921,6.66167053311,4.7312620219,4.2101185799,4.3903801502,0,4.74483718383,6.4184644906,7.9058653895,7.9058653895,7.9058653895,7.882218562,4.54628181178,7.57412022238,7.18102153472,8.04552627668,7.30579644497,6.80076309568,8.04552627678,7.87740339968,8.04552627678,8.04552627678,8.04552627678,8.04552627668,6.87761271588,8.04552627648,8.04552627648,8.04552627663,6.89106633963,8.04552627658,8.04552627658,4.82841920158,8.34148234212,13.31313640573,13.31313640573,13.31313640571,13.31313640561,13.31313640561,13.16514297332,10.27358423732,12.61184284822,13.313136406179,13.313136406179,13.31313640618,13.31313640612,13.31313640612,13.31313640617,13.31313640617,12.9787356443,13.3131364061,13.3131364062,13.3131364062,13.31313640623,13.31313640623,13.31313640627,13.31313640627,13.31313640627,13.31313640587,13.31313640587,13.31313640591,12.44761411541,12.91419161902,12.40955209655,13.31313640602,13.31313640602,13.31313640612,13.31313640609,13.31313640609,11.75845678272,10.44872403756,13.31313640606,12.84688207236,13.31313640656,9.71589305973,10.36867470873,9.12435957602,13.31313640602,12.73933626552,12.75012714302,13.31313640582,9.78207894152,8.95557126452
"t22",7.84906534215,3.21180532465,4.39374646535,4.20431530451,4.99382558865,4.98272452895,3.22693002775,6.86013663325,6.86013663325,6.86013663325,6.86013663325,6.86013663325,6.52237448915,6.86013663315,6.860136633226,6.860136633226,6.86013663323,6.86013663335,6.24452515895,6.86013663244,6.86013663244,5.82536246775,6.02585878455,6.86013663295,4.19598679025,2.54781369143,6.86013663225,6.86013663225,6.86013663285,6.86013663285,5.42912568491,6.86013663215,6.86013663215,6.86013663215,5.07536494155,6.56488611335,6.085226989,6.0891432519,6.86013663249,6.86013663249,6.7007875511,6.5295978816,5.62685414046,6.86013663277,6.86013663277,6.15839854806,6.86013663256,6.86013663248,6.86013663248,6.86013663248,6.860136632494,6.860136632494,6.86013663255,6.86013663266,6.860136632621,6.860136632621,6.587863870121,6.86013663255,6.86013663257,6.86013663257,5.96792329755,5.64648258965,4.09979059121,6.86013663211,6.75859828411,5.59974766375,6.86013663271,6.86013663271,6.15634425421,4.86171647215,1.80219007955,2.40523106563,3.27079108555,2.52043341205,4.74483718357,4.74483718357,4.74483718362,4.74483718362,4.74483718365,4.74483718325,4.74483718362,4.74483718362,4.74483718365,2.16625754685,4.07700158016,4.74483718344,4.59571779184,4.30901192074,4.74483718384,3.88758993035,4.74483718384,4.74483718384,4.42329185024,3.85701184414,1.92660333293,2.00720338373,2.18746495403,4.74483718383,0,1.78640865143,3.27380955033,3.27380955033,3.27380955033,3.25016272283,1.38525360621,4.41309201681,4.01999332915,4.88449807111,4.1447682394,3.63973489011,4.88449807121,4.71637519411,4.88449807121,4.88449807121,4.88449807121,4.88449807111,3.71658451031,4.88449807091,4.88449807091,4.88449807106,3.73003813406,4.88449807101,4.88449807101,1.66739099601,5.18045413655,10.15210820016,10.15210820016,10.15210820014,10.15210820004,10.15210820004,10.00411476775,7.11255603175,9.45081464265,10.152108200609,10.152108200609,10.15210820061,10.15210820055,10.15210820055,10.1521082006,10.1521082006,9.81770743873,10.15210820053,10.15210820063,10.15210820063,10.15210820066,10.15210820066,10.1521082007,10.1521082007,10.1521082007,10.1521082003,10.1521082003,10.15210820034,9.28658590984,9.75316341345,9.24852389098,10.15210820045,10.15210820045,10.15210820055,10.15210820052,10.15210820052,8.59742857715,7.28769583199,10.15210820049,9.68585386679,10.15210820099,6.55486485416,7.20764650316,5.96333137045,10.15210820045,9.57830805995,9.58909893745,10.15210820025,6.62105073595,5.79454305895
