"","t1","t3","t11","t12","t119","t120","t52","t79","t80","t51","t10","t81","t100","t101","t55","t56","t72","t73","t93","t94","t6","t5","t8","t24","t25","t28","t29","t57","t115","t116","t69","t27","t59","t85","t86","t117","t118","t70","t71","t46","t30","t26","t13","t87","t123","t124","t111","t112","t7","t95","t102","t103","t31","t67","t68","t18","t19","t17","t14","t32","t35","t76","t77","t89","t90","t84","t113","t114","t16","t20","t96","t97","t38","t22","t23","t36","t37","t107","t108","t78","t58","t104","t105","t91","t92","t88","t66","t39","t50","t53","t54","t47","t9","t62","t63","t15","t74","t75","t4","t21","t44","t45","t42","t43","t48","t49","t33","t34","t109","t110","t106","t121","t122","t64","t65","t98","t99","t82","t83","t60","t61","t40","t41","t2"
"t76",7.42039272731,6.3386189705,7.35044300391,6.16351268331,7.35044300388,7.35044300388,7.206734019413,7.350443003913,7.350443003913,7.350443003913,7.350443004313,7.35044300451,7.34100817211,7.35044300451,7.35044300461,7.35044300461,7.35044300451,7.35044300451,7.35044300451,7.35044300451,7.35044300481,6.57165397711,4.90027043519,4.59512242989,5.45728348039,5.45728348109,4.77878008359,5.45728348069,5.45728348068,5.45728348068,5.45728348069,4.48640574759,5.45728348069,5.30588015881,5.45728348069,5.45728348087,5.45728348087,5.45728348109,5.45728348109,5.45728348119,5.45728348119,5.38776308079,4.11400963099,5.45728348079,5.457283480763,5.457283480763,5.45728348074,5.45728348074,4.44838780943,4.44838780986,4.44838780982,4.44838780982,4.44838780986,4.44838780986,4.44838780986,4.44838780996,4.44838780996,3.84615389876,3.02320986963,1.13067497863,1.1077484951,0,0.5219197468,0.8496423392,0.8496423392,4.17261302633,4.17261302631,4.17261302631,2.76433818875,5.18572591833,6.34581664303,6.34581664303,5.83728354373,6.34581664283,6.33218273783,6.34581664293,6.34581664293,6.34581664301,6.34581664301,6.34581664292,6.34581664299,6.34581664303,6.34581664303,6.345816642956,6.345816642956,6.19511766476,6.34581664297,6.34581664302,6.34581664292,6.34581664291,6.34581664291,6.34581664292,6.34581664259,6.34581664279,6.34581664279,6.34581664299,6.37037314341,6.37037314341,4.88287143351,7.65150210761,7.65150210731,7.65150210731,7.35357289051,7.65150210731,7.65150210721,7.65150210721,7.65150210731,7.65150210731,7.65150210683,7.65150210683,7.65150210683,7.651502106879,7.651502106879,7.65150210691,7.65150210691,7.65150210741,7.65150210741,7.65150210741,7.65150210741,7.65150210741,7.65150210741,7.65150210731,7.65150210731,6.5807230752
"t77",7.42039272731,6.3386189705,7.35044300391,6.16351268331,7.35044300388,7.35044300388,7.206734019413,7.350443003913,7.350443003913,7.350443003913,7.350443004313,7.35044300451,7.34100817211,7.35044300451,7.35044300461,7.35044300461,7.35044300451,7.35044300451,7.35044300451,7.35044300451,7.35044300481,6.57165397711,4.90027043519,4.59512242989,5.45728348039,5.45728348109,4.77878008359,5.45728348069,5.45728348068,5.45728348068,5.45728348069,4.48640574759,5.45728348069,5.30588015881,5.45728348069,5.45728348087,5.45728348087,5.45728348109,5.45728348109,5.45728348119,5.45728348119,5.38776308079,4.11400963099,5.45728348079,5.457283480763,5.457283480763,5.45728348074,5.45728348074,4.44838780943,4.44838780986,4.44838780982,4.44838780982,4.44838780986,4.44838780986,4.44838780986,4.44838780996,4.44838780996,3.84615389876,3.02320986963,1.13067497863,1.1077484951,0.5219197468,0,0.8496423392,0.8496423392,4.17261302633,4.17261302631,4.17261302631,2.76433818875,5.18572591833,6.34581664303,6.34581664303,5.83728354373,6.34581664283,6.33218273783,6.34581664293,6.34581664293,6.34581664301,6.34581664301,6.34581664292,6.34581664299,6.34581664303,6.34581664303,6.345816642956,6.345816642956,6.19511766476,6.34581664297,6.34581664302,6.34581664292,6.34581664291,6.34581664291,6.34581664292,6.34581664259,6.34581664279,6.34581664279,6.34581664299,6.37037314341,6.37037314341,4.88287143351,7.65150210761,7.65150210731,7.65150210731,7.35357289051,7.65150210731,7.65150210721,7.65150210721,7.65150210731,7.65150210731,7.65150210683,7.65150210683,7.65150210683,7.651502106879,7.651502106879,7.65150210691,7.65150210691,7.65150210741,7.65150210741,7.65150210741,7.65150210741,7.65150210741,7.65150210741,7.65150210731,7.65150210731,6.5807230752
"t89",7.42039272731,6.3386189705,7.35044300391,6.16351268331,7.35044300388,7.35044300388,7.206734019413,7.350443003913,7.350443003913,7.350443003913,7.350443004313,7.35044300451,7.34100817211,7.35044300451,7.35044300461,7.35044300461,7.35044300451,7.35044300451,7.35044300451,7.35044300451,7.35044300481,6.57165397711,4.90027043519,4.59512242989,5.45728348039,5.45728348109,4.77878008359,5.45728348069,5.45728348068,5.45728348068,5.45728348069,4.48640574759,5.45728348069,5.30588015881,5.45728348069,5.45728348087,5.45728348087,5.45728348109,5.45728348109,5.45728348119,5.45728348119,5.38776308079,4.11400963099,5.45728348079,5.457283480763,5.457283480763,5.45728348074,5.45728348074,4.44838780943,4.44838780986,4.44838780982,4.44838780982,4.44838780986,4.44838780986,4.44838780986,4.44838780996,4.44838780996,3.84615389876,3.02320986963,1.13067497863,1.1077484951,0.8496423392,0.8496423392,0,0.3267650038,4.17261302633,4.17261302631,4.17261302631,2.76433818875,5.18572591833,6.34581664303,6.34581664303,5.83728354373,6.34581664283,6.33218273783,6.34581664293,6.34581664293,6.34581664301,6.34581664301,6.34581664292,6.34581664299,6.34581664303,6.34581664303,6.345816642956,6.345816642956,6.19511766476,6.34581664297,6.34581664302,6.34581664292,6.34581664291,6.34581664291,6.34581664292,6.34581664259,6.34581664279,6.34581664279,6.34581664299,6.37037314341,6.37037314341,4.88287143351,7.65150210761,7.65150210731,7.65150210731,7.35357289051,7.65150210731,7.65150210721,7.65150210721,7.65150210731,7.65150210731,7.65150210683,7.65150210683,7.65150210683,7.651502106879,7.651502106879,7.65150210691,7.65150210691,7.65150210741,7.65150210741,7.65150210741,7.65150210741,7.65150210741,7.65150210741,7.65150210731,7.65150210731,6.5807230752
"t90",7.42039272731,6.3386189705,7.35044300391,6.16351268331,7.35044300388,7.35044300388,7.206734019413,7.350443003913,7.350443003913,7.350443003913,7.350443004313,7.35044300451,7.34100817211,7.35044300451,7.35044300461,7.35044300461,7.35044300451,7.35044300451,7.35044300451,7.35044300451,7.35044300481,6.57165397711,4.90027043519,4.59512242989,5.45728348039,5.45728348109,4.77878008359,5.45728348069,5.45728348068,5.45728348068,5.45728348069,4.48640574759,5.45728348069,5.30588015881,5.45728348069,5.45728348087,5.45728348087,5.45728348109,5.45728348109,5.45728348119,5.45728348119,5.38776308079,4.11400963099,5.45728348079,5.457283480763,5.457283480763,5.45728348074,5.45728348074,4.44838780943,4.44838780986,4.44838780982,4.44838780982,4.44838780986,4.44838780986,4.44838780986,4.44838780996,4.44838780996,3.84615389876,3.02320986963,1.13067497863,1.1077484951,0.8496423392,0.8496423392,0.3267650038,0,4.17261302633,4.17261302631,4.17261302631,2.76433818875,5.18572591833,6.34581664303,6.34581664303,5.83728354373,6.34581664283,6.33218273783,6.34581664293,6.34581664293,6.34581664301,6.34581664301,6.34581664292,6.34581664299,6.34581664303,6.34581664303,6.345816642956,6.345816642956,6.19511766476,6.34581664297,6.34581664302,6.34581664292,6.34581664291,6.34581664291,6.34581664292,6.34581664259,6.34581664279,6.34581664279,6.34581664299,6.37037314341,6.37037314341,4.88287143351,7.65150210761,7.65150210731,7.65150210731,7.35357289051,7.65150210731,7.65150210721,7.65150210721,7.65150210731,7.65150210731,7.65150210683,7.65150210683,7.65150210683,7.651502106879,7.651502106879,7.65150210691,7.65150210691,7.65150210741,7.65150210741,7.65150210741,7.65150210741,7.65150210741,7.65150210741,7.65150210731,7.65150210731,6.5807230752
"t84",7.42039272778,6.33861897097,7.35044300438,6.16351268378,7.35044300435,7.35044300435,7.206734019883,7.350443004383,7.350443004383,7.350443004383,7.350443004783,7.35044300498,7.34100817258,7.35044300498,7.35044300508,7.35044300508,7.35044300498,7.35044300498,7.35044300498,7.35044300498,7.35044300528,6.57165397758,4.90027043566,4.59512243036,5.45728348086,5.45728348156,4.77878008406,5.45728348116,5.45728348115,5.45728348115,5.45728348116,4.48640574806,5.45728348116,5.30588015928,5.45728348116,5.45728348134,5.45728348134,5.45728348156,5.45728348156,5.45728348166,5.45728348166,5.38776308126,4.11400963146,5.45728348126,5.457283481233,5.457283481233,5.45728348121,5.45728348121,4.4483878099,4.44838781033,4.44838781029,4.44838781029,4.44838781033,4.44838781033,4.44838781033,4.44838781043,4.44838781043,3.84615389923,4.1726130267,3.6518832179,3.81069802543,4.17261302633,4.17261302633,4.17261302633,4.17261302633,0,0.43815421458,0.43815421458,1.59685918702,5.1857259188,6.3458166435,6.3458166435,5.8372835442,6.3458166433,6.3321827383,6.3458166434,6.3458166434,6.34581664348,6.34581664348,6.34581664339,6.34581664346,6.3458166435,6.3458166435,6.345816643426,6.345816643426,6.19511766523,6.34581664344,6.34581664349,6.34581664339,6.34581664338,6.34581664338,6.34581664339,6.34581664306,6.34581664326,6.34581664326,6.34581664346,6.37037314388,6.37037314388,4.88287143398,7.65150210808,7.65150210778,7.65150210778,7.35357289098,7.65150210778,7.65150210768,7.65150210768,7.65150210778,7.65150210778,7.6515021073,7.6515021073,7.6515021073,7.651502107349,7.651502107349,7.65150210738,7.65150210738,7.65150210788,7.65150210788,7.65150210788,7.65150210788,7.65150210788,7.65150210788,7.65150210778,7.65150210778,6.58072307567
"t113",7.42039272776,6.33861897095,7.35044300436,6.16351268376,7.35044300433,7.35044300433,7.206734019863,7.350443004363,7.350443004363,7.350443004363,7.350443004763,7.35044300496,7.34100817256,7.35044300496,7.35044300506,7.35044300506,7.35044300496,7.35044300496,7.35044300496,7.35044300496,7.35044300526,6.57165397756,4.90027043564,4.59512243034,5.45728348084,5.45728348154,4.77878008404,5.45728348114,5.45728348113,5.45728348113,5.45728348114,4.48640574804,5.45728348114,5.30588015926,5.45728348114,5.45728348132,5.45728348132,5.45728348154,5.45728348154,5.45728348164,5.45728348164,5.38776308124,4.11400963144,5.45728348124,5.457283481213,5.457283481213,5.45728348119,5.45728348119,4.44838780988,4.44838781031,4.44838781027,4.44838781027,4.44838781031,4.44838781031,4.44838781031,4.44838781041,4.44838781041,3.84615389921,4.17261302668,3.65188321788,3.81069802541,4.17261302631,4.17261302631,4.17261302631,4.17261302631,0.43815421458,0,0.05214824016,1.596859187,5.18572591878,6.34581664348,6.34581664348,5.83728354418,6.34581664328,6.33218273828,6.34581664338,6.34581664338,6.34581664346,6.34581664346,6.34581664337,6.34581664344,6.34581664348,6.34581664348,6.345816643406,6.345816643406,6.19511766521,6.34581664342,6.34581664347,6.34581664337,6.34581664336,6.34581664336,6.34581664337,6.34581664304,6.34581664324,6.34581664324,6.34581664344,6.37037314386,6.37037314386,4.88287143396,7.65150210806,7.65150210776,7.65150210776,7.35357289096,7.65150210776,7.65150210766,7.65150210766,7.65150210776,7.65150210776,7.65150210728,7.65150210728,7.65150210728,7.651502107329,7.651502107329,7.65150210736,7.65150210736,7.65150210786,7.65150210786,7.65150210786,7.65150210786,7.65150210786,7.65150210786,7.65150210776,7.65150210776,6.58072307565
"t114",7.42039272776,6.33861897095,7.35044300436,6.16351268376,7.35044300433,7.35044300433,7.206734019863,7.350443004363,7.350443004363,7.350443004363,7.350443004763,7.35044300496,7.34100817256,7.35044300496,7.35044300506,7.35044300506,7.35044300496,7.35044300496,7.35044300496,7.35044300496,7.35044300526,6.57165397756,4.90027043564,4.59512243034,5.45728348084,5.45728348154,4.77878008404,5.45728348114,5.45728348113,5.45728348113,5.45728348114,4.48640574804,5.45728348114,5.30588015926,5.45728348114,5.45728348132,5.45728348132,5.45728348154,5.45728348154,5.45728348164,5.45728348164,5.38776308124,4.11400963144,5.45728348124,5.457283481213,5.457283481213,5.45728348119,5.45728348119,4.44838780988,4.44838781031,4.44838781027,4.44838781027,4.44838781031,4.44838781031,4.44838781031,4.44838781041,4.44838781041,3.84615389921,4.17261302668,3.65188321788,3.81069802541,4.17261302631,4.17261302631,4.17261302631,4.17261302631,0.43815421458,0.05214824016,0,1.596859187,5.18572591878,6.34581664348,6.34581664348,5.83728354418,6.34581664328,6.33218273828,6.34581664338,6.34581664338,6.34581664346,6.34581664346,6.34581664337,6.34581664344,6.34581664348,6.34581664348,6.345816643406,6.345816643406,6.19511766521,6.34581664342,6.34581664347,6.34581664337,6.34581664336,6.34581664336,6.34581664337,6.34581664304,6.34581664324,6.34581664324,6.34581664344,6.37037314386,6.37037314386,4.88287143396,7.65150210806,7.65150210776,7.65150210776,7.35357289096,7.65150210776,7.65150210766,7.65150210766,7.65150210776,7.65150210776,7.65150210728,7.65150210728,7.65150210728,7.651502107329,7.651502107329,7.65150210736,7.65150210736,7.65150210786,7.65150210786,7.65150210786,7.65150210786,7.65150210786,7.65150210786,7.65150210776,7.65150210776,6.58072307565
"t16",6.0121178902,4.93034413339,5.9421681668,4.7552378462,5.94216816677,5.94216816677,5.798459182303,5.942168166803,5.942168166803,5.942168166803,5.942168167203,5.9421681674,5.932733335,5.9421681674,5.9421681675,5.9421681675,5.9421681674,5.9421681674,5.9421681674,5.9421681674,5.9421681677,5.16337914,3.49199559808,3.18684759278,4.04900864328,4.04900864398,3.37050524648,4.04900864358,4.04900864357,4.04900864357,4.04900864358,3.07813091048,4.04900864358,3.8976053217,4.04900864358,4.04900864376,4.04900864376,4.04900864398,4.04900864398,4.04900864408,4.04900864408,3.97948824368,2.70573479388,4.04900864368,4.049008643653,4.049008643653,4.04900864363,4.04900864363,3.04011297232,3.04011297275,3.04011297271,3.04011297271,3.04011297275,3.04011297275,3.04011297275,3.04011297285,3.04011297285,2.43787906165,2.76433818912,2.24360838032,2.40242318785,2.76433818875,2.76433818875,2.76433818875,2.76433818875,1.59685918702,1.596859187,1.596859187,0,3.77745108122,4.93754180592,4.93754180592,4.42900870662,4.93754180572,4.92390790072,4.93754180582,4.93754180582,4.9375418059,4.9375418059,4.93754180581,4.93754180588,4.93754180592,4.93754180592,4.937541805846,4.937541805846,4.78684282765,4.93754180586,4.93754180591,4.93754180581,4.9375418058,4.9375418058,4.93754180581,4.93754180548,4.93754180568,4.93754180568,4.93754180588,4.9620983063,4.9620983063,3.4745965964,6.2432272705,6.2432272702,6.2432272702,5.9452980534,6.2432272702,6.2432272701,6.2432272701,6.2432272702,6.2432272702,6.24322726972,6.24322726972,6.24322726972,6.243227269769,6.243227269769,6.2432272698,6.2432272698,6.2432272703,6.2432272703,6.2432272703,6.2432272703,6.2432272703,6.2432272703,6.2432272702,6.2432272702,5.17244823809
"t20",6.26030200258,5.17852824577,6.19035227918,5.00342195858,6.19035227915,6.19035227915,6.046643294683,6.190352279183,6.190352279183,6.190352279183,6.190352279583,6.19035227978,6.18091744738,6.19035227978,6.19035227988,6.19035227988,6.19035227978,6.19035227978,6.19035227978,6.19035227978,6.19035228008,5.41156325238,4.62871287266,4.32356486736,5.18572591786,5.18572591856,4.50722252106,5.18572591816,5.18572591815,5.18572591815,5.18572591816,4.21484818506,5.18572591816,5.03432259628,5.18572591816,5.18572591834,5.18572591834,5.18572591856,5.18572591856,5.18572591866,5.18572591866,5.11620551826,3.84245206846,5.18572591826,5.185725918233,5.185725918233,5.18572591821,5.18572591821,5.1857259179,5.18572591833,5.18572591829,5.18572591829,5.18572591833,5.18572591833,5.18572591833,5.18572591843,5.18572591843,4.58349200723,5.1857259187,4.6649961099,4.82381091743,5.18572591833,5.18572591833,5.18572591833,5.18572591833,5.1857259188,5.18572591878,5.18572591878,3.77745108122,0,1.2738062293,1.2738062293,0.76527313,3.5753242291,3.5616903241,3.5753242292,3.5753242292,3.57532422928,3.57532422928,3.57532422919,3.57532422926,3.5753242293,3.5753242293,3.575324229226,3.575324229226,3.42462525103,3.57532422924,3.57532422929,3.57532422919,3.57532422918,3.57532422918,3.57532422919,3.57532422886,3.57532422906,3.57532422906,3.57532422926,5.21028241868,5.21028241868,3.72278070878,6.49141138288,6.49141138258,6.49141138258,6.19348216578,6.49141138258,6.49141138248,6.49141138248,6.49141138258,6.49141138258,6.4914113821,6.4914113821,6.4914113821,6.491411382149,6.491411382149,6.49141138218,6.49141138218,6.49141138268,6.49141138268,6.49141138268,6.49141138268,6.49141138268,6.49141138268,6.49141138258,6.49141138258,5.42063235047
"t96",7.42039272728,6.33861897047,7.35044300388,6.16351268328,7.35044300385,7.35044300385,7.206734019383,7.350443003883,7.350443003883,7.350443003883,7.350443004283,7.35044300448,7.34100817208,7.35044300448,7.35044300458,7.35044300458,7.35044300448,7.35044300448,7.35044300448,7.35044300448,7.35044300478,6.57165397708,5.78880359736,5.48365559206,6.34581664256,6.34581664326,5.66731324576,6.34581664286,6.34581664285,6.34581664285,6.34581664286,5.37493890976,6.34581664286,6.19441332098,6.34581664286,6.34581664304,6.34581664304,6.34581664326,6.34581664326,6.34581664336,6.34581664336,6.27629624296,5.00254279316,6.34581664296,6.345816642933,6.345816642933,6.34581664291,6.34581664291,6.3458166426,6.34581664303,6.34581664299,6.34581664299,6.34581664303,6.34581664303,6.34581664303,6.34581664313,6.34581664313,5.74358273193,6.3458166434,5.8250868346,5.98390164213,6.34581664303,6.34581664303,6.34581664303,6.34581664303,6.3458166435,6.34581664348,6.34581664348,4.93754180592,1.2738062293,0,0.2789555674,0.9023486513,4.7354149538,4.7217810488,4.7354149539,4.7354149539,4.73541495398,4.73541495398,4.73541495389,4.73541495396,4.735414954,4.735414954,4.735414953926,4.735414953926,4.58471597573,4.73541495394,4.73541495399,4.73541495389,4.73541495388,4.73541495388,4.73541495389,4.73541495356,4.73541495376,4.73541495376,4.73541495396,6.37037314338,6.37037314338,4.88287143348,7.65150210758,7.65150210728,7.65150210728,7.35357289048,7.65150210728,7.65150210718,7.65150210718,7.65150210728,7.65150210728,7.6515021068,7.6515021068,7.6515021068,7.651502106849,7.651502106849,7.65150210688,7.65150210688,7.65150210738,7.65150210738,7.65150210738,7.65150210738,7.65150210738,7.65150210738,7.65150210728,7.65150210728,6.58072307517
"t97",7.42039272728,6.33861897047,7.35044300388,6.16351268328,7.35044300385,7.35044300385,7.206734019383,7.350443003883,7.350443003883,7.350443003883,7.350443004283,7.35044300448,7.34100817208,7.35044300448,7.35044300458,7.35044300458,7.35044300448,7.35044300448,7.35044300448,7.35044300448,7.35044300478,6.57165397708,5.78880359736,5.48365559206,6.34581664256,6.34581664326,5.66731324576,6.34581664286,6.34581664285,6.34581664285,6.34581664286,5.37493890976,6.34581664286,6.19441332098,6.34581664286,6.34581664304,6.34581664304,6.34581664326,6.34581664326,6.34581664336,6.34581664336,6.27629624296,5.00254279316,6.34581664296,6.345816642933,6.345816642933,6.34581664291,6.34581664291,6.3458166426,6.34581664303,6.34581664299,6.34581664299,6.34581664303,6.34581664303,6.34581664303,6.34581664313,6.34581664313,5.74358273193,6.3458166434,5.8250868346,5.98390164213,6.34581664303,6.34581664303,6.34581664303,6.34581664303,6.3458166435,6.34581664348,6.34581664348,4.93754180592,1.2738062293,0.2789555674,0,0.9023486513,4.7354149538,4.7217810488,4.7354149539,4.7354149539,4.73541495398,4.73541495398,4.73541495389,4.73541495396,4.735414954,4.735414954,4.735414953926,4.735414953926,4.58471597573,4.73541495394,4.73541495399,4.73541495389,4.73541495388,4.73541495388,4.73541495389,4.73541495356,4.73541495376,4.73541495376,4.73541495396,6.37037314338,6.37037314338,4.88287143348,7.65150210758,7.65150210728,7.65150210728,7.35357289048,7.65150210728,7.65150210718,7.65150210718,7.65150210728,7.65150210728,7.6515021068,7.6515021068,7.6515021068,7.651502106849,7.651502106849,7.65150210688,7.65150210688,7.65150210738,7.65150210738,7.65150210738,7.65150210738,7.65150210738,7.65150210738,7.65150210728,7.65150210728,6.58072307517
"t38",6.91185962798,5.83008587117,6.84190990458,5.65497958398,6.84190990455,6.84190990455,6.698200920083,6.841909904583,6.841909904583,6.841909904583,6.841909904983,6.84190990518,6.83247507278,6.84190990518,6.84190990528,6.84190990528,6.84190990518,6.84190990518,6.84190990518,6.84190990518,6.84190990548,6.06312087778,5.28027049806,4.97512249276,5.83728354326,5.83728354396,5.15878014646,5.83728354356,5.83728354355,5.83728354355,5.83728354356,4.86640581046,5.83728354356,5.68588022168,5.83728354356,5.83728354374,5.83728354374,5.83728354396,5.83728354396,5.83728354406,5.83728354406,5.76776314366,4.49400969386,5.83728354366,5.837283543633,5.837283543633,5.83728354361,5.83728354361,5.8372835433,5.83728354373,5.83728354369,5.83728354369,5.83728354373,5.83728354373,5.83728354373,5.83728354383,5.83728354383,5.23504963263,5.8372835441,5.3165537353,5.47536854283,5.83728354373,5.83728354373,5.83728354373,5.83728354373,5.8372835442,5.83728354418,5.83728354418,4.42900870662,0.76527313,0.9023486513,0.9023486513,0,4.2268818545,4.2132479495,4.2268818546,4.2268818546,4.22688185468,4.22688185468,4.22688185459,4.22688185466,4.2268818547,4.2268818547,4.226881854626,4.226881854626,4.07618287643,4.22688185464,4.22688185469,4.22688185459,4.22688185458,4.22688185458,4.22688185459,4.22688185426,4.22688185446,4.22688185446,4.22688185466,5.86184004408,5.86184004408,4.37433833418,7.14296900828,7.14296900798,7.14296900798,6.84503979118,7.14296900798,7.14296900788,7.14296900788,7.14296900798,7.14296900798,7.1429690075,7.1429690075,7.1429690075,7.142969007549,7.142969007549,7.14296900758,7.14296900758,7.14296900808,7.14296900808,7.14296900808,7.14296900808,7.14296900808,7.14296900808,7.14296900798,7.14296900798,6.07218997587
"t22",7.42039272708,6.33861897027,7.35044300368,6.16351268308,7.35044300365,7.35044300365,7.206734019183,7.350443003683,7.350443003683,7.350443003683,7.350443004083,7.35044300428,7.34100817188,7.35044300428,7.35044300438,7.35044300438,7.35044300428,7.35044300428,7.35044300428,7.35044300428,7.35044300458,6.57165397688,5.78880359716,5.48365559186,6.34581664236,6.34581664306,5.66731324556,6.34581664266,6.34581664265,6.34581664265,6.34581664266,5.37493890956,6.34581664266,6.19441332078,6.34581664266,6.34581664284,6.34581664284,6.34581664306,6.34581664306,6.34581664316,6.34581664316,6.27629624276,5.00254279296,6.34581664276,6.345816642733,6.345816642733,6.34581664271,6.34581664271,6.3458166424,6.34581664283,6.34581664279,6.34581664279,6.34581664283,6.34581664283,6.34581664283,6.34581664293,6.34581664293,5.74358273173,6.3458166432,5.8250868344,5.98390164193,6.34581664283,6.34581664283,6.34581664283,6.34581664283,6.3458166433,6.34581664328,6.34581664328,4.93754180572,3.5753242291,4.7354149538,4.7354149538,4.2268818545,0,2.209604725,3.5763482857,3.5763482857,3.57634828578,3.57634828578,3.57634828569,3.57634828576,3.5763482858,3.5763482858,3.576348285726,3.576348285726,3.42564930753,3.57634828574,3.57634828579,3.57634828569,3.57634828568,3.57634828568,3.57634828569,3.85503418596,3.85503418616,3.85503418616,3.85503418636,6.37037314318,6.37037314318,4.88287143328,7.65150210738,7.65150210708,7.65150210708,7.35357289028,7.65150210708,7.65150210698,7.65150210698,7.65150210708,7.65150210708,7.6515021066,7.6515021066,7.6515021066,7.651502106649,7.651502106649,7.65150210668,7.65150210668,7.65150210718,7.65150210718,7.65150210718,7.65150210718,7.65150210718,7.65150210718,7.65150210708,7.65150210708,6.58072307497
"t23",7.40675882208,6.32498506527,7.33680909868,6.14987877808,7.33680909865,7.33680909865,7.193100114183,7.336809098683,7.336809098683,7.336809098683,7.336809099083,7.33680909928,7.32737426688,7.33680909928,7.33680909938,7.33680909938,7.33680909928,7.33680909928,7.33680909928,7.33680909928,7.33680909958,6.55802007188,5.77516969216,5.47002168686,6.33218273736,6.33218273806,5.65367934056,6.33218273766,6.33218273765,6.33218273765,6.33218273766,5.36130500456,6.33218273766,6.18077941578,6.33218273766,6.33218273784,6.33218273784,6.33218273806,6.33218273806,6.33218273816,6.33218273816,6.26266233776,4.98890888796,6.33218273776,6.332182737733,6.332182737733,6.33218273771,6.33218273771,6.3321827374,6.33218273783,6.33218273779,6.33218273779,6.33218273783,6.33218273783,6.33218273783,6.33218273793,6.33218273793,5.72994882673,6.3321827382,5.8114529294,5.97026773693,6.33218273783,6.33218273783,6.33218273783,6.33218273783,6.3321827383,6.33218273828,6.33218273828,4.92390790072,3.5616903241,4.7217810488,4.7217810488,4.2132479495,2.209604725,0,3.5627143807,3.5627143807,3.56271438078,3.56271438078,3.56271438069,3.56271438076,3.5627143808,3.5627143808,3.562714380726,3.562714380726,3.41201540253,3.56271438074,3.56271438079,3.56271438069,3.56271438068,3.56271438068,3.56271438069,3.84140028096,3.84140028116,3.84140028116,3.84140028136,6.35673923818,6.35673923818,4.86923752828,7.63786820238,7.63786820208,7.63786820208,7.33993898528,7.63786820208,7.63786820198,7.63786820198,7.63786820208,7.63786820208,7.6378682016,7.6378682016,7.6378682016,7.637868201649,7.637868201649,7.63786820168,7.63786820168,7.63786820218,7.63786820218,7.63786820218,7.63786820218,7.63786820218,7.63786820218,7.63786820208,7.63786820208,6.56708916997
"t36",7.42039272718,6.33861897037,7.35044300378,6.16351268318,7.35044300375,7.35044300375,7.206734019283,7.350443003783,7.350443003783,7.350443003783,7.350443004183,7.35044300438,7.34100817198,7.35044300438,7.35044300448,7.35044300448,7.35044300438,7.35044300438,7.35044300438,7.35044300438,7.35044300468,6.57165397698,5.78880359726,5.48365559196,6.34581664246,6.34581664316,5.66731324566,6.34581664276,6.34581664275,6.34581664275,6.34581664276,5.37493890966,6.34581664276,6.19441332088,6.34581664276,6.34581664294,6.34581664294,6.34581664316,6.34581664316,6.34581664326,6.34581664326,6.27629624286,5.00254279306,6.34581664286,6.345816642833,6.345816642833,6.34581664281,6.34581664281,6.3458166425,6.34581664293,6.34581664289,6.34581664289,6.34581664293,6.34581664293,6.34581664293,6.34581664303,6.34581664303,5.74358273183,6.3458166433,5.8250868345,5.98390164203,6.34581664293,6.34581664293,6.34581664293,6.34581664293,6.3458166434,6.34581664338,6.34581664338,4.93754180582,3.5753242292,4.7354149539,4.7354149539,4.2268818546,3.5763482857,3.5627143807,0,1.462591594,1.71725402748,1.71725402748,1.71725402739,1.71725402746,1.7172540275,1.7172540275,1.717254027426,1.717254027426,1.56655504923,1.71725402744,1.71725402749,1.71725402739,1.71725402738,1.71725402738,1.71725402739,3.85503418606,3.85503418626,3.85503418626,3.85503418646,6.37037314328,6.37037314328,4.88287143338,7.65150210748,7.65150210718,7.65150210718,7.35357289038,7.65150210718,7.65150210708,7.65150210708,7.65150210718,7.65150210718,7.6515021067,7.6515021067,7.6515021067,7.651502106749,7.651502106749,7.65150210678,7.65150210678,7.65150210728,7.65150210728,7.65150210728,7.65150210728,7.65150210728,7.65150210728,7.65150210718,7.65150210718,6.58072307507
