"","t1","t68","t69","t48","t97","t98","t23","t71","t90","t91","t32","t36","t51","t52","t16","t38","t39","t101","t102","t29","t20","t34","t86","t87","t31","t18","t6","t49","t50","t37","t40","t41","t7","t3","t63","t64","t55","t83","t84","t79","t75","t76","t47","t28","t15","t99","t100","t114","t115","t88","t89","t103","t104","t62","t46","t77","t78","t10","t11","t9","t5","t4","t44","t118","t119","t58","t95","t96","t92","t74","t93","t94","t66","t67","t30","t59","t60","t2","t14","t21","t110","t111","t42","t43","t33","t61","t80","t109","t116","t117","t24","t25","t22","t17","t8","t70","t81","t82","t12","t13","t53","t54","t19","t45","t56","t57","t85","t105","t106","t26","t27","t112","t113","t65","t72","t73","t107","t108","t35"
"t9",2.5720008026,4.9143295995,4.9143295995,4.9143295995,4.91432959954,4.91432959954,4.9143295995,4.9143295995,4.9143295995,4.9143295995,4.9143295995,4.9143295994,4.9143295994,4.9143295994,4.024251467,4.9143295994,4.91432959944,4.91432959948,4.91432959948,4.3877408382,4.91432959944,4.91432959941,4.91432959941,4.91432959941,4.27252559832,4.91432959894,4.91432959924,3.80310549611,3.80310549611,3.80310549611,3.80310549621,3.80310549621,2.72502233741,2.51745015451,3.803105496,3.803105496,3.80310549601,2.49691425658,2.49691425658,2.4969142566,2.49691425669,2.49691425669,2.49691425659,1.99929798329,1.9806183034,2.49691425648,2.49691425648,2.49691425648,2.49691425648,2.49691425646,2.49691425646,2.49691425652,2.49691425652,2.49691425657,2.49691425657,2.4969142564,2.4969142564,1.182835252594,0.831577898994,0,1.31769798536,2.78184040205,3.8128666769,3.812866676898,3.812866676898,3.8128666769,3.8128666771,3.8128666771,3.8128666771,5.3724222212,5.3724222212,5.3724222212,5.37242222115,5.37242222115,5.3724222212,5.1116628918,5.3724222212,3.25574049001,5.02957493276,5.37242222096,5.37242222097,5.37242222097,5.37242222104,5.37242222104,5.37242222095,5.37242222095,5.37242222095,5.37242222095,5.37242222095,5.37242222095,4.95235204046,5.37242222096,5.372422221,5.3724222211,5.37242222137,5.37242222047,5.37242222047,5.37242222047,5.372422221,5.372422221,5.3724222208,5.3724222208,5.3724222208,5.1038739556,5.37242222092,5.37242222092,5.3724222208,5.36912062255,5.37242222084,5.37242222079,5.37242222079,5.37242222079,5.37242222079,5.37242222076,5.37242222076,5.372422220757,5.372422220767,5.372422220767,4.9816067654
"t5",1.85734364404,4.19967244094,4.19967244094,4.19967244094,4.19967244098,4.19967244098,4.19967244094,4.19967244094,4.19967244094,4.19967244094,4.19967244094,4.19967244084,4.19967244084,4.19967244084,3.30959430844,4.19967244084,4.19967244088,4.19967244092,4.19967244092,3.67308367964,4.19967244088,4.19967244085,4.19967244085,4.19967244085,3.55786843976,4.19967244038,4.19967244068,3.08844833755,3.08844833755,3.08844833755,3.08844833765,3.08844833765,2.01036517885,1.80279299595,3.08844833744,3.08844833744,3.08844833745,1.93853647734,1.93853647734,1.93853647736,1.93853647745,1.93853647745,1.93853647735,1.44092020405,1.42224052416,1.93853647724,1.93853647724,1.93853647724,1.93853647724,1.93853647722,1.93853647722,1.93853647728,1.93853647728,1.93853647733,1.93853647733,1.93853647716,1.93853647716,1.161084296154,0.809826942554,1.31769798536,0,2.06718324349,3.09820951834,3.098209518338,3.098209518338,3.09820951834,3.09820951854,3.09820951854,3.09820951854,4.65776506264,4.65776506264,4.65776506264,4.65776506259,4.65776506259,4.65776506264,4.39700573324,4.65776506264,2.54108333145,4.3149177742,4.6577650624,4.65776506241,4.65776506241,4.65776506248,4.65776506248,4.65776506239,4.65776506239,4.65776506239,4.65776506239,4.65776506239,4.65776506239,4.2376948819,4.6577650624,4.65776506244,4.65776506254,4.65776506281,4.65776506191,4.65776506191,4.65776506191,4.65776506244,4.65776506244,4.65776506224,4.65776506224,4.65776506224,4.38921679704,4.65776506236,4.65776506236,4.65776506224,4.65446346399,4.65776506228,4.65776506223,4.65776506223,4.65776506223,4.65776506223,4.6577650622,4.6577650622,4.657765062197,4.657765062207,4.657765062207,4.26694960684
"t4",3.19283929455,5.53516809145,5.53516809145,5.53516809145,5.53516809149,5.53516809149,5.53516809145,5.53516809145,5.53516809145,5.53516809145,5.53516809145,5.53516809135,5.53516809135,5.53516809135,4.64508995895,5.53516809135,5.53516809139,5.53516809143,5.53516809143,5.00857933015,5.53516809139,5.53516809136,5.53516809136,5.53516809136,4.89336409027,5.53516809089,5.53516809119,4.42394398806,4.42394398806,4.42394398806,4.42394398816,4.42394398816,3.34586082936,3.13828864646,4.42394398795,4.42394398795,4.42394398796,3.40267889403,3.40267889403,3.40267889405,3.40267889414,3.40267889414,3.40267889404,2.90506262074,2.88638294085,3.40267889393,3.40267889393,3.40267889393,3.40267889393,3.40267889391,3.40267889391,3.40267889397,3.40267889397,3.40267889402,3.40267889402,3.40267889385,3.40267889385,2.625226712844,2.273969359244,2.78184040205,2.06718324349,0,4.43370516885,4.433705168848,4.433705168848,4.43370516885,4.43370516905,4.43370516905,4.43370516905,5.99326071315,5.99326071315,5.99326071315,5.9932607131,5.9932607131,5.99326071315,5.73250138375,5.99326071315,3.87657898196,5.65041342471,5.99326071291,5.99326071292,5.99326071292,5.99326071299,5.99326071299,5.9932607129,5.9932607129,5.9932607129,5.9932607129,5.9932607129,5.9932607129,5.57319053241,5.99326071291,5.99326071295,5.99326071305,5.99326071332,5.99326071242,5.99326071242,5.99326071242,5.99326071295,5.99326071295,5.99326071275,5.99326071275,5.99326071275,5.72471244755,5.99326071287,5.99326071287,5.99326071275,5.9899591145,5.99326071279,5.99326071274,5.99326071274,5.99326071274,5.99326071274,5.99326071271,5.99326071271,5.993260712707,5.993260712717,5.993260712717,5.60244525735
"t44",3.1928392945,5.5351680914,5.5351680914,5.5351680914,5.53516809144,5.53516809144,5.5351680914,5.5351680914,5.5351680914,5.5351680914,5.5351680914,5.5351680913,5.5351680913,5.5351680913,4.6450899589,5.5351680913,5.53516809134,5.53516809138,5.53516809138,5.0085793301,5.53516809134,5.53516809131,5.53516809131,5.53516809131,4.89336409022,5.53516809084,5.53516809114,4.43370516871,4.43370516871,4.43370516871,4.43370516881,4.43370516881,3.35562201001,3.14804982711,4.4337051686,4.4337051686,4.43370516861,4.43370516888,4.43370516888,4.4337051689,4.43370516899,4.43370516899,4.43370516889,3.93608889559,3.9174092157,4.43370516878,4.43370516878,4.43370516878,4.43370516878,4.43370516876,4.43370516876,4.43370516882,4.43370516882,4.43370516887,4.43370516887,4.4337051687,4.4337051687,3.656252987694,3.304995634094,3.8128666769,3.09820951834,4.43370516885,0,0.996275321598,0.996275321598,0.9962753216,2.4583087398,2.4583087398,2.4583087398,5.9932607131,5.9932607131,5.9932607131,5.99326071305,5.99326071305,5.9932607131,5.7325013837,5.9932607131,3.87657898191,5.65041342466,5.99326071286,5.99326071287,5.99326071287,5.99326071294,5.99326071294,5.99326071285,5.99326071285,5.99326071285,5.99326071285,5.99326071285,5.99326071285,5.57319053236,5.99326071286,5.9932607129,5.993260713,5.99326071327,5.99326071237,5.99326071237,5.99326071237,5.9932607129,5.9932607129,5.9932607127,5.9932607127,5.9932607127,5.7247124475,5.99326071282,5.99326071282,5.9932607127,5.98995911445,5.99326071274,5.99326071269,5.99326071269,5.99326071269,5.99326071269,5.99326071266,5.99326071266,5.993260712657,5.993260712667,5.993260712667,5.6024452573
"t118",3.192839294498,5.535168091398,5.535168091398,5.535168091398,5.535168091438,5.535168091438,5.535168091398,5.535168091398,5.535168091398,5.535168091398,5.535168091398,5.535168091298,5.535168091298,5.535168091298,4.645089958898,5.535168091298,5.535168091338,5.535168091378,5.535168091378,5.008579330098,5.535168091338,5.535168091308,5.535168091308,5.535168091308,4.893364090218,5.535168090838,5.535168091138,4.433705168708,4.433705168708,4.433705168708,4.433705168808,4.433705168808,3.355622010008,3.148049827108,4.433705168598,4.433705168598,4.433705168608,4.433705168878,4.433705168878,4.433705168898,4.433705168988,4.433705168988,4.433705168888,3.936088895588,3.917409215698,4.433705168778,4.433705168778,4.433705168778,4.433705168778,4.433705168758,4.433705168758,4.433705168818,4.433705168818,4.433705168868,4.433705168868,4.433705168698,4.433705168698,3.656252987692,3.304995634092,3.812866676898,3.098209518338,4.433705168848,0.996275321598,0,0.016606023596,0.781092357198,2.458308739798,2.458308739798,2.458308739798,5.993260713098,5.993260713098,5.993260713098,5.993260713048,5.993260713048,5.993260713098,5.732501383698,5.993260713098,3.876578981908,5.650413424658,5.993260712858,5.993260712868,5.993260712868,5.993260712938,5.993260712938,5.993260712848,5.993260712848,5.993260712848,5.993260712848,5.993260712848,5.993260712848,5.573190532358,5.993260712858,5.993260712898,5.993260712998,5.993260713268,5.993260712368,5.993260712368,5.993260712368,5.993260712898,5.993260712898,5.993260712698,5.993260712698,5.993260712698,5.724712447498,5.993260712818,5.993260712818,5.993260712698,5.989959114448,5.993260712738,5.993260712688,5.993260712688,5.993260712688,5.993260712688,5.993260712658,5.993260712658,5.993260712655,5.993260712665,5.993260712665,5.602445257298
"t119",3.192839294498,5.535168091398,5.535168091398,5.535168091398,5.535168091438,5.535168091438,5.535168091398,5.535168091398,5.535168091398,5.535168091398,5.535168091398,5.535168091298,5.535168091298,5.535168091298,4.645089958898,5.535168091298,5.535168091338,5.535168091378,5.535168091378,5.008579330098,5.535168091338,5.535168091308,5.535168091308,5.535168091308,4.893364090218,5.535168090838,5.535168091138,4.433705168708,4.433705168708,4.433705168708,4.433705168808,4.433705168808,3.355622010008,3.148049827108,4.433705168598,4.433705168598,4.433705168608,4.433705168878,4.433705168878,4.433705168898,4.433705168988,4.433705168988,4.433705168888,3.936088895588,3.917409215698,4.433705168778,4.433705168778,4.433705168778,4.433705168778,4.433705168758,4.433705168758,4.433705168818,4.433705168818,4.433705168868,4.433705168868,4.433705168698,4.433705168698,3.656252987692,3.304995634092,3.812866676898,3.098209518338,4.433705168848,0.996275321598,0.016606023596,0,0.781092357198,2.458308739798,2.458308739798,2.458308739798,5.993260713098,5.993260713098,5.993260713098,5.993260713048,5.993260713048,5.993260713098,5.732501383698,5.993260713098,3.876578981908,5.650413424658,5.993260712858,5.993260712868,5.993260712868,5.993260712938,5.993260712938,5.993260712848,5.993260712848,5.993260712848,5.993260712848,5.993260712848,5.993260712848,5.573190532358,5.993260712858,5.993260712898,5.993260712998,5.993260713268,5.993260712368,5.993260712368,5.993260712368,5.993260712898,5.993260712898,5.993260712698,5.993260712698,5.993260712698,5.724712447498,5.993260712818,5.993260712818,5.993260712698,5.989959114448,5.993260712738,5.993260712688,5.993260712688,5.993260712688,5.993260712688,5.993260712658,5.993260712658,5.993260712655,5.993260712665,5.993260712665,5.602445257298
"t58",3.1928392945,5.5351680914,5.5351680914,5.5351680914,5.53516809144,5.53516809144,5.5351680914,5.5351680914,5.5351680914,5.5351680914,5.5351680914,5.5351680913,5.5351680913,5.5351680913,4.6450899589,5.5351680913,5.53516809134,5.53516809138,5.53516809138,5.0085793301,5.53516809134,5.53516809131,5.53516809131,5.53516809131,4.89336409022,5.53516809084,5.53516809114,4.43370516871,4.43370516871,4.43370516871,4.43370516881,4.43370516881,3.35562201001,3.14804982711,4.4337051686,4.4337051686,4.43370516861,4.43370516888,4.43370516888,4.4337051689,4.43370516899,4.43370516899,4.43370516889,3.93608889559,3.9174092157,4.43370516878,4.43370516878,4.43370516878,4.43370516878,4.43370516876,4.43370516876,4.43370516882,4.43370516882,4.43370516887,4.43370516887,4.4337051687,4.4337051687,3.656252987694,3.304995634094,3.8128666769,3.09820951834,4.43370516885,0.9962753216,0.781092357198,0.781092357198,0,2.4583087398,2.4583087398,2.4583087398,5.9932607131,5.9932607131,5.9932607131,5.99326071305,5.99326071305,5.9932607131,5.7325013837,5.9932607131,3.87657898191,5.65041342466,5.99326071286,5.99326071287,5.99326071287,5.99326071294,5.99326071294,5.99326071285,5.99326071285,5.99326071285,5.99326071285,5.99326071285,5.99326071285,5.57319053236,5.99326071286,5.9932607129,5.993260713,5.99326071327,5.99326071237,5.99326071237,5.99326071237,5.9932607129,5.9932607129,5.9932607127,5.9932607127,5.9932607127,5.7247124475,5.99326071282,5.99326071282,5.9932607127,5.98995911445,5.99326071274,5.99326071269,5.99326071269,5.99326071269,5.99326071269,5.99326071266,5.99326071266,5.993260712657,5.993260712667,5.993260712667,5.6024452573
"t95",3.1928392947,5.5351680916,5.5351680916,5.5351680916,5.53516809164,5.53516809164,5.5351680916,5.5351680916,5.5351680916,5.5351680916,5.5351680916,5.5351680915,5.5351680915,5.5351680915,4.6450899591,5.5351680915,5.53516809154,5.53516809158,5.53516809158,5.0085793303,5.53516809154,5.53516809151,5.53516809151,5.53516809151,4.89336409042,5.53516809104,5.53516809134,4.43370516891,4.43370516891,4.43370516891,4.43370516901,4.43370516901,3.35562201021,3.14804982731,4.4337051688,4.4337051688,4.43370516881,4.43370516908,4.43370516908,4.4337051691,4.43370516919,4.43370516919,4.43370516909,3.93608889579,3.9174092159,4.43370516898,4.43370516898,4.43370516898,4.43370516898,4.43370516896,4.43370516896,4.43370516902,4.43370516902,4.43370516907,4.43370516907,4.4337051689,4.4337051689,3.656252987894,3.304995634294,3.8128666771,3.09820951854,4.43370516905,2.4583087398,2.458308739798,2.458308739798,2.4583087398,0,0.1839946975,0.24668828,5.9932607133,5.9932607133,5.9932607133,5.99326071325,5.99326071325,5.9932607133,5.7325013839,5.9932607133,3.87657898211,5.65041342486,5.99326071306,5.99326071307,5.99326071307,5.99326071314,5.99326071314,5.99326071305,5.99326071305,5.99326071305,5.99326071305,5.99326071305,5.99326071305,5.57319053256,5.99326071306,5.9932607131,5.9932607132,5.99326071347,5.99326071257,5.99326071257,5.99326071257,5.9932607131,5.9932607131,5.9932607129,5.9932607129,5.9932607129,5.7247124477,5.99326071302,5.99326071302,5.9932607129,5.98995911465,5.99326071294,5.99326071289,5.99326071289,5.99326071289,5.99326071289,5.99326071286,5.99326071286,5.993260712857,5.993260712867,5.993260712867,5.6024452575
"t96",3.1928392947,5.5351680916,5.5351680916,5.5351680916,5.53516809164,5.53516809164,5.5351680916,5.5351680916,5.5351680916,5.5351680916,5.5351680916,5.5351680915,5.5351680915,5.5351680915,4.6450899591,5.5351680915,5.53516809154,5.53516809158,5.53516809158,5.0085793303,5.53516809154,5.53516809151,5.53516809151,5.53516809151,4.89336409042,5.53516809104,5.53516809134,4.43370516891,4.43370516891,4.43370516891,4.43370516901,4.43370516901,3.35562201021,3.14804982731,4.4337051688,4.4337051688,4.43370516881,4.43370516908,4.43370516908,4.4337051691,4.43370516919,4.43370516919,4.43370516909,3.93608889579,3.9174092159,4.43370516898,4.43370516898,4.43370516898,4.43370516898,4.43370516896,4.43370516896,4.43370516902,4.43370516902,4.43370516907,4.43370516907,4.4337051689,4.4337051689,3.656252987894,3.304995634294,3.8128666771,3.09820951854,4.43370516905,2.4583087398,2.458308739798,2.458308739798,2.4583087398,0.1839946975,0,0.24668828,5.9932607133,5.9932607133,5.9932607133,5.99326071325,5.99326071325,5.9932607133,5.7325013839,5.9932607133,3.87657898211,5.65041342486,5.99326071306,5.99326071307,5.99326071307,5.99326071314,5.99326071314,5.99326071305,5.99326071305,5.99326071305,5.99326071305,5.99326071305,5.99326071305,5.57319053256,5.99326071306,5.9932607131,5.9932607132,5.99326071347,5.99326071257,5.99326071257,5.99326071257,5.9932607131,5.9932607131,5.9932607129,5.9932607129,5.9932607129,5.7247124477,5.99326071302,5.99326071302,5.9932607129,5.98995911465,5.99326071294,5.99326071289,5.99326071289,5.99326071289,5.99326071289,5.99326071286,5.99326071286,5.993260712857,5.993260712867,5.993260712867,5.6024452575
"t92",3.1928392947,5.5351680916,5.5351680916,5.5351680916,5.53516809164,5.53516809164,5.5351680916,5.5351680916,5.5351680916,5.5351680916,5.5351680916,5.5351680915,5.5351680915,5.5351680915,4.6450899591,5.5351680915,5.53516809154,5.53516809158,5.53516809158,5.0085793303,5.53516809154,5.53516809151,5.53516809151,5.53516809151,4.89336409042,5.53516809104,5.53516809134,4.43370516891,4.43370516891,4.43370516891,4.43370516901,4.43370516901,3.35562201021,3.14804982731,4.4337051688,4.4337051688,4.43370516881,4.43370516908,4.43370516908,4.4337051691,4.43370516919,4.43370516919,4.43370516909,3.93608889579,3.9174092159,4.43370516898,4.43370516898,4.43370516898,4.43370516898,4.43370516896,4.43370516896,4.43370516902,4.43370516902,4.43370516907,4.43370516907,4.4337051689,4.4337051689,3.656252987894,3.304995634294,3.8128666771,3.09820951854,4.43370516905,2.4583087398,2.458308739798,2.458308739798,2.4583087398,0.24668828,0.24668828,0,5.9932607133,5.9932607133,5.9932607133,5.99326071325,5.99326071325,5.9932607133,5.7325013839,5.9932607133,3.87657898211,5.65041342486,5.99326071306,5.99326071307,5.99326071307,5.99326071314,5.99326071314,5.99326071305,5.99326071305,5.99326071305,5.99326071305,5.99326071305,5.99326071305,5.57319053256,5.99326071306,5.9932607131,5.9932607132,5.99326071347,5.99326071257,5.99326071257,5.99326071257,5.9932607131,5.9932607131,5.9932607129,5.9932607129,5.9932607129,5.7247124477,5.99326071302,5.99326071302,5.9932607129,5.98995911465,5.99326071294,5.99326071289,5.99326071289,5.99326071289,5.99326071289,5.99326071286,5.99326071286,5.993260712857,5.993260712867,5.993260712867,5.6024452575
"t74",3.6509319164,5.9932607133,5.9932607133,5.9932607133,5.99326071334,5.99326071334,5.9932607133,5.9932607133,5.9932607133,5.9932607133,5.9932607133,5.9932607132,5.9932607132,5.9932607132,5.1031825808,5.9932607132,5.99326071324,5.99326071328,5.99326071328,5.466671952,5.99326071324,5.99326071321,5.99326071321,5.99326071321,5.35145671212,5.99326071274,5.99326071304,5.99326071301,5.99326071301,5.99326071301,5.99326071311,5.99326071311,4.91517755431,4.70760537141,5.9932607129,5.9932607129,5.99326071291,5.99326071318,5.99326071318,5.9932607132,5.99326071329,5.99326071329,5.99326071319,5.49564443989,5.47696476,5.99326071308,5.99326071308,5.99326071308,5.99326071308,5.99326071306,5.99326071306,5.99326071312,5.99326071312,5.99326071317,5.99326071317,5.993260713,5.993260713,5.215808531994,4.864551178394,5.3724222212,4.65776506264,5.99326071315,5.9932607131,5.993260713098,5.993260713098,5.9932607131,5.9932607133,5.9932607133,5.9932607133,0,0.5239937052,0.5239937052,0.85154488375,0.85154488375,2.3823692224,2.121609893,2.3823692224,2.34119255321,4.11502699596,4.45787428416,4.45787428417,4.45787428417,4.45787428424,4.45787428424,4.45787428415,4.45787428415,4.45787428415,4.45787428415,4.45787428415,4.45787428415,5.12696176246,5.54703194296,5.547031943,5.5470319431,5.54703194337,5.54703194247,5.54703194247,5.54703194247,5.547031943,5.547031943,5.5470319428,5.5470319428,5.5470319428,5.2784836776,5.54703194292,5.54703194292,5.5470319428,5.54373034455,5.54703194284,5.54703194279,5.54703194279,5.54703194279,5.54703194279,5.54703194276,5.54703194276,5.547031942757,5.547031942767,5.547031942767,5.1562164874
"t93",3.6509319164,5.9932607133,5.9932607133,5.9932607133,5.99326071334,5.99326071334,5.9932607133,5.9932607133,5.9932607133,5.9932607133,5.9932607133,5.9932607132,5.9932607132,5.9932607132,5.1031825808,5.9932607132,5.99326071324,5.99326071328,5.99326071328,5.466671952,5.99326071324,5.99326071321,5.99326071321,5.99326071321,5.35145671212,5.99326071274,5.99326071304,5.99326071301,5.99326071301,5.99326071301,5.99326071311,5.99326071311,4.91517755431,4.70760537141,5.9932607129,5.9932607129,5.99326071291,5.99326071318,5.99326071318,5.9932607132,5.99326071329,5.99326071329,5.99326071319,5.49564443989,5.47696476,5.99326071308,5.99326071308,5.99326071308,5.99326071308,5.99326071306,5.99326071306,5.99326071312,5.99326071312,5.99326071317,5.99326071317,5.993260713,5.993260713,5.215808531994,4.864551178394,5.3724222212,4.65776506264,5.99326071315,5.9932607131,5.993260713098,5.993260713098,5.9932607131,5.9932607133,5.9932607133,5.9932607133,0.5239937052,0,0.2139033956,0.85154488375,0.85154488375,2.3823692224,2.121609893,2.3823692224,2.34119255321,4.11502699596,4.45787428416,4.45787428417,4.45787428417,4.45787428424,4.45787428424,4.45787428415,4.45787428415,4.45787428415,4.45787428415,4.45787428415,4.45787428415,5.12696176246,5.54703194296,5.547031943,5.5470319431,5.54703194337,5.54703194247,5.54703194247,5.54703194247,5.547031943,5.547031943,5.5470319428,5.5470319428,5.5470319428,5.2784836776,5.54703194292,5.54703194292,5.5470319428,5.54373034455,5.54703194284,5.54703194279,5.54703194279,5.54703194279,5.54703194279,5.54703194276,5.54703194276,5.547031942757,5.547031942767,5.547031942767,5.1562164874
"t94",3.6509319164,5.9932607133,5.9932607133,5.9932607133,5.99326071334,5.99326071334,5.9932607133,5.9932607133,5.9932607133,5.9932607133,5.9932607133,5.9932607132,5.9932607132,5.9932607132,5.1031825808,5.9932607132,5.99326071324,5.99326071328,5.99326071328,5.466671952,5.99326071324,5.99326071321,5.99326071321,5.99326071321,5.35145671212,5.99326071274,5.99326071304,5.99326071301,5.99326071301,5.99326071301,5.99326071311,5.99326071311,4.91517755431,4.70760537141,5.9932607129,5.9932607129,5.99326071291,5.99326071318,5.99326071318,5.9932607132,5.99326071329,5.99326071329,5.99326071319,5.49564443989,5.47696476,5.99326071308,5.99326071308,5.99326071308,5.99326071308,5.99326071306,5.99326071306,5.99326071312,5.99326071312,5.99326071317,5.99326071317,5.993260713,5.993260713,5.215808531994,4.864551178394,5.3724222212,4.65776506264,5.99326071315,5.9932607131,5.993260713098,5.993260713098,5.9932607131,5.9932607133,5.9932607133,5.9932607133,0.5239937052,0.2139033956,0,0.85154488375,0.85154488375,2.3823692224,2.121609893,2.3823692224,2.34119255321,4.11502699596,4.45787428416,4.45787428417,4.45787428417,4.45787428424,4.45787428424,4.45787428415,4.45787428415,4.45787428415,4.45787428415,4.45787428415,4.45787428415,5.12696176246,5.54703194296,5.547031943,5.5470319431,5.54703194337,5.54703194247,5.54703194247,5.54703194247,5.547031943,5.547031943,5.5470319428,5.5470319428,5.5470319428,5.2784836776,5.54703194292,5.54703194292,5.5470319428,5.54373034455,5.54703194284,5.54703194279,5.54703194279,5.54703194279,5.54703194279,5.54703194276,5.54703194276,5.547031942757,5.547031942767,5.547031942767,5.1562164874
"t66",3.65093191635,5.99326071325,5.99326071325,5.99326071325,5.99326071329,5.99326071329,5.99326071325,5.99326071325,5.99326071325,5.99326071325,5.99326071325,5.99326071315,5.99326071315,5.99326071315,5.10318258075,5.99326071315,5.99326071319,5.99326071323,5.99326071323,5.46667195195,5.99326071319,5.99326071316,5.99326071316,5.99326071316,5.35145671207,5.99326071269,5.99326071299,5.99326071296,5.99326071296,5.99326071296,5.99326071306,5.99326071306,4.91517755426,4.70760537136,5.99326071285,5.99326071285,5.99326071286,5.99326071313,5.99326071313,5.99326071315,5.99326071324,5.99326071324,5.99326071314,5.49564443984,5.47696475995,5.99326071303,5.99326071303,5.99326071303,5.99326071303,5.99326071301,5.99326071301,5.99326071307,5.99326071307,5.99326071312,5.99326071312,5.99326071295,5.99326071295,5.215808531944,4.864551178344,5.37242222115,4.65776506259,5.9932607131,5.99326071305,5.993260713048,5.993260713048,5.99326071305,5.99326071325,5.99326071325,5.99326071325,0.85154488375,0.85154488375,0.85154488375,0,0.6714004096,2.38236922235,2.12160989295,2.38236922235,2.34119255316,4.11502699591,4.45787428411,4.45787428412,4.45787428412,4.45787428419,4.45787428419,4.4578742841,4.4578742841,4.4578742841,4.4578742841,4.4578742841,4.4578742841,5.12696176241,5.54703194291,5.54703194295,5.54703194305,5.54703194332,5.54703194242,5.54703194242,5.54703194242,5.54703194295,5.54703194295,5.54703194275,5.54703194275,5.54703194275,5.27848367755,5.54703194287,5.54703194287,5.54703194275,5.5437303445,5.54703194279,5.54703194274,5.54703194274,5.54703194274,5.54703194274,5.54703194271,5.54703194271,5.547031942707,5.547031942717,5.547031942717,5.15621648735
"t67",3.65093191635,5.99326071325,5.99326071325,5.99326071325,5.99326071329,5.99326071329,5.99326071325,5.99326071325,5.99326071325,5.99326071325,5.99326071325,5.99326071315,5.99326071315,5.99326071315,5.10318258075,5.99326071315,5.99326071319,5.99326071323,5.99326071323,5.46667195195,5.99326071319,5.99326071316,5.99326071316,5.99326071316,5.35145671207,5.99326071269,5.99326071299,5.99326071296,5.99326071296,5.99326071296,5.99326071306,5.99326071306,4.91517755426,4.70760537136,5.99326071285,5.99326071285,5.99326071286,5.99326071313,5.99326071313,5.99326071315,5.99326071324,5.99326071324,5.99326071314,5.49564443984,5.47696475995,5.99326071303,5.99326071303,5.99326071303,5.99326071303,5.99326071301,5.99326071301,5.99326071307,5.99326071307,5.99326071312,5.99326071312,5.99326071295,5.99326071295,5.215808531944,4.864551178344,5.37242222115,4.65776506259,5.9932607131,5.99326071305,5.993260713048,5.993260713048,5.99326071305,5.99326071325,5.99326071325,5.99326071325,0.85154488375,0.85154488375,0.85154488375,0.6714004096,0,2.38236922235,2.12160989295,2.38236922235,2.34119255316,4.11502699591,4.45787428411,4.45787428412,4.45787428412,4.45787428419,4.45787428419,4.4578742841,4.4578742841,4.4578742841,4.4578742841,4.4578742841,4.4578742841,5.12696176241,5.54703194291,5.54703194295,5.54703194305,5.54703194332,5.54703194242,5.54703194242,5.54703194242,5.54703194295,5.54703194295,5.54703194275,5.54703194275,5.54703194275,5.27848367755,5.54703194287,5.54703194287,5.54703194275,5.5437303445,5.54703194279,5.54703194274,5.54703194274,5.54703194274,5.54703194274,5.54703194271,5.54703194271,5.547031942707,5.547031942717,5.547031942717,5.15621648735
"t30",3.6509319164,5.9932607133,5.9932607133,5.9932607133,5.99326071334,5.99326071334,5.9932607133,5.9932607133,5.9932607133,5.9932607133,5.9932607133,5.9932607132,5.9932607132,5.9932607132,5.1031825808,5.9932607132,5.99326071324,5.99326071328,5.99326071328,5.466671952,5.99326071324,5.99326071321,5.99326071321,5.99326071321,5.35145671212,5.99326071274,5.99326071304,5.99326071301,5.99326071301,5.99326071301,5.99326071311,5.99326071311,4.91517755431,4.70760537141,5.9932607129,5.9932607129,5.99326071291,5.99326071318,5.99326071318,5.9932607132,5.99326071329,5.99326071329,5.99326071319,5.49564443989,5.47696476,5.99326071308,5.99326071308,5.99326071308,5.99326071308,5.99326071306,5.99326071306,5.99326071312,5.99326071312,5.99326071317,5.99326071317,5.993260713,5.993260713,5.215808531994,4.864551178394,5.3724222212,4.65776506264,5.99326071315,5.9932607131,5.993260713098,5.993260713098,5.9932607131,5.9932607133,5.9932607133,5.9932607133,2.3823692224,2.3823692224,2.3823692224,2.38236922235,2.38236922235,0,1.0596981754,1.3204575048,2.34119255321,4.11502699596,4.45787428416,4.45787428417,4.45787428417,4.45787428424,4.45787428424,4.45787428415,4.45787428415,4.45787428415,4.45787428415,4.45787428415,4.45787428415,5.12696176246,5.54703194296,5.547031943,5.5470319431,5.54703194337,5.54703194247,5.54703194247,5.54703194247,5.547031943,5.547031943,5.5470319428,5.5470319428,5.5470319428,5.2784836776,5.54703194292,5.54703194292,5.5470319428,5.54373034455,5.54703194284,5.54703194279,5.54703194279,5.54703194279,5.54703194279,5.54703194276,5.54703194276,5.547031942757,5.547031942767,5.547031942767,5.1562164874
