"","t1","t4","t5","t8","t33","t40","t101","t102","t140","t141","t78","t87","t88","t83","t84","t115","t116","t76","t77","t51","t52","t26","t58","t59","t96","t97","t151","t152","t54","t38","t80","t164","t165","t53","t32","t28","t36","t124","t125","t166","t167","t74","t75","t55","t61","t121","t136","t137","t91","t79","t12","t17","t18","t19","t22","t23","t39","t122","t123","t110","t13","t11","t2","t37","t41","t108","t109","t143","t144","t119","t120","t89","t90","t56","t57","t14","t30","t31","t15","t155","t162","t163","t142","t62","t63","t85","t86","t50","t106","t107","t68","t94","t95","t130","t131","t66","t67","t27","t42","t43","t128","t129","t117","t98","t153","t154","t65","t160","t161","t149","t150","t111","t112","t72","t73","t60","t34","t20","t21","t10","t6","t7","t29","t126","t127","t147","t148","t145","t132","t133","t105","t146","t158","t159","t118","t44","t45","t69","t70","t35","t92","t134","t135","t138","t139","t71","t81","t103","t104","t99","t100","t64","t47","t48","t49","t113","t114","t82","t156","t157","t93","t46","t25","t24","t16","t9","t3"
"t121",8.13817233193,8.7305414474,7.4673228228,6.9923108239,5.3944204848,7.66423397454,7.66423397494,7.66423397494,7.66423397494,7.66423397494,7.66423397494,7.6642339751,7.6642339751,7.66423397514,7.20853578524,7.66423397504,7.66423397504,7.66423397504,7.66423397504,6.7795206362,6.8089165163,4.69844544096,7.6642339753,6.502670821,7.6642339755,7.6642339755,7.66423397475,7.66423397475,6.9012451406,7.6642339753,7.6642339751,7.66423397515,7.66423397515,6.4991158989,6.2980541517,5.75195316419,6.78280665119,7.66423397469,7.53588896819,7.66423397467,7.66423397467,3.94127160735,4.7169700259,1.508499935,2.282041432,0,0.5303059359,0.5303059359,0.7516513069,1.5130062914,5.1852485312,6.7813154612,7.82431161105,7.56978205505,7.3773178821,8.5867639618,9.0626136291,10.2826330828,10.2826330828,9.95921089511,5.6980949027,5.9984117418,8.47442370462,15.51297623812,14.91321031222,15.51297623903,15.51297623903,15.51297623861,15.51297623861,15.51297623863,15.51297623863,15.51297623863,15.41166765383,15.51297623862,14.31021661407,12.00657957162,13.40611107406,13.09152697846,11.66464913286,15.51297623887,15.51297623887,15.51297623887,15.51297623884,15.38611976024,14.4911325896,15.01633343925,15.51297623934,14.55602786214,15.51297623891,15.51297623891,15.51297623901,15.51297623901,15.51297623901,15.51297623871,15.51297623871,15.33584071171,15.51297623901,12.66020185711,14.12338006001,15.51297623871,15.5129762387,15.5129762387,15.51297623871,15.51297623871,15.5129762392,15.5129762392,14.75476006271,15.51297623937,15.51297623937,15.51297623938,15.51297623938,15.51297623892,15.51297623892,15.29237032212,15.51297623892,14.80061378771,14.03637130271,12.75334153522,12.15071342585,10.81157118932,9.43649246572,9.28605185992,15.51297623862,15.51297623862,15.51297623862,15.51297623859,15.51297623859,15.51297623859,15.51297623862,15.51297623862,15.51297623866,15.51297623868,15.51297623868,15.51297623868,15.50601213546,14.19494566802,14.24276779232,14.55350954979,15.51297623862,13.91251650092,15.26003814931,15.51297623875,15.51297623875,15.51297623881,15.51297623881,15.51297623875,14.86937938003,15.51297623866,15.04648623127,15.51297623872,15.51297623872,15.51297623902,15.51297623912,15.51297623938,15.51297623895,15.51297623905,15.51297623905,15.51297623905,15.51297623901,15.51297623901,15.51297623908,14.16461411638,13.37852764878,12.96824046502,11.74013201392,9.91160713962,9.65589957082
"t136",8.13817233183,8.7305414473,7.4673228227,6.9923108238,5.3944204847,7.66423397444,7.66423397484,7.66423397484,7.66423397484,7.66423397484,7.66423397484,7.664233975,7.664233975,7.66423397504,7.20853578514,7.66423397494,7.66423397494,7.66423397494,7.66423397494,6.7795206361,6.8089165162,4.69844544086,7.6642339752,6.5026708209,7.6642339754,7.6642339754,7.66423397465,7.66423397465,6.9012451405,7.6642339752,7.664233975,7.66423397505,7.66423397505,6.4991158988,6.2980541516,5.75195316409,6.78280665109,7.66423397459,7.53588896809,7.66423397457,7.66423397457,3.94127160725,4.7169700258,1.5084999349,2.2820414319,0.5303059359,0,0.3263926376,0.7516513068,1.5130062913,5.1852485311,6.7813154611,7.82431161095,7.56978205495,7.377317882,8.5867639617,9.062613629,10.2826330827,10.2826330827,9.95921089501,5.6980949026,5.9984117417,8.47442370452,15.51297623802,14.91321031212,15.51297623893,15.51297623893,15.51297623851,15.51297623851,15.51297623853,15.51297623853,15.51297623853,15.41166765373,15.51297623852,14.31021661397,12.00657957152,13.40611107396,13.09152697836,11.66464913276,15.51297623877,15.51297623877,15.51297623877,15.51297623874,15.38611976014,14.4911325895,15.01633343915,15.51297623924,14.55602786204,15.51297623881,15.51297623881,15.51297623891,15.51297623891,15.51297623891,15.51297623861,15.51297623861,15.33584071161,15.51297623891,12.66020185701,14.12338005991,15.51297623861,15.5129762386,15.5129762386,15.51297623861,15.51297623861,15.5129762391,15.5129762391,14.75476006261,15.51297623927,15.51297623927,15.51297623928,15.51297623928,15.51297623882,15.51297623882,15.29237032202,15.51297623882,14.80061378761,14.03637130261,12.75334153512,12.15071342575,10.81157118922,9.43649246562,9.28605185982,15.51297623852,15.51297623852,15.51297623852,15.51297623849,15.51297623849,15.51297623849,15.51297623852,15.51297623852,15.51297623856,15.51297623858,15.51297623858,15.51297623858,15.50601213536,14.19494566792,14.24276779222,14.55350954969,15.51297623852,13.91251650082,15.26003814921,15.51297623865,15.51297623865,15.51297623871,15.51297623871,15.51297623865,14.86937937993,15.51297623856,15.04648623117,15.51297623862,15.51297623862,15.51297623892,15.51297623902,15.51297623928,15.51297623885,15.51297623895,15.51297623895,15.51297623895,15.51297623891,15.51297623891,15.51297623898,14.16461411628,13.37852764868,12.96824046492,11.74013201382,9.91160713952,9.65589957072
"t137",8.13817233183,8.7305414473,7.4673228227,6.9923108238,5.3944204847,7.66423397444,7.66423397484,7.66423397484,7.66423397484,7.66423397484,7.66423397484,7.664233975,7.664233975,7.66423397504,7.20853578514,7.66423397494,7.66423397494,7.66423397494,7.66423397494,6.7795206361,6.8089165162,4.69844544086,7.6642339752,6.5026708209,7.6642339754,7.6642339754,7.66423397465,7.66423397465,6.9012451405,7.6642339752,7.664233975,7.66423397505,7.66423397505,6.4991158988,6.2980541516,5.75195316409,6.78280665109,7.66423397459,7.53588896809,7.66423397457,7.66423397457,3.94127160725,4.7169700258,1.5084999349,2.2820414319,0.5303059359,0.3263926376,0,0.7516513068,1.5130062913,5.1852485311,6.7813154611,7.82431161095,7.56978205495,7.377317882,8.5867639617,9.062613629,10.2826330827,10.2826330827,9.95921089501,5.6980949026,5.9984117417,8.47442370452,15.51297623802,14.91321031212,15.51297623893,15.51297623893,15.51297623851,15.51297623851,15.51297623853,15.51297623853,15.51297623853,15.41166765373,15.51297623852,14.31021661397,12.00657957152,13.40611107396,13.09152697836,11.66464913276,15.51297623877,15.51297623877,15.51297623877,15.51297623874,15.38611976014,14.4911325895,15.01633343915,15.51297623924,14.55602786204,15.51297623881,15.51297623881,15.51297623891,15.51297623891,15.51297623891,15.51297623861,15.51297623861,15.33584071161,15.51297623891,12.66020185701,14.12338005991,15.51297623861,15.5129762386,15.5129762386,15.51297623861,15.51297623861,15.5129762391,15.5129762391,14.75476006261,15.51297623927,15.51297623927,15.51297623928,15.51297623928,15.51297623882,15.51297623882,15.29237032202,15.51297623882,14.80061378761,14.03637130261,12.75334153512,12.15071342575,10.81157118922,9.43649246562,9.28605185982,15.51297623852,15.51297623852,15.51297623852,15.51297623849,15.51297623849,15.51297623849,15.51297623852,15.51297623852,15.51297623856,15.51297623858,15.51297623858,15.51297623858,15.50601213536,14.19494566792,14.24276779222,14.55350954969,15.51297623852,13.91251650082,15.26003814921,15.51297623865,15.51297623865,15.51297623871,15.51297623871,15.51297623865,14.86937937993,15.51297623856,15.04648623117,15.51297623862,15.51297623862,15.51297623892,15.51297623902,15.51297623928,15.51297623885,15.51297623895,15.51297623895,15.51297623895,15.51297623891,15.51297623891,15.51297623898,14.16461411628,13.37852764868,12.96824046492,11.74013201382,9.91160713952,9.65589957072
"t91",7.80233643343,8.3947055489,7.1314869243,6.6564749254,5.0585845863,7.32839807604,7.32839807644,7.32839807644,7.32839807644,7.32839807644,7.32839807644,7.3283980766,7.3283980766,7.32839807664,6.87269988674,7.32839807654,7.32839807654,7.32839807654,7.32839807654,6.4436847377,6.4730806178,4.36260954246,7.3283980768,6.1668349225,7.328398077,7.328398077,7.32839807625,7.32839807625,6.5654092421,7.3283980768,7.3283980766,7.32839807665,7.32839807665,6.1632800004,5.9622182532,5.41611726569,6.44697075269,7.32839807619,7.20005306969,7.32839807617,7.32839807617,3.60543570885,4.3811341274,1.1726640365,1.9462055335,0.7516513069,0.7516513068,0.7516513068,0,1.1771703929,4.8494126327,6.4454795627,7.48847571255,7.23394615655,7.0414819836,8.2509280633,8.7267777306,9.9467971843,9.9467971843,9.62337499661,5.3622590042,5.6625758433,8.13858780612,15.17714033962,14.57737441372,15.17714034053,15.17714034053,15.17714034011,15.17714034011,15.17714034013,15.17714034013,15.17714034013,15.07583175533,15.17714034012,13.97438071557,11.67074367312,13.07027517556,12.75569107996,11.32881323436,15.17714034037,15.17714034037,15.17714034037,15.17714034034,15.05028386174,14.1552966911,14.68049754075,15.17714034084,14.22019196364,15.17714034041,15.17714034041,15.17714034051,15.17714034051,15.17714034051,15.17714034021,15.17714034021,15.00000481321,15.17714034051,12.32436595861,13.78754416151,15.17714034021,15.1771403402,15.1771403402,15.17714034021,15.17714034021,15.1771403407,15.1771403407,14.41892416421,15.17714034087,15.17714034087,15.17714034088,15.17714034088,15.17714034042,15.17714034042,14.95653442362,15.17714034042,14.46477788921,13.70053540421,12.41750563672,11.81487752735,10.47573529082,9.10065656722,8.95021596142,15.17714034012,15.17714034012,15.17714034012,15.17714034009,15.17714034009,15.17714034009,15.17714034012,15.17714034012,15.17714034016,15.17714034018,15.17714034018,15.17714034018,15.17017623696,13.85910976952,13.90693189382,14.21767365129,15.17714034012,13.57668060242,14.92420225081,15.17714034025,15.17714034025,15.17714034031,15.17714034031,15.17714034025,14.53354348153,15.17714034016,14.71065033277,15.17714034022,15.17714034022,15.17714034052,15.17714034062,15.17714034088,15.17714034045,15.17714034055,15.17714034055,15.17714034055,15.17714034051,15.17714034051,15.17714034058,13.82877821788,13.04269175028,12.63240456652,11.40429611542,9.57577124112,9.32006367232
"t79",8.13817233193,8.7305414474,7.4673228228,6.9923108239,5.3944204848,7.66423397454,7.66423397494,7.66423397494,7.66423397494,7.66423397494,7.66423397494,7.6642339751,7.6642339751,7.66423397514,7.20853578524,7.66423397504,7.66423397504,7.66423397504,7.66423397504,6.7795206362,6.8089165163,4.69844544096,7.6642339753,6.502670821,7.6642339755,7.6642339755,7.66423397475,7.66423397475,6.9012451406,7.6642339753,7.6642339751,7.66423397515,7.66423397515,6.4991158989,6.2980541517,5.75195316419,6.78280665119,7.66423397469,7.53588896819,7.66423397467,7.66423397467,3.94127160735,4.7169700259,1.508499935,2.282041432,1.5130062914,1.5130062913,1.5130062913,1.1771703929,0,5.1852485312,6.7813154612,7.82431161105,7.56978205505,7.3773178821,8.5867639618,9.0626136291,10.2826330828,10.2826330828,9.95921089511,5.6980949027,5.9984117418,8.47442370462,15.51297623812,14.91321031222,15.51297623903,15.51297623903,15.51297623861,15.51297623861,15.51297623863,15.51297623863,15.51297623863,15.41166765383,15.51297623862,14.31021661407,12.00657957162,13.40611107406,13.09152697846,11.66464913286,15.51297623887,15.51297623887,15.51297623887,15.51297623884,15.38611976024,14.4911325896,15.01633343925,15.51297623934,14.55602786214,15.51297623891,15.51297623891,15.51297623901,15.51297623901,15.51297623901,15.51297623871,15.51297623871,15.33584071171,15.51297623901,12.66020185711,14.12338006001,15.51297623871,15.5129762387,15.5129762387,15.51297623871,15.51297623871,15.5129762392,15.5129762392,14.75476006271,15.51297623937,15.51297623937,15.51297623938,15.51297623938,15.51297623892,15.51297623892,15.29237032212,15.51297623892,14.80061378771,14.03637130271,12.75334153522,12.15071342585,10.81157118932,9.43649246572,9.28605185992,15.51297623862,15.51297623862,15.51297623862,15.51297623859,15.51297623859,15.51297623859,15.51297623862,15.51297623862,15.51297623866,15.51297623868,15.51297623868,15.51297623868,15.50601213546,14.19494566802,14.24276779232,14.55350954979,15.51297623862,13.91251650092,15.26003814931,15.51297623875,15.51297623875,15.51297623881,15.51297623881,15.51297623875,14.86937938003,15.51297623866,15.04648623127,15.51297623872,15.51297623872,15.51297623902,15.51297623912,15.51297623938,15.51297623895,15.51297623905,15.51297623905,15.51297623905,15.51297623901,15.51297623901,15.51297623908,14.16461411638,13.37852764878,12.96824046502,11.74013201392,9.91160713962,9.65589957082
"t12",3.52077099973,4.1131401152,2.8499214906,2.3749094917,2.9154350406,5.18524853034,5.18524853074,5.18524853074,5.18524853074,5.18524853074,5.18524853074,5.1852485309,5.1852485309,5.18524853094,4.72955034104,5.18524853084,5.18524853084,5.18524853084,5.18524853084,4.300535192,4.3299310721,2.21945999676,5.1852485311,4.0236853768,5.1852485313,5.1852485313,5.18524853055,5.18524853055,4.4222596964,5.1852485311,5.1852485309,5.18524853095,5.18524853095,4.0201304547,3.8190687075,3.27296771999,4.30382120699,5.18524853049,5.05690352399,5.18524853047,5.18524853047,4.40955011315,5.1852485317,4.0491869728,5.1852485312,5.1852485312,5.1852485311,5.1852485311,4.8494126327,5.1852485312,0,2.163914129,3.20691027885,2.95238072285,2.7599165499,3.9693626296,4.4452122969,5.6652317506,5.6652317506,5.34180956291,1.0806935705,1.3810104096,3.85702237242,10.89557490592,10.29580898002,10.89557490683,10.89557490683,10.89557490641,10.89557490641,10.89557490643,10.89557490643,10.89557490643,10.79426632163,10.89557490642,9.69281528187,7.38917823942,8.78870974186,8.47412564626,7.04724780066,10.89557490667,10.89557490667,10.89557490667,10.89557490664,10.76871842804,9.8737312574,10.39893210705,10.89557490714,9.93862652994,10.89557490671,10.89557490671,10.89557490681,10.89557490681,10.89557490681,10.89557490651,10.89557490651,10.71843937951,10.89557490681,8.04280052491,9.50597872781,10.89557490651,10.8955749065,10.8955749065,10.89557490651,10.89557490651,10.895574907,10.895574907,10.13735873051,10.89557490717,10.89557490717,10.89557490718,10.89557490718,10.89557490672,10.89557490672,10.67496898992,10.89557490672,10.18321245551,9.41896997051,8.13594020302,7.53331209365,6.19416985712,4.81909113352,4.66865052772,10.89557490642,10.89557490642,10.89557490642,10.89557490639,10.89557490639,10.89557490639,10.89557490642,10.89557490642,10.89557490646,10.89557490648,10.89557490648,10.89557490648,10.88861080326,9.57754433582,9.62536646012,9.93610821759,10.89557490642,9.29511516872,10.64263681711,10.89557490655,10.89557490655,10.89557490661,10.89557490661,10.89557490655,10.25197804783,10.89557490646,10.42908489907,10.89557490652,10.89557490652,10.89557490682,10.89557490692,10.89557490718,10.89557490675,10.89557490685,10.89557490685,10.89557490685,10.89557490681,10.89557490681,10.89557490688,9.54721278418,8.76112631658,8.35083913282,7.12273068172,5.29420580742,5.03849823862
"t17",4.63685470993,5.2292238254,3.9660052008,3.4909932019,4.5115019706,6.78131546034,6.78131546074,6.78131546074,6.78131546074,6.78131546074,6.78131546074,6.7813154609,6.7813154609,6.78131546094,6.32561727104,6.78131546084,6.78131546084,6.78131546084,6.78131546084,5.896602122,5.9259980021,3.81552692676,6.7813154611,5.6197523068,6.7813154613,6.7813154613,6.78131546055,6.78131546055,6.0183266264,6.7813154611,6.7813154609,6.78131546095,6.78131546095,5.6161973847,5.4151356375,4.86903464999,5.89988813699,6.78131546049,6.65297045399,6.78131546047,6.78131546047,6.00561704315,6.7813154617,5.6452539028,6.7813154612,6.7813154612,6.7813154611,6.7813154611,6.4454795627,6.7813154612,2.163914129,0,1.48952356525,1.23499400925,1.9336083249,3.1430544046,3.6189040719,4.8389235256,4.8389235256,4.51550133791,1.4125435785,2.189087875,4.97310608262,12.01165861612,11.41189269022,12.01165861703,12.01165861703,12.01165861661,12.01165861661,12.01165861663,12.01165861663,12.01165861663,11.91035003183,12.01165861662,10.80889899207,8.50526194962,9.90479345206,9.59020935646,8.16333151086,12.01165861687,12.01165861687,12.01165861687,12.01165861684,11.88480213824,10.9898149676,11.51501581725,12.01165861734,11.05471024014,12.01165861691,12.01165861691,12.01165861701,12.01165861701,12.01165861701,12.01165861671,12.01165861671,11.83452308971,12.01165861701,9.15888423511,10.62206243801,12.01165861671,12.0116586167,12.0116586167,12.01165861671,12.01165861671,12.0116586172,12.0116586172,11.25344244071,12.01165861737,12.01165861737,12.01165861738,12.01165861738,12.01165861692,12.01165861692,11.79105270012,12.01165861692,11.29929616571,10.53505368071,9.25202391322,8.64939580385,7.31025356732,5.93517484372,5.78473423792,12.01165861662,12.01165861662,12.01165861662,12.01165861659,12.01165861659,12.01165861659,12.01165861662,12.01165861662,12.01165861666,12.01165861668,12.01165861668,12.01165861668,12.00469451346,10.69362804602,10.74145017032,11.05219192779,12.01165861662,10.41119887892,11.75872052731,12.01165861675,12.01165861675,12.01165861681,12.01165861681,12.01165861675,11.36806175803,12.01165861666,11.54516860927,12.01165861672,12.01165861672,12.01165861702,12.01165861712,12.01165861738,12.01165861695,12.01165861705,12.01165861705,12.01165861705,12.01165861701,12.01165861701,12.01165861708,10.66329649438,9.87721002678,9.46692284302,8.23881439192,6.41028951762,6.15458194882
"t18",5.67985085978,6.27221997525,5.00900135065,4.53398935175,5.55449812045,7.82431161019,7.82431161059,7.82431161059,7.82431161059,7.82431161059,7.82431161059,7.82431161075,7.82431161075,7.82431161079,7.36861342089,7.82431161069,7.82431161069,7.82431161069,7.82431161069,6.93959827185,6.96899415195,4.85852307661,7.82431161095,6.66274845665,7.82431161115,7.82431161115,7.8243116104,7.8243116104,7.06132277625,7.82431161095,7.82431161075,7.8243116108,7.8243116108,6.65919353455,6.45813178735,5.91203079984,6.94288428684,7.82431161034,7.69596660384,7.82431161032,7.82431161032,7.048613193,7.82431161155,6.68825005265,7.82431161105,7.82431161105,7.82431161095,7.82431161095,7.48847571255,7.82431161105,3.20691027885,1.48952356525,0,2.247284704,2.97660447475,4.18605055445,4.66190022175,5.88191967545,5.88191967545,5.55849748776,2.45553972835,3.23208402485,6.01610223247,13.05465476597,12.45488884007,13.05465476688,13.05465476688,13.05465476646,13.05465476646,13.05465476648,13.05465476648,13.05465476648,12.95334618168,13.05465476647,11.85189514192,9.54825809947,10.94778960191,10.63320550631,9.20632766071,13.05465476672,13.05465476672,13.05465476672,13.05465476669,12.92779828809,12.03281111745,12.5580119671,13.05465476719,12.09770638999,13.05465476676,13.05465476676,13.05465476686,13.05465476686,13.05465476686,13.05465476656,13.05465476656,12.87751923956,13.05465476686,10.20188038496,11.66505858786,13.05465476656,13.05465476655,13.05465476655,13.05465476656,13.05465476656,13.05465476705,13.05465476705,12.29643859056,13.05465476722,13.05465476722,13.05465476723,13.05465476723,13.05465476677,13.05465476677,12.83404884997,13.05465476677,12.34229231556,11.57804983056,10.29502006307,9.6923919537,8.35324971717,6.97817099357,6.82773038777,13.05465476647,13.05465476647,13.05465476647,13.05465476644,13.05465476644,13.05465476644,13.05465476647,13.05465476647,13.05465476651,13.05465476653,13.05465476653,13.05465476653,13.04769066331,11.73662419587,11.78444632017,12.09518807764,13.05465476647,11.45419502877,12.80171667716,13.0546547666,13.0546547666,13.05465476666,13.05465476666,13.0546547666,12.41105790788,13.05465476651,12.58816475912,13.05465476657,13.05465476657,13.05465476687,13.05465476697,13.05465476723,13.0546547668,13.0546547669,13.0546547669,13.0546547669,13.05465476686,13.05465476686,13.05465476693,11.70629264423,10.92020617663,10.50991899287,9.28181054177,7.45328566747,7.19757809867
"t19",5.42532130378,6.01769041925,4.75447179465,4.27945979575,5.29996856445,7.56978205419,7.56978205459,7.56978205459,7.56978205459,7.56978205459,7.56978205459,7.56978205475,7.56978205475,7.56978205479,7.11408386489,7.56978205469,7.56978205469,7.56978205469,7.56978205469,6.68506871585,6.71446459595,4.60399352061,7.56978205495,6.40821890065,7.56978205515,7.56978205515,7.5697820544,7.5697820544,6.80679322025,7.56978205495,7.56978205475,7.5697820548,7.5697820548,6.40466397855,6.20360223135,5.65750124384,6.68835473084,7.56978205434,7.44143704784,7.56978205432,7.56978205432,6.794083637,7.56978205555,6.43372049665,7.56978205505,7.56978205505,7.56978205495,7.56978205495,7.23394615655,7.56978205505,2.95238072285,1.23499400925,2.247284704,0,2.72207491875,3.93152099845,4.40737066575,5.62739011945,5.62739011945,5.30396793176,2.20101017235,2.97755446885,5.76157267647,12.80012520997,12.20035928407,12.80012521088,12.80012521088,12.80012521046,12.80012521046,12.80012521048,12.80012521048,12.80012521048,12.69881662568,12.80012521047,11.59736558592,9.29372854347,10.69326004591,10.37867595031,8.95179810471,12.80012521072,12.80012521072,12.80012521072,12.80012521069,12.67326873209,11.77828156145,12.3034824111,12.80012521119,11.84317683399,12.80012521076,12.80012521076,12.80012521086,12.80012521086,12.80012521086,12.80012521056,12.80012521056,12.62298968356,12.80012521086,9.94735082896,11.41052903186,12.80012521056,12.80012521055,12.80012521055,12.80012521056,12.80012521056,12.80012521105,12.80012521105,12.04190903456,12.80012521122,12.80012521122,12.80012521123,12.80012521123,12.80012521077,12.80012521077,12.57951929397,12.80012521077,12.08776275956,11.32352027456,10.04049050707,9.4378623977,8.09872016117,6.72364143757,6.57320083177,12.80012521047,12.80012521047,12.80012521047,12.80012521044,12.80012521044,12.80012521044,12.80012521047,12.80012521047,12.80012521051,12.80012521053,12.80012521053,12.80012521053,12.79316110731,11.48209463987,11.52991676417,11.84065852164,12.80012521047,11.19966547277,12.54718712116,12.8001252106,12.8001252106,12.80012521066,12.80012521066,12.8001252106,12.15652835188,12.80012521051,12.33363520312,12.80012521057,12.80012521057,12.80012521087,12.80012521097,12.80012521123,12.8001252108,12.8001252109,12.8001252109,12.8001252109,12.80012521086,12.80012521086,12.80012521093,11.45176308823,10.66567662063,10.25538943687,9.02728098577,7.19875611147,6.94304854267
"t22",5.23285713083,5.8252262463,4.5620076217,4.0869956228,5.1075043915,7.37731788124,7.37731788164,7.37731788164,7.37731788164,7.37731788164,7.37731788164,7.3773178818,7.3773178818,7.37731788184,6.92161969194,7.37731788174,7.37731788174,7.37731788174,7.37731788174,6.4926045429,6.522000423,4.41152934766,7.377317882,6.2157547277,7.3773178822,7.3773178822,7.37731788145,7.37731788145,6.6143290473,7.377317882,7.3773178818,7.37731788185,7.37731788185,6.2121998056,6.0111380584,5.46503707089,6.49589055789,7.37731788139,7.24897287489,7.37731788137,7.37731788137,6.60161946405,7.3773178826,6.2412563237,7.3773178821,7.3773178821,7.377317882,7.377317882,7.0414819836,7.3773178821,2.7599165499,1.9336083249,2.97660447475,2.72207491875,0,2.2038124043,2.9314928764,4.1515123301,4.1515123301,3.82809014241,2.0085459994,2.7850902959,5.56910850352,12.60766103702,12.00789511112,12.60766103793,12.60766103793,12.60766103751,12.60766103751,12.60766103753,12.60766103753,12.60766103753,12.50635245273,12.60766103752,11.40490141297,9.10126437052,10.50079587296,10.18621177736,8.75933393176,12.60766103777,12.60766103777,12.60766103777,12.60766103774,12.48080455914,11.5858173885,12.11101823815,12.60766103824,11.65071266104,12.60766103781,12.60766103781,12.60766103791,12.60766103791,12.60766103791,12.60766103761,12.60766103761,12.43052551061,12.60766103791,9.75488665601,11.21806485891,12.60766103761,12.6076610376,12.6076610376,12.60766103761,12.60766103761,12.6076610381,12.6076610381,11.84944486161,12.60766103827,12.60766103827,12.60766103828,12.60766103828,12.60766103782,12.60766103782,12.38705512102,12.60766103782,11.89529858661,11.13105610161,9.84802633412,9.24539822475,7.90625598822,6.53117726462,6.38073665882,12.60766103752,12.60766103752,12.60766103752,12.60766103749,12.60766103749,12.60766103749,12.60766103752,12.60766103752,12.60766103756,12.60766103758,12.60766103758,12.60766103758,12.60069693436,11.28963046692,11.33745259122,11.64819434869,12.60766103752,11.00720129982,12.35472294821,12.60766103765,12.60766103765,12.60766103771,12.60766103771,12.60766103765,11.96406417893,12.60766103756,12.14117103017,12.60766103762,12.60766103762,12.60766103792,12.60766103802,12.60766103828,12.60766103785,12.60766103795,12.60766103795,12.60766103795,12.60766103791,12.60766103791,12.60766103798,11.25929891528,10.47321244768,10.06292526392,8.83481681282,7.00629193852,6.75058436972
"t23",6.44230321053,7.034672326,5.7714537014,5.2964417025,6.3169504712,8.58676396094,8.58676396134,8.58676396134,8.58676396134,8.58676396134,8.58676396134,8.5867639615,8.5867639615,8.58676396154,8.13106577164,8.58676396144,8.58676396144,8.58676396144,8.58676396144,7.7020506226,7.7314465027,5.62097542736,8.5867639617,7.4252008074,8.5867639619,8.5867639619,8.58676396115,8.58676396115,7.823775127,8.5867639617,8.5867639615,8.58676396155,8.58676396155,7.4216458853,7.2205841381,6.67448315059,7.70533663759,8.58676396109,8.45841895459,8.58676396107,8.58676396107,7.81106554375,8.5867639623,7.4507024034,8.5867639618,8.5867639618,8.5867639617,8.5867639617,8.2509280633,8.5867639618,3.9693626296,3.1430544046,4.18605055445,3.93152099845,2.2038124043,0,4.1409389561,5.3609584098,5.3609584098,5.03753622211,3.2179920791,3.9945363756,6.77855458322,13.81710711672,13.21734119082,13.81710711763,13.81710711763,13.81710711721,13.81710711721,13.81710711723,13.81710711723,13.81710711723,13.71579853243,13.81710711722,12.61434749267,10.31071045022,11.71024195266,11.39565785706,9.96878001146,13.81710711747,13.81710711747,13.81710711747,13.81710711744,13.69025063884,12.7952634682,13.32046431785,13.81710711794,12.86015874074,13.81710711751,13.81710711751,13.81710711761,13.81710711761,13.81710711761,13.81710711731,13.81710711731,13.63997159031,13.81710711761,10.96433273571,12.42751093861,13.81710711731,13.8171071173,13.8171071173,13.81710711731,13.81710711731,13.8171071178,13.8171071178,13.05889094131,13.81710711797,13.81710711797,13.81710711798,13.81710711798,13.81710711752,13.81710711752,13.59650120072,13.81710711752,13.10474466631,12.34050218131,11.05747241382,10.45484430445,9.11570206792,7.74062334432,7.59018273852,13.81710711722,13.81710711722,13.81710711722,13.81710711719,13.81710711719,13.81710711719,13.81710711722,13.81710711722,13.81710711726,13.81710711728,13.81710711728,13.81710711728,13.81014301406,12.49907654662,12.54689867092,12.85764042839,13.81710711722,12.21664737952,13.56416902791,13.81710711735,13.81710711735,13.81710711741,13.81710711741,13.81710711735,13.17351025863,13.81710711726,13.35061710987,13.81710711732,13.81710711732,13.81710711762,13.81710711772,13.81710711798,13.81710711755,13.81710711765,13.81710711765,13.81710711765,13.81710711761,13.81710711761,13.81710711768,12.46874499498,11.68265852738,11.27237134362,10.04426289252,8.21573801822,7.96003044942
