"","t1","t2","t19","t97","t163","t164","t73","t70","t40","t108","t109","t124","t125","t23","t74","t86","t87","t46","t53","t57","t58","t8","t11","t12","t14","t24","t42","t142","t143","t41","t30","t33","t133","t140","t141","t153","t154","t31","t98","t112","t113","t90","t20","t22","t117","t134","t135","t159","t160","t82","t83","t50","t69","t92","t93","t21","t119","t169","t170","t96","t104","t122","t123","t110","t78","t79","t85","t157","t158","t99","t59","t60","t45","t36","t9","t88","t89","t27","t34","t54","t71","t72","t75","t114","t138","t139","t105","t94","t63","t64","t15","t111","t136","t137","t118","t91","t28","t65","t66","t61","t165","t166","t161","t162","t149","t150","t146","t48","t49","t130","t151","t152","t39","t102","t103","t47","t37","t80","t81","t100","t101","t17","t18","t38","t167","t168","t106","t107","t62","t7","t128","t129","t67","t68","t76","t77","t6","t10","t25","t43","t44","t29","t26","t147","t148","t35","t13","t115","t116","t120","t121","t95","t84","t5","t32","t155","t156","t16","t131","t132","t51","t52","t55","t56","t144","t145","t126","t127","t4","t3"
"t22",11.051624305627,11.866831720827,5.30061247685,6.66542285683,6.94526138256,6.94526138256,6.94526138253,6.36651825955,6.9452613822,6.94526138234,6.94526138234,6.9452613824,6.9452613824,5.2850114309,6.94526138262,6.94526138262,6.3612689184,5.98555461082,6.94526138222,5.97949745593,6.00337744213,3.95515936238,6.53952431732,4.54929331859,5.71566058728,5.44550230308,6.37520719453,6.94526138183,6.94526138183,5.53964382461,6.94526138248,5.54304490838,6.94526138198,6.94526138197,6.94526138197,6.94526138238,6.94526138238,5.31204174652,6.94526138268,6.94526138268,6.94526138268,6.94526138268,5.17127817488,0,4.2721532098,4.2721532098,4.2721532098,4.22537605461,4.27215320979,4.27215320982,3.66594806205,4.27215321012,3.65006041799,4.27215320979,4.27215320979,2.67875196212,4.70388779142,4.703887791505,4.703887791505,4.70388779142,6.42496742732,6.64907399833,6.52610113983,6.6490739983,6.64907399836,6.33978718216,6.64907399872,6.64907399872,6.64907399872,6.64907399872,6.64907399789,6.64907399789,6.64907399869,5.30446827549,4.91905264959,6.64173250045,6.03470683662,6.20084441615,5.552692966827,6.382789107127,6.947607394076,6.352290072876,6.947607394017,6.841927609227,6.726887122137,6.824128370827,6.559368552087,6.947607394017,6.418775891717,6.033996437554,6.567481931097,9.123286853707,9.123286853747,9.123286853747,9.123286853747,9.123286853807,7.380363567007,8.296689276187,8.616498485237,9.123286854427,9.123286854517,9.123286854517,9.123286854447,9.123286854447,9.123286854427,9.123286854427,9.123286854487,9.123286854387,8.109881412187,9.123286854487,9.123286854487,9.123286854487,7.636318962487,9.123286854047,9.123286854047,7.915527479947,7.875287556947,8.682875156347,9.123286853947,9.123286853827,9.123286853827,7.566992325727,7.101343610527,11.184278262827,11.184278262923,11.184278262923,11.184278262927,11.184278262927,10.400238909627,7.599356458927,11.184278262727,11.184278262727,11.184278262827,10.890030760727,10.690607302727,11.184278262627,7.758883505227,8.365735080587,9.156121270417,11.184278262227,11.184278262227,9.574271744527,9.437985884227,11.184278262727,11.184278262727,11.184278262627,8.715420056737,10.811465820929,11.184278262137,11.184278262037,11.184278262037,11.184278262137,11.089854032537,8.629113283637,9.882227683477,11.184278262977,11.184278262977,9.093999080277,11.184278262977,11.184278262977,11.184278262847,11.184278262847,10.625162874377,11.184278262977,11.184278263177,11.184278263177,11.184278263077,11.184278263077,6.280340679627,6.060305866347
"t117",11.051624305427,11.866831720627,5.30061247665,6.66542285663,6.94526138236,6.94526138236,6.94526138233,6.36651825935,6.945261382,6.94526138214,6.94526138214,6.9452613822,6.9452613822,5.2850114307,6.94526138242,6.94526138242,6.3612689182,5.98555461062,6.94526138202,5.97949745573,6.00337744193,3.95515936218,6.53952431712,4.54929331839,5.71566058708,5.44550230288,6.37520719433,6.94526138163,6.94526138163,5.53964382441,6.94526138228,5.54304490818,6.94526138178,6.94526138177,6.94526138177,6.94526138218,6.94526138218,5.31204174632,6.94526138248,6.94526138248,6.94526138248,6.94526138248,5.17127817468,4.2721532098,0,0.7255417014,0.7255417014,1.56731730381,1.61409445899,2.64245807442,2.03625292665,2.64245807472,2.02036528259,2.64245807439,2.64245807439,2.67875196192,4.70388779122,4.703887791305,4.703887791305,4.70388779122,6.42496742712,6.64907399813,6.52610113963,6.6490739981,6.64907399816,6.33978718196,6.64907399852,6.64907399852,6.64907399852,6.64907399852,6.64907399769,6.64907399769,6.64907399849,5.30446827529,4.91905264939,6.64173250025,6.03470683642,6.20084441595,5.552692966627,6.382789106927,6.947607393876,6.352290072676,6.947607393817,6.841927609027,6.726887121937,6.824128370627,6.559368551887,6.947607393817,6.418775891517,6.033996437354,6.567481930897,9.123286853507,9.123286853547,9.123286853547,9.123286853547,9.123286853607,7.380363566807,8.296689275987,8.616498485037,9.123286854227,9.123286854317,9.123286854317,9.123286854247,9.123286854247,9.123286854227,9.123286854227,9.123286854287,9.123286854187,8.109881411987,9.123286854287,9.123286854287,9.123286854287,7.636318962287,9.123286853847,9.123286853847,7.915527479747,7.875287556747,8.682875156147,9.123286853747,9.123286853627,9.123286853627,7.566992325527,7.101343610327,11.184278262627,11.184278262723,11.184278262723,11.184278262727,11.184278262727,10.400238909427,7.599356458727,11.184278262527,11.184278262527,11.184278262627,10.890030760527,10.690607302527,11.184278262427,7.758883505027,8.365735080387,9.156121270217,11.184278262027,11.184278262027,9.574271744327,9.437985884027,11.184278262527,11.184278262527,11.184278262427,8.715420056537,10.811465820729,11.184278261937,11.184278261837,11.184278261837,11.184278261937,11.089854032337,8.629113283437,9.882227683277,11.184278262777,11.184278262777,9.093999080077,11.184278262777,11.184278262777,11.184278262647,11.184278262647,10.625162874177,11.184278262777,11.184278262977,11.184278262977,11.184278262877,11.184278262877,6.280340679427,6.060305866147
"t134",11.051624305427,11.866831720627,5.30061247665,6.66542285663,6.94526138236,6.94526138236,6.94526138233,6.36651825935,6.945261382,6.94526138214,6.94526138214,6.9452613822,6.9452613822,5.2850114307,6.94526138242,6.94526138242,6.3612689182,5.98555461062,6.94526138202,5.97949745573,6.00337744193,3.95515936218,6.53952431712,4.54929331839,5.71566058708,5.44550230288,6.37520719433,6.94526138163,6.94526138163,5.53964382441,6.94526138228,5.54304490818,6.94526138178,6.94526138177,6.94526138177,6.94526138218,6.94526138218,5.31204174632,6.94526138248,6.94526138248,6.94526138248,6.94526138248,5.17127817468,4.2721532098,0.7255417014,0,0.5122868,1.56731730381,1.61409445899,2.64245807442,2.03625292665,2.64245807472,2.02036528259,2.64245807439,2.64245807439,2.67875196192,4.70388779122,4.703887791305,4.703887791305,4.70388779122,6.42496742712,6.64907399813,6.52610113963,6.6490739981,6.64907399816,6.33978718196,6.64907399852,6.64907399852,6.64907399852,6.64907399852,6.64907399769,6.64907399769,6.64907399849,5.30446827529,4.91905264939,6.64173250025,6.03470683642,6.20084441595,5.552692966627,6.382789106927,6.947607393876,6.352290072676,6.947607393817,6.841927609027,6.726887121937,6.824128370627,6.559368551887,6.947607393817,6.418775891517,6.033996437354,6.567481930897,9.123286853507,9.123286853547,9.123286853547,9.123286853547,9.123286853607,7.380363566807,8.296689275987,8.616498485037,9.123286854227,9.123286854317,9.123286854317,9.123286854247,9.123286854247,9.123286854227,9.123286854227,9.123286854287,9.123286854187,8.109881411987,9.123286854287,9.123286854287,9.123286854287,7.636318962287,9.123286853847,9.123286853847,7.915527479747,7.875287556747,8.682875156147,9.123286853747,9.123286853627,9.123286853627,7.566992325527,7.101343610327,11.184278262627,11.184278262723,11.184278262723,11.184278262727,11.184278262727,10.400238909427,7.599356458727,11.184278262527,11.184278262527,11.184278262627,10.890030760527,10.690607302527,11.184278262427,7.758883505027,8.365735080387,9.156121270217,11.184278262027,11.184278262027,9.574271744327,9.437985884027,11.184278262527,11.184278262527,11.184278262427,8.715420056537,10.811465820729,11.184278261937,11.184278261837,11.184278261837,11.184278261937,11.089854032337,8.629113283437,9.882227683277,11.184278262777,11.184278262777,9.093999080077,11.184278262777,11.184278262777,11.184278262647,11.184278262647,10.625162874177,11.184278262777,11.184278262977,11.184278262977,11.184278262877,11.184278262877,6.280340679427,6.060305866147
"t135",11.051624305427,11.866831720627,5.30061247665,6.66542285663,6.94526138236,6.94526138236,6.94526138233,6.36651825935,6.945261382,6.94526138214,6.94526138214,6.9452613822,6.9452613822,5.2850114307,6.94526138242,6.94526138242,6.3612689182,5.98555461062,6.94526138202,5.97949745573,6.00337744193,3.95515936218,6.53952431712,4.54929331839,5.71566058708,5.44550230288,6.37520719433,6.94526138163,6.94526138163,5.53964382441,6.94526138228,5.54304490818,6.94526138178,6.94526138177,6.94526138177,6.94526138218,6.94526138218,5.31204174632,6.94526138248,6.94526138248,6.94526138248,6.94526138248,5.17127817468,4.2721532098,0.7255417014,0.5122868,0,1.56731730381,1.61409445899,2.64245807442,2.03625292665,2.64245807472,2.02036528259,2.64245807439,2.64245807439,2.67875196192,4.70388779122,4.703887791305,4.703887791305,4.70388779122,6.42496742712,6.64907399813,6.52610113963,6.6490739981,6.64907399816,6.33978718196,6.64907399852,6.64907399852,6.64907399852,6.64907399852,6.64907399769,6.64907399769,6.64907399849,5.30446827529,4.91905264939,6.64173250025,6.03470683642,6.20084441595,5.552692966627,6.382789106927,6.947607393876,6.352290072676,6.947607393817,6.841927609027,6.726887121937,6.824128370627,6.559368551887,6.947607393817,6.418775891517,6.033996437354,6.567481930897,9.123286853507,9.123286853547,9.123286853547,9.123286853547,9.123286853607,7.380363566807,8.296689275987,8.616498485037,9.123286854227,9.123286854317,9.123286854317,9.123286854247,9.123286854247,9.123286854227,9.123286854227,9.123286854287,9.123286854187,8.109881411987,9.123286854287,9.123286854287,9.123286854287,7.636318962287,9.123286853847,9.123286853847,7.915527479747,7.875287556747,8.682875156147,9.123286853747,9.123286853627,9.123286853627,7.566992325527,7.101343610327,11.184278262627,11.184278262723,11.184278262723,11.184278262727,11.184278262727,10.400238909427,7.599356458727,11.184278262527,11.184278262527,11.184278262627,10.890030760527,10.690607302527,11.184278262427,7.758883505027,8.365735080387,9.156121270217,11.184278262027,11.184278262027,9.574271744327,9.437985884027,11.184278262527,11.184278262527,11.184278262427,8.715420056537,10.811465820729,11.184278261937,11.184278261837,11.184278261837,11.184278261937,11.089854032337,8.629113283437,9.882227683277,11.184278262777,11.184278262777,9.093999080077,11.184278262777,11.184278262777,11.184278262647,11.184278262647,10.625162874177,11.184278262777,11.184278262977,11.184278262977,11.184278262877,11.184278262877,6.280340679427,6.060305866147
"t159",11.004847150237,11.820054565437,5.25383532146,6.61864570144,6.89848422717,6.89848422717,6.89848422714,6.31974110416,6.89848422681,6.89848422695,6.89848422695,6.89848422701,6.89848422701,5.23823427551,6.89848422723,6.89848422723,6.31449176301,5.93877745543,6.89848422683,5.93272030054,5.95660028674,3.90838220699,6.49274716193,4.5025161632,5.66888343189,5.39872514769,6.32843003914,6.89848422644,6.89848422644,5.49286666922,6.89848422709,5.49626775299,6.89848422659,6.89848422658,6.89848422658,6.89848422699,6.89848422699,5.26526459113,6.89848422729,6.89848422729,6.89848422729,6.89848422729,5.12450101949,4.22537605461,1.56731730381,1.56731730381,1.56731730381,0,0.108487065,2.59568091923,1.98947577146,2.59568091953,1.9735881274,2.5956809192,2.5956809192,2.63197480673,4.65711063603,4.657110636115,4.657110636115,4.65711063603,6.37819027193,6.60229684294,6.47932398444,6.60229684291,6.60229684297,6.29301002677,6.60229684333,6.60229684333,6.60229684333,6.60229684333,6.6022968425,6.6022968425,6.6022968433,5.2576911201,4.8722754942,6.59495534506,5.98792968123,6.15406726076,5.505915811437,6.336011951737,6.900830238686,6.305512917486,6.900830238627,6.795150453837,6.680109966747,6.777351215437,6.512591396697,6.900830238627,6.371998736327,5.987219282164,6.520704775707,9.076509698317,9.076509698357,9.076509698357,9.076509698357,9.076509698417,7.333586411617,8.249912120797,8.569721329847,9.076509699037,9.076509699127,9.076509699127,9.076509699057,9.076509699057,9.076509699037,9.076509699037,9.076509699097,9.076509698997,8.063104256797,9.076509699097,9.076509699097,9.076509699097,7.589541807097,9.076509698657,9.076509698657,7.868750324557,7.828510401557,8.636098000957,9.076509698557,9.076509698437,9.076509698437,7.520215170337,7.054566455137,11.137501107437,11.137501107533,11.137501107533,11.137501107537,11.137501107537,10.353461754237,7.552579303537,11.137501107337,11.137501107337,11.137501107437,10.843253605337,10.643830147337,11.137501107237,7.712106349837,8.318957925197,9.109344115027,11.137501106837,11.137501106837,9.527494589137,9.391208728837,11.137501107337,11.137501107337,11.137501107237,8.668642901347,10.764688665539,11.137501106747,11.137501106647,11.137501106647,11.137501106747,11.043076877147,8.582336128247,9.835450528087,11.137501107587,11.137501107587,9.047221924887,11.137501107587,11.137501107587,11.137501107457,11.137501107457,10.578385718987,11.137501107587,11.137501107787,11.137501107787,11.137501107687,11.137501107687,6.233563524237,6.013528710957
"t160",11.051624305417,11.866831720617,5.30061247664,6.66542285662,6.94526138235,6.94526138235,6.94526138232,6.36651825934,6.94526138199,6.94526138213,6.94526138213,6.94526138219,6.94526138219,5.28501143069,6.94526138241,6.94526138241,6.36126891819,5.98555461061,6.94526138201,5.97949745572,6.00337744192,3.95515936217,6.53952431711,4.54929331838,5.71566058707,5.44550230287,6.37520719432,6.94526138162,6.94526138162,5.5396438244,6.94526138227,5.54304490817,6.94526138177,6.94526138176,6.94526138176,6.94526138217,6.94526138217,5.31204174631,6.94526138247,6.94526138247,6.94526138247,6.94526138247,5.17127817467,4.27215320979,1.61409445899,1.61409445899,1.61409445899,0.108487065,0,2.64245807441,2.03625292664,2.64245807471,2.02036528258,2.64245807438,2.64245807438,2.67875196191,4.70388779121,4.703887791295,4.703887791295,4.70388779121,6.42496742711,6.64907399812,6.52610113962,6.64907399809,6.64907399815,6.33978718195,6.64907399851,6.64907399851,6.64907399851,6.64907399851,6.64907399768,6.64907399768,6.64907399848,5.30446827528,4.91905264938,6.64173250024,6.03470683641,6.20084441594,5.552692966617,6.382789106917,6.947607393866,6.352290072666,6.947607393807,6.841927609017,6.726887121927,6.824128370617,6.559368551877,6.947607393807,6.418775891507,6.033996437344,6.567481930887,9.123286853497,9.123286853537,9.123286853537,9.123286853537,9.123286853597,7.380363566797,8.296689275977,8.616498485027,9.123286854217,9.123286854307,9.123286854307,9.123286854237,9.123286854237,9.123286854217,9.123286854217,9.123286854277,9.123286854177,8.109881411977,9.123286854277,9.123286854277,9.123286854277,7.636318962277,9.123286853837,9.123286853837,7.915527479737,7.875287556737,8.682875156137,9.123286853737,9.123286853617,9.123286853617,7.566992325517,7.101343610317,11.184278262617,11.184278262713,11.184278262713,11.184278262717,11.184278262717,10.400238909417,7.599356458717,11.184278262517,11.184278262517,11.184278262617,10.890030760517,10.690607302517,11.184278262417,7.758883505017,8.365735080377,9.156121270207,11.184278262017,11.184278262017,9.574271744317,9.437985884017,11.184278262517,11.184278262517,11.184278262417,8.715420056527,10.811465820719,11.184278261927,11.184278261827,11.184278261827,11.184278261927,11.089854032327,8.629113283427,9.882227683267,11.184278262767,11.184278262767,9.093999080067,11.184278262767,11.184278262767,11.184278262637,11.184278262637,10.625162874167,11.184278262767,11.184278262967,11.184278262967,11.184278262867,11.184278262867,6.280340679417,6.060305866137
"t82",11.051624305447,11.866831720647,5.30061247667,6.66542285665,6.94526138238,6.94526138238,6.94526138235,6.36651825937,6.94526138202,6.94526138216,6.94526138216,6.94526138222,6.94526138222,5.28501143072,6.94526138244,6.94526138244,6.36126891822,5.98555461064,6.94526138204,5.97949745575,6.00337744195,3.9551593622,6.53952431714,4.54929331841,5.7156605871,5.4455023029,6.37520719435,6.94526138165,6.94526138165,5.53964382443,6.9452613823,5.5430449082,6.9452613818,6.94526138179,6.94526138179,6.9452613822,6.9452613822,5.31204174634,6.9452613825,6.9452613825,6.9452613825,6.9452613825,5.1712781747,4.27215320982,2.64245807442,2.64245807442,2.64245807442,2.59568091923,2.64245807441,0,0.79005453743,2.3997651397,1.90775609243,2.52984888423,2.52984888423,2.67875196194,4.70388779124,4.703887791325,4.703887791325,4.70388779124,6.42496742714,6.64907399815,6.52610113965,6.64907399812,6.64907399818,6.33978718198,6.64907399854,6.64907399854,6.64907399854,6.64907399854,6.64907399771,6.64907399771,6.64907399851,5.30446827531,4.91905264941,6.64173250027,6.03470683644,6.20084441597,5.552692966647,6.382789106947,6.947607393896,6.352290072696,6.947607393837,6.841927609047,6.726887121957,6.824128370647,6.559368551907,6.947607393837,6.418775891537,6.033996437374,6.567481930917,9.123286853527,9.123286853567,9.123286853567,9.123286853567,9.123286853627,7.380363566827,8.296689276007,8.616498485057,9.123286854247,9.123286854337,9.123286854337,9.123286854267,9.123286854267,9.123286854247,9.123286854247,9.123286854307,9.123286854207,8.109881412007,9.123286854307,9.123286854307,9.123286854307,7.636318962307,9.123286853867,9.123286853867,7.915527479767,7.875287556767,8.682875156167,9.123286853767,9.123286853647,9.123286853647,7.566992325547,7.101343610347,11.184278262647,11.184278262743,11.184278262743,11.184278262747,11.184278262747,10.400238909447,7.599356458747,11.184278262547,11.184278262547,11.184278262647,10.890030760547,10.690607302547,11.184278262447,7.758883505047,8.365735080407,9.156121270237,11.184278262047,11.184278262047,9.574271744347,9.437985884047,11.184278262547,11.184278262547,11.184278262447,8.715420056557,10.811465820749,11.184278261957,11.184278261857,11.184278261857,11.184278261957,11.089854032357,8.629113283457,9.882227683297,11.184278262797,11.184278262797,9.093999080097,11.184278262797,11.184278262797,11.184278262667,11.184278262667,10.625162874197,11.184278262797,11.184278262997,11.184278262997,11.184278262897,11.184278262897,6.280340679447,6.060305866167
"t83",10.445419157677,11.260626572877,4.6944073289,6.05921770888,6.33905623461,6.33905623461,6.33905623458,5.7603131116,6.33905623425,6.33905623439,6.33905623439,6.33905623445,6.33905623445,4.67880628295,6.33905623467,6.33905623467,5.75506377045,5.37934946287,6.33905623427,5.37329230798,5.39717229418,3.34895421443,5.93331916937,3.94308817064,5.10945543933,4.83929715513,5.76900204658,6.33905623388,6.33905623388,4.93343867666,6.33905623453,4.93683976043,6.33905623403,6.33905623402,6.33905623402,6.33905623443,6.33905623443,4.70583659857,6.33905623473,6.33905623473,6.33905623473,6.33905623473,4.56507302693,3.66594806205,2.03625292665,2.03625292665,2.03625292665,1.98947577146,2.03625292664,0.79005453743,0,1.79355999193,1.30155094466,1.92364373646,1.92364373646,2.07254681417,4.09768264347,4.097682643555,4.097682643555,4.09768264347,5.81876227937,6.04286885038,5.91989599188,6.04286885035,6.04286885041,5.73358203421,6.04286885077,6.04286885077,6.04286885077,6.04286885077,6.04286884994,6.04286884994,6.04286885074,4.69826312754,4.31284750164,6.0355273525,5.42850168867,5.5946392682,4.946487818877,5.776583959177,6.341402246126,5.746084924926,6.341402246067,6.235722461277,6.120681974187,6.217923222877,5.953163404137,6.341402246067,5.812570743767,5.427791289604,5.961276783147,8.517081705757,8.517081705797,8.517081705797,8.517081705797,8.517081705857,6.774158419057,7.690484128237,8.010293337287,8.517081706477,8.517081706567,8.517081706567,8.517081706497,8.517081706497,8.517081706477,8.517081706477,8.517081706537,8.517081706437,7.503676264237,8.517081706537,8.517081706537,8.517081706537,7.030113814537,8.517081706097,8.517081706097,7.309322331997,7.269082408997,8.076670008397,8.517081705997,8.517081705877,8.517081705877,6.960787177777,6.495138462577,10.578073114877,10.578073114973,10.578073114973,10.578073114977,10.578073114977,9.794033761677,6.993151310977,10.578073114777,10.578073114777,10.578073114877,10.283825612777,10.084402154777,10.578073114677,7.152678357277,7.759529932637,8.549916122467,10.578073114277,10.578073114277,8.968066596577,8.831780736277,10.578073114777,10.578073114777,10.578073114677,8.109214908787,10.205260672979,10.578073114187,10.578073114087,10.578073114087,10.578073114187,10.483648884587,8.022908135687,9.276022535527,10.578073115027,10.578073115027,8.487793932327,10.578073115027,10.578073115027,10.578073114897,10.578073114897,10.018957726427,10.578073115027,10.578073115227,10.578073115227,10.578073115127,10.578073115127,5.674135531677,5.454100718397
"t50",11.051624305747,11.866831720947,5.30061247697,6.66542285695,6.94526138268,6.94526138268,6.94526138265,6.36651825967,6.94526138232,6.94526138246,6.94526138246,6.94526138252,6.94526138252,5.28501143102,6.94526138274,6.94526138274,6.36126891852,5.98555461094,6.94526138234,5.97949745605,6.00337744225,3.9551593625,6.53952431744,4.54929331871,5.7156605874,5.4455023032,6.37520719465,6.94526138195,6.94526138195,5.53964382473,6.9452613826,5.5430449085,6.9452613821,6.94526138209,6.94526138209,6.9452613825,6.9452613825,5.31204174664,6.9452613828,6.9452613828,6.9452613828,6.9452613828,5.171278175,4.27215321012,2.64245807472,2.64245807472,2.64245807472,2.59568091953,2.64245807471,2.3997651397,1.79355999193,0,1.90775609273,2.52984888453,2.52984888453,2.67875196224,4.70388779154,4.703887791625,4.703887791625,4.70388779154,6.42496742744,6.64907399845,6.52610113995,6.64907399842,6.64907399848,6.33978718228,6.64907399884,6.64907399884,6.64907399884,6.64907399884,6.64907399801,6.64907399801,6.64907399881,5.30446827561,4.91905264971,6.64173250057,6.03470683674,6.20084441627,5.552692966947,6.382789107247,6.947607394196,6.352290072996,6.947607394137,6.841927609347,6.726887122257,6.824128370947,6.559368552207,6.947607394137,6.418775891837,6.033996437674,6.567481931217,9.123286853827,9.123286853867,9.123286853867,9.123286853867,9.123286853927,7.380363567127,8.296689276307,8.616498485357,9.123286854547,9.123286854637,9.123286854637,9.123286854567,9.123286854567,9.123286854547,9.123286854547,9.123286854607,9.123286854507,8.109881412307,9.123286854607,9.123286854607,9.123286854607,7.636318962607,9.123286854167,9.123286854167,7.915527480067,7.875287557067,8.682875156467,9.123286854067,9.123286853947,9.123286853947,7.566992325847,7.101343610647,11.184278262947,11.184278263043,11.184278263043,11.184278263047,11.184278263047,10.400238909747,7.599356459047,11.184278262847,11.184278262847,11.184278262947,10.890030760847,10.690607302847,11.184278262747,7.758883505347,8.365735080707,9.156121270537,11.184278262347,11.184278262347,9.574271744647,9.437985884347,11.184278262847,11.184278262847,11.184278262747,8.715420056857,10.811465821049,11.184278262257,11.184278262157,11.184278262157,11.184278262257,11.089854032657,8.629113283757,9.882227683597,11.184278263097,11.184278263097,9.093999080397,11.184278263097,11.184278263097,11.184278262967,11.184278262967,10.625162874497,11.184278263097,11.184278263297,11.184278263297,11.184278263197,11.184278263197,6.280340679747,6.060305866467
"t69",10.429531513617,11.244738928817,4.67851968484,6.04333006482,6.32316859055,6.32316859055,6.32316859052,5.74442546754,6.32316859019,6.32316859033,6.32316859033,6.32316859039,6.32316859039,4.66291863889,6.32316859061,6.32316859061,5.73917612639,5.36346181881,6.32316859021,5.35740466392,5.38128465012,3.33306657037,5.91743152531,3.92720052658,5.09356779527,4.82340951107,5.75311440252,6.32316858982,6.32316858982,4.9175510326,6.32316859047,4.92095211637,6.32316858997,6.32316858996,6.32316858996,6.32316859037,6.32316859037,4.68994895451,6.32316859067,6.32316859067,6.32316859067,6.32316859067,4.54918538287,3.65006041799,2.02036528259,2.02036528259,2.02036528259,1.9735881274,2.02036528258,1.90775609243,1.30155094466,1.90775609273,0,1.1228457118,1.1228457118,2.05665917011,4.08179499941,4.081794999495,4.081794999495,4.08179499941,5.80287463531,6.02698120632,5.90400834782,6.02698120629,6.02698120635,5.71769439015,6.02698120671,6.02698120671,6.02698120671,6.02698120671,6.02698120588,6.02698120588,6.02698120668,4.68237548348,4.29695985758,6.01963970844,5.41261404461,5.57875162414,4.930600174817,5.760696315117,6.325514602066,5.730197280866,6.325514602007,6.219834817217,6.104794330127,6.202035578817,5.937275760077,6.325514602007,5.796683099707,5.411903645544,5.945389139087,8.501194061697,8.501194061737,8.501194061737,8.501194061737,8.501194061797,6.758270774997,7.674596484177,7.994405693227,8.501194062417,8.501194062507,8.501194062507,8.501194062437,8.501194062437,8.501194062417,8.501194062417,8.501194062477,8.501194062377,7.487788620177,8.501194062477,8.501194062477,8.501194062477,7.014226170477,8.501194062037,8.501194062037,7.293434687937,7.253194764937,8.060782364337,8.501194061937,8.501194061817,8.501194061817,6.944899533717,6.479250818517,10.562185470817,10.562185470913,10.562185470913,10.562185470917,10.562185470917,9.778146117617,6.977263666917,10.562185470717,10.562185470717,10.562185470817,10.267937968717,10.068514510717,10.562185470617,7.136790713217,7.743642288577,8.534028478407,10.562185470217,10.562185470217,8.952178952517,8.815893092217,10.562185470717,10.562185470717,10.562185470617,8.093327264727,10.189373028919,10.562185470127,10.562185470027,10.562185470027,10.562185470127,10.467761240527,8.007020491627,9.260134891467,10.562185470967,10.562185470967,8.471906288267,10.562185470967,10.562185470967,10.562185470837,10.562185470837,10.003070082367,10.562185470967,10.562185471167,10.562185471167,10.562185471067,10.562185471067,5.658247887617,5.438213074337
"t92",11.051624305417,11.866831720617,5.30061247664,6.66542285662,6.94526138235,6.94526138235,6.94526138232,6.36651825934,6.94526138199,6.94526138213,6.94526138213,6.94526138219,6.94526138219,5.28501143069,6.94526138241,6.94526138241,6.36126891819,5.98555461061,6.94526138201,5.97949745572,6.00337744192,3.95515936217,6.53952431711,4.54929331838,5.71566058707,5.44550230287,6.37520719432,6.94526138162,6.94526138162,5.5396438244,6.94526138227,5.54304490817,6.94526138177,6.94526138176,6.94526138176,6.94526138217,6.94526138217,5.31204174631,6.94526138247,6.94526138247,6.94526138247,6.94526138247,5.17127817467,4.27215320979,2.64245807439,2.64245807439,2.64245807439,2.5956809192,2.64245807438,2.52984888423,1.92364373646,2.52984888453,1.1228457118,0,1.178646234,2.67875196191,4.70388779121,4.703887791295,4.703887791295,4.70388779121,6.42496742711,6.64907399812,6.52610113962,6.64907399809,6.64907399815,6.33978718195,6.64907399851,6.64907399851,6.64907399851,6.64907399851,6.64907399768,6.64907399768,6.64907399848,5.30446827528,4.91905264938,6.64173250024,6.03470683641,6.20084441594,5.552692966617,6.382789106917,6.947607393866,6.352290072666,6.947607393807,6.841927609017,6.726887121927,6.824128370617,6.559368551877,6.947607393807,6.418775891507,6.033996437344,6.567481930887,9.123286853497,9.123286853537,9.123286853537,9.123286853537,9.123286853597,7.380363566797,8.296689275977,8.616498485027,9.123286854217,9.123286854307,9.123286854307,9.123286854237,9.123286854237,9.123286854217,9.123286854217,9.123286854277,9.123286854177,8.109881411977,9.123286854277,9.123286854277,9.123286854277,7.636318962277,9.123286853837,9.123286853837,7.915527479737,7.875287556737,8.682875156137,9.123286853737,9.123286853617,9.123286853617,7.566992325517,7.101343610317,11.184278262617,11.184278262713,11.184278262713,11.184278262717,11.184278262717,10.400238909417,7.599356458717,11.184278262517,11.184278262517,11.184278262617,10.890030760517,10.690607302517,11.184278262417,7.758883505017,8.365735080377,9.156121270207,11.184278262017,11.184278262017,9.574271744317,9.437985884017,11.184278262517,11.184278262517,11.184278262417,8.715420056527,10.811465820719,11.184278261927,11.184278261827,11.184278261827,11.184278261927,11.089854032327,8.629113283427,9.882227683267,11.184278262767,11.184278262767,9.093999080067,11.184278262767,11.184278262767,11.184278262637,11.184278262637,10.625162874167,11.184278262767,11.184278262967,11.184278262967,11.184278262867,11.184278262867,6.280340679417,6.060305866137
