"","t1","t13","t25","t26","t123","t124","t57","t35","t71","t72","t45","t85","t86","t81","t82","t40","t106","t109","t110","t14","t21","t66","t67","t113","t114","t6","t115","t116","t104","t105","t119","t120","t101","t102","t76","t77","t70","t53","t73","t74","t68","t69","t117","t118","t37","t38","t60","t61","t17","t3","t4","t89","t90","t32","t111","t112","t78","t79","t75","t56","t87","t88","t11","t47","t48","t98","t103","t121","t122","t59","t49","t50","t91","t92","t10","t62","t63","t22","t51","t52","t107","t108","t34","t33","t12","t2","t15","t27","t43","t44","t20","t23","t93","t94","t39","t24","t28","t96","t97","t95","t80","t9","t58","t83","t84","t36","t46","t64","t65","t16","t5","t18","t19","t54","t55","t41","t8","t7","t29","t99","t100","t42","t30","t31"
"t48",6.14632222471,8.63339312231,8.41380658997,9.18686990641,9.18686990635,9.18686990635,9.18686990633,8.57043003133,9.18686990643,9.18686990643,9.18686990645,9.18686990645,9.18686990645,9.18686990649,9.18686990649,9.18686990649,9.1537415025,9.186869906438,9.186869906438,9.18686990623,9.18686990643,9.18686990643,9.18686990643,9.18686990643,9.18686990643,7.77496604321,9.18686990654,9.18686990654,9.18686990651,9.18686990651,9.18686990659,9.18686990659,9.18686990651,9.18686990651,9.18686990653,9.18686990653,9.18686990651,9.18686990651,9.18686990652,9.18686990652,9.18686990656,9.18686990656,9.18686990649,9.18686990649,9.10769787601,8.88021392301,9.18686990651,9.18686990651,8.18964872494,6.77591464871,7.41928829461,3.28237498726,3.28237498726,3.28237498736,3.28237498734,3.28237498734,3.282374987353,3.282374987353,3.28237498736,3.28237498736,3.28237498776,3.28237498776,2.0410438285,0.8431679768,0,2.80300544926,2.80300544922,2.80300544925,2.80300544925,2.80300544926,2.8030054493,2.8030054493,9.13224398326,9.13224398326,8.20507907616,9.13224398266,9.13224398266,9.13224398296,9.13224398297,9.13224398297,9.13224398296,9.13224398296,9.13224398299,9.13224398296,8.23494408726,6.20447718059,8.13880454956,9.13224398356,9.13224398356,9.13224398356,9.13224398356,9.13224398306,9.13224398306,9.13224398306,9.13224398306,8.93549910456,9.13224398309,9.13224398305,9.13224398305,9.13224398305,9.13224398309,9.13224398316,8.93533308966,8.94618757582,9.13224398356,9.13224398356,9.13224398356,9.13224398366,9.13224398366,9.13224398346,7.15842215496,8.32248759576,9.13224398356,9.13224398356,9.13224398356,9.13224398356,7.38394597166,9.13224398366,9.66374834601,9.66374834601,9.56159122386,9.66374834601,9.66374834681,9.66374834681
"t98",6.30745398665,8.79452488425,8.57493835191,9.34800166835,9.34800166829,9.34800166829,9.34800166827,8.73156179327,9.34800166837,9.34800166837,9.34800166839,9.34800166839,9.34800166839,9.34800166843,9.34800166843,9.34800166843,9.31487326444,9.348001668378,9.348001668378,9.34800166817,9.34800166837,9.34800166837,9.34800166837,9.34800166837,9.34800166837,7.93609780515,9.34800166848,9.34800166848,9.34800166845,9.34800166845,9.34800166853,9.34800166853,9.34800166845,9.34800166845,9.34800166847,9.34800166847,9.34800166845,9.34800166845,9.34800166846,9.34800166846,9.3480016685,9.3480016685,9.34800166843,9.34800166843,9.26882963795,9.04134568495,9.34800166845,9.34800166845,8.35078048688,6.93704641065,7.58042005655,3.4435067492,3.4435067492,3.4435067493,3.44350674928,3.44350674928,3.443506749293,3.443506749293,3.4435067493,3.4435067493,3.4435067497,3.4435067497,2.39671327556,2.96413721126,2.80300544926,0,0.34659196136,0.34659196139,0.34659196139,0.796037286,1.03766674364,1.03766674364,9.2933757452,9.2933757452,8.3662108381,9.2933757446,9.2933757446,9.2933757449,9.29337574491,9.29337574491,9.2933757449,9.2933757449,9.29337574493,9.2933757449,8.3960758492,6.36560894253,8.2999363115,9.2933757455,9.2933757455,9.2933757455,9.2933757455,9.293375745,9.293375745,9.293375745,9.293375745,9.0966308665,9.29337574503,9.29337574499,9.29337574499,9.29337574499,9.29337574503,9.2933757451,9.0964648516,9.10731933776,9.2933757455,9.2933757455,9.2933757455,9.2933757456,9.2933757456,9.2933757454,7.3195539169,8.4836193577,9.2933757455,9.2933757455,9.2933757455,9.2933757455,7.5450777336,9.2933757456,9.82488010795,9.82488010795,9.7227229858,9.82488010795,9.82488010875,9.82488010875
"t103",6.30745398661,8.79452488421,8.57493835187,9.34800166831,9.34800166825,9.34800166825,9.34800166823,8.73156179323,9.34800166833,9.34800166833,9.34800166835,9.34800166835,9.34800166835,9.34800166839,9.34800166839,9.34800166839,9.3148732644,9.348001668338,9.348001668338,9.34800166813,9.34800166833,9.34800166833,9.34800166833,9.34800166833,9.34800166833,7.93609780511,9.34800166844,9.34800166844,9.34800166841,9.34800166841,9.34800166849,9.34800166849,9.34800166841,9.34800166841,9.34800166843,9.34800166843,9.34800166841,9.34800166841,9.34800166842,9.34800166842,9.34800166846,9.34800166846,9.34800166839,9.34800166839,9.26882963791,9.04134568491,9.34800166841,9.34800166841,8.35078048684,6.93704641061,7.58042005651,3.44350674916,3.44350674916,3.44350674926,3.44350674924,3.44350674924,3.443506749253,3.443506749253,3.44350674926,3.44350674926,3.44350674966,3.44350674966,2.39671327552,2.96413721122,2.80300544922,0.34659196136,0,0.26822218963,0.26822218963,0.79603728596,1.0376667436,1.0376667436,9.29337574516,9.29337574516,8.36621083806,9.29337574456,9.29337574456,9.29337574486,9.29337574487,9.29337574487,9.29337574486,9.29337574486,9.29337574489,9.29337574486,8.39607584916,6.36560894249,8.29993631146,9.29337574546,9.29337574546,9.29337574546,9.29337574546,9.29337574496,9.29337574496,9.29337574496,9.29337574496,9.09663086646,9.29337574499,9.29337574495,9.29337574495,9.29337574495,9.29337574499,9.29337574506,9.09646485156,9.10731933772,9.29337574546,9.29337574546,9.29337574546,9.29337574556,9.29337574556,9.29337574536,7.31955391686,8.48361935766,9.29337574546,9.29337574546,9.29337574546,9.29337574546,7.54507773356,9.29337574556,9.82488010791,9.82488010791,9.72272298576,9.82488010791,9.82488010871,9.82488010871
"t121",6.30745398664,8.79452488424,8.5749383519,9.34800166834,9.34800166828,9.34800166828,9.34800166826,8.73156179326,9.34800166836,9.34800166836,9.34800166838,9.34800166838,9.34800166838,9.34800166842,9.34800166842,9.34800166842,9.31487326443,9.348001668368,9.348001668368,9.34800166816,9.34800166836,9.34800166836,9.34800166836,9.34800166836,9.34800166836,7.93609780514,9.34800166847,9.34800166847,9.34800166844,9.34800166844,9.34800166852,9.34800166852,9.34800166844,9.34800166844,9.34800166846,9.34800166846,9.34800166844,9.34800166844,9.34800166845,9.34800166845,9.34800166849,9.34800166849,9.34800166842,9.34800166842,9.26882963794,9.04134568494,9.34800166844,9.34800166844,8.35078048687,6.93704641064,7.58042005654,3.44350674919,3.44350674919,3.44350674929,3.44350674927,3.44350674927,3.443506749283,3.443506749283,3.44350674929,3.44350674929,3.44350674969,3.44350674969,2.39671327555,2.96413721125,2.80300544925,0.34659196139,0.26822218963,0,0.03466744046,0.79603728599,1.03766674363,1.03766674363,9.29337574519,9.29337574519,8.36621083809,9.29337574459,9.29337574459,9.29337574489,9.2933757449,9.2933757449,9.29337574489,9.29337574489,9.29337574492,9.29337574489,8.39607584919,6.36560894252,8.29993631149,9.29337574549,9.29337574549,9.29337574549,9.29337574549,9.29337574499,9.29337574499,9.29337574499,9.29337574499,9.09663086649,9.29337574502,9.29337574498,9.29337574498,9.29337574498,9.29337574502,9.29337574509,9.09646485159,9.10731933775,9.29337574549,9.29337574549,9.29337574549,9.29337574559,9.29337574559,9.29337574539,7.31955391689,8.48361935769,9.29337574549,9.29337574549,9.29337574549,9.29337574549,7.54507773359,9.29337574559,9.82488010794,9.82488010794,9.72272298579,9.82488010794,9.82488010874,9.82488010874
"t122",6.30745398664,8.79452488424,8.5749383519,9.34800166834,9.34800166828,9.34800166828,9.34800166826,8.73156179326,9.34800166836,9.34800166836,9.34800166838,9.34800166838,9.34800166838,9.34800166842,9.34800166842,9.34800166842,9.31487326443,9.348001668368,9.348001668368,9.34800166816,9.34800166836,9.34800166836,9.34800166836,9.34800166836,9.34800166836,7.93609780514,9.34800166847,9.34800166847,9.34800166844,9.34800166844,9.34800166852,9.34800166852,9.34800166844,9.34800166844,9.34800166846,9.34800166846,9.34800166844,9.34800166844,9.34800166845,9.34800166845,9.34800166849,9.34800166849,9.34800166842,9.34800166842,9.26882963794,9.04134568494,9.34800166844,9.34800166844,8.35078048687,6.93704641064,7.58042005654,3.44350674919,3.44350674919,3.44350674929,3.44350674927,3.44350674927,3.443506749283,3.443506749283,3.44350674929,3.44350674929,3.44350674969,3.44350674969,2.39671327555,2.96413721125,2.80300544925,0.34659196139,0.26822218963,0.03466744046,0,0.79603728599,1.03766674363,1.03766674363,9.29337574519,9.29337574519,8.36621083809,9.29337574459,9.29337574459,9.29337574489,9.2933757449,9.2933757449,9.29337574489,9.29337574489,9.29337574492,9.29337574489,8.39607584919,6.36560894252,8.29993631149,9.29337574549,9.29337574549,9.29337574549,9.29337574549,9.29337574499,9.29337574499,9.29337574499,9.29337574499,9.09663086649,9.29337574502,9.29337574498,9.29337574498,9.29337574498,9.29337574502,9.29337574509,9.09646485159,9.10731933775,9.29337574549,9.29337574549,9.29337574549,9.29337574559,9.29337574559,9.29337574539,7.31955391689,8.48361935769,9.29337574549,9.29337574549,9.29337574549,9.29337574549,7.54507773359,9.29337574559,9.82488010794,9.82488010794,9.72272298579,9.82488010794,9.82488010874,9.82488010874
"t59",6.30745398665,8.79452488425,8.57493835191,9.34800166835,9.34800166829,9.34800166829,9.34800166827,8.73156179327,9.34800166837,9.34800166837,9.34800166839,9.34800166839,9.34800166839,9.34800166843,9.34800166843,9.34800166843,9.31487326444,9.348001668378,9.348001668378,9.34800166817,9.34800166837,9.34800166837,9.34800166837,9.34800166837,9.34800166837,7.93609780515,9.34800166848,9.34800166848,9.34800166845,9.34800166845,9.34800166853,9.34800166853,9.34800166845,9.34800166845,9.34800166847,9.34800166847,9.34800166845,9.34800166845,9.34800166846,9.34800166846,9.3480016685,9.3480016685,9.34800166843,9.34800166843,9.26882963795,9.04134568495,9.34800166845,9.34800166845,8.35078048688,6.93704641065,7.58042005655,3.4435067492,3.4435067492,3.4435067493,3.44350674928,3.44350674928,3.443506749293,3.443506749293,3.4435067493,3.4435067493,3.4435067497,3.4435067497,2.39671327556,2.96413721126,2.80300544926,0.796037286,0.79603728596,0.79603728599,0.79603728599,0,1.03766674364,1.03766674364,9.2933757452,9.2933757452,8.3662108381,9.2933757446,9.2933757446,9.2933757449,9.29337574491,9.29337574491,9.2933757449,9.2933757449,9.29337574493,9.2933757449,8.3960758492,6.36560894253,8.2999363115,9.2933757455,9.2933757455,9.2933757455,9.2933757455,9.293375745,9.293375745,9.293375745,9.293375745,9.0966308665,9.29337574503,9.29337574499,9.29337574499,9.29337574499,9.29337574503,9.2933757451,9.0964648516,9.10731933776,9.2933757455,9.2933757455,9.2933757455,9.2933757456,9.2933757456,9.2933757454,7.3195539169,8.4836193577,9.2933757455,9.2933757455,9.2933757455,9.2933757455,7.5450777336,9.2933757456,9.82488010795,9.82488010795,9.7227229858,9.82488010795,9.82488010875,9.82488010875
"t49",6.30745398669,8.79452488429,8.57493835195,9.34800166839,9.34800166833,9.34800166833,9.34800166831,8.73156179331,9.34800166841,9.34800166841,9.34800166843,9.34800166843,9.34800166843,9.34800166847,9.34800166847,9.34800166847,9.31487326448,9.348001668418,9.348001668418,9.34800166821,9.34800166841,9.34800166841,9.34800166841,9.34800166841,9.34800166841,7.93609780519,9.34800166852,9.34800166852,9.34800166849,9.34800166849,9.34800166857,9.34800166857,9.34800166849,9.34800166849,9.34800166851,9.34800166851,9.34800166849,9.34800166849,9.3480016685,9.3480016685,9.34800166854,9.34800166854,9.34800166847,9.34800166847,9.26882963799,9.04134568499,9.34800166849,9.34800166849,8.35078048692,6.93704641069,7.58042005659,3.44350674924,3.44350674924,3.44350674934,3.44350674932,3.44350674932,3.443506749333,3.443506749333,3.44350674934,3.44350674934,3.44350674974,3.44350674974,2.3967132756,2.9641372113,2.8030054493,1.03766674364,1.0376667436,1.03766674363,1.03766674363,1.03766674364,0,0.9744836934,9.29337574524,9.29337574524,8.36621083814,9.29337574464,9.29337574464,9.29337574494,9.29337574495,9.29337574495,9.29337574494,9.29337574494,9.29337574497,9.29337574494,8.39607584924,6.36560894257,8.29993631154,9.29337574554,9.29337574554,9.29337574554,9.29337574554,9.29337574504,9.29337574504,9.29337574504,9.29337574504,9.09663086654,9.29337574507,9.29337574503,9.29337574503,9.29337574503,9.29337574507,9.29337574514,9.09646485164,9.1073193378,9.29337574554,9.29337574554,9.29337574554,9.29337574564,9.29337574564,9.29337574544,7.31955391694,8.48361935774,9.29337574554,9.29337574554,9.29337574554,9.29337574554,7.54507773364,9.29337574564,9.82488010799,9.82488010799,9.72272298584,9.82488010799,9.82488010879,9.82488010879
"t50",6.30745398669,8.79452488429,8.57493835195,9.34800166839,9.34800166833,9.34800166833,9.34800166831,8.73156179331,9.34800166841,9.34800166841,9.34800166843,9.34800166843,9.34800166843,9.34800166847,9.34800166847,9.34800166847,9.31487326448,9.348001668418,9.348001668418,9.34800166821,9.34800166841,9.34800166841,9.34800166841,9.34800166841,9.34800166841,7.93609780519,9.34800166852,9.34800166852,9.34800166849,9.34800166849,9.34800166857,9.34800166857,9.34800166849,9.34800166849,9.34800166851,9.34800166851,9.34800166849,9.34800166849,9.3480016685,9.3480016685,9.34800166854,9.34800166854,9.34800166847,9.34800166847,9.26882963799,9.04134568499,9.34800166849,9.34800166849,8.35078048692,6.93704641069,7.58042005659,3.44350674924,3.44350674924,3.44350674934,3.44350674932,3.44350674932,3.443506749333,3.443506749333,3.44350674934,3.44350674934,3.44350674974,3.44350674974,2.3967132756,2.9641372113,2.8030054493,1.03766674364,1.0376667436,1.03766674363,1.03766674363,1.03766674364,0.9744836934,0,9.29337574524,9.29337574524,8.36621083814,9.29337574464,9.29337574464,9.29337574494,9.29337574495,9.29337574495,9.29337574494,9.29337574494,9.29337574497,9.29337574494,8.39607584924,6.36560894257,8.29993631154,9.29337574554,9.29337574554,9.29337574554,9.29337574554,9.29337574504,9.29337574504,9.29337574504,9.29337574504,9.09663086654,9.29337574507,9.29337574503,9.29337574503,9.29337574503,9.29337574507,9.29337574514,9.09646485164,9.1073193378,9.29337574554,9.29337574554,9.29337574554,9.29337574564,9.29337574564,9.29337574544,7.31955391694,8.48361935774,9.29337574554,9.29337574554,9.29337574554,9.29337574554,7.54507773364,9.29337574564,9.82488010799,9.82488010799,9.72272298584,9.82488010799,9.82488010879,9.82488010879
"t91",6.30745398665,8.79452488425,8.57493835191,9.34800166835,9.34800166829,9.34800166829,9.34800166827,8.73156179327,9.34800166837,9.34800166837,9.34800166839,9.34800166839,9.34800166839,9.34800166843,9.34800166843,9.34800166843,9.31487326444,9.348001668378,9.348001668378,9.34800166817,9.34800166837,9.34800166837,9.34800166837,9.34800166837,9.34800166837,7.93609780515,9.34800166848,9.34800166848,9.34800166845,9.34800166845,9.34800166853,9.34800166853,9.34800166845,9.34800166845,9.34800166847,9.34800166847,9.34800166845,9.34800166845,9.34800166846,9.34800166846,9.3480016685,9.3480016685,9.34800166843,9.34800166843,9.26882963795,9.04134568495,9.34800166845,9.34800166845,8.35078048688,6.93704641065,7.58042005655,9.2933757452,9.2933757452,9.2933757453,9.29337574528,9.29337574528,9.293375745293,9.293375745293,9.2933757453,9.2933757453,9.2933757457,9.2933757457,8.72595180956,9.29337574526,9.13224398326,9.2933757452,9.29337574516,9.29337574519,9.29337574519,9.2933757452,9.29337574524,9.29337574524,0,0.436758003,2.7198888739,3.6470537804,3.6470537804,4.6308278569,4.63082785691,4.63082785691,4.6308278569,4.6308278569,4.63082785693,4.6308278569,3.7335279612,2.99600105533,7.1860583703,8.1794978043,8.1794978043,8.1794978043,8.1794978043,8.1794978038,8.1794978038,8.1794978038,8.1794978038,7.9827529253,8.17949780383,8.17949780379,8.17949780379,8.17949780379,8.17949780383,8.1794978039,7.9825869104,7.99344139656,8.1794978043,8.1794978043,8.1794978043,8.1794978044,8.1794978044,8.1794978042,6.2056759757,7.3697414165,8.1794978043,8.1794978043,8.1794978043,8.1794978043,6.4311997924,8.1794978044,9.82488010795,9.82488010795,9.7227229858,9.82488010795,9.82488010875,9.82488010875
"t92",6.30745398665,8.79452488425,8.57493835191,9.34800166835,9.34800166829,9.34800166829,9.34800166827,8.73156179327,9.34800166837,9.34800166837,9.34800166839,9.34800166839,9.34800166839,9.34800166843,9.34800166843,9.34800166843,9.31487326444,9.348001668378,9.348001668378,9.34800166817,9.34800166837,9.34800166837,9.34800166837,9.34800166837,9.34800166837,7.93609780515,9.34800166848,9.34800166848,9.34800166845,9.34800166845,9.34800166853,9.34800166853,9.34800166845,9.34800166845,9.34800166847,9.34800166847,9.34800166845,9.34800166845,9.34800166846,9.34800166846,9.3480016685,9.3480016685,9.34800166843,9.34800166843,9.26882963795,9.04134568495,9.34800166845,9.34800166845,8.35078048688,6.93704641065,7.58042005655,9.2933757452,9.2933757452,9.2933757453,9.29337574528,9.29337574528,9.293375745293,9.293375745293,9.2933757453,9.2933757453,9.2933757457,9.2933757457,8.72595180956,9.29337574526,9.13224398326,9.2933757452,9.29337574516,9.29337574519,9.29337574519,9.2933757452,9.29337574524,9.29337574524,0.436758003,0,2.7198888739,3.6470537804,3.6470537804,4.6308278569,4.63082785691,4.63082785691,4.6308278569,4.6308278569,4.63082785693,4.6308278569,3.7335279612,2.99600105533,7.1860583703,8.1794978043,8.1794978043,8.1794978043,8.1794978043,8.1794978038,8.1794978038,8.1794978038,8.1794978038,7.9827529253,8.17949780383,8.17949780379,8.17949780379,8.17949780379,8.17949780383,8.1794978039,7.9825869104,7.99344139656,8.1794978043,8.1794978043,8.1794978043,8.1794978044,8.1794978044,8.1794978042,6.2056759757,7.3697414165,8.1794978043,8.1794978043,8.1794978043,8.1794978043,6.4311997924,8.1794978044,9.82488010795,9.82488010795,9.7227229858,9.82488010795,9.82488010875,9.82488010875
"t10",5.38028907955,7.86735997715,7.64777344481,8.42083676125,8.42083676119,8.42083676119,8.42083676117,7.80439688617,8.42083676127,8.42083676127,8.42083676129,8.42083676129,8.42083676129,8.42083676133,8.42083676133,8.42083676133,8.38770835734,8.420836761278,8.420836761278,8.42083676107,8.42083676127,8.42083676127,8.42083676127,8.42083676127,8.42083676127,7.00893289805,8.42083676138,8.42083676138,8.42083676135,8.42083676135,8.42083676143,8.42083676143,8.42083676135,8.42083676135,8.42083676137,8.42083676137,8.42083676135,8.42083676135,8.42083676136,8.42083676136,8.4208367614,8.4208367614,8.42083676133,8.42083676133,8.34166473085,8.11418077785,8.42083676135,8.42083676135,7.42361557978,6.00988150355,6.65325514945,8.3662108381,8.3662108381,8.3662108382,8.36621083818,8.36621083818,8.366210838193,8.366210838193,8.3662108382,8.3662108382,8.3662108386,8.3662108386,7.79878690246,8.36621083816,8.20507907616,8.3662108381,8.36621083806,8.36621083809,8.36621083809,8.3662108381,8.36621083814,8.36621083814,2.7198888739,2.7198888739,0,2.0761040329,2.0761040329,3.7036629498,3.70366294981,3.70366294981,3.7036629498,3.7036629498,3.70366294983,3.7036629498,2.8063630541,2.06883614823,6.2588934632,7.2523328972,7.2523328972,7.2523328972,7.2523328972,7.2523328967,7.2523328967,7.2523328967,7.2523328967,7.0555880182,7.25233289673,7.25233289669,7.25233289669,7.25233289669,7.25233289673,7.2523328968,7.0554220033,7.06627648946,7.2523328972,7.2523328972,7.2523328972,7.2523328973,7.2523328973,7.2523328971,5.2785110686,6.4425765094,7.2523328972,7.2523328972,7.2523328972,7.2523328972,5.5040348853,7.2523328973,8.89771520085,8.89771520085,8.7955580787,8.89771520085,8.89771520165,8.89771520165
"t62",6.30745398605,8.79452488365,8.57493835131,9.34800166775,9.34800166769,9.34800166769,9.34800166767,8.73156179267,9.34800166777,9.34800166777,9.34800166779,9.34800166779,9.34800166779,9.34800166783,9.34800166783,9.34800166783,9.31487326384,9.348001667778,9.348001667778,9.34800166757,9.34800166777,9.34800166777,9.34800166777,9.34800166777,9.34800166777,7.93609780455,9.34800166788,9.34800166788,9.34800166785,9.34800166785,9.34800166793,9.34800166793,9.34800166785,9.34800166785,9.34800166787,9.34800166787,9.34800166785,9.34800166785,9.34800166786,9.34800166786,9.3480016679,9.3480016679,9.34800166783,9.34800166783,9.26882963735,9.04134568435,9.34800166785,9.34800166785,8.35078048628,6.93704641005,7.58042005595,9.2933757446,9.2933757446,9.2933757447,9.29337574468,9.29337574468,9.293375744693,9.293375744693,9.2933757447,9.2933757447,9.2933757451,9.2933757451,8.72595180896,9.29337574466,9.13224398266,9.2933757446,9.29337574456,9.29337574459,9.29337574459,9.2933757446,9.29337574464,9.29337574464,3.6470537804,3.6470537804,2.0761040329,0,0.7441057034,4.6308278563,4.63082785631,4.63082785631,4.6308278563,4.6308278563,4.63082785633,4.6308278563,3.7335279606,2.99600105473,7.1860583697,8.1794978037,8.1794978037,8.1794978037,8.1794978037,8.1794978032,8.1794978032,8.1794978032,8.1794978032,7.9827529247,8.17949780323,8.17949780319,8.17949780319,8.17949780319,8.17949780323,8.1794978033,7.9825869098,7.99344139596,8.1794978037,8.1794978037,8.1794978037,8.1794978038,8.1794978038,8.1794978036,6.2056759751,7.3697414159,8.1794978037,8.1794978037,8.1794978037,8.1794978037,6.4311997918,8.1794978038,9.82488010735,9.82488010735,9.7227229852,9.82488010735,9.82488010815,9.82488010815
"t63",6.30745398605,8.79452488365,8.57493835131,9.34800166775,9.34800166769,9.34800166769,9.34800166767,8.73156179267,9.34800166777,9.34800166777,9.34800166779,9.34800166779,9.34800166779,9.34800166783,9.34800166783,9.34800166783,9.31487326384,9.348001667778,9.348001667778,9.34800166757,9.34800166777,9.34800166777,9.34800166777,9.34800166777,9.34800166777,7.93609780455,9.34800166788,9.34800166788,9.34800166785,9.34800166785,9.34800166793,9.34800166793,9.34800166785,9.34800166785,9.34800166787,9.34800166787,9.34800166785,9.34800166785,9.34800166786,9.34800166786,9.3480016679,9.3480016679,9.34800166783,9.34800166783,9.26882963735,9.04134568435,9.34800166785,9.34800166785,8.35078048628,6.93704641005,7.58042005595,9.2933757446,9.2933757446,9.2933757447,9.29337574468,9.29337574468,9.293375744693,9.293375744693,9.2933757447,9.2933757447,9.2933757451,9.2933757451,8.72595180896,9.29337574466,9.13224398266,9.2933757446,9.29337574456,9.29337574459,9.29337574459,9.2933757446,9.29337574464,9.29337574464,3.6470537804,3.6470537804,2.0761040329,0.7441057034,0,4.6308278563,4.63082785631,4.63082785631,4.6308278563,4.6308278563,4.63082785633,4.6308278563,3.7335279606,2.99600105473,7.1860583697,8.1794978037,8.1794978037,8.1794978037,8.1794978037,8.1794978032,8.1794978032,8.1794978032,8.1794978032,7.9827529247,8.17949780323,8.17949780319,8.17949780319,8.17949780319,8.17949780323,8.1794978033,7.9825869098,7.99344139596,8.1794978037,8.1794978037,8.1794978037,8.1794978038,8.1794978038,8.1794978036,6.2056759751,7.3697414159,8.1794978037,8.1794978037,8.1794978037,8.1794978037,6.4311997918,8.1794978038,9.82488010735,9.82488010735,9.7227229852,9.82488010735,9.82488010815,9.82488010815
"t22",6.30745398635,8.79452488395,8.57493835161,9.34800166805,9.34800166799,9.34800166799,9.34800166797,8.73156179297,9.34800166807,9.34800166807,9.34800166809,9.34800166809,9.34800166809,9.34800166813,9.34800166813,9.34800166813,9.31487326414,9.348001668078,9.348001668078,9.34800166787,9.34800166807,9.34800166807,9.34800166807,9.34800166807,9.34800166807,7.93609780485,9.34800166818,9.34800166818,9.34800166815,9.34800166815,9.34800166823,9.34800166823,9.34800166815,9.34800166815,9.34800166817,9.34800166817,9.34800166815,9.34800166815,9.34800166816,9.34800166816,9.3480016682,9.3480016682,9.34800166813,9.34800166813,9.26882963765,9.04134568465,9.34800166815,9.34800166815,8.35078048658,6.93704641035,7.58042005625,9.2933757449,9.2933757449,9.293375745,9.29337574498,9.29337574498,9.293375744993,9.293375744993,9.293375745,9.293375745,9.2933757454,9.2933757454,8.72595180926,9.29337574496,9.13224398296,9.2933757449,9.29337574486,9.29337574489,9.29337574489,9.2933757449,9.29337574494,9.29337574494,4.6308278569,4.6308278569,3.7036629498,4.6308278563,4.6308278563,0,1.83791587841,1.83791587841,1.8379158784,1.8379158784,1.83791587843,1.8379158784,1.7773100197,2.99600105503,7.18605837,8.179497804,8.179497804,8.179497804,8.179497804,8.1794978035,8.1794978035,8.1794978035,8.1794978035,7.982752925,8.17949780353,8.17949780349,8.17949780349,8.17949780349,8.17949780353,8.1794978036,7.9825869101,7.99344139626,8.179497804,8.179497804,8.179497804,8.1794978041,8.1794978041,8.1794978039,6.2056759754,7.3697414162,8.179497804,8.179497804,8.179497804,8.179497804,6.4311997921,8.1794978041,9.82488010765,9.82488010765,9.7227229855,9.82488010765,9.82488010845,9.82488010845
"t51",6.30745398636,8.79452488396,8.57493835162,9.34800166806,9.348001668,9.348001668,9.34800166798,8.73156179298,9.34800166808,9.34800166808,9.3480016681,9.3480016681,9.3480016681,9.34800166814,9.34800166814,9.34800166814,9.31487326415,9.348001668088,9.348001668088,9.34800166788,9.34800166808,9.34800166808,9.34800166808,9.34800166808,9.34800166808,7.93609780486,9.34800166819,9.34800166819,9.34800166816,9.34800166816,9.34800166824,9.34800166824,9.34800166816,9.34800166816,9.34800166818,9.34800166818,9.34800166816,9.34800166816,9.34800166817,9.34800166817,9.34800166821,9.34800166821,9.34800166814,9.34800166814,9.26882963766,9.04134568466,9.34800166816,9.34800166816,8.35078048659,6.93704641036,7.58042005626,9.29337574491,9.29337574491,9.29337574501,9.29337574499,9.29337574499,9.293375745003,9.293375745003,9.29337574501,9.29337574501,9.29337574541,9.29337574541,8.72595180927,9.29337574497,9.13224398297,9.29337574491,9.29337574487,9.2933757449,9.2933757449,9.29337574491,9.29337574495,9.29337574495,4.63082785691,4.63082785691,3.70366294981,4.63082785631,4.63082785631,1.83791587841,0,0.9290064046,1.14422057119,1.14422057119,1.29464545178,1.33876802001,1.77731001971,2.99600105504,7.18605837001,8.17949780401,8.17949780401,8.17949780401,8.17949780401,8.17949780351,8.17949780351,8.17949780351,8.17949780351,7.98275292501,8.17949780354,8.1794978035,8.1794978035,8.1794978035,8.17949780354,8.17949780361,7.98258691011,7.99344139627,8.17949780401,8.17949780401,8.17949780401,8.17949780411,8.17949780411,8.17949780391,6.20567597541,7.36974141621,8.17949780401,8.17949780401,8.17949780401,8.17949780401,6.43119979211,8.17949780411,9.82488010766,9.82488010766,9.72272298551,9.82488010766,9.82488010846,9.82488010846
