,Ev Model,phylopars,picante,phylnn_fill_means,linear_eigenvecs,linear_umap,linear_autoencoded,xgb_eigenvecs,xgb_umap,xgb_autoencoded,EV Model,Missing Type
87,BMT,0.5627627108656192,0.5638081284171835,0.5694641075210256,0.5689019480534603,0.4596262371548295,0.5835372992770427,0.5402474270751652,0.49367211865981614,0.568626944018521,BMT,phyloNa
88,BMT,0.4158302577197044,0.4249791848943184,0.23683316620390854,0.8574877082952561,0.4830231094081013,1.3650592494885339,0.49894947357598785,0.30529401014702817,0.663048865856717,BMT,phyloNa
89,BMT,0.502865792496547,0.5232407733643234,1.1555221244754033,0.4091776341677081,0.5864763694600037,0.40196713902822623,0.5971863180560024,0.43727468281463644,0.5579985846665785,BMT,phyloNa
90,BMT,0.3676670644648531,0.38938420838504273,0.6455090379245233,0.6473777592459775,0.5618349825978866,0.4655865393612143,0.532999941308331,0.41379843026381824,0.47828443797270337,BMT,phyloNa
91,BMT,0.40055928290159415,0.43306583945796084,1.2634715502130909,0.6246763940058194,0.6359800201112409,0.4305325544010438,0.480281432153408,0.6349776899704195,0.3836642945211912,BMT,phyloNa
92,BMT,0.4903779057963359,0.4904421017291246,0.46737055668226607,0.5938456715750311,0.6342759610356031,1.6125861193950972,0.5142304292202619,0.5755284495895655,0.5052024678684495,BMT,phyloNa
93,BMT,0.5796126314560263,0.5777785257714052,0.4892650504139787,0.6642424001502591,0.6776456317519333,0.6831144325149994,0.4659495062690757,0.5950646687014167,0.5830627799607855,BMT,phyloNa
94,BMT,0.6593768585459945,0.6195753367266674,0.4453196180912954,0.39535889020110726,0.8123687411529991,0.2873310384700215,0.6426302907122606,0.38380562740308816,1.7973289507122605,BMT,phyloNa
95,BMT,0.5719136851520158,0.5653959314271259,0.8623908735450702,0.8004827257781655,0.6735053114508985,0.5022003803594121,0.7093997852164028,0.6197224952164028,0.6153145676072087,BMT,phyloNa
96,BMT,0.8507621790953157,0.8517483904542509,1.01993530775396,1.2799979088820768,1.160803057827952,1.3626278968722747,0.8416995077539596,1.0474246974720398,1.0020281804720397,BMT,phyloNa
97,BMT,1.3927920169578443,1.3927917934456453,1.9961369099882844,17.4128136635144,0.501671851202093,2.166060839822549,1.4044007259894562,1.0415029352831298,1.5036816909894561,BMT,phyloNa
98,BMT,0.673007351345204,0.6331991107337258,1.0750353238798278,0.7085556455242764,0.9890136229503949,1.0467782161062813,0.6400713242310369,0.6513021933715224,0.7163665119105345,BMT,phyloNa
99,BMT,0.4871124984508774,0.509813464194567,0.641617589777615,0.5033272357289048,0.43505113212155333,0.6192528483440137,0.573135578707912,0.5106901465603604,0.6774797874265417,BMT,phyloNa
