"","t1","t6","t10","t24","t25","t85","t86","t84","t7","t21","t22","t46","t91","t92","t62","t2","t8","t40","t78","t79","t106","t107","t71","t37","t38","t31","t108","t109","t93","t59","t39","t36","t17","t55","t76","t77","t121","t122","t13","t111","t112","t110","t32","t20","t33","t34","t14","t15","t16","t26","t27","t41","t113","t114","t83","t117","t118","t60","t87","t88","t68","t80","t81","t104","t105","t29","t30","t11","t12","t102","t103","t5","t51","t52","t94","t95","t100","t101","t63","t49","t74","t75","t96","t97","t67","t47","t48","t58","t72","t73","t61","t64","t115","t116","t65","t66","t9","t42","t43","t53","t54","t35","t56","t57","t119","t120","t82","t19","t89","t90","t18","t23","t69","t70","t50","t44","t45","t98","t99","t28","t3","t4"
"t88",5.59321112137,8.35760842727,8.58004619417,9.39167276574,9.39167276574,9.39167276572,9.39167276572,9.39167276577,9.39167276626,9.39167276576,9.39167276576,9.39167276586,9.39167276596,9.39167276596,9.39167276586,4.15443633927,2.31778332437,3.42945143817,3.46383264197,3.46383264197,3.46383264194,3.46383264194,3.46383264198,3.46383264192,3.46383264192,3.46383264197,3.46383264204,3.43929241147,3.46383264208,3.46383264198,3.46383264198,3.36874225294,3.46383264191,3.46383264191,3.46383264181,3.46383264181,3.4638326419451,3.4638326419451,3.463832642,3.46383264207,3.46383264207,3.46383264207,3.2860570604,3.463832642,3.463832642,3.463832642,2.0179283677,2.01792836778,2.01792836778,1.9863286764,1.9863286764,1.1413733829,1.14137338285,1.14137338285,1.14137338286,1.1413733828,1.1413733828,0.6863919222,0.2980979238,0,6.05856719957,6.05856719957,6.05856719957,6.05856719967,6.05856719967,5.88614048157,6.05856719997,5.81842677219,5.06479995639,6.05856719997,6.05856719997,6.05856719987,6.05856720007,5.87721072747,5.99611534526,6.05856719961,6.05856719961,6.05856719961,6.05856719967,6.05856720017,5.85550984839,6.05856720027,6.05856720017,6.05856720017,6.05856720027,7.02085465357,7.02085465357,7.02085465367,7.02085465365,7.02085465365,7.02085465363,7.02085465364,7.02085465365,7.02085465365,7.02085465371,7.02085465371,7.02085465417,7.02085465367,6.81428528827,7.02085465357,7.02085465357,6.605698189173,6.900155629473,7.020854653573,7.020854653621,7.020854653621,7.02085465359,7.02085465356,7.02085465356,7.02085465356,6.32704207849,7.02085465367,7.02085465353,7.02085465353,7.02085465357,7.02085465357,7.02085465357,7.02085465397,7.02085465397,6.79042054947,5.05505835207,4.87252323997
"t68",5.593211121,8.3576084269,8.5800461938,9.39167276537,9.39167276537,9.39167276535,9.39167276535,9.3916727654,9.39167276589,9.39167276539,9.39167276539,9.39167276549,9.39167276559,9.39167276559,9.39167276549,4.9871660983,4.912517882,6.0241859958,6.0585671996,6.0585671996,6.05856719957,6.05856719957,6.05856719961,6.05856719955,6.05856719955,6.0585671996,6.05856719967,6.0340269691,6.05856719971,6.05856719961,6.05856719961,5.96347681057,6.05856719954,6.05856719954,6.05856719944,6.05856719944,6.0585671995751,6.0585671995751,6.05856719963,6.0585671997,6.0585671997,6.0585671997,5.88079161803,6.05856719963,6.05856719963,6.05856719963,6.05856719953,6.05856719961,6.05856719961,6.05856719957,6.05856719957,6.05856719967,6.05856719962,6.05856719962,6.05856719963,6.05856719957,6.05856719957,6.05856719957,6.05856719957,6.05856719957,0,0.612727456,0.612727456,1.5774685547,1.5774685547,4.1669229426,4.339349661,4.09920923322,3.34558241742,4.339349661,4.339349661,4.3393496609,5.3380026297,5.1566461571,5.27555077489,5.33800262924,5.33800262924,5.33800262924,5.3380026293,5.3380026298,5.13494527802,5.3380026299,5.3380026298,5.3380026298,5.3380026299,7.0208546532,7.0208546532,7.0208546533,7.02085465328,7.02085465328,7.02085465326,7.02085465327,7.02085465328,7.02085465328,7.02085465334,7.02085465334,7.0208546538,7.0208546533,6.8142852879,7.0208546532,7.0208546532,6.605698188803,6.900155629103,7.020854653203,7.020854653251,7.020854653251,7.02085465322,7.02085465319,7.02085465319,7.02085465319,6.32704207812,7.0208546533,7.02085465316,7.02085465316,7.0208546532,7.0208546532,7.0208546532,7.0208546536,7.0208546536,6.7904205491,5.0550583517,4.8725232396
"t80",5.593211121,8.3576084269,8.5800461938,9.39167276537,9.39167276537,9.39167276535,9.39167276535,9.3916727654,9.39167276589,9.39167276539,9.39167276539,9.39167276549,9.39167276559,9.39167276559,9.39167276549,4.9871660983,4.912517882,6.0241859958,6.0585671996,6.0585671996,6.05856719957,6.05856719957,6.05856719961,6.05856719955,6.05856719955,6.0585671996,6.05856719967,6.0340269691,6.05856719971,6.05856719961,6.05856719961,5.96347681057,6.05856719954,6.05856719954,6.05856719944,6.05856719944,6.0585671995751,6.0585671995751,6.05856719963,6.0585671997,6.0585671997,6.0585671997,5.88079161803,6.05856719963,6.05856719963,6.05856719963,6.05856719953,6.05856719961,6.05856719961,6.05856719957,6.05856719957,6.05856719967,6.05856719962,6.05856719962,6.05856719963,6.05856719957,6.05856719957,6.05856719957,6.05856719957,6.05856719957,0.612727456,0,0.3984528276,1.5774685547,1.5774685547,4.1669229426,4.339349661,4.09920923322,3.34558241742,4.339349661,4.339349661,4.3393496609,5.3380026297,5.1566461571,5.27555077489,5.33800262924,5.33800262924,5.33800262924,5.3380026293,5.3380026298,5.13494527802,5.3380026299,5.3380026298,5.3380026298,5.3380026299,7.0208546532,7.0208546532,7.0208546533,7.02085465328,7.02085465328,7.02085465326,7.02085465327,7.02085465328,7.02085465328,7.02085465334,7.02085465334,7.0208546538,7.0208546533,6.8142852879,7.0208546532,7.0208546532,6.605698188803,6.900155629103,7.020854653203,7.020854653251,7.020854653251,7.02085465322,7.02085465319,7.02085465319,7.02085465319,6.32704207812,7.0208546533,7.02085465316,7.02085465316,7.0208546532,7.0208546532,7.0208546532,7.0208546536,7.0208546536,6.7904205491,5.0550583517,4.8725232396
"t81",5.593211121,8.3576084269,8.5800461938,9.39167276537,9.39167276537,9.39167276535,9.39167276535,9.3916727654,9.39167276589,9.39167276539,9.39167276539,9.39167276549,9.39167276559,9.39167276559,9.39167276549,4.9871660983,4.912517882,6.0241859958,6.0585671996,6.0585671996,6.05856719957,6.05856719957,6.05856719961,6.05856719955,6.05856719955,6.0585671996,6.05856719967,6.0340269691,6.05856719971,6.05856719961,6.05856719961,5.96347681057,6.05856719954,6.05856719954,6.05856719944,6.05856719944,6.0585671995751,6.0585671995751,6.05856719963,6.0585671997,6.0585671997,6.0585671997,5.88079161803,6.05856719963,6.05856719963,6.05856719963,6.05856719953,6.05856719961,6.05856719961,6.05856719957,6.05856719957,6.05856719967,6.05856719962,6.05856719962,6.05856719963,6.05856719957,6.05856719957,6.05856719957,6.05856719957,6.05856719957,0.612727456,0.3984528276,0,1.5774685547,1.5774685547,4.1669229426,4.339349661,4.09920923322,3.34558241742,4.339349661,4.339349661,4.3393496609,5.3380026297,5.1566461571,5.27555077489,5.33800262924,5.33800262924,5.33800262924,5.3380026293,5.3380026298,5.13494527802,5.3380026299,5.3380026298,5.3380026298,5.3380026299,7.0208546532,7.0208546532,7.0208546533,7.02085465328,7.02085465328,7.02085465326,7.02085465327,7.02085465328,7.02085465328,7.02085465334,7.02085465334,7.0208546538,7.0208546533,6.8142852879,7.0208546532,7.0208546532,6.605698188803,6.900155629103,7.020854653203,7.020854653251,7.020854653251,7.02085465322,7.02085465319,7.02085465319,7.02085465319,6.32704207812,7.0208546533,7.02085465316,7.02085465316,7.0208546532,7.0208546532,7.0208546532,7.0208546536,7.0208546536,6.7904205491,5.0550583517,4.8725232396
"t104",5.5932111211,8.357608427,8.5800461939,9.39167276547,9.39167276547,9.39167276545,9.39167276545,9.3916727655,9.39167276599,9.39167276549,9.39167276549,9.39167276559,9.39167276569,9.39167276569,9.39167276559,4.9871660984,4.9125178821,6.0241859959,6.0585671997,6.0585671997,6.05856719967,6.05856719967,6.05856719971,6.05856719965,6.05856719965,6.0585671997,6.05856719977,6.0340269692,6.05856719981,6.05856719971,6.05856719971,5.96347681067,6.05856719964,6.05856719964,6.05856719954,6.05856719954,6.0585671996751,6.0585671996751,6.05856719973,6.0585671998,6.0585671998,6.0585671998,5.88079161813,6.05856719973,6.05856719973,6.05856719973,6.05856719963,6.05856719971,6.05856719971,6.05856719967,6.05856719967,6.05856719977,6.05856719972,6.05856719972,6.05856719973,6.05856719967,6.05856719967,6.05856719967,6.05856719967,6.05856719967,1.5774685547,1.5774685547,1.5774685547,0,0.2013838076,4.1669229427,4.3393496611,4.09920923332,3.34558241752,4.3393496611,4.3393496611,4.339349661,5.3380026298,5.1566461572,5.27555077499,5.33800262934,5.33800262934,5.33800262934,5.3380026294,5.3380026299,5.13494527812,5.33800263,5.3380026299,5.3380026299,5.33800263,7.0208546533,7.0208546533,7.0208546534,7.02085465338,7.02085465338,7.02085465336,7.02085465337,7.02085465338,7.02085465338,7.02085465344,7.02085465344,7.0208546539,7.0208546534,6.814285288,7.0208546533,7.0208546533,6.605698188903,6.900155629203,7.020854653303,7.020854653351,7.020854653351,7.02085465332,7.02085465329,7.02085465329,7.02085465329,6.32704207822,7.0208546534,7.02085465326,7.02085465326,7.0208546533,7.0208546533,7.0208546533,7.0208546537,7.0208546537,6.7904205492,5.0550583518,4.8725232397
"t105",5.5932111211,8.357608427,8.5800461939,9.39167276547,9.39167276547,9.39167276545,9.39167276545,9.3916727655,9.39167276599,9.39167276549,9.39167276549,9.39167276559,9.39167276569,9.39167276569,9.39167276559,4.9871660984,4.9125178821,6.0241859959,6.0585671997,6.0585671997,6.05856719967,6.05856719967,6.05856719971,6.05856719965,6.05856719965,6.0585671997,6.05856719977,6.0340269692,6.05856719981,6.05856719971,6.05856719971,5.96347681067,6.05856719964,6.05856719964,6.05856719954,6.05856719954,6.0585671996751,6.0585671996751,6.05856719973,6.0585671998,6.0585671998,6.0585671998,5.88079161813,6.05856719973,6.05856719973,6.05856719973,6.05856719963,6.05856719971,6.05856719971,6.05856719967,6.05856719967,6.05856719977,6.05856719972,6.05856719972,6.05856719973,6.05856719967,6.05856719967,6.05856719967,6.05856719967,6.05856719967,1.5774685547,1.5774685547,1.5774685547,0.2013838076,0,4.1669229427,4.3393496611,4.09920923332,3.34558241752,4.3393496611,4.3393496611,4.339349661,5.3380026298,5.1566461572,5.27555077499,5.33800262934,5.33800262934,5.33800262934,5.3380026294,5.3380026299,5.13494527812,5.33800263,5.3380026299,5.3380026299,5.33800263,7.0208546533,7.0208546533,7.0208546534,7.02085465338,7.02085465338,7.02085465336,7.02085465337,7.02085465338,7.02085465338,7.02085465344,7.02085465344,7.0208546539,7.0208546534,6.814285288,7.0208546533,7.0208546533,6.605698188903,6.900155629203,7.020854653303,7.020854653351,7.020854653351,7.02085465332,7.02085465329,7.02085465329,7.02085465329,6.32704207822,7.0208546534,7.02085465326,7.02085465326,7.0208546533,7.0208546533,7.0208546533,7.0208546537,7.0208546537,6.7904205492,5.0550583518,4.8725232397
"t29",5.420784403,8.1851817089,8.4076194758,9.21924604737,9.21924604737,9.21924604735,9.21924604735,9.2192460474,9.21924604789,9.21924604739,9.21924604739,9.21924604749,9.21924604759,9.21924604759,9.21924604749,4.8147393803,4.740091164,5.8517592778,5.8861404816,5.8861404816,5.88614048157,5.88614048157,5.88614048161,5.88614048155,5.88614048155,5.8861404816,5.88614048167,5.8616002511,5.88614048171,5.88614048161,5.88614048161,5.79105009257,5.88614048154,5.88614048154,5.88614048144,5.88614048144,5.8861404815751,5.8861404815751,5.88614048163,5.8861404817,5.8861404817,5.8861404817,5.70836490003,5.88614048163,5.88614048163,5.88614048163,5.88614048153,5.88614048161,5.88614048161,5.88614048157,5.88614048157,5.88614048167,5.88614048162,5.88614048162,5.88614048163,5.88614048157,5.88614048157,5.88614048157,5.88614048157,5.88614048157,4.1669229426,4.1669229426,4.1669229426,4.1669229427,4.1669229427,0,1.2080708362,3.58968811242,2.83606129662,3.8298285402,3.8298285402,3.8298285401,5.1655759117,4.9842194391,5.10312405689,5.16557591124,5.16557591124,5.16557591124,5.1655759113,5.1655759118,4.96251856002,5.1655759119,5.1655759118,5.1655759118,5.1655759119,6.8484279352,6.8484279352,6.8484279353,6.84842793528,6.84842793528,6.84842793526,6.84842793527,6.84842793528,6.84842793528,6.84842793534,6.84842793534,6.8484279358,6.8484279353,6.6418585699,6.8484279352,6.8484279352,6.433271470803,6.727728911103,6.848427935203,6.848427935251,6.848427935251,6.84842793522,6.84842793519,6.84842793519,6.84842793519,6.15461536012,6.8484279353,6.84842793516,6.84842793516,6.8484279352,6.8484279352,6.8484279352,6.8484279356,6.8484279356,6.6179938311,4.8826316337,4.7000965216
"t30",5.5932111214,8.3576084273,8.5800461942,9.39167276577,9.39167276577,9.39167276575,9.39167276575,9.3916727658,9.39167276629,9.39167276579,9.39167276579,9.39167276589,9.39167276599,9.39167276599,9.39167276589,4.9871660987,4.9125178824,6.0241859962,6.0585672,6.0585672,6.05856719997,6.05856719997,6.05856720001,6.05856719995,6.05856719995,6.0585672,6.05856720007,6.0340269695,6.05856720011,6.05856720001,6.05856720001,5.96347681097,6.05856719994,6.05856719994,6.05856719984,6.05856719984,6.0585671999751,6.0585671999751,6.05856720003,6.0585672001,6.0585672001,6.0585672001,5.88079161843,6.05856720003,6.05856720003,6.05856720003,6.05856719993,6.05856720001,6.05856720001,6.05856719997,6.05856719997,6.05856720007,6.05856720002,6.05856720002,6.05856720003,6.05856719997,6.05856719997,6.05856719997,6.05856719997,6.05856719997,4.339349661,4.339349661,4.339349661,4.3393496611,4.3393496611,1.2080708362,0,3.76211483082,3.00848801502,4.0022552586,4.0022552586,4.0022552585,5.3380026301,5.1566461575,5.27555077529,5.33800262964,5.33800262964,5.33800262964,5.3380026297,5.3380026302,5.13494527842,5.3380026303,5.3380026302,5.3380026302,5.3380026303,7.0208546536,7.0208546536,7.0208546537,7.02085465368,7.02085465368,7.02085465366,7.02085465367,7.02085465368,7.02085465368,7.02085465374,7.02085465374,7.0208546542,7.0208546537,6.8142852883,7.0208546536,7.0208546536,6.605698189203,6.900155629503,7.020854653603,7.020854653651,7.020854653651,7.02085465362,7.02085465359,7.02085465359,7.02085465359,6.32704207852,7.0208546537,7.02085465356,7.02085465356,7.0208546536,7.0208546536,7.0208546536,7.020854654,7.020854654,6.7904205495,5.0550583521,4.87252324
"t11",5.35307069362,8.11746799952,8.33990576642,9.15153233799,9.15153233799,9.15153233797,9.15153233797,9.15153233802,9.15153233851,9.15153233801,9.15153233801,9.15153233811,9.15153233821,9.15153233821,9.15153233811,4.74702567092,4.67237745462,5.78404556842,5.81842677222,5.81842677222,5.81842677219,5.81842677219,5.81842677223,5.81842677217,5.81842677217,5.81842677222,5.81842677229,5.79388654172,5.81842677233,5.81842677223,5.81842677223,5.72333638319,5.81842677216,5.81842677216,5.81842677206,5.81842677206,5.8184267721951,5.8184267721951,5.81842677225,5.81842677232,5.81842677232,5.81842677232,5.64065119065,5.81842677225,5.81842677225,5.81842677225,5.81842677215,5.81842677223,5.81842677223,5.81842677219,5.81842677219,5.81842677229,5.81842677224,5.81842677224,5.81842677225,5.81842677219,5.81842677219,5.81842677219,5.81842677219,5.81842677219,4.09920923322,4.09920923322,4.09920923322,4.09920923332,4.09920923332,3.58968811242,3.76211483082,0,0.8408323972,1.85604157562,1.85604157562,3.68269139432,5.09786220232,4.91650572972,5.03541034751,5.09786220186,5.09786220186,5.09786220186,5.09786220192,5.09786220242,4.89480485064,5.09786220252,5.09786220242,5.09786220242,5.09786220252,6.78071422582,6.78071422582,6.78071422592,6.7807142259,6.7807142259,6.78071422588,6.78071422589,6.7807142259,6.7807142259,6.78071422596,6.78071422596,6.78071422642,6.78071422592,6.57414486052,6.78071422582,6.78071422582,6.365557761423,6.660015201723,6.780714225823,6.780714225871,6.780714225871,6.78071422584,6.78071422581,6.78071422581,6.78071422581,6.08690165074,6.78071422592,6.78071422578,6.78071422578,6.78071422582,6.78071422582,6.78071422582,6.78071422622,6.78071422622,6.55028012172,4.81491792432,4.63238281222
"t12",4.59944387782,7.36384118372,7.58627895062,8.39790552219,8.39790552219,8.39790552217,8.39790552217,8.39790552222,8.39790552271,8.39790552221,8.39790552221,8.39790552231,8.39790552241,8.39790552241,8.39790552231,3.99339885512,3.91875063882,5.03041875262,5.06479995642,5.06479995642,5.06479995639,5.06479995639,5.06479995643,5.06479995637,5.06479995637,5.06479995642,5.06479995649,5.04025972592,5.06479995653,5.06479995643,5.06479995643,4.96970956739,5.06479995636,5.06479995636,5.06479995626,5.06479995626,5.0647999563951,5.0647999563951,5.06479995645,5.06479995652,5.06479995652,5.06479995652,4.88702437485,5.06479995645,5.06479995645,5.06479995645,5.06479995635,5.06479995643,5.06479995643,5.06479995639,5.06479995639,5.06479995649,5.06479995644,5.06479995644,5.06479995645,5.06479995639,5.06479995639,5.06479995639,5.06479995639,5.06479995639,3.34558241742,3.34558241742,3.34558241742,3.34558241752,3.34558241752,2.83606129662,3.00848801502,0.8408323972,0,1.10241475982,1.10241475982,2.92906457852,4.34423538652,4.16287891392,4.28178353171,4.34423538606,4.34423538606,4.34423538606,4.34423538612,4.34423538662,4.14117803484,4.34423538672,4.34423538662,4.34423538662,4.34423538672,6.02708741002,6.02708741002,6.02708741012,6.0270874101,6.0270874101,6.02708741008,6.02708741009,6.0270874101,6.0270874101,6.02708741016,6.02708741016,6.02708741062,6.02708741012,5.82051804472,6.02708741002,6.02708741002,5.611930945623,5.906388385923,6.027087410023,6.027087410071,6.027087410071,6.02708741004,6.02708741001,6.02708741001,6.02708741001,5.33327483494,6.02708741012,6.02708740998,6.02708740998,6.02708741002,6.02708741002,6.02708741002,6.02708741042,6.02708741042,5.79665330592,4.06129110852,3.87875599642
"t102",5.5932111214,8.3576084273,8.5800461942,9.39167276577,9.39167276577,9.39167276575,9.39167276575,9.3916727658,9.39167276629,9.39167276579,9.39167276579,9.39167276589,9.39167276599,9.39167276599,9.39167276589,4.9871660987,4.9125178824,6.0241859962,6.0585672,6.0585672,6.05856719997,6.05856719997,6.05856720001,6.05856719995,6.05856719995,6.0585672,6.05856720007,6.0340269695,6.05856720011,6.05856720001,6.05856720001,5.96347681097,6.05856719994,6.05856719994,6.05856719984,6.05856719984,6.0585671999751,6.0585671999751,6.05856720003,6.0585672001,6.0585672001,6.0585672001,5.88079161843,6.05856720003,6.05856720003,6.05856720003,6.05856719993,6.05856720001,6.05856720001,6.05856719997,6.05856719997,6.05856720007,6.05856720002,6.05856720002,6.05856720003,6.05856719997,6.05856719997,6.05856719997,6.05856719997,6.05856719997,4.339349661,4.339349661,4.339349661,4.3393496611,4.3393496611,3.8298285402,4.0022552586,1.85604157562,1.10241475982,0,0.220651139,3.9228318221,5.3380026301,5.1566461575,5.27555077529,5.33800262964,5.33800262964,5.33800262964,5.3380026297,5.3380026302,5.13494527842,5.3380026303,5.3380026302,5.3380026302,5.3380026303,7.0208546536,7.0208546536,7.0208546537,7.02085465368,7.02085465368,7.02085465366,7.02085465367,7.02085465368,7.02085465368,7.02085465374,7.02085465374,7.0208546542,7.0208546537,6.8142852883,7.0208546536,7.0208546536,6.605698189203,6.900155629503,7.020854653603,7.020854653651,7.020854653651,7.02085465362,7.02085465359,7.02085465359,7.02085465359,6.32704207852,7.0208546537,7.02085465356,7.02085465356,7.0208546536,7.0208546536,7.0208546536,7.020854654,7.020854654,6.7904205495,5.0550583521,4.87252324
"t103",5.5932111214,8.3576084273,8.5800461942,9.39167276577,9.39167276577,9.39167276575,9.39167276575,9.3916727658,9.39167276629,9.39167276579,9.39167276579,9.39167276589,9.39167276599,9.39167276599,9.39167276589,4.9871660987,4.9125178824,6.0241859962,6.0585672,6.0585672,6.05856719997,6.05856719997,6.05856720001,6.05856719995,6.05856719995,6.0585672,6.05856720007,6.0340269695,6.05856720011,6.05856720001,6.05856720001,5.96347681097,6.05856719994,6.05856719994,6.05856719984,6.05856719984,6.0585671999751,6.0585671999751,6.05856720003,6.0585672001,6.0585672001,6.0585672001,5.88079161843,6.05856720003,6.05856720003,6.05856720003,6.05856719993,6.05856720001,6.05856720001,6.05856719997,6.05856719997,6.05856720007,6.05856720002,6.05856720002,6.05856720003,6.05856719997,6.05856719997,6.05856719997,6.05856719997,6.05856719997,4.339349661,4.339349661,4.339349661,4.3393496611,4.3393496611,3.8298285402,4.0022552586,1.85604157562,1.10241475982,0.220651139,0,3.9228318221,5.3380026301,5.1566461575,5.27555077529,5.33800262964,5.33800262964,5.33800262964,5.3380026297,5.3380026302,5.13494527842,5.3380026303,5.3380026302,5.3380026302,5.3380026303,7.0208546536,7.0208546536,7.0208546537,7.02085465368,7.02085465368,7.02085465366,7.02085465367,7.02085465368,7.02085465368,7.02085465374,7.02085465374,7.0208546542,7.0208546537,6.8142852883,7.0208546536,7.0208546536,6.605698189203,6.900155629503,7.020854653603,7.020854653651,7.020854653651,7.02085465362,7.02085465359,7.02085465359,7.02085465359,6.32704207852,7.0208546537,7.02085465356,7.02085465356,7.0208546536,7.0208546536,7.0208546536,7.020854654,7.020854654,6.7904205495,5.0550583521,4.87252324
"t5",5.5932111213,8.3576084272,8.5800461941,9.39167276567,9.39167276567,9.39167276565,9.39167276565,9.3916727657,9.39167276619,9.39167276569,9.39167276569,9.39167276579,9.39167276589,9.39167276589,9.39167276579,4.9871660986,4.9125178823,6.0241859961,6.0585671999,6.0585671999,6.05856719987,6.05856719987,6.05856719991,6.05856719985,6.05856719985,6.0585671999,6.05856719997,6.0340269694,6.05856720001,6.05856719991,6.05856719991,5.96347681087,6.05856719984,6.05856719984,6.05856719974,6.05856719974,6.0585671998751,6.0585671998751,6.05856719993,6.0585672,6.0585672,6.0585672,5.88079161833,6.05856719993,6.05856719993,6.05856719993,6.05856719983,6.05856719991,6.05856719991,6.05856719987,6.05856719987,6.05856719997,6.05856719992,6.05856719992,6.05856719993,6.05856719987,6.05856719987,6.05856719987,6.05856719987,6.05856719987,4.3393496609,4.3393496609,4.3393496609,4.339349661,4.339349661,3.8298285401,4.0022552585,3.68269139432,2.92906457852,3.9228318221,3.9228318221,0,5.33800263,5.1566461574,5.27555077519,5.33800262954,5.33800262954,5.33800262954,5.3380026296,5.3380026301,5.13494527832,5.3380026302,5.3380026301,5.3380026301,5.3380026302,7.0208546535,7.0208546535,7.0208546536,7.02085465358,7.02085465358,7.02085465356,7.02085465357,7.02085465358,7.02085465358,7.02085465364,7.02085465364,7.0208546541,7.0208546536,6.8142852882,7.0208546535,7.0208546535,6.605698189103,6.900155629403,7.020854653503,7.020854653551,7.020854653551,7.02085465352,7.02085465349,7.02085465349,7.02085465349,6.32704207842,7.0208546536,7.02085465346,7.02085465346,7.0208546535,7.0208546535,7.0208546535,7.0208546539,7.0208546539,6.7904205494,5.055058352,4.8725232399
"t51",5.5932111215,8.3576084274,8.5800461943,9.39167276587,9.39167276587,9.39167276585,9.39167276585,9.3916727659,9.39167276639,9.39167276589,9.39167276589,9.39167276599,9.39167276609,9.39167276609,9.39167276599,4.9871660988,4.9125178825,6.0241859963,6.0585672001,6.0585672001,6.05856720007,6.05856720007,6.05856720011,6.05856720005,6.05856720005,6.0585672001,6.05856720017,6.0340269696,6.05856720021,6.05856720011,6.05856720011,5.96347681107,6.05856720004,6.05856720004,6.05856719994,6.05856719994,6.0585672000751,6.0585672000751,6.05856720013,6.0585672002,6.0585672002,6.0585672002,5.88079161853,6.05856720013,6.05856720013,6.05856720013,6.05856720003,6.05856720011,6.05856720011,6.05856720007,6.05856720007,6.05856720017,6.05856720012,6.05856720012,6.05856720013,6.05856720007,6.05856720007,6.05856720007,6.05856720007,6.05856720007,5.3380026297,5.3380026297,5.3380026297,5.3380026298,5.3380026298,5.1655759117,5.3380026301,5.09786220232,4.34423538652,5.3380026301,5.3380026301,5.33800263,0,0.6030988024,5.07420555019,5.13665740454,5.13665740454,5.13665740454,5.1366574046,5.1366574051,4.93360005332,5.1366574052,5.1366574051,5.1366574051,5.1366574052,7.0208546537,7.0208546537,7.0208546538,7.02085465378,7.02085465378,7.02085465376,7.02085465377,7.02085465378,7.02085465378,7.02085465384,7.02085465384,7.0208546543,7.0208546538,6.8142852884,7.0208546537,7.0208546537,6.605698189303,6.900155629603,7.020854653703,7.020854653751,7.020854653751,7.02085465372,7.02085465369,7.02085465369,7.02085465369,6.32704207862,7.0208546538,7.02085465366,7.02085465366,7.0208546537,7.0208546537,7.0208546537,7.0208546541,7.0208546541,6.7904205496,5.0550583522,4.8725232401
"t52",5.4118546489,8.1762519548,8.3986897217,9.21031629327,9.21031629327,9.21031629325,9.21031629325,9.2103162933,9.21031629379,9.21031629329,9.21031629329,9.21031629339,9.21031629349,9.21031629349,9.21031629339,4.8058096262,4.7311614099,5.8428295237,5.8772107275,5.8772107275,5.87721072747,5.87721072747,5.87721072751,5.87721072745,5.87721072745,5.8772107275,5.87721072757,5.852670497,5.87721072761,5.87721072751,5.87721072751,5.78212033847,5.87721072744,5.87721072744,5.87721072734,5.87721072734,5.8772107274751,5.8772107274751,5.87721072753,5.8772107276,5.8772107276,5.8772107276,5.69943514593,5.87721072753,5.87721072753,5.87721072753,5.87721072743,5.87721072751,5.87721072751,5.87721072747,5.87721072747,5.87721072757,5.87721072752,5.87721072752,5.87721072753,5.87721072747,5.87721072747,5.87721072747,5.87721072747,5.87721072747,5.1566461571,5.1566461571,5.1566461571,5.1566461572,5.1566461572,4.9842194391,5.1566461575,4.91650572972,4.16287891392,5.1566461575,5.1566461575,5.1566461574,0.6030988024,0,4.89284907759,4.95530093194,4.95530093194,4.95530093194,4.955300932,4.9553009325,4.75224358072,4.9553009326,4.9553009325,4.9553009325,4.9553009326,6.8394981811,6.8394981811,6.8394981812,6.83949818118,6.83949818118,6.83949818116,6.83949818117,6.83949818118,6.83949818118,6.83949818124,6.83949818124,6.8394981817,6.8394981812,6.6329288158,6.8394981811,6.8394981811,6.424341716703,6.718799157003,6.839498181103,6.839498181151,6.839498181151,6.83949818112,6.83949818109,6.83949818109,6.83949818109,6.14568560602,6.8394981812,6.83949818106,6.83949818106,6.8394981811,6.8394981811,6.8394981811,6.8394981815,6.8394981815,6.609064077,4.8737018796,4.6911667675
"t94",5.53075926669,8.29515657259,8.51759433949,9.32922091106,9.32922091106,9.32922091104,9.32922091104,9.32922091109,9.32922091158,9.32922091108,9.32922091108,9.32922091118,9.32922091128,9.32922091128,9.32922091118,4.92471424399,4.85006602769,5.96173414149,5.99611534529,5.99611534529,5.99611534526,5.99611534526,5.9961153453,5.99611534524,5.99611534524,5.99611534529,5.99611534536,5.97157511479,5.9961153454,5.9961153453,5.9961153453,5.90102495626,5.99611534523,5.99611534523,5.99611534513,5.99611534513,5.9961153452651,5.9961153452651,5.99611534532,5.99611534539,5.99611534539,5.99611534539,5.81833976372,5.99611534532,5.99611534532,5.99611534532,5.99611534522,5.9961153453,5.9961153453,5.99611534526,5.99611534526,5.99611534536,5.99611534531,5.99611534531,5.99611534532,5.99611534526,5.99611534526,5.99611534526,5.99611534526,5.99611534526,5.27555077489,5.27555077489,5.27555077489,5.27555077499,5.27555077499,5.10312405689,5.27555077529,5.03541034751,4.28178353171,5.27555077529,5.27555077529,5.27555077519,5.07420555019,4.89284907759,0,0.18126146245,0.26452950873,0.26452950873,0.60279856139,4.47022534589,4.26716799411,4.47022534599,4.47022534589,4.47022534589,4.47022534599,6.95840279889,6.95840279889,6.95840279899,6.95840279897,6.95840279897,6.95840279895,6.95840279896,6.95840279897,6.95840279897,6.95840279903,6.95840279903,6.95840279949,6.95840279899,6.75183343359,6.95840279889,6.95840279889,6.543246334493,6.837703774793,6.958402798893,6.958402798941,6.958402798941,6.95840279891,6.95840279888,6.95840279888,6.95840279888,6.26459022381,6.95840279899,6.95840279885,6.95840279885,6.95840279889,6.95840279889,6.95840279889,6.95840279929,6.95840279929,6.72796869479,4.99260649739,4.81007138529
