"","t1","t58","t59","t135","t136","t36","t48","t49","t39","t34","t33","t65","t66","t37","t26","t83","t84","t6","t19","t20","t41","t42","t24","t25","t76","t150","t151","t73","t86","t87","t77","t46","t67","t68","t17","t2","t10","t11","t8","t9","t3","t7","t22","t43","t71","t90","t91","t96","t97","t45","t47","t152","t153","t116","t117","t92","t78","t101","t142","t143","t44","t21","t28","t29","t18","t27","t30","t104","t128","t129","t113","t162","t163","t119","t130","t170","t171","t111","t69","t32","t15","t5","t13","t14","t55","t74","t75","t99","t100","t52","t79","t105","t106","t93","t94","t51","t64","t154","t164","t165","t60","t70","t80","t81","t133","t134","t108","t109","t156","t157","t160","t161","t110","t146","t147","t141","t56","t23","t16","t31","t148","t149","t63","t126","t127","t107","t120","t121","t114","t115","t38","t40","t95","t123","t137","t138","t102","t103","t72","t174","t175","t118","t131","t132","t82","t166","t167","t168","t169","t85","t112","t144","t145","t122","t155","t172","t173","t61","t88","t89","t98","t158","t159","t139","t140","t50","t53","t54","t35","t124","t125","t57","t62","t176","t177","t12","t4"
"t108",7.00403300312,12.77237590113,12.69390681883,13.15217170962,13.15217170962,11.07308561862,13.15217170937,12.09143960667,11.35333217267,11.702620972,11.09837970512,13.15217170922,13.15217170922,11.54158589802,13.15217170912,12.88420785062,13.15217170882,9.57470464132,12.26984508312,11.52392398512,13.15217170858,12.12158903778,13.15217170908,10.69123836518,13.08484502948,13.15217170918,13.14027804724,12.90237753318,13.15217170918,13.15217170918,13.15217170918,13.15217170958,13.15217170918,12.29191228008,10.05658043188,7.22609199542,9.91422209831,8.78529623492,8.50139183881,8.65837639611,7.01459607697,9.24677157701,10.53109084801,11.66771026551,12.89044817656,12.46870196589,12.89044817659,12.67947516319,12.89044817659,11.64352521317,12.27738299786,12.89044817663,12.89044817663,12.56169191245,12.89044817646,12.89044817646,12.89044817656,12.89044817666,12.89044817666,12.89044817666,11.62635089207,9.76532342493,10.72161456933,10.61950813203,9.43954685289,10.56959288901,12.89044817701,12.890448176658,12.890448176658,12.890448176658,12.89044817671,12.89044817665,12.89044817665,12.61925311619,12.89044817661,12.89044817666,12.89044817666,12.89044817661,12.89044817711,11.97124722391,9.20526358481,6.21943723922,6.90019550102,7.67561067762,5.81251382937,6.99573221787,6.76236477127,6.99573221777,6.99573221777,6.99573221747,6.99573221727,6.576799611232,6.995732217282,6.995732217282,6.840811806682,5.63799209247,6.99573221777,6.99573221813,6.99573221813,6.99573221813,1.22361248164,1.63439762037,1.84021989257,1.84021989257,1.6805167182,1.5876471034,0,0.8209725788,1.4024668123,1.4024668123,1.40246681226,1.40246681226,1.40246681226,7.28010537049,7.28010537049,7.28010537047,6.02635166767,6.53657039787,4.54324875412,6.34890854342,8.200744029,8.22324655478,7.10764845799,8.3087699949,8.3087699949,8.3087699949,8.3087699948,8.3087699948,8.30876999502,7.9848679432,6.33476923899,6.29283702752,7.96336855082,8.30876999472,8.30876999475,8.30876999475,8.30876999472,8.00783210192,7.45930700402,8.3087699948,8.3087699948,8.308769994766,8.308769994766,8.308769994766,8.308769994766,8.308769994746,8.308769994746,8.308769994696,8.308769994696,8.308769994756,8.308769994756,8.308769994756,8.308769994756,8.308769995266,8.308769995326,8.308769995331,8.308769995331,8.308769995206,8.308769994806,7.679030682976,8.308769994876,8.308769994836,8.308769994836,8.308769994866,8.308769994866,6.76933130528,7.71760965417,7.89845847727,6.35135333112,8.30876999572,8.07395951953,8.30876999532,7.59480678092,8.308769994951,8.308769994951,5.26589908362,5.94249710412
"t109",7.08802227092,12.85636516893,12.77789608663,13.23616097742,13.23616097742,11.15707488642,13.23616097717,12.17542887447,11.43732144047,11.7866102398,11.18236897292,13.23616097702,13.23616097702,11.62557516582,13.23616097692,12.96819711842,13.23616097662,9.65869390912,12.35383435092,11.60791325292,13.23616097638,12.20557830558,13.23616097688,10.77522763298,13.16883429728,13.23616097698,13.22426731504,12.98636680098,13.23616097698,13.23616097698,13.23616097698,13.23616097738,13.23616097698,12.37590154788,10.14056969968,7.31008126322,9.99821136611,8.86928550272,8.58538110661,8.74236566391,7.09858534477,9.33076084481,10.61508011581,11.75169953331,12.97443744436,12.55269123369,12.97443744439,12.76346443099,12.97443744439,11.72751448097,12.36137226566,12.97443744443,12.97443744443,12.64568118025,12.97443744426,12.97443744426,12.97443744436,12.97443744446,12.97443744446,12.97443744446,11.71034015987,9.84931269273,10.80560383713,10.70349739983,9.52353612069,10.65358215681,12.97443744481,12.974437444458,12.974437444458,12.974437444458,12.97443744451,12.97443744445,12.97443744445,12.70324238399,12.97443744441,12.97443744446,12.97443744446,12.97443744441,12.97443744491,12.05523649171,9.28925285261,6.30342650702,6.98418476882,7.75959994542,5.89650309717,7.07972148567,6.84635403907,7.07972148557,7.07972148557,7.07972148527,7.07972148507,6.660788879032,7.079721485082,7.079721485082,6.924801074482,5.72198136027,7.07972148557,7.07972148593,7.07972148593,7.07972148593,1.30760174944,1.71838688817,1.92420916037,1.92420916037,1.764505986,1.6716363712,0.8209725788,0,1.4864560801,1.4864560801,1.48645608006,1.48645608006,1.48645608006,7.36409463829,7.36409463829,7.36409463827,6.11034093547,6.62055966567,4.62723802192,6.43289781122,8.2847332968,8.30723582258,7.19163772579,8.3927592627,8.3927592627,8.3927592627,8.3927592626,8.3927592626,8.39275926282,8.068857211,6.41875850679,6.37682629532,8.04735781862,8.39275926252,8.39275926255,8.39275926255,8.39275926252,8.09182136972,7.54329627182,8.3927592626,8.3927592626,8.392759262566,8.392759262566,8.392759262566,8.392759262566,8.392759262546,8.392759262546,8.392759262496,8.392759262496,8.392759262556,8.392759262556,8.392759262556,8.392759262556,8.392759263066,8.392759263126,8.392759263131,8.392759263131,8.392759263006,8.392759262606,7.763019950776,8.392759262676,8.392759262636,8.392759262636,8.392759262666,8.392759262666,6.85332057308,7.80159892197,7.98244774507,6.43534259892,8.39275926352,8.15794878733,8.39275926312,7.67879604872,8.392759262751,8.392759262751,5.34988835142,6.02648637192
"t156",7.08802227102,12.85636516903,12.77789608673,13.23616097752,13.23616097752,11.15707488652,13.23616097727,12.17542887457,11.43732144057,11.7866102399,11.18236897302,13.23616097712,13.23616097712,11.62557516592,13.23616097702,12.96819711852,13.23616097672,9.65869390922,12.35383435102,11.60791325302,13.23616097648,12.20557830568,13.23616097698,10.77522763308,13.16883429738,13.23616097708,13.22426731514,12.98636680108,13.23616097708,13.23616097708,13.23616097708,13.23616097748,13.23616097708,12.37590154798,10.14056969978,7.31008126332,9.99821136621,8.86928550282,8.58538110671,8.74236566401,7.09858534487,9.33076084491,10.61508011591,11.75169953341,12.97443744446,12.55269123379,12.97443744449,12.76346443109,12.97443744449,11.72751448107,12.36137226576,12.97443744453,12.97443744453,12.64568118035,12.97443744436,12.97443744436,12.97443744446,12.97443744456,12.97443744456,12.97443744456,11.71034015997,9.84931269283,10.80560383723,10.70349739993,9.52353612079,10.65358215691,12.97443744491,12.974437444558,12.974437444558,12.974437444558,12.97443744461,12.97443744455,12.97443744455,12.70324238409,12.97443744451,12.97443744456,12.97443744456,12.97443744451,12.97443744501,12.05523649181,9.28925285271,6.30342650712,6.98418476892,7.75959994552,5.89650309727,7.07972148577,6.84635403917,7.07972148567,7.07972148567,7.07972148537,7.07972148517,6.660788879132,7.079721485182,7.079721485182,6.924801074582,5.72198136037,7.07972148567,7.07972148603,7.07972148603,7.07972148603,1.30760174954,1.71838688827,1.92420916047,1.92420916047,1.7645059861,1.6716363713,1.4024668123,1.4864560801,0,0.112042037,0.99851723296,0.99851723296,0.99851723296,7.36409463839,7.36409463839,7.36409463837,6.11034093557,6.62055966577,4.62723802202,6.43289781132,8.2847332969,8.30723582268,7.19163772589,8.3927592628,8.3927592628,8.3927592628,8.3927592627,8.3927592627,8.39275926292,8.0688572111,6.41875850689,6.37682629542,8.04735781872,8.39275926262,8.39275926265,8.39275926265,8.39275926262,8.09182136982,7.54329627192,8.3927592627,8.3927592627,8.392759262666,8.392759262666,8.392759262666,8.392759262666,8.392759262646,8.392759262646,8.392759262596,8.392759262596,8.392759262656,8.392759262656,8.392759262656,8.392759262656,8.392759263166,8.392759263226,8.392759263231,8.392759263231,8.392759263106,8.392759262706,7.763019950876,8.392759262776,8.392759262736,8.392759262736,8.392759262766,8.392759262766,6.85332057318,7.80159892207,7.98244774517,6.43534259902,8.39275926362,8.15794878743,8.39275926322,7.67879604882,8.392759262851,8.392759262851,5.34988835152,6.02648637202
"t157",7.08802227102,12.85636516903,12.77789608673,13.23616097752,13.23616097752,11.15707488652,13.23616097727,12.17542887457,11.43732144057,11.7866102399,11.18236897302,13.23616097712,13.23616097712,11.62557516592,13.23616097702,12.96819711852,13.23616097672,9.65869390922,12.35383435102,11.60791325302,13.23616097648,12.20557830568,13.23616097698,10.77522763308,13.16883429738,13.23616097708,13.22426731514,12.98636680108,13.23616097708,13.23616097708,13.23616097708,13.23616097748,13.23616097708,12.37590154798,10.14056969978,7.31008126332,9.99821136621,8.86928550282,8.58538110671,8.74236566401,7.09858534487,9.33076084491,10.61508011591,11.75169953341,12.97443744446,12.55269123379,12.97443744449,12.76346443109,12.97443744449,11.72751448107,12.36137226576,12.97443744453,12.97443744453,12.64568118035,12.97443744436,12.97443744436,12.97443744446,12.97443744456,12.97443744456,12.97443744456,11.71034015997,9.84931269283,10.80560383723,10.70349739993,9.52353612079,10.65358215691,12.97443744491,12.974437444558,12.974437444558,12.974437444558,12.97443744461,12.97443744455,12.97443744455,12.70324238409,12.97443744451,12.97443744456,12.97443744456,12.97443744451,12.97443744501,12.05523649181,9.28925285271,6.30342650712,6.98418476892,7.75959994552,5.89650309727,7.07972148577,6.84635403917,7.07972148567,7.07972148567,7.07972148537,7.07972148517,6.660788879132,7.079721485182,7.079721485182,6.924801074582,5.72198136037,7.07972148567,7.07972148603,7.07972148603,7.07972148603,1.30760174954,1.71838688827,1.92420916047,1.92420916047,1.7645059861,1.6716363713,1.4024668123,1.4864560801,0.112042037,0,0.99851723296,0.99851723296,0.99851723296,7.36409463839,7.36409463839,7.36409463837,6.11034093557,6.62055966577,4.62723802202,6.43289781132,8.2847332969,8.30723582268,7.19163772589,8.3927592628,8.3927592628,8.3927592628,8.3927592627,8.3927592627,8.39275926292,8.0688572111,6.41875850689,6.37682629542,8.04735781872,8.39275926262,8.39275926265,8.39275926265,8.39275926262,8.09182136982,7.54329627192,8.3927592627,8.3927592627,8.392759262666,8.392759262666,8.392759262666,8.392759262666,8.392759262646,8.392759262646,8.392759262596,8.392759262596,8.392759262656,8.392759262656,8.392759262656,8.392759262656,8.392759263166,8.392759263226,8.392759263231,8.392759263231,8.392759263106,8.392759262706,7.763019950876,8.392759262776,8.392759262736,8.392759262736,8.392759262766,8.392759262766,6.85332057318,7.80159892207,7.98244774517,6.43534259902,8.39275926362,8.15794878743,8.39275926322,7.67879604882,8.392759262851,8.392759262851,5.34988835152,6.02648637202
"t160",7.08802227098,12.85636516899,12.77789608669,13.23616097748,13.23616097748,11.15707488648,13.23616097723,12.17542887453,11.43732144053,11.78661023986,11.18236897298,13.23616097708,13.23616097708,11.62557516588,13.23616097698,12.96819711848,13.23616097668,9.65869390918,12.35383435098,11.60791325298,13.23616097644,12.20557830564,13.23616097694,10.77522763304,13.16883429734,13.23616097704,13.2242673151,12.98636680104,13.23616097704,13.23616097704,13.23616097704,13.23616097744,13.23616097704,12.37590154794,10.14056969974,7.31008126328,9.99821136617,8.86928550278,8.58538110667,8.74236566397,7.09858534483,9.33076084487,10.61508011587,11.75169953337,12.97443744442,12.55269123375,12.97443744445,12.76346443105,12.97443744445,11.72751448103,12.36137226572,12.97443744449,12.97443744449,12.64568118031,12.97443744432,12.97443744432,12.97443744442,12.97443744452,12.97443744452,12.97443744452,11.71034015993,9.84931269279,10.80560383719,10.70349739989,9.52353612075,10.65358215687,12.97443744487,12.974437444518,12.974437444518,12.974437444518,12.97443744457,12.97443744451,12.97443744451,12.70324238405,12.97443744447,12.97443744452,12.97443744452,12.97443744447,12.97443744497,12.05523649177,9.28925285267,6.30342650708,6.98418476888,7.75959994548,5.89650309723,7.07972148573,6.84635403913,7.07972148563,7.07972148563,7.07972148533,7.07972148513,6.660788879092,7.079721485142,7.079721485142,6.924801074542,5.72198136033,7.07972148563,7.07972148599,7.07972148599,7.07972148599,1.3076017495,1.71838688823,1.92420916043,1.92420916043,1.76450598606,1.67163637126,1.40246681226,1.48645608006,0.99851723296,0.99851723296,0,0.1054663046,0.8849179784,7.36409463835,7.36409463835,7.36409463833,6.11034093553,6.62055966573,4.62723802198,6.43289781128,8.28473329686,8.30723582264,7.19163772585,8.39275926276,8.39275926276,8.39275926276,8.39275926266,8.39275926266,8.39275926288,8.06885721106,6.41875850685,6.37682629538,8.04735781868,8.39275926258,8.39275926261,8.39275926261,8.39275926258,8.09182136978,7.54329627188,8.39275926266,8.39275926266,8.392759262626,8.392759262626,8.392759262626,8.392759262626,8.392759262606,8.392759262606,8.392759262556,8.392759262556,8.392759262616,8.392759262616,8.392759262616,8.392759262616,8.392759263126,8.392759263186,8.392759263191,8.392759263191,8.392759263066,8.392759262666,7.763019950836,8.392759262736,8.392759262696,8.392759262696,8.392759262726,8.392759262726,6.85332057314,7.80159892203,7.98244774513,6.43534259898,8.39275926358,8.15794878739,8.39275926318,7.67879604878,8.392759262811,8.392759262811,5.34988835148,6.02648637198
"t161",7.08802227098,12.85636516899,12.77789608669,13.23616097748,13.23616097748,11.15707488648,13.23616097723,12.17542887453,11.43732144053,11.78661023986,11.18236897298,13.23616097708,13.23616097708,11.62557516588,13.23616097698,12.96819711848,13.23616097668,9.65869390918,12.35383435098,11.60791325298,13.23616097644,12.20557830564,13.23616097694,10.77522763304,13.16883429734,13.23616097704,13.2242673151,12.98636680104,13.23616097704,13.23616097704,13.23616097704,13.23616097744,13.23616097704,12.37590154794,10.14056969974,7.31008126328,9.99821136617,8.86928550278,8.58538110667,8.74236566397,7.09858534483,9.33076084487,10.61508011587,11.75169953337,12.97443744442,12.55269123375,12.97443744445,12.76346443105,12.97443744445,11.72751448103,12.36137226572,12.97443744449,12.97443744449,12.64568118031,12.97443744432,12.97443744432,12.97443744442,12.97443744452,12.97443744452,12.97443744452,11.71034015993,9.84931269279,10.80560383719,10.70349739989,9.52353612075,10.65358215687,12.97443744487,12.974437444518,12.974437444518,12.974437444518,12.97443744457,12.97443744451,12.97443744451,12.70324238405,12.97443744447,12.97443744452,12.97443744452,12.97443744447,12.97443744497,12.05523649177,9.28925285267,6.30342650708,6.98418476888,7.75959994548,5.89650309723,7.07972148573,6.84635403913,7.07972148563,7.07972148563,7.07972148533,7.07972148513,6.660788879092,7.079721485142,7.079721485142,6.924801074542,5.72198136033,7.07972148563,7.07972148599,7.07972148599,7.07972148599,1.3076017495,1.71838688823,1.92420916043,1.92420916043,1.76450598606,1.67163637126,1.40246681226,1.48645608006,0.99851723296,0.99851723296,0.1054663046,0,0.8849179784,7.36409463835,7.36409463835,7.36409463833,6.11034093553,6.62055966573,4.62723802198,6.43289781128,8.28473329686,8.30723582264,7.19163772585,8.39275926276,8.39275926276,8.39275926276,8.39275926266,8.39275926266,8.39275926288,8.06885721106,6.41875850685,6.37682629538,8.04735781868,8.39275926258,8.39275926261,8.39275926261,8.39275926258,8.09182136978,7.54329627188,8.39275926266,8.39275926266,8.392759262626,8.392759262626,8.392759262626,8.392759262626,8.392759262606,8.392759262606,8.392759262556,8.392759262556,8.392759262616,8.392759262616,8.392759262616,8.392759262616,8.392759263126,8.392759263186,8.392759263191,8.392759263191,8.392759263066,8.392759262666,7.763019950836,8.392759262736,8.392759262696,8.392759262696,8.392759262726,8.392759262726,6.85332057314,7.80159892203,7.98244774513,6.43534259898,8.39275926358,8.15794878739,8.39275926318,7.67879604878,8.392759262811,8.392759262811,5.34988835148,6.02648637198
"t110",7.08802227098,12.85636516899,12.77789608669,13.23616097748,13.23616097748,11.15707488648,13.23616097723,12.17542887453,11.43732144053,11.78661023986,11.18236897298,13.23616097708,13.23616097708,11.62557516588,13.23616097698,12.96819711848,13.23616097668,9.65869390918,12.35383435098,11.60791325298,13.23616097644,12.20557830564,13.23616097694,10.77522763304,13.16883429734,13.23616097704,13.2242673151,12.98636680104,13.23616097704,13.23616097704,13.23616097704,13.23616097744,13.23616097704,12.37590154794,10.14056969974,7.31008126328,9.99821136617,8.86928550278,8.58538110667,8.74236566397,7.09858534483,9.33076084487,10.61508011587,11.75169953337,12.97443744442,12.55269123375,12.97443744445,12.76346443105,12.97443744445,11.72751448103,12.36137226572,12.97443744449,12.97443744449,12.64568118031,12.97443744432,12.97443744432,12.97443744442,12.97443744452,12.97443744452,12.97443744452,11.71034015993,9.84931269279,10.80560383719,10.70349739989,9.52353612075,10.65358215687,12.97443744487,12.974437444518,12.974437444518,12.974437444518,12.97443744457,12.97443744451,12.97443744451,12.70324238405,12.97443744447,12.97443744452,12.97443744452,12.97443744447,12.97443744497,12.05523649177,9.28925285267,6.30342650708,6.98418476888,7.75959994548,5.89650309723,7.07972148573,6.84635403913,7.07972148563,7.07972148563,7.07972148533,7.07972148513,6.660788879092,7.079721485142,7.079721485142,6.924801074542,5.72198136033,7.07972148563,7.07972148599,7.07972148599,7.07972148599,1.3076017495,1.71838688823,1.92420916043,1.92420916043,1.76450598606,1.67163637126,1.40246681226,1.48645608006,0.99851723296,0.99851723296,0.8849179784,0.8849179784,0,7.36409463835,7.36409463835,7.36409463833,6.11034093553,6.62055966573,4.62723802198,6.43289781128,8.28473329686,8.30723582264,7.19163772585,8.39275926276,8.39275926276,8.39275926276,8.39275926266,8.39275926266,8.39275926288,8.06885721106,6.41875850685,6.37682629538,8.04735781868,8.39275926258,8.39275926261,8.39275926261,8.39275926258,8.09182136978,7.54329627188,8.39275926266,8.39275926266,8.392759262626,8.392759262626,8.392759262626,8.392759262626,8.392759262606,8.392759262606,8.392759262556,8.392759262556,8.392759262616,8.392759262616,8.392759262616,8.392759262616,8.392759263126,8.392759263186,8.392759263191,8.392759263191,8.392759263066,8.392759262666,7.763019950836,8.392759262736,8.392759262696,8.392759262696,8.392759262726,8.392759262726,6.85332057314,7.80159892203,7.98244774513,6.43534259898,8.39275926358,8.15794878739,8.39275926318,7.67879604878,8.392759262811,8.392759262811,5.34988835148,6.02648637198
"t146",7.08802227147,12.85636516948,12.77789608718,13.23616097797,13.23616097797,11.15707488697,13.23616097772,12.17542887502,11.43732144102,11.78661024035,11.18236897347,13.23616097757,13.23616097757,11.62557516637,13.23616097747,12.96819711897,13.23616097717,9.65869390967,12.35383435147,11.60791325347,13.23616097693,12.20557830613,13.23616097743,10.77522763353,13.16883429783,13.23616097753,13.22426731559,12.98636680153,13.23616097753,13.23616097753,13.23616097753,13.23616097793,13.23616097753,12.37590154843,10.14056970023,7.31008126377,9.99821136666,8.86928550327,8.58538110716,8.74236566446,7.09858534532,9.33076084536,10.61508011636,11.75169953386,12.97443744491,12.55269123424,12.97443744494,12.76346443154,12.97443744494,11.72751448152,12.36137226621,12.97443744498,12.97443744498,12.6456811808,12.97443744481,12.97443744481,12.97443744491,12.97443744501,12.97443744501,12.97443744501,11.71034016042,9.84931269328,10.80560383768,10.70349740038,9.52353612124,10.65358215736,12.97443744536,12.974437445008,12.974437445008,12.974437445008,12.97443744506,12.974437445,12.974437445,12.70324238454,12.97443744496,12.97443744501,12.97443744501,12.97443744496,12.97443744546,12.05523649226,9.28925285316,6.30342650757,6.98418476937,7.75959994597,6.18087625012,7.36409463862,7.13072719202,7.36409463852,7.36409463852,7.36409463822,7.36409463802,6.945162031982,7.364094638032,7.364094638032,7.209174227432,6.00635451322,7.36409463852,7.36409463888,7.36409463888,7.36409463888,6.08398724239,6.90782506392,7.36409463832,7.36409463832,7.36409463829,7.27122502349,7.28010537049,7.36409463829,7.36409463839,7.36409463839,7.36409463835,7.36409463835,7.36409463835,0,0.2547046846,0.40956682122,1.53576174442,5.53470732062,4.62723802247,6.43289781177,8.28473329735,8.30723582313,7.19163772634,8.39275926325,8.39275926325,8.39275926325,8.39275926315,8.39275926315,8.39275926337,8.06885721155,6.41875850734,6.37682629587,8.04735781917,8.39275926307,8.3927592631,8.3927592631,8.39275926307,8.09182137027,7.54329627237,8.39275926315,8.39275926315,8.392759263116,8.392759263116,8.392759263116,8.392759263116,8.392759263096,8.392759263096,8.392759263046,8.392759263046,8.392759263106,8.392759263106,8.392759263106,8.392759263106,8.392759263616,8.392759263676,8.392759263681,8.392759263681,8.392759263556,8.392759263156,7.763019951326,8.392759263226,8.392759263186,8.392759263186,8.392759263216,8.392759263216,6.85332057363,7.80159892252,7.98244774562,6.43534259947,8.39275926407,8.15794878788,8.39275926367,7.67879604927,8.392759263301,8.392759263301,5.34988835197,6.02648637247
"t147",7.08802227147,12.85636516948,12.77789608718,13.23616097797,13.23616097797,11.15707488697,13.23616097772,12.17542887502,11.43732144102,11.78661024035,11.18236897347,13.23616097757,13.23616097757,11.62557516637,13.23616097747,12.96819711897,13.23616097717,9.65869390967,12.35383435147,11.60791325347,13.23616097693,12.20557830613,13.23616097743,10.77522763353,13.16883429783,13.23616097753,13.22426731559,12.98636680153,13.23616097753,13.23616097753,13.23616097753,13.23616097793,13.23616097753,12.37590154843,10.14056970023,7.31008126377,9.99821136666,8.86928550327,8.58538110716,8.74236566446,7.09858534532,9.33076084536,10.61508011636,11.75169953386,12.97443744491,12.55269123424,12.97443744494,12.76346443154,12.97443744494,11.72751448152,12.36137226621,12.97443744498,12.97443744498,12.6456811808,12.97443744481,12.97443744481,12.97443744491,12.97443744501,12.97443744501,12.97443744501,11.71034016042,9.84931269328,10.80560383768,10.70349740038,9.52353612124,10.65358215736,12.97443744536,12.974437445008,12.974437445008,12.974437445008,12.97443744506,12.974437445,12.974437445,12.70324238454,12.97443744496,12.97443744501,12.97443744501,12.97443744496,12.97443744546,12.05523649226,9.28925285316,6.30342650757,6.98418476937,7.75959994597,6.18087625012,7.36409463862,7.13072719202,7.36409463852,7.36409463852,7.36409463822,7.36409463802,6.945162031982,7.364094638032,7.364094638032,7.209174227432,6.00635451322,7.36409463852,7.36409463888,7.36409463888,7.36409463888,6.08398724239,6.90782506392,7.36409463832,7.36409463832,7.36409463829,7.27122502349,7.28010537049,7.36409463829,7.36409463839,7.36409463839,7.36409463835,7.36409463835,7.36409463835,0.2547046846,0,0.40956682122,1.53576174442,5.53470732062,4.62723802247,6.43289781177,8.28473329735,8.30723582313,7.19163772634,8.39275926325,8.39275926325,8.39275926325,8.39275926315,8.39275926315,8.39275926337,8.06885721155,6.41875850734,6.37682629587,8.04735781917,8.39275926307,8.3927592631,8.3927592631,8.39275926307,8.09182137027,7.54329627237,8.39275926315,8.39275926315,8.392759263116,8.392759263116,8.392759263116,8.392759263116,8.392759263096,8.392759263096,8.392759263046,8.392759263046,8.392759263106,8.392759263106,8.392759263106,8.392759263106,8.392759263616,8.392759263676,8.392759263681,8.392759263681,8.392759263556,8.392759263156,7.763019951326,8.392759263226,8.392759263186,8.392759263186,8.392759263216,8.392759263216,6.85332057363,7.80159892252,7.98244774562,6.43534259947,8.39275926407,8.15794878788,8.39275926367,7.67879604927,8.392759263301,8.392759263301,5.34988835197,6.02648637247
"t141",7.08802227145,12.85636516946,12.77789608716,13.23616097795,13.23616097795,11.15707488695,13.2361609777,12.175428875,11.437321441,11.78661024033,11.18236897345,13.23616097755,13.23616097755,11.62557516635,13.23616097745,12.96819711895,13.23616097715,9.65869390965,12.35383435145,11.60791325345,13.23616097691,12.20557830611,13.23616097741,10.77522763351,13.16883429781,13.23616097751,13.22426731557,12.98636680151,13.23616097751,13.23616097751,13.23616097751,13.23616097791,13.23616097751,12.37590154841,10.14056970021,7.31008126375,9.99821136664,8.86928550325,8.58538110714,8.74236566444,7.0985853453,9.33076084534,10.61508011634,11.75169953384,12.97443744489,12.55269123422,12.97443744492,12.76346443152,12.97443744492,11.7275144815,12.36137226619,12.97443744496,12.97443744496,12.64568118078,12.97443744479,12.97443744479,12.97443744489,12.97443744499,12.97443744499,12.97443744499,11.7103401604,9.84931269326,10.80560383766,10.70349740036,9.52353612122,10.65358215734,12.97443744534,12.974437444988,12.974437444988,12.974437444988,12.97443744504,12.97443744498,12.97443744498,12.70324238452,12.97443744494,12.97443744499,12.97443744499,12.97443744494,12.97443744544,12.05523649224,9.28925285314,6.30342650755,6.98418476935,7.75959994595,6.1808762501,7.3640946386,7.130727192,7.3640946385,7.3640946385,7.3640946382,7.364094638,6.945162031962,7.364094638012,7.364094638012,7.209174227412,6.0063545132,7.3640946385,7.36409463886,7.36409463886,7.36409463886,6.08398724237,6.9078250639,7.3640946383,7.3640946383,7.36409463827,7.27122502347,7.28010537047,7.36409463827,7.36409463837,7.36409463837,7.36409463833,7.36409463833,7.36409463833,0.40956682122,0.40956682122,0,1.5357617444,5.5347073206,4.62723802245,6.43289781175,8.28473329733,8.30723582311,7.19163772632,8.39275926323,8.39275926323,8.39275926323,8.39275926313,8.39275926313,8.39275926335,8.06885721153,6.41875850732,6.37682629585,8.04735781915,8.39275926305,8.39275926308,8.39275926308,8.39275926305,8.09182137025,7.54329627235,8.39275926313,8.39275926313,8.392759263096,8.392759263096,8.392759263096,8.392759263096,8.392759263076,8.392759263076,8.392759263026,8.392759263026,8.392759263086,8.392759263086,8.392759263086,8.392759263086,8.392759263596,8.392759263656,8.392759263661,8.392759263661,8.392759263536,8.392759263136,7.763019951306,8.392759263206,8.392759263166,8.392759263166,8.392759263196,8.392759263196,6.85332057361,7.8015989225,7.9824477456,6.43534259945,8.39275926405,8.15794878786,8.39275926365,7.67879604925,8.392759263281,8.392759263281,5.34988835195,6.02648637245
