"","t1","t16","t34","t60","t148","t149","t57","t87","t115","t116","t108","t109","t92","t93","t83","t71","t154","t155","t135","t52","t96","t138","t139","t68","t20","t37","t88","t101","t102","t67","t169","t170","t19","t36","t136","t137","t90","t91","t69","t17","t124","t125","t45","t18","t15","t11","t51","t111","t112","t49","t106","t107","t152","t153","t75","t76","t44","t41","t42","t77","t79","t105","t131","t132","t46","t47","t143","t144","t70","t10","t31","t43","t133","t134","t62","t84","t85","t39","t21","t7","t6","t22","t28","t163","t164","t117","t66","t99","t100","t73","t173","t174","t50","t23","t24","t25","t29","t38","t65","t127","t128","t120","t53","t147","t150","t151","t140","t103","t104","t86","t141","t142","t165","t166","t156","t159","t160","t126","t97","t98","t54","t55","t33","t26","t8","t9","t30","t59","t118","t119","t58","t72","t113","t114","t110","t78","t64","t35","t61","t171","t172","t48","t40","t12","t13","t14","t63","t94","t95","t56","t157","t158","t167","t168","t32","t80","t81","t161","t162","t145","t146","t123","t129","t130","t82","t74","t121","t122","t89","t27","t2","t3","t4","t5"
"t19",4.70355346071,1.14255124421,1.9571953239,4.17809594245,4.17809594225,4.17809594225,4.17809594248,4.1780959422,4.1780959422,4.1780959422,4.17809594218,4.17809594218,3.6391157568,4.1780959422,4.17809594218,3.92457542908,4.17809594221,4.17809594221,4.17809594218,2.79023229468,4.12064201628,4.17809594228,4.17809594228,4.17809594258,2.02761778416,3.91580089816,3.78985258276,3.91580089786,3.91580089786,3.91580089806,3.915800897447,3.915800897447,0,4.59187650251,6.20427306501,6.20427306501,6.20427306491,5.54165259501,5.05223609998,2.82726633395,6.20427306427,6.20427306427,6.20427306487,3.05735833077,4.64222445651,2.19004305481,5.13113921121,6.20427306521,6.08168331181,6.10709094461,6.20427306449,6.04111324749,6.20427306474,6.20427306474,6.20427306441,6.20427306441,5.59798201191,4.77169908665,5.52136662395,6.20427306495,5.52662842022,5.71132929698,6.20427306482,6.20427306482,4.72173043085,4.81223630145,6.17292726831,6.20427306491,6.20427306531,2.15063609001,4.84956310821,5.14597719591,6.81351939083,6.81351939083,6.81351939073,5.95844160648,6.00708548319,4.94528845851,3.27987484966,3.16925334001,3.89566279339,6.95668285617,7.29886277327,10.08171944886,10.08171944886,10.0817194489,8.90564254216,10.0817194489,9.6265596412,10.0817194491,10.0817194491569,10.0817194491569,10.0817194487,7.27618605087,7.29448431816,7.26804572726,7.42608480327,8.36340589777,10.08171944867,10.08171944887,9.830211533145,10.08171944887,8.69772198857,10.0817194503,10.01312781072,10.0817194503,10.08171945037,10.08171944977,10.08171944977,10.08171944977,10.08171944987,10.08171944987,10.08171945029,10.08171945029,10.0817194502,10.08171945021,10.08171945021,10.08171945022,10.08171945032,10.08171945032,8.75225248812,8.91068083992,7.76012150142,7.29312567447,5.31920755007,6.49354502457,7.29336887386,10.08171944979,10.08171944949,10.08171944949,10.08171944969,10.08171944909,10.0798150087,10.0817194495,10.08171944949,10.08171944919,10.08171944939,8.05996807829,10.08171944939,10.081719449629,10.081719449629,9.76819816549,9.95739562609,6.07170493679,6.04665087099,6.41857259701,8.87186136241,10.08171944971,10.08171944971,10.08171945011,10.08171944953,10.08171944953,10.08171944991,10.08171944991,7.48716203631,9.33710555111,10.08171944922,10.08171944926,10.08171944926,10.08171944981,10.08171944981,10.08171944981,10.08171944981,9.87314577517,10.08171944981,10.08171944938,10.08171944988,9.94854711168,10.08171944988,7.37547694501,4.41074931971,4.64654040711,4.92329100921,4.95812626351
"t36",6.7342286774,5.0051956977,6.01404766321,8.23494828176,8.23494828156,8.23494828156,8.23494828179,8.23494828151,8.23494828151,8.23494828151,8.23494828149,8.23494828149,7.69596809611,8.23494828151,8.23494828149,7.98142776839,8.23494828152,8.23494828152,8.23494828149,6.84708463399,8.17749435559,8.23494828159,8.23494828159,8.23494828189,6.34676516767,8.23494828167,8.10899996627,8.23494828137,8.23494828137,8.23494828157,8.234948280957,8.234948280957,4.59187650251,0,3.1253362169,3.1253362169,3.1253362168,2.4627157469,1.97329925187,3.78836573184,7.16537246216,7.16537246216,7.16537246276,4.01845772866,5.6033238544,3.1511424527,6.4846840291,7.5578178831,7.4352281297,7.4606357625,7.55781788238,7.39465806538,7.55781788263,7.55781788263,7.5578178823,7.5578178823,6.9515268298,6.12524390454,6.87491144184,7.55781788284,6.88017323811,7.06487411487,7.55781788271,7.55781788271,6.07527524874,6.16578111934,7.5264720862,7.5578178828,7.5578178832,4.1813113067,6.8802383249,7.1766524126,8.84419460752,8.84419460752,8.84419460742,7.98911682317,8.03776069988,6.9759636752,5.31055006635,5.1999285567,5.92633801008,8.98735807286,9.32953798996,12.11239466555,12.11239466555,12.11239466559,10.93631775885,12.11239466559,11.65723485789,12.11239466579,12.1123946658469,12.1123946658469,12.11239466539,9.30686126756,9.32515953485,9.29872094395,9.45676001996,10.39408111446,12.11239466536,12.11239466556,11.860886749835,12.11239466556,10.72839720526,12.11239466699,12.04380302741,12.11239466699,12.11239466706,12.11239466646,12.11239466646,12.11239466646,12.11239466656,12.11239466656,12.11239466698,12.11239466698,12.11239466689,12.1123946669,12.1123946669,12.11239466691,12.11239466701,12.11239466701,10.78292770481,10.94135605661,9.79079671811,9.32380089116,7.34988276676,8.52422024126,9.32404409055,12.11239466648,12.11239466618,12.11239466618,12.11239466638,12.11239466578,12.11049022539,12.11239466619,12.11239466618,12.11239466588,12.11239466608,10.09064329498,12.11239466608,12.112394666319,12.112394666319,11.79887338218,11.98807084278,8.10238015348,8.07732608768,8.4492478137,10.9025365791,12.1123946664,12.1123946664,12.1123946668,12.11239466622,12.11239466622,12.1123946666,12.1123946666,9.517837253,11.3677807678,12.11239466591,12.11239466595,12.11239466595,12.1123946665,12.1123946665,12.1123946665,12.1123946665,11.90382099186,12.1123946665,12.11239466607,12.11239466657,11.97922232837,12.11239466657,9.4061521617,6.4414245364,6.6772156238,6.9539662259,6.9888014802
"t136",8.3466252399,6.6175922602,7.62644422571,9.84734484426,9.84734484406,9.84734484406,9.84734484429,9.84734484401,9.84734484401,9.84734484401,9.84734484399,9.84734484399,9.30836465861,9.84734484401,9.84734484399,9.59382433089,9.84734484402,9.84734484402,9.84734484399,8.45948119649,9.78989091809,9.84734484409,9.84734484409,9.84734484439,7.95916173017,9.84734484417,9.72139652877,9.84734484387,9.84734484387,9.84734484407,9.847344843457,9.847344843457,6.20427306501,3.1253362169,0,0.392357418,2.8423702099,2.17974974,1.69033324497,5.40076229434,8.77776902466,8.77776902466,8.77776902526,5.63085429116,7.2157204169,4.7635390152,8.0970805916,9.1702144456,9.0476246922,9.073032325,9.17021444488,9.00705462788,9.17021444513,9.17021444513,9.1702144448,9.1702144448,8.5639233923,7.73764046704,8.48730800434,9.17021444534,8.49256980061,8.67727067737,9.17021444521,9.17021444521,7.68767181124,7.77817768184,9.1388686487,9.1702144453,9.1702144457,5.7937078692,8.4926348874,8.7890489751,10.45659117002,10.45659117002,10.45659116992,9.60151338567,9.65015726238,8.5883602377,6.92294662885,6.8123251192,7.53873457258,10.59975463536,10.94193455246,13.72479122805,13.72479122805,13.72479122809,12.54871432135,13.72479122809,13.26963142039,13.72479122829,13.7247912283469,13.7247912283469,13.72479122789,10.91925783006,10.93755609735,10.91111750645,11.06915658246,12.00647767696,13.72479122786,13.72479122806,13.473283312335,13.72479122806,12.34079376776,13.72479122949,13.65619958991,13.72479122949,13.72479122956,13.72479122896,13.72479122896,13.72479122896,13.72479122906,13.72479122906,13.72479122948,13.72479122948,13.72479122939,13.7247912294,13.7247912294,13.72479122941,13.72479122951,13.72479122951,12.39532426731,12.55375261911,11.40319328061,10.93619745366,8.96227932926,10.13661680376,10.93644065305,13.72479122898,13.72479122868,13.72479122868,13.72479122888,13.72479122828,13.72288678789,13.72479122869,13.72479122868,13.72479122838,13.72479122858,11.70303985748,13.72479122858,13.724791228819,13.724791228819,13.41126994468,13.60046740528,9.71477671598,9.68972265018,10.0616443762,12.5149331416,13.7247912289,13.7247912289,13.7247912293,13.72479122872,13.72479122872,13.7247912291,13.7247912291,11.1302338155,12.9801773303,13.72479122841,13.72479122845,13.72479122845,13.724791229,13.724791229,13.724791229,13.724791229,13.51621755436,13.724791229,13.72479122857,13.72479122907,13.59161889087,13.72479122907,11.0185487242,8.0538210989,8.2896121863,8.5663627884,8.6011980427
"t137",8.3466252399,6.6175922602,7.62644422571,9.84734484426,9.84734484406,9.84734484406,9.84734484429,9.84734484401,9.84734484401,9.84734484401,9.84734484399,9.84734484399,9.30836465861,9.84734484401,9.84734484399,9.59382433089,9.84734484402,9.84734484402,9.84734484399,8.45948119649,9.78989091809,9.84734484409,9.84734484409,9.84734484439,7.95916173017,9.84734484417,9.72139652877,9.84734484387,9.84734484387,9.84734484407,9.847344843457,9.847344843457,6.20427306501,3.1253362169,0.392357418,0,2.8423702099,2.17974974,1.69033324497,5.40076229434,8.77776902466,8.77776902466,8.77776902526,5.63085429116,7.2157204169,4.7635390152,8.0970805916,9.1702144456,9.0476246922,9.073032325,9.17021444488,9.00705462788,9.17021444513,9.17021444513,9.1702144448,9.1702144448,8.5639233923,7.73764046704,8.48730800434,9.17021444534,8.49256980061,8.67727067737,9.17021444521,9.17021444521,7.68767181124,7.77817768184,9.1388686487,9.1702144453,9.1702144457,5.7937078692,8.4926348874,8.7890489751,10.45659117002,10.45659117002,10.45659116992,9.60151338567,9.65015726238,8.5883602377,6.92294662885,6.8123251192,7.53873457258,10.59975463536,10.94193455246,13.72479122805,13.72479122805,13.72479122809,12.54871432135,13.72479122809,13.26963142039,13.72479122829,13.7247912283469,13.7247912283469,13.72479122789,10.91925783006,10.93755609735,10.91111750645,11.06915658246,12.00647767696,13.72479122786,13.72479122806,13.473283312335,13.72479122806,12.34079376776,13.72479122949,13.65619958991,13.72479122949,13.72479122956,13.72479122896,13.72479122896,13.72479122896,13.72479122906,13.72479122906,13.72479122948,13.72479122948,13.72479122939,13.7247912294,13.7247912294,13.72479122941,13.72479122951,13.72479122951,12.39532426731,12.55375261911,11.40319328061,10.93619745366,8.96227932926,10.13661680376,10.93644065305,13.72479122898,13.72479122868,13.72479122868,13.72479122888,13.72479122828,13.72288678789,13.72479122869,13.72479122868,13.72479122838,13.72479122858,11.70303985748,13.72479122858,13.724791228819,13.724791228819,13.41126994468,13.60046740528,9.71477671598,9.68972265018,10.0616443762,12.5149331416,13.7247912289,13.7247912289,13.7247912293,13.72479122872,13.72479122872,13.7247912291,13.7247912291,11.1302338155,12.9801773303,13.72479122841,13.72479122845,13.72479122845,13.724791229,13.724791229,13.724791229,13.724791229,13.51621755436,13.724791229,13.72479122857,13.72479122907,13.59161889087,13.72479122907,11.0185487242,8.0538210989,8.2896121863,8.5663627884,8.6011980427
"t90",8.3466252398,6.6175922601,7.62644422561,9.84734484416,9.84734484396,9.84734484396,9.84734484419,9.84734484391,9.84734484391,9.84734484391,9.84734484389,9.84734484389,9.30836465851,9.84734484391,9.84734484389,9.59382433079,9.84734484392,9.84734484392,9.84734484389,8.45948119639,9.78989091799,9.84734484399,9.84734484399,9.84734484429,7.95916173007,9.84734484407,9.72139652867,9.84734484377,9.84734484377,9.84734484397,9.847344843357,9.847344843357,6.20427306491,3.1253362168,2.8423702099,2.8423702099,0,1.0048808827,1.26346240327,5.40076229424,8.77776902456,8.77776902456,8.77776902516,5.63085429106,7.2157204168,4.7635390151,8.0970805915,9.1702144455,9.0476246921,9.0730323249,9.17021444478,9.00705462778,9.17021444503,9.17021444503,9.1702144447,9.1702144447,8.5639233922,7.73764046694,8.48730800424,9.17021444524,8.49256980051,8.67727067727,9.17021444511,9.17021444511,7.68767181114,7.77817768174,9.1388686486,9.1702144452,9.1702144456,5.7937078691,8.4926348873,8.789048975,10.45659116992,10.45659116992,10.45659116982,9.60151338557,9.65015726228,8.5883602376,6.92294662875,6.8123251191,7.53873457248,10.59975463526,10.94193455236,13.72479122795,13.72479122795,13.72479122799,12.54871432125,13.72479122799,13.26963142029,13.72479122819,13.7247912282469,13.7247912282469,13.72479122779,10.91925782996,10.93755609725,10.91111750635,11.06915658236,12.00647767686,13.72479122776,13.72479122796,13.473283312235,13.72479122796,12.34079376766,13.72479122939,13.65619958981,13.72479122939,13.72479122946,13.72479122886,13.72479122886,13.72479122886,13.72479122896,13.72479122896,13.72479122938,13.72479122938,13.72479122929,13.7247912293,13.7247912293,13.72479122931,13.72479122941,13.72479122941,12.39532426721,12.55375261901,11.40319328051,10.93619745356,8.96227932916,10.13661680366,10.93644065295,13.72479122888,13.72479122858,13.72479122858,13.72479122878,13.72479122818,13.72288678779,13.72479122859,13.72479122858,13.72479122828,13.72479122848,11.70303985738,13.72479122848,13.724791228719,13.724791228719,13.41126994458,13.60046740518,9.71477671588,9.68972265008,10.0616443761,12.5149331415,13.7247912288,13.7247912288,13.7247912292,13.72479122862,13.72479122862,13.724791229,13.724791229,11.1302338154,12.9801773302,13.72479122831,13.72479122835,13.72479122835,13.7247912289,13.7247912289,13.7247912289,13.7247912289,13.51621755426,13.7247912289,13.72479122847,13.72479122897,13.59161889077,13.72479122897,11.0185487241,8.0538210988,8.2896121862,8.5663627883,8.6011980426
"t91",7.6840047699,5.9549717902,6.96382375571,9.18472437426,9.18472437406,9.18472437406,9.18472437429,9.18472437401,9.18472437401,9.18472437401,9.18472437399,9.18472437399,8.64574418861,9.18472437401,9.18472437399,8.93120386089,9.18472437402,9.18472437402,9.18472437399,7.79686072649,9.12727044809,9.18472437409,9.18472437409,9.18472437439,7.29654126017,9.18472437417,9.05877605877,9.18472437387,9.18472437387,9.18472437407,9.184724373457,9.184724373457,5.54165259501,2.4627157469,2.17974974,2.17974974,1.0048808827,0,0.60084193337,4.73814182434,8.11514855466,8.11514855466,8.11514855526,4.96823382116,6.5530999469,4.1009185452,7.4344601216,8.5075939756,8.3850042222,8.410411855,8.50759397488,8.34443415788,8.50759397513,8.50759397513,8.5075939748,8.5075939748,7.9013029223,7.07501999704,7.82468753434,8.50759397534,7.82994933061,8.01465020737,8.50759397521,8.50759397521,7.02505134124,7.11555721184,8.4762481787,8.5075939753,8.5075939757,5.1310873992,7.8300144174,8.1264285051,9.79397070002,9.79397070002,9.79397069992,8.93889291567,8.98753679238,7.9257397677,6.26032615885,6.1497046492,6.87611410258,9.93713416536,10.27931408246,13.06217075805,13.06217075805,13.06217075809,11.88609385135,13.06217075809,12.60701095039,13.06217075829,13.0621707583469,13.0621707583469,13.06217075789,10.25663736006,10.27493562735,10.24849703645,10.40653611246,11.34385720696,13.06217075786,13.06217075806,12.810662842335,13.06217075806,11.67817329776,13.06217075949,12.99357911991,13.06217075949,13.06217075956,13.06217075896,13.06217075896,13.06217075896,13.06217075906,13.06217075906,13.06217075948,13.06217075948,13.06217075939,13.0621707594,13.0621707594,13.06217075941,13.06217075951,13.06217075951,11.73270379731,11.89113214911,10.74057281061,10.27357698366,8.29965885926,9.47399633376,10.27382018305,13.06217075898,13.06217075868,13.06217075868,13.06217075888,13.06217075828,13.06026631789,13.06217075869,13.06217075868,13.06217075838,13.06217075858,11.04041938748,13.06217075858,13.062170758819,13.062170758819,12.74864947468,12.93784693528,9.05215624598,9.02710218018,9.3990239062,11.8523126716,13.0621707589,13.0621707589,13.0621707593,13.06217075872,13.06217075872,13.0621707591,13.0621707591,10.4676133455,12.3175568603,13.06217075841,13.06217075845,13.06217075845,13.062170759,13.062170759,13.062170759,13.062170759,12.85359708436,13.062170759,13.06217075857,13.06217075907,12.92899842087,13.06217075907,10.3559282542,7.3912006289,7.6269917163,7.9037423184,7.9385775727
"t69",7.19458827487,5.46555529517,6.47440726068,8.69530787923,8.69530787903,8.69530787903,8.69530787926,8.69530787898,8.69530787898,8.69530787898,8.69530787896,8.69530787896,8.15632769358,8.69530787898,8.69530787896,8.44178736586,8.69530787899,8.69530787899,8.69530787896,7.30744423146,8.63785395306,8.69530787906,8.69530787906,8.69530787936,6.80712476514,8.69530787914,8.56935956374,8.69530787884,8.69530787884,8.69530787904,8.695307878427,8.695307878427,5.05223609998,1.97329925187,1.69033324497,1.69033324497,1.26346240327,0.60084193337,0,4.24872532931,7.62573205963,7.62573205963,7.62573206023,4.47881732613,6.06368345187,3.61150205017,6.94504362657,8.01817748057,7.89558772717,7.92099535997,8.01817747985,7.85501766285,8.0181774801,8.0181774801,8.01817747977,8.01817747977,7.41188642727,6.58560350201,7.33527103931,8.01817748031,7.34053283558,7.52523371234,8.01817748018,8.01817748018,6.53563484621,6.62614071681,7.98683168367,8.01817748027,8.01817748067,4.64167090417,7.34059792237,7.63701201007,9.30455420499,9.30455420499,9.30455420489,8.44947642064,8.49812029735,7.43632327267,5.77090966382,5.66028815417,6.38669760755,9.44771767033,9.78989758743,12.57275426302,12.57275426302,12.57275426306,11.39667735632,12.57275426306,12.11759445536,12.57275426326,12.5727542633169,12.5727542633169,12.57275426286,9.76722086503,9.78551913232,9.75908054142,9.91711961743,10.85444071193,12.57275426283,12.57275426303,12.321246347305,12.57275426303,11.18875680273,12.57275426446,12.50416262488,12.57275426446,12.57275426453,12.57275426393,12.57275426393,12.57275426393,12.57275426403,12.57275426403,12.57275426445,12.57275426445,12.57275426436,12.57275426437,12.57275426437,12.57275426438,12.57275426448,12.57275426448,11.24328730228,11.40171565408,10.25115631558,9.78416048863,7.81024236423,8.98457983873,9.78440368802,12.57275426395,12.57275426365,12.57275426365,12.57275426385,12.57275426325,12.57084982286,12.57275426366,12.57275426365,12.57275426335,12.57275426355,10.55100289245,12.57275426355,12.572754263789,12.572754263789,12.25923297965,12.44843044025,8.56273975095,8.53768568515,8.90960741117,11.36289617657,12.57275426387,12.57275426387,12.57275426427,12.57275426369,12.57275426369,12.57275426407,12.57275426407,9.97819685047,11.82814036527,12.57275426338,12.57275426342,12.57275426342,12.57275426397,12.57275426397,12.57275426397,12.57275426397,12.36418058933,12.57275426397,12.57275426354,12.57275426404,12.43958192584,12.57275426404,9.86651175917,6.90178413387,7.13757522127,7.41432582337,7.44916107767
"t17",4.96961850884,3.24058552914,4.24943749465,6.4703381132,6.470338113,6.470338113,6.47033811323,6.47033811295,6.47033811295,6.47033811295,6.47033811293,6.47033811293,5.93135792755,6.47033811295,6.47033811293,6.21681759983,6.47033811296,6.47033811296,6.47033811293,5.08247446543,6.41288418703,6.47033811303,6.47033811303,6.47033811333,4.58215499911,6.47033811311,6.34438979771,6.47033811281,6.47033811281,6.47033811301,6.470338112397,6.470338112397,2.82726633395,3.78836573184,5.40076229434,5.40076229434,5.40076229424,4.73814182434,4.24872532931,0,4.55247300372,4.55247300372,4.55247300432,1.40555827022,3.08512673544,1.12655064394,4.72007386054,5.79320771454,5.67061796114,5.69602559394,5.79320771382,5.63004789682,5.79320771407,5.79320771407,5.79320771374,5.79320771374,5.18691666124,4.36063373598,5.11030127328,5.79320771428,5.11556306955,5.30026394631,5.79320771415,5.79320771415,4.31066508018,4.40117095078,5.76186191764,5.79320771424,5.79320771464,2.41670113814,5.11562815634,5.41204224404,7.07958443896,7.07958443896,7.07958443886,6.22450665461,6.27315053132,5.21135350664,3.54593989779,3.43531838814,4.16172784152,7.2227479043,7.5649278214,10.34778449699,10.34778449699,10.34778449703,9.17170759029,10.34778449703,9.89262468933,10.34778449723,10.3477844972869,10.3477844972869,10.34778449683,7.542251099,7.56054936629,7.53411077539,7.6921498514,8.6294709459,10.3477844968,10.347784497,10.096276581275,10.347784497,8.9637870367,10.34778449843,10.27919285885,10.34778449843,10.3477844985,10.3477844979,10.3477844979,10.3477844979,10.347784498,10.347784498,10.34778449842,10.34778449842,10.34778449833,10.34778449834,10.34778449834,10.34778449835,10.34778449845,10.34778449845,9.01831753625,9.17674588805,8.02618654955,7.5591907226,5.5852725982,6.7596100727,7.55943392199,10.34778449792,10.34778449762,10.34778449762,10.34778449782,10.34778449722,10.34588005683,10.34778449763,10.34778449762,10.34778449732,10.34778449752,8.32603312642,10.34778449752,10.347784497759,10.347784497759,10.03426321362,10.22346067422,6.33776998492,6.31271591912,6.68463764514,9.13792641054,10.34778449784,10.34778449784,10.34778449824,10.34778449766,10.34778449766,10.34778449804,10.34778449804,7.75322708444,9.60317059924,10.34778449735,10.34778449739,10.34778449739,10.34778449794,10.34778449794,10.34778449794,10.34778449794,10.1392108233,10.34778449794,10.34778449751,10.34778449801,10.21461215981,10.34778449801,7.64154199314,4.67681436784,4.91260545524,5.18935605734,5.22419131164
"t124",8.34662523916,6.61759225946,7.62644422497,9.84734484352,9.84734484332,9.84734484332,9.84734484355,9.84734484327,9.84734484327,9.84734484327,9.84734484325,9.84734484325,9.30836465787,9.84734484327,9.84734484325,9.59382433015,9.84734484328,9.84734484328,9.84734484325,8.45948119575,9.78989091735,9.84734484335,9.84734484335,9.84734484365,7.95916172943,9.84734484343,9.72139652803,9.84734484313,9.84734484313,9.84734484333,9.847344842717,9.847344842717,6.20427306427,7.16537246216,8.77776902466,8.77776902466,8.77776902456,8.11514855466,7.62573205963,4.55247300372,0,0.6017082988,3.3735448494,4.6878803893,6.46213346576,4.50355737426,8.09708059086,9.17021444486,9.04762469146,9.07303232426,9.17021444414,9.00705462714,9.17021444439,9.17021444439,9.17021444406,9.17021444406,8.56392339156,7.7376404663,8.4873080036,9.1702144446,8.49256979987,8.67727067663,9.17021444447,9.17021444447,7.6876718105,7.7781776811,9.13886864796,9.17021444456,9.17021444496,5.79370786846,8.49263488666,8.78904897436,10.45659116928,10.45659116928,10.45659116918,9.60151338493,9.65015726164,8.58836023696,6.92294662811,6.81232511846,7.53873457184,10.59975463462,10.94193455172,13.72479122731,13.72479122731,13.72479122735,12.54871432061,13.72479122735,13.26963141965,13.72479122755,13.7247912276069,13.7247912276069,13.72479122715,10.91925782932,10.93755609661,10.91111750571,11.06915658172,12.00647767622,13.72479122712,13.72479122732,13.473283311595,13.72479122732,12.34079376702,13.72479122875,13.65619958917,13.72479122875,13.72479122882,13.72479122822,13.72479122822,13.72479122822,13.72479122832,13.72479122832,13.72479122874,13.72479122874,13.72479122865,13.72479122866,13.72479122866,13.72479122867,13.72479122877,13.72479122877,12.39532426657,12.55375261837,11.40319327987,10.93619745292,8.96227932852,10.13661680302,10.93644065231,13.72479122824,13.72479122794,13.72479122794,13.72479122814,13.72479122754,13.72288678715,13.72479122795,13.72479122794,13.72479122764,13.72479122784,11.70303985674,13.72479122784,13.724791228079,13.724791228079,13.41126994394,13.60046740454,9.71477671524,9.68972264944,10.06164437546,12.51493314086,13.72479122816,13.72479122816,13.72479122856,13.72479122798,13.72479122798,13.72479122836,13.72479122836,11.13023381476,12.98017732956,13.72479122767,13.72479122771,13.72479122771,13.72479122826,13.72479122826,13.72479122826,13.72479122826,13.51621755362,13.72479122826,13.72479122783,13.72479122833,13.59161889013,13.72479122833,11.01854872346,8.05382109816,8.28961218556,8.56636278766,8.60119804196
"t125",8.34662523916,6.61759225946,7.62644422497,9.84734484352,9.84734484332,9.84734484332,9.84734484355,9.84734484327,9.84734484327,9.84734484327,9.84734484325,9.84734484325,9.30836465787,9.84734484327,9.84734484325,9.59382433015,9.84734484328,9.84734484328,9.84734484325,8.45948119575,9.78989091735,9.84734484335,9.84734484335,9.84734484365,7.95916172943,9.84734484343,9.72139652803,9.84734484313,9.84734484313,9.84734484333,9.847344842717,9.847344842717,6.20427306427,7.16537246216,8.77776902466,8.77776902466,8.77776902456,8.11514855466,7.62573205963,4.55247300372,0.6017082988,0,3.3735448494,4.6878803893,6.46213346576,4.50355737426,8.09708059086,9.17021444486,9.04762469146,9.07303232426,9.17021444414,9.00705462714,9.17021444439,9.17021444439,9.17021444406,9.17021444406,8.56392339156,7.7376404663,8.4873080036,9.1702144446,8.49256979987,8.67727067663,9.17021444447,9.17021444447,7.6876718105,7.7781776811,9.13886864796,9.17021444456,9.17021444496,5.79370786846,8.49263488666,8.78904897436,10.45659116928,10.45659116928,10.45659116918,9.60151338493,9.65015726164,8.58836023696,6.92294662811,6.81232511846,7.53873457184,10.59975463462,10.94193455172,13.72479122731,13.72479122731,13.72479122735,12.54871432061,13.72479122735,13.26963141965,13.72479122755,13.7247912276069,13.7247912276069,13.72479122715,10.91925782932,10.93755609661,10.91111750571,11.06915658172,12.00647767622,13.72479122712,13.72479122732,13.473283311595,13.72479122732,12.34079376702,13.72479122875,13.65619958917,13.72479122875,13.72479122882,13.72479122822,13.72479122822,13.72479122822,13.72479122832,13.72479122832,13.72479122874,13.72479122874,13.72479122865,13.72479122866,13.72479122866,13.72479122867,13.72479122877,13.72479122877,12.39532426657,12.55375261837,11.40319327987,10.93619745292,8.96227932852,10.13661680302,10.93644065231,13.72479122824,13.72479122794,13.72479122794,13.72479122814,13.72479122754,13.72288678715,13.72479122795,13.72479122794,13.72479122764,13.72479122784,11.70303985674,13.72479122784,13.724791228079,13.724791228079,13.41126994394,13.60046740454,9.71477671524,9.68972264944,10.06164437546,12.51493314086,13.72479122816,13.72479122816,13.72479122856,13.72479122798,13.72479122798,13.72479122836,13.72479122836,11.13023381476,12.98017732956,13.72479122767,13.72479122771,13.72479122771,13.72479122826,13.72479122826,13.72479122826,13.72479122826,13.51621755362,13.72479122826,13.72479122783,13.72479122833,13.59161889013,13.72479122833,11.01854872346,8.05382109816,8.28961218556,8.56636278766,8.60119804196
"t45",8.34662523976,6.61759226006,7.62644422557,9.84734484412,9.84734484392,9.84734484392,9.84734484415,9.84734484387,9.84734484387,9.84734484387,9.84734484385,9.84734484385,9.30836465847,9.84734484387,9.84734484385,9.59382433075,9.84734484388,9.84734484388,9.84734484385,8.45948119635,9.78989091795,9.84734484395,9.84734484395,9.84734484425,7.95916173003,9.84734484403,9.72139652863,9.84734484373,9.84734484373,9.84734484393,9.847344843317,9.847344843317,6.20427306487,7.16537246276,8.77776902526,8.77776902526,8.77776902516,8.11514855526,7.62573206023,4.55247300432,3.3735448494,3.3735448494,0,4.6878803899,6.46213346636,4.50355737486,8.09708059146,9.17021444546,9.04762469206,9.07303232486,9.17021444474,9.00705462774,9.17021444499,9.17021444499,9.17021444466,9.17021444466,8.56392339216,7.7376404669,8.4873080042,9.1702144452,8.49256980047,8.67727067723,9.17021444507,9.17021444507,7.6876718111,7.7781776817,9.13886864856,9.17021444516,9.17021444556,5.79370786906,8.49263488726,8.78904897496,10.45659116988,10.45659116988,10.45659116978,9.60151338553,9.65015726224,8.58836023756,6.92294662871,6.81232511906,7.53873457244,10.59975463522,10.94193455232,13.72479122791,13.72479122791,13.72479122795,12.54871432121,13.72479122795,13.26963142025,13.72479122815,13.7247912282069,13.7247912282069,13.72479122775,10.91925782992,10.93755609721,10.91111750631,11.06915658232,12.00647767682,13.72479122772,13.72479122792,13.473283312195,13.72479122792,12.34079376762,13.72479122935,13.65619958977,13.72479122935,13.72479122942,13.72479122882,13.72479122882,13.72479122882,13.72479122892,13.72479122892,13.72479122934,13.72479122934,13.72479122925,13.72479122926,13.72479122926,13.72479122927,13.72479122937,13.72479122937,12.39532426717,12.55375261897,11.40319328047,10.93619745352,8.96227932912,10.13661680362,10.93644065291,13.72479122884,13.72479122854,13.72479122854,13.72479122874,13.72479122814,13.72288678775,13.72479122855,13.72479122854,13.72479122824,13.72479122844,11.70303985734,13.72479122844,13.724791228679,13.724791228679,13.41126994454,13.60046740514,9.71477671584,9.68972265004,10.06164437606,12.51493314146,13.72479122876,13.72479122876,13.72479122916,13.72479122858,13.72479122858,13.72479122896,13.72479122896,11.13023381536,12.98017733016,13.72479122827,13.72479122831,13.72479122831,13.72479122886,13.72479122886,13.72479122886,13.72479122886,13.51621755422,13.72479122886,13.72479122843,13.72479122893,13.59161889073,13.72479122893,11.01854872406,8.05382109876,8.28961218616,8.56636278826,8.60119804256
