"","t4","t5","t142","t143","t122","t114","t25","t59","t60","t34","t72","t82","t111","t112","t161","t162","t139","t157","t158","t152","t113","t61","t54","t41","t42","t18","t26","t27","t39","t40","t37","t44","t45","t30","t24","t62","t63","t148","t149","t115","t116","t65","t96","t97","t31","t36","t64","t95","t153","t154","t35","t108","t123","t124","t76","t23","t55","t70","t71","t80","t83","t84","t53","t32","t67","t73","t135","t136","t92","t93","t81","t46","t128","t130","t131","t7","t155","t156","t121","t29","t47","t98","t146","t147","t91","t75","t119","t120","t117","t118","t77","t33","t104","t105","t125","t126","t78","t140","t141","t129","t85","t137","t138","t127","t90","t144","t145","t102","t103","t66","t100","t101","t94","t19","t20","t11","t12","t132","t150","t151","t56","t99","t109","t110","t88","t89","t159","t160","t106","t107","t68","t74","t79","t133","t134","t3","t1","t13","t16","t17","t6","t9","t21","t22","t38","t86","t87","t69","t50","t28","t2","t48","t49","t43","t57","t58","t51","t52","t14","t15","t10","t8"
"t128",5.2275031272,5.4831909981,9.52197093428,9.52197093428,9.52197093438,9.5219709343,8.4144800759,9.52197093471,8.51889760831,7.82298051371,9.52197093501,9.52197093504,9.52197093494,9.52197093494,9.521970934966,9.521970934966,9.52197093494,9.52197093504,9.52197093504,9.52197093504,9.52197093504,8.40730665241,8.27291693821,8.32141168181,8.63624394041,9.52197093441,7.03589600462,7.05305087992,8.02308576982,9.52197093482,8.06316764022,9.42183981772,8.54188180742,9.52197093482,6.73274307032,8.95241194901,9.52197093541,9.52197093511,9.52197093511,9.44626054303,9.52197093513,8.80858286961,9.34678678371,9.52197093511,8.20254470851,8.09533170291,9.52197093511,9.52197093461,9.5219709346,9.5219709346,9.46395931571,9.52197093421,9.52197093421,9.52197093421,9.52197093421,6.88608769222,9.52197093432,9.30034817412,9.52197093462,9.52197093472,9.52197093475,9.52197093475,8.39573281692,4.60853645007,4.089140630554,4.608536450424,4.608536450424,4.608536450424,4.60853645047,4.60853645047,4.60853645047,3.32339246127,0,0.42207248401,0.42207248401,6.92510725852,10.512006526458,10.512006526458,10.512006526518,8.700918781918,9.574620522018,10.512006526758,10.512006526758,10.512006526758,10.512006526718,9.934742660418,10.512006526818,10.512006526818,10.512006527118,10.512006527118,9.800968759358,10.512006526818,10.512006527418,10.512006527418,10.512006527418,10.512006527418,10.428078022684,10.512006527361,10.512006527361,10.512006527381,10.236198117381,10.512006527461,10.426576170521,10.512006527441,10.020008401141,10.512006527444,10.512006527444,10.512006527318,10.512006527318,9.746870780418,10.512006527678,10.512006527678,10.512006527718,7.00878048892,7.45958580702,8.21376666676,8.28308843896,11.73107362356,11.73107362351,11.73107362351,11.73107362376,11.73107362376,11.60138344177,11.73107362377,11.73107362376,11.73107362378,11.73107362378,11.73107362378,11.73107362376,11.73107362376,11.73107362376,11.73107362384,11.73107362384,11.73107362384,11.73107362384,7.11308342908,7.757380727989,8.317722859689,8.731898649189,9.818937145089,10.458189537689,8.683767741189,9.522775890189,9.016039840189,11.731073623889,11.731073624189,11.731073624189,11.142317093389,11.731073624189,11.731073623989,6.754037740589,11.73107362406,10.87291562156,11.73107362386,11.62092632436,10.49434184256,11.73107362395,10.80854008735,10.2449326836,10.4453397446,8.8667469274,7.8689750274
"t130",5.22750312721,5.48319099811,9.52197093429,9.52197093429,9.52197093439,9.52197093431,8.41448007591,9.52197093472,8.51889760832,7.82298051372,9.52197093502,9.52197093505,9.52197093495,9.52197093495,9.521970934976,9.521970934976,9.52197093495,9.52197093505,9.52197093505,9.52197093505,9.52197093505,8.40730665242,8.27291693822,8.32141168182,8.63624394042,9.52197093442,7.03589600463,7.05305087993,8.02308576983,9.52197093483,8.06316764023,9.42183981773,8.54188180743,9.52197093483,6.73274307033,8.95241194902,9.52197093542,9.52197093512,9.52197093512,9.44626054304,9.52197093514,8.80858286962,9.34678678372,9.52197093512,8.20254470852,8.09533170292,9.52197093512,9.52197093462,9.52197093461,9.52197093461,9.46395931572,9.52197093422,9.52197093422,9.52197093422,9.52197093422,6.88608769223,9.52197093433,9.30034817413,9.52197093463,9.52197093473,9.52197093476,9.52197093476,8.39573281693,4.60853645008,4.089140630564,4.608536450434,4.608536450434,4.608536450434,4.60853645048,4.60853645048,4.60853645048,3.32339246128,0.42207248401,0,0.3717028176,6.92510725853,10.512006526468,10.512006526468,10.512006526528,8.700918781928,9.574620522028,10.512006526768,10.512006526768,10.512006526768,10.512006526728,9.934742660428,10.512006526828,10.512006526828,10.512006527128,10.512006527128,9.800968759368,10.512006526828,10.512006527428,10.512006527428,10.512006527428,10.512006527428,10.428078022694,10.512006527371,10.512006527371,10.512006527391,10.236198117391,10.512006527471,10.426576170531,10.512006527451,10.020008401151,10.512006527454,10.512006527454,10.512006527328,10.512006527328,9.746870780428,10.512006527688,10.512006527688,10.512006527728,7.00878048893,7.45958580703,8.21376666677,8.28308843897,11.73107362357,11.73107362352,11.73107362352,11.73107362377,11.73107362377,11.60138344178,11.73107362378,11.73107362377,11.73107362379,11.73107362379,11.73107362379,11.73107362377,11.73107362377,11.73107362377,11.73107362385,11.73107362385,11.73107362385,11.73107362385,7.11308342909,7.757380727999,8.317722859699,8.731898649199,9.818937145099,10.458189537699,8.683767741199,9.522775890199,9.016039840199,11.731073623899,11.731073624199,11.731073624199,11.142317093399,11.731073624199,11.731073623999,6.754037740599,11.73107362407,10.87291562157,11.73107362387,11.62092632437,10.49434184257,11.73107362396,10.80854008736,10.24493268361,10.44533974461,8.86674692741,7.86897502741
"t131",5.22750312721,5.48319099811,9.52197093429,9.52197093429,9.52197093439,9.52197093431,8.41448007591,9.52197093472,8.51889760832,7.82298051372,9.52197093502,9.52197093505,9.52197093495,9.52197093495,9.521970934976,9.521970934976,9.52197093495,9.52197093505,9.52197093505,9.52197093505,9.52197093505,8.40730665242,8.27291693822,8.32141168182,8.63624394042,9.52197093442,7.03589600463,7.05305087993,8.02308576983,9.52197093483,8.06316764023,9.42183981773,8.54188180743,9.52197093483,6.73274307033,8.95241194902,9.52197093542,9.52197093512,9.52197093512,9.44626054304,9.52197093514,8.80858286962,9.34678678372,9.52197093512,8.20254470852,8.09533170292,9.52197093512,9.52197093462,9.52197093461,9.52197093461,9.46395931572,9.52197093422,9.52197093422,9.52197093422,9.52197093422,6.88608769223,9.52197093433,9.30034817413,9.52197093463,9.52197093473,9.52197093476,9.52197093476,8.39573281693,4.60853645008,4.089140630564,4.608536450434,4.608536450434,4.608536450434,4.60853645048,4.60853645048,4.60853645048,3.32339246128,0.42207248401,0.3717028176,0,6.92510725853,10.512006526468,10.512006526468,10.512006526528,8.700918781928,9.574620522028,10.512006526768,10.512006526768,10.512006526768,10.512006526728,9.934742660428,10.512006526828,10.512006526828,10.512006527128,10.512006527128,9.800968759368,10.512006526828,10.512006527428,10.512006527428,10.512006527428,10.512006527428,10.428078022694,10.512006527371,10.512006527371,10.512006527391,10.236198117391,10.512006527471,10.426576170531,10.512006527451,10.020008401151,10.512006527454,10.512006527454,10.512006527328,10.512006527328,9.746870780428,10.512006527688,10.512006527688,10.512006527728,7.00878048893,7.45958580703,8.21376666677,8.28308843897,11.73107362357,11.73107362352,11.73107362352,11.73107362377,11.73107362377,11.60138344178,11.73107362378,11.73107362377,11.73107362379,11.73107362379,11.73107362379,11.73107362377,11.73107362377,11.73107362377,11.73107362385,11.73107362385,11.73107362385,11.73107362385,7.11308342909,7.757380727999,8.317722859699,8.731898649199,9.818937145099,10.458189537699,8.683767741199,9.522775890199,9.016039840199,11.731073623899,11.731073624199,11.731073624199,11.142317093399,11.731073624199,11.731073623999,6.754037740599,11.73107362407,10.87291562157,11.73107362387,11.62092632437,10.49434184257,11.73107362396,10.80854008736,10.24493268361,10.44533974461,8.86674692741,7.86897502741
"t7",2.29164153912,2.54732941002,6.9251072588,6.9251072588,6.9251072589,6.92510725882,5.81761640042,6.92510725923,5.92203393283,5.22611683823,6.92510725953,6.92510725956,6.92510725946,6.92510725946,6.925107259486,6.925107259486,6.92510725946,6.92510725956,6.92510725956,6.92510725956,6.92510725956,5.81044297693,5.67605326273,5.72454800633,6.03938026493,6.92510725893,4.43903232914,4.45618720444,5.42622209434,6.92510725934,5.46630396474,6.82497614224,5.94501813194,6.92510725934,4.13587939484,6.35554827353,6.92510725993,6.92510725963,6.92510725963,6.84939686755,6.92510725965,6.21171919413,6.74992310823,6.92510725963,5.60568103303,5.49846802743,6.92510725963,6.92510725913,6.92510725912,6.92510725912,6.86709564023,6.92510725873,6.92510725873,6.92510725873,6.92510725873,4.28922401674,6.92510725884,6.70348449864,6.92510725914,6.92510725924,6.92510725927,6.92510725927,5.79886914144,6.92510725859,6.405711439074,6.925107258944,6.925107258944,6.925107258944,6.92510725899,6.92510725899,6.92510725899,5.63996326979,6.92510725852,6.92510725853,6.92510725853,0,5.503526929538,5.503526929538,5.503526929598,3.692439184998,4.566140925098,5.503526929838,5.503526929838,5.503526929838,5.503526929798,4.926263063498,5.503526929898,5.503526929898,5.503526930198,5.503526930198,4.792489162438,5.503526929898,5.503526930498,5.503526930498,5.503526930498,5.503526930498,5.419598425764,5.503526930441,5.503526930441,5.503526930461,5.227718520461,5.503526930541,5.418096573601,5.503526930521,5.011528804221,5.503526930524,5.503526930524,5.503526930398,5.503526930398,4.738391183498,5.503526930758,5.503526930758,5.503526930798,3.2845489824,3.7353543005,4.62686739908,4.69618917128,8.14417435588,8.14417435583,8.14417435583,8.14417435608,8.14417435608,8.01448417409,8.14417435609,8.14417435608,8.1441743561,8.1441743561,8.1441743561,8.14417435608,8.14417435608,8.14417435608,8.14417435616,8.14417435616,8.14417435616,8.14417435616,3.5261841614,4.170481460309,4.730823592009,5.144999381509,6.232037877409,6.871290270009,5.096868473509,5.935876622509,5.429140572509,8.144174356209,8.144174356509,8.144174356509,7.555417825709,8.144174356509,8.144174356309,3.167138472909,8.14417435638,7.28601635388,8.14417435618,8.03402705668,6.90744257488,8.14417435627,7.22164081967,6.65803341592,6.85844047692,5.27984765972,4.28207575972
"t155",5.878540807058,6.134228677958,10.512006526738,10.512006526738,10.512006526838,10.512006526758,9.404515668358,10.512006527168,9.508933200768,8.813016106168,10.512006527468,10.512006527498,10.512006527398,10.512006527398,10.512006527424,10.512006527424,10.512006527398,10.512006527498,10.512006527498,10.512006527498,10.512006527498,9.397342244868,9.262952530668,9.311447274268,9.626279532868,10.512006526868,8.025931597078,8.043086472378,9.013121362278,10.512006527278,9.053203232678,10.411875410178,9.531917399878,10.512006527278,7.722778662778,9.942447541468,10.512006527868,10.512006527568,10.512006527568,10.436296135488,10.512006527588,9.798618462068,10.336822376168,10.512006527568,9.192580300968,9.085367295368,10.512006527568,10.512006527068,10.512006527058,10.512006527058,10.453994908168,10.512006526668,10.512006526668,10.512006526668,10.512006526668,7.876123284678,10.512006526778,10.290383766578,10.512006527078,10.512006527178,10.512006527208,10.512006527208,9.385768409378,10.512006526528,9.992610707012,10.512006526882,10.512006526882,10.512006526882,10.512006526928,10.512006526928,10.512006526928,9.226862537728,10.512006526458,10.512006526468,10.512006526468,5.503526929538,0,0.13765364388,0.62370643034,3.76597217774,4.63967391784,5.57705992258,5.57705992258,5.57705992258,5.57705992254,4.99979605624,5.57705992264,5.57705992264,5.57705992294,5.57705992294,4.86602215518,9.08540721664,9.08540721724,9.08540721724,9.08540721724,9.08540721724,9.001478712506,9.085407217183,9.085407217183,9.085407217203,8.809598807203,9.085407217283,8.999976860343,9.085407217263,8.593409090963,9.085407217266,9.085407217266,9.08540721714,9.08540721714,8.32027147024,9.0854072175,9.0854072175,9.08540721754,6.871448250338,7.322253568438,8.213766667018,8.283088439218,11.731073623818,11.731073623768,11.731073623768,11.731073624018,11.731073624018,11.601383442028,11.731073624028,11.731073624018,11.731073624038,11.731073624038,11.731073624038,11.731073624018,11.731073624018,11.731073624018,11.731073624098,11.731073624098,11.731073624098,11.731073624098,7.113083429338,7.757380728247,8.317722859947,8.731898649447,9.818937145347,10.458189537947,8.683767741447,9.522775890447,9.016039840447,11.731073624147,11.731073624447,11.731073624447,11.142317093647,11.731073624447,11.731073624247,6.754037740847,11.731073624318,10.872915621818,11.731073624118,11.620926324618,10.494341842818,11.731073624208,10.808540087608,10.244932683858,10.445339744858,8.866746927658,7.868975027658
"t156",5.878540807058,6.134228677958,10.512006526738,10.512006526738,10.512006526838,10.512006526758,9.404515668358,10.512006527168,9.508933200768,8.813016106168,10.512006527468,10.512006527498,10.512006527398,10.512006527398,10.512006527424,10.512006527424,10.512006527398,10.512006527498,10.512006527498,10.512006527498,10.512006527498,9.397342244868,9.262952530668,9.311447274268,9.626279532868,10.512006526868,8.025931597078,8.043086472378,9.013121362278,10.512006527278,9.053203232678,10.411875410178,9.531917399878,10.512006527278,7.722778662778,9.942447541468,10.512006527868,10.512006527568,10.512006527568,10.436296135488,10.512006527588,9.798618462068,10.336822376168,10.512006527568,9.192580300968,9.085367295368,10.512006527568,10.512006527068,10.512006527058,10.512006527058,10.453994908168,10.512006526668,10.512006526668,10.512006526668,10.512006526668,7.876123284678,10.512006526778,10.290383766578,10.512006527078,10.512006527178,10.512006527208,10.512006527208,9.385768409378,10.512006526528,9.992610707012,10.512006526882,10.512006526882,10.512006526882,10.512006526928,10.512006526928,10.512006526928,9.226862537728,10.512006526458,10.512006526468,10.512006526468,5.503526929538,0.13765364388,0,0.62370643034,3.76597217774,4.63967391784,5.57705992258,5.57705992258,5.57705992258,5.57705992254,4.99979605624,5.57705992264,5.57705992264,5.57705992294,5.57705992294,4.86602215518,9.08540721664,9.08540721724,9.08540721724,9.08540721724,9.08540721724,9.001478712506,9.085407217183,9.085407217183,9.085407217203,8.809598807203,9.085407217283,8.999976860343,9.085407217263,8.593409090963,9.085407217266,9.085407217266,9.08540721714,9.08540721714,8.32027147024,9.0854072175,9.0854072175,9.08540721754,6.871448250338,7.322253568438,8.213766667018,8.283088439218,11.731073623818,11.731073623768,11.731073623768,11.731073624018,11.731073624018,11.601383442028,11.731073624028,11.731073624018,11.731073624038,11.731073624038,11.731073624038,11.731073624018,11.731073624018,11.731073624018,11.731073624098,11.731073624098,11.731073624098,11.731073624098,7.113083429338,7.757380728247,8.317722859947,8.731898649447,9.818937145347,10.458189537947,8.683767741447,9.522775890447,9.016039840447,11.731073624147,11.731073624447,11.731073624447,11.142317093647,11.731073624447,11.731073624247,6.754037740847,11.731073624318,10.872915621818,11.731073624118,11.620926324618,10.494341842818,11.731073624208,10.808540087608,10.244932683858,10.445339744858,8.866746927658,7.868975027658
"t121",5.878540807118,6.134228678018,10.512006526798,10.512006526798,10.512006526898,10.512006526818,9.404515668418,10.512006527228,9.508933200828,8.813016106228,10.512006527528,10.512006527558,10.512006527458,10.512006527458,10.512006527484,10.512006527484,10.512006527458,10.512006527558,10.512006527558,10.512006527558,10.512006527558,9.397342244928,9.262952530728,9.311447274328,9.626279532928,10.512006526928,8.025931597138,8.043086472438,9.013121362338,10.512006527338,9.053203232738,10.411875410238,9.531917399938,10.512006527338,7.722778662838,9.942447541528,10.512006527928,10.512006527628,10.512006527628,10.436296135548,10.512006527648,9.798618462128,10.336822376228,10.512006527628,9.192580301028,9.085367295428,10.512006527628,10.512006527128,10.512006527118,10.512006527118,10.453994908228,10.512006526728,10.512006526728,10.512006526728,10.512006526728,7.876123284738,10.512006526838,10.290383766638,10.512006527138,10.512006527238,10.512006527268,10.512006527268,9.385768409438,10.512006526588,9.992610707072,10.512006526942,10.512006526942,10.512006526942,10.512006526988,10.512006526988,10.512006526988,9.226862537788,10.512006526518,10.512006526528,10.512006526528,5.503526929598,0.62370643034,0.62370643034,0,3.7659721778,4.6396739179,5.57705992264,5.57705992264,5.57705992264,5.5770599226,4.9997960563,5.5770599227,5.5770599227,5.577059923,5.577059923,4.86602215524,9.0854072167,9.0854072173,9.0854072173,9.0854072173,9.0854072173,9.001478712566,9.085407217243,9.085407217243,9.085407217263,8.809598807263,9.085407217343,8.999976860403,9.085407217323,8.593409091023,9.085407217326,9.085407217326,9.0854072172,9.0854072172,8.3202714703,9.08540721756,9.08540721756,9.0854072176,6.871448250398,7.322253568498,8.213766667078,8.283088439278,11.731073623878,11.731073623828,11.731073623828,11.731073624078,11.731073624078,11.601383442088,11.731073624088,11.731073624078,11.731073624098,11.731073624098,11.731073624098,11.731073624078,11.731073624078,11.731073624078,11.731073624158,11.731073624158,11.731073624158,11.731073624158,7.113083429398,7.757380728307,8.317722860007,8.731898649507,9.818937145407,10.458189538007,8.683767741507,9.522775890507,9.016039840507,11.731073624207,11.731073624507,11.731073624507,11.142317093707,11.731073624507,11.731073624307,6.754037740907,11.731073624378,10.872915621878,11.731073624178,11.620926324678,10.494341842878,11.731073624268,10.808540087668,10.244932683918,10.445339744918,8.866746927718,7.868975027718
"t29",4.067453062518,4.323140933418,8.700918782198,8.700918782198,8.700918782298,8.700918782218,7.593427923818,8.700918782628,7.697845456228,7.001928361628,8.700918782928,8.700918782958,8.700918782858,8.700918782858,8.700918782884,8.700918782884,8.700918782858,8.700918782958,8.700918782958,8.700918782958,8.700918782958,7.586254500328,7.451864786128,7.500359529728,7.815191788328,8.700918782328,6.214843852538,6.231998727838,7.202033617738,8.700918782738,7.242115488138,8.600787665638,7.720829655338,8.700918782738,5.911690918238,8.131359796928,8.700918783328,8.700918783028,8.700918783028,8.625208390948,8.700918783048,7.987530717528,8.525734631628,8.700918783028,7.381492556428,7.274279550828,8.700918783028,8.700918782528,8.700918782518,8.700918782518,8.642907163628,8.700918782128,8.700918782128,8.700918782128,8.700918782128,6.065035540138,8.700918782238,8.479296022038,8.700918782538,8.700918782638,8.700918782668,8.700918782668,7.574680664838,8.700918781988,8.181522962472,8.700918782342,8.700918782342,8.700918782342,8.700918782388,8.700918782388,8.700918782388,7.415774793188,8.700918781918,8.700918781928,8.700918781928,3.692439184998,3.76597217774,3.76597217774,3.7659721778,0,1.8601761469,2.79756215164,2.79756215164,2.79756215164,2.7975621516,2.2202982853,2.7975621517,2.7975621517,2.797562152,2.797562152,2.08652438424,7.2743194721,7.2743194727,7.2743194727,7.2743194727,7.2743194727,7.190390967966,7.274319472643,7.274319472643,7.274319472663,6.998511062663,7.274319472743,7.188889115803,7.274319472723,6.782321346423,7.274319472726,7.274319472726,7.2743194726,7.2743194726,6.5091837257,7.27431947296,7.27431947296,7.274319473,5.060360505798,5.511165823898,6.402678922478,6.472000694678,9.919985879278,9.919985879228,9.919985879228,9.919985879478,9.919985879478,9.790295697488,9.919985879488,9.919985879478,9.919985879498,9.919985879498,9.919985879498,9.919985879478,9.919985879478,9.919985879478,9.919985879558,9.919985879558,9.919985879558,9.919985879558,5.301995684798,5.946292983707,6.506635115407,6.920810904907,8.007849400807,8.647101793407,6.872679996907,7.711688145907,7.204952095907,9.919985879607,9.919985879907,9.919985879907,9.331229349107,9.919985879907,9.919985879707,4.942949996307,9.919985879778,9.061827877278,9.919985879578,9.809838580078,8.683254098278,9.919985879668,8.997452343068,8.433844939318,8.634252000318,7.055659183118,6.057887283118
"t47",4.941154802618,5.196842673518,9.574620522298,9.574620522298,9.574620522398,9.574620522318,8.467129663918,9.574620522728,8.571547196328,7.875630101728,9.574620523028,9.574620523058,9.574620522958,9.574620522958,9.574620522984,9.574620522984,9.574620522958,9.574620523058,9.574620523058,9.574620523058,9.574620523058,8.459956240428,8.325566526228,8.374061269828,8.688893528428,9.574620522428,7.088545592638,7.105700467938,8.075735357838,9.574620522838,8.115817228238,9.474489405738,8.594531395438,9.574620522838,6.785392658338,9.005061537028,9.574620523428,9.574620523128,9.574620523128,9.498910131048,9.574620523148,8.861232457628,9.399436371728,9.574620523128,8.255194296528,8.147981290928,9.574620523128,9.574620522628,9.574620522618,9.574620522618,9.516608903728,9.574620522228,9.574620522228,9.574620522228,9.574620522228,6.938737280238,9.574620522338,9.352997762138,9.574620522638,9.574620522738,9.574620522768,9.574620522768,8.448382404938,9.574620522088,9.055224702572,9.574620522442,9.574620522442,9.574620522442,9.574620522488,9.574620522488,9.574620522488,8.289476533288,9.574620522018,9.574620522028,9.574620522028,4.566140925098,4.63967391784,4.63967391784,4.6396739179,1.8601761469,0,2.49700822854,2.49700822854,2.49700822854,2.4970082285,1.9197443622,2.4970082286,2.4970082286,3.2084556617,3.2084556617,2.49741789394,8.1480212122,8.1480212128,8.1480212128,8.1480212128,8.1480212128,8.064092708066,8.148021212743,8.148021212743,8.148021212763,7.872212802763,8.148021212843,8.062590855903,8.148021212823,7.656023086523,8.148021212826,8.148021212826,8.1480212127,8.1480212127,7.3828854658,8.14802121306,8.14802121306,8.1480212131,5.934062245898,6.384867563998,7.276380662578,7.345702434778,10.793687619378,10.793687619328,10.793687619328,10.793687619578,10.793687619578,10.663997437588,10.793687619588,10.793687619578,10.793687619598,10.793687619598,10.793687619598,10.793687619578,10.793687619578,10.793687619578,10.793687619658,10.793687619658,10.793687619658,10.793687619658,6.175697424898,6.819994723807,7.380336855507,7.794512645007,8.881551140907,9.520803533507,7.746381737007,8.585389886007,8.078653836007,10.793687619707,10.793687620007,10.793687620007,10.204931089207,10.793687620007,10.793687619807,5.816651736407,10.793687619878,9.935529617378,10.793687619678,10.683540320178,9.556955838378,10.793687619768,9.871154083168,9.307546679418,9.507953740418,7.929360923218,6.931589023218
"t98",5.878540807358,6.134228678258,10.512006527038,10.512006527038,10.512006527138,10.512006527058,9.404515668658,10.512006527468,9.508933201068,8.813016106468,10.512006527768,10.512006527798,10.512006527698,10.512006527698,10.512006527724,10.512006527724,10.512006527698,10.512006527798,10.512006527798,10.512006527798,10.512006527798,9.397342245168,9.262952530968,9.311447274568,9.626279533168,10.512006527168,8.025931597378,8.043086472678,9.013121362578,10.512006527578,9.053203232978,10.411875410478,9.531917400178,10.512006527578,7.722778663078,9.942447541768,10.512006528168,10.512006527868,10.512006527868,10.436296135788,10.512006527888,9.798618462368,10.336822376468,10.512006527868,9.192580301268,9.085367295668,10.512006527868,10.512006527368,10.512006527358,10.512006527358,10.453994908468,10.512006526968,10.512006526968,10.512006526968,10.512006526968,7.876123284978,10.512006527078,10.290383766878,10.512006527378,10.512006527478,10.512006527508,10.512006527508,9.385768409678,10.512006526828,9.992610707312,10.512006527182,10.512006527182,10.512006527182,10.512006527228,10.512006527228,10.512006527228,9.226862538028,10.512006526758,10.512006526768,10.512006526768,5.503526929838,5.57705992258,5.57705992258,5.57705992264,2.79756215164,2.49700822854,0,1.0521779096,1.0521779096,1.17220485984,1.06433020434,2.16539845454,2.16539845454,4.14584166644,4.14584166644,3.43480389868,9.08540721694,9.08540721754,9.08540721754,9.08540721754,9.08540721754,9.001478712806,9.085407217483,9.085407217483,9.085407217503,8.809598807503,9.085407217583,8.999976860643,9.085407217563,8.593409091263,9.085407217566,9.085407217566,9.08540721744,9.08540721744,8.32027147054,9.0854072178,9.0854072178,9.08540721784,6.871448250638,7.322253568738,8.213766667318,8.283088439518,11.731073624118,11.731073624068,11.731073624068,11.731073624318,11.731073624318,11.601383442328,11.731073624328,11.731073624318,11.731073624338,11.731073624338,11.731073624338,11.731073624318,11.731073624318,11.731073624318,11.731073624398,11.731073624398,11.731073624398,11.731073624398,7.113083429638,7.757380728547,8.317722860247,8.731898649747,9.818937145647,10.458189538247,8.683767741747,9.522775890747,9.016039840747,11.731073624447,11.731073624747,11.731073624747,11.142317093947,11.731073624747,11.731073624547,6.754037741147,11.731073624618,10.872915622118,11.731073624418,11.620926324918,10.494341843118,11.731073624508,10.808540087908,10.244932684158,10.445339745158,8.866746927958,7.868975027958
"t146",5.878540807358,6.134228678258,10.512006527038,10.512006527038,10.512006527138,10.512006527058,9.404515668658,10.512006527468,9.508933201068,8.813016106468,10.512006527768,10.512006527798,10.512006527698,10.512006527698,10.512006527724,10.512006527724,10.512006527698,10.512006527798,10.512006527798,10.512006527798,10.512006527798,9.397342245168,9.262952530968,9.311447274568,9.626279533168,10.512006527168,8.025931597378,8.043086472678,9.013121362578,10.512006527578,9.053203232978,10.411875410478,9.531917400178,10.512006527578,7.722778663078,9.942447541768,10.512006528168,10.512006527868,10.512006527868,10.436296135788,10.512006527888,9.798618462368,10.336822376468,10.512006527868,9.192580301268,9.085367295668,10.512006527868,10.512006527368,10.512006527358,10.512006527358,10.453994908468,10.512006526968,10.512006526968,10.512006526968,10.512006526968,7.876123284978,10.512006527078,10.290383766878,10.512006527378,10.512006527478,10.512006527508,10.512006527508,9.385768409678,10.512006526828,9.992610707312,10.512006527182,10.512006527182,10.512006527182,10.512006527228,10.512006527228,10.512006527228,9.226862538028,10.512006526758,10.512006526768,10.512006526768,5.503526929838,5.57705992258,5.57705992258,5.57705992264,2.79756215164,2.49700822854,1.0521779096,0,0.1772494298,1.17220485984,1.06433020434,2.16539845454,2.16539845454,4.14584166644,4.14584166644,3.43480389868,9.08540721694,9.08540721754,9.08540721754,9.08540721754,9.08540721754,9.001478712806,9.085407217483,9.085407217483,9.085407217503,8.809598807503,9.085407217583,8.999976860643,9.085407217563,8.593409091263,9.085407217566,9.085407217566,9.08540721744,9.08540721744,8.32027147054,9.0854072178,9.0854072178,9.08540721784,6.871448250638,7.322253568738,8.213766667318,8.283088439518,11.731073624118,11.731073624068,11.731073624068,11.731073624318,11.731073624318,11.601383442328,11.731073624328,11.731073624318,11.731073624338,11.731073624338,11.731073624338,11.731073624318,11.731073624318,11.731073624318,11.731073624398,11.731073624398,11.731073624398,11.731073624398,7.113083429638,7.757380728547,8.317722860247,8.731898649747,9.818937145647,10.458189538247,8.683767741747,9.522775890747,9.016039840747,11.731073624447,11.731073624747,11.731073624747,11.142317093947,11.731073624747,11.731073624547,6.754037741147,11.731073624618,10.872915622118,11.731073624418,11.620926324918,10.494341843118,11.731073624508,10.808540087908,10.244932684158,10.445339745158,8.866746927958,7.868975027958
