"","t5","t7","t15","t19","t134","t135","t120","t88","t89","t83","t152","t153","t132","t133","t109","t106","t107","t93","t126","t127","t59","t154","t155","t102","t48","t74","t139","t140","t138","t160","t161","t119","t108","t148","t149","t143","t75","t76","t50","t53","t72","t91","t92","t54","t25","t79","t80","t11","t10","t17","t71","t130","t131","t117","t118","t90","t35","t36","t29","t61","t122","t123","t62","t105","t128","t129","t84","t85","t44","t45","t39","t30","t31","t24","t23","t13","t9","t98","t99","t73","t42","t43","t146","t147","t58","t64","t112","t113","t37","t40","t41","t68","t69","t28","t56","t57","t21","t63","t141","t142","t114","t81","t100","t101","t70","t77","t78","t144","t145","t20","t124","t125","t60","t66","t67","t55","t16","t6","t2","t3","t4","t18","t22","t95","t96","t14","t46","t136","t137","t121","t150","t151","t33","t82","t158","t159","t97","t94","t34","t38","t51","t52","t32","t86","t87","t65","t47","t156","t157","t49","t103","t104","t115","t116","t110","t111","t12","t26","t27","t8","t1"
"t25",5.62842983927,3.30819749017,2.01579483867,3.78019846837,4.50075365331,4.50075365331,4.50075365331,4.50075365331,4.50075365331,4.50075365333,4.50075365339,4.50075365339,4.50075365343,4.50075365343,4.50075365343,4.50075365331,4.50075365331,4.50075365344,4.33565810427,4.50075365334,4.50075365314,4.50075365329,4.50075365329,4.50075365336,4.50075365304,4.50075365334,4.50075365331,4.50075365331,4.50075365334,4.50075365339,4.50075365339,4.50075365339,4.47726140269,4.50075365332,4.50075365332,4.50075365336,3.93893234206,4.08600636846,4.02329619946,4.21684715917,4.500753653424,4.500753653424,4.051004028804,3.806896787224,0,2.04720585347,1.69631356577,1.55554495637,2.53771087207,4.47381563247,6.46632080317,6.61855986987,6.61855986987,6.61855986967,6.61855986967,6.61855986967,6.12790932877,6.00111610577,4.91126264907,5.77137654867,6.61855987,6.61855987,6.61855987,6.61855986997,6.61855986997,6.61855986997,6.61855986997,6.61855986997,6.61855987022,5.50589910202,5.92226741372,6.618559869552,4.994580342552,5.32221071312,4.90172716827,4.49393306587,4.06847888967,6.89937181657,6.89937181657,6.61216966977,6.89937181623,6.60715524623,6.89937181646,6.89937181646,5.93934454602,6.89937181663,6.89937181663,6.89937181663,6.89937181637,6.89937181697,6.57738743697,9.58051065325,9.58051065325,9.58051065265,9.58051065245,8.79066164075,9.58051065245,9.58051065283,9.58051065283,9.58051065283,9.33593200132,9.58051065283,9.58051065289,9.33236839199,9.58051065289,9.58051065289,9.58051065289,9.58051065245,9.58051065245,7.95192996405,9.50423928382,9.58051065252,9.49863295855,9.58051065255,9.58051065255,9.58051065257,7.18680224347,4.68062517847,4.3336525504,7.95814460089,6.23812353149,9.41867185943,8.97802593163,10.73082897003,10.80068687003,8.97953338923,10.39055474793,10.68702762005,10.80068686951,10.80068686953,10.80068686962,10.80068686962,10.80068687013,10.80068687006,10.80068686998,10.80068686998,10.80068686998,10.80068686996,9.34525662986,10.80068687043,10.74881824853,10.80068686953,10.80068687013,10.60841620448,10.80068687018,10.52003304558,9.77526906638,10.80068686962,10.80068686962,9.63567896005,10.80068687003,10.80068687003,10.80068686983,10.80068686983,10.80068686983,10.80068686983,8.34582144783,9.22210632609,9.20494030439,6.6844493402,5.92395471849
"t79",7.5483326856,5.2281003365,3.935697685,5.7001013147,6.42065649964,6.42065649964,6.42065649964,6.42065649964,6.42065649964,6.42065649966,6.42065649972,6.42065649972,6.42065649976,6.42065649976,6.42065649976,6.42065649964,6.42065649964,6.42065649977,6.2555609506,6.42065649967,6.42065649947,6.42065649962,6.42065649962,6.42065649969,6.42065649937,6.42065649967,6.42065649964,6.42065649964,6.42065649967,6.42065649972,6.42065649972,6.42065649972,6.39716424902,6.42065649965,6.42065649965,6.42065649969,5.85883518839,6.00590921479,5.94319904579,6.1367500055,6.420656499754,6.420656499754,5.970906875134,5.726799633554,2.04720585347,0,0.9484169521,3.4754478027,4.4576137184,6.3937184788,8.3862236495,8.5384627162,8.5384627162,8.538462716,8.538462716,8.538462716,8.0478121751,7.9210189521,6.8311654954,7.691279395,8.53846271633,8.53846271633,8.53846271633,8.5384627163,8.5384627163,8.5384627163,8.5384627163,8.5384627163,8.53846271655,7.42580194835,7.84217026005,8.538462715882,6.914483188882,7.24211355945,6.8216300146,6.4138359122,5.988381736,8.8192746629,8.8192746629,8.5320725161,8.81927466256,8.52705809256,8.81927466279,8.81927466279,7.85924739235,8.81927466296,8.81927466296,8.81927466296,8.8192746627,8.8192746633,8.4972902833,11.50041349958,11.50041349958,11.50041349898,11.50041349878,10.71056448708,11.50041349878,11.50041349916,11.50041349916,11.50041349916,11.25583484765,11.50041349916,11.50041349922,11.25227123832,11.50041349922,11.50041349922,11.50041349922,11.50041349878,11.50041349878,9.87183281038,11.42414213015,11.50041349885,11.41853580488,11.50041349888,11.50041349888,11.5004134989,9.1067050898,6.6005280248,6.25355539673,9.87804744722,8.15802637782,11.33857470576,10.89792877796,12.65073181636,12.72058971636,10.89943623556,12.31045759426,12.60693046638,12.72058971584,12.72058971586,12.72058971595,12.72058971595,12.72058971646,12.72058971639,12.72058971631,12.72058971631,12.72058971631,12.72058971629,11.26515947619,12.72058971676,12.66872109486,12.72058971586,12.72058971646,12.52831905081,12.72058971651,12.43993589191,11.69517191271,12.72058971595,12.72058971595,11.55558180638,12.72058971636,12.72058971636,12.72058971616,12.72058971616,12.72058971616,12.72058971616,10.26572429416,11.14200917242,11.12484315072,8.60435218653,7.84385756482
"t80",7.1974403979,4.8772080488,3.5848053973,5.349209027,6.06976421194,6.06976421194,6.06976421194,6.06976421194,6.06976421194,6.06976421196,6.06976421202,6.06976421202,6.06976421206,6.06976421206,6.06976421206,6.06976421194,6.06976421194,6.06976421207,5.9046686629,6.06976421197,6.06976421177,6.06976421192,6.06976421192,6.06976421199,6.06976421167,6.06976421197,6.06976421194,6.06976421194,6.06976421197,6.06976421202,6.06976421202,6.06976421202,6.04627196132,6.06976421195,6.06976421195,6.06976421199,5.50794290069,5.65501692709,5.59230675809,5.7858577178,6.069764212054,6.069764212054,5.620014587434,5.375907345854,1.69631356577,0.9484169521,0,3.124555515,4.1067214307,6.0428261911,8.0353313618,8.1875704285,8.1875704285,8.1875704283,8.1875704283,8.1875704283,7.6969198874,7.5701266644,6.4802732077,7.3403871073,8.18757042863,8.18757042863,8.18757042863,8.1875704286,8.1875704286,8.1875704286,8.1875704286,8.1875704286,8.18757042885,7.07490966065,7.49127797235,8.187570428182,6.563590901182,6.89122127175,6.4707377269,6.0629436245,5.6374894483,8.4683823752,8.4683823752,8.1811802284,8.46838237486,8.17616580486,8.46838237509,8.46838237509,7.50835510465,8.46838237526,8.46838237526,8.46838237526,8.468382375,8.4683823756,8.1463979956,11.14952121188,11.14952121188,11.14952121128,11.14952121108,10.35967219938,11.14952121108,11.14952121146,11.14952121146,11.14952121146,10.90494255995,11.14952121146,11.14952121152,10.90137895062,11.14952121152,11.14952121152,11.14952121152,11.14952121108,11.14952121108,9.52094052268,11.07324984245,11.14952121115,11.06764351718,11.14952121118,11.14952121118,11.1495212112,8.7558128021,6.2496357371,5.90266310903,9.52715515952,7.80713409012,10.98768241806,10.54703649026,12.29983952866,12.36969742866,10.54854394786,11.95956530656,12.25603817868,12.36969742814,12.36969742816,12.36969742825,12.36969742825,12.36969742876,12.36969742869,12.36969742861,12.36969742861,12.36969742861,12.36969742859,10.91426718849,12.36969742906,12.31782880716,12.36969742816,12.36969742876,12.17742676311,12.36969742881,12.08904360421,11.34427962501,12.36969742825,12.36969742825,11.20468951868,12.36969742866,12.36969742866,12.36969742846,12.36969742846,12.36969742846,12.36969742846,9.91483200646,10.79111688472,10.77395086302,8.25345989883,7.49296527712
"t11",4.2536618651,1.933429516,0.9904889879,2.7548926176,3.47544780254,3.47544780254,3.47544780254,3.47544780254,3.47544780254,3.47544780256,3.47544780262,3.47544780262,3.47544780266,3.47544780266,3.47544780266,3.47544780254,3.47544780254,3.47544780267,3.3103522535,3.47544780257,3.47544780237,3.47544780252,3.47544780252,3.47544780259,3.47544780227,3.47544780257,3.47544780254,3.47544780254,3.47544780257,3.47544780262,3.47544780262,3.47544780262,3.45195555192,3.47544780255,3.47544780255,3.47544780259,2.91362649129,3.06070051769,2.99799034869,3.1915413084,3.475447802654,3.475447802654,3.025698178034,2.781590936454,1.55554495637,3.4754478027,3.124555515,0,1.1629428979,3.0990476583,5.091552829,5.2437918957,5.2437918957,5.2437918955,5.2437918955,5.2437918955,4.7531413546,4.6263481316,3.5364946749,4.3966085745,5.24379189583,5.24379189583,5.24379189583,5.2437918958,5.2437918958,5.2437918958,5.2437918958,5.2437918958,5.24379189605,4.13113112785,4.54749943955,5.243791895382,3.619812368382,3.94744273895,3.5269591941,3.1191650917,2.6937109155,5.5246038424,5.5246038424,5.2374016956,5.52460384206,5.23238727206,5.52460384229,5.52460384229,4.56457657185,5.52460384246,5.52460384246,5.52460384246,5.5246038422,5.5246038428,5.2026194628,8.20574267908,8.20574267908,8.20574267848,8.20574267828,7.41589366658,8.20574267828,8.20574267866,8.20574267866,8.20574267866,7.96116402715,8.20574267866,8.20574267872,7.95760041782,8.20574267872,8.20574267872,8.20574267872,8.20574267828,8.20574267828,6.57716198988,8.12947130965,8.20574267835,8.12386498438,8.20574267838,8.20574267838,8.2057426784,5.8120342693,3.3058572043,2.95888457623,6.58337662672,4.86335555732,8.04390388526,7.60325795746,9.35606099586,9.42591889586,7.60476541506,9.01578677376,9.31225964588,9.42591889534,9.42591889536,9.42591889545,9.42591889545,9.42591889596,9.42591889589,9.42591889581,9.42591889581,9.42591889581,9.42591889579,7.97048865569,9.42591889626,9.37405027436,9.42591889536,9.42591889596,9.23364823031,9.42591889601,9.14526507141,8.40050109221,9.42591889545,9.42591889545,8.26091098588,9.42591889586,9.42591889586,9.42591889566,9.42591889566,9.42591889566,9.42591889566,6.97105347366,7.84733835192,7.83017233022,5.30968136603,4.54918674432
"t10",3.7132863316,1.3930539825,1.9726549036,3.7370585333,4.45761371824,4.45761371824,4.45761371824,4.45761371824,4.45761371824,4.45761371826,4.45761371832,4.45761371832,4.45761371836,4.45761371836,4.45761371836,4.45761371824,4.45761371824,4.45761371837,4.2925181692,4.45761371827,4.45761371807,4.45761371822,4.45761371822,4.45761371829,4.45761371797,4.45761371827,4.45761371824,4.45761371824,4.45761371827,4.45761371832,4.45761371832,4.45761371832,4.43412146762,4.45761371825,4.45761371825,4.45761371829,3.89579240699,4.04286643339,3.98015626439,4.1737072241,4.457613718354,4.457613718354,4.007864093734,3.763756852154,2.53771087207,4.4576137184,4.1067214307,1.1629428979,0,2.5586721248,4.5511772955,4.7034163622,4.7034163622,4.703416362,4.703416362,4.703416362,4.2127658211,4.0859725981,2.9961191414,3.856233041,4.70341636233,4.70341636233,4.70341636233,4.7034163623,4.7034163623,4.7034163623,4.7034163623,4.7034163623,4.70341636255,3.59075559435,4.00712390605,4.703416361882,3.079436834882,3.40706720545,2.9865836606,2.5787895582,2.153335382,4.9842283089,4.9842283089,4.6970261621,4.98422830856,4.69201173856,4.98422830879,4.98422830879,4.02420103835,4.98422830896,4.98422830896,4.98422830896,4.9842283087,4.9842283093,4.6622439293,7.66536714558,7.66536714558,7.66536714498,7.66536714478,6.87551813308,7.66536714478,7.66536714516,7.66536714516,7.66536714516,7.42078849365,7.66536714516,7.66536714522,7.41722488432,7.66536714522,7.66536714522,7.66536714522,7.66536714478,7.66536714478,6.03678645638,7.58909577615,7.66536714485,7.58348945088,7.66536714488,7.66536714488,7.6653671449,5.2716587358,2.7654816708,2.41850904273,6.04300109322,4.32298002382,7.50352835176,7.06288242396,8.81568546236,8.88554336236,7.06438988156,8.47541124026,8.77188411238,8.88554336184,8.88554336186,8.88554336195,8.88554336195,8.88554336246,8.88554336239,8.88554336231,8.88554336231,8.88554336231,8.88554336229,7.43011312219,8.88554336276,8.83367474086,8.88554336186,8.88554336246,8.69327269681,8.88554336251,8.60488953791,7.86012555871,8.88554336195,8.88554336195,7.72053545238,8.88554336236,8.88554336236,8.88554336216,8.88554336216,8.88554336216,8.88554336216,6.43067794016,7.30696281842,7.28979679672,4.76930583253,4.00881121082
"t17",5.403588448,3.0833560989,3.908759664,5.6731632937,6.39371847864,6.39371847864,6.39371847864,6.39371847864,6.39371847864,6.39371847866,6.39371847872,6.39371847872,6.39371847876,6.39371847876,6.39371847876,6.39371847864,6.39371847864,6.39371847877,6.2286229296,6.39371847867,6.39371847847,6.39371847862,6.39371847862,6.39371847869,6.39371847837,6.39371847867,6.39371847864,6.39371847864,6.39371847867,6.39371847872,6.39371847872,6.39371847872,6.37022622802,6.39371847865,6.39371847865,6.39371847869,5.83189716739,5.97897119379,5.91626102479,6.1098119845,6.393718478754,6.393718478754,5.943968854134,5.699861612554,4.47381563247,6.3937184788,6.0428261911,3.0990476583,2.5586721248,0,2.6060886391,2.7583277058,2.7583277058,2.7583277056,2.7583277056,2.7583277056,2.2676771647,2.1408839417,1.051030485,1.9111443846,2.75832770593,2.75832770593,2.75832770593,2.7583277059,2.7583277059,2.7583277059,2.7583277059,2.7583277059,5.32103170215,4.20837093395,4.62473924565,5.321031701482,3.697052174482,4.02468254505,3.6041990002,3.1964048978,3.6320398628,6.6745304253,6.6745304253,6.3873282785,6.67453042496,6.38231385496,6.67453042519,6.67453042519,5.71450315475,6.67453042536,6.67453042536,6.67453042536,6.6745304251,6.6745304257,6.3525460457,9.35566926198,9.35566926198,9.35566926138,9.35566926118,8.56582024948,9.35566926118,9.35566926156,9.35566926156,9.35566926156,9.11109061005,9.35566926156,9.35566926162,9.10752700072,9.35566926162,9.35566926162,9.35566926162,9.35566926118,9.35566926118,7.72708857278,9.27939789255,9.35566926125,9.27379156728,9.35566926128,9.35566926128,9.3556692613,6.9619608522,4.4557837872,4.10881115913,7.73330320962,6.01328214022,9.19383046816,8.75318454036,10.50598757876,10.57584547876,8.75469199796,10.16571335666,10.46218622878,10.57584547824,10.57584547826,10.57584547835,10.57584547835,10.57584547886,10.57584547879,10.57584547871,10.57584547871,10.57584547871,10.57584547869,9.12041523859,10.57584547916,10.52397685726,10.57584547826,10.57584547886,10.38357481321,10.57584547891,10.29519165431,9.55042767511,10.57584547835,10.57584547835,9.41083756878,10.57584547876,10.57584547876,10.57584547856,10.57584547856,10.57584547856,10.57584547856,8.12098005656,8.99726493482,8.98009891312,6.45960794893,5.69911332722
"t71",7.3960936187,5.0758612696,5.9012648347,7.6656684644,8.38622364934,8.38622364934,8.38622364934,8.38622364934,8.38622364934,8.38622364936,8.38622364942,8.38622364942,8.38622364946,8.38622364946,8.38622364946,8.38622364934,8.38622364934,8.38622364947,8.2211281003,8.38622364937,8.38622364917,8.38622364932,8.38622364932,8.38622364939,8.38622364907,8.38622364937,8.38622364934,8.38622364934,8.38622364937,8.38622364942,8.38622364942,8.38622364942,8.36273139872,8.38622364935,8.38622364935,8.38622364939,7.82440233809,7.97147636449,7.90876619549,8.1023171552,8.386223649454,8.386223649454,7.936474024834,7.692366783254,6.46632080317,8.3862236495,8.0353313618,5.091552829,4.5511772955,2.6060886391,0,1.3300940883,1.3300940883,3.0212226627,3.0212226627,3.0212226627,4.0568976878,3.9301044648,2.8402510081,3.7003649077,4.54754822903,4.54754822903,4.54754822903,4.547548229,4.547548229,4.547548229,4.547548229,4.547548229,7.31353687285,6.20087610465,6.61724441635,7.313536872182,5.689557345182,6.01718771575,5.5967041709,5.1889100685,5.6245450335,8.667035596,8.667035596,8.3798334492,8.66703559566,8.37481902566,8.66703559589,8.66703559589,7.70700832545,8.66703559606,8.66703559606,8.66703559606,8.6670355958,8.6670355964,8.3450512164,11.34817443268,11.34817443268,11.34817443208,11.34817443188,10.55832542018,11.34817443188,11.34817443226,11.34817443226,11.34817443226,11.10359578075,11.34817443226,11.34817443232,11.10003217142,11.34817443232,11.34817443232,11.34817443232,11.34817443188,11.34817443188,9.71959374348,11.27190306325,11.34817443195,11.26629673798,11.34817443198,11.34817443198,11.348174432,8.9544660229,6.4482889579,6.10131632983,9.72580838032,8.00578731092,11.18633563886,10.74568971106,12.49849274946,12.56835064946,10.74719716866,12.15821852736,12.45469139948,12.56835064894,12.56835064896,12.56835064905,12.56835064905,12.56835064956,12.56835064949,12.56835064941,12.56835064941,12.56835064941,12.56835064939,11.11292040929,12.56835064986,12.51648202796,12.56835064896,12.56835064956,12.37607998391,12.56835064961,12.28769682501,11.54293284581,12.56835064905,12.56835064905,11.40334273948,12.56835064946,12.56835064946,12.56835064926,12.56835064926,12.56835064926,12.56835064926,10.11348522726,10.98977010552,10.97260408382,8.45211311963,7.69161849792
"t130",7.5483326854,5.2281003363,6.0535039014,7.8179075311,8.53846271604,8.53846271604,8.53846271604,8.53846271604,8.53846271604,8.53846271606,8.53846271612,8.53846271612,8.53846271616,8.53846271616,8.53846271616,8.53846271604,8.53846271604,8.53846271617,8.373367167,8.53846271607,8.53846271587,8.53846271602,8.53846271602,8.53846271609,8.53846271577,8.53846271607,8.53846271604,8.53846271604,8.53846271607,8.53846271612,8.53846271612,8.53846271612,8.51497046542,8.53846271605,8.53846271605,8.53846271609,7.97664140479,8.12371543119,8.06100526219,8.2545562219,8.538462716154,8.538462716154,8.088713091534,7.844605849954,6.61855986987,8.5384627162,8.1875704285,5.2437918957,4.7034163622,2.7583277058,1.3300940883,0,0.3553846122,3.1734617294,3.1734617294,3.1734617294,4.2091367545,4.0823435315,2.9924900748,3.8526039744,4.69978729573,4.69978729573,4.69978729573,4.6997872957,4.6997872957,4.6997872957,4.6997872957,4.6997872957,7.46577593955,6.35311517135,6.76948348305,7.465775938882,5.841796411882,6.16942678245,5.7489432376,5.3411491352,5.7767841002,8.8192746627,8.8192746627,8.5320725159,8.81927466236,8.52705809236,8.81927466259,8.81927466259,7.85924739215,8.81927466276,8.81927466276,8.81927466276,8.8192746625,8.8192746631,8.4972902831,11.50041349938,11.50041349938,11.50041349878,11.50041349858,10.71056448688,11.50041349858,11.50041349896,11.50041349896,11.50041349896,11.25583484745,11.50041349896,11.50041349902,11.25227123812,11.50041349902,11.50041349902,11.50041349902,11.50041349858,11.50041349858,9.87183281018,11.42414212995,11.50041349865,11.41853580468,11.50041349868,11.50041349868,11.5004134987,9.1067050896,6.6005280246,6.25355539653,9.87804744702,8.15802637762,11.33857470556,10.89792877776,12.65073181616,12.72058971616,10.89943623536,12.31045759406,12.60693046618,12.72058971564,12.72058971566,12.72058971575,12.72058971575,12.72058971626,12.72058971619,12.72058971611,12.72058971611,12.72058971611,12.72058971609,11.26515947599,12.72058971656,12.66872109466,12.72058971566,12.72058971626,12.52831905061,12.72058971631,12.43993589171,11.69517191251,12.72058971575,12.72058971575,11.55558180618,12.72058971616,12.72058971616,12.72058971596,12.72058971596,12.72058971596,12.72058971596,10.26572429396,11.14200917222,11.12484315052,8.60435218633,7.84385756462
"t131",7.5483326854,5.2281003363,6.0535039014,7.8179075311,8.53846271604,8.53846271604,8.53846271604,8.53846271604,8.53846271604,8.53846271606,8.53846271612,8.53846271612,8.53846271616,8.53846271616,8.53846271616,8.53846271604,8.53846271604,8.53846271617,8.373367167,8.53846271607,8.53846271587,8.53846271602,8.53846271602,8.53846271609,8.53846271577,8.53846271607,8.53846271604,8.53846271604,8.53846271607,8.53846271612,8.53846271612,8.53846271612,8.51497046542,8.53846271605,8.53846271605,8.53846271609,7.97664140479,8.12371543119,8.06100526219,8.2545562219,8.538462716154,8.538462716154,8.088713091534,7.844605849954,6.61855986987,8.5384627162,8.1875704285,5.2437918957,4.7034163622,2.7583277058,1.3300940883,0.3553846122,0,3.1734617294,3.1734617294,3.1734617294,4.2091367545,4.0823435315,2.9924900748,3.8526039744,4.69978729573,4.69978729573,4.69978729573,4.6997872957,4.6997872957,4.6997872957,4.6997872957,4.6997872957,7.46577593955,6.35311517135,6.76948348305,7.465775938882,5.841796411882,6.16942678245,5.7489432376,5.3411491352,5.7767841002,8.8192746627,8.8192746627,8.5320725159,8.81927466236,8.52705809236,8.81927466259,8.81927466259,7.85924739215,8.81927466276,8.81927466276,8.81927466276,8.8192746625,8.8192746631,8.4972902831,11.50041349938,11.50041349938,11.50041349878,11.50041349858,10.71056448688,11.50041349858,11.50041349896,11.50041349896,11.50041349896,11.25583484745,11.50041349896,11.50041349902,11.25227123812,11.50041349902,11.50041349902,11.50041349902,11.50041349858,11.50041349858,9.87183281018,11.42414212995,11.50041349865,11.41853580468,11.50041349868,11.50041349868,11.5004134987,9.1067050896,6.6005280246,6.25355539653,9.87804744702,8.15802637762,11.33857470556,10.89792877776,12.65073181616,12.72058971616,10.89943623536,12.31045759406,12.60693046618,12.72058971564,12.72058971566,12.72058971575,12.72058971575,12.72058971626,12.72058971619,12.72058971611,12.72058971611,12.72058971611,12.72058971609,11.26515947599,12.72058971656,12.66872109466,12.72058971566,12.72058971626,12.52831905061,12.72058971631,12.43993589171,11.69517191251,12.72058971575,12.72058971575,11.55558180618,12.72058971616,12.72058971616,12.72058971596,12.72058971596,12.72058971596,12.72058971596,10.26572429396,11.14200917222,11.12484315052,8.60435218633,7.84385756462
"t117",7.5483326852,5.2281003361,6.0535039012,7.8179075309,8.53846271584,8.53846271584,8.53846271584,8.53846271584,8.53846271584,8.53846271586,8.53846271592,8.53846271592,8.53846271596,8.53846271596,8.53846271596,8.53846271584,8.53846271584,8.53846271597,8.3733671668,8.53846271587,8.53846271567,8.53846271582,8.53846271582,8.53846271589,8.53846271557,8.53846271587,8.53846271584,8.53846271584,8.53846271587,8.53846271592,8.53846271592,8.53846271592,8.51497046522,8.53846271585,8.53846271585,8.53846271589,7.97664140459,8.12371543099,8.06100526199,8.2545562217,8.538462715954,8.538462715954,8.088713091334,7.844605849754,6.61855986967,8.538462716,8.1875704283,5.2437918955,4.703416362,2.7583277056,3.0212226627,3.1734617294,3.1734617294,0,0.4850408702,0.9735500652,4.2091367543,4.0823435313,2.9924900746,3.8526039742,4.69978729553,4.69978729553,4.69978729553,4.6997872955,4.6997872955,4.6997872955,4.6997872955,4.6997872955,7.46577593935,6.35311517115,6.76948348285,7.465775938682,5.841796411682,6.16942678225,5.7489432374,5.341149135,5.7767841,8.8192746625,8.8192746625,8.5320725157,8.81927466216,8.52705809216,8.81927466239,8.81927466239,7.85924739195,8.81927466256,8.81927466256,8.81927466256,8.8192746623,8.8192746629,8.4972902829,11.50041349918,11.50041349918,11.50041349858,11.50041349838,10.71056448668,11.50041349838,11.50041349876,11.50041349876,11.50041349876,11.25583484725,11.50041349876,11.50041349882,11.25227123792,11.50041349882,11.50041349882,11.50041349882,11.50041349838,11.50041349838,9.87183280998,11.42414212975,11.50041349845,11.41853580448,11.50041349848,11.50041349848,11.5004134985,9.1067050894,6.6005280244,6.25355539633,9.87804744682,8.15802637742,11.33857470536,10.89792877756,12.65073181596,12.72058971596,10.89943623516,12.31045759386,12.60693046598,12.72058971544,12.72058971546,12.72058971555,12.72058971555,12.72058971606,12.72058971599,12.72058971591,12.72058971591,12.72058971591,12.72058971589,11.26515947579,12.72058971636,12.66872109446,12.72058971546,12.72058971606,12.52831905041,12.72058971611,12.43993589151,11.69517191231,12.72058971555,12.72058971555,11.55558180598,12.72058971596,12.72058971596,12.72058971576,12.72058971576,12.72058971576,12.72058971576,10.26572429376,11.14200917202,11.12484315032,8.60435218613,7.84385756442
"t118",7.5483326852,5.2281003361,6.0535039012,7.8179075309,8.53846271584,8.53846271584,8.53846271584,8.53846271584,8.53846271584,8.53846271586,8.53846271592,8.53846271592,8.53846271596,8.53846271596,8.53846271596,8.53846271584,8.53846271584,8.53846271597,8.3733671668,8.53846271587,8.53846271567,8.53846271582,8.53846271582,8.53846271589,8.53846271557,8.53846271587,8.53846271584,8.53846271584,8.53846271587,8.53846271592,8.53846271592,8.53846271592,8.51497046522,8.53846271585,8.53846271585,8.53846271589,7.97664140459,8.12371543099,8.06100526199,8.2545562217,8.538462715954,8.538462715954,8.088713091334,7.844605849754,6.61855986967,8.538462716,8.1875704283,5.2437918955,4.703416362,2.7583277056,3.0212226627,3.1734617294,3.1734617294,0.4850408702,0,0.9735500652,4.2091367543,4.0823435313,2.9924900746,3.8526039742,4.69978729553,4.69978729553,4.69978729553,4.6997872955,4.6997872955,4.6997872955,4.6997872955,4.6997872955,7.46577593935,6.35311517115,6.76948348285,7.465775938682,5.841796411682,6.16942678225,5.7489432374,5.341149135,5.7767841,8.8192746625,8.8192746625,8.5320725157,8.81927466216,8.52705809216,8.81927466239,8.81927466239,7.85924739195,8.81927466256,8.81927466256,8.81927466256,8.8192746623,8.8192746629,8.4972902829,11.50041349918,11.50041349918,11.50041349858,11.50041349838,10.71056448668,11.50041349838,11.50041349876,11.50041349876,11.50041349876,11.25583484725,11.50041349876,11.50041349882,11.25227123792,11.50041349882,11.50041349882,11.50041349882,11.50041349838,11.50041349838,9.87183280998,11.42414212975,11.50041349845,11.41853580448,11.50041349848,11.50041349848,11.5004134985,9.1067050894,6.6005280244,6.25355539633,9.87804744682,8.15802637742,11.33857470536,10.89792877756,12.65073181596,12.72058971596,10.89943623516,12.31045759386,12.60693046598,12.72058971544,12.72058971546,12.72058971555,12.72058971555,12.72058971606,12.72058971599,12.72058971591,12.72058971591,12.72058971591,12.72058971589,11.26515947579,12.72058971636,12.66872109446,12.72058971546,12.72058971606,12.52831905041,12.72058971611,12.43993589151,11.69517191231,12.72058971555,12.72058971555,11.55558180598,12.72058971596,12.72058971596,12.72058971576,12.72058971576,12.72058971576,12.72058971576,10.26572429376,11.14200917202,11.12484315032,8.60435218613,7.84385756442
"t90",7.5483326852,5.2281003361,6.0535039012,7.8179075309,8.53846271584,8.53846271584,8.53846271584,8.53846271584,8.53846271584,8.53846271586,8.53846271592,8.53846271592,8.53846271596,8.53846271596,8.53846271596,8.53846271584,8.53846271584,8.53846271597,8.3733671668,8.53846271587,8.53846271567,8.53846271582,8.53846271582,8.53846271589,8.53846271557,8.53846271587,8.53846271584,8.53846271584,8.53846271587,8.53846271592,8.53846271592,8.53846271592,8.51497046522,8.53846271585,8.53846271585,8.53846271589,7.97664140459,8.12371543099,8.06100526199,8.2545562217,8.538462715954,8.538462715954,8.088713091334,7.844605849754,6.61855986967,8.538462716,8.1875704283,5.2437918955,4.703416362,2.7583277056,3.0212226627,3.1734617294,3.1734617294,0.9735500652,0.9735500652,0,4.2091367543,4.0823435313,2.9924900746,3.8526039742,4.69978729553,4.69978729553,4.69978729553,4.6997872955,4.6997872955,4.6997872955,4.6997872955,4.6997872955,7.46577593935,6.35311517115,6.76948348285,7.465775938682,5.841796411682,6.16942678225,5.7489432374,5.341149135,5.7767841,8.8192746625,8.8192746625,8.5320725157,8.81927466216,8.52705809216,8.81927466239,8.81927466239,7.85924739195,8.81927466256,8.81927466256,8.81927466256,8.8192746623,8.8192746629,8.4972902829,11.50041349918,11.50041349918,11.50041349858,11.50041349838,10.71056448668,11.50041349838,11.50041349876,11.50041349876,11.50041349876,11.25583484725,11.50041349876,11.50041349882,11.25227123792,11.50041349882,11.50041349882,11.50041349882,11.50041349838,11.50041349838,9.87183280998,11.42414212975,11.50041349845,11.41853580448,11.50041349848,11.50041349848,11.5004134985,9.1067050894,6.6005280244,6.25355539633,9.87804744682,8.15802637742,11.33857470536,10.89792877756,12.65073181596,12.72058971596,10.89943623516,12.31045759386,12.60693046598,12.72058971544,12.72058971546,12.72058971555,12.72058971555,12.72058971606,12.72058971599,12.72058971591,12.72058971591,12.72058971591,12.72058971589,11.26515947579,12.72058971636,12.66872109446,12.72058971546,12.72058971606,12.52831905041,12.72058971611,12.43993589151,11.69517191231,12.72058971555,12.72058971555,11.55558180598,12.72058971596,12.72058971596,12.72058971576,12.72058971576,12.72058971576,12.72058971576,10.26572429376,11.14200917202,11.12484315032,8.60435218613,7.84385756442
